Date,GE
2019-03-05,47.68135452270508
2019-03-06,43.92082595825195
2019-03-07,45.5600471496582
2019-03-08,46.235713958740234
2019-03-11,47.780113220214844
2019-03-12,47.10443878173828
2019-03-13,48.359275817871094
2019-03-14,49.71062088012695
2019-03-15,48.06969451904297
2019-03-18,49.227996826171875
2019-03-19,49.17973327636719
2019-03-20,49.32452392578125
2019-03-21,49.56584548950195
2019-03-22,48.16621780395508
2019-03-25,47.683597564697266
2019-03-26,48.74536895751953
2019-03-27,48.06969451904297
2019-03-28,47.731868743896484
2019-03-29,48.21448516845703
2019-04-01,48.74536895751953
2019-04-02,49.42105484008789
2019-04-03,48.74536895751953
2019-04-04,48.407527923583984
2019-04-05,48.31099319458008
2019-04-08,45.80134963989258
2019-04-09,44.49824523925781
2019-04-10,44.20867156982422
2019-04-11,44.015625
2019-04-12,43.43647003173828
2019-04-15,43.33994674682617
2019-04-16,44.112152099609375
2019-04-17,44.015625
2019-04-18,45.12565994262695
2019-04-22,44.980873107910156
2019-04-23,45.029136657714844
2019-04-24,44.980873107910156
2019-04-25,44.015625
2019-04-26,46.18745040893555
2019-04-29,46.95964813232422
2019-04-30,49.083213806152344
2019-05-01,48.74536895751953
2019-05-02,49.46931838989258
2019-05-03,50.675880432128906
2019-05-06,50.33804702758789
2019-05-07,48.79363250732422
2019-05-08,49.03494644165039
2019-05-09,48.45580291748047
2019-05-10,48.890159606933594
2019-05-13,47.63533401489258
2019-05-14,49.807151794433594
2019-05-15,49.517578125
2019-05-16,48.890159606933594
2019-05-17,48.26274871826172
2019-05-20,47.683597564697266
2019-05-21,48.06969451904297
2019-05-22,47.780113220214844
2019-05-23,46.139183044433594
2019-05-24,45.608306884765625
2019-05-28,45.1739387512207
2019-05-29,45.22218322753906
2019-05-30,45.70482635498047
2019-05-31,45.560035705566406
2019-06-03,45.99440383911133
2019-06-04,48.26274871826172
2019-06-05,47.731868743896484
2019-06-06,47.87664794921875
2019-06-07,48.16621780395508
2019-06-10,48.50406265258789
2019-06-11,48.84189987182617
2019-06-12,49.614097595214844
2019-06-13,49.75889587402344
2019-06-14,49.37278747558594
2019-06-17,48.50406265258789
2019-06-18,50.2897834777832
2019-06-19,49.90367889404297
2019-06-20,51.30329895019531
2019-06-21,50.5793571472168
2019-06-24,49.614097595214844
2019-06-25,49.32452392578125
2019-06-26,49.56584548950195
2019-06-27,50.19325637817383
2019-06-28,50.724647521972656
2019-07-01,51.35268783569336
2019-07-02,51.30436706542969
2019-07-03,51.25605773925781
2019-07-05,50.724647521972656
2019-07-08,49.27538299560547
2019-07-09,49.51692581176758
2019-07-10,49.27538299560547
2019-07-11,48.84059524536133
2019-07-12,50.09663772583008
2019-07-15,49.61355209350586
2019-07-16,50.14495849609375
2019-07-17,48.212581634521484
2019-07-18,48.59904861450195
2019-07-19,48.50242614746094
2019-07-22,49.32368469238281
2019-07-23,51.44929122924805
2019-07-24,51.5942268371582
2019-07-25,50.38650131225586
2019-07-26,50.7729606628418
2019-07-29,50.14495849609375
2019-07-30,50.821285247802734
2019-07-31,50.48311233520508
2019-08-01,48.69567108154297
2019-08-02,48.3092041015625
2019-08-05,46.66668701171875
2019-08-06,46.23190689086914
2019-08-07,45.70050811767578
2019-08-08,45.845428466796875
2019-08-09,44.20291519165039
2019-08-12,43.71982192993164
2019-08-13,45.169097900390625
2019-08-14,43.623199462890625
2019-08-15,38.69565963745117
2019-08-16,42.46379470825195
2019-08-19,41.884071350097656
2019-08-20,40.483116149902344
2019-08-21,39.42030715942383
2019-08-22,39.56523895263672
2019-08-23,38.50243377685547
2019-08-26,38.8889045715332
2019-08-27,38.30918884277344
2019-08-28,38.357513427734375
2019-08-29,39.17876052856445
2019-08-30,39.85508728027344
2019-09-03,40.24156951904297
2019-09-04,42.512088775634766
2019-09-05,42.56039810180664
2019-09-06,42.077308654785156
2019-09-09,43.285037994384766
2019-09-10,44.154605865478516
2019-09-11,45.217403411865234
2019-09-12,44.73431396484375
2019-09-13,45.16957473754883
2019-09-16,45.363014221191406
2019-09-17,45.26629638671875
2019-09-18,45.363014221191406
2019-09-19,45.55646514892578
2019-09-20,45.31464385986328
2019-09-23,45.16957473754883
2019-09-24,43.38020324707031
2019-09-25,44.299068450927734
2019-09-26,43.62199783325195
2019-09-27,43.71872329711914
2019-09-30,43.235111236572266
2019-10-01,41.639183044433594
2019-10-02,41.15556716918945
2019-10-03,42.122798919677734
2019-10-04,41.44574737548828
2019-10-07,41.39737319946289
2019-10-08,40.04325866699219
2019-10-09,40.381778717041016
2019-10-10,40.86540985107422
2019-10-11,42.55805206298828
2019-10-14,42.17115783691406
2019-10-15,42.9932975769043
2019-10-16,43.04167175292969
2019-10-17,43.71872329711914
2019-10-18,43.33183670043945
2019-10-21,42.50969696044922
2019-10-22,43.81544876098633
2019-10-23,44.20235061645508
2019-10-24,43.28346252441406
2019-10-25,43.52528381347656
2019-10-28,43.86381149291992
2019-10-29,43.86381149291992
2019-10-30,48.893402099609375
2019-10-31,48.26470184326172
2019-11-01,50.19915771484375
2019-11-04,52.85903549194336
2019-11-05,53.0524787902832
2019-11-06,53.294288635253906
2019-11-07,54.600040435791016
2019-11-08,55.71235656738281
2019-11-11,54.89021301269531
2019-11-12,55.228736877441406
2019-11-13,54.600040435791016
2019-11-14,54.600040435791016
2019-11-15,55.71235656738281
2019-11-18,55.325469970703125
2019-11-19,55.61563491821289
2019-11-20,55.08365249633789
2019-11-21,55.760719299316406
2019-11-22,55.85744094848633
2019-11-25,56.00253677368164
2019-11-26,54.89021301269531
2019-11-27,54.600040435791016
2019-11-29,54.50334167480469
2019-12-02,53.97134780883789
2019-12-03,53.14921569824219
2019-12-04,52.71395492553711
2019-12-05,52.181983947753906
2019-12-06,53.68117141723633
2019-12-09,53.14921569824219
2019-12-10,53.24592208862305
2019-12-11,53.0524787902832
2019-12-12,55.325469970703125
2019-12-13,54.84185791015625
2019-12-16,54.01970672607422
2019-12-17,53.68117141723633
2019-12-18,53.00411605834961
2019-12-19,53.39100646972656
2019-12-20,53.39100646972656
2019-12-23,54.02028274536133
2019-12-24,54.16550064086914
2019-12-26,54.3591194152832
2019-12-27,54.11709213256836
2019-12-30,53.6330451965332
2019-12-31,54.02028274536133
2020-01-02,57.74748611450195
2020-01-03,57.94110107421875
2020-01-06,58.76399612426758
2020-01-07,58.328346252441406
2020-01-08,57.7958984375
2020-01-09,57.650672912597656
2020-01-10,56.48895263671875
2020-01-13,58.667171478271484
2020-01-14,58.23154830932617
2020-01-15,57.45706558227539
2020-01-16,57.311832427978516
2020-01-17,57.16663360595703
2020-01-21,56.44054412841797
2020-01-22,55.03678894042969
2020-01-23,56.97300338745117
2020-01-24,56.68256759643555
2020-01-27,55.37562942504883
2020-01-28,56.77938461303711
2020-01-29,62.63640594482422
2020-01-30,61.61991882324219
2020-01-31,60.26456832885742
2020-02-03,59.344871520996094
2020-02-04,60.893821716308594
2020-02-05,62.249183654785156
2020-02-06,62.68482971191406
2020-02-07,62.10395812988281
2020-02-10,62.49119567871094
2020-02-11,62.20077133178711
2020-02-12,63.70134353637695
2020-02-13,62.63640594482422
2020-02-14,62.10395812988281
2020-02-18,61.71672058105469
2020-02-19,61.03904342651367
2020-02-20,60.651798248291016
2020-02-21,59.29645919799805
2020-02-24,57.40864944458008
2020-02-25,54.794761657714844
2020-02-26,53.0037727355957
2020-02-27,50.2930793762207
2020-02-28,52.6649284362793
2020-03-02,54.26230239868164
2020-03-03,52.6649284362793
2020-03-04,53.0037727355957
2020-03-05,48.792518615722656
2020-03-06,45.546138763427734
2020-03-09,39.78018569946289
2020-03-10,42.881202697753906
2020-03-11,39.78018569946289
2020-03-12,35.03175735473633
2020-03-13,38.035865783691406
2020-03-16,32.26992416381836
2020-03-17,34.304962158203125
2020-03-18,31.97919273376465
2020-03-19,31.397768020629883
2020-03-20,31.591567993164062
2020-03-23,29.604990005493164
2020-03-24,33.96577835083008
2020-03-25,36.63072967529297
2020-03-26,39.34410858154297
2020-03-27,36.921451568603516
2020-03-30,38.22968292236328
2020-03-31,38.471946716308594
2020-04-01,34.111148834228516
2020-04-02,33.43280792236328
2020-04-03,32.60909652709961
2020-04-06,35.03175735473633
2020-04-07,34.06269073486328
2020-04-08,35.37094497680664
2020-04-09,34.595680236816406
2020-04-13,34.014251708984375
2020-04-14,33.57815933227539
2020-04-15,31.494670867919922
2020-04-16,30.234882354736328
2020-04-17,33.14208984375
2020-04-20,31.543127059936523
2020-04-21,31.397768020629883
2020-04-22,31.155500411987305
2020-04-23,31.591567993164062
2020-04-24,30.331789016723633
2020-04-27,31.155500411987305
2020-04-28,32.948272705078125
2020-04-29,31.882301330566406
2020-04-30,32.948272705078125
2020-05-01,31.494670867919922
2020-05-04,30.089519500732422
2020-05-05,30.04106903076172
2020-05-06,28.9750919342041
2020-05-07,29.604990005493164
2020-05-08,30.477148056030273
2020-05-11,29.992616653442383
2020-05-12,29.072002410888672
2020-05-13,28.054489135742188
2020-05-14,27.618406295776367
2020-05-15,26.60088539123535
2020-05-18,30.380245208740234
2020-05-19,30.089519500732422
2020-05-20,31.10704231262207
2020-05-21,31.397768020629883
2020-05-22,31.058597564697266
2020-05-26,32.948272705078125
2020-05-27,35.32249069213867
2020-05-28,32.85135269165039
2020-05-29,31.833850860595703
2020-06-01,32.754459381103516
2020-06-02,34.15959930419922
2020-06-03,35.661659240722656
2020-06-04,37.50288391113281
2020-06-05,38.181236267089844
2020-06-08,40.99152755737305
2020-06-09,38.85957336425781
2020-06-10,36.872989654541016
2020-06-11,33.675071716308594
2020-06-12,35.12868118286133
2020-06-15,35.08021926879883
2020-06-16,36.19464111328125
2020-06-17,35.08021926879883
2020-06-18,35.274024963378906
2020-06-19,34.644134521484375
2020-06-22,34.111148834228516
2020-06-23,33.917335510253906
2020-06-24,31.64002799987793
2020-06-25,32.36683654785156
2020-06-26,31.444843292236328
2020-06-29,32.9976692199707
2020-06-30,33.143245697021484
2020-07-01,32.70650100708008
2020-07-02,33.094703674316406
2020-07-06,33.96818542480469
2020-07-07,32.80357360839844
2020-07-08,33.288818359375
2020-07-09,31.930091857910156
2020-07-10,32.46387481689453
2020-07-13,32.51240921020508
2020-07-14,33.385868072509766
2020-07-15,34.64754867553711
2020-07-16,34.2108154296875
2020-07-17,34.30786895751953
2020-07-20,33.33734893798828
2020-07-21,34.16229248046875
2020-07-22,34.259342193603516
2020-07-23,34.16229248046875
2020-07-24,33.288818359375
2020-07-27,32.56093215942383
2020-07-28,33.43439483642578
2020-07-29,31.978622436523438
2020-07-30,30.37726402282715
2020-07-31,29.45526885986328
2020-08-03,29.649372100830078
2020-08-04,29.794952392578125
2020-08-05,31.05662727355957
2020-08-06,30.716943740844727
2020-08-07,31.05662727355957
2020-08-10,32.3668327331543
2020-08-11,32.65797805786133
2020-08-12,32.60945510864258
2020-08-13,32.02715301513672
2020-08-14,32.31830978393555
2020-08-17,31.39630699157715
2020-08-18,31.25072479248047
2020-08-19,30.959575653076172
2020-08-20,30.425792694091797
2020-08-21,30.61989402770996
2020-08-24,32.17272186279297
2020-08-25,31.978622436523438
2020-08-26,31.444843292236328
2020-08-27,31.444843292236328
2020-08-28,32.07567596435547
2020-08-31,30.765470504760742
2020-09-01,30.037586212158203
2020-09-02,31.25072479248047
2020-09-03,30.668420791625977
2020-09-04,31.15367889404297
2020-09-08,29.794952392578125
2020-09-09,29.89200210571289
2020-09-10,29.11558723449707
2020-09-11,28.872957229614258
2020-09-14,29.843482971191406
2020-09-15,29.600847244262695
2020-09-16,32.75503921508789
2020-09-17,34.2108154296875
2020-09-18,33.385868072509766
2020-09-21,30.813997268676758
2020-09-22,30.3287353515625
2020-09-23,29.649372100830078
2020-09-24,29.406747817993164
2020-09-25,29.698379516601562
2020-09-28,30.135835647583008
2020-09-29,29.746986389160156
2020-09-30,30.28165626525879
2020-10-01,30.330263137817383
2020-10-02,31.059350967407227
2020-10-05,31.156564712524414
2020-10-06,29.990013122558594
2020-10-07,30.670503616333008
2020-10-08,32.323116302490234
2020-10-09,33.24663543701172
2020-10-12,33.19802474975586
2020-10-13,32.663352966308594
2020-10-14,33.14940643310547
2020-10-15,33.39244842529297
2020-10-16,35.43391036987305
2020-10-19,35.43391036987305
2020-10-20,35.67693328857422
2020-10-21,35.57972717285156
2020-10-22,37.52397918701172
2020-10-23,37.086524963378906
2020-10-26,35.87137222290039
2020-10-27,34.510398864746094
2020-10-28,36.065792083740234
2020-10-29,35.82275390625
2020-10-30,36.065792083740234
2020-11-02,36.551849365234375
2020-11-03,38.15584945678711
2020-11-04,38.15584945678711
2020-11-05,38.83633804321289
2020-11-06,39.32240676879883
2020-11-09,42.38459396362305
2020-11-10,43.648353576660156
2020-11-11,43.21089553833008
2020-11-12,42.57902526855469
2020-11-13,44.96072006225586
2020-11-16,46.51612854003906
2020-11-17,47.050785064697266
2020-11-18,47.29380798339844
2020-11-19,46.95357894897461
2020-11-20,47.43964767456055
2020-11-23,48.94643020629883
2020-11-24,50.79346466064453
2020-11-25,51.0364990234375
2020-11-27,50.55044174194336
2020-11-30,49.481101989746094
2020-12-01,49.33527755737305
2020-12-02,50.69625473022461
2020-12-03,51.52255630493164
2020-12-04,52.8835334777832
2020-12-07,52.78633117675781
2020-12-08,53.27238464355469
2020-12-09,55.36243438720703
2020-12-10,55.02220916748047
2020-12-11,54.244503021240234
2020-12-14,52.640499114990234
2020-12-15,54.00148010253906
2020-12-16,53.12656021118164
2020-12-17,52.8835334777832
2020-12-18,52.59162521362305
2020-12-21,52.397029876708984
2020-12-22,51.61861038208008
2020-12-23,52.83489227294922
2020-12-24,51.81321334838867
2020-12-28,51.764556884765625
2020-12-29,51.375362396240234
2020-12-30,52.105125427246094
2020-12-31,52.542972564697266
2021-01-04,50.937503814697266
2021-01-05,52.397029876708984
2021-01-06,55.26742935180664
2021-01-07,54.82957077026367
2021-01-08,55.170127868652344
2021-01-11,55.705284118652344
2021-01-12,57.31076431274414
2021-01-13,56.28910827636719
2021-01-14,56.72695541381836
2021-01-15,55.12146759033203
2021-01-19,55.60798645019531
2021-01-20,55.413368225097656
2021-01-21,53.8565559387207
2021-01-22,54.0511589050293
2021-01-25,53.46734619140625
2021-01-26,54.92686462402344
2021-01-27,55.36473083496094
2021-01-28,53.953857421875
2021-01-29,51.95916748046875
2021-02-01,52.251075744628906
2021-02-02,54.683616638183594
2021-02-03,54.489013671875
2021-02-04,55.705284118652344
2021-02-05,55.46202087402344
2021-02-08,56.48370361328125
2021-02-09,56.14313507080078
2021-02-10,55.46202087402344
2021-02-11,55.75393295288086
2021-02-12,57.06751251220703
2021-02-16,58.235137939453125
2021-02-17,57.699974060058594
2021-02-18,56.58100128173828
2021-02-19,58.4783821105957
2021-02-22,60.81361770629883
2021-02-23,61.25148391723633
2021-02-24,63.82998275756836
2021-02-25,62.07855224609375
2021-02-26,61.00823211669922
2021-03-01,63.78133773803711
2021-03-02,63.148860931396484
2021-03-03,65.38680267333984
2021-03-04,66.019287109375
2021-03-05,66.21400451660156
2021-03-08,68.9891586303711
2021-03-09,68.16149139404297
2021-03-10,64.50997924804688
2021-03-11,59.73868179321289
2021-03-12,61.24797058105469
2021-03-15,64.9968490600586
2021-03-16,64.02312469482422
2021-03-17,66.26271057128906
2021-03-18,64.50997924804688
2021-03-19,64.36392211914062
2021-03-22,63.92574691772461
2021-03-23,61.637474060058594
2021-03-24,60.858463287353516
2021-03-25,62.56251525878906
2021-03-26,63.24412536621094
2021-03-29,63.04938507080078
2021-03-30,64.75341796875
2021-03-31,63.92574691772461
2021-04-01,64.65604400634766
2021-04-05,65.53240966796875
2021-04-06,65.24028015136719
2021-04-07,65.19160461425781
2021-04-08,65.48369598388672
2021-04-09,66.21400451660156
2021-04-12,66.16532135009766
2021-04-13,65.43502807617188
2021-04-14,66.60353088378906
2021-04-15,65.97058868408203
2021-04-16,65.19160461425781
2021-04-19,65.53240966796875
2021-04-20,63.58494186401367
2021-04-21,64.9968490600586
2021-04-22,65.28897094726562
2021-04-23,65.97058868408203
2021-04-26,66.06798553466797
2021-04-27,65.67845916748047
2021-04-28,64.26655578613281
2021-04-29,64.31523895263672
2021-04-30,63.87705993652344
2021-05-03,65.48369598388672
2021-05-04,63.87705993652344
2021-05-05,64.31523895263672
2021-05-06,64.31523895263672
2021-05-07,64.75341796875
2021-05-10,64.9968490600586
2021-05-11,63.73097229003906
2021-05-12,62.41645431518555
2021-05-13,63.146751403808594
2021-05-14,64.55866241455078
2021-05-17,64.02312469482422
2021-05-18,63.146751403808594
2021-05-19,63.73097229003906
2021-05-20,63.58494186401367
2021-05-21,64.41259765625
2021-05-24,64.16917419433594
2021-05-25,63.87705993652344
2021-05-26,65.24028015136719
2021-05-27,69.86552429199219
2021-05-28,68.45360565185547
2021-06-01,68.89179992675781
2021-06-02,68.59967803955078
2021-06-03,68.59967803955078
2021-06-04,67.96675109863281
2021-06-07,67.72331237792969
2021-06-08,67.67462158203125
2021-06-09,66.84693908691406
2021-06-10,66.36006927490234
2021-06-11,66.65219116210938
2021-06-14,65.58108520507812
2021-06-15,65.92189025878906
2021-06-16,65.43502807617188
2021-06-17,63.29281997680664
2021-06-18,62.22170639038086
2021-06-21,64.2178726196289
2021-06-22,63.43886947631836
2021-06-23,63.04938507080078
2021-06-24,64.02312469482422
2021-06-25,64.12057495117188
2021-06-28,62.805023193359375
2021-06-29,63.779476165771484
2021-06-30,65.582275390625
2021-07-01,65.67970275878906
2021-07-02,65.09503173828125
2021-07-06,62.95119094848633
2021-07-07,63.2435188293457
2021-07-08,62.70757293701172
2021-07-09,64.12057495117188
2021-07-12,63.87694549560547
2021-07-13,62.805023193359375
2021-07-14,62.415218353271484
2021-07-15,62.1716194152832
2021-07-16,61.14841079711914
2021-07-19,58.46859359741211
2021-07-20,61.8792610168457
2021-07-21,63.73076248168945
2021-07-22,61.8792610168457
2021-07-23,61.9279899597168
2021-07-26,62.95119094848633
2021-07-27,63.73076248168945
2021-07-28,63.974395751953125
2021-07-29,64.75397491455078
2021-07-30,63.09736633300781
2021-08-02,61.27021789550781
2021-08-03,62.768470764160156
2021-08-04,62.67711639404297
2021-08-05,62.744110107421875
2021-08-06,63.657676696777344
2021-08-09,63.164344787597656
2021-08-10,64.60779571533203
2021-08-11,64.58342742919922
2021-08-12,64.87577056884766
2021-08-13,63.90131378173828
2021-08-16,62.94509506225586
2021-08-17,61.891448974609375
2021-08-18,61.7635498046875
2021-08-19,60.55154037475586
2021-08-20,60.93523406982422
2021-08-23,61.495567321777344
2021-08-24,62.896366119384766
2021-08-25,63.7673225402832
2021-08-26,62.963375091552734
2021-08-27,64.61389923095703
2021-08-30,64.06573486328125
2021-08-31,64.19974517822266
2021-09-01,63.133888244628906
2021-09-02,64.7174301147461
2021-09-03,63.79777908325195
2021-09-07,62.908546447753906
2021-09-08,62.476131439208984
2021-09-09,62.908546447753906
2021-09-10,62.12289047241211
2021-09-13,63.62113952636719
2021-09-14,61.136234283447266
2021-09-15,62.220340728759766
2021-09-16,61.72091293334961
2021-09-17,61.191043853759766
2021-09-20,60.78907012939453
2021-09-21,58.968021392822266
2021-09-22,60.01557922363281
2021-09-23,62.70757293701172
2021-09-24,63.2683219909668
2021-09-27,64.21308898925781
2021-09-28,64.44470977783203
2021-09-29,64.77994537353516
2021-09-30,62.799007415771484
2021-10-01,64.49957275390625
2021-10-04,63.938804626464844
2021-10-05,63.938804626464844
2021-10-06,63.59138107299805
2021-10-07,64.31060791015625
2021-10-08,63.82910919189453
2021-10-11,63.43899917602539
2021-10-12,62.610050201416016
2021-10-13,62.390621185302734
2021-10-14,62.62223815917969
2021-10-15,63.64014434814453
2021-10-18,63.46339416503906
2021-10-19,63.83517837524414
2021-10-20,64.60928344726562
2021-10-21,62.87214660644531
2021-10-22,63.420711517333984
2021-10-25,64.18260955810547
2021-10-26,65.48699188232422
2021-10-27,63.29881286621094
2021-10-28,64.1582260131836
2021-10-29,63.9205207824707
2021-11-01,64.74945831298828
2021-11-02,65.02986145019531
2021-11-03,64.59099578857422
2021-11-04,64.12774658203125
2021-11-05,66.27936553955078
2021-11-08,66.08432006835938
2021-11-09,67.8336410522461
2021-11-10,66.4134750366211
2021-11-11,65.21881103515625
2021-11-12,65.57843017578125
2021-11-15,65.01765441894531
2021-11-16,62.99405288696289
2021-11-17,62.165096282958984
2021-11-18,61.36052703857422
2021-11-19,60.92776870727539
2021-11-22,61.5860481262207
2021-11-23,62.2199592590332
2021-11-24,62.31138610839844
2021-11-26,59.63557815551758
2021-11-29,59.976924896240234
2021-11-30,57.89844512939453
2021-12-01,56.68549728393555
2021-12-02,58.04473114013672
2021-12-03,56.54530334472656
2021-12-06,58.52016067504883
2021-12-07,59.458831787109375
2021-12-08,59.90377426147461
2021-12-09,59.62948989868164
2021-12-10,59.093109130859375
2021-12-13,56.764739990234375
2021-12-14,56.14302444458008
2021-12-15,56.12473678588867
2021-12-16,56.399024963378906
2021-12-17,55.740753173828125
2021-12-20,54.892765045166016
2021-12-21,56.771732330322266
2021-12-22,56.777835845947266
2021-12-23,57.34518814086914
2021-12-27,57.72341537475586
2021-12-28,58.13826370239258
2021-12-29,57.827125549316406
2021-12-30,57.77223205566406
2021-12-31,57.631919860839844
2022-01-03,58.711708068847656
2022-01-04,60.62118148803711
2022-01-05,60.62118148803711
2022-01-06,60.975013732910156
2022-01-07,61.859596252441406
2022-01-10,60.65168762207031
2022-01-11,62.09751892089844
2022-01-12,62.372032165527344
2022-01-13,62.50625991821289
2022-01-14,62.933284759521484
2022-01-18,62.76857376098633
2022-01-19,61.383758544921875
2022-01-20,59.93791580200195
2022-01-21,58.74830627441406
2022-01-24,59.120445251464844
2022-01-25,55.58212661743164
2022-01-26,54.4901237487793
2022-01-27,54.84395980834961
2022-01-28,56.18607711791992
2022-01-31,57.63801956176758
2022-02-01,59.7548942565918
2022-02-02,59.809810638427734
2022-02-03,59.980621337890625
2022-02-04,60.40156555175781
2022-02-07,60.94450759887695
2022-02-08,60.58457565307617
2022-02-09,60.5479736328125
2022-02-10,60.26734924316406
2022-02-11,59.0716438293457
2022-02-14,58.931339263916016
2022-02-15,61.566776275634766
2022-02-16,61.86570739746094
2022-02-17,60.06603240966797
2022-02-18,56.5460090637207
2022-02-22,57.436683654785156
2022-02-23,56.5216064453125
2022-02-24,56.45451354980469
2022-02-25,58.791019439697266
2022-02-28,58.26636505126953
2022-03-01,56.32640075683594
2022-03-02,57.44279098510742
2022-03-03,56.39960479736328
2022-03-04,54.380313873291016
2022-03-07,52.13330078125
2022-03-08,53.82467269897461
2022-03-09,55.7175407409668
2022-03-10,55.766395568847656
2022-03-11,56.34646224975586
2022-03-14,56.45026397705078
2022-03-15,56.38920211791992
2022-03-16,57.824127197265625
2022-03-17,58.3309211730957
2022-03-18,58.36754608154297
2022-03-21,57.89739227294922
2022-03-22,57.94624328613281
2022-03-23,57.21351623535156
2022-03-24,57.469974517822266
2022-03-25,57.408912658691406
2022-03-28,56.17549133300781
2022-03-29,57.79359436035156
2022-03-30,57.75084686279297
2022-03-31,55.87018585205078
2022-04-01,56.47468185424805
2022-04-04,56.18770980834961
2022-04-05,55.015342712402344
2022-04-06,54.89933776855469
2022-04-07,54.62456130981445
2022-04-08,54.79552459716797
2022-04-11,54.75278854370117
2022-04-12,54.95429611206055
2022-04-13,55.412235260009766
2022-04-14,55.46107864379883
2022-04-18,55.19852828979492
2022-04-19,56.11442947387695
2022-04-20,55.80912399291992
2022-04-21,56.00453186035156
2022-04-22,54.38643264770508
2022-04-25,54.88100814819336
2022-04-26,49.2085075378418
2022-04-27,47.75526809692383
2022-04-28,47.46217727661133
2022-04-29,45.52047348022461
2022-05-02,46.13106918334961
2022-05-03,47.419437408447266
2022-05-04,49.11080551147461
2022-05-05,47.9873046875
2022-05-06,47.76748275756836
2022-05-09,44.55570983886719
2022-05-10,44.76332473754883
2022-05-11,44.23209762573242
2022-05-12,44.744998931884766
2022-05-13,45.825767517089844
2022-05-16,45.569313049316406
2022-05-17,46.65007781982422
2022-05-18,45.9173583984375
2022-05-19,46.247093200683594
2022-05-20,45.9478874206543
2022-05-23,46.076114654541016
2022-05-24,45.50215530395508
2022-05-25,45.508262634277344
2022-05-26,47.022552490234375
2022-05-27,48.09111404418945
2022-05-31,47.804115295410156
2022-06-01,47.33396530151367
2022-06-02,47.627052307128906
2022-06-03,46.998130798339844
2022-06-06,47.016448974609375
2022-06-07,47.627052307128906
2022-06-08,47.114139556884766
2022-06-09,45.660911560058594
2022-06-10,43.493263244628906
2022-06-13,41.35004425048828
2022-06-14,41.55155563354492
2022-06-15,42.19268035888672
2022-06-16,39.86627960205078
2022-06-17,40.29981231689453
2022-06-21,40.14715576171875
2022-06-22,39.408329010009766
2022-06-23,39.1213493347168
2022-06-24,40.95926284790039
2022-06-27,40.7819709777832
2022-06-28,40.274566650390625
2022-06-29,38.93574142456055
2022-06-30,38.92352294921875
2022-07-01,38.844058990478516
2022-07-05,37.92094039916992
2022-07-06,37.63972091674805
2022-07-07,38.51393127441406
2022-07-08,38.66676712036133
2022-07-11,37.84757614135742
2022-07-12,38.526153564453125
2022-07-13,37.908714294433594
2022-07-14,37.34629821777344
2022-07-15,38.428348541259766
2022-07-18,38.929630279541016
2022-07-19,40.8003044128418
2022-07-20,41.50333786010742
2022-07-21,41.65007019042969
2022-07-22,41.68675231933594
2022-07-25,41.790672302246094
2022-07-26,43.71636962890625
2022-07-27,43.75916290283203
2022-07-28,44.71283721923828
2022-07-29,45.183563232421875
2022-08-01,46.338985443115234
2022-08-02,45.45866775512695
2022-08-03,45.69097137451172
2022-08-04,45.036842346191406
2022-08-05,45.45866775512695
2022-08-08,45.959957122802734
2022-08-09,45.8071174621582
2022-08-10,47.158164978027344
2022-08-11,48.23411178588867
2022-08-12,48.86378479003906
2022-08-15,48.79042434692383
2022-08-16,49.56071090698242
2022-08-17,48.8576774597168
2022-08-18,48.423622131347656
2022-08-19,47.51274490356445
2022-08-22,45.71542739868164
2022-08-23,46.52238464355469
2022-08-24,46.913639068603516
2022-08-25,47.769500732421875
2022-08-26,46.01497268676758
2022-08-29,46.491825103759766
2022-08-30,45.92938995361328
2022-08-31,44.89623260498047
2022-09-01,44.67615509033203
2022-09-02,44.27879333496094
2022-09-06,44.113731384277344
2022-09-07,44.98182678222656
2022-09-08,45.09798049926758
2022-09-09,45.263031005859375
2022-09-12,46.04553985595703
2022-09-13,43.30677032470703
2022-09-14,42.81159210205078
2022-09-15,42.12691116333008
2022-09-16,40.586341857910156
2022-09-19,40.989830017089844
2022-09-20,40.708621978759766
2022-09-21,39.87108612060547
2022-09-22,39.9566764831543
2022-09-23,39.46149444580078
2022-09-26,39.38804626464844
2022-09-27,39.46149444580078
2022-09-28,39.45537567138672
2022-09-29,38.396453857421875
2022-09-30,37.8945426940918
2022-10-03,38.92897415161133
2022-10-04,41.34062194824219
2022-10-05,41.27940368652344
2022-10-06,40.53266143798828
2022-10-07,39.5165901184082
2022-10-10,39.77366256713867
2022-10-11,39.17381286621094
2022-10-12,39.62676239013672
2022-10-13,41.58545684814453
2022-10-14,41.35898208618164
2022-10-17,42.00779724121094
2022-10-18,43.274818420410156
2022-10-19,43.1707649230957
2022-10-20,42.8279914855957
2022-10-21,44.57244873046875
2022-10-24,44.902984619140625
2022-10-25,44.68263626098633
2022-10-26,46.18837356567383
2022-10-27,46.51890182495117
2022-10-28,47.94507598876953
2022-10-31,47.62678909301758
2022-11-01,47.87161636352539
2022-11-02,47.375831604003906
2022-11-03,47.97568130493164
2022-11-04,49.62221145629883
2022-11-07,51.08509826660156
2022-11-08,51.41563034057617
2022-11-09,50.895347595214844
2022-11-10,52.260318756103516
2022-11-11,52.82956314086914
2022-11-14,52.53575897216797
