Date,HWM
2017-12-11,18.149858474731445
2017-12-12,18.31330680847168
2017-12-13,18.707059860229492
2017-12-14,18.565906524658203
2017-12-15,18.796220779418945
2017-12-18,19.02652359008789
2017-12-19,19.041383743286133
2017-12-20,19.41284942626953
2017-12-21,19.910612106323242
2017-12-22,19.932899475097656
2017-12-26,20.111204147338867
2017-12-27,20.311800003051758
2017-12-28,20.519819259643555
2017-12-29,20.24492835998535
2018-01-02,20.62382698059082
2018-01-03,20.787275314331055
2018-01-04,21.782804489135742
2018-01-05,21.998252868652344
2018-01-08,22.10969352722168
2018-01-09,22.1468505859375
2018-01-10,22.131986618041992
2018-01-11,22.585174560546875
2018-01-12,22.912063598632812
2018-01-16,22.592601776123047
2018-01-17,22.68918228149414
2018-01-18,22.548032760620117
2018-01-19,22.451448440551758
2018-01-22,22.607460021972656
2018-01-23,22.51087760925293
2018-01-24,22.64460563659668
2018-01-25,22.637176513671875
2018-01-26,22.912063598632812
2018-01-29,22.481159210205078
2018-01-30,22.228567123413086
2018-01-31,22.332571029663086
2018-02-01,22.414459228515625
2018-02-02,21.670042037963867
2018-02-05,19.742002487182617
2018-02-06,18.818918228149414
2018-02-07,18.684925079345703
2018-02-08,18.201051712036133
2018-02-09,18.357376098632812
2018-02-12,18.49136734008789
2018-02-13,18.44670295715332
2018-02-14,18.96780014038086
2018-02-15,18.77425193786621
2018-02-16,18.87846565246582
2018-02-20,18.506261825561523
2018-02-21,18.357376098632812
2018-02-22,18.268047332763672
2018-02-23,18.707258224487305
2018-02-26,18.707258224487305
2018-02-27,18.416934967041016
2018-02-28,18.15638542175293
2018-03-01,17.880949020385742
2018-03-02,17.799062728881836
2018-03-05,18.111717224121094
2018-03-06,18.27548599243164
2018-03-07,18.327600479125977
2018-03-08,18.461593627929688
2018-03-09,18.751916885375977
2018-03-12,18.55837059020996
2018-03-13,18.573261260986328
2018-03-14,17.910722732543945
2018-03-15,18.044721603393555
2018-03-16,18.282936096191406
2018-03-19,17.888395309448242
2018-03-20,17.933059692382812
2018-03-21,17.985166549682617
2018-03-22,16.88343048095703
2018-03-23,16.935531616210938
2018-03-26,17.40452003479004
2018-03-27,17.15886878967285
2018-03-28,16.898319244384766
2018-03-29,17.151418685913086
2018-04-02,16.43677520751953
2018-04-03,16.637771606445312
2018-04-04,16.846208572387695
2018-04-05,17.18119239807129
2018-04-06,16.77920913696289
2018-04-09,16.950424194335938
2018-04-10,17.14397621154785
2018-04-11,17.09186363220215
2018-04-12,17.47896385192871
2018-04-13,17.292856216430664
2018-04-16,17.538516998291016
2018-04-17,17.679956436157227
2018-04-18,17.62784194946289
2018-04-19,17.516185760498047
2018-04-20,17.3151912689209
2018-04-23,16.41444206237793
2018-04-24,16.36233139038086
2018-04-25,16.4888858795166
2018-04-26,16.555885314941406
2018-04-27,16.70476531982422
2018-04-30,13.25810432434082
2018-05-01,13.16132926940918
2018-05-02,12.930562019348145
2018-05-03,12.646699905395508
2018-05-04,12.86332893371582
2018-05-07,13.1173095703125
2018-05-08,13.296589851379395
2018-05-09,13.460928916931152
2018-05-10,13.550570487976074
2018-05-11,13.610329627990723
2018-05-14,13.685028076171875
2018-05-15,13.431050300598145
2018-05-16,13.453461647033691
2018-05-17,13.5580415725708
2018-05-18,13.505749702453613
2018-05-21,13.774670600891113
2018-05-22,13.871779441833496
2018-05-23,13.924070358276367
2018-05-24,13.804547309875488
2018-05-25,13.767196655273438
2018-05-29,13.39370059967041
2018-05-30,13.535632133483887
2018-05-31,13.184539794921875
2018-06-01,13.25924015045166
2018-06-04,13.251768112182617
2018-06-05,13.236830711364746
2018-06-06,13.39370059967041
2018-06-07,13.408638954162598
2018-06-08,13.401171684265137
2018-06-11,13.565509796142578
2018-06-12,13.445992469787598
2018-06-13,13.42358112335205
2018-06-14,13.445992469787598
2018-06-15,13.094902038574219
2018-06-18,13.177070617675781
2018-06-19,12.997790336608887
2018-06-20,12.938035011291504
2018-06-21,12.669112205505371
2018-06-22,12.72887134552002
2018-06-25,12.601884841918945
2018-06-26,12.721404075622559
2018-06-27,12.669112205505371
2018-06-28,12.691520690917969
2018-06-29,12.706459045410156
2018-07-02,12.594411849975586
2018-07-03,12.624293327331543
2018-07-05,12.751283645629883
2018-07-06,12.870800971984863
2018-07-09,13.2891206741333
2018-07-10,13.251768112182617
2018-07-11,12.766221046447754
2018-07-12,12.923090934753418
2018-07-13,12.982850074768066
2018-07-16,14.342388153076172
2018-07-17,14.372267723083496
2018-07-18,14.70095157623291
2018-07-19,14.319978713989258
2018-07-20,14.215400695800781
2018-07-23,14.185519218444824
2018-07-24,14.514202117919922
2018-07-25,14.387208938598633
2018-07-26,15.970852851867676
2018-07-27,16.000730514526367
2018-07-30,15.582409858703613
2018-07-31,16.20241928100586
2018-08-01,15.993256568908691
2018-08-02,15.783512115478516
2018-08-03,15.903365135192871
2018-08-06,15.865917205810547
2018-08-07,15.693615913391113
2018-08-08,15.663657188415527
2018-08-09,15.558782577514648
2018-08-10,15.5887451171875
2018-08-13,15.289104461669922
2018-08-14,15.49885368347168
2018-08-15,15.236668586730957
2018-08-16,15.506343841552734
2018-08-17,15.641181945800781
2018-08-20,15.880895614624023
2018-08-21,16.150569915771484
2018-08-22,16.053186416625977
2018-08-23,15.903365135192871
2018-08-24,16.652469635009766
2018-08-27,16.525115966796875
2018-08-28,16.405258178710938
2018-08-29,16.607519149780273
2018-08-30,16.532608032226562
2018-08-31,16.76483154296875
2018-09-04,16.54759407043457
2018-09-05,16.600025177001953
2018-09-06,16.420242309570312
2018-09-07,16.420242309570312
2018-09-10,16.472684860229492
2018-09-11,16.64497184753418
2018-09-12,16.997051239013672
2018-09-13,16.854719161987305
2018-09-14,16.997051239013672
2018-09-17,17.019519805908203
2018-09-18,17.22178077697754
2018-09-19,17.094430923461914
2018-09-20,16.92962646484375
2018-09-21,17.13937759399414
2018-09-24,16.195514678955078
2018-09-25,16.540102005004883
2018-09-26,16.135587692260742
2018-09-27,16.420242309570312
2018-09-28,16.4876651763916
2018-10-01,16.58504867553711
2018-10-02,16.62249755859375
2018-10-03,16.689916610717773
2018-10-04,16.637483596801758
2018-10-05,16.360319137573242
2018-10-08,17.528905868530273
2018-10-09,17.10941505432129
2018-10-10,16.29289436340332
2018-10-11,15.858421325683594
2018-10-12,16.18802261352539
2018-10-15,16.090635299682617
2018-10-16,16.62249755859375
2018-10-17,16.869705200195312
2018-10-18,16.50264549255371
2018-10-19,16.39027976989746
2018-10-22,16.06816864013672
2018-10-23,15.468890190124512
2018-10-24,14.884592056274414
2018-10-25,14.9445219039917
2018-10-26,14.862119674682617
2018-10-29,14.397677421569824
2018-10-30,14.757246017456055
2018-10-31,15.229179382324219
2018-11-01,15.98049259185791
2018-11-02,15.897847175598145
2018-11-05,15.597322463989258
2018-11-06,15.717535972595215
2018-11-07,15.882822036743164
2018-11-08,15.815199851989746
2018-11-09,15.604835510253906
2018-11-12,15.086427688598633
2018-11-13,15.108967781066895
2018-11-14,15.281767845153809
2018-11-15,15.52219295501709
2018-11-16,15.139018058776855
2018-11-19,15.281767845153809
2018-11-20,14.906111717224121
2018-11-21,15.394465446472168
2018-11-23,15.401978492736816
2018-11-26,15.371930122375488
2018-11-27,15.311824798583984
2018-11-28,15.642403602600098
2018-11-29,16.033082962036133
2018-11-30,16.138261795043945
2018-12-03,16.168325424194336
2018-12-04,15.664941787719727
2018-12-06,15.424521446228027
2018-12-07,15.244202613830566
2018-12-10,14.943676948547363
2018-12-11,15.131505966186523
2018-12-12,15.221665382385254
2018-12-13,14.981245040893555
2018-12-14,14.830979347229004
2018-12-17,14.38770580291748
2018-12-18,14.049612998962402
2018-12-19,13.463582992553711
2018-12-20,13.193108558654785
2018-12-21,12.75734806060791
2018-12-24,12.126242637634277
2018-12-26,12.6521635055542
2018-12-27,12.794915199279785
2018-12-28,12.592058181762695
2018-12-31,12.667189598083496
2019-01-02,13.944426536560059
2019-01-03,13.846755027770996
2019-01-04,14.244952201843262
2019-01-07,14.583045959472656
2019-01-08,14.62812328338623
2019-01-09,14.66568660736084
2019-01-10,14.733307838439941
2019-01-11,14.785903930664062
2019-01-14,14.552993774414062
2019-01-15,15.078914642333984
2019-01-16,15.101454734802246
2019-01-17,15.1615629196167
2019-01-18,15.281767845153809
2019-01-22,12.83999252319336
2019-01-23,13.561257362365723
2019-01-24,13.824214935302734
2019-01-25,13.929399490356445
2019-01-28,13.719032287597656
2019-01-29,13.816701889038086
2019-01-30,14.057124137878418
2019-01-31,14.139768600463867
2019-02-01,13.899351119995117
2019-02-04,14.072149276733398
2019-02-05,14.132256507873535
2019-02-06,13.76410961151123
2019-02-07,13.326915740966797
2019-02-08,12.889720916748047
2019-02-11,13.183695793151855
2019-02-12,13.507821083068848
2019-02-13,13.485209465026855
2019-02-14,13.183695793151855
2019-02-15,13.228921890258789
2019-02-19,13.613353729248047
2019-02-20,13.862104415893555
2019-02-21,13.749034881591797
2019-02-22,13.77918815612793
2019-02-25,13.877179145812988
2019-02-26,13.884716987609863
2019-02-27,14.043013572692871
2019-02-28,13.937481880187988
2019-03-01,14.09577751159668
2019-03-04,13.937481880187988
2019-03-05,14.027934074401855
2019-03-06,14.027934074401855
2019-03-07,13.809335708618164
2019-03-08,13.937481880187988
2019-03-11,14.178691864013672
2019-03-12,14.223917961120605
2019-03-13,14.284224510192871
2019-03-14,14.284224510192871
2019-03-15,14.314372062683105
2019-03-18,14.495283126831055
2019-03-19,14.41236400604248
2019-03-20,14.382216453552246
2019-03-21,14.472667694091797
2019-03-22,14.11085033416748
2019-03-25,14.020400047302246
2019-03-26,14.17115592956543
2019-03-27,14.261609077453613
2019-03-28,14.419902801513672
2019-03-29,14.404828071594238
2019-04-01,14.81940746307373
2019-04-02,14.887250900268555
2019-04-03,14.759105682373047
2019-04-04,14.977705001831055
2019-04-05,15.158613204956055
2019-04-08,15.271678924560547
2019-04-09,15.07569694519043
2019-04-10,15.136001586914062
2019-04-11,15.354598045349121
2019-04-12,15.610883712768555
2019-04-15,15.490275382995605
2019-04-16,15.588268280029297
2019-04-17,15.01539421081543
2019-04-18,15.10584831237793
2019-04-22,15.286755561828613
2019-04-23,15.588268280029297
2019-04-24,15.90485954284668
2019-04-25,15.558117866516113
2019-04-26,15.588268280029297
2019-04-29,15.603348731994629
2019-04-30,16.19129753112793
2019-05-01,16.176225662231445
2019-05-02,16.530834197998047
2019-05-03,16.9080810546875
2019-05-06,16.892982482910156
2019-05-07,16.817535400390625
2019-05-08,16.892982482910156
2019-05-09,16.66663932800293
2019-05-10,16.960887908935547
2019-05-13,16.229042053222656
2019-05-14,16.493106842041016
2019-05-15,16.606277465820312
2019-05-16,16.68927764892578
2019-05-17,16.56855583190918
2019-05-20,16.606277465820312
2019-05-21,16.885438919067383
2019-05-22,16.877891540527344
2019-05-23,16.75718116760254
2019-05-24,16.7873592376709
2019-05-28,16.704364776611328
2019-05-29,16.621370315551758
2019-05-30,16.598739624023438
2019-05-31,16.523283004760742
2019-06-03,16.68927764892578
2019-06-04,17.013704299926758
2019-06-05,17.338132858276367
2019-06-06,17.56447410583496
2019-06-07,17.76064682006836
2019-06-10,17.572025299072266
2019-06-11,17.36076545715332
2019-06-12,17.096698760986328
2019-06-13,17.49657440185547
2019-06-14,17.338132858276367
2019-06-17,17.262685775756836
2019-06-18,17.753103256225586
2019-06-19,17.87381935119629
2019-06-20,18.220882415771484
2019-06-21,18.356689453125
2019-06-24,18.334056854248047
2019-06-25,18.401960372924805
2019-06-26,18.779207229614258
2019-06-27,19.15644645690918
2019-06-28,19.48087501525879
2019-07-01,19.677047729492188
2019-07-02,19.7298583984375
2019-07-03,19.51860237121582
2019-07-05,19.692140579223633
2019-07-08,19.48087501525879
2019-07-09,19.49596405029297
2019-07-10,19.458242416381836
2019-07-11,19.405427932739258
2019-07-12,19.616689682006836
2019-07-15,19.48087501525879
2019-07-16,19.45069694519043
2019-07-17,19.088546752929688
2019-07-18,18.96782875061035
2019-07-19,18.998003005981445
2019-07-22,18.960283279418945
2019-07-23,18.982919692993164
2019-07-24,19.352611541748047
2019-07-25,19.322439193725586
2019-07-26,19.420522689819336
2019-07-29,18.975374221801758
2019-07-30,18.96782875061035
2019-07-31,18.892375946044922
2019-08-01,18.39402198791504
2019-08-02,17.940963745117188
2019-08-05,17.789941787719727
2019-08-06,18.552593231201172
2019-08-07,19.03584861755371
2019-08-08,19.20196533203125
2019-08-09,19.04339599609375
2019-08-12,19.02829360961914
2019-08-13,19.171762466430664
2019-08-14,18.70360565185547
2019-08-15,18.552593231201172
2019-08-16,18.7564640045166
2019-08-19,18.899930953979492
2019-08-20,19.050945281982422
2019-08-21,19.02829360961914
2019-08-22,18.952789306640625
2019-08-23,18.356260299682617
2019-08-26,18.9150333404541
2019-08-27,19.0131893157959
2019-08-28,19.20196533203125
2019-08-29,19.48889923095703
2019-08-30,19.51154899597168
2019-09-03,19.617265701293945
2019-09-04,19.617265701293945
2019-09-05,19.639921188354492
2019-09-06,19.624814987182617
2019-09-09,19.85889434814453
2019-09-10,20.16847801208496
2019-09-11,20.304397583007812
2019-09-12,20.40256118774414
2019-09-13,20.455415725708008
2019-09-16,20.53847885131836
2019-09-17,20.568681716918945
2019-09-18,20.621536254882812
2019-09-19,20.493175506591797
2019-09-20,20.17603302001953
2019-09-23,20.213787078857422
2019-09-24,20.03256607055664
2019-09-25,20.00235939025879
2019-09-26,19.85889434814453
2019-09-27,19.715423583984375
2019-09-30,19.632368087768555
2019-10-01,19.07360076904297
2019-10-02,18.273204803466797
2019-10-03,18.310958862304688
2019-10-04,18.49217987060547
2019-10-07,18.68850326538086
2019-10-08,18.77911949157715
2019-10-09,19.322782516479492
2019-10-10,19.6474666595459
2019-10-11,19.972156524658203
2019-10-14,20.26664161682129
2019-10-15,21.036836624145508
2019-10-16,20.772554397583008
2019-10-17,20.916017532348633
2019-10-18,20.395009994506836
2019-10-21,20.417661666870117
2019-10-22,20.44786834716797
2019-10-23,20.568681716918945
2019-10-24,20.712146759033203
2019-10-25,20.87071418762207
2019-10-28,20.885818481445312
2019-10-29,20.908472061157227
2019-10-30,20.787656784057617
2019-10-31,20.742351531982422
2019-11-01,21.5502986907959
2019-11-04,21.731521606445312
2019-11-05,22.282732009887695
2019-11-06,22.229875564575195
2019-11-07,21.844518661499023
2019-11-08,21.88985824584961
2019-11-11,22.297880172729492
2019-11-12,22.290325164794922
2019-11-13,22.290325164794922
2019-11-14,22.83436393737793
2019-11-15,23.317951202392578
2019-11-18,23.469074249267578
2019-11-19,23.431289672851562
2019-11-20,23.295276641845703
2019-11-21,23.129047393798828
2019-11-22,23.083715438842773
2019-11-25,23.393505096435547
2019-11-26,23.642858505249023
2019-11-27,23.620189666748047
2019-11-29,23.393505096435547
2019-12-02,23.091270446777344
2019-12-03,23.19704818725586
2019-12-04,22.909921646118164
2019-12-05,23.030820846557617
2019-12-06,23.4388484954834
2019-12-09,23.265060424804688
2019-12-10,23.431289672851562
2019-12-11,23.597517013549805
2019-12-12,23.892213821411133
2019-12-13,23.914875030517578
2019-12-16,24.02821922302246
2019-12-17,23.786428451538086
2019-12-18,23.24994659423828
2019-12-19,23.42374038696289
2019-12-20,23.71841812133789
2019-12-23,23.82420539855957
2019-12-24,23.657974243164062
2019-12-26,23.574859619140625
2019-12-27,23.529516220092773
2019-12-30,23.32550621032715
2019-12-31,23.24994659423828
2020-01-02,23.831758499145508
2020-01-03,23.79398536682129
2020-01-06,23.58241081237793
2020-01-07,23.73353385925293
2020-01-08,23.2121639251709
2020-01-09,22.494346618652344
2020-01-10,21.799182891845703
2020-01-13,22.252552032470703
2020-01-14,22.350772857666016
2020-01-15,22.056093215942383
2020-01-16,22.66812515258789
2020-01-17,22.154319763183594
2020-01-21,22.21476936340332
2020-01-22,21.791627883911133
2020-01-23,22.3129940032959
2020-01-24,21.995641708374023
2020-01-27,23.174386978149414
2020-01-28,23.778867721557617
2020-01-29,23.537078857421875
2020-01-30,23.00815200805664
2020-01-31,22.63035011291504
2020-02-03,22.71346664428711
2020-02-04,23.030820846557617
2020-02-05,23.620189666748047
2020-02-06,23.74117088317871
2020-02-07,23.66555404663086
2020-02-10,23.93018341064453
2020-02-11,24.209943771362305
2020-02-12,24.807254791259766
2020-02-13,24.913103103637695
2020-02-14,25.223100662231445
2020-02-18,25.08700180053711
2020-02-19,25.75992202758789
2020-02-20,25.480165481567383
2020-02-21,25.306270599365234
2020-02-24,25.00383758544922
2020-02-25,23.975553512573242
2020-02-26,24.081405639648438
2020-02-27,22.969953536987305
2020-02-28,22.191186904907227
2020-03-02,22.644834518432617
2020-03-03,21.76778221130371
2020-03-04,22.047527313232422
2020-03-05,20.22535514831543
2020-03-06,19.6204891204834
2020-03-09,17.42027473449707
2020-03-10,18.372941970825195
2020-03-11,16.717103958129883
2020-03-12,15.031033515930176
2020-03-13,15.51492691040039
2020-03-16,13.186177253723145
2020-03-17,13.344953536987305
2020-03-18,11.855459213256836
2020-03-19,11.983996391296387
2020-03-20,10.018168449401855
2020-03-23,9.065495491027832
2020-03-24,11.454731941223145
2020-03-25,12.225944519042969
2020-03-26,13.397880554199219
2020-03-27,12.611550331115723
2020-03-30,12.3998441696167
2020-03-31,12.14277458190918
2020-04-01,13.014392852783203
2020-04-02,12.324237823486328
2020-04-03,12.363672256469727
2020-04-06,12.511564254760742
2020-04-07,11.939722061157227
2020-04-08,12.896079063415527
2020-04-09,13.063690185546875
2020-04-13,12.422829627990723
2020-04-14,12.028451919555664
2020-04-15,11.210122108459473
2020-04-16,10.588984489440918
2020-04-17,11.486186981201172
2020-04-20,11.476326942443848
2020-04-21,10.441092491149902
2020-04-22,10.677718162536621
2020-04-23,10.845327377319336
2020-04-24,10.657999038696289
2020-04-27,11.24955940246582
2020-04-28,11.821407318115234
2020-04-29,13.69469165802002
2020-04-30,12.88621997833252
2020-05-01,12.363672256469727
2020-05-04,11.78196907043457
2020-05-05,12.038312911987305
2020-05-06,11.328436851501465
2020-05-07,11.703094482421875
2020-05-08,12.442547798156738
2020-05-11,11.594642639160156
2020-05-12,10.963641166687012
2020-05-13,10.500246047973633
2020-05-14,11.091812133789062
2020-05-15,10.618562698364258
2020-05-18,12.166488647460938
2020-05-19,11.880562782287598
2020-05-20,12.570719718933105
2020-05-21,12.255221366882324
2020-05-22,12.196060180664062
2020-05-26,12.876361846923828
2020-05-27,13.822863578796387
2020-05-28,13.093268394470215
2020-05-29,12.896079063415527
2020-06-01,13.221437454223633
2020-06-02,13.793283462524414
2020-06-03,14.956692695617676
2020-06-04,15.311631202697754
2020-06-05,16.918710708618164
2020-06-08,17.48069953918457
2020-06-09,15.991928100585938
2020-06-10,14.759504318237305
2020-06-11,12.7974853515625
2020-06-12,13.803142547607422
2020-06-15,14.315832138061523
2020-06-16,15.015849113464355
2020-06-17,14.59189510345459
2020-06-18,14.374988555908203
2020-06-19,13.743987083435059
2020-06-22,14.444003105163574
2020-06-23,14.82851791381836
2020-06-24,14.414426803588867
2020-06-25,14.9862699508667
2020-06-26,15.203176498413086
2020-06-29,15.991928100585938
2020-06-30,15.627132415771484
2020-07-01,15.065146446228027
2020-07-02,15.09472370147705
2020-07-06,15.5186767578125
2020-07-07,14.927114486694336
2020-07-08,15.114441871643066
2020-07-09,14.56231689453125
2020-07-10,15.114441871643066
2020-07-13,15.015849113464355
2020-07-14,15.469381332397461
2020-07-15,16.465179443359375
2020-07-16,15.972209930419922
