Date,HUM
2015-10-06,163.9685516357422
2015-10-07,165.8199920654297
2015-10-08,165.25173950195312
2015-10-09,165.92996215820312
2015-10-12,166.36070251464844
2015-10-13,169.0553741455078
2015-10-14,167.28643798828125
2015-10-15,167.95555114746094
2015-10-16,168.826171875
2015-10-19,171.09007263183594
2015-10-20,170.40261840820312
2015-10-21,162.36463928222656
2015-10-22,151.32949829101562
2015-10-23,154.1616668701172
2015-10-26,156.03138732910156
2015-10-27,160.54071044921875
2015-10-28,163.14364624023438
2015-10-29,165.4991912841797
2015-10-30,163.72109985351562
2015-11-02,165.56341552734375
2015-11-03,163.6294403076172
2015-11-04,162.11717224121094
2015-11-05,164.10609436035156
2015-11-06,162.44711303710938
2015-11-09,162.82286071777344
2015-11-10,161.71388244628906
2015-11-11,156.81956481933594
2015-11-12,154.94068908691406
2015-11-13,153.39169311523438
2015-11-16,154.93150329589844
2015-11-17,155.37147521972656
2015-11-18,156.80120849609375
2015-11-19,150.5413055419922
2015-11-20,153.620849609375
2015-11-23,154.04244995117188
2015-11-24,154.35409545898438
2015-11-25,154.3357391357422
2015-11-27,154.80316162109375
2015-11-30,154.583251953125
2015-12-01,159.0651397705078
2015-12-02,158.68014526367188
2015-12-03,154.5281982421875
2015-12-04,156.5171356201172
2015-12-07,155.3256378173828
2015-12-08,155.84805297851562
2015-12-09,156.48045349121094
2015-12-10,157.66273498535156
2015-12-11,158.35943603515625
2015-12-14,160.29324340820312
2015-12-15,160.99896240234375
2015-12-16,161.64051818847656
2015-12-17,162.11717224121094
2015-12-18,160.74237060546875
2015-12-21,161.40228271484375
2015-12-22,161.40228271484375
2015-12-23,164.1885528564453
2015-12-24,163.41864013671875
2015-12-28,163.2809600830078
2015-12-29,164.42849731445312
2015-12-30,164.3274688720703
2015-12-31,163.877685546875
2016-01-04,165.0159912109375
2016-01-05,164.9058380126953
2016-01-06,162.13339233398438
2016-01-07,160.79312133789062
2016-01-08,158.73670959472656
2016-01-11,155.15634155273438
2016-01-12,154.99110412597656
2016-01-13,150.45599365234375
2016-01-14,153.52227783203125
2016-01-15,148.8678436279297
2016-01-19,150.55702209472656
2016-01-20,151.2364044189453
2016-01-21,152.49407958984375
2016-01-22,152.5950927734375
2016-01-25,149.90524291992188
2016-01-26,151.16293334960938
2016-01-27,148.0782928466797
2016-01-28,146.69216918945312
2016-01-29,149.4462127685547
2016-02-01,153.84361267089844
2016-02-02,153.19174194335938
2016-02-03,153.1091766357422
2016-02-04,154.82586669921875
2016-02-05,151.2731170654297
2016-02-08,144.09408569335938
2016-02-09,146.4534149169922
2016-02-10,147.86721801757812
2016-02-11,145.06719970703125
2016-02-12,147.2245330810547
2016-02-16,152.98062133789062
2016-02-17,154.51373291015625
2016-02-18,153.99964904785156
2016-02-19,151.78717041015625
2016-02-22,157.6717529296875
2016-02-23,158.6632843017578
2016-02-24,158.16748046875
2016-02-25,162.12420654296875
2016-02-26,164.06126403808594
2016-02-29,162.4638671875
2016-03-01,166.3747100830078
2016-03-02,167.72422790527344
2016-03-03,168.2015838623047
2016-03-04,168.22918701171875
2016-03-07,169.1471710205078
2016-03-08,167.55897521972656
2016-03-09,169.3123779296875
2016-03-10,169.6153564453125
2016-03-11,171.5891571044922
2016-03-14,171.05667114257812
2016-03-15,168.83506774902344
2016-03-16,168.35763549804688
2016-03-17,167.5773162841797
2016-03-18,169.4684600830078
2016-03-21,168.66981506347656
2016-03-22,169.24813842773438
2016-03-23,168.54124450683594
2016-03-24,168.98191833496094
2016-03-28,167.9353790283203
2016-03-29,170.80413818359375
2016-03-30,170.00421142578125
2016-03-31,168.2204132080078
2016-04-01,169.8662872314453
2016-04-04,170.53750610351562
2016-04-05,166.45494079589844
2016-04-06,165.8297576904297
2016-04-07,158.68533325195312
2016-04-08,157.26010131835938
2016-04-11,153.9775390625
2016-04-12,156.69003295898438
2016-04-13,156.27622985839844
2016-04-14,154.69471740722656
2016-04-15,156.19346618652344
2016-04-18,157.89453125
2016-04-19,160.69903564453125
2016-04-20,160.4507293701172
2016-04-21,159.48526000976562
2016-04-22,161.1863250732422
2016-04-25,161.9310302734375
2016-04-26,164.1102752685547
2016-04-27,163.26438903808594
2016-04-28,163.5494384765625
2016-04-29,162.81378173828125
2016-05-02,163.31033325195312
2016-05-03,162.68505859375
2016-05-04,161.55410766601562
2016-05-05,160.09214782714844
2016-05-06,156.93824768066406
2016-05-09,157.48995971679688
2016-05-10,159.5680389404297
2016-05-11,156.3681640625
2016-05-12,152.46035766601562
2016-05-13,151.92706298828125
2016-05-16,157.71066284179688
2016-05-17,157.04861450195312
2016-05-18,156.51531982421875
2016-05-19,154.7775115966797
2016-05-20,155.9451904296875
2016-05-23,155.93603515625
2016-05-24,157.03021240234375
2016-05-25,160.6345672607422
2016-05-26,160.22084045410156
2016-05-27,159.7519073486328
2016-05-31,158.62091064453125
2016-06-01,163.11721801757812
2016-06-02,172.275390625
2016-06-03,171.208740234375
2016-06-06,174.1326904296875
2016-06-07,173.2315673828125
2016-06-08,172.86383056640625
2016-06-09,173.18568420410156
2016-06-10,171.72366333007812
2016-06-13,169.8202362060547
2016-06-14,170.73976135253906
2016-06-15,170.611083984375
2016-06-16,171.98109436035156
2016-06-17,172.0822296142578
2016-06-20,174.61087036132812
2016-06-21,174.76715087890625
2016-06-22,172.5603790283203
2016-06-23,172.22933959960938
2016-06-24,168.17440795898438
2016-06-27,162.6942901611328
2016-06-28,168.49658203125
2016-06-29,169.14125061035156
2016-06-30,165.66909790039062
2016-07-01,160.25363159179688
2016-07-05,163.2100372314453
2016-07-06,165.76119995117188
2016-07-07,149.8831787109375
2016-07-08,145.6558380126953
2016-07-11,141.83363342285156
2016-07-12,142.48756408691406
2016-07-13,148.5569305419922
2016-07-14,148.52931213378906
2016-07-15,146.3373260498047
2016-07-18,147.0281219482422
2016-07-19,141.26263427734375
2016-07-20,145.89524841308594
2016-07-21,157.97877502441406
2016-07-22,162.1416778564453
2016-07-25,159.34185791015625
2016-07-26,160.21678161621094
2016-07-27,158.47607421875
2016-07-28,158.6050567626953
2016-07-29,158.91815185546875
2016-08-01,157.6564178466797
2016-08-02,156.17359924316406
2016-08-03,159.77468872070312
2016-08-04,160.09710693359375
2016-08-05,164.82176208496094
2016-08-08,163.61521911621094
2016-08-09,163.1363067626953
2016-08-10,165.5033416748047
2016-08-11,165.86251831054688
2016-08-12,166.5716552734375
2016-08-15,165.4387969970703
2016-08-16,165.4387969970703
2016-08-17,164.74815368652344
2016-08-18,165.3007354736328
2016-08-19,163.93760681152344
2016-08-22,166.1664581298828
2016-08-23,165.65066528320312
2016-08-24,165.1440887451172
2016-08-25,163.28372192382812
2016-08-26,163.36660766601562
2016-08-29,162.95213317871094
2016-08-30,164.37049865722656
2016-08-31,164.59152221679688
2016-09-01,162.58375549316406
2016-09-02,163.32054138183594
2016-09-06,162.81398010253906
2016-09-07,162.24301147460938
2016-09-08,162.482421875
2016-09-09,162.5561065673828
2016-09-12,162.81398010253906
2016-09-13,161.9021759033203
2016-09-14,161.1654052734375
2016-09-15,160.9720001220703
2016-09-16,160.8246307373047
2016-09-19,160.78781127929688
2016-09-20,160.7325439453125
2016-09-21,161.95750427246094
2016-09-22,162.08641052246094
2016-09-23,161.68112182617188
2016-09-26,161.4601593017578
2016-09-27,163.21922302246094
2016-09-28,162.6298065185547
2016-09-29,161.92984008789062
2016-09-30,162.91529846191406
2016-10-03,162.67581176757812
2016-10-04,163.21922302246094
2016-10-05,163.75338745117188
2016-10-06,163.22840881347656
2016-10-07,163.6981201171875
2016-10-10,164.40731811523438
2016-10-11,163.77084350585938
2016-10-12,155.38528442382812
2016-10-13,156.34471130371094
2016-10-14,157.58091735839844
2016-10-17,156.72293090820312
2016-10-18,159.8409423828125
2016-10-19,160.422119140625
2016-10-20,161.021728515625
2016-10-21,162.24867248535156
2016-10-24,162.60845947265625
2016-10-25,161.30772399902344
2016-10-26,161.11399841308594
2016-10-27,160.68971252441406
2016-10-28,157.80224609375
2016-10-31,158.23583984375
2016-11-01,155.5883026123047
2016-11-02,155.1547088623047
2016-11-03,152.49790954589844
2016-11-04,154.44436645507812
2016-11-07,161.35389709472656
2016-11-08,165.15455627441406
2016-11-09,171.5843505859375
2016-11-10,177.93112182617188
2016-11-11,178.2171173095703
2016-11-14,183.4292449951172
2016-11-15,183.41075134277344
2016-11-16,184.93287658691406
2016-11-17,186.39967346191406
2016-11-18,184.6469268798828
2016-11-21,184.4900665283203
2016-11-22,189.76675415039062
2016-11-23,191.81466674804688
2016-11-25,191.76858520507812
2016-11-28,191.87930297851562
2016-11-29,193.72430419921875
2016-11-30,196.1596221923828
2016-12-01,199.96031188964844
2016-12-02,197.0729217529297
2016-12-05,192.64492797851562
2016-12-06,188.46607971191406
2016-12-07,187.2667694091797
2016-12-08,190.6800537109375
2016-12-09,187.53433227539062
2016-12-12,187.20220947265625
2016-12-13,188.715087890625
2016-12-14,189.33314514160156
2016-12-15,188.7888946533203
2016-12-16,189.7021942138672
2016-12-19,184.87753295898438
2016-12-20,184.72991943359375
2016-12-21,184.31480407714844
2016-12-22,187.20220947265625
2016-12-23,189.60072326660156
2016-12-27,190.089599609375
2016-12-28,188.7427978515625
2016-12-29,187.19297790527344
2016-12-30,188.21693420410156
2017-01-03,182.2945098876953
2017-01-04,182.45135498046875
2017-01-05,185.1727294921875
2017-01-06,186.0951690673828
2017-01-09,187.25755310058594
2017-01-10,185.6409149169922
2017-01-11,187.97813415527344
2017-01-12,189.61328125
2017-01-13,187.46080017089844
2017-01-17,188.49546813964844
2017-01-18,190.4077606201172
2017-01-19,190.3061065673828
2017-01-20,185.25286865234375
2017-01-23,189.40081787109375
2017-01-24,184.7078094482422
2017-01-25,186.37074279785156
2017-01-26,184.88340759277344
2017-01-27,186.2967987060547
2017-01-30,184.07965087890625
2017-01-31,183.37750244140625
2017-02-01,183.3590850830078
2017-02-02,184.19973754882812
2017-02-03,183.13734436035156
2017-02-06,181.50222778320312
2017-02-07,180.3658905029297
2017-02-08,184.43072509765625
2017-02-09,191.2577362060547
2017-02-10,189.7795867919922
2017-02-13,190.95286560058594
2017-02-14,190.27842712402344
2017-02-15,189.677978515625
2017-02-16,192.83741760253906
2017-02-17,189.01283264160156
2017-02-21,189.69647216796875
2017-02-22,190.02899169921875
2017-02-23,189.3915557861328
2017-02-24,191.48861694335938
2017-02-27,192.8466796875
2017-02-28,195.15623474121094
2017-03-01,197.68743896484375
2017-03-02,196.3756866455078
2017-03-03,197.66897583007812
2017-03-06,196.53271484375
2017-03-07,201.34576416015625
2017-03-08,200.88388061523438
2017-03-09,201.19798278808594
2017-03-10,201.3273162841797
2017-03-13,202.48204040527344
2017-03-14,201.39198303222656
2017-03-15,202.3896942138672
2017-03-16,202.54673767089844
2017-03-17,202.22337341308594
2017-03-20,198.99005126953125
2017-03-21,197.281005859375
2017-03-22,197.07772827148438
2017-03-23,193.91830444335938
2017-03-24,191.47938537597656
2017-03-27,187.97813415527344
2017-03-28,190.88816833496094
2017-03-29,190.7030487060547
2017-03-30,191.48052978515625
2017-03-31,190.80487060546875
2017-04-03,194.1648712158203
2017-04-04,195.34957885742188
2017-04-05,194.4425048828125
2017-04-06,196.78433227539062
2017-04-07,195.0719451904297
2017-04-10,196.7657928466797
2017-04-11,197.06192016601562
2017-04-12,197.14524841308594
2017-04-13,196.04380798339844
2017-04-17,196.94166564941406
2017-04-18,195.9512176513672
2017-04-19,197.25637817382812
2017-04-20,198.30227661132812
2017-04-21,197.774658203125
2017-04-24,197.85800170898438
2017-04-25,201.7548370361328
2017-04-26,203.0321502685547
2017-04-27,202.4027099609375
2017-04-28,205.46649169921875
2017-05-01,206.75308227539062
2017-05-02,208.8172149658203
2017-05-03,207.354736328125
2017-05-04,211.82542419433594
2017-05-05,212.66775512695312
2017-05-08,212.1956787109375
2017-05-09,213.4359893798828
2017-05-10,213.63037109375
2017-05-11,213.56558227539062
2017-05-12,214.73184204101562
2017-05-15,213.91726684570312
2017-05-16,209.37254333496094
2017-05-17,208.1877899169922
2017-05-18,211.78839111328125
2017-05-19,210.93687438964844
2017-05-22,213.16757202148438
2017-05-23,212.2234344482422
2017-05-24,214.38011169433594
2017-05-25,214.95401000976562
2017-05-26,214.97250366210938
2017-05-30,213.23236083984375
2017-05-31,214.98175048828125
2017-06-01,217.5179443359375
2017-06-02,216.78671264648438
2017-06-05,215.44459533691406
2017-06-06,216.12954711914062
2017-06-07,216.36093139648438
2017-06-08,213.13052368164062
2017-06-09,212.60292053222656
2017-06-12,211.13125610351562
2017-06-13,214.69483947753906
2017-06-14,214.47265625
2017-06-15,215.12059020996094
2017-06-16,217.01808166503906
2017-06-19,217.97149658203125
2017-06-20,215.63893127441406
2017-06-21,218.6378631591797
2017-06-22,219.369140625
2017-06-23,220.6834716796875
2017-06-26,217.28652954101562
2017-06-27,219.4339599609375
2017-06-28,222.298828125
2017-06-29,221.9094696044922
2017-06-30,223.09628295898438
2017-07-03,221.54786682128906
2017-07-05,224.67247009277344
2017-07-06,221.09359741210938
2017-07-07,220.88035583496094
2017-07-10,221.6312713623047
2017-07-11,221.6312713623047
2017-07-12,221.7982177734375
2017-07-13,220.72267150878906
2017-07-14,221.6776580810547
2017-07-17,220.25914001464844
2017-07-18,217.94117736816406
2017-07-19,219.02598571777344
2017-07-20,218.65513610839844
2017-07-21,218.738525390625
2017-07-24,218.34915161132812
2017-07-25,217.80210876464844
2017-07-26,216.4948272705078
2017-07-27,215.66030883789062
2017-07-28,216.1053924560547
2017-07-31,214.3622589111328
2017-08-01,213.96368408203125
2017-08-02,223.5320281982422
2017-08-03,230.71762084960938
2017-08-04,228.01953125
2017-08-07,231.44082641601562
2017-08-08,231.99713134765625
2017-08-09,236.39199829101562
2017-08-10,233.34149169921875
2017-08-11,231.78390502929688
2017-08-14,232.02488708496094
2017-08-15,228.85400390625
2017-08-16,229.34544372558594
2017-08-17,229.62356567382812
2017-08-18,229.271240234375
2017-08-21,231.1997528076172
2017-08-22,234.83424377441406
2017-08-23,233.63827514648438
2017-08-24,233.50843811035156
2017-08-25,234.5746307373047
2017-08-28,236.49392700195312
2017-08-29,237.05015563964844
2017-08-30,235.724365234375
2017-08-31,238.85818481445312
2017-09-01,239.9059295654297
2017-09-05,238.7932586669922
2017-09-06,238.17208862304688
2017-09-07,237.8476104736328
2017-09-08,237.87538146972656
2017-09-11,238.47804260253906
2017-09-12,236.521728515625
2017-09-13,233.22097778320312
2017-09-14,232.3958740234375
2017-09-15,231.1255645751953
2017-09-18,230.3560333251953
2017-09-19,222.55850219726562
2017-09-20,222.22471618652344
2017-09-21,221.26046752929688
2017-09-22,221.6776580810547
2017-09-25,219.9346160888672
2017-09-26,221.78897094726562
2017-09-27,221.47369384765625
2017-09-28,225.4486541748047
2017-09-29,226.2659454345703
2017-10-02,227.5382537841797
2017-10-03,229.7579345703125
2017-10-04,228.94070434570312
2017-10-05,227.8726043701172
2017-10-06,229.3029022216797
2017-10-09,223.2754364013672
2017-10-10,223.3497314453125
2017-10-11,223.24757385253906
2017-10-12,224.23199462890625
2017-10-13,220.78646850585938
2017-10-16,220.266357421875
2017-10-17,223.29397583007812
2017-10-18,224.111328125
2017-10-19,225.3929443359375
2017-10-20,228.2905731201172
2017-10-23,228.58775329589844
2017-10-24,228.92205810546875
2017-10-25,230.65884399414062
2017-10-26,233.5935821533203
2017-10-27,240.5126495361328
2017-10-30,237.43856811523438
2017-10-31,237.15061950683594
2017-11-01,237.2713623046875
2017-11-02,238.07933044433594
2017-11-03,238.39511108398438
2017-11-06,236.34262084960938
2017-11-07,238.04222106933594
2017-11-08,226.12664794921875
2017-11-09,229.822998046875
2017-11-10,226.97177124023438
2017-11-13,223.76768493652344
2017-11-14,222.48602294921875
2017-11-15,216.65362548828125
2017-11-16,219.09619140625
2017-11-17,216.82077026367188
2017-11-20,216.83935546875
2017-11-21,219.56980895996094
2017-11-22,221.3158416748047
2017-11-24,223.36827087402344
2017-11-27,226.2009735107422
2017-11-28,226.8139190673828
2017-11-29,232.30270385742188
2017-11-30,242.26792907714844
2017-12-01,240.10398864746094
2017-12-04,234.2994384765625
2017-12-05,235.2838897705078
2017-12-06,232.46060180664062
2017-12-07,235.8040008544922
2017-12-08,238.20933532714844
2017-12-11,234.9959716796875
2017-12-12,236.4912567138672
2017-12-13,237.9772186279297
2017-12-14,232.74851989746094
2017-12-15,235.56246948242188
2017-12-18,228.81996154785156
2017-12-19,227.68690490722656
2017-12-20,227.68690490722656
2017-12-21,226.219482421875
2017-12-22,227.5382537841797
2017-12-26,228.69918823242188
2017-12-27,230.46380615234375
2017-12-28,231.63587951660156
2017-12-29,230.761474609375
2018-01-02,234.08236694335938
2018-01-03,233.74757385253906
2018-01-04,240.33346557617188
2018-01-05,245.88697814941406
2018-01-08,240.51025390625
2018-01-09,244.72418212890625
2018-01-10,244.74276733398438
2018-01-11,246.70558166503906
2018-01-12,249.31956481933594
2018-01-16,251.3195037841797
2018-01-17,256.51007080078125
2018-01-18,259.9427490234375
2018-01-19,259.8124694824219
2018-01-22,262.20318603515625
2018-01-23,263.1240234375
2018-01-24,266.3426818847656
2018-01-25,265.9612121582031
2018-01-26,268.1751708984375
2018-01-29,270.9101867675781
2018-01-30,262.5939025878906
2018-01-31,262.1659240722656
2018-02-01,260.2496337890625
2018-02-02,257.2078552246094
2018-02-05,248.4636993408203
2018-02-06,250.34274291992188
2018-02-07,246.4171600341797
2018-02-08,244.06369018554688
2018-02-09,246.80787658691406
2018-02-12,248.4171905517578
2018-02-13,249.36602783203125
2018-02-14,248.8079376220703
2018-02-15,248.78927612304688
2018-02-16,250.23117065429688
2018-02-20,248.67764282226562
2018-02-21,247.7939453125
2018-02-22,249.12416076660156
2018-02-23,252.268310546875
2018-02-26,255.42184448242188
2018-02-27,257.5984802246094
2018-02-28,252.85427856445312
2018-03-01,250.90101623535156
2018-03-02,250.97535705566406
2018-03-05,251.710205078125
2018-03-06,254.0543212890625
2018-03-07,254.22183227539062
2018-03-08,250.7147674560547
2018-03-09,253.4868621826172
2018-03-12,249.4962615966797
2018-03-13,251.142822265625
2018-03-14,251.62646484375
2018-03-15,252.17535400390625
2018-03-16,253.70094299316406
2018-03-19,251.142822265625
2018-03-20,254.51014709472656
2018-03-21,251.91493225097656
2018-03-22,247.1799774169922
2018-03-23,243.34742736816406
2018-03-26,249.39389038085938
2018-03-27,248.975341796875
2018-03-28,249.3480682373047
2018-03-29,250.54104614257812
2018-04-02,261.6034851074219
2018-04-03,263.25311279296875
2018-04-04,267.46551513671875
2018-04-05,267.7451477050781
2018-04-06,264.42730712890625
2018-04-09,265.6108703613281
2018-04-10,267.32568359375
2018-04-11,263.0760498046875
2018-04-12,266.13287353515625
2018-04-13,268.0527038574219
2018-04-16,270.2241516113281
2018-04-17,276.13299560546875
2018-04-18,278.006103515625
2018-04-19,274.9305725097656
2018-04-20,274.11053466796875
2018-04-23,274.46466064453125
2018-04-24,273.9519958496094
2018-04-25,277.1581115722656
2018-04-26,276.0770263671875
2018-04-27,276.692138671875
2018-04-30,274.1663513183594
2018-05-01,275.1078186035156
2018-05-02,268.099365234375
2018-05-03,267.1766662597656
2018-05-04,267.8384094238281
2018-05-07,264.46466064453125
2018-05-08,259.84210205078125
2018-05-09,254.66038513183594
2018-05-10,262.7217712402344
2018-05-11,265.3499755859375
2018-05-14,269.92596435546875
2018-05-15,270.6529541015625
2018-05-16,270.1030578613281
2018-05-17,271.12823486328125
2018-05-18,272.9455261230469
2018-05-21,274.5952453613281
2018-05-22,272.4981994628906
2018-05-23,272.0322265625
2018-05-24,273.7097473144531
2018-05-25,274.3807678222656
2018-05-29,272.4702453613281
2018-05-30,276.216796875
2018-05-31,271.1841125488281
2018-06-01,269.9726257324219
2018-06-04,274.129150390625
2018-06-05,273.9427490234375
2018-06-06,275.23809814453125
2018-06-07,276.2353820800781
2018-06-08,277.6241149902344
2018-06-11,280.97906494140625
2018-06-12,285.0984191894531
2018-06-13,285.56439208984375
2018-06-14,283.71905517578125
2018-06-15,286.0677490234375
2018-06-18,284.3435974121094
2018-06-19,279.41351318359375
2018-06-20,279.8235168457031
2018-06-21,278.3509216308594
2018-06-22,279.57183837890625
2018-06-25,279.4320373535156
2018-06-26,276.59881591796875
2018-06-27,278.4627685546875
2018-06-28,277.24920654296875
2018-06-29,277.8466796875
2018-07-02,278.93878173828125
2018-07-03,280.8526611328125
2018-07-05,285.8095397949219
2018-07-06,288.4795837402344
2018-07-09,292.2603759765625
2018-07-10,291.66290283203125
2018-07-11,294.93023681640625
2018-07-12,294.7248229980469
2018-07-13,296.0411682128906
2018-07-16,294.6968994140625
2018-07-17,293.02587890625
2018-07-18,295.9384460449219
2018-07-19,297.2361145019531
2018-07-20,296.685302734375
2018-07-23,296.7319030761719
2018-07-24,294.0246887207031
2018-07-25,295.5277099609375
2018-07-26,297.89898681640625
2018-07-27,294.155517578125
2018-07-30,292.195068359375
2018-07-31,293.2966003417969
2018-08-01,296.9933776855469
2018-08-02,300.3167724609375
2018-08-03,302.5665283203125
2018-08-06,301.6143493652344
2018-08-07,300.40081787109375
2018-08-08,302.6692810058594
2018-08-09,302.193115234375
2018-08-10,303.43475341796875
2018-08-13,302.5292053222656
2018-08-14,307.4488830566406
2018-08-15,304.42425537109375
2018-08-16,308.1398010253906
2018-08-17,303.0426025390625
2018-08-20,304.6949157714844
2018-08-21,304.3029479980469
2018-08-22,302.6318664550781
2018-08-23,307.1781921386719
2018-08-24,309.4093933105469
2018-08-27,310.2775573730469
2018-08-28,311.0897216796875
2018-08-29,312.3218688964844
2018-08-30,310.2775573730469
2018-08-31,311.1083679199219
2018-09-04,310.9497375488281
2018-09-05,310.75360107421875
2018-09-06,311.6871337890625
2018-09-07,314.72113037109375
2018-09-10,306.8514099121094
2018-09-11,310.75360107421875
2018-09-12,309.5306091308594
2018-09-13,315.4678649902344
2018-09-14,314.82379150390625
2018-09-17,311.8365478515625
2018-09-18,313.65692138671875
2018-09-19,313.4795227050781
2018-09-20,315.2159118652344
2018-09-21,315.3091735839844
2018-09-24,317.9697265625
2018-09-25,311.6311950683594
2018-09-26,310.78167724609375
2018-09-27,313.2779846191406
2018-09-28,316.4939880371094
2018-10-01,316.409912109375
2018-10-02,314.502685546875
2018-10-03,310.9873352050781
2018-10-04,309.6690368652344
2018-10-05,309.59429931640625
2018-10-08,311.9503173828125
2018-10-09,313.3340148925781
2018-10-10,307.40643310546875
2018-10-11,299.09503173828125
2018-10-12,297.6364440917969
2018-10-15,296.38360595703125
2018-10-16,306.9858093261719
2018-10-17,306.73333740234375
2018-10-18,310.6881103515625
2018-10-19,307.0137634277344
2018-10-22,305.39642333984375
2018-10-23,304.6297607421875
2018-10-24,297.0661315917969
2018-10-25,300.6562805175781
2018-10-26,297.5429382324219
2018-10-29,296.944580078125
2018-10-30,302.4513854980469
2018-10-31,299.5624084472656
2018-11-01,299.99249267578125
2018-11-02,302.03070068359375
2018-11-05,305.3589782714844
2018-11-06,310.2206726074219
2018-11-07,330.9481506347656
2018-11-08,317.49444580078125
2018-11-09,316.89599609375
2018-11-12,315.6806640625
2018-11-13,312.3335876464844
2018-11-14,299.5624084472656
2018-11-15,297.318603515625
2018-11-16,298.9266662597656
2018-11-19,290.2037048339844
2018-11-20,287.2306213378906
2018-11-21,285.24859619140625
2018-11-23,286.0152282714844
2018-11-26,293.1487731933594
2018-11-27,289.4838562011719
2018-11-28,307.4999694824219
2018-11-29,308.7995300292969
2018-11-30,308.0329284667969
2018-12-03,311.7819519042969
2018-12-04,303.3582458496094
2018-12-06,295.69171142578125
2018-12-07,286.0899658203125
2018-12-10,287.3240966796875
2018-12-11,286.1553955078125
2018-12-12,290.3158264160156
2018-12-13,292.16705322265625
2018-12-14,280.4149169921875
2018-12-17,283.49090576171875
2018-12-18,273.0196838378906
2018-12-19,264.8576354980469
2018-12-20,259.9959411621094
2018-12-21,256.7704772949219
2018-12-24,255.57366943359375
2018-12-26,264.22186279296875
2018-12-27,265.92352294921875
2018-12-28,264.3781433105469
2018-12-31,268.31170654296875
2019-01-02,263.7318115234375
2019-01-03,252.59600830078125
2019-01-04,259.0769958496094
2019-01-07,259.0395812988281
2019-01-08,257.49420166015625
2019-01-09,258.73052978515625
2019-01-10,257.5785827636719
2019-01-11,265.49267578125
2019-01-14,264.1907653808594
2019-01-15,270.30670166015625
2019-01-16,274.69921875
2019-01-17,272.563720703125
2019-01-18,276.8158874511719
2019-01-22,279.83172607421875
2019-01-23,280.3000183105469
2019-01-24,281.4707946777344
2019-01-25,281.6111145019531
2019-01-28,282.5009765625
2019-01-29,281.7423400878906
2019-01-30,286.9590759277344
2019-01-31,289.394287109375
2019-02-01,286.87481689453125
2019-02-04,286.5563659667969
2019-02-05,284.16802978515625
2019-02-06,282.632080078125
2019-02-07,284.6925964355469
2019-02-08,279.9347229003906
2019-02-11,275.13006591796875
2019-02-12,277.5370788574219
2019-02-13,280.3655090332031
2019-02-14,282.43536376953125
2019-02-15,290.62109375
2019-02-19,286.03192138671875
2019-02-20,289.29119873046875
2019-02-21,288.0549621582031
2019-02-22,290.0404357910156
2019-02-25,285.535400390625
2019-02-26,283.1752624511719
2019-02-27,269.70721435546875
2019-02-28,266.9630432128906
2019-03-01,272.563720703125
2019-03-04,260.051025390625
2019-03-05,259.6482849121094
2019-03-06,254.84376525878906
2019-03-07,251.41580200195312
2019-03-08,251.25656127929688
2019-03-11,255.78033447265625
2019-03-12,257.04473876953125
2019-03-13,265.0804748535156
2019-03-14,262.0740661621094
2019-03-15,262.37384033203125
2019-03-18,264.27508544921875
2019-03-19,268.48028564453125
2019-03-20,257.85015869140625
2019-03-21,259.208251953125
2019-03-22,255.31204223632812
2019-03-25,253.0267333984375
