Date,ATO
2019-05-02,102.08000183105469
2019-05-03,102.94000244140625
2019-05-06,103.05999755859375
2019-05-07,102.2300033569336
2019-05-08,100.73999786376953
2019-05-09,100.69999694824219
2019-05-10,101.91999816894531
2019-05-13,102.5
2019-05-14,101.44000244140625
2019-05-15,100.73999786376953
2019-05-16,101.6500015258789
2019-05-17,102.66000366210938
2019-05-20,102.8499984741211
2019-05-21,102.05999755859375
2019-05-22,102.88999938964844
2019-05-23,103.36000061035156
2019-05-24,102.80999755859375
2019-05-28,101.51000213623047
2019-05-29,100.73999786376953
2019-05-30,100.63999938964844
2019-05-31,101.80000305175781
2019-06-03,102.87000274658203
2019-06-04,101.55000305175781
2019-06-05,103.83999633789062
2019-06-06,104.22000122070312
2019-06-07,104.20999908447266
2019-06-10,103.12000274658203
2019-06-11,102.62000274658203
2019-06-12,104.33000183105469
2019-06-13,104.54000091552734
2019-06-14,104.98999786376953
2019-06-17,104.75
2019-06-18,104.68000030517578
2019-06-19,105.68000030517578
2019-06-20,105.9000015258789
2019-06-21,107.45999908447266
2019-06-24,107.0199966430664
2019-06-25,107.93000030517578
2019-06-26,104.08000183105469
2019-06-27,104.83000183105469
2019-06-28,105.55999755859375
2019-07-01,105.2699966430664
2019-07-02,106.54000091552734
2019-07-03,107.31999969482422
2019-07-05,107.11000061035156
2019-07-08,106.80999755859375
2019-07-09,106.9800033569336
2019-07-10,106.80999755859375
2019-07-11,107.0
2019-07-12,106.45999908447266
2019-07-15,107.26000213623047
2019-07-16,107.0999984741211
2019-07-17,107.91999816894531
2019-07-18,108.41000366210938
2019-07-19,107.2699966430664
2019-07-22,107.44000244140625
2019-07-23,107.62999725341797
2019-07-24,107.63999938964844
2019-07-25,107.11000061035156
2019-07-26,108.12999725341797
2019-07-29,108.87000274658203
2019-07-30,108.87000274658203
2019-07-31,109.04000091552734
2019-08-01,110.04000091552734
2019-08-02,109.62999725341797
2019-08-05,106.94000244140625
2019-08-06,108.3499984741211
2019-08-07,107.93000030517578
2019-08-08,109.43000030517578
2019-08-09,108.55999755859375
2019-08-12,108.91999816894531
2019-08-13,109.08999633789062
2019-08-14,108.30000305175781
2019-08-15,109.37000274658203
2019-08-16,110.44000244140625
2019-08-19,110.87999725341797
2019-08-20,110.20999908447266
2019-08-21,111.08000183105469
2019-08-22,111.19999694824219
2019-08-23,108.62999725341797
2019-08-26,109.25
2019-08-27,108.04000091552734
2019-08-28,108.27999877929688
2019-08-29,109.9800033569336
2019-08-30,110.2300033569336
2019-09-03,111.7699966430664
2019-09-04,110.95999908447266
2019-09-05,109.68000030517578
2019-09-06,109.08999633789062
2019-09-09,107.73999786376953
2019-09-10,108.80000305175781
2019-09-11,109.56999969482422
2019-09-12,109.44000244140625
2019-09-13,109.7300033569336
2019-09-16,110.11000061035156
2019-09-17,110.95999908447266
2019-09-18,111.80000305175781
2019-09-19,112.27999877929688
2019-09-20,112.9800033569336
2019-09-23,112.58999633789062
2019-09-24,114.29000091552734
2019-09-25,114.41999816894531
2019-09-26,114.6500015258789
2019-09-27,114.05000305175781
2019-09-30,113.88999938964844
2019-10-01,112.9800033569336
2019-10-02,111.5
2019-10-03,111.79000091552734
2019-10-04,113.13999938964844
2019-10-07,112.69000244140625
2019-10-08,111.23999786376953
2019-10-09,111.31999969482422
2019-10-10,110.8499984741211
2019-10-11,111.36000061035156
2019-10-14,111.36000061035156
2019-10-15,109.98999786376953
2019-10-16,111.11000061035156
2019-10-17,111.83999633789062
2019-10-18,111.5999984741211
2019-10-21,111.87999725341797
2019-10-22,112.33000183105469
2019-10-23,113.01000213623047
2019-10-24,113.41999816894531
2019-10-25,112.30000305175781
2019-10-28,110.94000244140625
2019-10-29,111.55999755859375
2019-10-30,112.33000183105469
2019-10-31,112.4800033569336
2019-11-01,111.69999694824219
2019-11-04,109.48999786376953
2019-11-05,107.91999816894531
2019-11-06,108.7699966430664
2019-11-07,108.18000030517578
2019-11-08,107.31999969482422
2019-11-11,107.51000213623047
2019-11-12,107.0
2019-11-13,109.12000274658203
2019-11-14,109.56999969482422
2019-11-15,109.48999786376953
2019-11-18,109.29000091552734
2019-11-19,108.63999938964844
2019-11-20,108.79000091552734
2019-11-21,108.04000091552734
2019-11-22,107.31999969482422
2019-11-25,106.76000213623047
2019-11-26,107.29000091552734
2019-11-27,106.91999816894531
2019-11-29,106.95999908447266
2019-12-02,105.76000213623047
2019-12-03,105.47000122070312
2019-12-04,106.98999786376953
2019-12-05,106.76000213623047
2019-12-06,106.5199966430664
2019-12-09,106.30999755859375
2019-12-10,106.75
2019-12-11,107.19999694824219
2019-12-12,106.51000213623047
2019-12-13,107.05000305175781
2019-12-16,108.43000030517578
2019-12-17,108.6500015258789
2019-12-18,110.1500015258789
2019-12-19,110.80999755859375
2019-12-20,112.26000213623047
2019-12-23,111.11000061035156
2019-12-24,110.58000183105469
2019-12-26,110.5
2019-12-27,110.12999725341797
2019-12-30,110.47000122070312
2019-12-31,111.86000061035156
2020-01-02,110.37999725341797
2020-01-03,111.11000061035156
2020-01-06,110.95999908447266
2020-01-07,111.69999694824219
2020-01-08,110.73999786376953
2020-01-09,111.0999984741211
2020-01-10,111.38999938964844
2020-01-13,112.54000091552734
2020-01-14,112.80999755859375
2020-01-15,113.75
2020-01-16,114.70999908447266
2020-01-17,114.9800033569336
2020-01-21,115.91999816894531
2020-01-22,116.08999633789062
2020-01-23,116.87999725341797
2020-01-24,117.37999725341797
2020-01-27,116.38999938964844
2020-01-28,116.30999755859375
2020-01-29,116.30999755859375
2020-01-30,117.37999725341797
2020-01-31,117.02999877929688
2020-02-03,118.66999816894531
2020-02-04,117.22000122070312
2020-02-05,118.27999877929688
2020-02-06,117.66000366210938
2020-02-07,117.58999633789062
2020-02-10,118.30999755859375
2020-02-11,119.36000061035156
2020-02-12,117.94000244140625
2020-02-13,119.5
2020-02-14,120.44999694824219
2020-02-18,120.56999969482422
2020-02-19,119.5999984741211
2020-02-20,119.2300033569336
2020-02-21,118.69999694824219
2020-02-24,116.22000122070312
2020-02-25,113.73999786376953
2020-02-26,112.08999633789062
2020-02-27,107.19999694824219
2020-02-28,103.25
2020-03-02,107.88999938964844
2020-03-03,106.54000091552734
2020-03-04,112.9000015258789
2020-03-05,111.12999725341797
2020-03-06,111.25
2020-03-09,105.12999725341797
2020-03-10,105.43000030517578
2020-03-11,102.8499984741211
2020-03-12,94.68000030517578
2020-03-13,100.66999816894531
2020-03-16,93.68000030517578
2020-03-17,108.08999633789062
2020-03-18,105.83999633789062
2020-03-19,98.51000213623047
2020-03-20,86.19999694824219
2020-03-23,80.5
2020-03-24,88.58999633789062
2020-03-25,90.30000305175781
2020-03-26,96.2699966430664
2020-03-27,97.41000366210938
2020-03-30,102.81999969482422
2020-03-31,99.2300033569336
2020-04-01,94.63999938964844
2020-04-02,97.37000274658203
2020-04-03,94.16000366210938
2020-04-06,103.62999725341797
2020-04-07,98.41999816894531
2020-04-08,102.6500015258789
2020-04-09,105.19999694824219
2020-04-13,103.2699966430664
2020-04-14,108.11000061035156
2020-04-15,106.3499984741211
2020-04-16,105.08999633789062
2020-04-17,110.69999694824219
2020-04-20,102.52999877929688
2020-04-21,100.79000091552734
2020-04-22,102.31999969482422
2020-04-23,101.33000183105469
2020-04-24,104.41000366210938
2020-04-27,105.55000305175781
2020-04-28,107.1500015258789
2020-04-29,104.86000061035156
2020-04-30,101.97000122070312
2020-05-01,100.0999984741211
2020-05-04,100.75
2020-05-05,101.7699966430664
2020-05-06,96.55000305175781
2020-05-07,96.37999725341797
2020-05-08,97.33000183105469
2020-05-11,96.77999877929688
2020-05-12,96.37000274658203
2020-05-13,96.44000244140625
2020-05-14,94.88999938964844
2020-05-15,95.11000061035156
2020-05-18,98.5199966430664
2020-05-19,96.30000305175781
2020-05-20,99.41000366210938
2020-05-21,97.77999877929688
2020-05-22,98.33000183105469
2020-05-26,97.5999984741211
2020-05-27,99.18000030517578
2020-05-28,101.68000030517578
2020-05-29,102.77999877929688
2020-06-01,102.94999694824219
2020-06-02,103.25
2020-06-03,104.76000213623047
2020-06-04,104.22000122070312
2020-06-05,104.52999877929688
2020-06-08,106.02999877929688
2020-06-09,104.31999969482422
2020-06-10,103.73999786376953
2020-06-11,99.2699966430664
2020-06-12,100.43000030517578
2020-06-15,101.08000183105469
2020-06-16,102.26000213623047
2020-06-17,101.18000030517578
2020-06-18,101.44999694824219
2020-06-19,99.72000122070312
2020-06-22,100.12000274658203
2020-06-23,98.83999633789062
2020-06-24,98.95999908447266
2020-06-25,97.06999969482422
2020-06-26,97.45999908447266
2020-06-29,98.37999725341797
2020-06-30,99.58000183105469
2020-07-01,100.69000244140625
2020-07-02,101.18000030517578
2020-07-06,101.23999786376953
2020-07-07,100.06999969482422
2020-07-08,99.37999725341797
2020-07-09,97.69000244140625
2020-07-10,99.08999633789062
2020-07-13,99.69000244140625
2020-07-14,100.43000030517578
2020-07-15,100.63999938964844
2020-07-16,100.55000305175781
2020-07-17,101.05999755859375
2020-07-20,99.80999755859375
2020-07-21,102.1500015258789
2020-07-22,104.02999877929688
2020-07-23,103.69999694824219
2020-07-24,103.0
2020-07-27,102.56999969482422
2020-07-28,104.5999984741211
2020-07-29,105.66000366210938
2020-07-30,105.41999816894531
2020-07-31,105.98999786376953
2020-08-03,105.30999755859375
2020-08-04,104.80999755859375
2020-08-05,103.69000244140625
2020-08-06,104.69999694824219
2020-08-07,105.70999908447266
2020-08-10,106.04000091552734
2020-08-11,103.52999877929688
2020-08-12,104.95999908447266
2020-08-13,104.62000274658203
2020-08-14,104.5
2020-08-17,104.12000274658203
2020-08-18,103.0
2020-08-19,102.63999938964844
2020-08-20,101.69999694824219
2020-08-21,100.83999633789062
2020-08-24,101.91000366210938
2020-08-25,100.44000244140625
2020-08-26,99.30000305175781
2020-08-27,98.9800033569336
2020-08-28,99.58000183105469
2020-08-31,99.81999969482422
2020-09-01,97.43000030517578
2020-09-02,98.43000030517578
2020-09-03,98.08999633789062
2020-09-04,97.22000122070312
2020-09-08,96.12000274658203
2020-09-09,96.6500015258789
2020-09-10,94.2699966430664
2020-09-11,93.20999908447266
2020-09-14,93.31999969482422
2020-09-15,92.3499984741211
2020-09-16,93.88999938964844
2020-09-17,93.41999816894531
2020-09-18,92.0
2020-09-21,92.2699966430664
2020-09-22,93.72000122070312
2020-09-23,92.87000274658203
2020-09-24,93.58999633789062
2020-09-25,95.25
2020-09-28,95.04000091552734
2020-09-29,95.0999984741211
2020-09-30,95.58999633789062
2020-10-01,95.47000122070312
2020-10-02,96.0199966430664
2020-10-05,95.22000122070312
2020-10-06,96.9800033569336
2020-10-07,96.37999725341797
2020-10-08,96.79000091552734
2020-10-09,96.51000213623047
2020-10-12,96.61000061035156
2020-10-13,95.41000366210938
2020-10-14,95.04000091552734
2020-10-15,94.5
2020-10-16,94.48999786376953
2020-10-19,94.23999786376953
2020-10-20,94.27999877929688
2020-10-21,95.54000091552734
2020-10-22,96.63999938964844
2020-10-23,97.69000244140625
2020-10-26,97.4800033569336
2020-10-27,97.06999969482422
2020-10-28,92.69000244140625
2020-10-29,92.08000183105469
2020-10-30,91.66999816894531
2020-11-02,95.51000213623047
2020-11-03,97.62999725341797
2020-11-04,95.58999633789062
2020-11-05,95.0199966430664
2020-11-06,93.63999938964844
2020-11-09,97.79000091552734
2020-11-10,102.44999694824219
2020-11-11,100.73999786376953
2020-11-12,98.72000122070312
2020-11-13,102.16000366210938
2020-11-16,101.27999877929688
2020-11-17,100.05000305175781
2020-11-18,96.16999816894531
2020-11-19,95.0999984741211
2020-11-20,95.66999816894531
2020-11-23,96.86000061035156
2020-11-24,100.27999877929688
2020-11-25,99.41000366210938
2020-11-27,96.81999969482422
2020-11-30,95.88999938964844
2020-12-01,96.63999938964844
2020-12-02,96.19000244140625
2020-12-03,96.5199966430664
2020-12-04,97.2699966430664
2020-12-07,97.25
2020-12-08,97.58999633789062
2020-12-09,97.75
2020-12-10,98.16999816894531
2020-12-11,99.06999969482422
2020-12-14,99.51000213623047
2020-12-15,101.68000030517578
2020-12-16,99.3499984741211
2020-12-17,99.08999633789062
2020-12-18,95.11000061035156
2020-12-21,92.0199966430664
2020-12-22,92.33000183105469
2020-12-23,92.02999877929688
2020-12-24,92.7699966430664
2020-12-28,93.41000366210938
2020-12-29,93.16000366210938
2020-12-30,93.51000213623047
2020-12-31,95.43000030517578
2021-01-04,94.02999877929688
2021-01-05,92.61000061035156
2021-01-06,93.70999908447266
2021-01-07,89.7699966430664
2021-01-08,89.26000213623047
2021-01-11,87.66999816894531
2021-01-12,87.62000274658203
2021-01-13,88.45999908447266
2021-01-14,87.63999938964844
2021-01-15,90.02999877929688
2021-01-19,90.08000183105469
2021-01-20,90.08999633789062
2021-01-21,89.44999694824219
2021-01-22,89.08999633789062
2021-01-25,90.44000244140625
2021-01-26,90.94999694824219
2021-01-27,90.83000183105469
2021-01-28,88.56999969482422
2021-01-29,89.0
2021-02-01,88.6500015258789
2021-02-02,88.66000366210938
2021-02-03,87.05000305175781
2021-02-04,88.77999877929688
2021-02-05,89.05000305175781
2021-02-08,89.08000183105469
2021-02-09,89.5999984741211
2021-02-10,91.8499984741211
2021-02-11,91.04000091552734
2021-02-12,91.05000305175781
2021-02-16,91.12999725341797
2021-02-17,92.43000030517578
2021-02-18,93.69000244140625
2021-02-19,93.55999755859375
2021-02-22,89.41000366210938
2021-02-23,89.62999725341797
2021-02-24,88.66999816894531
2021-02-25,88.2300033569336
2021-02-26,84.61000061035156
2021-03-01,85.75
2021-03-02,87.23999786376953
2021-03-03,88.44999694824219
2021-03-04,88.9000015258789
2021-03-05,91.70999908447266
2021-03-08,91.63999938964844
2021-03-09,89.33999633789062
2021-03-10,90.80999755859375
2021-03-11,89.87999725341797
2021-03-12,91.41999816894531
2021-03-15,93.19000244140625
2021-03-16,93.80000305175781
2021-03-17,92.43000030517578
2021-03-18,93.52999877929688
2021-03-19,94.08999633789062
2021-03-22,93.54000091552734
2021-03-23,94.18000030517578
2021-03-24,95.8499984741211
2021-03-25,97.08000183105469
2021-03-26,97.23999786376953
2021-03-29,98.8499984741211
2021-03-30,98.88999938964844
2021-03-31,98.8499984741211
2021-04-01,98.23999786376953
2021-04-05,98.62000274658203
2021-04-06,98.26000213623047
2021-04-07,98.2300033569336
2021-04-08,98.31999969482422
2021-04-09,99.12999725341797
2021-04-12,99.36000061035156
2021-04-13,99.08999633789062
2021-04-14,100.12999725341797
2021-04-15,101.31999969482422
2021-04-16,101.81999969482422
2021-04-19,101.83999633789062
2021-04-20,104.58999633789062
2021-04-21,103.38999938964844
2021-04-22,103.4000015258789
2021-04-23,103.3499984741211
2021-04-26,102.41000366210938
2021-04-27,101.4800033569336
2021-04-28,100.30000305175781
2021-04-29,102.18000030517578
2021-04-30,103.58999633789062
2021-05-03,103.79000091552734
2021-05-04,103.55000305175781
2021-05-05,102.52999877929688
2021-05-06,103.3499984741211
2021-05-07,103.0
2021-05-10,103.51000213623047
2021-05-11,101.30999755859375
2021-05-12,99.25
2021-05-13,100.61000061035156
2021-05-14,100.45999908447266
2021-05-17,98.51000213623047
2021-05-18,99.13999938964844
2021-05-19,98.11000061035156
2021-05-20,98.31999969482422
2021-05-21,98.18000030517578
2021-05-24,98.43000030517578
2021-05-25,98.29000091552734
2021-05-26,98.62000274658203
2021-05-27,99.16000366210938
2021-05-28,99.16999816894531
2021-06-01,99.44000244140625
2021-06-02,100.47000122070312
2021-06-03,101.19000244140625
2021-06-04,100.70999908447266
2021-06-07,100.97000122070312
2021-06-08,100.29000091552734
2021-06-09,101.1500015258789
2021-06-10,101.22000122070312
2021-06-11,101.79000091552734
2021-06-14,101.0999984741211
2021-06-15,100.95999908447266
2021-06-16,100.56999969482422
2021-06-17,100.30000305175781
2021-06-18,97.87999725341797
2021-06-21,99.04000091552734
2021-06-22,98.41000366210938
2021-06-23,97.3499984741211
2021-06-24,97.45999908447266
2021-06-25,98.93000030517578
2021-06-28,98.75
2021-06-29,96.41000366210938
2021-06-30,96.11000061035156
2021-07-01,96.9800033569336
2021-07-02,97.11000061035156
2021-07-06,97.08000183105469
2021-07-07,97.94999694824219
2021-07-08,97.66000366210938
2021-07-09,98.52999877929688
2021-07-12,99.44000244140625
2021-07-13,98.80000305175781
2021-07-14,99.44999694824219
2021-07-15,100.81999969482422
2021-07-16,101.23999786376953
2021-07-19,98.94999694824219
2021-07-20,99.48999786376953
2021-07-21,98.25
2021-07-22,97.66000366210938
2021-07-23,99.44999694824219
2021-07-26,99.5199966430664
2021-07-27,101.0999984741211
2021-07-28,100.3499984741211
2021-07-29,100.19000244140625
2021-07-30,98.58999633789062
2021-08-02,99.54000091552734
2021-08-03,99.68000030517578
2021-08-04,99.38999938964844
2021-08-05,101.30999755859375
2021-08-06,100.88999938964844
2021-08-09,101.12000274658203
2021-08-10,100.88999938964844
2021-08-11,101.13999938964844
2021-08-12,100.56999969482422
2021-08-13,101.47000122070312
2021-08-16,101.06999969482422
2021-08-17,100.94999694824219
2021-08-18,98.98999786376953
2021-08-19,98.63999938964844
2021-08-20,98.7699966430664
2021-08-23,97.81999969482422
2021-08-24,98.12000274658203
2021-08-25,97.48999786376953
2021-08-26,96.69999694824219
2021-08-27,97.37999725341797
2021-08-30,97.47000122070312
2021-08-31,97.51000213623047
2021-09-01,98.25
2021-09-02,98.30000305175781
2021-09-03,97.5
2021-09-07,96.12999725341797
2021-09-08,97.6500015258789
2021-09-09,96.19000244140625
2021-09-10,93.12000274658203
2021-09-13,92.18000030517578
2021-09-14,91.27999877929688
2021-09-15,89.55999755859375
2021-09-16,89.76000213623047
2021-09-17,89.08999633789062
2021-09-20,89.12999725341797
2021-09-21,88.77999877929688
2021-09-22,88.75
2021-09-23,88.12999725341797
2021-09-24,88.22000122070312
2021-09-27,87.58000183105469
2021-09-28,86.69000244140625
2021-09-29,88.91000366210938
2021-09-30,88.19999694824219
2021-10-01,88.77999877929688
2021-10-04,90.55000305175781
2021-10-05,90.01000213623047
2021-10-06,90.16000366210938
2021-10-07,89.76000213623047
2021-10-08,89.95999908447266
2021-10-11,89.11000061035156
2021-10-12,88.9800033569336
2021-10-13,92.19999694824219
2021-10-14,93.94000244140625
2021-10-15,93.0
2021-10-18,91.0999984741211
2021-10-19,92.87999725341797
2021-10-20,94.5199966430664
2021-10-21,93.44999694824219
2021-10-22,94.04000091552734
2021-10-25,94.19999694824219
2021-10-26,94.02999877929688
2021-10-27,91.77999877929688
2021-10-28,92.88999938964844
2021-10-29,92.12000274658203
2021-11-01,93.04000091552734
2021-11-02,93.79000091552734
2021-11-03,93.36000061035156
2021-11-04,93.62999725341797
2021-11-05,93.98999786376953
2021-11-08,92.97000122070312
2021-11-09,93.13999938964844
2021-11-10,94.06999969482422
2021-11-11,94.7699966430664
2021-11-12,95.43000030517578
2021-11-15,96.20999908447266
2021-11-16,94.56999969482422
2021-11-17,93.8499984741211
2021-11-18,92.61000061035156
2021-11-19,94.9000015258789
2021-11-22,95.62000274658203
2021-11-23,95.30999755859375
2021-11-24,95.0
2021-11-26,93.37999725341797
2021-11-29,93.80000305175781
2021-11-30,90.31999969482422
2021-12-01,89.43000030517578
2021-12-02,90.68000030517578
2021-12-03,92.76000213623047
2021-12-06,94.55999755859375
2021-12-07,94.87999725341797
2021-12-08,94.41000366210938
2021-12-09,95.2300033569336
2021-12-10,95.73999786376953
2021-12-13,97.3499984741211
2021-12-14,97.13999938964844
2021-12-15,98.5199966430664
2021-12-16,100.3499984741211
2021-12-17,98.83000183105469
2021-12-20,99.33000183105469
2021-12-21,99.45999908447266
2021-12-22,102.12000274658203
2021-12-23,102.7300033569336
2021-12-27,104.05999755859375
2021-12-28,103.43000030517578
2021-12-29,104.83000183105469
2021-12-30,104.48999786376953
2021-12-31,104.7699966430664
2022-01-03,105.01000213623047
2022-01-04,106.26000213623047
2022-01-05,106.5999984741211
2022-01-06,105.7699966430664
2022-01-07,105.29000091552734
2022-01-10,105.1500015258789
2022-01-11,104.63999938964844
2022-01-12,104.19999694824219
2022-01-13,105.98999786376953
2022-01-14,106.05000305175781
2022-01-18,105.41000366210938
2022-01-19,105.33999633789062
2022-01-20,105.0199966430664
2022-01-21,104.58999633789062
2022-01-24,102.31999969482422
2022-01-25,103.91999816894531
2022-01-26,103.6500015258789
2022-01-27,104.83000183105469
2022-01-28,106.11000061035156
2022-01-31,107.22000122070312
2022-02-01,106.27999877929688
2022-02-02,106.79000091552734
2022-02-03,106.77999877929688
2022-02-04,105.76000213623047
2022-02-07,105.94000244140625
2022-02-08,106.56999969482422
2022-02-09,108.8499984741211
2022-02-10,105.94999694824219
2022-02-11,106.68000030517578
2022-02-14,105.9800033569336
2022-02-15,105.52999877929688
2022-02-16,106.08999633789062
2022-02-17,106.66000366210938
2022-02-18,106.04000091552734
2022-02-22,106.26000213623047
2022-02-23,105.38999938964844
2022-02-24,104.75
2022-02-25,109.08999633789062
2022-02-28,109.80999755859375
2022-03-01,109.93000030517578
2022-03-02,111.13999938964844
2022-03-03,113.73999786376953
2022-03-04,116.1500015258789
2022-03-07,116.01000213623047
2022-03-08,113.4000015258789
2022-03-09,112.18000030517578
2022-03-10,113.29000091552734
2022-03-11,113.73999786376953
2022-03-14,112.86000061035156
2022-03-15,114.11000061035156
2022-03-16,114.3499984741211
2022-03-17,114.47000122070312
2022-03-18,112.7300033569336
2022-03-21,115.23999786376953
2022-03-22,114.16000366210938
2022-03-23,114.30999755859375
2022-03-24,115.66999816894531
2022-03-25,118.5199966430664
2022-03-28,117.79000091552734
2022-03-29,119.18000030517578
2022-03-30,120.37000274658203
2022-03-31,119.48999786376953
2022-04-01,121.41000366210938
2022-04-04,119.18000030517578
2022-04-05,120.2300033569336
2022-04-06,122.05000305175781
2022-04-07,120.86000061035156
2022-04-08,121.70999908447266
2022-04-11,120.51000213623047
2022-04-12,120.19999694824219
2022-04-13,119.9000015258789
2022-04-14,119.73999786376953
2022-04-18,119.5999984741211
2022-04-19,120.61000061035156
2022-04-20,122.69000244140625
2022-04-21,121.16000366210938
2022-04-22,118.69999694824219
2022-04-25,117.69999694824219
2022-04-26,117.05000305175781
2022-04-27,116.05999755859375
2022-04-28,116.80999755859375
2022-04-29,113.4000015258789
2022-05-02,111.76000213623047
2022-05-03,112.61000061035156
2022-05-04,115.30999755859375
2022-05-05,115.04000091552734
2022-05-06,114.9000015258789
2022-05-09,113.62999725341797
2022-05-10,113.11000061035156
2022-05-11,112.62000274658203
2022-05-12,112.08999633789062
2022-05-13,112.95999908447266
2022-05-16,113.16000366210938
2022-05-17,113.75
2022-05-18,111.8499984741211
2022-05-19,111.37000274658203
2022-05-20,111.69999694824219
2022-05-23,113.66999816894531
2022-05-24,116.02999877929688
2022-05-25,115.91999816894531
2022-05-26,116.73999786376953
2022-05-27,117.63999938964844
2022-05-31,116.30999755859375
2022-06-01,116.43000030517578
2022-06-02,116.5999984741211
2022-06-03,116.11000061035156
2022-06-06,116.76000213623047
2022-06-07,117.43000030517578
2022-06-08,115.22000122070312
2022-06-09,112.94999694824219
2022-06-10,111.97000122070312
2022-06-13,107.01000213623047
2022-06-14,105.54000091552734
2022-06-15,106.08999633789062
2022-06-16,104.58000183105469
2022-06-17,103.51000213623047
2022-06-21,105.47000122070312
2022-06-22,105.66000366210938
2022-06-23,107.04000091552734
2022-06-24,109.23999786376953
2022-06-27,110.75
2022-06-28,110.6500015258789
2022-06-29,110.9000015258789
2022-06-30,112.0999984741211
2022-07-01,115.1500015258789
2022-07-05,110.61000061035156
2022-07-06,113.0
2022-07-07,112.33999633789062
2022-07-08,112.05000305175781
2022-07-11,112.12000274658203
2022-07-12,111.8499984741211
2022-07-13,111.08000183105469
2022-07-14,110.91999816894531
2022-07-15,111.9000015258789
2022-07-18,111.9000015258789
2022-07-19,113.47000122070312
2022-07-20,111.69999694824219
2022-07-21,112.62000274658203
2022-07-22,113.3499984741211
2022-07-25,114.7699966430664
2022-07-26,116.25
2022-07-27,116.48999786376953
2022-07-28,119.93000030517578
2022-07-29,121.38999938964844
2022-08-01,121.16999816894531
2022-08-02,120.0999984741211
2022-08-03,119.27999877929688
2022-08-04,115.83000183105469
2022-08-05,113.88999938964844
2022-08-08,114.5999984741211
2022-08-09,115.27999877929688
2022-08-10,114.47000122070312
2022-08-11,115.2699966430664
2022-08-12,116.94999694824219
2022-08-15,117.38999938964844
2022-08-16,117.58000183105469
2022-08-17,117.66000366210938
2022-08-18,118.08000183105469
2022-08-19,118.01000213623047
2022-08-22,116.1500015258789
2022-08-23,116.22000122070312
2022-08-24,116.72000122070312
2022-08-25,117.58000183105469
2022-08-26,115.98999786376953
2022-08-29,116.36000061035156
2022-08-30,114.43000030517578
2022-08-31,113.37999725341797
2022-09-01,114.77999877929688
2022-09-02,114.55000305175781
2022-09-06,114.20999908447266
2022-09-07,117.63999938964844
2022-09-08,117.94999694824219
2022-09-09,118.08999633789062
2022-09-12,119.44000244140625
2022-09-13,116.45999908447266
2022-09-14,117.02999877929688
2022-09-15,114.12000274658203
2022-09-16,114.01000213623047
2022-09-19,115.22000122070312
2022-09-20,113.51000213623047
2022-09-21,112.62999725341797
2022-09-22,113.33000183105469
2022-09-23,111.52999877929688
2022-09-26,109.16999816894531
2022-09-27,107.56999969482422
2022-09-28,109.05999755859375
