Date,LOW
2016-09-16,59.173404693603516
2016-09-19,59.473636627197266
2016-09-20,59.52367401123047
2016-09-21,60.0908203125
2016-09-22,60.115848541259766
2016-09-23,60.34099197387695
2016-09-26,59.0566291809082
2016-09-27,59.63208770751953
2016-09-28,59.84895324707031
2016-09-29,60.05745315551758
2016-09-30,60.22425842285156
2016-10-03,60.207584381103516
2016-10-04,60.632938385009766
2016-10-05,60.25761413574219
2016-10-06,60.12416458129883
2016-10-07,59.46531295776367
2016-10-10,59.1900634765625
2016-10-11,58.456146240234375
2016-10-12,59.48197937011719
2016-10-13,59.29849624633789
2016-10-14,59.50696563720703
2016-10-17,58.6521110534668
2016-10-18,58.87002182006836
2016-10-19,58.32524108886719
2016-10-20,58.57668685913086
2016-10-21,59.213653564453125
2016-10-24,59.49025344848633
2016-10-25,57.38654327392578
2016-10-26,56.4645881652832
2016-10-27,56.28858947753906
2016-10-28,56.17962646484375
2016-10-31,55.861148834228516
2016-11-01,55.00627517700195
2016-11-02,55.78572082519531
2016-11-03,55.81086349487305
2016-11-04,55.525901794433594
2016-11-07,56.347259521484375
2016-11-08,55.9952392578125
2016-11-09,56.85849380493164
2016-11-10,58.216285705566406
2016-11-11,58.44255828857422
2016-11-14,58.677242279052734
2016-11-15,57.872642517089844
2016-11-16,56.1712532043457
2016-11-17,56.950706481933594
2016-11-18,58.09056854248047
2016-11-21,58.17438507080078
2016-11-22,60.00151443481445
2016-11-23,60.152339935302734
2016-11-25,60.5211296081543
2016-11-28,59.674617767333984
2016-11-29,59.26393508911133
2016-11-30,59.129852294921875
2016-12-01,59.50697326660156
2016-12-02,60.60493469238281
2016-12-05,60.89828109741211
2016-12-06,60.73066329956055
2016-12-07,64.03289031982422
2016-12-08,63.060665130615234
2016-12-09,62.59969711303711
2016-12-12,62.44883346557617
2016-12-13,62.56615447998047
2016-12-14,61.65260314941406
2016-12-15,61.74481964111328
2016-12-16,61.149742126464844
2016-12-19,61.116180419921875
2016-12-20,62.247676849365234
2016-12-21,62.18062973022461
2016-12-22,61.19163513183594
2016-12-23,60.59653854370117
2016-12-27,60.53788375854492
2016-12-28,59.9847297668457
2016-12-29,59.79196548461914
2016-12-30,59.60757064819336
2017-01-03,59.465110778808594
2017-01-04,60.18588638305664
2017-01-05,59.5656623840332
2017-01-06,59.465110778808594
2017-01-09,59.5656623840332
2017-01-10,59.682987213134766
2017-01-11,59.724918365478516
2017-01-12,59.99309539794922
2017-01-13,60.470848083496094
2017-01-17,60.663612365722656
2017-01-18,59.825469970703125
2017-01-19,60.00986099243164
2017-01-20,60.143978118896484
2017-01-23,61.1294059753418
2017-01-24,62.325374603271484
2017-01-25,61.533660888671875
2017-01-26,61.676841735839844
2017-01-27,61.693687438964844
2017-01-30,61.963218688964844
2017-01-31,61.55051040649414
2017-02-01,60.935691833496094
2017-02-02,60.59877395629883
2017-02-03,61.72738265991211
2017-02-06,61.15465545654297
2017-02-07,60.84303665161133
2017-02-08,61.0198974609375
2017-02-09,61.92953872680664
2017-02-10,62.30012893676758
2017-02-13,62.24113845825195
2017-02-14,63.77399826049805
2017-02-15,64.77627563476562
2017-02-16,64.27935028076172
2017-02-17,64.6330795288086
2017-02-21,65.06261444091797
2017-02-22,64.68362426757812
2017-02-23,63.841392517089844
2017-02-24,64.09406280517578
2017-02-27,64.36357116699219
2017-02-28,62.63698959350586
2017-03-01,68.60001373291016
2017-03-02,67.71566009521484
2017-03-03,68.7937240600586
2017-03-06,68.23784637451172
2017-03-07,68.08625793457031
2017-03-08,68.49895477294922
2017-03-09,68.36418151855469
2017-03-10,68.70952606201172
2017-03-13,68.70952606201172
2017-03-14,69.0126953125
2017-03-15,70.13287353515625
2017-03-16,70.09078216552734
2017-03-17,70.35186767578125
2017-03-20,69.35802459716797
2017-03-21,68.99585723876953
2017-03-22,69.35802459716797
2017-03-23,69.44224548339844
2017-03-24,69.2401123046875
2017-03-27,68.69267272949219
2017-03-28,69.40013122558594
2017-03-29,69.2401123046875
2017-03-30,69.31592559814453
2017-03-31,69.2401123046875
2017-04-03,69.09691619873047
2017-04-04,68.71790313720703
2017-04-05,68.7431869506836
2017-04-06,69.03797149658203
2017-04-07,69.18115234375
2017-04-10,69.4169692993164
2017-04-11,69.4085693359375
2017-04-12,68.95376586914062
2017-04-13,68.27153015136719
2017-04-17,69.02112579345703
2017-04-18,69.1727294921875
2017-04-19,69.0548324584961
2017-04-20,70.14973449707031
2017-04-21,70.30133056640625
2017-04-24,71.18939208984375
2017-04-25,71.47697448730469
2017-04-26,72.08589935302734
2017-04-27,72.11975860595703
2017-04-28,71.78992462158203
2017-05-01,71.3839111328125
2017-05-02,72.21278381347656
2017-05-03,72.33966064453125
2017-05-04,72.22972106933594
2017-05-05,72.73715209960938
2017-05-08,72.73715209960938
2017-05-09,72.61031341552734
2017-05-10,72.78793334960938
2017-05-11,71.63766479492188
2017-05-12,71.73915100097656
2017-05-15,72.05209350585938
2017-05-16,72.19586181640625
2017-05-17,70.83419036865234
2017-05-18,71.087890625
2017-05-19,71.54462432861328
