Date,MCD
2015-10-14,79.5290756225586
2015-10-15,80.17882537841797
2015-10-16,81.07604217529297
2015-10-19,80.82078552246094
2015-10-20,80.31802368164062
2015-10-21,79.31251525878906
2015-10-22,85.75559997558594
2015-10-23,87.0859603881836
2015-10-26,86.76884460449219
2015-10-27,86.35115814208984
2015-10-28,87.35668182373047
2015-10-29,87.10916900634766
2015-10-30,86.822998046875
2015-11-02,86.71469116210938
2015-11-03,86.6915054321289
2015-11-04,86.93901062011719
2015-11-05,87.2870864868164
2015-11-06,87.64286804199219
2015-11-09,87.34893035888672
2015-11-10,87.57325744628906
2015-11-11,88.06056213378906
2015-11-12,86.71469116210938
2015-11-13,85.05944061279297
2015-11-16,85.90254974365234
2015-11-17,85.80973052978516
2015-11-18,87.0395736694336
2015-11-19,87.6351318359375
2015-11-20,88.10693359375
2015-11-23,88.54010772705078
2015-11-24,88.39313507080078
2015-11-25,88.4859619140625
2015-11-27,89.04725646972656
2015-11-30,88.99266052246094
2015-12-01,89.2187271118164
2015-12-02,88.64968872070312
2015-12-03,88.39241027832031
2015-12-04,90.58293151855469
2015-12-07,90.75442504882812
2015-12-08,90.84017181396484
2015-12-09,90.87915802001953
2015-12-10,91.36246490478516
2015-12-11,90.48938751220703
2015-12-14,90.62969970703125
2015-12-15,91.15199279785156
2015-12-16,91.86139678955078
2015-12-17,91.5963363647461
2015-12-18,90.94153594970703
2015-12-21,91.74446105957031
2015-12-22,91.767822265625
2015-12-23,92.60973358154297
2015-12-24,92.43045043945312
2015-12-28,92.57079315185547
2015-12-29,93.5997543334961
2015-12-30,93.10087585449219
2015-12-31,92.09524536132812
2016-01-04,91.65869140625
2016-01-05,92.92155456542969
2016-01-06,92.29793548583984
2016-01-07,90.16199493408203
2016-01-08,90.02165985107422
2016-01-11,90.96490478515625
2016-01-12,91.549560546875
2016-01-13,89.74103546142578
2016-01-14,90.91034698486328
2016-01-15,89.78780364990234
2016-01-19,91.5963363647461
2016-01-20,90.25553131103516
2016-01-21,91.86139678955078
2016-01-22,92.29793548583984
2016-01-25,92.92155456542969
2016-01-26,93.88042449951172
2016-01-27,94.223388671875
2016-01-28,95.40052795410156
2016-01-29,96.49186706542969
2016-02-01,97.1388931274414
2016-02-02,96.6243667602539
2016-02-03,94.69113159179688
2016-02-04,94.05970764160156
2016-02-05,89.95928955078125
2016-02-08,90.46601104736328
2016-02-09,91.21435546875
2016-02-10,91.62751007080078
2016-02-11,90.99610137939453
2016-02-12,91.9315414428711
2016-02-16,92.90596008300781
2016-02-17,92.48503875732422
2016-02-18,91.33907318115234
2016-02-19,90.84017181396484
2016-02-22,91.72884368896484
2016-02-23,91.12861633300781
2016-02-24,91.25334167480469
2016-02-25,92.27454376220703
2016-02-26,91.94464874267578
2016-02-29,92.04676818847656
2016-03-01,93.35060119628906
2016-03-02,93.05998992919922
2016-03-03,91.65402221679688
2016-03-04,92.0389175415039
2016-03-07,92.01534271240234
2016-03-08,93.01285552978516
2016-03-09,93.97110748291016
2016-03-10,94.23816680908203
2016-03-11,95.47132873535156
2016-03-14,96.53167724609375
2016-03-15,96.94793701171875
2016-03-16,97.0186538696289
2016-03-17,96.73588562011719
2016-03-18,97.45850372314453
2016-03-21,97.24642181396484
2016-03-22,97.25426483154297
2016-03-23,97.544921875
2016-03-24,96.83798217773438
2016-03-28,96.7437515258789
2016-03-29,97.37210845947266
2016-03-30,98.83304595947266
2016-03-31,98.71522521972656
2016-04-01,99.76770782470703
2016-04-04,100.19970703125
2016-04-05,100.05046844482422
2016-04-06,100.16044616699219
2016-04-07,100.64743041992188
2016-04-08,100.50602722167969
2016-04-11,100.19185638427734
2016-04-12,100.23115539550781
2016-04-13,99.66560363769531
2016-04-14,100.1526107788086
2016-04-15,100.36466979980469
2016-04-18,101.20509338378906
2016-04-19,101.21294403076172
2016-04-20,100.96946716308594
2016-04-21,98.8016128540039
2016-04-22,98.5738525390625
2016-04-25,100.11331176757812
2016-04-26,100.30968475341797
2016-04-27,100.7730941772461
2016-04-28,100.47463989257812
2016-04-29,99.35142517089844
2016-05-02,100.69453430175781
2016-05-03,100.85164642333984
2016-05-04,101.58210754394531
2016-05-05,101.54283142089844
2016-05-06,102.56391906738281
2016-05-09,102.76029205322266
2016-05-10,103.36507415771484
2016-05-11,101.43287658691406
2016-05-12,102.20259857177734
2016-05-13,101.18939208984375
2016-05-16,101.82557678222656
2016-05-17,100.29398345947266
2016-05-18,99.13150787353516
2016-05-19,98.40888977050781
2016-05-20,96.2646255493164
2016-05-23,96.46098327636719
2016-05-24,97.35636138916016
2016-05-25,96.814453125
2016-05-26,97.230712890625
2016-05-27,96.80656433105469
2016-05-31,95.87188720703125
2016-06-01,95.80120086669922
2016-06-02,95.87242126464844
2016-06-03,96.01483917236328
2016-06-06,96.52912139892578
2016-06-07,96.45001220703125
2016-06-08,96.61614227294922
2016-06-09,97.1541976928711
2016-06-10,96.81396484375
2016-06-13,97.31245422363281
2016-06-14,96.93265533447266
2016-06-15,96.7269287109375
2016-06-16,96.90101623535156
2016-06-17,96.74279022216797
2016-06-20,97.65265655517578
2016-06-21,97.0276107788086
2016-06-22,95.43724822998047
2016-06-23,95.90406799316406
2016-06-24,94.50360107421875
2016-06-27,92.01914978027344
2016-06-28,93.75982666015625
2016-06-29,94.54314422607422
2016-06-30,95.2157211303711
2016-07-01,95.26319885253906
2016-07-05,95.54801940917969
2016-07-06,95.44513702392578
2016-07-07,95.67462158203125
2016-07-08,95.98319244384766
2016-07-11,96.52912139892578
2016-07-12,96.7269287109375
2016-07-13,97.17794036865234
2016-07-14,98.05619049072266
2016-07-15,97.80297088623047
2016-07-18,97.95333862304688
2016-07-19,100.08963775634766
2016-07-20,99.74151611328125
2016-07-21,100.62764739990234
2016-07-22,101.48217010498047
2016-07-25,100.80171966552734
2016-07-26,96.29969024658203
2016-07-27,94.53526306152344
2016-07-28,94.48777770996094
2016-07-29,93.08728790283203
2016-08-01,93.37216186523438
2016-08-02,93.12686920166016
2016-08-03,92.98445892333984
2016-08-04,93.60163116455078
2016-08-05,94.32160949707031
2016-08-08,93.59368133544922
2016-08-09,93.60953521728516
2016-08-10,93.99720001220703
2016-08-11,94.45613098144531
2016-08-12,94.56690216064453
2016-08-15,93.77566528320312
2016-08-16,93.3167724609375
2016-08-17,92.6521224975586
2016-08-18,92.67587280273438
2016-08-19,90.99848175048828
2016-08-22,91.32286834716797
2016-08-23,91.14091491699219
2016-08-24,90.88770294189453
2016-08-25,91.330810546875
2016-08-26,90.54750061035156
2016-08-29,91.31498718261719
2016-08-30,91.98477935791016
2016-08-31,92.2239761352539
2016-09-01,92.01666259765625
2016-09-02,92.35955047607422
2016-09-06,93.49179077148438
2016-09-07,93.2286605834961
2016-09-08,92.63064575195312
2016-09-09,91.36280822753906
2016-09-12,92.45521545410156
2016-09-13,91.48241424560547
2016-09-14,91.84123992919922
2016-09-15,92.60673522949219
2016-09-16,91.92098999023438
2016-09-19,91.86518096923828
2016-09-20,92.8539047241211
2016-09-21,93.23664093017578
2016-09-22,93.57951354980469
2016-09-23,93.42800903320312
2016-09-26,92.91768646240234
2016-09-27,93.19677734375
2016-09-28,91.84123992919922
2016-09-29,91.5302734375
2016-09-30,91.98477935791016
2016-10-03,91.4106674194336
2016-10-04,90.5016860961914
2016-10-05,90.42989349365234
2016-10-06,90.83654022216797
2016-10-07,90.46178436279297
2016-10-10,91.46649169921875
2016-10-11,90.6451644897461
2016-10-12,91.46649169921875
2016-10-13,92.0246353149414
2016-10-14,90.97208404541016
2016-10-17,89.63252258300781
2016-10-18,88.70755004882812
2016-10-19,88.71553802490234
2016-10-20,88.16535949707031
2016-10-21,90.84452056884766
2016-10-24,90.55750274658203
2016-10-25,89.87969207763672
2016-10-26,89.39331817626953
2016-10-27,89.369384765625
2016-10-28,89.38529968261719
2016-10-31,89.7601089477539
2016-11-01,89.50494384765625
2016-11-02,89.6165542602539
2016-11-03,89.08233642578125
2016-11-04,88.54011535644531
2016-11-07,89.95943450927734
2016-11-08,90.9880599975586
2016-11-09,91.68174743652344
2016-11-10,91.30699920654297
2016-11-11,91.0757827758789
2016-11-14,93.97820281982422
2016-11-15,94.3449935913086
2016-11-16,95.05465698242188
2016-11-17,95.24601745605469
2016-11-18,95.6845703125
2016-11-21,95.285888671875
2016-11-22,95.43738555908203
2016-11-23,95.79621124267578
2016-11-25,96.21084594726562
2016-11-28,97.13578796386719
2016-11-29,96.97508239746094
2016-11-30,95.84202575683594
2016-12-01,95.19918823242188
2016-12-02,95.01435852050781
2016-12-05,95.85809326171875
2016-12-06,95.82597351074219
2016-12-07,96.36434173583984
2016-12-08,96.79022979736328
2016-12-09,97.4411392211914
2016-12-12,97.82685089111328
2016-12-13,98.58221435546875
2016-12-14,98.71078491210938
2016-12-15,98.32505798339844
2016-12-16,99.03221893310547
2016-12-19,98.83133697509766
2016-12-20,99.10453796386719
2016-12-21,98.98400115966797
2016-12-22,99.4179458618164
2016-12-23,98.95186614990234
2016-12-27,98.89558410644531
2016-12-28,98.58221435546875
2016-12-29,98.67061614990234
2016-12-30,97.8107681274414
2017-01-03,96.12330627441406
2017-01-04,96.01081848144531
2017-01-05,96.18757629394531
2017-01-06,97.03935241699219
2017-01-09,96.77416229248047
2017-01-10,96.62954711914062
2017-01-11,97.13578033447266
2017-01-12,98.11615753173828
2017-01-13,97.63398742675781
2017-01-17,98.63846588134766
2017-01-18,98.60631561279297
2017-01-19,98.180419921875
2017-01-20,98.2447280883789
2017-01-23,97.53756713867188
2017-01-24,97.27237701416016
2017-01-25,97.8670425415039
2017-01-26,97.93933868408203
2017-01-27,98.72686767578125
2017-01-30,98.85545349121094
2017-01-31,98.49382781982422
2017-02-01,98.37326049804688
2017-02-02,99.01612091064453
2017-02-03,99.8357925415039
2017-02-06,100.00454711914062
2017-02-07,100.11702728271484
2017-02-08,100.18134307861328
2017-02-09,100.02865600585938
2017-02-10,101.10543060302734
2017-02-13,100.88041687011719
2017-02-14,101.09741973876953
2017-02-15,101.63580322265625
2017-02-16,101.81258392333984
2017-02-17,102.69650268554688
2017-02-21,102.88933563232422
2017-02-22,102.7366943359375
2017-02-23,103.07418823242188
2017-02-24,103.37953186035156
2017-02-27,102.79671478271484
2017-02-28,103.33096313476562
2017-03-01,104.46427154541016
2017-03-02,103.80049133300781
2017-03-03,103.53335571289062
2017-03-06,103.63858032226562
2017-03-07,103.67095184326172
2017-03-08,103.68714141845703
2017-03-09,103.72760772705078
2017-03-10,103.59809112548828
2017-03-13,103.29859161376953
2017-03-14,103.45237731933594
2017-03-15,103.51715087890625
2017-03-16,103.59809112548828
2017-03-17,104.13237762451172
2017-03-20,104.24569702148438
2017-03-21,104.03521728515625
2017-03-22,104.50472259521484
2017-03-23,104.42378997802734
2017-03-24,104.69900512695312
2017-03-27,104.82042694091797
2017-03-28,104.78804779052734
2017-03-29,104.29425811767578
2017-03-30,104.68281555175781
2017-03-31,104.91757202148438
2017-04-03,104.91757202148438
2017-04-04,104.65853118896484
2017-04-05,105.56517028808594
2017-04-06,105.35468292236328
2017-04-07,105.20089721679688
2017-04-10,105.21707916259766
2017-04-11,106.20467376708984
2017-04-12,106.25323486328125
2017-04-13,105.84846496582031
2017-04-17,106.3260726928711
2017-04-18,107.09508514404297
2017-04-19,107.37030792236328
2017-04-20,107.88028717041016
2017-04-21,107.99359893798828
2017-04-24,108.65737915039062
2017-04-25,114.70425415039062
2017-04-26,114.00812530517578
2017-04-27,114.03239440917969
2017-04-28,113.27145385742188
2017-05-01,114.25901794433594
2017-05-02,114.32379913330078
2017-05-03,115.44898223876953
2017-05-04,116.120849609375
2017-05-05,116.53372192382812
2017-05-08,116.76036834716797
2017-05-09,116.85748291015625
2017-05-10,116.98702239990234
2017-05-11,116.73612213134766
2017-05-12,117.66696166992188
2017-05-15,118.41172790527344
2017-05-16,119.2292709350586
2017-05-17,118.5169677734375
2017-05-18,119.00262451171875
2017-05-19,119.92546844482422
2017-05-22,119.95780944824219
2017-05-23,119.6583480834961
2017-05-24,121.01826477050781
2017-05-25,121.24488830566406
2017-05-26,121.3096694946289
2017-05-30,121.36630249023438
2017-05-31,122.14342498779297
2017-06-01,124.13096618652344
2017-06-02,125.23057556152344
2017-06-05,124.456787109375
2017-06-06,123.18611145019531
2017-06-07,123.76444244384766
2017-06-08,123.34896087646484
2017-06-09,123.38973236083984
2017-06-12,120.9378890991211
2017-06-13,122.0375747680664
2017-06-14,122.73805236816406
2017-06-15,123.13720703125
2017-06-16,123.80513000488281
2017-06-19,124.74189758300781
2017-06-20,125.49944305419922
2017-06-21,125.22246551513672
2017-06-22,126.09403991699219
2017-06-23,125.96372985839844
2017-06-26,125.40984344482422
2017-06-27,125.21431732177734
2017-06-28,125.68675231933594
2017-06-29,124.73372650146484
2017-06-30,124.75823211669922
2017-07-03,124.22058868408203
2017-07-05,124.6849136352539
2017-07-06,124.70113372802734
2017-07-07,127.29146575927734
2017-07-10,126.68053436279297
2017-07-11,126.18366241455078
2017-07-12,127.5439453125
2017-07-13,126.2895278930664
2017-07-14,126.48504638671875
2017-07-17,126.46876525878906
2017-07-18,125.40984344482422
2017-07-19,125.3528060913086
2017-07-20,125.61347198486328
2017-07-21,125.37725067138672
2017-07-24,123.69113159179688
2017-07-25,129.57220458984375
2017-07-26,127.48694610595703
2017-07-27,127.84535217285156
2017-07-28,126.9493179321289
2017-07-31,126.37104034423828
2017-08-01,125.47500610351562
2017-08-02,127.55213165283203
2017-08-03,126.0289077758789
2017-08-04,125.29578399658203
2017-08-07,126.23255157470703
2017-08-08,126.19180297851562
2017-08-09,126.19180297851562
2017-08-10,127.5765609741211
2017-08-11,128.13043212890625
2017-08-14,128.09788513183594
2017-08-15,128.39109802246094
2017-08-16,129.43377685546875
2017-08-17,128.611083984375
2017-08-18,128.5051727294922
2017-08-21,128.993896484375
2017-08-22,130.0365447998047
2017-08-23,129.36048889160156
2017-08-24,129.03465270996094
2017-08-25,129.3686065673828
2017-08-28,130.06089782714844
2017-08-29,129.82476806640625
2017-08-30,130.7178955078125
2017-08-31,131.07843017578125
2017-09-01,130.94732666015625
2017-09-05,130.36553955078125
2017-09-06,129.64450073242188
2017-09-07,131.0210418701172
2017-09-08,130.86537170410156
2017-09-11,132.356689453125
2017-09-12,128.0958251953125
2017-09-13,128.6448516845703
2017-09-14,128.6448516845703
2017-09-15,128.57933044433594
2017-09-18,128.3826904296875
2017-09-19,128.9971160888672
2017-09-20,131.00466918945312
2017-09-21,130.30816650390625
2017-09-22,130.2098388671875
2017-09-25,128.0384521484375
2017-09-26,125.65403747558594
2017-09-27,126.22758483886719
2017-09-28,129.04632568359375
2017-09-29,128.3826904296875
2017-10-02,128.612060546875
2017-10-03,128.5301055908203
2017-10-04,128.81686401367188
2017-10-05,130.1197509765625
2017-10-06,130.7752685546875
2017-10-09,131.20130920410156
2017-10-10,131.5782470703125
2017-10-11,133.68411254882812
2017-10-12,134.30686950683594
2017-10-13,135.50315856933594
2017-10-16,135.20816040039062
2017-10-17,135.52772521972656
2017-10-18,135.83090209960938
2017-10-19,136.42904663085938
2017-10-20,136.2651824951172
2017-10-23,133.8397979736328
2017-10-24,134.28224182128906
2017-10-25,134.03640747070312
2017-10-26,134.38876342773438
2017-10-27,135.51956176757812
2017-10-30,136.2078399658203
2017-10-31,136.7650604248047
2017-11-01,136.32252502441406
2017-11-02,137.74009704589844
2017-11-03,138.1907501220703
2017-11-06,139.35427856445312
2017-11-07,139.92791748046875
2017-11-08,139.37889099121094
2017-11-09,136.83876037597656
2017-11-10,135.6833953857422
2017-11-13,137.1419677734375
2017-11-14,137.74826049804688
2017-11-15,137.1009979248047
2017-11-16,137.73194885253906
2017-11-17,136.6092987060547
2017-11-20,136.78140258789062
2017-11-21,137.9039764404297
2017-11-22,138.5185089111328
2017-11-24,138.5677032470703
2017-11-27,138.4447784423828
2017-11-28,140.3949432373047
2017-11-29,139.64926147460938
2017-11-30,141.75119018554688
2017-12-01,142.49302673339844
2017-12-04,140.66311645507812
2017-12-05,142.5919952392578
2017-12-06,142.99586486816406
2017-12-07,142.5260009765625
2017-12-08,142.72381591796875
2017-12-11,142.8063201904297
2017-12-12,141.9655303955078
2017-12-13,143.05360412597656
2017-12-14,142.71560668945312
2017-12-15,143.47390747070312
2017-12-18,143.58934020996094
2017-12-19,142.921630859375
2017-12-20,141.91607666015625
2017-12-21,141.65228271484375
2017-12-22,141.2978515625
2017-12-26,141.1907196044922
2017-12-27,142.32815551757812
2017-12-28,142.6826171875
2017-12-29,141.87484741210938
2018-01-02,142.7815399169922
2018-01-03,142.17984008789062
2018-01-04,143.17721557617188
2018-01-05,143.4656982421875
2018-01-08,143.36679077148438
2018-01-09,143.04527282714844
2018-01-10,143.02059936523438
2018-01-11,142.921630859375
2018-01-12,143.0700225830078
2018-01-16,143.16073608398438
2018-01-17,144.23226928710938
2018-01-18,143.8943328857422
2018-01-19,145.17198181152344
2018-01-22,145.24612426757812
2018-01-23,145.74072265625
2018-01-24,145.17198181152344
2018-01-25,144.7928009033203
2018-01-26,147.0183563232422
2018-01-29,146.5320587158203
2018-01-30,142.1715545654297
2018-01-31,141.06704711914062
2018-02-01,141.6934814453125
2018-02-02,139.61630249023438
2018-02-05,135.05804443359375
2018-02-06,136.15432739257812
2018-02-07,136.59121704101562
2018-02-08,131.0355987548828
2018-02-09,132.5439910888672
2018-02-12,135.09925842285156
2018-02-13,133.86282348632812
2018-02-14,131.87632751464844
2018-02-15,132.5275421142578
2018-02-16,130.0629119873047
2018-02-20,129.54364013671875
2018-02-21,130.7635040283203
2018-02-22,132.42861938476562
2018-02-23,134.40684509277344
2018-02-26,134.83546447753906
2018-02-27,132.42861938476562
2018-02-28,130.84425354003906
2018-03-01,129.15213012695312
2018-03-02,122.98898315429688
2018-03-05,125.27841186523438
2018-03-06,125.41937255859375
2018-03-07,126.39818572998047
2018-03-08,128.10694885253906
2018-03-09,130.4295196533203
2018-03-12,130.84425354003906
2018-03-13,131.24241638183594
2018-03-14,131.25900268554688
2018-03-15,134.05442810058594
2018-03-16,134.67652893066406
2018-03-19,131.89767456054688
2018-03-20,132.20465087890625
2018-03-21,131.6073760986328
2018-03-22,130.26364135742188
2018-03-23,128.55487060546875
2018-03-26,131.0681915283203
2018-03-27,130.62863159179688
2018-03-28,131.40005493164062
2018-03-29,129.71617126464844
2018-04-02,130.8276824951172
2018-04-03,133.05068969726562
2018-04-04,134.15399169921875
2018-04-05,135.99542236328125
2018-04-06,133.75579833984375
2018-04-09,133.73916625976562
2018-04-10,135.01663208007812
2018-04-11,135.4894256591797
2018-04-12,134.0626983642578
2018-04-13,134.15399169921875
2018-04-16,134.0709686279297
2018-04-17,134.83416748046875
2018-04-18,134.2202911376953
2018-04-19,132.3290557861328
2018-04-20,131.69866943359375
2018-04-23,131.8811492919922
2018-04-24,130.4958953857422
2018-04-25,129.35118103027344
2018-04-26,131.8064727783203
2018-04-27,131.30877685546875
2018-04-30,138.8903350830078
2018-05-01,135.57240295410156
2018-05-02,133.28294372558594
2018-05-03,132.7852783203125
2018-05-04,136.8913116455078
2018-05-07,136.86642456054688
2018-05-08,136.6755828857422
2018-05-09,136.23599243164062
2018-05-10,136.9244384765625
2018-05-11,137.18992614746094
2018-05-14,136.63412475585938
2018-05-15,135.25714111328125
2018-05-16,135.0995330810547
2018-05-17,133.8055877685547
2018-05-18,133.5318145751953
2018-05-21,133.94656372070312
2018-05-22,132.26266479492188
2018-05-23,134.0626983642578
2018-05-24,134.70143127441406
2018-05-25,135.3816375732422
2018-05-29,133.23318481445312
2018-05-30,134.22860717773438
2018-05-31,132.72726440429688
2018-06-01,132.86080932617188
2018-06-04,133.7456817626953
2018-06-05,133.12791442871094
2018-06-06,135.5487518310547
2018-06-07,141.4755096435547
2018-06-08,140.999755859375
2018-06-11,138.97958374023438
2018-06-12,139.1799774169922
2018-06-13,139.0547637939453
2018-06-14,139.44708251953125
2018-06-15,138.9545440673828
2018-06-18,138.80430603027344
2018-06-19,137.71075439453125
2018-06-20,135.69898986816406
2018-06-21,134.00442504882812
2018-06-22,137.3601531982422
2018-06-25,133.4033660888672
2018-06-26,134.32162475585938
2018-06-27,131.4082794189453
2018-06-28,130.49005126953125
2018-06-29,130.79893493652344
2018-07-02,130.9491729736328
2018-07-03,130.62364196777344
2018-07-05,131.3248748779297
2018-07-06,133.07781982421875
2018-07-09,133.51190185546875
2018-07-10,134.07955932617188
2018-07-11,132.41004943847656
2018-07-12,132.82736206054688
2018-07-13,132.3181610107422
2018-07-16,132.54354858398438
2018-07-17,133.35325622558594
2018-07-18,131.8340301513672
2018-07-19,131.3999786376953
2018-07-20,131.86740112304688
2018-07-23,132.5185089111328
2018-07-24,131.8424072265625
2018-07-25,132.63540649414062
2018-07-26,130.33978271484375
2018-07-27,131.4583740234375
2018-07-30,132.4266815185547
2018-07-31,131.50843811035156
2018-08-01,130.99090576171875
2018-08-02,129.73045349121094
2018-08-03,130.3982391357422
2018-08-06,130.82400512695312
2018-08-07,130.25631713867188
2018-08-08,132.6604461669922
2018-08-09,132.97764587402344
2018-08-10,132.4601287841797
2018-08-13,132.00929260253906
2018-08-14,134.0628662109375
2018-08-15,133.46185302734375
2018-08-16,135.00613403320312
2018-08-17,134.52195739746094
2018-08-20,134.9644012451172
2018-08-21,134.4300994873047
2018-08-22,134.02110290527344
2018-08-23,132.76895141601562
2018-08-24,133.04444885253906
2018-08-27,133.96270751953125
2018-08-28,134.93096923828125
2018-08-29,136.15809631347656
2018-08-30,135.89935302734375
2018-08-31,136.2689208984375
2018-09-04,135.84054565429688
2018-09-05,137.11732482910156
2018-09-06,137.53726196289062
2018-09-07,137.6716766357422
2018-09-10,138.6544647216797
2018-09-11,138.2764434814453
2018-09-12,138.37728881835938
2018-09-13,136.41171264648438
2018-09-14,135.1013641357422
2018-09-17,132.83338928222656
2018-09-18,132.52264404296875
2018-09-19,133.70700073242188
2018-09-20,135.05929565429688
2018-09-21,138.84768676757812
2018-09-24,137.17613220214844
2018-09-25,139.780029296875
2018-09-26,139.2340087890625
2018-09-27,139.88075256347656
2018-09-28,140.5192108154297
2018-10-01,139.99842834472656
2018-10-02,138.74681091308594
2018-10-03,138.31007385253906
2018-10-04,139.2676239013672
2018-10-05,139.9143829345703
2018-10-08,140.92236328125
2018-10-09,142.65269470214844
2018-10-10,141.42633056640625
2018-10-11,136.89048767089844
2018-10-12,137.6044464111328
2018-10-15,137.47848510742188
2018-10-16,137.81446838378906
2018-10-17,140.08236694335938
2018-10-18,140.11598205566406
2018-10-19,140.68716430664062
2018-10-22,139.96484375
2018-10-23,148.80133056640625
2018-10-24,148.9693145751953
2018-10-25,147.2557373046875
2018-10-26,145.60101318359375
2018-10-29,145.5085906982422
2018-10-30,149.92684936523438
2018-10-31,148.59130859375
2018-11-01,146.89459228515625
2018-11-02,148.46533203125
2018-11-05,151.52284240722656
2018-11-06,153.47157287597656
2018-11-07,154.76515197753906
2018-11-08,155.7982940673828
2018-11-09,156.1846923828125
2018-11-12,154.8659210205078
2018-11-13,154.5635223388672
2018-11-14,154.42913818359375
2018-11-15,154.185546875
2018-11-16,157.57064819335938
2018-11-19,156.8398895263672
2018-11-20,154.3115692138672
2018-11-21,153.47998046875
2018-11-23,152.81637573242188
2018-11-26,154.4627685546875
2018-11-27,155.08433532714844
2018-11-28,157.78907775878906
2018-11-29,158.973388671875
2018-11-30,159.31988525390625
2018-12-03,156.66615295410156
2018-12-04,156.38723754882812
2018-12-06,156.7337646484375
2018-12-07,154.62933349609375
2018-12-10,156.05760192871094
2018-12-11,155.1617431640625
2018-12-12,155.06878662109375
2018-12-13,157.56199645996094
2018-12-14,154.90818786621094
2018-12-17,152.79530334472656
2018-12-18,151.88258361816406
2018-12-19,151.417724609375
2018-12-20,146.7863311767578
2018-12-21,147.1835174560547
2018-12-24,143.91278076171875
2018-12-26,147.0821075439453
2018-12-27,148.50196838378906
2018-12-28,148.37518310546875
2018-12-31,150.07395935058594
2019-01-02,148.79774475097656
2019-01-03,147.81736755371094
2019-01-04,150.6739501953125
2019-01-07,152.3135986328125
2019-01-08,152.634765625
2019-01-09,152.3727569580078
2019-01-10,153.43763732910156
2019-01-11,154.13067626953125
2019-01-14,153.1587371826172
2019-01-15,152.98971557617188
2019-01-16,151.57827758789062
2019-01-17,153.06578063964844
2019-01-18,154.2997589111328
2019-01-22,155.99000549316406
2019-01-23,157.27462768554688
2019-01-24,158.3564453125
2019-01-25,155.50828552246094
2019-01-28,155.17019653320312
2019-01-29,153.9616241455078
2019-01-30,153.62355041503906
2019-01-31,151.09652709960938
2019-02-01,149.3555908203125
2019-02-04,150.0570068359375
2019-02-05,150.07395935058594
2019-02-06,148.89918518066406
2019-02-07,148.13851928710938
2019-02-08,147.6905975341797
2019-02-11,147.2764434814453
2019-02-12,147.0313720703125
2019-02-13,147.1835174560547
2019-02-14,148.63714599609375
2019-02-15,152.102294921875
2019-02-19,151.49378967285156
2019-02-20,152.541748046875
2019-02-21,154.50254821777344
2019-02-22,154.80677795410156
2019-02-25,154.33351135253906
2019-02-26,154.84059143066406
2019-02-27,154.9673614501953
2019-02-28,156.36224365234375
2019-03-01,157.3914031982422
2019-03-04,153.59803771972656
2019-03-05,154.2444610595703
2019-03-06,154.82276916503906
2019-03-07,153.5384979248047
2019-03-08,152.6709442138672
2019-03-11,154.01478576660156
2019-03-12,154.6526641845703
2019-03-13,154.8483123779297
2019-03-14,155.42672729492188
2019-03-15,157.6295623779297
2019-03-18,156.455810546875
2019-03-19,155.7413330078125
