Date,MU
2015-12-09,13.966110229492188
2015-12-10,14.297712326049805
2015-12-11,13.693031311035156
2015-12-14,13.322422981262207
2015-12-15,13.829570770263672
2015-12-16,13.722289085388184
2015-12-17,13.966110229492188
2015-12-18,14.005125999450684
2015-12-21,14.404990196228027
2015-12-22,14.248943328857422
2015-12-23,13.946606636047363
2015-12-24,14.122156143188477
2015-12-28,13.839324951171875
2015-12-29,13.985618591308594
2015-12-30,13.810066223144531
2015-12-31,13.810066223144531
2016-01-04,13.97586441040039
2016-01-05,14.453756332397461
2016-01-06,13.868583679199219
2016-01-07,13.322422981262207
2016-01-08,13.000578880310059
2016-01-11,12.220348358154297
2016-01-12,12.405651092529297
2016-01-13,11.761961936950684
2016-01-14,11.722951889038086
2016-01-15,10.806182861328125
2016-01-19,10.533102035522461
2016-01-20,9.801637649536133
2016-01-21,10.581866264343262
2016-01-22,10.796429634094238
2016-01-25,10.221009254455566
2016-01-26,10.289278984069824
2016-01-27,10.133234024047852
2016-01-28,9.645589828491211
2016-01-29,10.757416725158691
2016-02-01,10.689146041870117
2016-02-02,10.328289985656738
2016-02-03,10.494091033935547
2016-02-04,10.952474594116211
2016-02-05,10.728158950805664
2016-02-08,9.918669700622559
2016-02-09,9.733365058898926
2016-02-10,9.655342102050781
2016-02-11,9.450531959533691
2016-02-12,9.772377967834473
2016-02-16,10.542854309082031
2016-02-17,11.147533416748047
2016-02-18,11.20605182647705
2016-02-19,10.884204864501953
2016-02-22,10.776922225952148
2016-02-23,10.230761528015137
2016-02-24,10.377056121826172
2016-02-25,10.45508098602295
2016-02-26,10.435571670532227
2016-02-29,10.367302894592285
2016-03-01,10.796429634094238
2016-03-02,11.391353607177734
2016-03-03,11.498634338378906
2016-03-04,11.586409568786621
2016-03-07,11.293825149536133
2016-03-08,10.396559715270996
2016-03-09,10.542854309082031
2016-03-10,10.611124038696289
2016-03-11,11.108521461486816
2016-03-14,10.874449729919434
2016-03-15,10.581866264343262
2016-03-16,10.45508098602295
2016-03-17,10.601371765136719
2016-03-18,10.86469841003418
2016-03-21,11.245060920715332
2016-03-22,11.1572847366333
2016-03-23,10.386808395385742
2016-03-24,10.240514755249023
2016-03-28,10.123478889465332
2016-03-29,10.191750526428223
2016-03-30,10.221009254455566
2016-03-31,10.211257934570312
2016-04-01,10.757416725158691
2016-04-04,10.533102035522461
2016-04-05,10.142985343933105
2016-04-06,10.211257934570312
2016-04-07,10.250267028808594
2016-04-08,10.45508098602295
2016-04-11,10.191750526428223
2016-04-12,9.918669700622559
2016-04-13,10.611124038696289
2016-04-14,10.142985343933105
2016-04-15,10.42581844329834
2016-04-18,10.62087631225586
2016-04-19,10.45508098602295
2016-04-20,10.484335899353027
2016-04-21,10.386808395385742
2016-04-22,10.396559715270996
2016-04-25,10.289278984069824
2016-04-26,11.225553512573242
2016-04-27,11.274321556091309
2016-04-28,11.33283805847168
2016-04-29,10.484335899353027
2016-05-02,10.357547760009766
2016-05-03,10.103973388671875
2016-05-04,9.7528715133667
2016-05-05,9.811387062072754
2016-05-06,9.743118286132812
2016-05-09,9.626083374023438
2016-05-10,9.84064769744873
2016-05-11,9.8503999710083
2016-05-12,9.392017364501953
2016-05-13,9.323748588562012
2016-05-16,9.440781593322754
2016-05-17,9.431026458740234
2016-05-18,9.801637649536133
2016-05-19,9.821139335632324
2016-05-20,10.533102035522461
2016-05-23,10.86469841003418
2016-05-24,11.20605182647705
2016-05-25,11.31333065032959
2016-05-26,11.654682159423828
2016-05-27,12.005784034729004
2016-05-31,12.405651092529297
2016-06-01,12.766508102416992
2016-06-02,12.786014556884766
2016-06-03,12.542193412780762
2016-06-06,12.454419136047363
2016-06-07,12.678732872009277
2016-06-08,12.26911449432373
2016-06-09,12.200844764709473
2016-06-10,11.839984893798828
2016-06-13,11.75221061706543
2016-06-14,11.625422477722168
2016-06-15,11.722951889038086
2016-06-16,11.654682159423828
2016-06-17,11.898504257202148
2016-06-20,12.015536308288574
2016-06-21,12.434910774230957
2016-06-22,12.405651092529297
2016-06-23,13.702783584594727
2016-06-24,12.883544921875
2016-06-27,11.92776107788086
2016-06-28,12.66897964477539
2016-06-29,12.864036560058594
2016-06-30,13.419951438903809
2016-07-01,12.191088676452637
2016-07-05,11.615669250488281
2016-07-06,11.440118789672852
2016-07-07,11.898504257202148
2016-07-08,12.308125495910645
2016-07-11,12.327628135681152
2016-07-12,12.90304946899414
2016-07-13,12.961565971374512
2016-07-14,12.961565971374512
2016-07-15,12.805521011352539
2016-07-18,13.010329246520996
2016-07-19,12.89329719543457
2016-07-20,13.254151344299316
2016-07-21,12.85428524017334
2016-07-22,12.805521011352539
2016-07-25,13.575996398925781
2016-07-26,14.307463645935059
2016-07-27,13.839324951171875
2016-07-28,13.468714714050293
2016-07-29,13.400444030761719
2016-08-01,13.224891662597656
2016-08-02,13.068845748901367
2016-08-03,13.176130294799805
2016-08-04,13.683279037475586
2016-08-05,14.161170959472656
2016-08-08,14.063642501831055
2016-08-09,14.122156143188477
2016-08-10,13.849076271057129
2016-08-11,14.073395729064941
2016-08-12,14.56103515625
2016-08-15,15.146209716796875
2016-08-16,15.107196807861328
2016-08-17,15.136454582214355
2016-08-18,15.380278587341309
2016-08-19,15.848417282104492
2016-08-22,15.789900779724121
2016-08-23,15.780145645141602
2016-08-24,15.126704216003418
2016-08-25,15.799652099609375
2016-08-26,16.101993560791016
2016-08-29,16.492107391357422
2016-08-30,16.326309204101562
2016-08-31,16.082489013671875
2016-09-01,16.228775024414062
2016-09-02,16.28729820251465
2016-09-06,16.589630126953125
2016-09-07,16.735925674438477
2016-09-08,17.01875877380371
2016-09-09,16.39457893371582
2016-09-12,16.72617530822754
2016-09-13,16.336057662963867
2016-09-14,16.511608123779297
2016-09-15,17.01875877380371
2016-09-16,17.048017501831055
2016-09-19,16.53112030029297
2016-09-20,16.501861572265625
2016-09-21,17.22357177734375
2016-09-22,17.155302047729492
2016-09-23,17.048017501831055
2016-09-26,16.930988311767578
2016-09-27,17.55516815185547
2016-09-28,17.009004592895508
2016-09-29,17.106542587280273
2016-09-30,17.340608596801758
2016-10-03,17.29184341430664
2016-10-04,17.360109329223633
2016-10-05,17.2625789642334
2016-10-06,17.29184341430664
2016-10-07,17.174808502197266
2016-10-10,17.067527770996094
2016-10-11,16.443342208862305
2016-10-12,16.365318298339844
2016-10-13,16.433589935302734
2016-10-14,16.706666946411133
2016-10-17,16.57012939453125
2016-10-18,16.979753494262695
2016-10-19,16.794445037841797
2016-10-20,16.774940490722656
2016-10-21,16.521366119384766
2016-10-24,16.63840103149414
2016-10-25,17.106542587280273
2016-10-26,17.20406150817871
2016-10-27,17.096782684326172
2016-10-28,16.774940490722656
2016-10-31,16.735925674438477
2016-11-01,16.56037139892578
2016-11-02,16.267791748046875
2016-11-03,16.209274291992188
2016-11-04,16.267791748046875
2016-11-07,16.950490951538086
2016-11-08,16.979753494262695
2016-11-09,16.774940490722656
2016-11-10,16.57012939453125
2016-11-11,17.23332405090332
2016-11-14,17.272335052490234
2016-11-15,17.65269660949707
2016-11-16,17.78923988342285
2016-11-17,18.706010818481445
2016-11-18,18.73526382446289
2016-11-21,19.00834846496582
2016-11-22,19.252166748046875
2016-11-23,19.417970657348633
2016-11-25,19.632530212402344
2016-11-28,19.495988845825195
2016-11-29,18.940078735351562
2016-11-30,19.0473575592041
2016-12-01,18.0233097076416
2016-12-02,18.325641632080078
2016-12-05,18.15009880065918
2016-12-06,18.588970184326172
2016-12-07,19.934865951538086
2016-12-08,20.149431228637695
2016-12-09,19.993385314941406
2016-12-12,19.52524757385254
2016-12-13,19.632530212402344
2016-12-14,19.52524757385254
2016-12-15,19.788576126098633
2016-12-16,19.76906967163086
2016-12-19,19.847097396850586
2016-12-20,20.139684677124023
2016-12-21,20.071409225463867
2016-12-22,22.61690902709961
2016-12-23,22.685178756713867
2016-12-27,22.724191665649414
2016-12-28,22.217042922973633
2016-12-29,21.719646453857422
2016-12-30,21.378292083740234
2017-01-03,21.992725372314453
2017-01-04,21.807422637939453
2017-01-05,21.563594818115234
2017-01-06,21.495330810546875
2017-01-09,21.787918090820312
2017-01-10,21.924455642700195
2017-01-11,22.226795196533203
2017-01-12,21.758657455444336
2017-01-13,21.63187026977539
2017-01-17,21.202743530273438
2017-01-18,21.768409729003906
2017-01-19,21.173484802246094
2017-01-20,21.41730308532715
2017-01-23,21.349037170410156
2017-01-24,22.285316467285156
2017-01-25,22.977766036987305
2017-01-26,22.938753128051758
2017-01-27,23.377635955810547
2017-01-30,23.582443237304688
2017-01-31,23.514175415039062
2017-02-01,24.13835334777832
2017-02-02,24.1773681640625
2017-02-03,23.9920597076416
2017-02-06,23.738489151000977
2017-02-07,23.9920597076416
2017-02-08,23.6117000579834
2017-02-09,23.84577178955078
2017-02-10,23.455656051635742
2017-02-13,23.309364318847656
2017-02-14,22.548643112182617
2017-02-15,22.451107025146484
2017-02-16,22.4121036529541
2017-02-17,22.77295684814453
2017-02-21,23.182575225830078
2017-02-22,23.16307258605957
2017-02-23,22.89974021911621
2017-02-24,22.66567611694336
2017-02-27,23.172819137573242
2017-02-28,22.86073112487793
2017-03-01,23.943300247192383
2017-03-02,24.089595794677734
2017-03-03,24.93808937072754
2017-03-06,25.074628829956055
2017-03-07,25.006359100341797
2017-03-08,24.752784729003906
2017-03-09,24.52846908569336
2017-03-10,24.55773162841797
2017-03-13,25.06488037109375
2017-03-14,24.94784164428711
2017-03-15,25.474504470825195
2017-03-16,25.39647674560547
2017-03-17,25.16240882873535
2017-03-20,25.56227684020996
2017-03-21,24.889328002929688
2017-03-22,25.41598129272461
2017-03-23,25.815853118896484
2017-03-24,27.727415084838867
2017-03-27,28.049257278442383
2017-03-28,27.980989456176758
2017-03-29,27.795682907104492
2017-03-30,28.25406837463379
2017-03-31,28.185792922973633
2017-04-03,27.932220458984375
2017-04-04,27.88345718383789
2017-04-05,27.561614990234375
2017-04-06,27.912717819213867
2017-04-07,27.8151912689209
2017-04-10,26.956937789916992
2017-04-11,26.508302688598633
2017-04-12,26.03040885925293
2017-04-13,26.079181671142578
2017-04-17,26.459537506103516
2017-04-18,26.46929359436035
2017-04-19,26.58633041381836
2017-04-20,27.269027709960938
2017-04-21,26.644845962524414
2017-04-24,25.913381576538086
2017-04-25,26.322996139526367
2017-04-26,26.12794303894043
2017-04-27,26.947185516357422
2017-04-28,26.98619842529297
2017-05-01,27.59087562561035
2017-05-02,27.083723068237305
2017-05-03,27.30803680419922
2017-05-04,27.103233337402344
2017-05-05,27.503101348876953
2017-05-08,27.366558074951172
2017-05-09,28.098026275634766
2017-05-10,28.59542465209961
2017-05-11,28.312585830688477
2017-05-12,28.215055465698242
2017-05-15,28.11752700805664
2017-05-16,28.302833557128906
2017-05-17,26.332754135131836
2017-05-18,26.800888061523438
2017-05-19,27.132488250732422
2017-05-22,27.366558074951172
2017-05-23,27.59087562561035
2017-05-24,28.27357292175293
2017-05-25,28.702699661254883
2017-05-26,29.024547576904297
2017-05-30,29.941312789916992
2017-05-31,30.009584426879883
2017-06-01,29.999834060668945
2017-06-02,30.438709259033203
2017-06-05,30.438709259033203
2017-06-06,30.789813995361328
2017-06-07,31.696834564208984
2017-06-08,31.64806365966797
2017-06-09,29.843791961669922
2017-06-12,30.428958892822266
2017-06-13,30.760557174682617
2017-06-14,30.29241943359375
2017-06-15,29.804773330688477
2017-06-16,29.1220703125
2017-06-19,30.428958892822266
2017-06-20,30.068103790283203
2017-06-21,31.21893882751465
2017-06-22,31.101905822753906
2017-06-23,30.945858001708984
2017-06-26,31.696834564208984
2017-06-27,30.877592086791992
2017-06-28,31.44326400756836
2017-06-29,30.69228172302246
2017-06-30,29.1220703125
2017-07-03,28.41986656188965
2017-07-05,29.756011962890625
2017-07-06,29.356142044067383
2017-07-07,29.45367431640625
2017-07-10,29.746261596679688
2017-07-11,30.59476089477539
2017-07-12,30.67278289794922
2017-07-13,30.360689163208008
2017-07-14,31.00438117980957
2017-07-17,30.93610954284668
2017-07-18,31.111658096313477
2017-07-19,31.03363800048828
2017-07-20,31.20918846130371
2017-07-21,31.21893882751465
2017-07-24,30.88734245300293
2017-07-25,29.161087036132812
2017-07-26,29.07330894470215
2017-07-27,29.49268341064453
2017-07-28,28.556407928466797
2017-07-31,27.425081253051758
2017-08-01,27.639636993408203
2017-08-02,27.922475814819336
2017-08-03,27.142244338989258
2017-08-04,27.230018615722656
2017-08-07,27.88345718383789
2017-08-08,28.12728500366211
2017-08-09,27.87370491027832
2017-08-10,26.81064224243164
2017-08-11,27.317794799804688
2017-08-14,28.517396926879883
2017-08-15,28.946523666381836
2017-08-16,29.931564331054688
2017-08-17,28.888004302978516
2017-08-18,29.629220962524414
2017-08-21,28.829484939575195
2017-08-22,29.697492599487305
2017-08-23,29.697492599487305
2017-08-24,29.473176956176758
2017-08-25,29.541446685791016
2017-08-28,30.311922073364258
2017-08-29,30.70203971862793
2017-08-30,30.828826904296875
2017-08-31,31.179929733276367
2017-09-01,31.79436492919922
2017-09-05,31.27745819091797
2017-09-06,31.453006744384766
2017-09-07,31.97966766357422
2017-09-08,31.64806365966797
2017-09-11,32.61359786987305
2017-09-12,33.44260025024414
2017-09-13,33.73518371582031
2017-09-14,33.725433349609375
2017-09-15,33.793701171875
2017-09-18,34.55442810058594
2017-09-19,35.06156539916992
2017-09-20,35.081077575683594
2017-09-21,35.022560119628906
2017-09-22,35.178611755371094
2017-09-25,34.00826644897461
2017-09-26,33.33531951904297
2017-09-27,36.17340087890625
2017-09-28,37.02190399169922
2017-09-29,38.3580322265625
2017-10-02,39.021240234375
2017-10-03,39.37234115600586
2017-10-04,38.582359313964844
2017-10-05,38.397056579589844
2017-10-06,38.68964767456055
2017-10-09,39.947757720947266
2017-10-10,40.94255828857422
2017-10-11,40.581703186035156
2017-10-12,39.577152252197266
2017-10-13,39.4015998840332
2017-10-16,40.46467208862305
2017-10-17,39.391845703125
2017-10-18,40.620704650878906
2017-10-19,40.28910827636719
2017-10-20,40.474422454833984
2017-10-23,40.532936096191406
2017-10-24,40.57194137573242
2017-10-25,40.0452995300293
2017-10-26,39.596656799316406
2017-10-27,39.84048080444336
2017-10-30,40.620704650878906
2017-10-31,43.2149772644043
2017-11-01,43.28324508666992
2017-11-02,43.24422836303711
2017-11-03,42.629791259765625
2017-11-06,42.181175231933594
2017-11-07,42.863868713378906
2017-11-08,43.00040054321289
2017-11-09,42.42499923706055
2017-11-10,43.67335510253906
2017-11-13,44.47309875488281
2017-11-14,44.668148040771484
2017-11-15,44.2390251159668
2017-11-16,45.038761138916016
2017-11-17,45.01925277709961
2017-11-20,46.462677001953125
2017-11-21,48.17919158935547
2017-11-22,47.92561340332031
2017-11-24,48.452274322509766
2017-11-27,46.862548828125
2017-11-28,46.745506286621094
2017-11-29,42.659061431884766
2017-11-30,41.342430114746094
2017-12-01,40.952308654785156
2017-12-04,38.91396713256836
2017-12-05,40.19158172607422
2017-12-06,40.55244445800781
2017-12-07,42.132408142089844
2017-12-08,42.142154693603516
2017-12-11,41.947105407714844
2017-12-12,40.82551956176758
2017-12-13,41.01082992553711
2017-12-14,41.19612503051758
2017-12-15,41.35218048095703
2017-12-18,42.629791259765625
2017-12-19,42.89312744140625
2017-12-20,44.61937713623047
2017-12-21,43.32225799560547
2017-12-22,43.029666900634766
2017-12-26,41.205875396728516
2017-12-27,41.43019104003906
2017-12-28,40.776756286621094
2017-12-29,40.10380554199219
2018-01-02,42.59079360961914
2018-01-03,43.86841583251953
2018-01-04,45.72146224975586
2018-01-05,44.668148040771484
2018-01-08,44.424320220947266
2018-01-09,41.90808868408203
2018-01-10,42.23968505859375
2018-01-11,41.76179122924805
2018-01-12,41.75204849243164
2018-01-16,41.85932159423828
2018-01-17,43.166202545166016
2018-01-18,42.90288543701172
2018-01-19,41.69352340698242
2018-01-22,41.8203239440918
2018-01-23,42.863868713378906
2018-01-24,42.01537322998047
2018-01-25,41.947105407714844
2018-01-26,42.59079360961914
2018-01-29,42.220184326171875
2018-01-30,40.64020538330078
2018-01-31,42.639556884765625
2018-02-01,41.43994903564453
2018-02-02,39.811222076416016
2018-02-05,38.42631912231445
2018-02-06,42.79560470581055
2018-02-07,40.9718132019043
2018-02-08,39.0114860534668
2018-02-09,39.41135025024414
2018-02-12,41.14736557006836
2018-02-13,41.57649612426758
2018-02-14,42.376216888427734
2018-02-15,42.42499923706055
2018-02-16,43.1174430847168
2018-02-20,43.79039764404297
2018-02-21,43.439292907714844
2018-02-22,43.156455993652344
2018-02-23,45.38010787963867
2018-02-26,46.794273376464844
2018-02-27,47.379451751708984
2018-02-28,47.60376739501953
2018-03-01,46.44317626953125
2018-03-02,47.8963508605957
2018-03-05,50.74419021606445
2018-03-06,52.41193389892578
2018-03-07,52.63624572753906
2018-03-08,53.8553581237793
2018-03-09,53.24092483520508
2018-03-12,57.90279006958008
2018-03-13,57.96131896972656
2018-03-14,58.30266571044922
2018-03-15,57.385894775390625
2018-03-16,59.08289337158203
2018-03-19,58.65376663208008
2018-03-20,59.63880920410156
2018-03-21,59.5607795715332
2018-03-22,57.46391677856445
2018-03-23,52.87031555175781
2018-03-26,54.18694305419922
2018-03-27,51.10504150390625
2018-03-28,50.21753692626953
2018-03-29,50.85146713256836
2018-04-02,48.8228759765625
2018-04-03,50.27605056762695
2018-04-04,52.070579528808594
2018-04-05,48.60831069946289
2018-04-06,47.26240921020508
2018-04-09,46.7747688293457
2018-04-10,49.23250198364258
2018-04-11,49.23250198364258
2018-04-12,51.29035186767578
2018-04-13,50.939247131347656
2018-04-16,50.37358093261719
2018-04-17,50.968502044677734
2018-04-18,52.67525863647461
2018-04-19,50.14925765991211
2018-04-20,49.369041442871094
2018-04-23,47.80857467651367
2018-04-24,45.94578170776367
2018-04-25,46.42365646362305
2018-04-26,48.90089797973633
2018-04-27,46.345638275146484
2018-04-30,44.84369659423828
2018-05-01,45.63368606567383
2018-05-02,44.75592803955078
2018-05-03,45.4678840637207
2018-05-04,46.40416717529297
2018-05-07,47.281917572021484
2018-05-08,47.36969757080078
2018-05-09,49.74939727783203
2018-05-10,51.358619689941406
2018-05-11,50.53938293457031
2018-05-14,51.69021987915039
2018-05-15,52.67525863647461
2018-05-16,55.103729248046875
2018-05-17,53.34821319580078
2018-05-18,52.070579528808594
2018-05-21,54.10893249511719
2018-05-22,57.571197509765625
2018-05-23,58.487972259521484
2018-05-24,59.97041702270508
2018-05-25,59.8338737487793
2018-05-29,61.07248306274414
2018-05-30,61.023719787597656
2018-05-31,56.166786193847656
2018-06-01,57.28837203979492
2018-06-04,57.639469146728516
2018-06-05,57.941810607910156
2018-06-06,57.95156478881836
2018-06-07,58.15636444091797
2018-06-08,59.87287902832031
2018-06-11,59.87287902832031
2018-06-12,59.05363464355469
2018-06-13,58.56598663330078
2018-06-14,57.71749496459961
2018-06-15,56.79096603393555
2018-06-18,57.005523681640625
2018-06-19,57.7857551574707
2018-06-20,57.49318313598633
2018-06-21,57.971065521240234
2018-06-22,55.68889617919922
2018-06-25,51.84626388549805
2018-06-26,53.24092483520508
2018-06-27,50.968502044677734
2018-06-28,51.82676315307617
2018-06-29,51.14405822753906
2018-07-02,53.133644104003906
2018-07-03,50.20778274536133
2018-07-05,51.5341796875
2018-07-06,51.91453552246094
2018-07-09,52.96784591674805
2018-07-10,54.36250686645508
2018-07-11,52.8410530090332
2018-07-12,54.079681396484375
2018-07-13,54.957435607910156
2018-07-16,54.762367248535156
2018-07-17,55.55235290527344
2018-07-18,56.030242919921875
2018-07-19,54.83064651489258
2018-07-20,53.660308837890625
2018-07-23,52.948333740234375
2018-07-24,51.85601806640625
2018-07-25,52.070579528808594
2018-07-26,52.43143844604492
2018-07-27,52.62649154663086
2018-07-30,51.69997787475586
2018-07-31,51.48540496826172
2018-08-01,50.99776840209961
2018-08-02,52.08033752441406
2018-08-03,51.50491714477539
2018-08-06,51.36837387084961
2018-08-07,51.72923278808594
2018-08-08,52.070579528808594
2018-08-09,50.968502044677734
2018-08-10,50.10049819946289
2018-08-13,50.07123947143555
2018-08-14,49.369041442871094
2018-08-15,46.316383361816406
2018-08-16,45.93602752685547
2018-08-17,45.94578170776367
2018-08-20,46.88204574584961
2018-08-21,48.70583724975586
2018-08-22,48.9984245300293
2018-08-23,48.47177505493164
2018-08-24,49.447059631347656
2018-08-27,50.783206939697266
2018-08-28,51.04652786254883
2018-08-29,50.54914093017578
2018-08-30,51.456146240234375
2018-08-31,51.222084045410156
2018-09-04,50.646663665771484
2018-09-05,48.31572723388672
2018-09-06,43.546573638916016
2018-09-07,43.75137710571289
2018-09-10,43.79039764404297
2018-09-11,42.522518157958984
2018-09-12,40.7084846496582
2018-09-13,42.542022705078125
2018-09-14,43.20521545410156
2018-09-17,42.50300216674805
2018-09-18,44.20977020263672
2018-09-19,43.94643020629883
2018-09-20,44.92173385620117
2018-09-21,43.63434982299805
2018-09-24,44.04396057128906
2018-09-25,43.53681945800781
2018-09-26,43.25397872924805
2018-09-27,43.878173828125
2018-09-28,44.112239837646484
2018-10-01,44.034210205078125
2018-10-02,44.6291389465332
2018-10-03,44.034210205078125
2018-10-04,43.068687438964844
2018-10-05,42.50300216674805
2018-10-08,42.005615234375
2018-10-09,41.225399017333984
2018-10-10,40.581703186035156
2018-10-11,40.932804107666016
2018-10-12,41.42044448852539
2018-10-15,41.293663024902344
2018-10-16,42.142154693603516
2018-10-17,41.30341720581055
2018-10-18,40.27936935424805
2018-10-19,39.45037078857422
2018-10-22,38.77741241455078
2018-10-23,37.72410583496094
2018-10-24,34.55442810058594
2018-10-25,35.87105941772461
2018-10-26,34.5251579284668
2018-10-29,33.80345153808594
2018-10-30,35.12009048461914
2018-10-31,36.78783416748047
2018-11-01,39.12852096557617
2018-11-02,39.32358169555664
2018-11-05,38.9334602355957
2018-11-06,38.81642150878906
2018-11-07,39.91849899291992
2018-11-08,39.440608978271484
2018-11-09,38.14348220825195
2018-11-12,36.514747619628906
2018-11-13,36.91461944580078
2018-11-14,37.09017562866211
2018-11-15,38.923709869384766
2018-11-16,38.465328216552734
2018-11-19,35.91983413696289
2018-11-20,35.227378845214844
2018-11-21,35.4809455871582
2018-11-23,35.50045394897461
2018-11-26,35.6662483215332
2018-11-27,36.085628509521484
2018-11-28,37.75336837768555
2018-11-29,36.973140716552734
2018-11-30,37.6070671081543
2018-12-03,39.040748596191406
2018-12-04,35.96858215332031
2018-12-06,36.73906326293945
2018-12-07,34.4373893737793
2018-12-10,33.93998718261719
2018-12-11,34.33986282348633
2018-12-12,35.13959503173828
2018-12-13,34.15455627441406
2018-12-14,33.35481643676758
2018-12-17,33.04273223876953
2018-12-18,33.26704406738281
2018-12-19,30.63376808166504
2018-12-20,30.506982803344727
2018-12-21,29.570707321166992
2018-12-24,28.302833557128906
2018-12-26,30.126619338989258
2018-12-27,31.140918731689453
2018-12-28,30.789813995361328
2018-12-31,30.945858001708984
2019-01-02,31.94065284729004
2019-01-03,30.233901977539062
2019-01-04,31.89188575744629
2019-01-07,33.159759521484375
2019-01-08,32.90618896484375
2019-01-09,34.564178466796875
2019-01-10,35.022560119628906
2019-01-11,35.12009048461914
2019-01-14,33.81319808959961
2019-01-15,33.1500129699707
2019-01-16,32.75014114379883
2019-01-17,33.04273223876953
2019-01-18,34.87626647949219
2019-01-22,33.03297805786133
2019-01-23,33.39382553100586
2019-01-24,35.685752868652344
2019-01-25,37.997188568115234
2019-01-28,37.1389274597168
2019-01-29,36.46598815917969
2019-01-30,37.29499435424805
2019-01-31,37.27547073364258
2019-02-01,38.621368408203125
2019-02-04,38.49457550048828
2019-02-05,38.397056579589844
2019-02-06,40.49391555786133
2019-02-07,38.40680694580078
2019-02-08,37.62657928466797
2019-02-11,37.62657928466797
2019-02-12,39.4015998840332
2019-02-13,40.64996337890625
2019-02-14,41.186378479003906
2019-02-15,40.952308654785156
2019-02-19,40.92304611206055
2019-02-20,41.1668701171875
2019-02-21,40.50367736816406
2019-02-22,41.51797103881836
2019-02-25,41.69352340698242
2019-02-26,41.898338317871094
2019-02-27,40.29886245727539
2019-02-28,39.86973190307617
2019-03-01,40.55244445800781
2019-03-04,40.0452995300293
2019-03-05,39.001739501953125
2019-03-06,36.99264907836914
2019-03-07,36.89511489868164
2019-03-08,37.69485855102539
2019-03-11,38.065460205078125
2019-03-12,38.2800178527832
2019-03-13,37.87040328979492
2019-03-14,37.46078109741211
2019-03-15,38.56285858154297
