Date,EBAY
2020-09-01,53.650001525878906
2020-09-02,55.09000015258789
2020-09-03,53.15999984741211
2020-09-04,52.540000915527344
2020-09-08,51.529998779296875
2020-09-09,53.439998626708984
2020-09-10,52.31999969482422
2020-09-11,52.77000045776367
2020-09-14,52.29999923706055
2020-09-15,51.779998779296875
2020-09-16,50.41999816894531
2020-09-17,48.63999938964844
2020-09-18,48.61000061035156
2020-09-21,50.13999938964844
2020-09-22,50.91999816894531
2020-09-23,50.68000030517578
2020-09-24,51.779998779296875
2020-09-25,52.47999954223633
2020-09-28,54.040000915527344
2020-09-29,52.650001525878906
2020-09-30,52.099998474121094
2020-10-01,52.380001068115234
2020-10-02,51.68000030517578
2020-10-05,51.77000045776367
2020-10-06,49.65999984741211
2020-10-07,50.939998626708984
2020-10-08,52.08000183105469
2020-10-09,55.45000076293945
2020-10-12,55.380001068115234
2020-10-13,57.59000015258789
2020-10-14,56.459999084472656
2020-10-15,55.400001525878906
2020-10-16,55.83000183105469
2020-10-19,54.31999969482422
2020-10-20,54.20000076293945
2020-10-21,52.81999969482422
2020-10-22,52.290000915527344
2020-10-23,53.790000915527344
2020-10-26,53.34000015258789
2020-10-27,53.54999923706055
2020-10-28,53.25
2020-10-29,49.279998779296875
2020-10-30,47.630001068115234
2020-11-02,47.869998931884766
2020-11-03,48.91999816894531
2020-11-04,47.81999969482422
2020-11-05,49.40999984741211
2020-11-06,50.689998626708984
2020-11-09,48.31999969482422
2020-11-10,46.540000915527344
2020-11-11,47.709999084472656
2020-11-12,46.59000015258789
2020-11-13,48.66999816894531
2020-11-16,48.54999923706055
2020-11-17,48.33000183105469
2020-11-18,48.529998779296875
2020-11-19,49.779998779296875
2020-11-20,48.9900016784668
2020-11-23,49.900001525878906
2020-11-24,50.529998779296875
2020-11-25,50.45000076293945
2020-11-27,51.34000015258789
2020-11-30,50.43000030517578
2020-12-01,50.52000045776367
2020-12-02,51.349998474121094
2020-12-03,50.290000915527344
2020-12-04,50.970001220703125
2020-12-07,50.029998779296875
2020-12-08,49.88999938964844
2020-12-09,49.5
2020-12-10,49.599998474121094
2020-12-11,49.130001068115234
2020-12-14,49.56999969482422
2020-12-15,52.08000183105469
2020-12-16,53.650001525878906
