Date,TJX
2015-07-01,29.044580459594727
2015-07-02,28.77749252319336
2015-07-06,28.824871063232422
2015-07-07,29.38922691345215
2015-07-08,29.03166961669922
2015-07-09,29.152278900146484
2015-07-10,29.35045051574707
2015-07-13,29.794191360473633
2015-07-14,29.781253814697266
2015-07-15,29.604625701904297
2015-07-16,29.884645462036133
2015-07-17,29.61324119567871
2015-07-20,29.768325805664062
2015-07-21,29.522775650024414
2015-07-22,29.5572452545166
2015-07-23,29.397846221923828
2015-07-24,29.05319595336914
2015-07-27,29.010114669799805
2015-07-28,29.23414421081543
2015-07-29,29.923425674438477
2015-07-30,29.992345809936523
2015-07-31,30.07850456237793
2015-08-03,29.880334854125977
2015-08-04,29.966493606567383
2015-08-05,30.233600616455078
2015-08-06,29.936349868774414
2015-08-07,29.996646881103516
2015-08-10,30.229293823242188
2015-08-11,30.233610153198242
2015-08-12,30.276824951171875
2015-08-13,30.492862701416016
2015-08-14,30.50583267211914
2015-08-17,30.94223976135254
2015-08-18,33.17616271972656
2015-08-19,32.35087966918945
2015-08-20,32.11753845214844
2015-08-21,30.91632080078125
2015-08-24,30.000282287597656
2015-08-25,29.749656677246094
2015-08-26,30.596574783325195
2015-08-27,30.868791580200195
2015-08-28,30.55767822265625
2015-08-31,30.38483428955078
2015-09-01,29.982995986938477
2015-09-02,30.609533309936523
2015-09-03,30.868791580200195
2015-09-04,30.574968338012695
2015-09-08,31.257671356201172
2015-09-09,30.704593658447266
2015-09-10,30.89040756225586
2015-09-11,31.02434539794922
2015-09-14,30.769405364990234
2015-09-15,30.665700912475586
2015-09-16,30.924959182739258
2015-09-17,31.344097137451172
2015-09-18,30.8342227935791
2015-09-21,31.097793579101562
2015-09-22,30.773731231689453
2015-09-23,30.7477970123291
2015-09-24,30.778045654296875
2015-09-25,30.661386489868164
2015-09-28,29.85336685180664
2015-09-29,30.021892547607422
2015-09-30,30.860149383544922
2015-10-01,30.592254638671875
2015-10-02,30.842857360839844
2015-10-05,30.90767478942871
2015-10-06,30.57927703857422
2015-10-07,31.067550659179688
2015-10-08,31.21014404296875
2015-10-09,31.44779396057129
2015-10-12,31.793472290039062
2015-10-13,31.430503845214844
2015-10-14,31.011367797851562
2015-10-15,30.994096755981445
2015-10-16,31.29656219482422
2015-10-19,31.508285522460938
2015-10-20,31.547168731689453
2015-10-21,31.287927627563477
2015-10-22,31.931745529174805
2015-10-23,31.007051467895508
2015-10-26,31.300884246826172
2015-10-27,31.0416202545166
2015-10-28,31.642240524291992
2015-10-29,31.577421188354492
2015-10-30,31.624961853027344
2015-11-02,31.637914657592773
2015-11-03,32.07433319091797
2015-11-04,31.836685180664062
2015-11-05,32.11321258544922
2015-11-06,31.512609481811523
2015-11-09,30.797595977783203
2015-11-10,31.122602462768555
2015-11-11,29.935245513916016
2015-11-12,29.57557487487793
2015-11-13,27.824871063232422
2015-11-16,28.448888778686523
2015-11-17,29.545236587524414
2015-11-18,29.61456298828125
2015-11-19,29.337234497070312
2015-11-20,30.398914337158203
2015-11-23,30.58959197998047
2015-11-24,30.563596725463867
2015-11-25,31.048927307128906
2015-11-27,30.914600372314453
2015-11-30,30.593915939331055
2015-12-01,30.67192268371582
2015-12-02,30.650264739990234
2015-12-03,30.264583587646484
2015-12-04,30.762937545776367
2015-12-07,30.758586883544922
2015-12-08,30.910255432128906
2015-12-09,30.684919357299805
2015-12-10,30.97527503967285
2015-12-11,30.57659149169922
2015-12-14,30.73692512512207
2015-12-15,30.528932571411133
2015-12-16,31.135602951049805
2015-12-17,30.615596771240234
2015-12-18,30.03923988342285
2015-12-21,30.1649169921875
2015-12-22,30.507253646850586
2015-12-23,30.897260665893555
2015-12-24,30.719579696655273
2015-12-28,30.624250411987305
2015-12-29,31.096593856811523
2015-12-30,30.92327117919922
2015-12-31,30.728260040283203
2016-01-04,30.6935977935791
2016-01-05,31.174610137939453
2016-01-06,30.3729190826416
2016-01-07,30.329586029052734
2016-01-08,29.003562927246094
2016-01-11,29.380565643310547
2016-01-12,29.86590003967285
2016-01-13,29.332902908325195
2016-01-14,29.670902252197266
2016-01-15,29.254899978637695
2016-01-19,29.527904510498047
2016-01-20,29.228891372680664
2016-01-21,29.40223503112793
2016-01-22,29.878904342651367
2016-01-25,29.796581268310547
2016-01-26,30.1995849609375
2016-01-27,29.982900619506836
2016-01-28,30.069583892822266
2016-01-29,30.871261596679688
2016-02-01,31.291597366333008
2016-02-02,31.568941116333008
2016-02-03,31.191932678222656
2016-02-04,30.663267135620117
2016-02-05,29.449892044067383
2016-02-08,29.475908279418945
2016-02-09,30.275726318359375
2016-02-10,30.158353805541992
2016-02-11,29.51936149597168
2016-02-12,30.37135124206543
2016-02-16,31.023372650146484
2016-02-17,31.20594024658203
2016-02-18,31.12770652770996
2016-02-19,31.118999481201172
2016-02-22,31.74494171142578
2016-02-23,31.597156524658203
2016-02-24,32.27091979980469
2016-02-25,32.636043548583984
2016-02-26,32.87948226928711
2016-02-29,32.21005630493164
2016-03-01,32.80557632446289
2016-03-02,32.79253005981445
2016-03-03,32.6969108581543
2016-03-04,32.77513885498047
2016-03-07,32.76211166381836
2016-03-08,32.77080535888672
2016-03-09,32.579532623291016
2016-03-10,32.8186149597168
2016-03-11,32.814273834228516
2016-03-14,32.983802795410156
2016-03-15,33.05768585205078
2016-03-16,33.1750602722168
2016-03-17,33.5662841796875
2016-03-18,33.87056350708008
2016-03-21,33.84012222290039
2016-03-22,33.82273864746094
2016-03-23,33.78362274169922
2016-03-24,33.52281951904297
2016-03-28,33.80100631713867
2016-03-29,34.17483139038086
2016-03-30,34.20090866088867
2016-03-31,34.057472229003906
2016-04-01,34.244388580322266
2016-04-04,34.14875030517578
2016-04-05,33.779273986816406
2016-04-06,33.72710418701172
2016-04-07,33.11855697631836
2016-04-08,33.114200592041016
2016-04-11,32.7968864440918
2016-04-12,33.05335235595703
2016-04-13,33.309818267822266
2016-04-14,33.179405212402344
2016-04-15,33.60105514526367
2016-04-18,33.7444953918457
2016-04-19,33.78362274169922
2016-04-20,33.74014663696289
2016-04-21,33.474998474121094
2016-04-22,33.26634216308594
2016-04-25,33.253299713134766
2016-04-26,33.54019546508789
2016-04-27,33.79231643676758
2016-04-28,33.422813415527344
2016-04-29,32.95771789550781
2016-05-02,33.818389892578125
2016-05-03,33.48369216918945
2016-05-04,33.474998474121094
2016-05-05,33.270694732666016
2016-05-06,33.301116943359375
2016-05-09,33.809688568115234
2016-05-10,33.421539306640625
2016-05-11,32.287567138671875
2016-05-12,32.39659881591797
2016-05-13,31.698766708374023
2016-05-16,32.79349136352539
2016-05-17,32.96794891357422
2016-05-18,32.5885009765625
2016-05-19,33.05953598022461
2016-05-20,32.90251922607422
2016-05-23,32.57977294921875
2016-05-24,32.81529235839844
2016-05-25,32.850196838378906
2016-05-26,33.111873626708984
2016-05-27,33.43025207519531
2016-05-31,33.1990966796875
2016-06-01,33.408451080322266
2016-06-02,33.58291244506836
2016-06-03,33.33430862426758
2016-06-06,33.146759033203125
2016-06-07,33.260154724121094
2016-06-08,33.5698356628418
2016-06-09,33.71810531616211
2016-06-10,33.5698356628418
2016-06-13,33.146759033203125
2016-06-14,33.229637145996094
2016-06-15,33.111873626708984
2016-06-16,33.098785400390625
2016-06-17,32.994117736816406
2016-06-20,33.412811279296875
2016-06-21,33.69630432128906
2016-06-22,33.59600067138672
2016-06-23,33.530582427978516
2016-06-24,32.56234359741211
2016-06-27,32.06948471069336
2016-06-28,32.51435089111328
2016-06-29,33.28196334838867
2016-06-30,33.68321990966797
2016-07-01,33.565460205078125
2016-07-05,33.41716766357422
2016-07-06,33.848941802978516
2016-07-07,33.7006721496582
2016-07-08,34.437744140625
2016-07-11,34.34615707397461
2016-07-12,34.24147415161133
2016-07-13,34.08446502685547
2016-07-14,34.04085922241211
2016-07-15,33.93618392944336
2016-07-18,34.56859588623047
2016-07-19,34.60783386230469
2016-07-20,34.747406005859375
2016-07-21,34.51189041137695
2016-07-22,34.817195892333984
2016-07-25,35.22279739379883
2016-07-26,35.41469192504883
2016-07-27,35.405975341796875
2016-07-28,35.43214416503906
2016-07-29,35.641502380371094
2016-08-01,35.70254898071289
2016-08-02,35.039615631103516
2016-08-03,35.200992584228516
2016-08-04,35.453956604003906
2016-08-05,35.7548942565918
2016-08-08,35.58043670654297
2016-08-09,35.39666748046875
2016-08-10,35.67668914794922
2016-08-11,36.06609344482422
2016-08-12,36.25860595703125
2016-08-15,36.2148551940918
2016-08-16,34.11469268798828
2016-08-17,34.210960388183594
2016-08-18,34.044681549072266
2016-08-19,34.71848678588867
2016-08-22,34.609107971191406
2016-08-23,34.429710388183594
2016-08-24,34.381595611572266
2016-08-25,34.47785186767578
2016-08-26,34.429710388183594
2016-08-29,34.37721252441406
2016-08-30,33.900291442871094
2016-08-31,33.8828010559082
2016-09-01,34.009681701660156
2016-09-02,33.98780822753906
2016-09-06,33.83904266357422
2016-09-07,33.930912017822266
2016-09-08,33.34900665283203
2016-09-09,32.710201263427734
2016-09-12,33.06022262573242
2016-09-13,32.513309478759766
2016-09-14,32.45205307006836
2016-09-15,32.83271408081055
2016-09-16,32.67080307006836
2016-09-19,32.6795539855957
2016-09-20,32.841453552246094
2016-09-21,33.2964973449707
2016-09-22,33.47150802612305
2016-09-23,33.26149368286133
2016-09-26,32.89397048950195
2016-09-27,32.92021179199219
2016-09-28,32.548309326171875
2016-09-29,32.3207893371582
2016-09-30,32.71895217895508
2016-10-03,32.53080749511719
2016-10-04,32.548309326171875
2016-10-05,32.46516036987305
2016-10-06,32.47393798828125
2016-10-07,32.263916015625
2016-10-10,32.74082565307617
2016-10-11,32.47829818725586
2016-10-12,32.98583984375
2016-10-13,32.583309173583984
2016-10-14,32.47829818725586
2016-10-17,32.08012390136719
2016-10-18,32.010135650634766
2016-10-19,32.141387939453125
2016-10-20,32.06702423095703
2016-10-21,32.15452575683594
2016-10-24,32.456424713134766
2016-10-25,32.21141815185547
2016-10-26,32.41705322265625
2016-10-27,32.018898010253906
2016-10-28,32.150146484375
2016-10-31,32.26828384399414
2016-11-01,31.708236694335938
2016-11-02,31.826385498046875
2016-11-03,31.415081024169922
2016-11-04,31.46759796142578
2016-11-07,32.08453369140625
2016-11-08,32.15478515625
2016-11-09,32.46653747558594
2016-11-10,33.103214263916016
2016-11-11,33.103214263916016
2016-11-14,32.5894775390625
2016-11-15,32.268943786621094
2016-11-16,33.54230499267578
2016-11-17,33.85405731201172
2016-11-18,34.13069534301758
2016-11-21,34.10434341430664
2016-11-22,34.824459075927734
2016-11-23,34.87714767456055
2016-11-25,34.79372024536133
2016-11-28,34.534664154052734
2016-11-29,34.604915618896484
2016-11-30,34.398536682128906
2016-12-01,34.10434341430664
2016-12-02,33.85405731201172
2016-12-05,33.95505142211914
2016-12-06,34.003353118896484
2016-12-07,34.33268356323242
2016-12-08,34.24047088623047
2016-12-09,34.26241683959961
2016-12-12,33.84967041015625
2016-12-13,34.3634033203125
2016-12-14,33.941890716552734
2016-12-15,33.99457931518555
2016-12-16,33.709163665771484
2016-12-19,33.7838134765625
2016-12-20,34.0823974609375
2016-12-21,34.00775146484375
2016-12-22,33.564266204833984
2016-12-23,33.564266204833984
2016-12-27,33.480831146240234
2016-12-28,33.06808090209961
2016-12-29,33.24372482299805
2016-12-30,32.98906326293945
2017-01-03,33.12956619262695
2017-01-04,33.643306732177734
2017-01-05,33.43693161010742
2017-01-06,33.36228561401367
2017-01-09,33.41497039794922
2017-01-10,33.674034118652344
2017-01-11,33.47206497192383
2017-01-12,33.3403205871582
2017-01-13,33.3403205871582
2017-01-17,33.70038604736328
2017-01-18,33.669647216796875
2017-01-19,32.96709060668945
2017-01-20,33.147117614746094
2017-01-23,32.70802307128906
2017-01-24,32.751949310302734
2017-01-25,33.12078094482422
2017-01-26,32.95832061767578
2017-01-27,32.6070442199707
2017-01-30,32.510440826416016
2017-01-31,32.89683532714844
2017-02-01,32.79146194458008
2017-02-02,32.9012336730957
2017-02-03,33.13833999633789
2017-02-06,33.07686233520508
2017-02-07,33.147361755371094
2017-02-08,33.2707405090332
2017-02-09,33.53511047363281
2017-02-10,33.949302673339844
2017-02-13,33.8831901550293
2017-02-14,34.40312576293945
2017-02-15,34.46921157836914
2017-02-16,33.85234069824219
2017-02-17,34.01096725463867
2017-02-21,33.59239196777344
2017-02-22,33.6408576965332
2017-02-23,34.28415298461914
2017-02-24,34.478023529052734
2017-02-27,34.641048431396484
2017-02-28,34.56613540649414
2017-03-01,34.56613540649414
2017-03-02,34.98033142089844
2017-03-03,34.729183197021484
2017-03-06,34.632232666015625
2017-03-07,34.50004959106445
2017-03-08,34.56613540649414
2017-03-09,34.3414306640625
2017-03-10,34.44718551635742
2017-03-13,34.39430236816406
2017-03-14,34.49123764038086
2017-03-15,34.887794494628906
2017-03-16,34.905426025390625
2017-03-17,34.905426025390625
2017-03-20,34.44718551635742
2017-03-21,34.407527923583984
2017-03-22,34.64985275268555
2017-03-23,34.557334899902344
2017-03-24,34.557334899902344
2017-03-27,34.52208709716797
2017-03-28,34.68069839477539
2017-03-29,35.10810852050781
2017-03-30,35.14775085449219
2017-03-31,34.84373092651367
2017-04-03,34.513275146484375
2017-04-04,33.799476623535156
2017-04-05,33.4557991027832
2017-04-06,33.83913803100586
2017-04-07,33.52629470825195
2017-04-10,33.495460510253906
2017-04-11,33.9228515625
2017-04-12,33.96691131591797
2017-04-13,33.84353256225586
2017-04-17,33.698150634765625
2017-04-18,33.85675048828125
2017-04-19,33.8831901550293
2017-04-20,34.442787170410156
2017-04-21,34.61461639404297
2017-04-24,34.641048431396484
2017-04-25,34.711551666259766
2017-04-26,34.77322769165039
2017-04-27,34.7952766418457
2017-04-28,34.64985275268555
2017-05-01,34.21365737915039
2017-05-02,34.76881408691406
2017-05-03,34.87016677856445
2017-05-04,34.7952766418457
2017-05-05,34.67189025878906
2017-05-08,34.588172912597656
2017-05-09,34.93898010253906
2017-05-10,35.70871353149414
2017-05-11,35.15574645996094
2017-05-12,34.2002067565918
2017-05-15,34.018836975097656
2017-05-16,32.6297721862793
2017-05-17,33.07655715942383
2017-05-18,32.94828796386719
2017-05-19,32.85537338256836
2017-05-22,33.30659866333008
2017-05-23,32.912899017333984
2017-05-24,32.73151779174805
2017-05-25,33.34200668334961
2017-05-26,33.412776947021484
2017-05-30,33.111961364746094
2017-05-31,33.271217346191406
2017-06-01,33.57646179199219
2017-06-02,33.27564239501953
2017-06-05,33.191585540771484
2017-06-06,32.7226676940918
2017-06-07,32.81999588012695
2017-06-08,32.19624328613281
2017-06-09,32.59437942504883
2017-06-12,32.63420486450195
2017-06-13,32.696128845214844
2017-06-14,32.36875915527344
2017-06-15,32.09006118774414
2017-06-16,32.045833587646484
2017-06-19,32.006011962890625
2017-06-20,31.046058654785156
2017-06-21,30.701000213623047
2017-06-22,30.41345977783203
2017-06-23,30.643495559692383
2017-06-26,30.939878463745117
2017-06-27,30.948734283447266
2017-06-28,31.590192794799805
2017-06-29,31.444196701049805
2017-06-30,31.926395416259766
2017-07-03,31.66095733642578
2017-07-05,31.488433837890625
2017-07-06,31.094724655151367
2017-07-07,31.12127113342285
2017-07-10,30.382488250732422
2017-07-11,30.34709930419922
2017-07-12,30.493074417114258
2017-07-13,30.95758819580078
2017-07-14,30.877960205078125
2017-07-17,31.125686645507812
2017-07-18,30.944313049316406
2017-07-19,31.099136352539062
2017-07-20,30.789480209350586
2017-07-21,30.488658905029297
2017-07-24,29.595062255859375
2017-07-25,30.391345977783203
2017-07-26,30.289594650268555
2017-07-27,30.807165145874023
2017-07-28,30.789480209350586
2017-07-31,31.103567123413086
2017-08-01,31.284944534301758
2017-08-02,31.19205093383789
2017-08-03,30.789480209350586
2017-08-04,31.037208557128906
2017-08-07,31.267242431640625
2017-08-08,31.77069091796875
2017-08-09,31.66405487060547
2017-08-10,31.219701766967773
2017-08-11,31.579620361328125
2017-08-14,30.935312271118164
2017-08-15,31.175273895263672
2017-08-16,31.81068229675293
2017-08-17,31.21526527404785
2017-08-18,31.313011169433594
2017-08-21,31.752914428710938
2017-08-22,31.815135955810547
2017-08-23,31.81068229675293
2017-08-24,31.499645233154297
2017-08-25,31.84622573852539
2017-08-28,31.903989791870117
2017-08-29,31.766237258911133
2017-08-30,32.01509475708008
2017-08-31,32.12616729736328
2017-09-01,32.16170883178711
2017-09-05,32.1439323425293
2017-09-06,32.450538635253906
2017-09-07,32.40165710449219
2017-09-08,32.16615676879883
2017-09-11,32.36611557006836
2017-09-12,32.677154541015625
2017-09-13,32.65493392944336
2017-09-14,32.5305290222168
2017-09-15,32.766029357910156
2017-09-18,32.62382888793945
2017-09-19,32.36167907714844
2017-09-20,32.17947769165039
2017-09-21,32.35722351074219
2017-09-22,32.192813873291016
2017-09-25,32.80602264404297
2017-09-26,32.78379821777344
2017-09-27,32.95265579223633
2017-09-28,32.85932922363281
2017-09-29,32.76157760620117
2017-10-02,32.61494064331055
2017-10-03,32.801570892333984
2017-10-04,32.72602462768555
2017-10-05,32.79712677001953
2017-10-06,32.703819274902344
2017-10-09,32.450538635253906
2017-10-10,32.10395431518555
2017-10-11,32.23725509643555
2017-10-12,31.895111083984375
2017-10-13,32.02396011352539
2017-10-16,31.624053955078125
2017-10-17,31.903989791870117
2017-10-18,31.681825637817383
2017-10-19,31.730703353881836
2017-10-20,32.0328483581543
2017-10-23,32.08173370361328
2017-10-24,31.877344131469727
2017-10-25,31.744029998779297
2017-10-26,31.757356643676758
2017-10-27,31.3441219329834
2017-10-30,30.815351486206055
2017-10-31,31.015300750732422
2017-11-01,30.979751586914062
2017-11-02,31.197484970092773
2017-11-03,30.482080459594727
2017-11-06,30.317670822143555
2017-11-07,30.348791122436523
2017-11-08,30.34566307067871
2017-11-09,30.912574768066406
2017-11-10,31.34557342529297
2017-11-13,31.58662223815918
2017-11-14,30.327804565429688
2017-11-15,30.818838119506836
2017-11-16,30.827762603759766
2017-11-17,31.702682495117188
2017-11-20,31.778579711914062
2017-11-21,31.796436309814453
2017-11-22,31.501813888549805
2017-11-24,31.63573455810547
2017-11-27,31.675905227661133
2017-11-28,32.43031311035156
2017-11-29,33.3811149597168
2017-11-30,33.72483825683594
2017-12-01,33.63555908203125
2017-12-04,34.372100830078125
2017-12-05,33.74714660644531
2017-12-06,33.50164794921875
2017-12-07,32.96150588989258
2017-12-08,32.97936248779297
2017-12-11,32.720458984375
2017-12-12,32.86330795288086
2017-12-13,32.988285064697266
2017-12-14,32.77402114868164
2017-12-15,33.10881805419922
2017-12-18,33.68913269042969
2017-12-19,33.952491760253906
2017-12-20,33.836429595947266
2017-12-21,34.05963134765625
2017-12-22,34.037315368652344
2017-12-26,34.572994232177734
2017-12-27,34.35871887207031
2017-12-28,34.095340728759766
2017-12-29,34.131065368652344
2018-01-02,34.23371887207031
2018-01-03,33.617706298828125
2018-01-04,33.6712760925293
2018-01-05,34.43906784057617
2018-01-08,33.76948547363281
2018-01-09,33.70252990722656
2018-01-10,34.046241760253906
2018-01-11,34.318538665771484
2018-01-12,34.94348907470703
2018-01-16,34.189090728759766
2018-01-17,34.18462371826172
2018-01-18,34.48369598388672
2018-01-19,35.21578598022461
2018-01-22,35.47023010253906
2018-01-23,35.4077262878418
2018-01-24,35.37649154663086
2018-01-25,35.380950927734375
2018-01-26,35.93894577026367
2018-01-29,36.08179473876953
2018-01-30,35.867515563964844
2018-01-31,35.854122161865234
2018-02-01,35.75591278076172
2018-02-02,35.02830505371094
2018-02-05,33.952491760253906
2018-02-06,33.92124938964844
2018-02-07,34.01499557495117
2018-02-08,33.193641662597656
2018-02-09,33.765010833740234
2018-02-12,33.796260833740234
2018-02-13,33.72483825683594
2018-02-14,34.322349548339844
2018-02-15,34.95438003540039
2018-02-16,34.90956115722656
2018-02-20,34.23270797729492
2018-02-21,33.9951286315918
2018-02-22,34.24614715576172
2018-02-23,34.9454231262207
2018-02-26,35.3443603515625
2018-02-27,34.65406036376953
2018-02-28,37.061153411865234
2018-03-01,37.13287353515625
2018-03-02,37.49595260620117
2018-03-05,37.576629638671875
2018-03-06,37.8276481628418
2018-03-07,37.038719177246094
2018-03-08,37.052181243896484
2018-03-09,37.05665588378906
2018-03-12,36.967018127441406
2018-03-13,36.89081954956055
2018-03-14,36.70254898071289
2018-03-15,36.46049118041992
2018-03-16,36.49188232421875
2018-03-19,36.482906341552734
2018-03-20,36.68461608886719
2018-03-21,37.150794982910156
2018-03-22,36.30808639526367
2018-03-23,35.80604934692383
2018-03-26,36.33946990966797
2018-03-27,36.05706787109375
2018-03-28,36.169132232666016
2018-03-29,36.55910110473633
2018-04-02,36.110870361328125
2018-04-03,36.90426254272461
2018-04-04,37.6393928527832
2018-04-05,38.083152770996094
2018-04-06,37.401824951171875
2018-04-09,37.0297737121582
2018-04-10,36.92218780517578
2018-04-11,36.77875900268555
2018-04-12,36.99391555786133
2018-04-13,36.42464065551758
2018-04-16,37.088043212890625
2018-04-17,37.40630340576172
2018-04-18,37.2852783203125
2018-04-19,37.043216705322266
2018-04-20,36.97149658203125
2018-04-23,37.307682037353516
2018-04-24,37.244930267333984
2018-04-25,37.352508544921875
2018-04-26,38.145912170410156
2018-04-27,38.77345275878906
2018-04-30,38.03384017944336
2018-05-01,37.4600944519043
2018-05-02,37.44215774536133
2018-05-03,37.45560836791992
2018-05-04,37.128379821777344
2018-05-07,36.70703887939453
2018-05-08,37.01632308959961
2018-05-09,37.60353088378906
2018-05-10,37.32561492919922
2018-05-11,37.68421173095703
2018-05-14,38.06522750854492
2018-05-15,38.36555099487305
2018-05-16,38.361045837402344
2018-05-17,38.84735870361328
2018-05-18,38.18093490600586
2018-05-21,38.14039611816406
2018-05-22,39.378726959228516
2018-05-23,39.57685852050781
2018-05-24,39.95960998535156
2018-05-25,39.675926208496094
2018-05-29,39.79301071166992
2018-05-30,40.427921295166016
2018-05-31,40.67108917236328
2018-06-01,40.71611404418945
2018-06-04,41.855377197265625
2018-06-05,42.34169387817383
2018-06-06,42.463279724121094
2018-06-07,42.553340911865234
2018-06-08,42.75148010253906
2018-06-11,42.78300094604492
2018-06-12,42.967620849609375
2018-06-13,42.65690231323242
2018-06-14,42.580352783203125
2018-06-15,42.85503005981445
2018-06-18,43.21078872680664
2018-06-19,43.1162109375
2018-06-20,43.553009033203125
2018-06-21,43.359378814697266
2018-06-22,42.814517974853516
2018-06-25,42.873050689697266
2018-06-26,42.85503005981445
2018-06-27,42.422752380371094
2018-06-28,42.92708206176758
2018-06-29,42.85953903198242
2018-07-02,42.73796463012695
2018-07-03,42.846038818359375
2018-07-05,42.81001663208008
2018-07-06,43.026153564453125
2018-07-09,43.09370803833008
2018-07-10,42.791996002197266
2018-07-11,42.94060516357422
2018-07-12,42.440765380859375
2018-07-13,42.92708206176758
2018-07-16,42.86404037475586
2018-07-17,43.36387634277344
2018-07-18,43.50798416137695
2018-07-19,43.98979949951172
2018-07-20,43.710609436035156
2018-07-23,43.931251525878906
2018-07-24,43.683589935302734
2018-07-25,43.985286712646484
2018-07-26,43.91324234008789
2018-07-27,43.47645950317383
2018-07-30,43.57551956176758
2018-07-31,43.79617691040039
2018-08-01,43.413414001464844
2018-08-02,43.88623046875
2018-08-03,43.94477081298828
2018-08-06,44.246463775634766
2018-08-07,44.46260452270508
2018-08-08,44.90841293334961
2018-08-09,44.944419860839844
2018-08-10,45.34518814086914
2018-08-13,44.73728942871094
2018-08-14,45.48028564453125
2018-08-15,44.74797058105469
2018-08-16,44.992088317871094
2018-08-17,45.36275863647461
2018-08-20,45.95041275024414
2018-08-21,48.124752044677734
2018-08-22,47.80833053588867
2018-08-23,48.572269439697266
2018-08-24,48.848026275634766
2018-08-27,48.57680130004883
2018-08-28,48.64459228515625
2018-08-29,49.06501388549805
2018-08-30,49.05595779418945
2018-08-31,49.7114372253418
2018-09-04,50.37594223022461
2018-09-05,50.23580551147461
2018-09-06,49.9962158203125
2018-09-07,49.69335174560547
2018-09-10,50.09114456176758
2018-09-11,49.90129089355469
2018-09-12,49.85608673095703
2018-09-13,49.263912200927734
2018-09-14,49.168975830078125
2018-09-17,48.802818298339844
2018-09-18,49.304595947265625
2018-09-19,49.44470977783203
2018-09-20,49.521575927734375
2018-09-21,49.59391403198242
2018-09-24,49.59843063354492
2018-09-25,49.86964797973633
2018-09-26,50.51155090332031
2018-09-27,50.54319381713867
2018-09-28,50.63813400268555
2018-10-01,50.733062744140625
