Date,ALL
2016-08-25,55.271873474121094
2016-08-26,55.094451904296875
2016-08-29,55.70219421386719
2016-08-30,56.05065155029297
2016-08-31,55.880470275878906
2016-09-01,55.63735580444336
2016-09-02,55.87238311767578
2016-09-06,56.16407775878906
2016-09-07,56.269447326660156
2016-09-08,56.09115982055664
2016-09-09,55.070133209228516
2016-09-12,55.49152755737305
2016-09-13,55.03772735595703
2016-09-14,54.608245849609375
2016-09-15,54.95669937133789
2016-09-16,54.62444305419922
2016-09-19,54.66496658325195
2016-09-20,54.99720764160156
2016-09-21,55.63735580444336
2016-09-22,55.86427307128906
2016-09-23,55.499610900878906
2016-09-26,55.4185905456543
2016-09-27,55.89668655395508
2016-09-28,55.99391555786133
2016-09-29,55.62116622924805
2016-09-30,56.05876159667969
2016-10-03,55.42668533325195
2016-10-04,54.972904205322266
2016-10-05,54.9485969543457
2016-10-06,54.916168212890625
2016-10-07,55.45098876953125
2016-10-10,55.499610900878906
2016-10-11,55.26462936401367
2016-10-12,55.9453010559082
2016-10-13,55.985801696777344
2016-10-14,56.180294036865234
2016-10-17,56.18838119506836
2016-10-18,56.14788055419922
2016-10-19,56.26132583618164
2016-10-20,55.288936614990234
2016-10-21,54.7379035949707
2016-10-24,54.875640869140625
2016-10-25,54.78652572631836
2016-10-26,55.05392837524414
2016-10-27,54.770328521728516
2016-10-28,54.72169876098633
2016-10-31,55.021514892578125
2016-11-01,54.46239471435547
2016-11-02,54.567726135253906
2016-11-03,55.17545700073242
2016-11-04,54.06532669067383
2016-11-07,54.178775787353516
2016-11-08,54.762229919433594
2016-11-09,55.24030685424805
2016-11-10,56.277523040771484
2016-11-11,56.43149185180664
2016-11-14,57.28235626220703
2016-11-15,57.77665328979492
2016-11-16,57.30665969848633
2016-11-17,58.16559982299805
2016-11-18,58.36008071899414
2016-11-21,58.4897346496582
2016-11-22,58.64369583129883
2016-11-23,58.66801452636719
2016-11-25,58.651790618896484
2016-11-28,58.64365768432617
2016-11-29,56.68182373046875
2016-11-30,56.91788864135742
2016-12-01,57.267948150634766
2016-12-02,57.479583740234375
2016-12-05,57.27607727050781
2016-12-06,57.75635528564453
2016-12-07,58.32618713378906
2016-12-08,58.34246826171875
2016-12-09,58.993709564208984
2016-12-12,59.278621673583984
2016-12-13,59.3681640625
2016-12-14,59.10767364501953
2016-12-15,59.86471939086914
2016-12-16,60.328731536865234
2016-12-19,60.54039001464844
2016-12-20,60.629940032958984
2016-12-21,60.59736633300781
2016-12-22,60.629940032958984
2016-12-23,60.71134948730469
2016-12-27,60.65435028076172
2016-12-28,60.52410888671875
2016-12-29,60.46710968017578
2016-12-30,60.33687210083008
2017-01-03,60.37757873535156
2017-01-04,60.54039001464844
2017-01-05,60.26361846923828
2017-01-06,60.36128616333008
2017-01-09,59.49839782714844
2017-01-10,60.03567123413086
2017-01-11,60.19034957885742
2017-01-12,59.97867965698242
2017-01-13,60.14964294433594
2017-01-17,60.11709213256836
2017-01-18,60.662479400634766
2017-01-19,60.41828536987305
2017-01-20,60.67876434326172
2017-01-23,60.36128616333008
2017-01-24,60.62178421020508
2017-01-25,61.370704650878906
2017-01-26,61.71259689331055
2017-01-27,61.53350830078125
2017-01-30,61.549781799316406
2017-01-31,61.22416687011719
2017-02-01,61.24859619140625
2017-02-02,63.00691223144531
2017-02-03,63.07206726074219
2017-02-06,63.56047821044922
2017-02-07,63.59305191040039
2017-02-08,63.48722839355469
2017-02-09,63.78028106689453
2017-02-10,64.21171569824219
2017-02-13,64.80595397949219
2017-02-14,64.96063995361328
2017-02-15,65.701416015625
2017-02-16,65.77466583251953
2017-02-17,65.48162078857422
2017-02-21,65.62814331054688
2017-02-22,65.5956039428711
2017-02-23,65.5711669921875
2017-02-24,66.16817474365234
2017-02-27,66.51982116699219
2017-02-28,67.19042205810547
2017-03-01,67.62384796142578
2017-03-02,66.85513305664062
2017-03-03,66.9450912475586
2017-03-06,66.51982116699219
2017-03-07,66.61795806884766
2017-03-08,66.34808349609375
2017-03-09,66.70789337158203
2017-03-10,67.10045623779297
2017-03-13,67.14134979248047
2017-03-14,67.206787109375
2017-03-15,67.56656646728516
2017-03-16,67.78740692138672
2017-03-17,67.75468444824219
2017-03-20,67.36215209960938
2017-03-21,66.8060531616211
2017-03-22,66.55252838134766
2017-03-23,66.45439910888672
2017-03-24,66.23357391357422
2017-03-27,66.31535339355469
2017-03-28,66.9696044921875
2017-03-29,66.56071472167969
2017-03-30,66.7651596069336
2017-03-31,66.64249420166016
2017-04-03,66.5034408569336
2017-04-04,66.75698852539062
2017-04-05,66.58524322509766
2017-04-06,66.60161590576172
2017-04-07,66.33174133300781
2017-04-10,66.53617858886719
2017-04-11,66.38079071044922
2017-04-12,66.21723937988281
2017-04-13,65.89830780029297
2017-04-17,66.65066528320312
2017-04-18,65.67748260498047
2017-04-19,65.21952056884766
2017-04-20,65.54662322998047
2017-04-21,65.20315551757812
2017-04-24,66.15998840332031
2017-04-25,66.42168426513672
2017-04-26,66.89600372314453
2017-04-27,67.043212890625
2017-04-28,66.47894287109375
2017-05-01,66.65066528320312
2017-05-02,66.92054748535156
2017-05-03,69.45572662353516
2017-05-04,69.97911071777344
2017-05-05,69.88096618652344
2017-05-08,69.32487487792969
2017-05-09,68.8342056274414
2017-05-10,68.93231964111328
2017-05-11,68.62155151367188
2017-05-12,68.80148315429688
2017-05-15,69.12860870361328
2017-05-16,68.96504974365234
2017-05-17,68.98956298828125
2017-05-18,69.28398895263672
2017-05-19,68.80148315429688
2017-05-22,69.34123229980469
2017-05-23,69.84007263183594
2017-05-24,70.1753921508789
2017-05-25,70.55974578857422
2017-05-26,70.73966979980469
2017-05-30,70.33076477050781
2017-05-31,70.60881805419922
2017-06-01,71.405517578125
2017-06-02,71.18375396728516
2017-06-05,71.13448333740234
2017-06-06,70.48561096191406
2017-06-07,70.52668762207031
2017-06-08,71.09339904785156
2017-06-09,71.75867462158203
2017-06-12,72.21038055419922
2017-06-13,72.25145721435547
2017-06-14,72.9495849609375
2017-06-15,73.74625396728516
2017-06-16,73.77090454101562
2017-06-19,73.43416595458984
2017-06-20,73.31095886230469
2017-06-21,73.2945327758789
2017-06-22,72.53071594238281
2017-06-23,72.341796875
2017-06-26,72.6210708618164
2017-06-27,72.41571807861328
2017-06-28,72.7524642944336
2017-06-29,72.38285064697266
2017-06-30,72.63744354248047
2017-07-03,72.79351043701172
2017-07-05,72.94134521484375
2017-07-06,72.86746978759766
2017-07-07,73.25346374511719
2017-07-10,72.9742202758789
2017-07-11,72.22683715820312
2017-07-12,72.44037628173828
2017-07-13,72.76888275146484
2017-07-14,73.13848114013672
2017-07-17,72.67852783203125
2017-07-18,72.99886322021484
2017-07-19,73.30272674560547
2017-07-20,73.27808380126953
2017-07-21,73.22885131835938
2017-07-24,73.72982025146484
2017-07-25,74.09120178222656
2017-07-26,73.42593383789062
2017-07-27,73.65593719482422
2017-07-28,74.32939910888672
2017-07-31,74.74005889892578
2017-08-01,74.74005889892578
2017-08-02,77.33543395996094
2017-08-03,77.1465072631836
2017-08-04,77.38467407226562
2017-08-07,77.401123046875
2017-08-08,77.37647247314453
2017-08-09,77.7789306640625
2017-08-10,77.33543395996094
2017-08-11,77.16293334960938
2017-08-14,77.54896545410156
2017-08-15,77.51612854003906
2017-08-16,77.51612854003906
2017-08-17,76.65371704101562
2017-08-18,76.31698608398438
2017-08-21,76.1527328491211
2017-08-22,77.0151138305664
2017-08-23,76.530517578125
2017-08-24,75.18357849121094
2017-08-25,75.57781982421875
2017-08-28,74.4526138305664
2017-08-29,74.89791107177734
2017-08-30,74.2793960571289
2017-08-31,74.63402557373047
2017-09-01,74.04025268554688
2017-09-05,71.3270263671875
2017-09-06,72.15996551513672
2017-09-07,71.2940673828125
2017-09-08,73.90005493164062
2017-09-11,75.23603057861328
2017-09-12,75.76382446289062
2017-09-13,74.99689483642578
2017-09-14,74.63402557373047
2017-09-15,74.9473876953125
2017-09-18,74.61751556396484
2017-09-19,75.16181945800781
2017-09-20,75.35972595214844
2017-09-21,74.77421569824219
2017-09-22,74.6587905883789
2017-09-25,75.07933807373047
2017-09-26,74.82372283935547
2017-09-27,74.95565795898438
2017-09-28,75.2855224609375
2017-09-29,75.79682922363281
2017-10-02,76.18441772460938
2017-10-03,75.95352172851562
2017-10-04,76.58028411865234
2017-10-05,76.8524169921875
2017-10-06,76.93488311767578
2017-10-09,76.86067199707031
2017-10-10,76.96788024902344
2017-10-11,76.76995849609375
2017-10-12,76.3163833618164
2017-10-13,76.15143585205078
2017-10-16,76.25038146972656
2017-10-17,75.3844985961914
2017-10-18,75.25252532958984
2017-10-19,76.47308349609375
2017-10-20,76.67100524902344
2017-10-23,76.67100524902344
2017-10-24,77.2235336303711
2017-10-25,76.92665100097656
2017-10-26,77.48744201660156
2017-10-27,77.2977523803711
2017-10-30,77.57814025878906
2017-10-31,77.40496063232422
2017-11-01,77.72661590576172
2017-11-02,80.69546508789062
2017-11-03,80.68719482421875
2017-11-06,81.71809387207031
2017-11-07,81.79225158691406
2017-11-08,81.71809387207031
2017-11-09,81.60261535644531
2017-11-10,81.74280548095703
2017-11-13,82.0067138671875
2017-11-14,82.41903686523438
2017-11-15,82.78191375732422
2017-11-16,82.11392211914062
2017-11-17,82.60873413085938
2017-11-20,82.73246002197266
2017-11-21,82.22111511230469
2017-11-22,81.89125061035156
2017-11-24,81.70983123779297
2017-11-27,81.98197937011719
2017-11-28,83.2024917602539
2017-11-29,84.3944091796875
2017-11-30,84.97382354736328
2017-12-01,85.33802795410156
2017-12-04,85.76846313476562
2017-12-05,85.1228256225586
2017-12-06,84.96552276611328
2017-12-07,84.51856994628906
2017-12-08,84.84139251708984
2017-12-11,84.73377990722656
2017-12-12,85.70223236083984
2017-12-13,85.52012634277344
2017-12-14,84.96552276611328
2017-12-15,86.05815124511719
2017-12-18,86.21540832519531
2017-12-19,86.39749908447266
2017-12-20,86.43060302734375
2017-12-21,86.25679779052734
2017-12-22,86.17402648925781
2017-12-26,86.36439514160156
2017-12-27,86.57958984375
2017-12-28,86.83621978759766
2017-12-29,86.67064666748047
2018-01-02,84.36129760742188
2018-01-03,84.41098022460938
2018-01-04,83.43428039550781
2018-01-05,84.3199234008789
2018-01-08,83.92262268066406
2018-01-09,83.55015563964844
2018-01-10,83.12799835205078
2018-01-11,83.41771697998047
2018-01-12,84.51856994628906
2018-01-16,84.53514862060547
2018-01-17,86.03331756591797
2018-01-18,86.08296966552734
2018-01-19,85.83464050292969
2018-01-22,86.43889617919922
2018-01-23,83.80673217773438
2018-01-24,82.66447448730469
2018-01-25,83.3763198852539
2018-01-26,83.21075439453125
2018-01-29,81.1497573852539
2018-01-30,81.48912048339844
2018-01-31,81.75397491455078
2018-02-01,81.71259307861328
2018-02-02,81.06697845458984
2018-02-05,78.6500473022461
2018-02-06,79.95783996582031
2018-02-07,80.18131256103516
2018-02-08,74.54454040527344
2018-02-09,75.2315444946289
2018-02-12,75.09913635253906
2018-02-13,76.25794219970703
2018-02-14,78.65831756591797
2018-02-15,78.23616790771484
2018-02-16,78.66658782958984
2018-02-20,77.51605987548828
2018-02-21,77.31739807128906
2018-02-22,76.8125
2018-02-23,78.11202239990234
2018-02-26,79.25428771972656
2018-02-27,77.81402587890625
2018-02-28,76.36552429199219
2018-03-01,76.19998931884766
2018-03-02,76.20831298828125
2018-03-05,77.2730941772461
2018-03-06,77.72232818603516
2018-03-07,77.68904876708984
2018-03-08,78.47099304199219
2018-03-09,79.88519287109375
2018-03-12,78.90357971191406
2018-03-13,80.20130157470703
2018-03-14,80.20130157470703
2018-03-15,80.53406524658203
2018-03-16,81.13301849365234
2018-03-19,80.50909423828125
2018-03-20,81.01654815673828
2018-03-21,80.55903625488281
2018-03-22,78.73721313476562
2018-03-23,76.74070739746094
2018-03-26,78.62905883789062
2018-03-27,77.68904876708984
2018-03-28,78.70393371582031
2018-03-29,78.86199951171875
2018-04-02,77.94691467285156
2018-04-03,79.12818145751953
2018-04-04,80.3011245727539
2018-04-05,80.80025482177734
2018-04-06,79.77706909179688
2018-04-09,79.67723083496094
2018-04-10,80.79192352294922
2018-04-11,80.02660369873047
2018-04-12,80.48412322998047
2018-04-13,80.15972137451172
2018-04-16,81.13301849365234
2018-04-17,81.3160400390625
2018-04-18,81.34929656982422
2018-04-19,81.50737762451172
2018-04-20,81.7818832397461
2018-04-23,82.03143310546875
2018-04-24,81.01654815673828
2018-04-25,81.09973907470703
2018-04-26,81.13301849365234
2018-04-27,81.68203735351562
2018-04-30,81.37425231933594
2018-05-01,81.69036865234375
2018-05-02,78.24639892578125
2018-05-03,78.23809051513672
2018-05-04,78.62905883789062
2018-05-07,79.0782699584961
2018-05-08,79.61900329589844
2018-05-09,80.20130157470703
2018-05-10,79.94342803955078
2018-05-11,80.17636108398438
2018-05-14,79.41102600097656
2018-05-15,79.74378967285156
2018-05-16,79.54413604736328
2018-05-17,79.02836608886719
2018-05-18,78.9618148803711
2018-05-21,79.53579711914062
2018-05-22,79.76041412353516
2018-05-23,79.51917266845703
2018-05-24,79.46092224121094
2018-05-25,79.4026870727539
2018-05-29,78.39613342285156
2018-05-30,78.88934326171875
2018-05-31,78.1453628540039
2018-06-01,78.4630126953125
2018-06-04,78.7890396118164
2018-06-05,78.32923889160156
2018-06-06,77.7524642944336
2018-06-07,77.91128540039062
2018-06-08,78.33760833740234
2018-06-11,78.26237487792969
2018-06-12,78.1620864868164
2018-06-13,77.96977996826172
2018-06-14,77.576904296875
2018-06-15,78.42121124267578
2018-06-18,77.73572540283203
2018-06-19,78.1453628540039
2018-06-20,77.05860900878906
2018-06-21,77.10041809082031
2018-06-22,77.1087646484375
2018-06-25,76.59883117675781
2018-06-26,77.09204864501953
2018-06-27,75.49537658691406
2018-06-28,76.36475372314453
2018-06-29,76.2978744506836
2018-07-02,76.63226318359375
2018-07-03,76.82453918457031
2018-07-05,76.85797119140625
2018-07-06,77.04187774658203
2018-07-09,78.24567413330078
2018-07-10,78.04505920410156
2018-07-11,77.60198211669922
2018-07-12,77.66049194335938
2018-07-13,77.60198211669922
2018-07-16,78.1286392211914
2018-07-17,78.79739379882812
2018-07-18,80.05133819580078
2018-07-19,78.09519958496094
2018-07-20,78.09519958496094
2018-07-23,77.90292358398438
2018-07-24,77.93634796142578
2018-07-25,78.37107849121094
2018-07-26,79.21538543701172
2018-07-27,79.11505126953125
2018-07-30,79.07324981689453
2018-07-31,79.51631927490234
2018-08-01,79.12342834472656
2018-08-02,81.5393295288086
2018-08-03,81.96568298339844
2018-08-06,82.25827026367188
2018-08-07,82.56755828857422
2018-08-08,82.93537902832031
2018-08-09,83.1611099243164
2018-08-10,82.45054626464844
2018-08-13,82.05763244628906
2018-08-14,82.24154663085938
2018-08-15,82.6260757446289
2018-08-16,83.50383758544922
2018-08-17,83.61253356933594
2018-08-20,83.96361541748047
2018-08-21,84.799560546875
2018-08-22,83.18618774414062
2018-08-23,82.88521575927734
2018-08-24,83.20289611816406
2018-08-27,83.9468765258789
2018-08-28,83.91345977783203
2018-08-29,84.08065032958984
2018-08-30,84.00505065917969
2018-08-31,84.45857238769531
2018-09-04,84.7776870727539
2018-09-05,85.15557861328125
2018-09-06,84.90364074707031
2018-09-07,84.00505065917969
2018-09-10,82.1742935180664
2018-09-11,82.43462371826172
2018-09-12,81.94755554199219
2018-09-13,83.18206787109375
2018-09-14,83.97147369384766
2018-09-17,84.25701141357422
2018-09-18,84.94564056396484
2018-09-19,85.40751647949219
2018-09-20,85.68465423583984
2018-09-21,85.50830841064453
2018-09-24,84.29899597167969
2018-09-25,83.81192016601562
2018-09-26,83.01409149169922
2018-09-27,82.42623901367188
2018-09-28,82.88813018798828
2018-10-01,82.74537658691406
2018-10-02,83.01409149169922
2018-10-03,82.98889923095703
2018-10-04,83.50960540771484
2018-10-05,83.63555145263672
2018-10-08,84.05546569824219
2018-10-09,84.36618041992188
2018-10-10,81.3512954711914
2018-10-11,78.2440414428711
2018-10-12,78.23565673828125
2018-10-15,77.9249267578125
2018-10-16,79.8984603881836
2018-10-17,80.41073608398438
2018-10-18,81.13296508789062
2018-10-19,81.72920989990234
2018-10-22,81.24211883544922
2018-10-23,80.67947387695312
2018-10-24,77.33706665039062
2018-10-25,77.97534942626953
2018-10-26,77.53861999511719
2018-10-29,78.55477142333984
2018-10-30,80.1923599243164
2018-10-31,80.3855209350586
2018-11-01,75.55670166015625
2018-11-02,75.20397186279297
2018-11-05,75.9094009399414
2018-11-06,76.4468765258789
2018-11-07,77.69818115234375
2018-11-08,78.68913269042969
2018-11-09,78.70592498779297
2018-11-12,76.89197540283203
2018-11-13,76.74079895019531
2018-11-14,74.43977355957031
2018-11-15,74.98563385009766
2018-11-16,75.16197967529297
2018-11-19,74.28019714355469
2018-11-20,73.97787475585938
2018-11-21,73.9610595703125
2018-11-23,73.67554473876953
2018-11-26,74.25501251220703
2018-11-27,73.4823989868164
2018-11-28,74.87645721435547
2018-11-29,74.69071197509766
2018-11-30,75.29010772705078
2018-12-03,74.92710876464844
2018-12-04,72.93490600585938
2018-12-06,71.82904815673828
2018-12-07,70.74852752685547
2018-12-10,70.30113983154297
2018-12-11,69.63426208496094
2018-12-12,69.55828094482422
2018-12-13,68.0303726196289
2018-12-14,66.94141387939453
2018-12-17,67.66739654541016
2018-12-18,68.8069839477539
2018-12-19,68.35958862304688
2018-12-20,67.37191009521484
2018-12-21,67.40567779541016
2018-12-24,65.22776794433594
2018-12-26,68.20762634277344
2018-12-27,69.0433578491211
2018-12-28,69.23751068115234
2018-12-31,69.75243377685547
2019-01-02,68.9167251586914
2019-01-03,67.78556823730469
2019-01-04,69.78620910644531
2019-01-07,69.67645263671875
2019-01-08,69.66801452636719
2019-01-09,70.19985961914062
2019-01-10,70.52062225341797
2019-01-11,70.44464874267578
2019-01-14,70.74007415771484
2019-01-15,71.10308837890625
2019-01-16,71.36478424072266
2019-01-17,71.3901138305664
2019-01-18,72.34397888183594
2019-01-22,72.47906494140625
2019-01-23,72.50437927246094
2019-01-24,72.80826568603516
2019-01-25,72.72386169433594
2019-01-28,73.01087951660156
2019-01-29,73.25569915771484
2019-01-30,73.72840118408203
2019-01-31,74.17579650878906
2019-02-01,74.9777603149414
2019-02-04,74.96088409423828
2019-02-05,75.09593200683594
2019-02-06,78.13489532470703
2019-02-07,77.94074249267578
2019-02-08,78.05048370361328
2019-02-11,78.10956573486328
2019-02-12,78.43033599853516
2019-02-13,79.35045623779297
2019-02-14,78.70046997070312
2019-02-15,79.6712417602539
2019-02-19,79.87384033203125
2019-02-20,80.24526977539062
2019-02-21,79.88229370117188
2019-02-22,79.8316421508789
2019-02-25,80.11019897460938
2019-02-26,79.42643737792969
2019-02-27,79.75741577148438
2019-02-28,80.09688568115234
2019-03-01,80.63153076171875
2019-03-04,79.94412994384766
2019-03-05,79.77438354492188
2019-03-06,79.37552642822266
2019-03-07,79.1294174194336
2019-03-08,79.18033599853516
2019-03-11,79.86772918701172
2019-03-12,79.83380889892578
2019-03-13,79.39249420166016
2019-03-14,79.64707946777344
2019-03-15,80.48725891113281
