Date,FE
2015-11-30,20.462982177734375
2015-12-01,21.036649703979492
2015-12-02,20.847597122192383
2015-12-03,20.893234252929688
2015-12-04,21.395193099975586
2015-12-07,21.17354393005371
2015-12-08,20.795452117919922
2015-12-09,20.893234252929688
2015-12-10,20.567285537719727
2015-12-11,20.50860595703125
2015-12-14,20.19569969177246
2015-12-15,20.293489456176758
2015-12-16,20.625959396362305
2015-12-17,20.554241180419922
2015-12-18,20.215259552001953
2015-12-21,20.254379272460938
2015-12-22,20.6781063079834
2015-12-23,21.16703224182129
2015-12-24,21.251773834228516
2015-12-28,21.277849197387695
2015-12-29,21.251773834228516
2015-12-30,21.0496883392334
2015-12-31,20.684629440307617
2016-01-04,20.534690856933594
2016-01-05,20.560766220092773
2016-01-06,20.762855529785156
2016-01-07,20.208744049072266
2016-01-08,20.59336280822754
2016-01-11,20.906272888183594
2016-01-12,20.977981567382812
2016-01-13,20.534690856933594
2016-01-14,21.225698471069336
2016-01-15,20.74981689453125
2016-01-19,21.18006706237793
2016-01-20,20.28697395324707
2016-01-21,20.40431022644043
2016-01-22,21.043169021606445
2016-01-25,20.743295669555664
2016-01-26,20.912792205810547
2016-01-27,20.808490753173828
2016-01-28,20.951900482177734
2016-01-29,21.551647186279297
2016-02-01,21.54512596130371
2016-02-02,21.492979049682617
2016-02-03,22.09274673461914
2016-02-04,21.914794921875
2016-02-05,22.211383819580078
2016-02-08,21.881845474243164
2016-02-09,21.960935592651367
2016-02-10,22.16524887084961
2016-02-11,21.624797821044922
2016-02-12,21.67092514038086
2016-02-16,22.053207397460938
2016-02-17,21.268882751464844
2016-02-18,22.362977981567383
2016-02-19,21.73025131225586
2016-02-22,21.96752166748047
2016-02-23,21.776386260986328
2016-02-24,21.55229377746582
2016-02-25,22.37615966796875
2016-02-26,21.63138771057129
2016-02-29,22.059791564941406
2016-03-01,22.04661750793457
2016-03-02,22.217973709106445
2016-03-03,22.395925521850586
2016-03-04,22.7782039642334
2016-03-07,23.140701293945312
2016-03-08,23.437294006347656
2016-03-09,23.595483779907227
2016-03-10,23.7075252532959
2016-03-11,23.52956771850586
2016-03-14,23.457073211669922
2016-03-15,23.457073211669922
2016-03-16,23.661386489868164
2016-03-17,23.83934211730957
2016-03-18,23.56911849975586
2016-03-21,23.6284236907959
2016-03-22,23.56911849975586
2016-03-23,23.714115142822266
2016-03-24,23.8327579498291
2016-03-28,23.555932998657227
2016-03-29,23.951391220092773
2016-03-30,23.588891983032227
2016-03-31,23.7075252532959
2016-04-01,23.747072219848633
2016-04-04,23.516389846801758
2016-04-05,23.114337921142578
2016-04-06,22.7979793548584
2016-04-07,22.9100284576416
2016-04-08,23.14730453491211
2016-04-11,23.30548095703125
2016-04-12,23.562519073486328
2016-04-13,23.496618270874023
2016-04-14,23.338436126708984
2016-04-15,23.50320816040039
2016-04-18,23.6284236907959
2016-04-19,23.397754669189453
2016-04-20,22.9100284576416
2016-04-21,22.34980010986328
2016-04-22,22.718883514404297
2016-04-25,22.705713272094727
2016-04-26,22.66616439819336
2016-04-27,23.7602481842041
2016-04-28,21.400705337524414
2016-04-29,21.479793548583984
2016-05-02,21.782974243164062
2016-05-03,22.119110107421875
2016-05-04,22.41891860961914
2016-05-05,22.32564353942871
2016-05-06,22.045825958251953
2016-05-09,22.352294921875
2016-05-10,22.578819274902344
2016-05-11,22.618793487548828
2016-05-12,22.63211441040039
2016-05-13,22.3056583404541
2016-05-16,22.21904754638672
2016-05-17,21.972537994384766
2016-05-18,21.41956329345703
2016-05-19,21.55280876159668
2016-05-20,21.512834548950195
2016-05-23,21.359601974487305
2016-05-24,21.379592895507812
2016-05-25,21.392915725708008
2016-05-26,21.55280876159668
2016-05-27,21.63941192626953
2016-05-31,21.859283447265625
2016-06-01,22.032501220703125
2016-06-02,22.192398071289062
2016-06-03,22.53217887878418
2016-06-06,22.50552749633789
2016-06-07,22.698745727539062
2016-06-08,22.73871612548828
2016-06-09,22.818662643432617
2016-06-10,22.452232360839844
2016-06-13,22.425582885742188
2016-06-14,22.48554801940918
2016-06-15,22.41891860961914
2016-06-16,22.645444869995117
2016-06-17,22.845314025878906
2016-06-20,22.478879928588867
2016-06-21,22.34563636779785
2016-06-22,22.012514114379883
2016-06-23,22.092464447021484
2016-06-24,21.905914306640625
2016-06-27,22.05914878845215
2016-06-28,22.47221565246582
2016-06-29,22.7786865234375
2016-06-30,23.258378982543945
2016-07-01,23.404956817626953
2016-07-05,23.43825912475586
2016-07-06,23.731412887573242
2016-07-07,23.538198471069336
2016-07-08,23.997907638549805
2016-07-11,24.057865142822266
2016-07-12,24.111162185668945
2016-07-13,24.27772331237793
2016-07-14,23.8846378326416
2016-07-15,24.111162185668945
2016-07-18,24.177791595458984
2016-07-19,24.10450553894043
2016-07-20,23.97125244140625
2016-07-21,23.95793342590332
2016-07-22,24.324357986450195
2016-07-25,24.384328842163086
2016-07-26,23.911298751831055
2016-07-27,23.45159339904785
2016-07-28,23.56485366821289
2016-07-29,23.26504135131836
2016-08-01,22.858642578125
2016-08-02,22.192398071289062
2016-08-03,22.2664852142334
2016-08-04,22.178926467895508
2016-08-05,21.842172622680664
2016-08-08,22.138513565063477
2016-08-09,22.118314743041992
2016-08-10,22.030757904052734
2016-08-11,22.145252227783203
2016-08-12,22.306900024414062
2016-08-15,22.15199089050293
2016-08-16,21.835433959960938
2016-08-17,22.118314743041992
2016-08-18,22.306900024414062
2016-08-19,22.017284393310547
2016-08-22,21.976877212524414
2016-08-23,22.17219352722168
2016-08-24,22.22607421875
2016-08-25,22.178926467895508
2016-08-26,21.76807975769043
2016-08-29,21.956663131713867
2016-08-30,21.69399070739746
2016-08-31,22.044225692749023
2016-09-01,21.85563850402832
2016-09-02,22.104839324951172
2016-09-06,22.25975227355957
2016-09-07,22.31363296508789
2016-09-08,22.657123565673828
2016-09-09,21.983613967895508
2016-09-12,22.414661407470703
2016-09-13,22.024019241333008
2016-09-14,21.970138549804688
2016-09-15,22.118314743041992
2016-09-16,22.219341278076172
2016-09-19,22.724475860595703
2016-09-20,22.724475860595703
2016-09-21,23.28349494934082
2016-09-22,23.465347290039062
2016-09-23,23.229618072509766
2016-09-26,23.290239334106445
2016-09-27,22.677330017089844
2016-09-28,22.589778900146484
2016-09-29,22.340572357177734
2016-09-30,22.27996063232422
2016-10-03,21.754613876342773
2016-10-04,21.303356170654297
2016-10-05,21.14171600341797
2016-10-06,21.19559669494629
2016-10-07,21.094566345214844
2016-10-10,21.370710372924805
2016-10-11,21.027210235595703
2016-10-12,21.121509552001953
2016-10-13,21.256210327148438
2016-10-14,21.222536087036133
2016-10-17,21.707469940185547
2016-10-18,22.333839416503906
2016-10-19,22.327102661132812
2016-10-20,22.125041961669922
2016-10-21,22.354047775268555
2016-10-24,22.45506477355957
2016-10-25,22.643659591674805
2016-10-26,22.872657775878906
2016-10-27,22.832239151000977
2016-10-28,22.872657775878906
2016-10-31,23.094911575317383
2016-11-01,22.542631149291992
2016-11-02,22.468547821044922
2016-11-03,22.665998458862305
2016-11-04,22.85663414001465
2016-11-07,23.42856216430664
2016-11-08,23.489839553833008
2016-11-09,22.802165985107422
2016-11-10,21.685548782348633
2016-11-11,21.528949737548828
2016-11-14,21.67873764038086
2016-11-15,21.84895133972168
2016-11-16,21.69916534423828
2016-11-17,21.76044273376465
2016-11-18,21.3791561126709
2016-11-21,21.726394653320312
2016-11-22,21.71959114074707
2016-11-23,21.440431594848633
2016-11-25,21.882997512817383
2016-11-28,22.18938636779785
2016-11-29,22.162153244018555
2016-11-30,21.30426025390625
2016-12-01,21.100006103515625
2016-12-02,20.81403923034668
2016-12-05,20.766380310058594
2016-12-06,20.677865982055664
2016-12-07,20.466796875
2016-12-08,20.786806106567383
2016-12-09,20.92298126220703
2016-12-12,21.14766502380371
2016-12-13,21.522138595581055
2016-12-14,21.30426025390625
2016-12-15,21.32468605041504
2016-12-16,21.637887954711914
2016-12-19,21.54937744140625
2016-12-20,21.30426025390625
2016-12-21,21.392778396606445
2016-12-22,21.256603240966797
2016-12-23,21.290653228759766
2016-12-27,21.297449111938477
2016-12-28,20.997875213623047
2016-12-29,21.188514709472656
2016-12-30,21.086381912231445
2017-01-03,21.07276725769043
2017-01-04,21.086381912231445
2017-01-05,21.004676818847656
2017-01-06,21.195323944091797
2017-01-09,21.113616943359375
2017-01-10,20.677865982055664
2017-01-11,20.92298126220703
2017-01-12,20.888933181762695
2017-01-13,20.84127426147461
2017-01-17,21.208942413330078
2017-01-18,20.943401336669922
2017-01-19,20.637008666992188
2017-01-20,20.45318031311035
2017-01-23,20.160409927368164
2017-01-24,20.139982223510742
2017-01-25,20.289775848388672
2017-01-26,20.303390502929688
2017-01-27,20.41913414001465
2017-01-30,20.303390502929688
2017-01-31,20.64382553100586
2017-02-01,20.317001342773438
2017-02-02,20.391902923583984
2017-02-03,20.598651885986328
2017-02-06,20.591758728027344
2017-02-07,20.667560577392578
2017-02-08,20.702022552490234
2017-02-09,20.591758728027344
2017-02-10,20.984573364257812
2017-02-13,21.039709091186523
2017-02-14,20.92254066467285
2017-02-15,20.950119018554688
2017-02-16,21.101730346679688
2017-02-17,21.37049674987793
2017-02-21,21.591022491455078
2017-02-22,21.21888542175293
2017-02-23,21.63237190246582
2017-02-24,22.27327537536621
2017-02-27,21.92181396484375
2017-02-28,22.34908676147461
2017-03-01,21.749523162841797
2017-03-02,21.804658889770508
2017-03-03,21.873577117919922
2017-03-06,21.584129333496094
2017-03-07,21.48764991760254
2017-03-08,21.439411163330078
2017-03-09,21.432519912719727
2017-03-10,21.542783737182617
2017-03-13,21.432519912719727
2017-03-14,21.363601684570312
2017-03-15,21.770198822021484
2017-03-16,21.453189849853516
2017-03-17,21.611696243286133
2017-03-20,21.33603858947754
2017-03-21,21.611696243286133
2017-03-22,21.646150588989258
2017-03-23,21.501434326171875
2017-03-24,21.597911834716797
2017-03-27,21.63237190246582
2017-03-28,21.783987045288086
2017-03-29,21.75641632080078
2017-03-30,21.618589401245117
2017-03-31,21.92870330810547
2017-04-03,21.68061065673828
2017-04-04,21.866680145263672
2017-04-05,21.90113639831543
2017-04-06,21.88735580444336
2017-04-07,21.584129333496094
2017-04-10,21.777095794677734
2017-04-11,21.666824340820312
2017-04-12,21.783987045288086
2017-04-13,21.549673080444336
2017-04-17,21.659936904907227
2017-04-18,21.687501907348633
2017-04-19,21.260231018066406
2017-04-20,21.129289627075195
2017-04-21,21.094831466674805
2017-04-24,21.16374969482422
2017-04-25,21.094831466674805
2017-04-26,21.032814025878906
2017-04-27,21.032814025878906
2017-04-28,20.633108139038086
2017-05-01,20.302309036254883
2017-05-02,20.0059814453125
2017-05-03,20.20136833190918
2017-05-04,20.14554214477539
2017-05-05,20.117630004882812
2017-05-08,20.278120040893555
2017-05-09,20.068782806396484
2017-05-10,20.1315860748291
2017-05-11,20.103675842285156
2017-05-12,20.040874481201172
2017-05-15,20.187410354614258
2017-05-16,20.019939422607422
2017-05-17,19.950159072875977
2017-05-18,19.65010643005371
2017-05-19,19.7059268951416
2017-05-22,19.845489501953125
2017-05-23,19.887353897094727
2017-05-24,20.0059814453125
2017-05-25,20.138561248779297
2017-05-26,20.180431365966797
2017-05-30,20.36883544921875
2017-05-31,20.403724670410156
2017-06-01,20.508398056030273
2017-06-02,20.550264358520508
2017-06-05,20.31301498413086
2017-06-06,20.278120040893555
2017-06-07,20.333942413330078
2017-06-08,20.14554214477539
2017-06-09,20.31301498413086
2017-06-12,20.592134475708008
2017-06-13,20.494441986083984
2017-06-14,20.647960662841797
2017-06-15,20.787519454956055
2017-06-16,20.885211944580078
2017-06-19,20.84334373474121
2017-06-20,20.84334373474121
2017-06-21,20.53631019592285
2017-06-22,20.361865997314453
2017-06-23,20.173452377319336
2017-06-26,20.996864318847656
2017-06-27,20.73867416381836
2017-06-28,20.30603790283203
2017-06-29,20.110654830932617
2017-06-30,20.347904205322266
2017-07-03,20.278120040893555
2017-07-05,20.382797241210938
2017-07-06,20.45257568359375
2017-07-07,20.41070556640625
2017-07-10,20.45257568359375
2017-07-11,20.4316463470459
2017-07-12,20.745647430419922
2017-07-13,20.696802139282227
2017-07-14,21.0736141204834
2017-07-17,21.101533889770508
2017-07-18,21.248069763183594
2017-07-19,21.513229370117188
2017-07-20,21.792354583740234
2017-07-21,22.148231506347656
2017-07-24,21.80630874633789
2017-07-25,21.5411434173584
2017-07-26,21.701641082763672
2017-07-27,21.80630874633789
2017-07-28,22.434335708618164
2017-07-31,22.266860961914062
2017-08-01,22.28081512451172
2017-08-02,22.476200103759766
2017-08-03,22.6243953704834
2017-08-04,22.631446838378906
2017-08-07,22.433862686157227
2017-08-08,22.54676628112793
2017-08-09,22.306833267211914
2017-08-10,22.61028289794922
2017-08-11,22.702014923095703
2017-08-14,22.92078399658203
2017-08-15,23.076034545898438
2017-08-16,23.068979263305664
2017-08-17,23.040756225585938
2017-08-18,23.167774200439453
2017-08-21,23.231281280517578
2017-08-22,23.21717643737793
2017-08-23,23.238344192504883
2017-08-24,23.054861068725586
2017-08-25,23.068979263305664
2017-08-28,23.146604537963867
2017-08-29,23.047809600830078
2017-08-30,23.00546646118164
2017-08-31,22.99135398864746
2017-09-01,22.878442764282227
2017-09-05,22.949012756347656
2017-09-06,22.793760299682617
2017-09-07,22.666732788085938
2017-09-08,22.73025131225586
2017-09-11,22.94196128845215
2017-09-12,22.412689208984375
2017-09-13,22.21509552001953
2017-09-14,22.328004837036133
2017-09-15,22.313894271850586
2017-09-18,22.05278968811035
2017-09-19,22.137468338012695
2017-09-20,22.01044273376465
2017-09-21,21.982215881347656
2017-09-22,21.79874038696289
2017-09-25,21.953990936279297
2017-09-26,21.756397247314453
2017-09-27,21.213016510009766
2017-09-28,21.220073699951172
2017-09-29,21.756397247314453
2017-10-02,21.770509719848633
2017-10-03,21.890478134155273
2017-10-04,22.123355865478516
2017-10-05,22.109241485595703
2017-10-06,22.1445255279541
2017-10-09,22.165695190429688
2017-10-10,22.292722702026367
2017-10-11,22.462081909179688
2017-10-12,22.899614334106445
2017-10-13,22.927841186523438
2017-10-16,22.6243953704834
2017-10-17,22.702014923095703
2017-10-18,22.574995040893555
2017-10-19,22.793760299682617
2017-10-20,22.673786163330078
2017-10-23,22.673786163330078
2017-10-24,22.5891056060791
2017-10-25,22.47620391845703
2017-10-26,22.426799774169922
2017-10-27,22.793760299682617
2017-10-30,23.054861068725586
2017-10-31,23.252456665039062
2017-11-01,22.977243423461914
2017-11-02,23.00546646118164
2017-11-03,23.111318588256836
2017-11-06,23.382463455200195
2017-11-07,23.646472930908203
2017-11-08,24.06744384765625
2017-11-09,23.974693298339844
2017-11-10,24.174482345581055
2017-11-13,24.409950256347656
2017-11-14,25.00931167602539
2017-11-15,24.816659927368164
2017-11-16,24.716768264770508
2017-11-17,24.723899841308594
2017-11-20,24.652549743652344
2017-11-21,24.424217224121094
2017-11-22,24.431358337402344
2017-11-24,24.21729850769043
2017-11-27,24.21729850769043
2017-11-28,23.931884765625
2017-11-29,24.024639129638672
2017-11-30,24.359994888305664
2017-12-01,24.08885383605957
2017-12-04,23.246891021728516
2017-12-05,23.082775115966797
2017-12-06,23.097047805786133
2017-12-07,23.346786499023438
2017-12-08,23.425275802612305
2017-12-11,23.646472930908203
2017-12-12,23.303979873657227
2017-12-13,23.02569580078125
2017-12-14,22.91866683959961
2017-12-15,22.711742401123047
2017-12-18,22.48341178894043
2017-12-19,22.126646041870117
2017-12-20,21.82695770263672
2017-12-21,21.82695770263672
2017-12-22,21.74846839904785
2017-12-26,21.63431167602539
2017-12-27,21.63431167602539
2017-12-28,21.72707176208496
2017-12-29,21.848369598388672
2018-01-02,21.991069793701172
2018-01-03,21.677127838134766
2018-01-04,21.63431167602539
2018-01-05,21.484468460083008
2018-01-08,21.684255599975586
2018-01-09,21.448789596557617
2018-01-10,21.277544021606445
2018-01-11,21.577224731445312
2018-01-12,21.4559268951416
2018-01-16,21.34889793395996
2018-01-17,21.34889793395996
2018-01-18,21.092021942138672
2018-01-19,20.977855682373047
2018-01-22,23.154130935668945
2018-01-23,22.833044052124023
2018-01-24,22.19086265563965
2018-01-25,22.897262573242188
2018-01-26,22.897262573242188
2018-01-29,22.954341888427734
2018-01-30,23.061368942260742
2018-01-31,23.475231170654297
2018-02-01,23.275434494018555
2018-02-02,22.911531448364258
2018-02-05,22.547632217407227
2018-02-06,22.295019149780273
2018-02-07,22.237279891967773
2018-02-08,22.11457633972168
2018-02-09,22.583715438842773
2018-02-12,22.735286712646484
2018-02-13,23.1683349609375
2018-02-14,23.06007194519043
2018-02-15,23.666349411010742
2018-02-16,23.839574813842773
2018-02-20,23.673564910888672
2018-02-21,23.64469337463379
2018-02-22,23.760173797607422
2018-02-23,24.39532470703125
2018-02-26,24.30148696899414
2018-02-27,23.74574851989746
2018-02-28,23.33434295654297
2018-03-01,23.319910049438477
2018-03-02,23.298254013061523
2018-03-05,23.550872802734375
2018-03-06,22.987899780273438
2018-03-07,22.800241470336914
2018-03-08,22.951810836791992
2018-03-09,23.5653076171875
2018-03-12,23.60139274597168
2018-03-13,23.810701370239258
2018-03-14,24.121055603027344
2018-03-15,24.3087158203125
2018-03-16,24.460277557373047
2018-03-19,24.38810157775879
2018-03-20,24.352020263671875
2018-03-21,24.582983016967773
2018-03-22,24.86446189880371
2018-03-23,24.352020263671875
2018-03-26,24.532461166381836
2018-03-27,24.922203063964844
2018-03-28,24.821163177490234
2018-03-29,24.546886444091797
2018-04-02,24.438627243041992
2018-04-03,24.561325073242188
2018-04-04,24.669591903686523
2018-04-05,24.79228401184082
2018-04-06,24.68402862548828
2018-04-09,24.640722274780273
2018-04-10,24.821163177490234
2018-04-11,24.900548934936523
2018-04-12,24.604633331298828
2018-04-13,24.835594177246094
2018-04-16,24.979942321777344
2018-04-17,25.30473518371582
2018-04-18,25.333606719970703
2018-04-19,25.167600631713867
2018-04-20,24.85724449157715
2018-04-23,24.900548934936523
2018-04-24,24.748985290527344
2018-04-25,24.655149459838867
2018-04-26,24.748985290527344
2018-04-27,24.756202697753906
2018-04-30,24.828380584716797
2018-05-01,24.45306396484375
2018-05-02,24.546886444091797
2018-05-03,24.45306396484375
2018-05-04,24.883472442626953
2018-05-07,24.89805793762207
2018-05-08,24.248802185058594
2018-05-09,24.45306396484375
2018-05-10,24.73756980895996
2018-05-11,24.846994400024414
2018-05-14,24.620849609375
2018-05-15,24.53331184387207
2018-05-16,24.56248664855957
2018-05-17,24.256092071533203
2018-05-18,24.20502281188965
2018-05-21,24.380111694335938
2018-05-22,24.48224639892578
2018-05-23,24.69379997253418
2018-05-24,24.75946044921875
2018-05-25,24.876176834106445
2018-05-29,24.846994400024414
2018-05-30,24.971012115478516
2018-05-31,25.109619140625
2018-06-01,24.94913101196289
2018-06-04,24.67191505432129
2018-06-05,24.75946044921875
2018-06-06,24.197736740112305
2018-06-07,24.321748733520508
2018-06-08,24.307159423828125
2018-06-11,24.051836013793945
2018-06-12,24.307159423828125
2018-06-13,24.53331184387207
2018-06-14,25.00018882751465
2018-06-15,25.31388282775879
2018-06-18,25.343061447143555
2018-06-19,25.47437286376953
2018-06-20,25.452484130859375
2018-06-21,25.642160415649414
2018-06-22,25.598388671875
2018-06-25,26.40814781188965
2018-06-26,26.30600929260254
2018-06-27,26.605100631713867
2018-06-28,26.400840759277344
2018-06-29,26.19658088684082
2018-07-02,26.422727584838867
2018-07-03,26.575925827026367
2018-07-05,26.743703842163086
2018-07-06,26.82396125793457
2018-07-09,25.766172409057617
2018-07-10,25.81723976135254
2018-07-11,26.189292907714844
2018-07-12,26.00691032409668
2018-07-13,26.145517349243164
2018-07-16,26.371662139892578
2018-07-17,26.451904296875
2018-07-18,26.01420021057129
2018-07-19,25.999614715576172
2018-07-20,25.75888442993164
2018-07-23,25.40871238708496
2018-07-24,25.20445442199707
2018-07-25,25.32847023010254
2018-07-26,25.685930252075195
2018-07-27,25.540023803710938
2018-07-30,25.459787368774414
2018-07-31,25.846420288085938
2018-08-01,26.597808837890625
2018-08-02,26.568632125854492
2018-08-03,26.663471221923828
2018-08-06,26.70030975341797
2018-08-07,26.633995056152344
2018-08-08,26.523483276367188
2018-08-09,26.744510650634766
2018-08-10,26.70030975341797
2018-08-13,26.78871726989746
2018-08-14,26.80345344543457
2018-08-15,27.002391815185547
2018-08-16,27.31181526184082
2018-08-17,27.481273651123047
2018-08-20,27.319185256958008
2018-08-21,27.105518341064453
2018-08-22,26.928707122802734
2018-08-23,27.098159790039062
2018-08-24,27.297082901000977
2018-08-27,27.142364501953125
2018-08-28,27.37812614440918
2018-08-29,27.60652732849121
2018-08-30,27.540212631225586
2018-08-31,27.540212631225586
2018-09-04,27.680204391479492
2018-09-05,27.84965705871582
2018-09-06,27.96754264831543
2018-09-07,27.635986328125
2018-09-10,28.09279441833496
2018-09-11,27.98227310180664
2018-09-12,27.81281852722168
2018-09-13,27.8422908782959
2018-09-14,27.871763229370117
2018-09-17,27.9454402923584
2018-09-18,27.893861770629883
2018-09-19,27.11289405822754
2018-09-20,27.157094955444336
2018-09-21,27.18657875061035
2018-09-24,27.157094955444336
2018-09-25,26.80345344543457
2018-09-26,26.457170486450195
2018-09-27,26.91396713256836
2018-09-28,27.3854923248291
2018-10-01,27.267608642578125
2018-10-02,27.577058792114258
2018-10-03,27.03921890258789
2018-10-04,27.3633975982666
2018-10-05,27.98227310180664
2018-10-08,28.033843994140625
2018-10-09,28.254873275756836
2018-10-10,28.033843994140625
2018-10-11,27.414966583251953
2018-10-12,27.444438934326172
2018-10-15,27.562313079833984
2018-10-16,27.84965705871582
2018-10-17,27.93806266784668
2018-10-18,28.04121971130371
2018-10-19,28.62325096130371
2018-10-22,28.45380401611328
2018-10-23,28.173831939697266
2018-10-24,28.520112991333008
2018-10-25,27.91596031188965
2018-10-26,27.04658317565918
2018-10-29,27.451805114746094
2018-10-30,27.429704666137695
2018-10-31,27.46653938293457
2018-11-01,27.3854923248291
2018-11-02,27.34865379333496
2018-11-05,27.613895416259766
2018-11-06,27.866819381713867
2018-11-07,28.082555770874023
2018-11-08,28.045364379882812
2018-11-09,28.268526077270508
2018-11-12,28.856220245361328
2018-11-13,28.774389266967773
2018-11-14,28.514020919799805
2018-11-15,28.8785343170166
2018-11-16,28.841341018676758
2018-11-19,28.670244216918945
2018-11-20,28.231334686279297
2018-11-21,27.74779510498047
2018-11-23,27.896583557128906
2018-11-26,28.037914276123047
2018-11-27,28.18669891357422
2018-11-28,27.970966339111328
2018-11-29,27.63620948791504
2018-11-30,28.142070770263672
2018-12-03,28.707443237304688
2018-12-04,28.67767906188965
2018-12-06,29.07196044921875
2018-12-07,29.183528900146484
2018-12-10,29.414152145385742
2018-12-11,29.466228485107422
2018-12-12,29.183528900146484
2018-12-13,29.33975601196289
2018-12-14,29.10171127319336
2018-12-17,28.060230255126953
2018-12-18,27.993284225463867
2018-12-19,27.79244041442871
2018-12-20,27.82219123840332
2018-12-21,27.665964126586914
2018-12-24,26.66168785095215
2018-12-26,27.227062225341797
2018-12-27,27.546945571899414
2018-12-28,27.718040466308594
2018-12-31,27.933773040771484
2019-01-02,27.316329956054688
2019-01-03,27.308889389038086
2019-01-04,27.651086807250977
2019-01-07,28.0007266998291
2019-01-08,28.40243911743164
2019-01-09,28.231334686279297
2019-01-10,28.70000457763672
2019-01-11,28.54378890991211
2019-01-14,28.268526077270508
2019-01-15,28.35780143737793
2019-01-16,28.625612258911133
2019-01-17,28.796707153320312
2019-01-18,28.91573143005371
2019-01-22,28.826454162597656
2019-01-23,29.28768539428711
2019-01-24,29.22074317932129
2019-01-25,28.856220245361328
2019-01-28,28.707443237304688
2019-01-29,28.68512535095215
2019-01-30,28.826454162597656
2019-01-31,29.16122055053711
2019-02-01,28.848783493041992
2019-02-04,28.670244216918945
2019-02-05,28.78182601928711
2019-02-06,29.044780731201172
2019-02-07,29.533119201660156
2019-02-08,29.66834831237793
2019-02-11,29.56316375732422
2019-02-12,29.690893173217773
2019-02-13,29.683380126953125
2019-02-14,29.638301849365234
2019-02-15,29.743480682373047
2019-02-19,29.750991821289062
2019-02-20,29.743480682373047
2019-02-21,30.08906364440918
2019-02-22,30.592439651489258
2019-02-25,30.374555587768555
2019-02-26,30.637508392333984
2019-02-27,30.592439651489258
2019-02-28,30.614971160888672
2019-03-01,30.727663040161133
2019-03-04,30.607463836669922
2019-03-05,30.367046356201172
2019-03-06,30.592439651489258
2019-03-07,30.637508392333984
2019-03-08,30.720151901245117
2019-03-11,31.073259353637695
2019-03-12,31.238542556762695
2019-03-13,31.268598556518555
2019-03-14,30.960561752319336
2019-03-15,30.9755916595459
