Date,LMT
2015-12-09,165.67274475097656
2015-12-10,166.69329833984375
2015-12-11,165.413818359375
2015-12-14,164.9416046142578
2015-12-15,163.6165008544922
2015-12-16,165.6422576904297
2015-12-17,163.9058837890625
2015-12-18,161.59068298339844
2015-12-21,164.09632873535156
2015-12-22,165.7032470703125
2015-12-23,165.9697723388672
2015-12-24,166.4495086669922
2015-12-28,166.3352813720703
2015-12-29,167.90420532226562
2015-12-30,167.39393615722656
2015-12-31,165.3756866455078
2016-01-04,162.37513732910156
2016-01-05,166.22109985351562
2016-01-06,165.74130249023438
2016-01-07,162.43605041503906
2016-01-08,162.14662170410156
2016-01-11,164.00491333007812
2016-01-12,165.9925994873047
2016-01-13,163.2813720703125
2016-01-14,164.81979370117188
2016-01-15,164.4923553466797
2016-01-19,163.95921325683594
2016-01-20,160.235107421875
2016-01-21,160.53211975097656
2016-01-22,161.48406982421875
2016-01-25,160.69969177246094
2016-01-26,159.8771209716797
2016-01-27,158.3007354736328
2016-01-28,157.38681030273438
2016-01-29,160.6920623779297
2016-02-01,159.77816772460938
2016-02-02,160.273193359375
2016-02-03,162.1542510986328
2016-02-04,160.0904541015625
2016-02-05,161.40792846679688
2016-02-08,163.3804168701172
2016-02-09,164.4846649169922
2016-02-10,162.93869018554688
2016-02-11,157.7828369140625
2016-02-12,156.94512939453125
2016-02-16,159.16888427734375
2016-02-17,162.0171356201172
2016-02-18,163.12908935546875
2016-02-19,162.68739318847656
2016-02-22,163.74595642089844
2016-02-23,163.85255432128906
2016-02-24,164.9796905517578
2016-02-25,167.5690460205078
2016-02-26,166.69430541992188
2016-02-29,165.5816650390625
2016-03-01,167.37718200683594
2016-03-02,166.6636505126953
2016-03-03,167.67649841308594
2016-03-04,167.8299560546875
2016-03-07,165.6200408935547
2016-03-08,165.23634338378906
2016-03-09,166.0574493408203
2016-03-10,166.17251586914062
2016-03-11,166.5485382080078
2016-03-14,166.20321655273438
2016-03-15,166.5485382080078
2016-03-16,167.42327880859375
2016-03-17,168.23663330078125
2016-03-18,169.51040649414062
2016-03-21,169.77894592285156
2016-03-22,169.37228393554688
2016-03-23,169.77894592285156
2016-03-24,167.2774658203125
2016-03-28,168.09088134765625
2016-03-29,169.39527893066406
2016-03-30,171.0834503173828
2016-03-31,169.963134765625
2016-04-01,171.1985626220703
2016-04-04,171.98123168945312
2016-04-05,173.12452697753906
2016-04-06,173.89950561523438
2016-04-07,173.78439331054688
2016-04-08,173.64633178710938
2016-04-11,172.3802490234375
2016-04-12,173.4007568359375
2016-04-13,173.7076873779297
2016-04-14,172.98643493652344
2016-04-15,173.2703399658203
2016-04-18,174.29086303710938
2016-04-19,173.8074493408203
2016-04-20,173.8611602783203
2016-04-21,173.4698028564453
2016-04-22,174.052978515625
2016-04-25,173.64633178710938
2016-04-26,178.142822265625
2016-04-27,179.28616333007812
2016-04-28,178.57252502441406
2016-04-29,178.31163024902344
2016-05-02,178.97154235839844
2016-05-03,180.09182739257812
2016-05-04,181.0970458984375
2016-05-05,182.73147583007812
2016-05-06,184.3582000732422
2016-05-09,184.4042205810547
2016-05-10,187.50424194335938
2016-05-11,185.56289672851562
2016-05-12,187.94927978515625
2016-05-13,185.78541564941406
2016-05-16,186.43765258789062
2016-05-17,185.33270263671875
2016-05-18,185.37109375
2016-05-19,183.30699157714844
2016-05-20,184.2124481201172
2016-05-23,183.79042053222656
2016-05-24,184.90301513671875
2016-05-25,184.80322265625
2016-05-26,185.34039306640625
2016-05-27,185.4949188232422
2016-05-31,182.51266479492188
2016-06-01,183.94198608398438
2016-06-02,183.74879455566406
2016-06-03,184.59091186523438
2016-06-06,184.96180725097656
2016-06-07,185.0390625
2016-06-08,185.71893310546875
2016-06-09,185.94302368164062
2016-06-10,185.8734588623047
2016-06-13,183.84152221679688
2016-06-14,185.19358825683594
2016-06-15,185.00045776367188
2016-06-16,185.32493591308594
2016-06-17,183.54026794433594
2016-06-20,184.3746337890625
2016-06-21,184.3050994873047
2016-06-22,184.01150512695312
2016-06-23,185.4253692626953
2016-06-24,185.19358825683594
2016-06-27,184.87681579589844
2016-06-28,186.12843322753906
2016-06-29,188.5775909423828
2016-06-30,191.73760986328125
2016-07-01,192.6492462158203
2016-07-05,192.7728271484375
2016-07-06,193.21324157714844
2016-07-07,192.9737091064453
2016-07-08,194.619384765625
2016-07-11,196.54319763183594
2016-07-12,196.7826690673828
2016-07-13,197.70980834960938
2016-07-14,197.7870635986328
2016-07-15,198.54420471191406
2016-07-18,198.0111541748047
2016-07-19,200.073974609375
2016-07-20,198.3047332763672
2016-07-21,196.35003662109375
2016-07-22,198.79920959472656
2016-07-25,197.4934844970703
2016-07-26,196.82896423339844
2016-07-27,196.36544799804688
2016-07-28,196.66676330566406
2016-07-29,195.2606201171875
2016-08-01,196.89085388183594
2016-08-02,198.55967712402344
2016-08-03,198.4437713623047
2016-08-04,199.1391143798828
2016-08-05,201.10150146484375
2016-08-08,201.02427673339844
2016-08-09,201.3873748779297
2016-08-10,201.8818359375
2016-08-11,202.8399200439453
2016-08-12,204.08384704589844
2016-08-15,205.89938354492188
2016-08-16,198.3819580078125
2016-08-17,197.50894165039062
2016-08-18,197.3389892578125
2016-08-19,196.33456420898438
2016-08-22,196.39637756347656
2016-08-23,192.95828247070312
2016-08-24,191.69895935058594
2016-08-25,192.0156707763672
2016-08-26,188.8557586669922
2016-08-29,188.74757385253906
2016-08-30,186.25840759277344
2016-08-31,188.99647521972656
2016-09-01,189.4943084716797
2016-09-02,189.2687530517578
2016-09-06,189.0198211669922
2016-09-07,187.75192260742188
2016-09-08,187.95420837402344
2016-09-09,185.08383178710938
2016-09-12,185.75286865234375
2016-09-13,184.67161560058594
2016-09-14,184.67161560058594
2016-09-15,185.97840881347656
2016-09-16,184.7026824951172
2016-09-19,187.3707275390625
2016-09-20,187.05958557128906
2016-09-21,189.65765380859375
2016-09-22,191.835693359375
2016-09-23,191.22898864746094
2016-09-26,190.98777770996094
2016-09-27,191.1900634765625
2016-09-28,191.15887451171875
2016-09-29,188.50648498535156
2016-09-30,186.4684600830078
2016-10-03,187.13739013671875
2016-10-04,184.43043518066406
2016-10-05,184.04150390625
2016-10-06,182.57913208007812
2016-10-07,181.6534881591797
2016-10-10,181.466796875
2016-10-11,180.3466796875
2016-10-12,180.54115295410156
2016-10-13,181.23348999023438
2016-10-14,180.90673828125
2016-10-17,181.06231689453125
2016-10-18,181.07785034179688
2016-10-19,180.7200469970703
2016-10-20,180.3311309814453
2016-10-21,179.3121337890625
2016-10-24,180.5878143310547
2016-10-25,193.88919067382812
2016-10-26,194.53482055664062
2016-10-27,193.3213653564453
2016-10-28,192.9091339111328
2016-10-31,191.6490020751953
2016-11-01,190.55995178222656
2016-11-02,190.66111755371094
2016-11-03,185.6750030517578
2016-11-04,183.7926025390625
2016-11-07,186.11842346191406
2016-11-08,186.05615234375
2016-11-09,197.15621948242188
2016-11-10,200.11981201171875
2016-11-11,201.59783935546875
2016-11-14,207.8751220703125
2016-11-15,206.85617065429688
2016-11-16,204.84930419921875
2016-11-17,204.79476928710938
2016-11-18,204.64703369140625
2016-11-21,204.90371704101562
2016-11-22,205.86827087402344
2016-11-23,205.66600036621094
2016-11-25,206.84841918945312
2016-11-28,206.85617065429688
2016-11-29,208.79067993164062
2016-11-30,207.74899291992188
2016-12-01,208.64968872070312
2016-12-02,209.60520935058594
2016-12-05,209.06484985351562
2016-12-06,208.33639526367188
2016-12-07,208.63406372070312
2016-12-08,203.0496826171875
2016-12-09,203.26898193359375
2016-12-12,198.24072265625
2016-12-13,197.1285400390625
2016-12-14,197.6063232421875
2016-12-15,196.3140106201172
2016-12-16,195.86756896972656
2016-12-19,197.51229858398438
2016-12-20,198.72630310058594
2016-12-21,197.7786102294922
2016-12-22,197.99789428710938
2016-12-23,195.4838104248047
2016-12-27,196.47850036621094
2016-12-28,195.47589111328125
2016-12-29,196.26702880859375
2016-12-30,195.75794982910156
2017-01-03,198.39735412597656
2017-01-04,198.9300079345703
2017-01-05,200.48855590820312
2017-01-06,201.95318603515625
2017-01-09,201.9218292236328
2017-01-10,200.63739013671875
2017-01-11,199.82281494140625
2017-01-12,197.85694885253906
2017-01-13,199.35287475585938
2017-01-17,199.03175354003906
2017-01-18,198.9925994873047
2017-01-19,201.3109130859375
2017-01-20,201.8592071533203
2017-01-23,201.6634063720703
2017-01-24,198.08409118652344
2017-01-25,196.588134765625
2017-01-26,199.69752502441406
2017-01-27,198.5461883544922
2017-01-30,198.02145385742188
2017-01-31,196.84657287597656
2017-02-01,196.5098114013672
2017-02-02,197.3478546142578
2017-02-03,199.298095703125
2017-02-06,199.9637908935547
2017-02-07,200.79403686523438
2017-02-08,201.08380126953125
2017-02-09,202.22732543945312
2017-02-10,204.06788635253906
2017-02-13,205.47764587402344
2017-02-14,205.64215087890625
2017-02-15,206.3470458984375
2017-02-16,207.8116455078125
2017-02-17,207.82736206054688
2017-02-21,208.07012939453125
2017-02-22,208.27378845214844
2017-02-23,207.4357452392578
2017-02-24,208.33639526367188
2017-02-27,212.42138671875
2017-02-28,210.2290802001953
2017-03-01,211.6485595703125
2017-03-02,210.5524139404297
2017-03-03,211.15965270996094
2017-03-06,211.12811279296875
2017-03-07,212.1691131591797
2017-03-08,211.12811279296875
2017-03-09,211.88519287109375
2017-03-10,211.869384765625
2017-03-13,212.28738403320312
2017-03-14,211.3489227294922
2017-03-15,212.48451232910156
2017-03-16,211.30162048339844
2017-03-17,214.48760986328125
2017-03-20,214.52703857421875
2017-03-21,212.13755798339844
2017-03-22,212.4687957763672
2017-03-23,212.5318145751953
2017-03-24,210.89151000976562
2017-03-27,210.68655395507812
2017-03-28,212.23220825195312
2017-03-29,211.5382080078125
2017-03-30,213.3520050048828
2017-03-31,211.03347778320312
2017-04-03,211.88519287109375
2017-04-04,212.57919311523438
2017-04-05,210.54457092285156
2017-04-06,210.64706420898438
2017-04-07,213.10752868652344
2017-04-10,212.16119384765625
2017-04-11,213.13905334472656
2017-04-12,211.7511444091797
2017-04-13,211.3489227294922
2017-04-17,212.8314971923828
2017-04-18,211.96405029296875
2017-04-19,212.63441467285156
2017-04-20,214.38510131835938
2017-04-21,215.36300659179688
2017-04-24,217.8234405517578
2017-04-25,212.9419403076172
2017-04-26,213.20220947265625
2017-04-27,213.82522583007812
2017-04-28,212.492431640625
2017-05-01,211.6880645751953
2017-05-02,212.52394104003906
2017-05-03,212.61070251464844
2017-05-04,213.32833862304688
2017-05-05,215.31568908691406
2017-05-08,214.89768981933594
2017-05-09,215.97811889648438
2017-05-10,214.29833984375
2017-05-11,214.57440185546875
2017-05-12,213.91986083984375
2017-05-15,214.77943420410156
2017-05-16,214.2273712158203
2017-05-17,212.32681274414062
2017-05-18,210.8126678466797
2017-05-19,215.12637329101562
2017-05-22,218.47015380859375
2017-05-23,219.51902770996094
2017-05-24,220.85174560546875
2017-05-25,222.43685913085938
2017-05-26,223.69076538085938
2017-05-30,222.30970764160156
2017-05-31,223.13523864746094
2017-06-01,223.0001983642578
2017-06-02,223.63523864746094
2017-06-05,222.3414306640625
2017-06-06,219.76197814941406
2017-06-07,220.1587371826172
2017-06-08,220.34922790527344
2017-06-09,219.85716247558594
2017-06-12,219.76988220214844
2017-06-13,220.9366455078125
2017-06-14,222.4763641357422
2017-06-15,222.97647094726562
2017-06-16,223.11929321289062
2017-06-19,224.06381225585938
2017-06-20,224.53211975097656
2017-06-21,224.6114044189453
2017-06-22,222.57957458496094
2017-06-23,222.746337890625
2017-06-26,222.0001678466797
2017-06-27,220.5159454345703
2017-06-28,222.254150390625
2017-06-29,219.64285278320312
2017-06-30,220.34127807617188
2017-07-03,221.38111877441406
2017-07-05,224.14315795898438
2017-07-06,223.0001983642578
2017-07-07,226.3655548095703
2017-07-10,226.65927124023438
2017-07-11,227.33387756347656
2017-07-12,227.2863006591797
2017-07-13,227.60374450683594
2017-07-14,228.69113159179688
2017-07-17,228.97683715820312
2017-07-18,227.6275634765625
2017-07-19,230.70724487304688
2017-07-20,229.9134521484375
2017-07-21,229.47686767578125
2017-07-24,230.39761352539062
2017-07-25,230.0404510498047
2017-07-26,230.05638122558594
2017-07-27,228.69113159179688
2017-07-28,230.50083923339844
2017-07-31,231.86593627929688
2017-08-01,232.2786865234375
2017-08-02,233.9058074951172
2017-08-03,234.79476928710938
2017-08-04,235.73135375976562
2017-08-07,235.850341796875
2017-08-08,238.19183349609375
2017-08-09,242.255615234375
2017-08-10,240.6919708251953
2017-08-11,241.0888214111328
2017-08-14,244.12875366210938
2017-08-15,243.03346252441406
2017-08-16,242.71600341796875
2017-08-17,239.23951721191406
2017-08-18,237.47756958007812
2017-08-21,239.60458374023438
2017-08-22,241.92225646972656
2017-08-23,240.36660766601562
2017-08-24,240.1761474609375
2017-08-25,240.33480834960938
2017-08-28,240.97769165039062
2017-08-29,244.5733184814453
2017-08-30,244.5572967529297
2017-08-31,243.83070373535156
2017-09-01,241.27577209472656
2017-09-05,241.28378295898438
2017-09-06,240.6848907470703
2017-09-07,241.40350341796875
2017-09-08,241.84255981445312
2017-09-11,243.1041717529297
2017-09-12,242.50531005859375
2017-09-13,239.68692016601562
2017-09-14,240.59707641601562
2017-09-15,241.36351013183594
2017-09-18,242.56109619140625
2017-09-19,244.03831481933594
2017-09-20,245.8347625732422
2017-09-21,245.9225616455078
2017-09-22,246.34576416015625
2017-09-25,244.99642944335938
2017-09-26,247.17605590820312
2017-09-27,247.6151885986328
2017-09-28,246.81692504882812
2017-09-29,247.7429962158203
2017-10-02,248.57333374023438
2017-10-03,249.79490661621094
2017-10-04,249.92266845703125
2017-10-05,251.1681365966797
2017-10-06,252.66925048828125
2017-10-09,253.33987426757812
2017-10-10,253.66734313964844
2017-10-11,254.3699188232422
2017-10-12,256.4138488769531
2017-10-13,255.00868225097656
2017-10-16,254.6493682861328
2017-10-17,254.1144256591797
2017-10-18,251.95860290527344
2017-10-19,252.97268676757812
2017-10-20,255.49566650390625
2017-10-23,256.0785827636719
2017-10-24,250.02642822265625
2017-10-25,249.45155334472656
2017-10-26,245.8267364501953
2017-10-27,245.91455078125
2017-10-30,246.41769409179688
2017-10-31,246.04237365722656
2017-11-01,244.79685974121094
2017-11-02,248.1980743408203
2017-11-03,247.5034942626953
2017-11-06,247.57534790039062
2017-11-07,250.1382293701172
2017-11-08,252.01454162597656
2017-11-09,248.373779296875
2017-11-10,248.44557189941406
2017-11-13,249.86683654785156
2017-11-14,250.49757385253906
2017-11-15,248.02247619628906
2017-11-16,249.627197265625
2017-11-17,247.27198791503906
2017-11-20,251.22413635253906
2017-11-21,253.05247497558594
2017-11-22,251.39974975585938
2017-11-24,252.15821838378906
2017-11-27,252.86087036132812
2017-11-28,254.70526123046875
2017-11-29,256.10235595703125
2017-11-30,256.3915710449219
2017-12-01,251.93267822265625
2017-12-04,250.4945526123047
2017-12-05,249.1768798828125
2017-12-06,250.64715576171875
2017-12-07,252.61549377441406
2017-12-08,253.7645263671875
2017-12-11,254.02162170410156
2017-12-12,253.79664611816406
2017-12-13,255.32313537597656
2017-12-14,254.6964569091797
2017-12-15,259.3644104003906
2017-12-18,259.3162536621094
2017-12-19,257.0746154785156
2017-12-20,255.26693725585938
2017-12-21,254.84104919433594
2017-12-22,255.51596069335938
2017-12-26,255.90167236328125
2017-12-27,256.6487731933594
2017-12-28,258.7858581542969
2017-12-29,257.94232177734375
2018-01-02,255.92576599121094
2018-01-03,258.07080078125
2018-01-04,262.497802734375
2018-01-05,264.87591552734375
2018-01-08,263.6547546386719
2018-01-09,265.5428466796875
2018-01-10,265.97662353515625
2018-01-11,266.04095458984375
2018-01-12,270.15460205078125
2018-01-16,265.2214050292969
2018-01-17,269.03778076171875
2018-01-18,267.54339599609375
2018-01-19,266.7398681640625
2018-01-22,264.3295593261719
2018-01-23,264.08856201171875
2018-01-24,265.5267639160156
2018-01-25,268.9252624511719
2018-01-26,277.10418701171875
2018-01-29,282.3426513671875
2018-01-30,281.5151672363281
2018-01-31,285.0984191894531
2018-02-01,287.1309814453125
2018-02-02,283.3388671875
2018-02-05,270.3232727050781
2018-02-06,271.23114013671875
2018-02-07,277.52996826171875
2018-02-08,268.58782958984375
2018-02-09,274.3083190917969
2018-02-12,277.8354187011719
2018-02-13,281.3865661621094
2018-02-14,284.9457092285156
2018-02-15,290.0395202636719
2018-02-16,289.6620178222656
2018-02-20,288.1835021972656
2018-02-21,286.8739929199219
2018-02-22,285.54833984375
2018-02-23,288.1835021972656
2018-02-26,288.1916198730469
2018-02-27,287.7658386230469
2018-02-28,284.7521667480469
2018-03-01,274.4508972167969
2018-03-02,276.0909118652344
2018-03-05,276.6081237792969
2018-03-06,274.29742431640625
2018-03-07,276.47882080078125
2018-03-08,276.13946533203125
2018-03-09,275.0972900390625
2018-03-12,269.1264343261719
2018-03-13,269.4173583984375
2018-03-14,267.9791564941406
2018-03-15,269.2315979003906
2018-03-16,267.75299072265625
2018-03-19,270.8635559082031
2018-03-20,271.1463317871094
2018-03-21,271.041259765625
2018-03-22,264.3191223144531
2018-03-23,271.7199401855469
2018-03-26,277.87646484375
2018-03-27,273.7721862792969
2018-03-28,270.92822265625
2018-03-29,273.0289001464844
2018-04-02,269.04571533203125
2018-04-03,270.4272766113281
2018-04-04,276.1475524902344
2018-04-05,280.0741882324219
2018-04-06,270.38690185546875
2018-04-09,271.3968811035156
2018-04-10,274.1842041015625
2018-04-11,274.2488708496094
2018-04-12,277.02825927734375
2018-04-13,276.8019714355469
2018-04-16,279.306640625
2018-04-17,282.0859375
2018-04-18,283.7099609375
2018-04-19,285.5115966796875
2018-04-20,284.3885803222656
2018-04-23,289.7290344238281
2018-04-24,271.8653869628906
2018-04-25,266.2178955078125
2018-04-26,266.9450988769531
2018-04-27,260.1825256347656
2018-04-30,259.2210388183594
2018-05-01,249.21871948242188
2018-05-02,246.98883056640625
2018-05-03,250.40643310546875
2018-05-04,251.62635803222656
2018-05-07,256.6922912597656
2018-05-08,261.9276123046875
2018-05-09,263.4870300292969
2018-05-10,262.1701354980469
2018-05-11,261.8065490722656
2018-05-14,257.79901123046875
2018-05-15,258.3565979003906
2018-05-16,258.0010070800781
2018-05-17,258.8816833496094
2018-05-18,258.90606689453125
2018-05-21,262.0004577636719
2018-05-22,256.22357177734375
2018-05-23,262.8406677246094
2018-05-24,263.6729431152344
2018-05-25,259.18878173828125
2018-05-29,256.2801513671875
2018-05-30,259.38275146484375
2018-05-31,255.72413635253906
2018-06-01,257.42340087890625
2018-06-04,258.6753234863281
2018-06-05,260.17938232421875
2018-06-06,260.0899658203125
2018-06-07,261.74853515625
2018-06-08,262.0412292480469
2018-06-11,259.5940856933594
2018-06-12,256.22821044921875
2018-06-13,255.56964111328125
2018-06-14,252.5127716064453
2018-06-15,252.1468963623047
2018-06-18,251.64280700683594
2018-06-19,245.95172119140625
2018-06-20,246.22804260253906
2018-06-21,244.2119598388672
2018-06-22,243.39889526367188
2018-06-25,242.90296936035156
2018-06-26,243.15504455566406
2018-06-27,239.65902709960938
2018-06-28,240.0330047607422
2018-06-29,240.1875
2018-07-02,243.1875
2018-07-03,243.46385192871094
2018-07-05,243.24440002441406
2018-07-06,243.24440002441406
2018-07-09,249.17129516601562
2018-07-10,251.081787109375
2018-07-11,249.25257873535156
2018-07-12,254.7241973876953
2018-07-13,258.8380126953125
2018-07-16,259.3907775878906
2018-07-17,258.1307067871094
2018-07-18,259.9761962890625
2018-07-19,259.837890625
2018-07-20,262.236328125
2018-07-23,258.8054504394531
2018-07-24,262.2525634765625
2018-07-25,263.7078552246094
2018-07-26,262.5534362792969
2018-07-27,263.4883728027344
2018-07-30,260.2525939941406
2018-07-31,265.12255859375
2018-08-01,264.17132568359375
2018-08-02,261.8053894042969
2018-08-03,260.61029052734375
2018-08-06,257.6590881347656
2018-08-07,258.05743408203125
2018-08-08,256.3501281738281
2018-08-09,256.6753234863281
2018-08-10,254.56968688964844
2018-08-13,254.9923858642578
2018-08-14,259.0167541503906
2018-08-15,258.2932434082031
2018-08-16,264.9274597167969
2018-08-17,264.415283203125
2018-08-20,263.59405517578125
2018-08-21,263.7322692871094
2018-08-22,261.7241516113281
2018-08-23,260.1712646484375
2018-08-24,261.2120056152344
2018-08-27,263.6916809082031
2018-08-28,263.6916809082031
2018-08-29,263.67535400390625
2018-08-30,261.6672668457031
2018-08-31,262.1253356933594
2018-09-04,263.3525085449219
2018-09-05,262.8778991699219
2018-09-06,269.0791931152344
2018-09-07,268.768310546875
2018-09-10,264.2033386230469
2018-09-11,263.6142883300781
2018-09-12,266.1094970703125
2018-09-13,271.0180358886719
2018-09-14,274.7157897949219
2018-09-17,277.61187744140625
2018-09-18,280.7860412597656
2018-09-19,277.57916259765625
2018-09-20,272.531494140625
2018-09-21,276.2374267578125
2018-09-24,276.1719665527344
2018-09-25,281.0478515625
2018-09-26,280.5079650878906
2018-09-27,283.1013488769531
2018-09-28,283.0276184082031
2018-10-01,284.6392517089844
2018-10-02,285.5718994140625
2018-10-03,284.238525390625
2018-10-04,285.890869140625
2018-10-05,284.05029296875
2018-10-08,286.2755432128906
2018-10-09,284.13214111328125
2018-10-10,275.4930114746094
2018-10-11,266.9112854003906
2018-10-12,268.02374267578125
2018-10-15,270.9853210449219
2018-10-16,275.803955078125
2018-10-17,272.75244140625
2018-10-18,268.3346862792969
2018-10-19,268.4492492675781
2018-10-22,267.336669921875
2018-10-23,262.8944091796875
2018-10-24,254.5335235595703
2018-10-25,250.67210388183594
2018-10-26,249.55946350097656
2018-10-29,234.52296447753906
2018-10-30,238.12252807617188
2018-10-31,240.3968048095703
2018-11-01,244.95359802246094
2018-11-02,244.8389434814453
2018-11-05,248.05416870117188
2018-11-06,250.79483032226562
2018-11-07,253.46177673339844
2018-11-08,252.4309844970703
2018-11-09,256.1614990234375
2018-11-12,249.61672973632812
2018-11-13,250.1239776611328
2018-11-14,248.20138549804688
2018-11-15,249.9111785888672
2018-11-16,246.44256591796875
2018-11-19,241.002197265625
2018-11-20,240.4049835205078
2018-11-21,240.75677490234375
2018-11-23,241.6484375
2018-11-26,241.566650390625
2018-11-27,241.5748748779297
2018-11-28,245.37905883789062
2018-11-29,247.40794372558594
2018-11-30,247.58096313476562
2018-12-03,244.5812530517578
2018-12-04,236.29086303710938
2018-12-06,235.97776794433594
2018-12-07,235.19488525390625
2018-12-10,245.90792846679688
2018-12-11,240.75746154785156
2018-12-12,241.04586791992188
2018-12-13,240.8233642578125
2018-12-14,237.0902862548828
2018-12-17,230.1102294921875
2018-12-18,230.30807495117188
2018-12-19,225.76719665527344
2018-12-20,218.62242126464844
2018-12-21,211.41989135742188
2018-12-24,202.0830078125
2018-12-26,207.35714721679688
2018-12-27,214.08995056152344
2018-12-28,215.30137634277344
2018-12-31,215.77932739257812
2019-01-02,218.1609649658203
2019-01-03,212.68077087402344
2019-01-04,218.4164276123047
2019-01-07,220.92166137695312
2019-01-08,222.39675903320312
2019-01-09,222.94894409179688
2019-01-10,228.6845703125
2019-01-11,228.8740997314453
2019-01-14,228.69287109375
2019-01-15,227.448486328125
2019-01-16,224.47344970703125
2019-01-17,229.755859375
2019-01-18,233.10989379882812
2019-01-22,230.4069061279297
2019-01-23,233.63735961914062
2019-01-24,235.07122802734375
2019-01-25,236.54635620117188
2019-01-28,237.23040771484375
2019-01-29,240.6750946044922
2019-01-30,240.36192321777344
2019-01-31,238.73025512695312
2019-02-01,239.4635467529297
2019-02-04,246.21290588378906
2019-02-05,246.78147888183594
2019-02-06,247.0865478515625
2019-02-07,247.33370971679688
2019-02-08,248.4626922607422
2019-02-11,247.2595672607422
2019-02-12,250.61358642578125
2019-02-13,250.86907958984375
2019-02-14,248.0506591796875
2019-02-15,253.18470764160156
2019-02-19,251.49539184570312
2019-02-20,253.16004943847656
2019-02-21,250.94322204589844
2019-02-22,253.10227966308594
2019-02-25,252.1463623046875
2019-02-26,252.07215881347656
2019-02-27,253.4731903076172
2019-02-28,256.81817626953125
2019-03-01,256.867919921875
2019-03-04,252.90042114257812
2019-03-05,253.78854370117188
2019-03-06,251.7632598876953
2019-03-07,251.50599670410156
2019-03-08,249.79611206054688
2019-03-11,252.65975952148438
2019-03-12,250.60128784179688
2019-03-13,251.87120056152344
2019-03-14,247.7709197998047
2019-03-15,245.81204223632812
2019-03-18,247.04879760742188
2019-03-19,246.18553161621094
2019-03-20,245.67091369628906
2019-03-21,248.1859130859375
2019-03-22,244.03573608398438
