Date,RMD
2019-03-29,97.67912292480469
2019-04-01,98.33675384521484
2019-04-02,98.65616607666016
2019-04-03,96.76778411865234
2019-04-04,95.17066955566406
2019-04-05,94.80425262451172
2019-04-08,95.32096099853516
2019-04-09,95.21762084960938
2019-04-10,95.4712905883789
2019-04-11,94.73847961425781
2019-04-12,96.09137725830078
2019-04-15,96.86174011230469
2019-04-16,95.68737030029297
2019-04-17,91.47843933105469
2019-04-18,93.2165298461914
2019-04-22,93.95872497558594
2019-04-23,95.34916687011719
2019-04-24,95.57465362548828
2019-04-25,96.06317138671875
2019-04-26,97.65093231201172
2019-04-29,96.83356475830078
2019-04-30,98.1864242553711
2019-05-01,98.13007354736328
2019-05-02,99.34200286865234
2019-05-03,105.86209106445312
2019-05-06,105.81510162353516
2019-05-07,105.54268646240234
2019-05-08,105.02423095703125
2019-05-09,105.61808776855469
2019-05-10,105.65576934814453
2019-05-13,104.48695373535156
2019-05-14,105.62749481201172
2019-05-15,106.3438720703125
2019-05-16,106.91886138916016
2019-05-17,106.30615997314453
2019-05-20,105.62749481201172
2019-05-21,106.03282165527344
2019-05-22,106.62663269042969
2019-05-23,106.26846313476562
2019-05-24,107.35245513916016
2019-05-28,106.87173461914062
2019-05-29,105.73119354248047
2019-05-30,106.79634094238281
2019-05-31,107.56925201416016
2019-06-03,106.28730773925781
2019-06-04,107.52212524414062
2019-06-05,108.52125549316406
2019-06-06,110.18025970458984
2019-06-07,110.66095733642578
2019-06-10,111.53758239746094
2019-06-11,111.40562438964844
2019-06-12,112.66869354248047
2019-06-13,112.58385467529297
2019-06-14,111.31137084960938
2019-06-17,111.69784545898438
2019-06-18,112.76296997070312
2019-06-19,113.62075805664062
2019-06-20,116.19402313232422
2019-06-21,113.17769622802734
2019-06-24,114.21456146240234
2019-06-25,113.0080337524414
2019-06-26,112.64042663574219
2019-06-27,113.67727661132812
2019-06-28,115.02520751953125
2019-07-01,116.65589904785156
2019-07-02,116.28828430175781
2019-07-03,116.76900482177734
2019-07-05,117.19319152832031
2019-07-08,116.70301818847656
2019-07-09,116.9009780883789
2019-07-10,116.88211059570312
2019-07-11,117.560791015625
2019-07-12,117.24971008300781
2019-07-15,116.64643859863281
2019-07-16,116.28828430175781
2019-07-17,116.67472839355469
2019-07-18,117.59849548339844
2019-07-19,116.37311553955078
2019-07-22,116.54277801513672
2019-07-23,116.72186279296875
2019-07-24,118.25831604003906
2019-07-25,116.7313232421875
2019-07-26,119.58736419677734
2019-07-29,121.9815902709961
2019-07-30,122.74508666992188
2019-07-31,121.31231689453125
2019-08-01,123.99872589111328
2019-08-02,122.80164337158203
2019-08-05,119.61566162109375
2019-08-06,122.00041198730469
2019-08-07,121.59512329101562
2019-08-08,123.86676025390625
2019-08-09,123.8573226928711
2019-08-12,124.05530548095703
2019-08-13,127.24127197265625
2019-08-14,123.97988891601562
2019-08-15,125.09539031982422
2019-08-16,127.09001922607422
2019-08-19,128.5647430419922
2019-08-20,127.92195129394531
2019-08-21,129.09410095214844
2019-08-22,128.60252380371094
2019-08-23,124.95357513427734
2019-08-26,127.7328872680664
2019-08-27,128.54580688476562
2019-08-28,129.53846740722656
2019-08-29,130.81463623046875
2019-08-30,131.68431091308594
2019-09-03,130.2379608154297
2019-09-04,130.29469299316406
2019-09-05,132.65798950195312
2019-09-06,132.629638671875
2019-09-09,127.72337341308594
2019-09-10,127.01438903808594
2019-09-11,126.38099670410156
2019-09-12,126.6362533569336
2019-09-13,124.9630355834961
2019-09-16,123.5639419555664
2019-09-17,126.6078872680664
2019-09-18,125.33170318603516
2019-09-19,126.21085357666016
2019-09-20,127.17511749267578
2019-09-23,128.10154724121094
2019-09-24,128.20550537109375
2019-09-25,128.57415771484375
2019-09-26,127.2507095336914
2019-09-27,126.29596710205078
2019-09-30,127.72337341308594
2019-10-01,126.28646087646484
2019-10-02,121.833984375
2019-10-03,123.16686248779297
2019-10-04,125.16152954101562
2019-10-07,124.95357513427734
2019-10-08,123.11018371582031
2019-10-09,124.95357513427734
2019-10-10,123.33706665039062
2019-10-11,122.57135009765625
2019-10-14,122.15538787841797
2019-10-15,123.31815338134766
2019-10-16,123.98930358886719
2019-10-17,124.43363189697266
2019-10-18,124.0365982055664
2019-10-21,123.38433074951172
2019-10-22,119.60301208496094
2019-10-23,119.81098937988281
2019-10-24,120.74684143066406
2019-10-25,136.37315368652344
2019-10-28,137.4980926513672
2019-10-29,138.66085815429688
2019-10-30,139.18075561523438
2019-10-31,139.83302307128906
2019-11-01,139.36976623535156
2019-11-04,139.4265899658203
2019-11-05,136.48658752441406
2019-11-06,135.78514099121094
2019-11-07,134.77088928222656
2019-11-08,136.3538818359375
2019-11-11,136.38233947753906
2019-11-12,136.6382598876953
2019-11-13,137.70938110351562
2019-11-14,137.84205627441406
2019-11-15,139.4344940185547
2019-11-18,140.07908630371094
2019-11-19,141.60516357421875
2019-11-20,141.8421630859375
2019-11-21,138.71409606933594
2019-11-22,137.680908203125
2019-11-25,138.68568420410156
2019-11-26,141.78529357910156
2019-11-27,142.97015380859375
2019-11-29,141.8042755126953
2019-12-02,141.24496459960938
2019-12-03,141.6809844970703
2019-12-04,142.3255615234375
2019-12-05,142.35401916503906
2019-12-06,142.74264526367188
2019-12-09,141.53883361816406
2019-12-10,141.21652221679688
2019-12-11,142.63839721679688
2019-12-12,144.31614685058594
2019-12-13,145.62425231933594
2019-12-16,147.8707275390625
2019-12-17,148.32574462890625
2019-12-18,147.88967895507812
2019-12-19,147.9086151123047
2019-12-20,147.8043670654297
2019-12-23,147.57688903808594
2019-12-24,148.53427124023438
2019-12-26,147.67169189453125
2019-12-27,148.06028747558594
2019-12-30,146.53419494628906
2019-12-31,146.8944091796875
2020-01-02,147.97500610351562
2020-01-03,147.19772338867188
2020-01-06,147.89915466308594
2020-01-07,147.06500244140625
2020-01-08,148.1266326904297
2020-01-09,149.368408203125
2020-01-10,148.71438598632812
2020-01-13,150.02244567871094
2020-01-14,150.06983947753906
2020-01-15,150.44898986816406
2020-01-16,152.35423278808594
2020-01-17,152.20260620117188
2020-01-21,153.50120544433594
2020-01-22,155.81407165527344
2020-01-23,152.9798583984375
2020-01-24,153.92771911621094
2020-01-27,152.24996948242188
2020-01-28,154.79029846191406
2020-01-29,157.1979522705078
2020-01-30,156.8188018798828
2020-01-31,150.68597412109375
2020-02-03,154.63868713378906
2020-02-04,158.15536499023438
2020-02-05,158.9989776611328
2020-02-06,161.6246337890625
2020-02-07,162.525146484375
2020-02-10,164.16493225097656
2020-02-11,165.2645263671875
2020-02-12,164.12449645996094
2020-02-13,166.1385040283203
2020-02-14,167.77256774902344
2020-02-18,166.06251525878906
2020-02-19,167.79153442382812
2020-02-20,167.20254516601562
2020-02-21,165.18850708007812
2020-02-24,161.34097290039062
2020-02-25,157.52191162109375
2020-02-26,157.62637329101562
2020-02-27,154.58636474609375
2020-02-28,151.0142822265625
2020-03-02,160.31492614746094
2020-03-03,156.98040771484375
2020-03-04,166.08155822753906
2020-03-05,162.21490478515625
2020-03-06,157.7783660888672
2020-03-09,146.7772216796875
2020-03-10,153.6268768310547
2020-03-11,145.9317169189453
2020-03-12,129.3159637451172
2020-03-13,142.24563598632812
2020-03-16,131.0355224609375
2020-03-17,153.36083984375
2020-03-18,144.1646728515625
2020-03-19,129.2969512939453
2020-03-20,108.62464904785156
2020-03-23,115.29375457763672
2020-03-24,128.30892944335938
2020-03-25,128.92645263671875
2020-03-26,139.19613647460938
2020-03-27,134.8545684814453
2020-03-30,146.50172424316406
2020-03-31,139.9276123046875
2020-04-01,135.17755126953125
2020-04-02,142.6256561279297
2020-04-03,145.32371520996094
2020-04-06,150.3872528076172
2020-04-07,145.9982147216797
2020-04-08,147.4042510986328
2020-04-09,151.83132934570312
2020-04-13,149.33277893066406
2020-04-14,155.48890686035156
2020-04-15,152.16383361816406
2020-04-16,153.25631713867188
2020-04-17,156.90438842773438
2020-04-20,156.06838989257812
2020-04-21,149.4848175048828
2020-04-22,152.8763427734375
2020-04-23,150.79576110839844
2020-04-24,152.9523468017578
2020-04-27,154.63388061523438
2020-04-28,150.31129455566406
2020-04-29,148.4967498779297
2020-04-30,147.55625915527344
2020-05-01,151.1188201904297
2020-05-04,147.04319763183594
2020-05-05,151.44178771972656
2020-05-06,151.93582153320312
2020-05-07,152.66732788085938
2020-05-08,154.6148681640625
2020-05-11,160.8184356689453
2020-05-12,158.79490661621094
2020-05-13,156.51905822753906
2020-05-14,155.17640686035156
2020-05-15,156.281005859375
2020-05-18,159.18528747558594
2020-05-19,154.80502319335938
2020-05-20,154.03370666503906
2020-05-21,153.0052947998047
2020-05-22,153.64329528808594
2020-05-26,152.8148651123047
2020-05-27,146.3682403564453
2020-05-28,151.2341766357422
2020-05-29,153.1386260986328
2020-06-01,153.4242706298828
2020-06-02,152.12924194335938
2020-06-03,154.08132934570312
2020-06-04,153.1291046142578
2020-06-05,153.1576385498047
2020-06-08,155.05264282226562
2020-06-09,153.77659606933594
2020-06-10,158.5472869873047
2020-06-11,150.64373779296875
2020-06-12,153.01483154296875
2020-06-15,155.92868041992188
2020-06-16,160.91842651367188
2020-06-17,164.16551208496094
2020-06-18,165.44149780273438
2020-06-19,164.4702606201172
2020-06-22,170.55502319335938
2020-06-23,173.25938415527344
2020-06-24,173.1736602783203
2020-06-25,177.401611328125
2020-06-26,176.7635955810547
2020-06-29,179.3251495361328
2020-06-30,182.82937622070312
2020-07-01,181.74383544921875
2020-07-02,183.28640747070312
