Date,HPQ
2015-10-22,13.06539535522461
2015-10-23,13.183469772338867
2015-10-26,12.747502326965332
2015-10-27,12.465940475463867
2015-10-28,12.706629753112793
2015-10-29,12.429609298706055
2015-10-30,12.243414878845215
2015-11-02,13.829999923706055
2015-11-03,14.289999961853027
2015-11-04,14.140000343322754
2015-11-05,14.050000190734863
2015-11-06,14.010000228881836
2015-11-09,13.869999885559082
2015-11-10,14.119999885559082
2015-11-11,13.920000076293945
2015-11-12,13.3100004196167
2015-11-13,13.109999656677246
2015-11-16,13.350000381469727
2015-11-17,13.279999732971191
2015-11-18,13.640000343322754
2015-11-19,13.789999961853027
2015-11-20,14.0600004196167
2015-11-23,14.229999542236328
2015-11-24,14.640000343322754
2015-11-25,12.640000343322754
2015-11-27,12.609999656677246
2015-11-30,12.539999961853027
2015-12-01,12.739999771118164
2015-12-02,11.949999809265137
2015-12-03,12.149999618530273
2015-12-04,12.319999694824219
2015-12-07,12.149999618530273
2015-12-08,12.1899995803833
2015-12-09,12.109999656677246
2015-12-10,12.359999656677246
2015-12-11,12.210000038146973
2015-12-14,12.15999984741211
2015-12-15,12.210000038146973
2015-12-16,12.260000228881836
2015-12-17,11.899999618530273
2015-12-18,11.510000228881836
2015-12-21,11.430000305175781
2015-12-22,11.65999984741211
2015-12-23,11.75
2015-12-24,11.729999542236328
2015-12-28,11.630000114440918
2015-12-29,11.859999656677246
2015-12-30,11.84000015258789
2015-12-31,11.84000015258789
2016-01-04,11.600000381469727
2016-01-05,11.710000038146973
2016-01-06,11.289999961853027
2016-01-07,10.770000457763672
2016-01-08,10.579999923706055
2016-01-11,10.649999618530273
2016-01-12,10.819999694824219
2016-01-13,10.579999923706055
2016-01-14,10.619999885559082
2016-01-15,10.109999656677246
2016-01-19,9.760000228881836
2016-01-20,9.550000190734863
2016-01-21,9.9399995803833
2016-01-22,9.800000190734863
2016-01-25,9.489999771118164
2016-01-26,9.640000343322754
2016-01-27,9.619999885559082
2016-01-28,9.479999542236328
2016-01-29,9.710000038146973
2016-02-01,9.970000267028809
2016-02-02,9.880000114440918
2016-02-03,9.649999618530273
2016-02-04,9.859999656677246
2016-02-05,9.90999984741211
2016-02-08,9.369999885559082
2016-02-09,9.1899995803833
2016-02-10,9.279999732971191
2016-02-11,9.020000457763672
2016-02-12,9.420000076293945
2016-02-16,9.8100004196167
2016-02-17,10.079999923706055
2016-02-18,10.520000457763672
2016-02-19,10.319999694824219
2016-02-22,10.680000305175781
2016-02-23,10.3100004196167
2016-02-24,10.819999694824219
2016-02-25,10.34000015258789
2016-02-26,10.640000343322754
2016-02-29,10.6899995803833
2016-03-01,10.930000305175781
2016-03-02,10.899999618530273
2016-03-03,11.109999656677246
2016-03-04,11.180000305175781
2016-03-07,11.3100004196167
2016-03-08,11.050000190734863
2016-03-09,11.359999656677246
2016-03-10,11.420000076293945
2016-03-11,11.699999809265137
2016-03-14,11.470000267028809
2016-03-15,11.399999618530273
2016-03-16,11.619999885559082
2016-03-17,11.720000267028809
2016-03-18,12.180000305175781
2016-03-21,12.210000038146973
2016-03-22,12.260000228881836
2016-03-23,12.020000457763672
2016-03-24,12.069999694824219
2016-03-28,12.069999694824219
2016-03-29,12.279999732971191
2016-03-30,12.300000190734863
2016-03-31,12.319999694824219
2016-04-01,12.260000228881836
2016-04-04,12.100000381469727
2016-04-05,11.949999809265137
2016-04-06,12.279999732971191
2016-04-07,11.989999771118164
2016-04-08,12.0600004196167
2016-04-11,12.130000114440918
2016-04-12,12.220000267028809
2016-04-13,12.640000343322754
2016-04-14,12.550000190734863
2016-04-15,12.520000457763672
2016-04-18,12.670000076293945
2016-04-19,12.779999732971191
2016-04-20,12.800000190734863
2016-04-21,12.59000015258789
2016-04-22,12.609999656677246
2016-04-25,12.569999694824219
2016-04-26,12.729999542236328
2016-04-27,12.760000228881836
2016-04-28,12.569999694824219
2016-04-29,12.270000457763672
2016-05-02,12.119999885559082
2016-05-03,11.710000038146973
2016-05-04,11.59000015258789
2016-05-05,11.449999809265137
2016-05-06,11.59000015258789
2016-05-09,11.430000305175781
2016-05-10,11.609999656677246
2016-05-11,11.6899995803833
2016-05-12,11.5600004196167
2016-05-13,11.5
2016-05-16,11.640000343322754
2016-05-17,11.529999732971191
2016-05-18,11.569999694824219
2016-05-19,11.4399995803833
2016-05-20,11.65999984741211
2016-05-23,11.670000076293945
2016-05-24,11.90999984741211
2016-05-25,12.199999809265137
2016-05-26,13.039999961853027
2016-05-27,13.170000076293945
2016-05-31,13.380000114440918
2016-06-01,13.4399995803833
2016-06-02,13.539999961853027
2016-06-03,13.4399995803833
2016-06-06,13.670000076293945
2016-06-07,13.6899995803833
2016-06-08,13.869999885559082
2016-06-09,13.84000015258789
2016-06-10,13.5
2016-06-13,13.029999732971191
2016-06-14,13.050000190734863
2016-06-15,13.0
2016-06-16,12.979999542236328
2016-06-17,13.119999885559082
2016-06-20,13.069999694824219
2016-06-21,13.329999923706055
2016-06-22,12.609999656677246
2016-06-23,12.949999809265137
2016-06-24,12.260000228881836
2016-06-27,11.550000190734863
2016-06-28,11.789999961853027
2016-06-29,12.180000305175781
2016-06-30,12.550000190734863
2016-07-01,12.729999542236328
2016-07-05,12.359999656677246
2016-07-06,12.600000381469727
2016-07-07,12.850000381469727
2016-07-08,13.079999923706055
2016-07-11,13.15999984741211
2016-07-12,13.720000267028809
2016-07-13,13.8100004196167
2016-07-14,13.800000190734863
2016-07-15,13.850000381469727
2016-07-18,13.9399995803833
2016-07-19,14.050000190734863
2016-07-20,14.15999984741211
2016-07-21,14.0
2016-07-22,14.109999656677246
2016-07-25,14.15999984741211
2016-07-26,14.180000305175781
2016-07-27,13.989999771118164
2016-07-28,13.9399995803833
2016-07-29,14.010000228881836
2016-08-01,14.180000305175781
2016-08-02,14.0600004196167
2016-08-03,14.3100004196167
2016-08-04,14.149999618530273
2016-08-05,14.279999732971191
2016-08-08,14.260000228881836
2016-08-09,14.25
2016-08-10,14.1899995803833
2016-08-11,14.300000190734863
2016-08-12,14.279999732971191
2016-08-15,14.520000457763672
2016-08-16,14.40999984741211
2016-08-17,14.5
2016-08-18,14.510000228881836
2016-08-19,14.420000076293945
2016-08-22,14.369999885559082
2016-08-23,14.569999694824219
2016-08-24,14.399999618530273
2016-08-25,14.369999885559082
2016-08-26,14.390000343322754
2016-08-29,14.430000305175781
2016-08-30,14.380000114440918
2016-08-31,14.369999885559082
2016-09-01,14.5
2016-09-02,14.489999771118164
2016-09-06,14.630000114440918
2016-09-07,14.6899995803833
2016-09-08,14.630000114440918
2016-09-09,14.069999694824219
2016-09-12,14.489999771118164
2016-09-13,14.180000305175781
2016-09-14,14.270000457763672
2016-09-15,14.5
2016-09-16,14.529999732971191
2016-09-19,14.5600004196167
2016-09-20,14.539999961853027
2016-09-21,14.989999771118164
2016-09-22,15.119999885559082
2016-09-23,15.09000015258789
2016-09-26,15.020000457763672
2016-09-27,15.34000015258789
2016-09-28,15.489999771118164
2016-09-29,15.390000343322754
2016-09-30,15.529999732971191
2016-10-03,15.649999618530273
2016-10-04,15.359999656677246
2016-10-05,15.630000114440918
2016-10-06,15.600000381469727
2016-10-07,15.579999923706055
2016-10-10,15.59000015258789
2016-10-11,15.4399995803833
2016-10-12,15.350000381469727
2016-10-13,15.149999618530273
2016-10-14,14.479999542236328
2016-10-17,14.029999732971191
2016-10-18,14.210000038146973
2016-10-19,14.119999885559082
2016-10-20,14.100000381469727
2016-10-21,13.800000190734863
2016-10-24,13.970000267028809
2016-10-25,13.899999618530273
2016-10-26,13.90999984741211
2016-10-27,13.989999771118164
2016-10-28,14.09000015258789
2016-10-31,14.489999771118164
2016-11-01,14.350000381469727
2016-11-02,14.649999618530273
2016-11-03,14.539999961853027
2016-11-04,14.710000038146973
2016-11-07,15.050000190734863
2016-11-08,15.279999732971191
2016-11-09,15.569999694824219
2016-11-10,15.489999771118164
2016-11-11,15.819999694824219
2016-11-14,16.100000381469727
2016-11-15,15.869999885559082
2016-11-16,15.800000190734863
2016-11-17,15.890000343322754
2016-11-18,15.869999885559082
2016-11-21,16.0
2016-11-22,15.949999809265137
2016-11-23,14.869999885559082
2016-11-25,15.180000305175781
2016-11-28,15.079999923706055
2016-11-29,15.149999618530273
2016-11-30,15.399999618530273
2016-12-01,15.0600004196167
2016-12-02,15.119999885559082
2016-12-05,15.550000190734863
2016-12-06,15.600000381469727
2016-12-07,16.149999618530273
2016-12-08,16.15999984741211
2016-12-09,15.779999732971191
2016-12-12,15.829999923706055
2016-12-13,15.819999694824219
2016-12-14,15.609999656677246
2016-12-15,15.510000228881836
2016-12-16,15.050000190734863
2016-12-19,15.119999885559082
2016-12-20,15.079999923706055
2016-12-21,15.140000343322754
2016-12-22,15.140000343322754
2016-12-23,15.100000381469727
2016-12-27,15.210000038146973
2016-12-28,14.9399995803833
2016-12-29,14.9399995803833
2016-12-30,14.84000015258789
2017-01-03,14.850000381469727
2017-01-04,15.079999923706055
2017-01-05,15.069999694824219
2017-01-06,15.0
2017-01-09,14.680000305175781
2017-01-10,14.6899995803833
2017-01-11,14.9399995803833
2017-01-12,14.789999961853027
2017-01-13,14.770000457763672
2017-01-17,14.579999923706055
2017-01-18,14.579999923706055
2017-01-19,14.859999656677246
2017-01-20,14.729999542236328
2017-01-23,14.670000076293945
2017-01-24,15.170000076293945
2017-01-25,15.1899995803833
2017-01-26,14.789999961853027
2017-01-27,14.800000190734863
2017-01-30,14.84000015258789
2017-01-31,15.050000190734863
2017-02-01,14.989999771118164
2017-02-02,15.210000038146973
2017-02-03,15.270000457763672
2017-02-06,15.260000228881836
2017-02-07,15.430000305175781
2017-02-08,15.510000228881836
2017-02-09,15.640000343322754
2017-02-10,15.720000267028809
2017-02-13,16.040000915527344
2017-02-14,16.059999465942383
2017-02-15,15.979999542236328
2017-02-16,15.920000076293945
2017-02-17,15.949999809265137
2017-02-21,16.1299991607666
2017-02-22,16.200000762939453
2017-02-23,17.600000381469727
2017-02-24,17.649999618530273
2017-02-27,17.649999618530273
2017-02-28,17.3700008392334
2017-03-01,17.6200008392334
2017-03-02,17.31999969482422
2017-03-03,17.350000381469727
2017-03-06,17.299999237060547
2017-03-07,17.270000457763672
2017-03-08,17.31999969482422
2017-03-09,17.360000610351562
2017-03-10,17.389999389648438
2017-03-13,17.489999771118164
2017-03-14,17.469999313354492
2017-03-15,17.56999969482422
2017-03-16,17.649999618530273
2017-03-17,17.559999465942383
2017-03-20,17.559999465942383
2017-03-21,17.149999618530273
2017-03-22,17.229999542236328
2017-03-23,17.209999084472656
2017-03-24,17.229999542236328
2017-03-27,17.200000762939453
2017-03-28,17.260000228881836
2017-03-29,17.260000228881836
2017-03-30,17.649999618530273
2017-03-31,17.8799991607666
2017-04-03,17.59000015258789
2017-04-04,17.719999313354492
2017-04-05,17.690000534057617
2017-04-06,17.559999465942383
2017-04-07,17.3700008392334
2017-04-10,17.360000610351562
2017-04-11,17.540000915527344
2017-04-12,18.020000457763672
2017-04-13,18.200000762939453
2017-04-17,18.200000762939453
2017-04-18,18.219999313354492
2017-04-19,18.3799991607666
2017-04-20,18.520000457763672
2017-04-21,18.290000915527344
2017-04-24,18.540000915527344
2017-04-25,18.610000610351562
2017-04-26,18.6299991607666
2017-04-27,18.770000457763672
2017-04-28,18.81999969482422
2017-05-01,18.93000030517578
2017-05-02,18.899999618530273
2017-05-03,18.809999465942383
2017-05-04,18.790000915527344
2017-05-05,18.90999984741211
2017-05-08,19.309999465942383
2017-05-09,19.239999771118164
2017-05-10,19.360000610351562
2017-05-11,19.260000228881836
2017-05-12,19.299999237060547
2017-05-15,19.360000610351562
2017-05-16,19.469999313354492
2017-05-17,18.959999084472656
2017-05-18,18.780000686645508
2017-05-19,19.0
2017-05-22,19.110000610351562
2017-05-23,18.959999084472656
2017-05-24,19.010000228881836
2017-05-25,18.3700008392334
2017-05-26,18.469999313354492
2017-05-30,18.940000534057617
2017-05-31,18.760000228881836
2017-06-01,18.950000762939453
2017-06-02,18.979999542236328
2017-06-05,18.799999237060547
2017-06-06,18.260000228881836
2017-06-07,18.239999771118164
2017-06-08,18.280000686645508
2017-06-09,17.799999237060547
2017-06-12,17.760000228881836
2017-06-13,17.739999771118164
2017-06-14,17.399999618530273
2017-06-15,17.270000457763672
2017-06-16,17.350000381469727
2017-06-19,17.690000534057617
2017-06-20,17.829999923706055
2017-06-21,17.709999084472656
2017-06-22,17.709999084472656
2017-06-23,17.799999237060547
2017-06-26,18.15999984741211
2017-06-27,17.770000457763672
2017-06-28,18.030000686645508
2017-06-29,17.56999969482422
2017-06-30,17.479999542236328
2017-07-03,17.559999465942383
2017-07-05,17.649999618530273
2017-07-06,17.190000534057617
2017-07-07,17.350000381469727
2017-07-10,17.8700008392334
2017-07-11,17.940000534057617
2017-07-12,18.040000915527344
2017-07-13,18.079999923706055
2017-07-14,18.420000076293945
2017-07-17,18.469999313354492
2017-07-18,18.389999389648438
2017-07-19,18.700000762939453
2017-07-20,18.940000534057617
2017-07-21,19.149999618530273
2017-07-24,19.239999771118164
2017-07-25,19.40999984741211
2017-07-26,19.260000228881836
2017-07-27,19.209999084472656
2017-07-28,19.170000076293945
2017-07-31,19.100000381469727
2017-08-01,19.139999389648438
2017-08-02,19.100000381469727
2017-08-03,19.360000610351562
2017-08-04,19.3700008392334
2017-08-07,19.31999969482422
2017-08-08,19.31999969482422
2017-08-09,19.31999969482422
2017-08-10,18.899999618530273
2017-08-11,18.899999618530273
2017-08-14,19.100000381469727
2017-08-15,19.040000915527344
2017-08-16,18.969999313354492
2017-08-17,18.639999389648438
2017-08-18,18.510000228881836
2017-08-21,18.56999969482422
2017-08-22,19.020000457763672
2017-08-23,18.860000610351562
2017-08-24,19.40999984741211
2017-08-25,19.309999465942383
2017-08-28,19.18000030517578
2017-08-29,19.209999084472656
2017-08-30,19.170000076293945
2017-08-31,19.079999923706055
2017-09-01,19.360000610351562
2017-09-05,19.239999771118164
2017-09-06,19.3700008392334
2017-09-07,19.280000686645508
2017-09-08,19.1200008392334
2017-09-11,19.31999969482422
2017-09-12,19.479999542236328
2017-09-13,19.280000686645508
2017-09-14,19.459999084472656
2017-09-15,19.469999313354492
2017-09-18,19.59000015258789
2017-09-19,19.489999771118164
2017-09-20,19.600000381469727
2017-09-21,19.770000457763672
2017-09-22,19.940000534057617
2017-09-25,19.850000381469727
2017-09-26,19.8799991607666
2017-09-27,19.8700008392334
2017-09-28,19.969999313354492
2017-09-29,19.959999084472656
2017-10-02,20.1200008392334
2017-10-03,20.09000015258789
2017-10-04,20.260000228881836
2017-10-05,20.350000381469727
2017-10-06,20.579999923706055
2017-10-09,20.56999969482422
2017-10-10,20.56999969482422
2017-10-11,20.40999984741211
2017-10-12,20.399999618530273
2017-10-13,21.709999084472656
2017-10-16,21.790000915527344
2017-10-17,21.549999237060547
2017-10-18,21.719999313354492
2017-10-19,21.959999084472656
2017-10-20,22.020000457763672
2017-10-23,22.1200008392334
2017-10-24,21.950000762939453
2017-10-25,21.670000076293945
2017-10-26,21.520000457763672
2017-10-27,21.5
2017-10-30,21.389999389648438
2017-10-31,21.549999237060547
2017-11-01,21.469999313354492
2017-11-02,21.440000534057617
2017-11-03,21.469999313354492
2017-11-06,21.440000534057617
2017-11-07,21.3799991607666
2017-11-08,21.420000076293945
2017-11-09,21.34000015258789
2017-11-10,21.229999542236328
2017-11-13,21.170000076293945
2017-11-14,21.360000610351562
2017-11-15,21.360000610351562
2017-11-16,21.56999969482422
2017-11-17,21.75
2017-11-20,22.1200008392334
2017-11-21,22.459999084472656
2017-11-22,21.34000015258789
2017-11-24,21.239999771118164
2017-11-27,21.25
2017-11-28,21.65999984741211
2017-11-29,21.43000030517578
2017-11-30,21.450000762939453
2017-12-01,21.40999984741211
2017-12-04,21.079999923706055
2017-12-05,21.06999969482422
2017-12-06,21.020000457763672
2017-12-07,20.969999313354492
2017-12-08,21.06999969482422
2017-12-11,21.299999237060547
2017-12-12,20.979999542236328
2017-12-13,20.850000381469727
2017-12-14,20.739999771118164
2017-12-15,20.920000076293945
2017-12-18,21.290000915527344
2017-12-19,21.420000076293945
2017-12-20,21.459999084472656
2017-12-21,21.25
2017-12-22,21.260000228881836
2017-12-26,21.229999542236328
2017-12-27,21.270000457763672
2017-12-28,21.149999618530273
2017-12-29,21.010000228881836
2018-01-02,21.31999969482422
2018-01-03,21.3700008392334
2018-01-04,21.530000686645508
2018-01-05,21.75
2018-01-08,21.84000015258789
2018-01-09,21.809999465942383
2018-01-10,22.049999237060547
2018-01-11,22.40999984741211
2018-01-12,22.920000076293945
2018-01-16,22.8799991607666
2018-01-17,23.459999084472656
2018-01-18,23.290000915527344
2018-01-19,23.700000762939453
2018-01-22,23.850000381469727
2018-01-23,23.809999465942383
2018-01-24,23.65999984741211
2018-01-25,23.31999969482422
2018-01-26,23.90999984741211
2018-01-29,23.809999465942383
2018-01-30,23.440000534057617
2018-01-31,23.31999969482422
2018-02-01,23.299999237060547
2018-02-02,22.479999542236328
2018-02-05,21.290000915527344
2018-02-06,21.43000030517578
2018-02-07,21.209999084472656
2018-02-08,19.920000076293945
2018-02-09,20.110000610351562
2018-02-12,20.40999984741211
2018-02-13,20.579999923706055
2018-02-14,21.290000915527344
2018-02-15,21.450000762939453
2018-02-16,21.399999618530273
2018-02-20,21.389999389648438
2018-02-21,21.170000076293945
2018-02-22,21.389999389648438
2018-02-23,22.1299991607666
2018-02-26,23.459999084472656
2018-02-27,23.520000457763672
2018-02-28,23.389999389648438
2018-03-01,23.350000381469727
2018-03-02,23.56999969482422
2018-03-05,23.690000534057617
2018-03-06,23.950000762939453
2018-03-07,24.040000915527344
2018-03-08,23.950000762939453
2018-03-09,24.649999618530273
2018-03-12,23.829999923706055
2018-03-13,23.6200008392334
2018-03-14,23.479999542236328
2018-03-15,23.479999542236328
2018-03-16,23.510000228881836
2018-03-19,23.200000762939453
2018-03-20,23.280000686645508
2018-03-21,23.280000686645508
2018-03-22,22.469999313354492
2018-03-23,21.850000381469727
2018-03-26,22.200000762939453
2018-03-27,21.770000457763672
2018-03-28,21.690000534057617
2018-03-29,21.920000076293945
2018-04-02,21.139999389648438
2018-04-03,21.31999969482422
2018-04-04,21.540000915527344
2018-04-05,21.549999237060547
2018-04-06,20.780000686645508
2018-04-09,20.889999389648438
2018-04-10,21.75
2018-04-11,21.59000015258789
2018-04-12,21.940000534057617
2018-04-13,21.770000457763672
2018-04-16,21.850000381469727
2018-04-17,22.049999237060547
2018-04-18,22.030000686645508
2018-04-19,21.65999984741211
2018-04-20,21.530000686645508
2018-04-23,21.3799991607666
2018-04-24,21.200000762939453
2018-04-25,21.309999465942383
2018-04-26,21.479999542236328
2018-04-27,21.610000610351562
2018-04-30,21.489999771118164
2018-05-01,21.81999969482422
2018-05-02,21.549999237060547
2018-05-03,21.31999969482422
2018-05-04,21.68000030517578
2018-05-07,21.790000915527344
2018-05-08,21.959999084472656
2018-05-09,22.579999923706055
2018-05-10,22.75
2018-05-11,22.709999084472656
2018-05-14,22.56999969482422
2018-05-15,22.040000915527344
2018-05-16,22.229999542236328
2018-05-17,22.299999237060547
2018-05-18,22.139999389648438
2018-05-21,22.09000015258789
2018-05-22,22.06999969482422
2018-05-23,21.899999618530273
2018-05-24,21.920000076293945
2018-05-25,21.90999984741211
2018-05-29,21.299999237060547
2018-05-30,22.15999984741211
2018-05-31,22.030000686645508
2018-06-01,22.68000030517578
2018-06-04,22.739999771118164
2018-06-05,23.420000076293945
2018-06-06,23.510000228881836
2018-06-07,23.549999237060547
2018-06-08,23.709999084472656
2018-06-11,24.010000228881836
2018-06-12,23.6200008392334
2018-06-13,23.540000915527344
2018-06-14,23.799999237060547
2018-06-15,23.59000015258789
2018-06-18,23.649999618530273
2018-06-19,23.520000457763672
2018-06-20,23.299999237060547
2018-06-21,23.5
2018-06-22,23.799999237060547
2018-06-25,23.09000015258789
2018-06-26,23.049999237060547
2018-06-27,22.809999465942383
2018-06-28,22.670000076293945
2018-06-29,22.690000534057617
2018-07-02,22.860000610351562
2018-07-03,22.59000015258789
2018-07-05,22.75
2018-07-06,23.010000228881836
2018-07-09,23.3700008392334
2018-07-10,23.8700008392334
2018-07-11,23.059999465942383
2018-07-12,23.530000686645508
2018-07-13,23.709999084472656
2018-07-16,23.56999969482422
2018-07-17,23.59000015258789
2018-07-18,23.530000686645508
2018-07-19,23.190000534057617
2018-07-20,22.940000534057617
2018-07-23,23.040000915527344
2018-07-24,22.989999771118164
2018-07-25,23.290000915527344
2018-07-26,23.450000762939453
2018-07-27,23.229999542236328
2018-07-30,23.100000381469727
2018-07-31,23.079999923706055
2018-08-01,23.010000228881836
2018-08-02,23.209999084472656
2018-08-03,23.34000015258789
2018-08-06,23.739999771118164
2018-08-07,23.989999771118164
2018-08-08,24.139999389648438
2018-08-09,24.079999923706055
2018-08-10,23.989999771118164
2018-08-13,23.799999237060547
2018-08-14,24.149999618530273
2018-08-15,24.030000686645508
2018-08-16,24.139999389648438
2018-08-17,24.540000915527344
2018-08-20,24.540000915527344
2018-08-21,24.489999771118164
2018-08-22,24.489999771118164
2018-08-23,24.6299991607666
2018-08-24,24.149999618530273
2018-08-27,24.329999923706055
2018-08-28,24.489999771118164
2018-08-29,25.079999923706055
2018-08-30,24.729999542236328
2018-08-31,24.649999618530273
2018-09-04,24.809999465942383
2018-09-05,24.68000030517578
2018-09-06,24.68000030517578
2018-09-07,24.709999084472656
2018-09-10,24.649999618530273
2018-09-11,24.68000030517578
2018-09-12,24.600000381469727
2018-09-13,25.010000228881836
2018-09-14,25.040000915527344
2018-09-17,25.010000228881836
2018-09-18,25.15999984741211
2018-09-19,25.260000228881836
2018-09-20,25.690000534057617
2018-09-21,25.829999923706055
2018-09-24,25.8700008392334
2018-09-25,25.559999465942383
2018-09-26,25.969999313354492
2018-09-27,25.6299991607666
2018-09-28,25.770000457763672
2018-10-01,25.600000381469727
2018-10-02,26.079999923706055
2018-10-03,26.059999465942383
2018-10-04,26.420000076293945
2018-10-05,25.34000015258789
2018-10-08,25.010000228881836
2018-10-09,24.969999313354492
2018-10-10,24.260000228881836
2018-10-11,23.010000228881836
2018-10-12,23.670000076293945
2018-10-15,23.559999465942383
2018-10-16,23.959999084472656
2018-10-17,23.8700008392334
2018-10-18,23.770000457763672
2018-10-19,23.84000015258789
2018-10-22,24.110000610351562
2018-10-23,23.940000534057617
2018-10-24,23.059999465942383
2018-10-25,23.790000915527344
2018-10-26,23.1299991607666
2018-10-29,23.020000457763672
2018-10-30,23.670000076293945
2018-10-31,24.139999389648438
2018-11-01,24.489999771118164
2018-11-02,24.6299991607666
2018-11-05,24.639999389648438
2018-11-06,24.8799991607666
2018-11-07,25.469999313354492
2018-11-08,25.5
2018-11-09,25.0
2018-11-12,23.989999771118164
2018-11-13,23.950000762939453
2018-11-14,23.729999542236328
2018-11-15,24.170000076293945
2018-11-16,24.15999984741211
2018-11-19,23.549999237060547
2018-11-20,22.610000610351562
2018-11-21,22.65999984741211
2018-11-23,22.510000228881836
2018-11-26,22.809999465942383
2018-11-27,22.729999542236328
2018-11-28,23.43000030517578
2018-11-29,22.860000610351562
2018-11-30,23.0
2018-12-03,23.950000762939453
2018-12-04,23.239999771118164
2018-12-06,24.020000457763672
2018-12-07,22.93000030517578
2018-12-10,22.93000030517578
2018-12-11,22.549999237060547
2018-12-12,22.549999237060547
2018-12-13,22.290000915527344
2018-12-14,22.010000228881836
2018-12-17,21.420000076293945
2018-12-18,21.40999984741211
2018-12-19,20.549999237060547
2018-12-20,20.06999969482422
2018-12-21,19.649999618530273
2018-12-24,19.3799991607666
2018-12-26,20.329999923706055
2018-12-27,20.3799991607666
2018-12-28,20.34000015258789
2018-12-31,20.459999084472656
2019-01-02,20.6299991607666
2019-01-03,19.93000030517578
2019-01-04,20.719999313354492
2019-01-07,20.950000762939453
2019-01-08,21.209999084472656
2019-01-09,21.209999084472656
2019-01-10,21.469999313354492
2019-01-11,21.170000076293945
2019-01-14,20.790000915527344
2019-01-15,21.010000228881836
2019-01-16,21.049999237060547
2019-01-17,21.229999542236328
2019-01-18,21.75
2019-01-22,21.31999969482422
2019-01-23,21.440000534057617
2019-01-24,21.770000457763672
2019-01-25,22.100000381469727
2019-01-28,21.979999542236328
2019-01-29,21.8799991607666
2019-01-30,22.200000762939453
2019-01-31,22.030000686645508
2019-02-01,22.260000228881836
2019-02-04,22.549999237060547
2019-02-05,22.799999237060547
2019-02-06,23.06999969482422
2019-02-07,22.860000610351562
2019-02-08,22.920000076293945
2019-02-11,22.860000610351562
2019-02-12,23.350000381469727
2019-02-13,23.31999969482422
2019-02-14,23.229999542236328
2019-02-15,23.280000686645508
2019-02-19,23.25
2019-02-20,23.3799991607666
2019-02-21,23.389999389648438
2019-02-22,23.739999771118164
2019-02-25,23.90999984741211
2019-02-26,23.899999618530273
2019-02-27,23.850000381469727
2019-02-28,19.729999542236328
2019-03-01,19.600000381469727
2019-03-04,19.530000686645508
2019-03-05,19.360000610351562
2019-03-06,19.079999923706055
2019-03-07,18.81999969482422
2019-03-08,18.739999771118164
2019-03-11,19.040000915527344
2019-03-12,19.059999465942383
2019-03-13,19.610000610351562
2019-03-14,19.639999389648438
2019-03-15,19.940000534057617
2019-03-18,19.950000762939453
2019-03-19,20.0
2019-03-20,19.989999771118164
2019-03-21,20.219999313354492
2019-03-22,19.34000015258789
2019-03-25,18.969999313354492
