Date,WDC
2016-02-26,33.17460250854492
2016-02-29,32.90249252319336
2016-03-01,34.84505081176758
2016-03-02,35.78987121582031
2016-03-03,36.78004455566406
2016-03-04,36.931217193603516
2016-03-07,37.84580612182617
2016-03-08,35.1020393371582
2016-03-09,35.8578987121582
2016-03-10,36.198036193847656
2016-03-11,37.70219039916992
2016-03-14,36.4247932434082
2016-03-15,34.47467803955078
2016-03-16,34.86772537231445
2016-03-17,34.76946258544922
2016-03-18,37.052154541015625
2016-03-21,37.2562370300293
2016-03-22,38.80574417114258
2016-03-23,36.82539749145508
2016-03-24,36.371883392333984
2016-03-28,36.34164810180664
2016-03-29,36.52305221557617
2016-03-30,34.875282287597656
2016-03-31,35.70672607421875
2016-04-01,35.22297668457031
2016-04-04,34.97354507446289
2016-04-05,33.35601043701172
2016-04-06,33.801963806152344
2016-04-07,32.690853118896484
2016-04-08,32.577476501464844
2016-04-11,33.43159484863281
2016-04-12,33.23507308959961
2016-04-13,33.86243438720703
2016-04-14,31.60997772216797
2016-04-15,30.604686737060547
2016-04-18,31.012849807739258
2016-04-19,31.23204803466797
2016-04-20,32.713531494140625
2016-04-21,32.766441345214844
2016-04-22,33.000755310058594
2016-04-25,32.758880615234375
2016-04-26,33.66591262817383
2016-04-27,34.829933166503906
2016-04-28,34.814815521240234
2016-04-29,30.89191246032715
2016-05-02,30.876794815063477
2016-05-03,29.750566482543945
2016-05-04,29.93197250366211
2016-05-05,28.82086181640625
2016-05-06,28.17082405090332
2016-05-09,27.936508178710938
2016-05-10,29.002267837524414
2016-05-11,27.770219802856445
2016-05-12,27.48299217224121
2016-05-13,26.7876033782959
2016-05-16,26.8858642578125
2016-05-17,27.77777862548828
2016-05-18,29.070295333862305
2016-05-19,29.002267837524414
2016-05-20,29.901737213134766
2016-05-23,30.58201026916504
2016-05-24,31.957672119140625
2016-05-25,33.371124267578125
2016-05-26,33.54497528076172
2016-05-27,34.006046295166016
2016-05-31,35.17762756347656
2016-06-01,36.00151062011719
2016-06-02,36.56840515136719
2016-06-03,36.107330322265625
2016-06-06,36.296295166015625
2016-06-07,37.596370697021484
2016-06-08,37.233558654785156
2016-06-09,36.40967559814453
2016-06-10,35.41194152832031
2016-06-13,34.98110580444336
2016-06-14,35.071807861328125
2016-06-15,34.96598434448242
2016-06-16,35.0869255065918
2016-06-17,35.21541976928711
2016-06-20,35.98639678955078
2016-06-21,36.93877410888672
2016-06-22,36.54573059082031
2016-06-23,38.4051399230957
2016-06-24,36.160240173339844
2016-06-27,31.8820858001709
2016-06-28,33.34089279174805
2016-06-29,34.46712112426758
2016-06-30,35.72184371948242
2016-07-01,35.124717712402344
2016-07-05,33.801963806152344
2016-07-06,34.36130142211914
2016-07-07,36.02418518066406
2016-07-08,37.30158615112305
2016-07-11,37.39984893798828
2016-07-12,39.18367385864258
2016-07-13,39.31216812133789
2016-07-14,39.11564636230469
2016-07-15,39.0476188659668
2016-07-18,39.39531326293945
2016-07-19,38.69992446899414
2016-07-20,39.20634841918945
2016-07-21,39.04005813598633
2016-07-22,39.60695266723633
2016-07-25,39.357521057128906
2016-07-26,40.61980438232422
2016-07-27,40.39304733276367
2016-07-28,40.589569091796875
2016-07-29,35.91080856323242
2016-08-01,34.82237243652344
2016-08-02,34.05139923095703
2016-08-03,33.84731674194336
2016-08-04,33.48450469970703
2016-08-05,34.3310661315918
2016-08-08,34.27815628051758
2016-08-09,34.22524642944336
2016-08-10,32.63038635253906
2016-08-11,33.17460250854492
2016-08-12,33.492061614990234
2016-08-15,34.64852523803711
2016-08-16,34.60317611694336
2016-08-17,33.80952453613281
2016-08-18,34.625850677490234
2016-08-19,35.22297668457031
2016-08-22,34.875282287597656
2016-08-23,35.14739227294922
2016-08-24,34.32350540161133
2016-08-25,35.1020393371582
2016-08-26,35.472412109375
2016-08-29,35.58578872680664
2016-08-30,35.60090637207031
2016-08-31,35.27588653564453
2016-09-01,35.01133728027344
2016-09-02,35.502647399902344
2016-09-06,35.941043853759766
2016-09-07,40.287227630615234
2016-09-08,40.41572189331055
2016-09-09,38.99470901489258
2016-09-12,39.53892517089844
2016-09-13,39.58427810668945
2016-09-14,39.29705047607422
2016-09-15,40.27210998535156
2016-09-16,41.526832580566406
2016-09-19,41.292518615722656
2016-09-20,41.133785247802734
2016-09-21,42.42630386352539
2016-09-22,42.380950927734375
2016-09-23,42.27513122558594
2016-09-26,43.09145736694336
2016-09-27,44.48979568481445
2016-09-28,43.84731674194336
2016-09-29,44.04383850097656
2016-09-30,44.195011138916016
2016-10-03,44.48979568481445
2016-10-04,44.36130142211914
2016-10-05,44.77702331542969
2016-10-06,43.8775520324707
2016-10-07,44.34618377685547
2016-10-10,44.792137145996094
2016-10-11,42.79667282104492
2016-10-12,42.65306091308594
2016-10-13,41.7838249206543
2016-10-14,41.45124816894531
2016-10-17,40.1965217590332
2016-10-18,40.80876922607422
2016-10-19,40.51398468017578
2016-10-20,40.710506439208984
2016-10-21,40.113380432128906
2016-10-24,40.453514099121094
2016-10-25,40.536659240722656
2016-10-26,42.72108840942383
2016-10-27,45.03401565551758
2016-10-28,44.75434494018555
2016-10-31,44.17233657836914
2016-11-01,43.26530456542969
2016-11-02,41.72335433959961
2016-11-03,41.67800521850586
2016-11-04,41.587303161621094
2016-11-07,43.59032440185547
2016-11-08,43.28042221069336
2016-11-09,43.446712493896484
2016-11-10,42.96296310424805
2016-11-11,44.51247024536133
2016-11-14,44.95842742919922
2016-11-15,45.13227462768555
2016-11-16,44.996219635009766
2016-11-17,44.44444274902344
2016-11-18,46.054420471191406
2016-11-21,46.2358283996582
2016-11-22,46.250946044921875
2016-11-23,46.13756561279297
2016-11-25,46.553287506103516
2016-11-28,47.0672721862793
2016-11-29,47.36961364746094
2016-11-30,48.11791229248047
2016-12-01,46.56840515136719
2016-12-02,47.88359832763672
2016-12-05,46.931217193603516
2016-12-06,48.26152801513672
2016-12-07,52.267574310302734
2016-12-08,51.587303161621094
2016-12-09,51.17913818359375
2016-12-12,50.10581970214844
2016-12-13,51.322750091552734
2016-12-14,50.770973205566406
2016-12-15,51.31519317626953
2016-12-16,50.778533935546875
2016-12-19,51.67044448852539
2016-12-20,52.11640167236328
2016-12-21,52.32048416137695
2016-12-22,53.05366516113281
2016-12-23,53.17460250854492
2016-12-27,53.03854751586914
2016-12-28,52.312923431396484
2016-12-29,51.72335433959961
2016-12-30,51.36054229736328
2017-01-03,52.47921371459961
2017-01-04,53.318214416503906
2017-01-05,53.325775146484375
2017-01-06,53.19728088378906
2017-01-09,54.315948486328125
2017-01-10,53.54497528076172
2017-01-11,54.006046295166016
2017-01-12,53.47694778442383
2017-01-13,53.66591262817383
2017-01-17,54.134544372558594
2017-01-18,55.359031677246094
2017-01-19,54.17233657836914
2017-01-20,54.8979606628418
2017-01-23,54.9130744934082
2017-01-24,57.4527587890625
2017-01-25,60.48374938964844
2017-01-26,59.31216812133789
2017-01-27,60.10581970214844
2017-01-30,59.87906265258789
2017-01-31,60.264549255371094
2017-02-01,59.833709716796875
2017-02-02,59.886619567871094
2017-02-03,59.81103515625
2017-02-06,59.667423248291016
2017-02-07,59.75056838989258
2017-02-08,58.26152801513672
2017-02-09,58.99470901489258
2017-02-10,58.473167419433594
2017-02-13,59.31216812133789
2017-02-14,57.75510025024414
2017-02-15,57.4527587890625
2017-02-16,57.407405853271484
2017-02-17,56.621315002441406
2017-02-21,56.6137580871582
2017-02-22,56.28873825073242
2017-02-23,56.37944030761719
2017-02-24,56.4247932434082
2017-02-27,57.52078628540039
2017-02-28,58.110355377197266
2017-03-01,59.19879150390625
2017-03-02,57.65684127807617
2017-03-03,58.609222412109375
2017-03-06,58.049888610839844
2017-03-07,58.049888610839844
2017-03-08,57.785335540771484
2017-03-09,56.130008697509766
2017-03-10,56.6893424987793
2017-03-13,57.21844482421875
2017-03-14,57.21844482421875
2017-03-15,57.989418029785156
2017-03-16,58.30687713623047
2017-03-17,58.10279846191406
2017-03-20,57.76266098022461
2017-03-21,55.34391403198242
2017-03-22,56.63643264770508
2017-03-23,57.58881378173828
2017-03-24,59.09297180175781
2017-03-27,59.38775634765625
2017-03-28,60.891910552978516
2017-03-29,61.5192756652832
2017-03-30,63.3031005859375
2017-03-31,62.380950927734375
2017-04-03,62.08616638183594
2017-04-04,62.72864532470703
2017-04-05,62.50944900512695
2017-04-06,63.560089111328125
2017-04-07,64.37641906738281
2017-04-10,64.08163452148438
2017-04-11,65.04157257080078
2017-04-12,63.650794982910156
2017-04-13,63.1141357421875
2017-04-17,63.61300277709961
2017-04-18,62.637943267822266
2017-04-19,62.58503341674805
2017-04-20,63.801963806152344
2017-04-21,62.81935119628906
2017-04-24,64.8299331665039
2017-04-25,65.66893768310547
2017-04-26,63.9531364440918
2017-04-27,64.78457641601562
2017-04-28,67.32426452636719
2017-05-01,66.28873443603516
2017-05-02,65.97883605957031
2017-05-03,67.4376449584961
2017-05-04,67.39984893798828
2017-05-05,68.57142639160156
2017-05-08,67.95162200927734
2017-05-09,67.18064880371094
2017-05-10,67.67951965332031
2017-05-11,67.78533935546875
2017-05-12,67.76266479492188
2017-05-15,67.28646850585938
2017-05-16,67.24111938476562
2017-05-17,64.4142074584961
2017-05-18,65.08692169189453
2017-05-19,65.50264739990234
2017-05-22,66.50038146972656
2017-05-23,66.53816986083984
2017-05-24,67.80045318603516
2017-05-25,67.47543334960938
2017-05-26,68.0347671508789
2017-05-30,69.00226593017578
2017-05-31,68.07256317138672
2017-06-01,69.2290267944336
2017-06-02,69.17611694335938
2017-06-05,67.58881378173828
2017-06-06,67.98185729980469
2017-06-07,67.97430419921875
2017-06-08,68.79818725585938
2017-06-09,65.01133728027344
2017-06-12,65.4875259399414
2017-06-13,68.06500244140625
2017-06-14,66.36432647705078
2017-06-15,65.99394989013672
2017-06-16,65.850341796875
2017-06-19,66.9992446899414
2017-06-20,66.68933868408203
2017-06-21,68.80574798583984
2017-06-22,68.21617126464844
2017-06-23,70.55177307128906
2017-06-26,70.03779602050781
2017-06-27,69.42554473876953
2017-06-28,70.80120849609375
2017-06-29,69.27437591552734
2017-06-30,66.96900939941406
2017-07-03,64.46711730957031
2017-07-05,65.31368255615234
2017-07-06,65.094482421875
2017-07-07,65.71428680419922
2017-07-10,67.47543334960938
2017-07-11,69.34996032714844
2017-07-12,71.1489028930664
2017-07-13,70.14361572265625
2017-07-14,71.38321685791016
2017-07-17,71.48148345947266
2017-07-18,71.25472259521484
2017-07-19,71.4134521484375
2017-07-20,71.81405639648438
2017-07-21,71.67044830322266
2017-07-24,71.51927185058594
2017-07-25,70.86167907714844
2017-07-26,70.2645492553711
2017-07-27,69.46334075927734
2017-07-28,64.2252426147461
2017-07-31,64.338623046875
2017-08-01,64.75434875488281
2017-08-02,63.771732330322266
2017-08-03,63.8775520324707
2017-08-04,61.35298538208008
2017-08-07,61.201812744140625
2017-08-08,61.48147964477539
2017-08-09,61.2169303894043
2017-08-10,59.856388092041016
2017-08-11,60.39304733276367
2017-08-14,62.60771179199219
2017-08-15,63.35601043701172
2017-08-16,64.8904037475586
2017-08-17,62.34315872192383
2017-08-18,62.88737869262695
2017-08-21,63.3862419128418
2017-08-22,65.49508666992188
2017-08-23,66.74980926513672
2017-08-24,67.61148834228516
2017-08-25,68.21617126464844
2017-08-28,68.45049285888672
2017-08-29,68.08012390136719
2017-08-30,68.25396728515625
2017-08-31,66.71957397460938
2017-09-01,68.33711242675781
2017-09-05,67.64928436279297
2017-09-06,67.69463348388672
2017-09-07,66.83295440673828
2017-09-08,65.75963592529297
2017-09-11,66.04685974121094
2017-09-12,67.10506439208984
2017-09-13,64.80725860595703
2017-09-14,64.84504699707031
2017-09-15,66.90853881835938
2017-09-18,67.40740966796875
2017-09-19,67.96674346923828
2017-09-20,65.283447265625
2017-09-21,64.61829376220703
2017-09-22,65.36659240722656
2017-09-25,65.07180786132812
2017-09-26,65.21542358398438
2017-09-27,67.0597152709961
2017-09-28,65.54043579101562
2017-09-29,65.30612182617188
2017-10-02,63.03099060058594
2017-10-03,62.7362060546875
2017-10-04,63.756614685058594
2017-10-05,63.17460250854492
2017-10-06,63.378684997558594
2017-10-09,63.696144104003906
2017-10-10,65.01133728027344
2017-10-11,64.716552734375
2017-10-12,64.82237243652344
2017-10-13,66.36432647705078
2017-10-16,65.63114166259766
2017-10-17,64.83749389648438
2017-10-18,64.62584686279297
2017-10-19,64.61073303222656
2017-10-20,65.31368255615234
2017-10-23,66.5079345703125
2017-10-24,66.4323501586914
2017-10-25,65.97883605957031
2017-10-26,67.55857849121094
2017-10-27,65.84278106689453
2017-10-30,64.84504699707031
2017-10-31,67.47543334960938
2017-11-01,67.4527587890625
2017-11-02,66.96900939941406
2017-11-03,65.76719665527344
2017-11-06,66.40211486816406
2017-11-07,65.07180786132812
2017-11-08,65.850341796875
2017-11-09,66.23582458496094
2017-11-10,67.21088409423828
2017-11-13,66.84807586669922
2017-11-14,69.22146606445312
2017-11-15,68.29931640625
2017-11-16,68.9417953491211
2017-11-17,69.00982666015625
2017-11-20,68.69236755371094
2017-11-21,69.80347442626953
2017-11-22,70.22675323486328
2017-11-24,70.12849426269531
2017-11-27,65.41950225830078
2017-11-28,65.6764907836914
2017-11-29,61.224491119384766
2017-11-30,59.60695266723633
2017-12-01,59.98488235473633
2017-12-04,58.284202575683594
2017-12-05,59.38019561767578
2017-12-06,58.851097106933594
2017-12-07,59.221466064453125
2017-12-08,61.579742431640625
2017-12-11,61.37565994262695
2017-12-12,61.80649948120117
2017-12-13,63.21239471435547
2017-12-14,62.46409606933594
2017-12-15,61.69312286376953
2017-12-18,63.204837799072266
2017-12-19,63.67346954345703
2017-12-20,62.56235885620117
2017-12-21,61.09599304199219
2017-12-22,60.98261642456055
2017-12-26,60.468631744384766
2017-12-27,61.19425582885742
2017-12-28,60.9523811340332
2017-12-29,60.113380432128906
2018-01-02,61.511714935302734
2018-01-03,62.48677062988281
2018-01-04,62.10884475708008
2018-01-05,62.501888275146484
2018-01-08,61.55706787109375
2018-01-09,60.93726348876953
2018-01-10,61.156463623046875
2018-01-11,62.1693115234375
2018-01-12,62.826908111572266
2018-01-16,63.40135955810547
2018-01-17,64.36885833740234
2018-01-18,65.30612182617188
2018-01-19,64.7014389038086
2018-01-22,65.18518829345703
2018-01-23,66.01663208007812
2018-01-24,65.7369613647461
2018-01-25,66.5079345703125
2018-01-26,67.72486877441406
2018-01-29,66.09976959228516
2018-01-30,65.82010650634766
2018-01-31,67.25623321533203
2018-02-01,66.25094604492188
2018-02-02,64.4368896484375
2018-02-05,61.56462478637695
2018-02-06,63.681026458740234
2018-02-07,63.272865295410156
2018-02-08,60.536659240722656
2018-02-09,60.914588928222656
2018-02-12,62.23733901977539
2018-02-13,62.713531494140625
2018-02-14,62.98563766479492
2018-02-15,63.90022659301758
2018-02-16,64.17989349365234
2018-02-20,65.35147094726562
2018-02-21,64.75434875488281
2018-02-22,64.64852905273438
2018-02-23,67.3771743774414
2018-02-26,67.4376449584961
2018-02-27,65.90325164794922
2018-02-28,65.78987121582031
2018-03-01,65.9637222290039
2018-03-02,66.70446014404297
2018-03-05,67.98941802978516
2018-03-06,70.89946746826172
2018-03-07,72.01058197021484
2018-03-08,73.48450469970703
2018-03-09,75.24565124511719
2018-03-12,77.74754333496094
2018-03-13,77.78533935546875
2018-03-14,78.00453186035156
2018-03-15,77.27135467529297
2018-03-16,80.46107482910156
2018-03-19,77.97430419921875
2018-03-20,78.35978698730469
2018-03-21,77.73242950439453
2018-03-22,76.21315002441406
2018-03-23,69.7959213256836
2018-03-26,71.25472259521484
2018-03-27,69.67498016357422
2018-03-28,68.63189697265625
2018-03-29,69.74301147460938
2018-04-02,68.0196533203125
2018-04-03,68.9417953491211
2018-04-04,69.9244155883789
2018-04-05,68.42781829833984
2018-04-06,66.34164428710938
2018-04-09,66.93877410888672
2018-04-10,68.57142639160156
2018-04-11,67.74754333496094
2018-04-12,68.40514373779297
2018-04-13,67.97430419921875
2018-04-16,68.42025756835938
2018-04-17,69.06273651123047
2018-04-18,69.31217193603516
2018-04-19,67.6568374633789
2018-04-20,67.69463348388672
2018-04-23,65.75963592529297
2018-04-24,65.32879638671875
2018-04-25,64.94331359863281
2018-04-26,66.44747161865234
2018-04-27,61.133785247802734
2018-04-30,59.55404281616211
2018-05-01,60.30990219116211
2018-05-02,58.0272102355957
2018-05-03,58.18593978881836
2018-05-04,58.412696838378906
2018-05-07,59.34996032714844
2018-05-08,58.75283432006836
2018-05-09,59.29705047607422
2018-05-10,59.74300765991211
2018-05-11,59.56160354614258
2018-05-14,61.31519317626953
2018-05-15,62.72108840942383
2018-05-16,65.7747573852539
2018-05-17,65.3968276977539
2018-05-18,64.0589599609375
2018-05-21,65.40438079833984
2018-05-22,66.417236328125
2018-05-23,66.89342498779297
2018-05-24,66.10733032226562
2018-05-25,65.2683334350586
2018-05-29,65.37415313720703
2018-05-30,65.40438079833984
2018-05-31,63.1216926574707
2018-06-01,64.905517578125
2018-06-04,64.1345443725586
2018-06-05,64.92819213867188
2018-06-06,64.0362777709961
2018-06-07,62.433860778808594
2018-06-08,62.448978424072266
2018-06-11,62.7362060546875
2018-06-12,62.07105255126953
2018-06-13,62.63038635253906
2018-06-14,62.39606857299805
2018-06-15,60.92214584350586
2018-06-18,60.67271423339844
2018-06-19,60.85411834716797
2018-06-20,60.63492202758789
2018-06-21,61.1413459777832
2018-06-22,60.22675704956055
2018-06-25,59.055179595947266
2018-06-26,59.342403411865234
2018-06-27,58.42781448364258
2018-06-28,58.14814758300781
2018-06-29,58.51095962524414
2018-07-02,58.98714828491211
2018-07-03,58.10279846191406
2018-07-05,58.54875183105469
2018-07-06,58.90400695800781
2018-07-09,60.22675704956055
2018-07-10,60.52910232543945
2018-07-11,59.100528717041016
2018-07-12,59.599395751953125
2018-07-13,60.10581970214844
2018-07-16,59.28193664550781
2018-07-17,59.70521545410156
2018-07-18,59.546485900878906
2018-07-19,58.54875183105469
2018-07-20,57.92894744873047
2018-07-23,57.732425689697266
2018-07-24,56.77248764038086
2018-07-25,57.165531158447266
2018-07-26,58.26908493041992
2018-07-27,53.7641716003418
2018-07-30,52.9327278137207
2018-07-31,53.023433685302734
2018-08-01,52.328041076660156
2018-08-02,51.7913818359375
2018-08-03,51.36810302734375
2018-08-06,51.62509536743164
2018-08-07,51.209373474121094
2018-08-08,50.68027114868164
2018-08-09,49.969764709472656
2018-08-10,48.9720344543457
2018-08-13,48.541194915771484
2018-08-14,49.12320327758789
2018-08-15,48.33711242675781
2018-08-16,49.17611312866211
2018-08-17,48.851097106933594
2018-08-20,48.39002227783203
2018-08-21,49.0476188659668
2018-08-22,48.39002227783203
2018-08-23,47.88359832763672
2018-08-24,48.231292724609375
2018-08-27,48.730159759521484
2018-08-28,48.88132858276367
2018-08-29,47.91383361816406
2018-08-30,47.8306884765625
2018-08-31,47.800453186035156
2018-09-04,45.53287887573242
2018-09-05,45.359031677246094
2018-09-06,43.681026458740234
2018-09-07,43.60544204711914
2018-09-10,43.1216926574707
2018-09-11,41.55706787109375
2018-09-12,42.758880615234375
2018-09-13,43.15948486328125
2018-09-14,43.05366516113281
2018-09-17,43.21995544433594
2018-09-18,43.91534423828125
2018-09-19,44.134544372558594
2018-09-20,45.38926696777344
2018-09-21,45.89569091796875
2018-09-24,45.2910041809082
2018-09-25,45.10960006713867
2018-09-26,44.55026626586914
2018-09-27,44.05139923095703
2018-09-28,44.247920989990234
2018-10-01,43.85487365722656
2018-10-02,43.628116607666016
2018-10-03,44.11186599731445
2018-10-04,42.78911590576172
2018-10-05,42.44142150878906
2018-10-08,42.06349182128906
2018-10-09,41.133785247802734
2018-10-10,40.92970657348633
2018-10-11,40.914588928222656
2018-10-12,41.12622833251953
2018-10-15,41.19425582885742
2018-10-16,42.37339401245117
2018-10-17,42.146636962890625
2018-10-18,42.199546813964844
2018-10-19,42.7362060546875
2018-10-22,41.84429168701172
2018-10-23,42.07105255126953
2018-10-24,39.56160354614258
2018-10-25,40.82388687133789
2018-10-26,33.40135955810547
2018-10-29,31.405895233154297
2018-10-30,31.269840240478516
2018-10-31,32.5547981262207
2018-11-01,35.58578872680664
2018-11-02,36.08465576171875
2018-11-05,36.553287506103516
2018-11-06,36.96145248413086
2018-11-07,36.681785583496094
2018-11-08,35.94860076904297
2018-11-09,34.56538009643555
2018-11-12,32.84958267211914
2018-11-13,33.77928924560547
2018-11-14,34.05139923095703
2018-11-15,35.32123947143555
2018-11-16,35.22297668457031
2018-11-19,34.09674835205078
2018-11-20,34.527587890625
2018-11-21,35.44973373413086
2018-11-23,35.78231430053711
2018-11-26,36.22071075439453
2018-11-27,36.795162200927734
2018-11-28,36.39455795288086
2018-11-29,34.40665054321289
2018-11-30,34.30839157104492
2018-12-03,35.049129486083984
2018-12-04,32.53212356567383
2018-12-06,32.95540237426758
2018-12-07,31.768707275390625
2018-12-10,31.48904037475586
2018-12-11,31.443689346313477
2018-12-12,30.967498779296875
2018-12-13,30.204082489013672
2018-12-14,29.31216812133789
2018-12-17,28.91156578063965
2018-12-18,29.266817092895508
2018-12-19,27.649282455444336
2018-12-20,27.732425689697266
2018-12-21,27.135299682617188
2018-12-24,26.500377655029297
2018-12-26,27.91383171081543
2018-12-27,27.88359832763672
2018-12-28,27.770219802856445
2018-12-31,27.944067001342773
2019-01-02,28.91912269592285
2019-01-03,26.946334838867188
2019-01-04,28.08768081665039
2019-01-07,29.085411071777344
2019-01-08,28.805744171142578
2019-01-09,30.075586318969727
2019-01-10,30.090702056884766
2019-01-11,30.25699234008789
2019-01-14,28.76795196533203
2019-01-15,28.48072624206543
2019-01-16,28.594104766845703
2019-01-17,27.566137313842773
2019-01-18,29.629629135131836
2019-01-22,28.39002227783203
2019-01-23,28.435373306274414
2019-01-24,30.34013557434082
2019-01-25,32.622825622558594
2019-01-28,33.257747650146484
2019-01-29,32.1617546081543
2019-01-30,33.12925338745117
2019-01-31,34.006046295166016
2019-02-01,35.52532196044922
2019-02-04,36.16780090332031
2019-02-05,35.83522415161133
2019-02-06,36.28117752075195
2019-02-07,34.66364288330078
2019-02-08,35.306121826171875
2019-02-11,34.716552734375
2019-02-12,35.72184371948242
2019-02-13,36.0468635559082
2019-02-14,36.26606369018555
2019-02-15,36.01662826538086
2019-02-19,36.28117752075195
2019-02-20,36.628875732421875
2019-02-21,35.6689338684082
2019-02-22,37.407405853271484
2019-02-25,38.82086181640625
2019-02-26,38.52607727050781
2019-02-27,36.6893424987793
2019-02-28,38.0196533203125
2019-03-01,39.0476188659668
2019-03-04,39.765682220458984
2019-03-05,38.352230072021484
2019-03-06,36.371883392333984
2019-03-07,35.51776123046875
2019-03-08,35.88813400268555
2019-03-11,37.53590393066406
2019-03-12,37.15041732788086
2019-03-13,37.029476165771484
2019-03-14,35.96371841430664
2019-03-15,36.35676574707031
