Date,STX
2016-02-04,32.189998626708984
2016-02-05,31.59000015258789
2016-02-08,30.360000610351562
2016-02-09,29.40999984741211
2016-02-10,30.190000534057617
2016-02-11,29.030000686645508
2016-02-12,29.8799991607666
2016-02-16,31.329999923706055
2016-02-17,31.969999313354492
2016-02-18,33.11000061035156
2016-02-19,31.34000015258789
2016-02-22,32.22999954223633
2016-02-23,30.739999771118164
2016-02-24,31.079999923706055
2016-02-25,30.920000076293945
2016-02-26,31.690000534057617
2016-02-29,31.360000610351562
2016-03-01,33.22999954223633
2016-03-02,33.93000030517578
2016-03-03,34.75
2016-03-04,34.529998779296875
2016-03-07,35.47999954223633
2016-03-08,34.2400016784668
2016-03-09,34.209999084472656
2016-03-10,34.95000076293945
2016-03-11,36.16999816894531
2016-03-14,35.36000061035156
2016-03-15,34.619998931884766
2016-03-16,34.4900016784668
2016-03-17,34.93000030517578
2016-03-18,36.56999969482422
2016-03-21,36.540000915527344
2016-03-22,37.040000915527344
2016-03-23,34.79999923706055
2016-03-24,33.22999954223633
2016-03-28,33.540000915527344
2016-03-29,33.79999923706055
2016-03-30,34.16999816894531
2016-03-31,34.45000076293945
2016-04-01,33.689998626708984
2016-04-04,33.54999923706055
2016-04-05,32.86000061035156
2016-04-06,33.720001220703125
2016-04-07,33.11000061035156
2016-04-08,33.22999954223633
2016-04-11,34.97999954223633
2016-04-12,35.040000915527344
2016-04-13,33.93000030517578
2016-04-14,27.110000610351562
2016-04-15,25.59000015258789
2016-04-18,25.780000686645508
2016-04-19,25.329999923706055
2016-04-20,25.670000076293945
2016-04-21,25.43000030517578
2016-04-22,25.31999969482422
2016-04-25,26.290000915527344
2016-04-26,27.0
2016-04-27,27.34000015258789
2016-04-28,26.899999618530273
2016-04-29,21.770000457763672
2016-05-02,20.479999542236328
2016-05-03,19.440000534057617
2016-05-04,20.149999618530273
2016-05-05,20.010000228881836
2016-05-06,19.06999969482422
2016-05-09,18.860000610351562
2016-05-10,19.25
2016-05-11,18.719999313354492
2016-05-12,18.790000915527344
2016-05-13,19.09000015258789
2016-05-16,19.15999984741211
2016-05-17,19.639999389648438
2016-05-18,20.239999771118164
2016-05-19,20.520000457763672
2016-05-20,20.40999984741211
2016-05-23,20.799999237060547
2016-05-24,20.8799991607666
2016-05-25,21.479999542236328
2016-05-26,21.549999237060547
2016-05-27,21.65999984741211
2016-05-31,22.559999465942383
2016-06-01,23.010000228881836
2016-06-02,23.75
2016-06-03,23.639999389648438
2016-06-06,23.889999389648438
2016-06-07,24.649999618530273
2016-06-08,24.25
2016-06-09,24.139999389648438
2016-06-10,23.139999389648438
2016-06-13,22.68000030517578
2016-06-14,22.760000228881836
2016-06-15,22.719999313354492
2016-06-16,22.690000534057617
2016-06-17,23.219999313354492
2016-06-20,23.43000030517578
2016-06-21,23.860000610351562
2016-06-22,23.8700008392334
2016-06-23,24.479999542236328
2016-06-24,23.15999984741211
2016-06-27,20.8700008392334
2016-06-28,22.530000686645508
2016-06-29,23.950000762939453
2016-06-30,24.360000610351562
2016-07-01,24.030000686645508
2016-07-05,23.15999984741211
2016-07-06,23.520000457763672
2016-07-07,23.729999542236328
2016-07-08,24.010000228881836
2016-07-11,24.09000015258789
2016-07-12,29.350000381469727
2016-07-13,29.829999923706055
2016-07-14,29.190000534057617
2016-07-15,28.899999618530273
2016-07-18,30.149999618530273
2016-07-19,29.989999771118164
2016-07-20,30.5
2016-07-21,31.219999313354492
2016-07-22,31.579999923706055
2016-07-25,31.440000534057617
2016-07-26,32.45000076293945
2016-07-27,32.04999923706055
2016-07-28,32.599998474121094
2016-07-29,32.029998779296875
2016-08-01,32.43000030517578
2016-08-02,30.649999618530273
2016-08-03,30.729999542236328
2016-08-04,31.260000228881836
2016-08-05,32.130001068115234
2016-08-08,32.61000061035156
2016-08-09,32.4900016784668
2016-08-10,31.3799991607666
2016-08-11,31.75
2016-08-12,31.549999237060547
2016-08-15,32.0
2016-08-16,32.459999084472656
2016-08-17,31.780000686645508
2016-08-18,32.06999969482422
2016-08-19,32.33000183105469
2016-08-22,31.8700008392334
2016-08-23,32.119998931884766
2016-08-24,31.579999923706055
2016-08-25,32.04999923706055
2016-08-26,33.33000183105469
2016-08-29,33.72999954223633
2016-08-30,33.91999816894531
2016-08-31,33.7400016784668
2016-09-01,33.709999084472656
2016-09-02,33.91999816894531
2016-09-06,34.470001220703125
2016-09-07,36.5099983215332
2016-09-08,36.310001373291016
2016-09-09,36.09000015258789
2016-09-12,36.54999923706055
2016-09-13,36.13999938964844
2016-09-14,36.06999969482422
2016-09-15,36.45000076293945
2016-09-16,36.400001525878906
2016-09-19,35.95000076293945
2016-09-20,35.529998779296875
2016-09-21,36.689998626708984
2016-09-22,36.400001525878906
2016-09-23,36.459999084472656
2016-09-26,37.20000076293945
2016-09-27,38.41999816894531
2016-09-28,38.209999084472656
2016-09-29,37.790000915527344
2016-09-30,38.54999923706055
2016-10-03,38.40999984741211
2016-10-04,38.2400016784668
2016-10-05,38.540000915527344
2016-10-06,37.810001373291016
2016-10-07,37.88999938964844
2016-10-10,37.970001220703125
2016-10-11,35.099998474121094
2016-10-12,35.22999954223633
2016-10-13,35.18000030517578
2016-10-14,35.15999984741211
2016-10-17,35.0099983215332
2016-10-18,35.34000015258789
2016-10-19,34.31999969482422
2016-10-20,34.97999954223633
2016-10-21,34.5
2016-10-24,34.52000045776367
2016-10-25,34.27000045776367
2016-10-26,34.84000015258789
2016-10-27,34.2400016784668
2016-10-28,34.150001525878906
2016-10-31,34.310001373291016
2016-11-01,33.709999084472656
2016-11-02,32.650001525878906
2016-11-03,33.08000183105469
2016-11-04,33.0
2016-11-07,34.650001525878906
2016-11-08,34.4900016784668
2016-11-09,34.7599983215332
2016-11-10,36.16999816894531
2016-11-11,37.25
2016-11-14,38.0
2016-11-15,38.5099983215332
2016-11-16,38.2599983215332
2016-11-17,39.22999954223633
2016-11-18,39.290000915527344
2016-11-21,39.81999969482422
2016-11-22,38.959999084472656
2016-11-23,38.81999969482422
2016-11-25,39.06999969482422
2016-11-28,39.369998931884766
2016-11-29,39.5
2016-11-30,40.099998474121094
2016-12-01,38.11000061035156
2016-12-02,38.869998931884766
2016-12-05,39.15999984741211
2016-12-06,39.150001525878906
2016-12-07,40.27000045776367
2016-12-08,39.22999954223633
2016-12-09,39.380001068115234
2016-12-12,39.16999816894531
2016-12-13,40.84000015258789
2016-12-14,40.20000076293945
2016-12-15,40.599998474121094
2016-12-16,39.099998474121094
2016-12-19,38.709999084472656
2016-12-20,38.7599983215332
2016-12-21,38.90999984741211
2016-12-22,39.02000045776367
2016-12-23,39.11000061035156
2016-12-27,39.380001068115234
2016-12-28,38.790000915527344
2016-12-29,38.02000045776367
2016-12-30,38.16999816894531
2017-01-03,39.619998931884766
2017-01-04,39.119998931884766
2017-01-05,39.04999923706055
2017-01-06,38.4900016784668
2017-01-09,38.04999923706055
2017-01-10,37.630001068115234
2017-01-11,36.869998931884766
2017-01-12,36.75
2017-01-13,36.900001525878906
2017-01-17,37.02000045776367
2017-01-18,37.2400016784668
2017-01-19,36.34000015258789
2017-01-20,36.470001220703125
2017-01-23,36.369998931884766
2017-01-24,37.439998626708984
2017-01-25,42.66999816894531
2017-01-26,43.900001525878906
2017-01-27,44.5
2017-01-30,44.900001525878906
2017-01-31,45.150001525878906
2017-02-01,44.779998779296875
2017-02-02,45.27000045776367
2017-02-03,46.290000915527344
2017-02-06,45.439998626708984
2017-02-07,46.099998474121094
2017-02-08,45.79999923706055
2017-02-09,46.369998931884766
2017-02-10,46.459999084472656
2017-02-13,47.79999923706055
2017-02-14,47.849998474121094
2017-02-15,48.150001525878906
2017-02-16,47.56999969482422
2017-02-17,47.13999938964844
2017-02-21,47.43000030517578
2017-02-22,47.349998474121094
2017-02-23,47.38999938964844
2017-02-24,47.75
2017-02-27,47.689998626708984
2017-02-28,48.189998626708984
2017-03-01,49.47999954223633
2017-03-02,48.91999816894531
2017-03-03,48.959999084472656
2017-03-06,48.5099983215332
2017-03-07,48.279998779296875
2017-03-08,48.11000061035156
2017-03-09,46.68000030517578
2017-03-10,47.279998779296875
2017-03-13,47.56999969482422
2017-03-14,46.70000076293945
2017-03-15,47.060001373291016
2017-03-16,47.22999954223633
2017-03-17,46.869998931884766
2017-03-20,46.08000183105469
2017-03-21,44.5099983215332
2017-03-22,45.0099983215332
2017-03-23,45.130001068115234
2017-03-24,45.2400016784668
2017-03-27,44.90999984741211
2017-03-28,45.279998779296875
2017-03-29,45.66999816894531
2017-03-30,47.119998931884766
2017-03-31,45.93000030517578
2017-04-03,45.29999923706055
2017-04-04,45.970001220703125
2017-04-05,46.0
2017-04-06,46.25
2017-04-07,46.849998474121094
2017-04-10,47.599998474121094
2017-04-11,49.09000015258789
2017-04-12,48.34000015258789
2017-04-13,48.16999816894531
2017-04-17,48.4900016784668
2017-04-18,48.540000915527344
2017-04-19,48.560001373291016
2017-04-20,48.54999923706055
2017-04-21,48.2599983215332
2017-04-24,49.41999816894531
2017-04-25,50.5099983215332
2017-04-26,42.0099983215332
2017-04-27,42.29999923706055
2017-04-28,42.130001068115234
2017-05-01,42.18000030517578
2017-05-02,42.439998626708984
2017-05-03,42.5099983215332
2017-05-04,42.58000183105469
2017-05-05,43.54999923706055
2017-05-08,42.869998931884766
2017-05-09,42.83000183105469
2017-05-10,43.11000061035156
2017-05-11,42.47999954223633
2017-05-12,43.040000915527344
2017-05-15,43.47999954223633
2017-05-16,44.0
2017-05-17,42.15999984741211
2017-05-18,42.25
2017-05-19,42.5099983215332
2017-05-22,42.77000045776367
2017-05-23,42.630001068115234
2017-05-24,42.72999954223633
2017-05-25,43.11000061035156
2017-05-26,42.529998779296875
2017-05-30,43.2400016784668
2017-05-31,43.56999969482422
2017-06-01,42.880001068115234
2017-06-02,43.220001220703125
2017-06-05,42.08000183105469
2017-06-06,41.88999938964844
2017-06-07,41.939998626708984
2017-06-08,42.77000045776367
2017-06-09,42.369998931884766
2017-06-12,41.540000915527344
2017-06-13,42.029998779296875
2017-06-14,41.279998779296875
2017-06-15,41.52000045776367
2017-06-16,42.029998779296875
2017-06-19,41.83000183105469
2017-06-20,41.040000915527344
2017-06-21,41.65999984741211
2017-06-22,42.0099983215332
2017-06-23,42.66999816894531
2017-06-26,42.38999938964844
2017-06-27,39.5099983215332
2017-06-28,40.18000030517578
2017-06-29,38.90999984741211
2017-06-30,38.75
2017-07-03,38.59000015258789
2017-07-05,39.02000045776367
2017-07-06,37.290000915527344
2017-07-07,38.20000076293945
2017-07-10,38.38999938964844
2017-07-11,38.720001220703125
2017-07-12,39.70000076293945
2017-07-13,38.31999969482422
2017-07-14,39.5
2017-07-17,39.06999969482422
2017-07-18,38.83000183105469
2017-07-19,39.2400016784668
2017-07-20,39.41999816894531
2017-07-21,39.58000183105469
2017-07-24,39.7599983215332
2017-07-25,33.20000076293945
2017-07-26,32.34000015258789
2017-07-27,32.560001373291016
2017-07-28,32.61000061035156
2017-07-31,32.959999084472656
2017-08-01,33.369998931884766
2017-08-02,33.41999816894531
2017-08-03,33.56999969482422
2017-08-04,33.43000030517578
2017-08-07,33.47999954223633
2017-08-08,32.9900016784668
2017-08-09,32.599998474121094
2017-08-10,31.549999237060547
2017-08-11,32.290000915527344
2017-08-14,32.54999923706055
2017-08-15,32.279998779296875
2017-08-16,32.47999954223633
2017-08-17,31.510000228881836
2017-08-18,31.3700008392334
2017-08-21,31.459999084472656
2017-08-22,32.290000915527344
2017-08-23,31.010000228881836
2017-08-24,31.020000457763672
2017-08-25,31.25
2017-08-28,31.489999771118164
2017-08-29,31.450000762939453
2017-08-30,31.5
2017-08-31,31.530000686645508
2017-09-01,31.799999237060547
2017-09-05,32.75
2017-09-06,32.790000915527344
2017-09-07,32.34000015258789
2017-09-08,31.989999771118164
2017-09-11,30.950000762939453
2017-09-12,31.889999389648438
2017-09-13,32.779998779296875
2017-09-14,32.650001525878906
2017-09-15,33.54999923706055
2017-09-18,33.52000045776367
2017-09-19,32.18000030517578
2017-09-20,32.380001068115234
2017-09-21,32.720001220703125
2017-09-22,33.56999969482422
2017-09-25,33.15999984741211
2017-09-26,32.869998931884766
2017-09-27,33.18000030517578
2017-09-28,32.97999954223633
2017-09-29,33.16999816894531
2017-10-02,34.20000076293945
2017-10-03,34.04999923706055
2017-10-04,33.97999954223633
2017-10-05,34.099998474121094
2017-10-06,33.790000915527344
2017-10-09,33.849998474121094
2017-10-10,33.75
2017-10-11,33.5
2017-10-12,33.619998931884766
2017-10-13,34.400001525878906
2017-10-16,34.4900016784668
2017-10-17,33.959999084472656
2017-10-18,34.2599983215332
2017-10-19,34.34000015258789
2017-10-20,34.939998626708984
2017-10-23,39.349998474121094
2017-10-24,38.84000015258789
2017-10-25,38.150001525878906
2017-10-26,38.18000030517578
2017-10-27,36.900001525878906
2017-10-30,36.68000030517578
2017-10-31,36.970001220703125
2017-11-01,36.959999084472656
2017-11-02,36.77000045776367
2017-11-03,36.33000183105469
2017-11-06,37.459999084472656
2017-11-07,37.119998931884766
2017-11-08,37.709999084472656
2017-11-09,37.40999984741211
2017-11-10,37.9900016784668
2017-11-13,37.65999984741211
2017-11-14,37.4900016784668
2017-11-15,37.810001373291016
2017-11-16,39.119998931884766
2017-11-17,39.41999816894531
2017-11-20,39.849998474121094
2017-11-21,40.13999938964844
2017-11-22,40.33000183105469
2017-11-24,40.290000915527344
2017-11-27,39.08000183105469
2017-11-28,39.97999954223633
2017-11-29,38.75
2017-11-30,38.560001373291016
2017-12-01,39.11000061035156
2017-12-04,39.20000076293945
2017-12-05,39.130001068115234
2017-12-06,39.18000030517578
2017-12-07,39.58000183105469
2017-12-08,40.4900016784668
2017-12-11,40.470001220703125
2017-12-12,42.119998931884766
2017-12-13,42.08000183105469
2017-12-14,41.939998626708984
2017-12-15,42.02000045776367
2017-12-18,42.9900016784668
2017-12-19,42.18000030517578
2017-12-20,41.529998779296875
2017-12-21,41.959999084472656
2017-12-22,42.16999816894531
2017-12-26,42.13999938964844
2017-12-27,42.11000061035156
2017-12-28,42.02000045776367
2017-12-29,41.84000015258789
2018-01-02,42.93000030517578
2018-01-03,42.849998474121094
2018-01-04,42.63999938964844
2018-01-05,42.939998626708984
2018-01-08,46.0
2018-01-09,46.38999938964844
2018-01-10,47.06999969482422
2018-01-11,49.0099983215332
2018-01-12,51.2599983215332
2018-01-16,51.5099983215332
2018-01-17,52.13999938964844
2018-01-18,52.0099983215332
2018-01-19,52.619998931884766
2018-01-22,53.15999984741211
2018-01-23,54.060001373291016
2018-01-24,52.970001220703125
2018-01-25,53.16999816894531
2018-01-26,54.939998626708984
2018-01-29,55.11000061035156
2018-01-30,54.97999954223633
2018-01-31,55.20000076293945
2018-02-01,54.439998626708984
2018-02-02,51.77000045776367
2018-02-05,49.650001525878906
2018-02-06,48.68000030517578
2018-02-07,49.54999923706055
2018-02-08,47.439998626708984
2018-02-09,47.81999969482422
2018-02-12,49.16999816894531
2018-02-13,49.630001068115234
2018-02-14,51.369998931884766
2018-02-15,51.52000045776367
2018-02-16,51.41999816894531
2018-02-20,52.119998931884766
2018-02-21,51.439998626708984
2018-02-22,51.36000061035156
2018-02-23,53.290000915527344
2018-02-26,53.54999923706055
2018-02-27,52.869998931884766
2018-02-28,53.400001525878906
2018-03-01,54.0
2018-03-02,54.119998931884766
2018-03-05,55.13999938964844
2018-03-06,56.22999954223633
2018-03-07,56.29999923706055
2018-03-08,58.880001068115234
2018-03-09,60.189998626708984
2018-03-12,60.209999084472656
2018-03-13,59.68000030517578
2018-03-14,59.93000030517578
2018-03-15,59.56999969482422
2018-03-16,60.09000015258789
2018-03-19,60.400001525878906
2018-03-20,59.90999984741211
2018-03-21,59.900001525878906
2018-03-22,59.040000915527344
2018-03-23,56.279998779296875
2018-03-26,58.130001068115234
2018-03-27,57.369998931884766
2018-03-28,56.88999938964844
2018-03-29,58.52000045776367
2018-04-02,57.75
2018-04-03,58.29999923706055
2018-04-04,58.93000030517578
2018-04-05,58.25
2018-04-06,56.619998931884766
2018-04-09,56.290000915527344
2018-04-10,59.349998474121094
2018-04-11,58.560001373291016
2018-04-12,59.869998931884766
2018-04-13,60.61000061035156
2018-04-16,61.150001525878906
2018-04-17,61.88999938964844
2018-04-18,62.11000061035156
2018-04-19,59.900001525878906
2018-04-20,59.63999938964844
2018-04-23,58.220001220703125
2018-04-24,58.27000045776367
2018-04-25,58.29999923706055
2018-04-26,59.34000015258789
2018-04-27,59.52000045776367
2018-04-30,57.88999938964844
2018-05-01,54.209999084472656
2018-05-02,54.70000076293945
2018-05-03,54.970001220703125
2018-05-04,55.68000030517578
2018-05-07,55.95000076293945
2018-05-08,56.4900016784668
2018-05-09,57.22999954223633
2018-05-10,57.27000045776367
2018-05-11,56.709999084472656
2018-05-14,57.06999969482422
2018-05-15,57.77000045776367
2018-05-16,59.369998931884766
2018-05-17,59.02000045776367
2018-05-18,56.310001373291016
2018-05-21,57.25
2018-05-22,58.0099983215332
2018-05-23,58.279998779296875
2018-05-24,58.279998779296875
2018-05-25,57.470001220703125
2018-05-29,57.25
2018-05-30,58.029998779296875
2018-05-31,56.349998474121094
2018-06-01,57.900001525878906
2018-06-04,57.470001220703125
2018-06-05,59.18000030517578
2018-06-06,58.66999816894531
2018-06-07,55.22999954223633
2018-06-08,55.97999954223633
2018-06-11,57.939998626708984
2018-06-12,57.099998474121094
2018-06-13,56.95000076293945
2018-06-14,59.08000183105469
2018-06-15,58.43000030517578
2018-06-18,58.97999954223633
2018-06-19,57.95000076293945
2018-06-20,58.08000183105469
2018-06-21,58.439998626708984
2018-06-22,58.220001220703125
2018-06-25,55.83000183105469
2018-06-26,56.5099983215332
2018-06-27,55.689998626708984
2018-06-28,56.36000061035156
2018-06-29,56.470001220703125
2018-07-02,57.61000061035156
2018-07-03,56.900001525878906
2018-07-05,58.61000061035156
2018-07-06,58.59000015258789
2018-07-09,58.75
2018-07-10,58.88999938964844
2018-07-11,57.2400016784668
2018-07-12,59.02000045776367
2018-07-13,59.02000045776367
2018-07-16,58.45000076293945
2018-07-17,58.099998474121094
2018-07-18,58.099998474121094
2018-07-19,57.18000030517578
2018-07-20,56.47999954223633
2018-07-23,56.349998474121094
2018-07-24,55.720001220703125
2018-07-25,56.439998626708984
2018-07-26,57.540000915527344
2018-07-27,54.689998626708984
2018-07-30,54.0
2018-07-31,52.619998931884766
2018-08-01,53.06999969482422
2018-08-02,53.41999816894531
2018-08-03,53.880001068115234
2018-08-06,54.22999954223633
2018-08-07,54.869998931884766
2018-08-08,55.040000915527344
2018-08-09,51.02000045776367
2018-08-10,50.880001068115234
2018-08-13,51.0099983215332
2018-08-14,53.22999954223633
2018-08-15,52.88999938964844
2018-08-16,53.04999923706055
2018-08-17,54.2599983215332
2018-08-20,54.540000915527344
2018-08-21,54.810001373291016
2018-08-22,55.31999969482422
2018-08-23,55.720001220703125
2018-08-24,55.75
2018-08-27,56.36000061035156
2018-08-28,56.459999084472656
2018-08-29,55.97999954223633
2018-08-30,53.13999938964844
2018-08-31,53.540000915527344
2018-09-04,49.40999984741211
2018-09-05,49.369998931884766
2018-09-06,49.38999938964844
2018-09-07,49.79999923706055
2018-09-10,50.290000915527344
2018-09-11,48.97999954223633
2018-09-12,49.470001220703125
2018-09-13,48.209999084472656
2018-09-14,48.290000915527344
2018-09-17,47.939998626708984
2018-09-18,47.97999954223633
2018-09-19,48.09000015258789
2018-09-20,49.02000045776367
2018-09-21,49.279998779296875
2018-09-24,49.150001525878906
2018-09-25,48.4900016784668
2018-09-26,47.06999969482422
2018-09-27,46.56999969482422
2018-09-28,47.349998474121094
2018-10-01,46.97999954223633
2018-10-02,46.93000030517578
2018-10-03,47.790000915527344
2018-10-04,46.650001525878906
2018-10-05,46.810001373291016
2018-10-08,45.84000015258789
2018-10-09,44.0
2018-10-10,43.65999984741211
2018-10-11,43.34000015258789
2018-10-12,42.9900016784668
2018-10-15,42.7599983215332
2018-10-16,44.11000061035156
2018-10-17,44.119998931884766
2018-10-18,43.7599983215332
2018-10-19,43.810001373291016
2018-10-22,43.599998474121094
2018-10-23,43.470001220703125
2018-10-24,41.68000030517578
2018-10-25,42.61000061035156
2018-10-26,38.79999923706055
2018-10-29,37.83000183105469
2018-10-30,38.849998474121094
2018-10-31,40.22999954223633
2018-11-01,42.97999954223633
2018-11-02,44.27000045776367
2018-11-05,44.95000076293945
2018-11-06,45.41999816894531
2018-11-07,45.79999923706055
2018-11-08,45.33000183105469
2018-11-09,43.029998779296875
2018-11-12,41.88999938964844
2018-11-13,42.54999923706055
2018-11-14,42.720001220703125
2018-11-15,43.86000061035156
2018-11-16,43.29999923706055
2018-11-19,42.060001373291016
2018-11-20,42.130001068115234
2018-11-21,42.540000915527344
2018-11-23,42.95000076293945
2018-11-26,43.91999816894531
2018-11-27,44.09000015258789
2018-11-28,44.099998474121094
2018-11-29,42.650001525878906
2018-11-30,43.09000015258789
2018-12-03,44.7599983215332
2018-12-04,41.56999969482422
2018-12-06,41.650001525878906
2018-12-07,39.900001525878906
2018-12-10,39.810001373291016
2018-12-11,39.5
2018-12-12,40.0
2018-12-13,39.400001525878906
2018-12-14,38.54999923706055
2018-12-17,37.43000030517578
2018-12-18,37.33000183105469
2018-12-19,36.18000030517578
2018-12-20,36.58000183105469
2018-12-21,36.36000061035156
2018-12-24,36.130001068115234
2018-12-26,37.90999984741211
2018-12-27,38.439998626708984
2018-12-28,38.349998474121094
2018-12-31,38.59000015258789
2019-01-02,39.08000183105469
2019-01-03,36.52000045776367
2019-01-04,38.13999938964844
2019-01-07,39.15999984741211
2019-01-08,39.13999938964844
2019-01-09,40.13999938964844
2019-01-10,40.599998474121094
2019-01-11,40.66999816894531
2019-01-14,40.119998931884766
2019-01-15,39.650001525878906
2019-01-16,39.720001220703125
2019-01-17,38.72999954223633
2019-01-18,40.22999954223633
2019-01-22,38.47999954223633
2019-01-23,38.7599983215332
2019-01-24,40.970001220703125
2019-01-25,43.65999984741211
2019-01-28,43.2599983215332
2019-01-29,42.77000045776367
2019-01-30,43.7400016784668
2019-01-31,44.279998779296875
2019-02-01,45.2599983215332
2019-02-04,45.560001373291016
2019-02-05,45.13999938964844
2019-02-06,45.22999954223633
2019-02-07,44.459999084472656
2019-02-08,45.02000045776367
2019-02-11,44.650001525878906
2019-02-12,45.38999938964844
2019-02-13,45.7400016784668
2019-02-14,45.77000045776367
2019-02-15,45.709999084472656
2019-02-19,45.88999938964844
2019-02-20,45.88999938964844
2019-02-21,45.11000061035156
2019-02-22,47.0099983215332
2019-02-25,48.04999923706055
2019-02-26,47.47999954223633
2019-02-27,46.81999969482422
2019-02-28,46.560001373291016
2019-03-01,46.349998474121094
2019-03-04,46.41999816894531
2019-03-05,46.290000915527344
2019-03-06,46.2599983215332
2019-03-07,45.189998626708984
2019-03-08,46.220001220703125
2019-03-11,48.630001068115234
2019-03-12,48.08000183105469
2019-03-13,47.68000030517578
2019-03-14,47.189998626708984
2019-03-15,47.68000030517578
2019-03-18,48.15999984741211
2019-03-19,47.2599983215332
2019-03-20,46.209999084472656
2019-03-21,48.97999954223633
2019-03-22,46.93000030517578
2019-03-25,46.83000183105469
2019-03-26,47.209999084472656
2019-03-27,45.81999969482422
2019-03-28,45.9900016784668
2019-03-29,47.88999938964844
2019-04-01,48.43000030517578
