Date,ESRX
2016-01-12,85.57499694824219
2016-01-13,79.69000244140625
2016-01-14,77.51000213623047
2016-01-15,74.58999633789062
2016-01-19,72.37999725341797
2016-01-20,71.69999694824219
2016-01-21,71.91000366210938
2016-01-22,72.2300033569336
2016-01-25,72.30999755859375
2016-01-26,72.9800033569336
2016-01-27,72.0199966430664
2016-01-28,69.86000061035156
2016-01-29,71.87000274658203
2016-02-01,72.27999877929688
2016-02-02,70.12000274658203
2016-02-03,68.81999969482422
2016-02-04,68.1500015258789
2016-02-05,67.83999633789062
2016-02-08,66.72000122070312
2016-02-09,67.16000366210938
2016-02-10,67.11000061035156
2016-02-11,66.37000274658203
2016-02-12,67.33999633789062
2016-02-16,68.6500015258789
2016-02-17,69.38999938964844
2016-02-18,68.29000091552734
2016-02-19,68.01000213623047
2016-02-22,68.94999694824219
2016-02-23,68.55000305175781
2016-02-24,69.19999694824219
2016-02-25,69.69000244140625
2016-02-26,71.33000183105469
2016-02-29,70.37999725341797
2016-03-01,71.61000061035156
2016-03-02,71.19000244140625
2016-03-03,72.4000015258789
2016-03-04,71.69000244140625
2016-03-07,70.8499984741211
2016-03-08,68.22000122070312
2016-03-09,69.56999969482422
2016-03-10,68.3499984741211
2016-03-11,70.27999877929688
2016-03-14,70.94000244140625
2016-03-15,69.58999633789062
2016-03-16,70.06999969482422
2016-03-17,67.58999633789062
2016-03-18,69.47000122070312
2016-03-21,69.33999633789062
2016-03-22,67.5199966430664
2016-03-23,67.33000183105469
2016-03-24,67.37999725341797
2016-03-28,67.66999816894531
2016-03-29,68.69000244140625
2016-03-30,69.05000305175781
2016-03-31,68.69000244140625
2016-04-01,69.11000061035156
2016-04-04,68.31999969482422
2016-04-05,67.23999786376953
2016-04-06,69.12000274658203
2016-04-07,70.05000305175781
2016-04-08,70.08999633789062
2016-04-11,69.70999908447266
2016-04-12,70.26000213623047
2016-04-13,71.11000061035156
2016-04-14,71.16999816894531
2016-04-15,70.9800033569336
2016-04-18,72.0199966430664
2016-04-19,72.3499984741211
2016-04-20,73.16999816894531
2016-04-21,73.33000183105469
2016-04-22,73.55000305175781
2016-04-25,73.72000122070312
2016-04-26,74.26000213623047
2016-04-27,76.05999755859375
2016-04-28,74.93000030517578
2016-04-29,73.7300033569336
2016-05-02,73.62000274658203
2016-05-03,72.79000091552734
2016-05-04,72.73999786376953
2016-05-05,72.94999694824219
2016-05-06,73.12999725341797
2016-05-09,73.7699966430664
2016-05-10,74.5999984741211
2016-05-11,73.62000274658203
2016-05-12,72.61000061035156
2016-05-13,72.01000213623047
2016-05-16,72.76000213623047
2016-05-17,72.22000122070312
2016-05-18,72.51000213623047
2016-05-19,72.3499984741211
2016-05-20,72.87000274658203
2016-05-23,72.91000366210938
2016-05-24,74.3499984741211
2016-05-25,74.72000122070312
2016-05-26,74.70999908447266
2016-05-27,74.97000122070312
2016-05-31,75.55000305175781
2016-06-01,75.83999633789062
2016-06-02,76.26000213623047
2016-06-03,75.61000061035156
2016-06-06,76.0
2016-06-07,75.83999633789062
2016-06-08,76.86000061035156
2016-06-09,76.93000030517578
2016-06-10,75.91000366210938
2016-06-13,75.54000091552734
2016-06-14,75.16000366210938
2016-06-15,74.80000305175781
2016-06-16,74.73999786376953
2016-06-17,74.58000183105469
2016-06-20,74.13999938964844
2016-06-21,74.75
2016-06-22,75.58999633789062
2016-06-23,76.94999694824219
2016-06-24,75.4000015258789
2016-06-27,73.20999908447266
2016-06-28,74.01000213623047
2016-06-29,75.69999694824219
2016-06-30,75.80000305175781
2016-07-01,76.27999877929688
2016-07-05,75.61000061035156
2016-07-06,76.20999908447266
2016-07-07,76.55000305175781
2016-07-08,77.91999816894531
2016-07-11,77.93000030517578
2016-07-12,78.27999877929688
2016-07-13,78.5999984741211
2016-07-14,79.44999694824219
2016-07-15,79.33000183105469
2016-07-18,79.68000030517578
2016-07-19,79.0
2016-07-20,79.18000030517578
2016-07-21,78.58999633789062
2016-07-22,78.86000061035156
2016-07-25,77.38999938964844
2016-07-26,78.48999786376953
2016-07-27,77.20999908447266
2016-07-28,77.08999633789062
2016-07-29,76.06999969482422
2016-08-01,76.16999816894531
2016-08-02,75.43000030517578
2016-08-03,75.9800033569336
2016-08-04,75.88999938964844
2016-08-05,76.37999725341797
2016-08-08,75.91000366210938
2016-08-09,76.44000244140625
2016-08-10,75.79000091552734
2016-08-11,76.16999816894531
2016-08-12,76.19000244140625
2016-08-15,77.12999725341797
2016-08-16,76.97000122070312
2016-08-17,76.62999725341797
2016-08-18,76.62000274658203
2016-08-19,76.37999725341797
2016-08-22,76.51000213623047
2016-08-23,77.1500015258789
2016-08-24,76.33999633789062
2016-08-25,71.73999786376953
2016-08-26,72.30999755859375
2016-08-29,73.12000274658203
2016-08-30,73.3499984741211
2016-08-31,72.69999694824219
2016-09-01,72.22000122070312
2016-09-02,72.54000091552734
2016-09-06,72.72000122070312
2016-09-07,72.66999816894531
2016-09-08,72.11000061035156
2016-09-09,71.12999725341797
2016-09-12,72.0999984741211
2016-09-13,70.9000015258789
2016-09-14,70.37000274658203
2016-09-15,70.44000244140625
2016-09-16,70.20999908447266
2016-09-19,69.66000366210938
2016-09-20,69.25
2016-09-21,69.6500015258789
2016-09-22,71.02999877929688
2016-09-23,71.33999633789062
2016-09-26,70.62999725341797
2016-09-27,70.79000091552734
2016-09-28,70.93000030517578
2016-09-29,69.83999633789062
2016-09-30,70.52999877929688
2016-10-03,69.95999908447266
2016-10-04,69.91000366210938
2016-10-05,70.33999633789062
2016-10-06,70.3499984741211
2016-10-07,70.05999755859375
2016-10-10,70.56999969482422
2016-10-11,69.02999877929688
2016-10-12,69.16000366210938
2016-10-13,69.04000091552734
2016-10-14,69.76000213623047
2016-10-17,69.22000122070312
2016-10-18,70.30999755859375
2016-10-19,70.43000030517578
2016-10-20,71.04000091552734
2016-10-21,69.61000061035156
2016-10-24,69.80000305175781
2016-10-25,70.06999969482422
2016-10-26,70.38999938964844
2016-10-27,69.2300033569336
2016-10-28,65.08999633789062
2016-10-31,67.4000015258789
2016-11-01,67.25
2016-11-02,69.81999969482422
2016-11-03,67.23999786376953
2016-11-04,67.86000061035156
2016-11-07,70.37999725341797
2016-11-08,69.8499984741211
2016-11-09,74.77999877929688
2016-11-10,75.38999938964844
2016-11-11,74.58999633789062
2016-11-14,76.44999694824219
2016-11-15,77.13999938964844
2016-11-16,76.1500015258789
2016-11-17,76.44000244140625
2016-11-18,75.7699966430664
2016-11-21,76.0999984741211
2016-11-22,75.93000030517578
2016-11-23,76.80999755859375
2016-11-25,76.9000015258789
2016-11-28,76.75
2016-11-29,76.86000061035156
2016-11-30,75.87999725341797
2016-12-01,75.83000183105469
2016-12-02,75.66000366210938
2016-12-05,76.70999908447266
2016-12-06,76.7300033569336
2016-12-07,75.8499984741211
2016-12-08,70.75
2016-12-09,72.4800033569336
2016-12-12,72.0999984741211
2016-12-13,73.16999816894531
2016-12-14,70.5199966430664
2016-12-15,69.18000030517578
2016-12-16,69.91999816894531
2016-12-19,69.23999786376953
2016-12-20,68.6500015258789
2016-12-21,68.5
2016-12-22,68.43000030517578
2016-12-23,69.0
2016-12-27,69.5999984741211
2016-12-28,69.5
2016-12-29,69.38999938964844
2016-12-30,68.79000091552734
2017-01-03,69.4000015258789
2017-01-04,71.13999938964844
2017-01-05,70.87000274658203
2017-01-06,70.75
2017-01-09,71.55999755859375
2017-01-10,72.5
2017-01-11,72.08999633789062
2017-01-12,71.86000061035156
2017-01-13,71.80000305175781
2017-01-17,73.16000366210938
2017-01-18,72.66999816894531
2017-01-19,72.44999694824219
2017-01-20,71.75
2017-01-23,70.61000061035156
2017-01-24,71.4000015258789
2017-01-25,69.62000274658203
2017-01-26,69.22000122070312
2017-01-27,67.58999633789062
2017-01-30,68.11000061035156
2017-01-31,68.87999725341797
2017-02-01,69.11000061035156
2017-02-02,66.69000244140625
2017-02-03,67.08999633789062
2017-02-06,67.4000015258789
2017-02-07,67.73999786376953
2017-02-08,67.62000274658203
2017-02-09,67.4800033569336
2017-02-10,68.41000366210938
2017-02-13,69.30000305175781
2017-02-14,69.62999725341797
2017-02-15,69.45999908447266
2017-02-16,69.2300033569336
2017-02-17,69.97000122070312
2017-02-21,71.37000274658203
2017-02-22,70.7300033569336
2017-02-23,70.93000030517578
2017-02-24,71.55000305175781
2017-02-27,71.75
2017-02-28,70.6500015258789
2017-03-01,71.70999908447266
2017-03-02,71.95999908447266
2017-03-03,71.58000183105469
2017-03-06,70.05000305175781
2017-03-07,67.38999938964844
2017-03-08,67.62000274658203
2017-03-09,66.86000061035156
2017-03-10,67.63999938964844
2017-03-13,67.47000122070312
2017-03-14,66.83999633789062
2017-03-15,66.05999755859375
2017-03-16,64.83000183105469
2017-03-17,65.08999633789062
2017-03-20,64.37000274658203
2017-03-21,63.84000015258789
2017-03-22,63.9900016784668
2017-03-23,64.0199966430664
2017-03-24,64.11000061035156
2017-03-27,64.5999984741211
2017-03-28,64.83999633789062
2017-03-29,65.04000091552734
2017-03-30,66.55999755859375
2017-03-31,65.91000366210938
2017-04-03,65.86000061035156
2017-04-04,65.88999938964844
2017-04-05,66.06999969482422
2017-04-06,65.79000091552734
2017-04-07,66.51000213623047
2017-04-10,66.9000015258789
2017-04-11,66.7699966430664
2017-04-12,66.54000091552734
2017-04-13,66.47000122070312
2017-04-17,66.66999816894531
2017-04-18,66.08999633789062
2017-04-19,66.36000061035156
2017-04-20,67.05000305175781
2017-04-21,66.45999908447266
2017-04-24,67.25
2017-04-25,60.0099983215332
2017-04-26,61.279998779296875
2017-04-27,61.400001525878906
2017-04-28,61.34000015258789
2017-05-01,60.91999816894531
2017-05-02,61.70000076293945
2017-05-03,62.2599983215332
2017-05-04,61.790000915527344
2017-05-05,61.58000183105469
2017-05-08,61.599998474121094
2017-05-09,62.08000183105469
2017-05-10,61.02000045776367
2017-05-11,60.65999984741211
2017-05-12,59.630001068115234
2017-05-15,60.31999969482422
2017-05-16,60.15999984741211
2017-05-17,59.72999954223633
2017-05-18,59.2599983215332
2017-05-19,60.11000061035156
2017-05-22,60.310001373291016
2017-05-23,60.150001525878906
2017-05-24,59.86000061035156
2017-05-25,60.09000015258789
2017-05-26,59.7599983215332
2017-05-30,59.599998474121094
2017-05-31,59.75
2017-06-01,60.400001525878906
2017-06-02,60.689998626708984
2017-06-05,61.279998779296875
2017-06-06,60.25
2017-06-07,60.369998931884766
2017-06-08,60.36000061035156
2017-06-09,61.40999984741211
2017-06-12,62.52000045776367
2017-06-13,62.630001068115234
2017-06-14,63.119998931884766
2017-06-15,63.09000015258789
2017-06-16,63.0099983215332
2017-06-19,64.2300033569336
2017-06-20,63.41999816894531
2017-06-21,63.970001220703125
2017-06-22,64.91000366210938
2017-06-23,65.22000122070312
2017-06-26,65.5199966430664
2017-06-27,64.62000274658203
2017-06-28,65.20999908447266
2017-06-29,63.88999938964844
2017-06-30,63.84000015258789
2017-07-03,63.91999816894531
2017-07-05,63.68000030517578
2017-07-06,62.529998779296875
2017-07-07,62.5
2017-07-10,61.83000183105469
2017-07-11,61.560001373291016
2017-07-12,62.119998931884766
2017-07-13,61.720001220703125
2017-07-14,62.13999938964844
2017-07-17,62.720001220703125
2017-07-18,62.650001525878906
2017-07-19,62.04999923706055
2017-07-20,62.63999938964844
2017-07-21,62.5
2017-07-24,62.61000061035156
2017-07-25,62.560001373291016
2017-07-26,63.470001220703125
2017-07-27,62.33000183105469
2017-07-28,62.900001525878906
2017-07-31,62.63999938964844
2017-08-01,62.36000061035156
2017-08-02,61.97999954223633
2017-08-03,62.599998474121094
2017-08-04,62.529998779296875
2017-08-07,62.31999969482422
2017-08-08,62.2400016784668
2017-08-09,61.20000076293945
2017-08-10,60.29999923706055
2017-08-11,60.81999969482422
2017-08-14,61.310001373291016
2017-08-15,61.72999954223633
2017-08-16,62.0
2017-08-17,61.040000915527344
2017-08-18,60.560001373291016
2017-08-21,60.33000183105469
2017-08-22,61.619998931884766
2017-08-23,60.93000030517578
2017-08-24,60.5099983215332
2017-08-25,60.790000915527344
2017-08-28,61.16999816894531
2017-08-29,61.380001068115234
2017-08-30,61.529998779296875
2017-08-31,62.81999969482422
2017-09-05,61.75
2017-09-06,62.689998626708984
2017-09-07,62.34000015258789
2017-09-08,62.900001525878906
2017-09-11,63.66999816894531
2017-09-12,62.63999938964844
2017-09-13,63.2400016784668
2017-09-14,62.34000015258789
2017-09-15,62.650001525878906
2017-09-18,62.0099983215332
2017-09-19,61.0
2017-09-20,61.81999969482422
2017-09-21,61.720001220703125
2017-09-22,62.290000915527344
2017-09-25,62.470001220703125
2017-09-26,63.04999923706055
2017-09-27,62.959999084472656
2017-09-28,63.06999969482422
2017-09-29,63.31999969482422
2017-10-02,63.630001068115234
2017-10-03,63.650001525878906
2017-10-04,63.97999954223633
2017-10-05,64.01000213623047
2017-10-06,62.36000061035156
2017-10-09,59.220001220703125
2017-10-10,58.18000030517578
2017-10-11,57.709999084472656
2017-10-12,57.66999816894531
2017-10-13,57.13999938964844
2017-10-16,56.810001373291016
2017-10-17,57.209999084472656
2017-10-18,57.77000045776367
2017-10-19,58.75
2017-10-20,59.5099983215332
2017-10-23,58.650001525878906
2017-10-24,58.849998474121094
2017-10-25,61.15999984741211
2017-10-26,58.93000030517578
2017-10-27,62.189998626708984
2017-10-30,61.349998474121094
2017-10-31,61.290000915527344
2017-11-01,62.31999969482422
2017-11-02,60.31999969482422
2017-11-03,60.540000915527344
2017-11-06,60.619998931884766
2017-11-07,60.599998474121094
2017-11-08,61.29999923706055
2017-11-09,60.75
2017-11-10,60.04999923706055
2017-11-13,60.880001068115234
2017-11-14,60.25
2017-11-15,60.04999923706055
2017-11-16,62.45000076293945
2017-11-17,61.939998626708984
2017-11-20,61.41999816894531
2017-11-21,61.189998626708984
2017-11-22,62.119998931884766
2017-11-24,61.18000030517578
2017-11-27,61.470001220703125
2017-11-28,61.439998626708984
2017-11-29,62.86000061035156
2017-11-30,65.18000030517578
2017-12-01,64.41000366210938
2017-12-04,68.16000366210938
2017-12-05,67.83999633789062
2017-12-06,68.56999969482422
2017-12-07,67.41000366210938
2017-12-08,68.1500015258789
2017-12-11,68.38999938964844
2017-12-12,68.55999755859375
2017-12-13,68.56999969482422
2017-12-14,69.0199966430664
2017-12-15,71.55000305175781
2017-12-18,73.37999725341797
2017-12-19,73.66000366210938
2017-12-20,73.98999786376953
2017-12-21,74.45999908447266
2017-12-22,74.52999877929688
2017-12-26,74.98999786376953
2017-12-27,74.87999725341797
2017-12-28,74.98999786376953
2017-12-29,74.63999938964844
2018-01-02,75.2300033569336
2018-01-03,75.66000366210938
2018-01-04,76.08000183105469
2018-01-05,76.01000213623047
2018-01-08,76.55999755859375
2018-01-09,79.91000366210938
2018-01-10,80.3499984741211
2018-01-11,80.08999633789062
2018-01-12,80.87000274658203
2018-01-16,80.41000366210938
2018-01-17,80.77999877929688
2018-01-18,80.0
2018-01-19,80.22000122070312
2018-01-22,81.12000274658203
2018-01-23,81.1500015258789
2018-01-24,80.95999908447266
2018-01-25,80.80000305175781
2018-01-26,81.31999969482422
2018-01-29,81.91999816894531
2018-01-30,79.30500030517578
2018-01-31,79.18000030517578
2018-02-01,78.0999984741211
2018-02-02,76.5
2018-02-05,74.5
2018-02-06,75.94000244140625
2018-02-07,74.94999694824219
2018-02-08,73.3499984741211
2018-02-09,71.70999908447266
2018-02-12,72.88999938964844
2018-02-13,73.58999633789062
2018-02-14,74.93000030517578
2018-02-15,74.06999969482422
2018-02-16,75.2300033569336
2018-02-20,76.05000305175781
2018-02-21,75.83000183105469
2018-02-22,74.72000122070312
2018-02-23,77.0
2018-02-26,77.63999938964844
2018-02-27,78.63999938964844
2018-02-28,75.44999694824219
2018-03-01,74.06999969482422
2018-03-02,74.7699966430664
2018-03-05,74.76000213623047
2018-03-06,74.58000183105469
2018-03-07,73.41999816894531
2018-03-08,79.72000122070312
2018-03-09,80.75
2018-03-12,78.25
2018-03-13,77.0
2018-03-14,76.69999694824219
2018-03-15,76.33000183105469
2018-03-16,76.0199966430664
2018-03-19,72.98999786376953
2018-03-20,72.41999816894531
2018-03-21,71.68000030517578
2018-03-22,70.47000122070312
2018-03-23,70.16000366210938
2018-03-26,71.69999694824219
2018-03-27,70.37000274658203
2018-03-28,69.7300033569336
2018-03-29,69.08000183105469
2018-04-02,67.87000274658203
2018-04-03,69.01000213623047
2018-04-04,70.04000091552734
2018-04-05,69.18000030517578
2018-04-06,67.87999725341797
2018-04-09,68.02999877929688
2018-04-10,69.81999969482422
2018-04-11,69.72000122070312
2018-04-12,71.61000061035156
2018-04-13,71.62000274658203
2018-04-16,71.98999786376953
2018-04-17,72.5
2018-04-18,74.73999786376953
2018-04-19,73.76000213623047
2018-04-20,73.48999786376953
2018-04-23,75.19000244140625
2018-04-24,75.48999786376953
2018-04-25,76.5199966430664
2018-04-26,76.70999908447266
2018-04-27,77.20999908447266
2018-04-30,75.69999694824219
2018-05-01,75.87000274658203
2018-05-02,74.05000305175781
2018-05-03,72.19999694824219
2018-05-04,70.22000122070312
2018-05-07,69.69000244140625
2018-05-08,68.12000274658203
2018-05-09,68.62999725341797
2018-05-10,70.95999908447266
2018-05-11,72.80000305175781
2018-05-14,73.66999816894531
2018-05-15,73.23999786376953
2018-05-16,73.7300033569336
2018-05-17,76.3499984741211
2018-05-18,75.6500015258789
2018-05-21,76.5199966430664
2018-05-22,77.75
2018-05-23,77.01000213623047
2018-05-24,76.80000305175781
2018-05-25,77.08000183105469
2018-05-29,76.08999633789062
2018-05-30,76.20999908447266
2018-05-31,75.80999755859375
2018-06-01,77.06999969482422
2018-06-04,75.54000091552734
2018-06-05,74.87000274658203
2018-06-06,76.52999877929688
2018-06-07,78.1500015258789
2018-06-08,78.38999938964844
2018-06-11,79.56999969482422
2018-06-12,79.16999816894531
2018-06-13,81.7699966430664
2018-06-14,82.23999786376953
2018-06-15,81.75
2018-06-18,80.4800033569336
2018-06-19,80.58000183105469
2018-06-20,80.0999984741211
2018-06-21,79.36000061035156
2018-06-22,79.2300033569336
2018-06-25,79.23999786376953
2018-06-26,77.83999633789062
2018-06-27,78.73999786376953
2018-06-28,77.62000274658203
2018-06-29,77.20999908447266
2018-07-02,77.98999786376953
2018-07-03,79.91000366210938
2018-07-05,79.95999908447266
2018-07-06,80.06999969482422
2018-07-09,79.62999725341797
2018-07-10,80.55999755859375
2018-07-11,80.56999969482422
2018-07-12,81.61000061035156
2018-07-13,81.4800033569336
2018-07-16,80.93000030517578
2018-07-17,79.87999725341797
2018-07-18,77.88999938964844
2018-07-19,76.7300033569336
2018-07-20,77.55999755859375
2018-07-23,79.41999816894531
2018-07-24,79.38999938964844
2018-07-25,78.75
2018-07-26,79.4800033569336
2018-07-27,79.44999694824219
2018-07-30,79.77999877929688
2018-07-31,79.45999908447266
2018-08-01,74.44000244140625
2018-08-02,77.9800033569336
2018-08-03,77.5199966430664
2018-08-06,76.83000183105469
2018-08-07,78.94999694824219
2018-08-08,78.87999725341797
2018-08-09,81.81999969482422
2018-08-10,83.63999938964844
2018-08-13,84.0199966430664
2018-08-14,86.0
2018-08-15,86.6500015258789
2018-08-16,87.33999633789062
2018-08-17,87.38999938964844
2018-08-20,88.0
2018-08-21,87.8499984741211
2018-08-22,87.98999786376953
2018-08-23,87.7300033569336
2018-08-24,87.91000366210938
2018-08-27,87.80999755859375
2018-08-28,88.08999633789062
2018-08-29,88.52999877929688
2018-08-30,88.26000213623047
2018-08-31,88.0199966430664
2018-09-04,86.94999694824219
2018-09-05,89.83000183105469
2018-09-06,90.2300033569336
2018-09-07,90.80000305175781
2018-09-10,90.1500015258789
2018-09-11,89.6500015258789
2018-09-12,89.97000122070312
2018-09-13,91.31999969482422
2018-09-14,91.81999969482422
2018-09-17,95.2300033569336
2018-09-18,94.94000244140625
2018-09-19,94.63999938964844
2018-09-20,95.04000091552734
2018-09-21,94.58000183105469
2018-09-24,94.4000015258789
2018-09-25,94.08000183105469
2018-09-26,94.27999877929688
2018-09-27,94.80999755859375
2018-09-28,95.01000213623047
2018-10-01,95.05999755859375
2018-10-02,95.2699966430664
2018-10-03,95.33999633789062
2018-10-04,95.26000213623047
2018-10-05,96.02999877929688
2018-10-08,95.5999984741211
2018-10-09,96.5
2018-10-10,94.87000274658203
2018-10-11,93.73999786376953
2018-10-12,94.29000091552734
2018-10-15,93.5199966430664
2018-10-16,96.22000122070312
2018-10-17,95.7699966430664
2018-10-18,96.1500015258789
2018-10-19,95.30000305175781
2018-10-22,94.98999786376953
2018-10-23,95.51000213623047
2018-10-24,91.98999786376953
2018-10-25,95.41000366210938
2018-10-26,94.27999877929688
2018-10-29,94.87000274658203
2018-10-30,95.41999816894531
2018-10-31,96.97000122070312
2018-11-01,97.23999786376953
2018-11-02,96.73999786376953
2018-11-05,97.44999694824219
2018-11-06,98.19000244140625
2018-11-07,99.4800033569336
2018-11-08,99.31999969482422
2018-11-09,98.4800033569336
2018-11-12,98.19999694824219
2018-11-13,96.87999725341797
2018-11-14,96.4800033569336
2018-11-15,97.45999908447266
2018-11-16,97.63999938964844
2018-11-19,96.9000015258789
2018-11-20,95.29000091552734
2018-11-21,95.33000183105469
2018-11-23,96.80999755859375
2018-11-26,99.12000274658203
2018-11-27,99.54000091552734
2018-11-28,101.0999984741211
2018-11-29,101.22000122070312
2018-11-30,101.47000122070312
2018-12-03,100.63999938964844
2018-12-04,98.87000274658203
2018-12-06,97.9800033569336
2018-12-07,95.8499984741211
2018-12-10,96.01000213623047
2018-12-11,96.41999816894531
2018-12-12,96.93000030517578
2018-12-13,98.94999694824219
2018-12-14,98.22000122070312
2018-12-17,96.63999938964844
2018-12-18,95.02999877929688
2018-12-19,95.80000305175781
2018-12-20,92.33000183105469
2018-12-21,92.33000183105469
