Date,MMM
2016-10-14,104.01576232910156
2016-10-17,103.9425048828125
2016-10-18,103.78372192382812
2016-10-19,103.75924682617188
2016-10-20,103.72872161865234
2016-10-21,103.50890350341797
2016-10-24,104.58981323242188
2016-10-25,101.51197814941406
2016-10-26,101.68296813964844
2016-10-27,101.22498321533203
2016-10-28,101.2311019897461
2016-10-31,100.94409942626953
2016-11-01,100.30284118652344
2016-11-02,101.2066650390625
2016-11-03,101.87837219238281
2016-11-04,101.66465759277344
2016-11-07,103.65546417236328
2016-11-08,104.44324493408203
2016-11-09,104.0523910522461
2016-11-10,106.42792510986328
2016-11-11,106.9164047241211
2016-11-14,105.59126281738281
2016-11-15,106.40349578857422
2016-11-16,105.71514129638672
2016-11-17,106.18224334716797
2016-11-18,106.29900360107422
2016-11-21,105.41398620605469
2016-11-22,105.6536865234375
2016-11-23,105.86260986328125
2016-11-25,106.62474060058594
2016-11-28,106.01630401611328
2016-11-29,106.18224334716797
2016-11-30,105.54918670654297
2016-12-01,106.0961685180664
2016-12-02,105.97325134277344
2016-12-05,105.4754638671875
2016-12-06,105.58611297607422
2016-12-07,108.19808197021484
2016-12-08,108.09359741210938
2016-12-09,109.69768524169922
2016-12-12,110.40443420410156
2016-12-13,109.9066162109375
2016-12-14,108.53609466552734
2016-12-15,108.17964935302734
2016-12-16,109.05850982666016
2016-12-19,109.49484252929688
2016-12-20,109.79601287841797
2016-12-21,109.66078186035156
2016-12-22,110.13401794433594
2016-12-23,109.85746765136719
2016-12-27,109.96195220947266
2016-12-28,109.44568634033203
2016-12-29,109.64849853515625
2016-12-30,109.74681091308594
2017-01-03,109.42723083496094
2017-01-04,109.59319305419922
2017-01-05,109.21829986572266
2017-01-06,109.53787231445312
2017-01-09,108.94789123535156
2017-01-10,108.5238037109375
2017-01-11,109.32889556884766
2017-01-12,109.05230712890625
2017-01-13,109.0216293334961
2017-01-17,108.94171142578125
2017-01-18,109.69768524169922
2017-01-19,109.81446838378906
2017-01-20,109.69768524169922
2017-01-23,109.7099609375
2017-01-24,108.14892578125
2017-01-25,108.615966796875
2017-01-26,108.67131805419922
2017-01-27,109.07691192626953
2017-01-30,107.81086730957031
2017-01-31,107.44213104248047
2017-02-01,107.65724182128906
2017-02-02,107.04878997802734
2017-02-03,107.57731628417969
2017-02-06,107.61418151855469
2017-02-07,108.01984405517578
2017-02-08,108.82498168945312
2017-02-09,109.50714874267578
2017-02-10,110.01112365722656
2017-02-13,111.2525863647461
2017-02-14,111.6090087890625
2017-02-15,112.39774322509766
2017-02-16,113.45553588867188
2017-02-17,113.17096710205078
2017-02-21,113.4307861328125
2017-02-22,115.0823974609375
2017-02-23,115.79380798339844
2017-02-24,115.9299087524414
2017-02-27,115.6205825805664
2017-02-28,115.27416229248047
2017-03-01,117.44546508789062
2017-03-02,117.46399688720703
2017-03-03,117.105224609375
2017-03-06,116.85157775878906
2017-03-07,116.96910095214844
2017-03-08,117.2289047241211
2017-03-09,117.47016906738281
2017-03-10,118.28054809570312
2017-03-13,118.47228240966797
2017-03-14,117.73616027832031
2017-03-15,118.2743148803711
2017-03-16,117.72380828857422
2017-03-17,118.9919204711914
2017-03-20,119.39397430419922
2017-03-21,118.84961700439453
2017-03-22,118.9052963256836
2017-03-23,118.85582733154297
2017-03-24,118.4660873413086
2017-03-27,117.79803466796875
2017-03-28,118.1444320678711
2017-03-29,117.9526596069336
2017-03-30,118.32380676269531
2017-03-31,118.35478210449219
2017-04-03,117.9774398803711
2017-04-04,117.64958190917969
2017-04-05,117.68045806884766
2017-04-06,117.46399688720703
2017-04-07,117.52584838867188
2017-04-10,117.3526611328125
2017-04-11,117.57530212402344
2017-04-12,117.34645080566406
2017-04-13,116.69694519042969
2017-04-17,117.7547378540039
2017-04-18,117.66810607910156
2017-04-19,117.42688751220703
2017-04-20,118.24958801269531
2017-04-21,118.45989990234375
2017-04-24,120.1486587524414
2017-04-25,120.70539093017578
2017-04-26,120.62494659423828
2017-04-27,121.31163787841797
2017-04-28,121.13841247558594
2017-05-01,120.50746154785156
2017-05-02,121.57141876220703
2017-05-03,122.25188446044922
2017-05-04,123.41481018066406
2017-05-05,123.34674835205078
2017-05-08,122.88285064697266
2017-05-09,122.45599365234375
2017-05-10,121.63947296142578
2017-05-11,121.70746612548828
2017-05-12,121.59613800048828
2017-05-15,122.25188446044922
2017-05-16,122.42506408691406
2017-05-17,121.24585723876953
2017-05-18,121.49478149414062
2017-05-19,121.84326934814453
2017-05-22,123.5296401977539
2017-05-23,123.04428100585938
2017-05-24,122.89488983154297
2017-05-25,124.17060089111328
2017-05-26,124.8737564086914
2017-05-30,125.97522735595703
2017-05-31,127.23841857910156
2017-06-01,127.16376495361328
2017-06-02,128.62611389160156
2017-06-05,128.32742309570312
2017-06-06,127.82341766357422
2017-06-07,127.57450103759766
2017-06-08,128.1532440185547
2017-06-09,128.76922607421875
2017-06-12,129.05557250976562
2017-06-13,130.12583923339844
2017-06-14,130.68589782714844
2017-06-15,131.48240661621094
2017-06-16,132.6958770751953
2017-06-19,132.77052307128906
2017-06-20,132.77052307128906
2017-06-21,132.45936584472656
2017-06-22,132.0611572265625
2017-06-23,132.4842987060547
2017-06-26,132.30384826660156
2017-06-27,130.5428009033203
2017-06-28,131.0655059814453
2017-06-29,129.3417510986328
2017-06-30,129.55332946777344
2017-07-03,130.5738983154297
2017-07-05,130.53036499023438
2017-07-06,129.44754028320312
2017-07-07,130.4245147705078
2017-07-10,130.9845733642578
2017-07-11,130.46812438964844
2017-07-12,131.48861694335938
2017-07-13,131.35791015625
2017-07-14,131.7810821533203
2017-07-17,131.7251434326172
2017-07-18,131.494873046875
2017-07-19,131.98646545410156
2017-07-20,132.20425415039062
2017-07-21,131.4015350341797
2017-07-24,130.6796875
2017-07-25,124.07723999023438
2017-07-26,123.85318756103516
2017-07-27,124.4879379272461
2017-07-28,124.28255462646484
2017-07-31,125.18489837646484
2017-08-01,126.43570709228516
2017-08-02,127.82341766357422
2017-08-03,129.1986083984375
2017-08-04,129.21730041503906
2017-08-07,129.08663940429688
2017-08-08,128.45816040039062
2017-08-09,128.48927307128906
2017-08-10,128.33364868164062
2017-08-11,128.1781005859375
2017-08-14,129.0430908203125
2017-08-15,128.92483520507812
2017-08-16,129.3853302001953
2017-08-17,127.78607177734375
2017-08-18,126.6534652709961
2017-08-21,127.2882308959961
2017-08-22,127.85454559326172
2017-08-23,126.84371948242188
2017-08-24,126.49947357177734
2017-08-25,126.50581359863281
2017-08-28,126.71227264404297
2017-08-29,127.00021362304688
2017-08-30,127.48213958740234
2017-08-31,127.87641143798828
2017-09-01,127.40070343017578
2017-09-05,125.7860336303711
2017-09-06,126.45567321777344
2017-09-07,127.96403503417969
2017-09-08,128.7338104248047
2017-09-11,131.15591430664062
2017-09-12,131.2060089111328
2017-09-13,131.1121063232422
2017-09-14,132.3263397216797
2017-09-15,133.52793884277344
2017-09-18,133.78457641601562
2017-09-19,133.65940856933594
2017-09-20,131.75051879882812
2017-09-21,131.70668029785156
2017-09-22,131.9069366455078
2017-09-25,131.88818359375
2017-09-26,132.07594299316406
2017-09-27,131.1058349609375
2017-09-28,131.14967346191406
2017-09-29,131.36871337890625
2017-10-02,133.15866088867188
2017-10-03,134.29151916503906
2017-10-04,135.5119171142578
2017-10-05,135.4180908203125
2017-10-06,135.5119171142578
2017-10-09,135.61209106445312
2017-10-10,135.65586853027344
2017-10-11,135.50567626953125
2017-10-12,136.181640625
2017-10-13,136.26296997070312
2017-10-16,136.8888397216797
2017-10-17,136.2817840576172
2017-10-18,136.60720825195312
2017-10-19,137.21429443359375
2017-10-20,138.5160675048828
2017-10-23,138.66001892089844
2017-10-24,146.85885620117188
2017-10-25,148.7552490234375
2017-10-26,145.78863525390625
2017-10-27,146.91517639160156
2017-10-30,144.5869598388672
2017-10-31,144.06747436523438
2017-11-01,144.06121826171875
2017-11-02,145.34426879882812
2017-11-03,145.33798217773438
2017-11-06,144.14260864257812
2017-11-07,143.97988891601562
2017-11-08,143.8422088623047
2017-11-09,142.94093322753906
2017-11-10,142.35263061523438
2017-11-13,142.83448791503906
2017-11-14,143.5292510986328
2017-11-15,142.32131958007812
2017-11-16,143.5855712890625
2017-11-17,143.54800415039062
2017-11-20,144.88108825683594
2017-11-21,146.5083465576172
2017-11-22,145.6686248779297
2017-11-24,145.5428466796875
2017-11-27,147.19085693359375
2017-11-28,148.21617126464844
2017-11-29,149.71322631835938
2017-11-30,152.94007873535156
2017-12-01,151.68832397460938
2017-12-04,150.49951171875
2017-12-05,149.87045288085938
2017-12-06,150.1283416748047
2017-12-07,151.1536407470703
2017-12-08,149.78871154785156
2017-12-11,150.52464294433594
2017-12-12,148.81378173828125
2017-12-13,150.40512084960938
2017-12-14,149.75726318359375
2017-12-15,149.7069091796875
2017-12-18,149.9711151123047
2017-12-19,149.95225524902344
2017-12-20,149.02752685546875
2017-12-21,147.6814727783203
2017-12-22,147.65000915527344
2017-12-26,148.1029510498047
2017-12-27,148.57472229003906
2017-12-28,148.27276611328125
2017-12-29,148.05258178710938
2018-01-02,148.22242736816406
2018-01-03,148.21617126464844
2018-01-04,150.15353393554688
2018-01-05,151.32351684570312
2018-01-08,150.83287048339844
2018-01-09,151.77012634277344
2018-01-10,151.68202209472656
2018-01-11,152.41799926757812
2018-01-12,153.77670288085938
2018-01-16,153.94650268554688
2018-01-17,156.0663299560547
2018-01-18,154.68247985839844
2018-01-19,156.1103515625
2018-01-22,155.5568389892578
2018-01-23,154.93409729003906
2018-01-24,155.8021240234375
2018-01-25,158.73963928222656
2018-01-26,162.68362426757812
2018-01-29,161.03558349609375
2018-01-30,158.22389221191406
2018-01-31,157.5697021484375
2018-02-01,155.9593505859375
2018-02-02,154.2169952392578
2018-02-05,145.58056640625
2018-02-06,146.95809936523438
2018-02-07,146.6813201904297
2018-02-08,140.20242309570312
2018-02-09,141.6617889404297
2018-02-12,144.16529846191406
2018-02-13,145.5302276611328
2018-02-14,145.93280029296875
2018-02-15,148.60919189453125
2018-02-16,149.74813842773438
2018-02-20,148.73583984375
2018-02-21,146.9071807861328
2018-02-22,149.3242645263672
2018-02-23,149.9696502685547
2018-02-26,154.47463989257812
2018-02-27,152.3486785888672
2018-02-28,149.01417541503906
2018-03-01,146.37570190429688
2018-03-02,145.76197814941406
2018-03-05,147.30584716796875
2018-03-06,147.8437042236328
2018-03-07,149.05213928222656
2018-03-08,149.53933715820312
2018-03-09,152.70933532714844
2018-03-12,151.7285919189453
2018-03-13,150.31759643554688
2018-03-14,148.24227905273438
2018-03-15,149.24197387695312
2018-03-16,150.0961456298828
2018-03-19,146.51490783691406
2018-03-20,147.0780487060547
2018-03-21,148.14735412597656
2018-03-22,141.20631408691406
2018-03-23,136.2647247314453
2018-03-26,139.3524169921875
2018-03-27,136.58738708496094
2018-03-28,137.01129150390625
2018-03-29,138.89682006835938
2018-04-02,134.53102111816406
2018-04-03,136.87844848632812
2018-04-04,137.65672302246094
2018-04-05,138.35902404785156
2018-04-06,134.29693603515625
2018-04-09,134.65121459960938
2018-04-10,137.2896728515625
2018-04-11,135.6129608154297
2018-04-12,136.93540954589844
2018-04-13,136.3658905029297
2018-04-16,137.74525451660156
2018-04-17,139.25753784179688
2018-04-18,138.89682006835938
2018-04-19,138.472900390625
2018-04-20,137.7769012451172
2018-04-23,136.59368896484375
2018-04-24,127.26100158691406
2018-04-25,125.81200408935547
2018-04-26,124.7047119140625
2018-04-27,124.09100341796875
2018-04-30,122.9963607788086
2018-05-01,123.39498901367188
2018-05-02,123.06597137451172
2018-05-03,123.81254577636719
2018-05-04,126.14099884033203
2018-05-07,126.71047973632812
2018-05-08,127.64691162109375
2018-05-09,128.7098846435547
2018-05-10,129.7285919189453
2018-05-11,129.81085205078125
2018-05-14,130.19049072265625
2018-05-15,128.07086181640625
2018-05-16,126.67888641357422
2018-05-17,127.64080810546875
2018-05-18,126.7489013671875
2018-05-21,128.5326385498047
2018-05-22,126.75533294677734
2018-05-23,126.56414794921875
2018-05-24,127.03556823730469
2018-05-25,126.79347229003906
2018-05-29,124.69755554199219
2018-05-30,126.57051849365234
2018-05-31,125.64680480957031
2018-06-01,127.15032958984375
2018-06-04,128.08673095703125
2018-06-05,128.17593383789062
2018-06-06,129.8704833984375
2018-06-07,130.64132690429688
2018-06-08,131.60964965820312
2018-06-11,130.67318725585938
2018-06-12,130.5457763671875
2018-06-13,130.5266876220703
2018-06-14,129.72396850585938
2018-06-15,130.57757568359375
2018-06-18,130.06796264648438
2018-06-19,127.02286529541016
2018-06-20,126.18830871582031
2018-06-21,124.55742645263672
2018-06-22,125.18175506591797
2018-06-25,124.73578643798828
2018-06-26,125.23269653320312
2018-06-27,124.17520141601562
2018-06-28,124.84410095214844
2018-06-29,125.3218765258789
2018-07-02,124.55742645263672
2018-07-03,124.75492095947266
2018-07-05,125.71685791015625
2018-07-06,125.7933349609375
2018-07-09,127.74903106689453
2018-07-10,128.35426330566406
2018-07-11,125.93344116210938
2018-07-12,126.97825622558594
2018-07-13,128.16319274902344
2018-07-16,128.11862182617188
2018-07-17,128.7301025390625
2018-07-18,128.81297302246094
2018-07-19,128.43072509765625
2018-07-20,128.65365600585938
2018-07-23,126.67247772216797
2018-07-24,127.84464263916016
2018-07-25,130.20176696777344
2018-07-26,132.48245239257812
2018-07-27,132.1383819580078
2018-07-30,130.67318725585938
2018-07-31,135.2599639892578
2018-08-01,131.90272521972656
2018-08-02,130.9343719482422
2018-08-03,132.05560302734375
2018-08-06,131.67970275878906
2018-08-07,132.87098693847656
2018-08-08,131.9600830078125
2018-08-09,130.45654296875
2018-08-10,128.6600799560547
2018-08-13,127.30949401855469
2018-08-14,127.74272155761719
2018-08-15,128.29696655273438
2018-08-16,129.41818237304688
2018-08-17,130.45022583007812
2018-08-20,130.3419189453125
2018-08-21,131.03628540039062
2018-08-22,130.12533569335938
2018-08-23,130.02908325195312
2018-08-24,131.65806579589844
2018-08-27,133.6077117919922
2018-08-28,134.31320190429688
2018-08-29,134.97373962402344
2018-08-30,134.81980895996094
2018-08-31,135.2687530517578
2018-09-04,133.78089904785156
2018-09-05,135.85235595703125
2018-09-06,136.4359893798828
2018-09-07,136.3269500732422
2018-09-10,136.557861328125
2018-09-11,135.8202667236328
2018-09-12,132.5687713623047
2018-09-13,134.06944274902344
2018-09-14,133.31912231445312
2018-09-17,134.37734985351562
2018-09-18,135.6599578857422
2018-09-19,136.67967224121094
2018-09-20,138.0585479736328
2018-09-21,138.7383575439453
2018-09-24,136.92979431152344
2018-09-25,135.0891876220703
2018-09-26,135.364990234375
2018-09-27,134.74929809570312
2018-09-28,135.1340789794922
2018-10-01,136.08322143554688
2018-10-02,138.34072875976562
2018-10-03,138.37277221679688
2018-10-04,137.14144897460938
2018-10-05,136.72457885742188
2018-10-08,137.4813995361328
2018-10-09,134.94810485839844
2018-10-10,129.64431762695312
2018-10-11,126.16830444335938
2018-10-12,127.13028717041016
2018-10-15,127.5856704711914
2018-10-16,129.75975036621094
2018-10-17,130.14453125
2018-10-18,128.50918579101562
2018-10-19,128.16929626464844
2018-10-22,129.13768005371094
2018-10-23,123.48756408691406
2018-10-24,118.35054779052734
2018-10-25,118.63916778564453
2018-10-26,118.6135025024414
2018-10-29,119.1521987915039
2018-10-30,121.73036193847656
2018-10-31,122.01895904541016
2018-11-01,123.27593994140625
2018-11-02,123.65428161621094
2018-11-05,123.93649291992188
2018-11-06,125.2511978149414
2018-11-07,129.09280395507812
2018-11-08,130.87570190429688
2018-11-09,128.97093200683594
2018-11-12,126.36713409423828
2018-11-13,127.2201156616211
2018-11-14,127.02128601074219
2018-11-15,131.4143829345703
2018-11-16,134.0373992919922
2018-11-19,131.8440704345703
2018-11-20,128.592529296875
2018-11-21,128.29554748535156
2018-11-23,127.07512664794922
2018-11-26,129.05101013183594
2018-11-27,129.5869140625
2018-11-28,131.94378662109375
2018-11-29,132.08580017089844
2018-11-30,134.25538635253906
2018-12-03,134.79779052734375
2018-12-04,130.56192016601562
2018-12-06,130.8719024658203
2018-12-07,128.0049591064453
2018-12-10,128.05657958984375
2018-12-11,127.50128173828125
2018-12-12,129.0186767578125
2018-12-13,130.5167694091797
2018-12-14,126.62312316894531
2018-12-17,124.50523376464844
2018-12-18,125.62875366210938
2018-12-19,122.65845489501953
2018-12-20,120.99256896972656
2018-12-21,118.64864349365234
2018-12-24,115.33616638183594
2018-12-26,120.26937103271484
2018-12-27,123.13629913330078
2018-12-28,122.27751922607422
2018-12-31,123.03299713134766
2019-01-02,123.2977523803711
2019-01-03,118.65514373779297
2019-01-04,123.53665161132812
2019-01-07,123.25254821777344
2019-01-08,123.76914978027344
2019-01-09,124.16944122314453
2019-01-10,125.00885009765625
2019-01-11,124.11137390136719
2019-01-14,124.08551788330078
2019-01-15,121.99987030029297
2019-01-16,122.34854125976562
2019-01-17,123.78848266601562
2019-01-18,126.46814727783203
2019-01-22,124.14361572265625
2019-01-23,124.16299438476562
2019-01-24,124.3115234375
2019-01-25,126.49397277832031
2019-01-28,124.75056457519531
2019-01-29,127.17200469970703
2019-01-30,128.67002868652344
2019-01-31,129.33509826660156
2019-02-01,128.59898376464844
2019-02-04,129.27700805664062
2019-02-05,129.8645782470703
2019-02-06,130.80088806152344
2019-02-07,129.03807067871094
2019-02-08,129.02516174316406
2019-02-11,129.72897338867188
2019-02-12,133.38368225097656
2019-02-13,135.41766357421875
2019-02-14,133.23959350585938
2019-02-15,135.79476928710938
2019-02-19,135.50218200683594
2019-02-20,135.58016967773438
2019-02-21,135.08607482910156
2019-02-22,136.11328125
2019-02-25,136.9130859375
2019-02-26,136.13287353515625
2019-02-27,135.90530395507812
2019-02-28,134.83901977539062
2019-03-01,134.90402221679688
2019-03-04,134.494384765625
2019-03-05,132.5309295654297
2019-03-06,131.85467529296875
2019-03-07,129.94325256347656
2019-03-08,130.61289978027344
2019-03-11,134.65045166015625
2019-03-12,133.8052520751953
2019-03-13,134.3643798828125
2019-03-14,134.83248901367188
2019-03-15,135.28762817382812
2019-03-18,135.55421447753906
