Date,AOS
2018-04-11,63.58000183105469
2018-04-12,63.9900016784668
2018-04-13,63.790000915527344
2018-04-16,64.73999786376953
2018-04-17,65.5
2018-04-18,65.86000061035156
2018-04-19,65.27999877929688
2018-04-20,65.2699966430664
2018-04-23,64.9000015258789
2018-04-24,62.11000061035156
2018-04-25,61.5
2018-04-26,62.650001525878906
2018-04-27,62.369998931884766
2018-04-30,61.349998474121094
2018-05-01,61.5099983215332
2018-05-02,60.779998779296875
2018-05-03,60.95000076293945
2018-05-04,62.45000076293945
2018-05-07,62.709999084472656
2018-05-08,62.97999954223633
2018-05-09,63.349998474121094
2018-05-10,64.08000183105469
2018-05-11,63.9900016784668
2018-05-14,63.65999984741211
2018-05-15,62.97999954223633
2018-05-16,63.08000183105469
2018-05-17,63.220001220703125
2018-05-18,63.689998626708984
2018-05-21,64.5
2018-05-22,63.689998626708984
2018-05-23,63.91999816894531
2018-05-24,64.43000030517578
2018-05-25,64.47000122070312
2018-05-29,63.880001068115234
2018-05-30,64.44000244140625
2018-05-31,63.06999969482422
2018-06-01,63.540000915527344
2018-06-04,62.779998779296875
2018-06-05,62.97999954223633
2018-06-06,63.599998474121094
2018-06-07,63.75
2018-06-08,64.83999633789062
2018-06-11,64.47000122070312
2018-06-12,65.23999786376953
2018-06-13,64.20999908447266
2018-06-14,63.970001220703125
2018-06-15,62.880001068115234
2018-06-18,62.84000015258789
2018-06-19,61.4900016784668
2018-06-20,61.5
2018-06-21,60.060001373291016
2018-06-22,60.27000045776367
2018-06-25,59.0
2018-06-26,59.59000015258789
2018-06-27,59.279998779296875
2018-06-28,58.540000915527344
2018-06-29,59.150001525878906
2018-07-02,58.9900016784668
2018-07-03,58.72999954223633
2018-07-05,59.95000076293945
2018-07-06,59.869998931884766
2018-07-09,61.20000076293945
2018-07-10,61.38999938964844
2018-07-11,58.849998474121094
2018-07-12,59.790000915527344
2018-07-13,60.22999954223633
2018-07-16,59.470001220703125
2018-07-17,59.84000015258789
2018-07-18,59.689998626708984
2018-07-19,60.060001373291016
2018-07-20,60.029998779296875
2018-07-23,59.13999938964844
2018-07-24,59.61000061035156
2018-07-25,58.41999816894531
2018-07-26,59.439998626708984
2018-07-27,59.130001068115234
2018-07-30,58.65999984741211
2018-07-31,59.529998779296875
2018-08-01,58.66999816894531
2018-08-02,58.7599983215332
2018-08-03,58.75
2018-08-06,58.65999984741211
2018-08-07,59.130001068115234
2018-08-08,58.4900016784668
2018-08-09,58.130001068115234
2018-08-10,57.459999084472656
2018-08-13,56.75
2018-08-14,57.720001220703125
2018-08-15,57.97999954223633
2018-08-16,58.220001220703125
2018-08-17,58.33000183105469
2018-08-20,58.630001068115234
2018-08-21,59.13999938964844
2018-08-22,58.439998626708984
2018-08-23,58.119998931884766
2018-08-24,58.38999938964844
2018-08-27,59.33000183105469
2018-08-28,59.22999954223633
2018-08-29,59.36000061035156
2018-08-30,58.4900016784668
2018-08-31,58.08000183105469
2018-09-04,57.7400016784668
2018-09-05,57.86000061035156
2018-09-06,57.97999954223633
2018-09-07,58.5
2018-09-10,59.04999923706055
2018-09-11,58.470001220703125
2018-09-12,59.0
2018-09-13,59.06999969482422
2018-09-14,59.36000061035156
2018-09-17,59.43000030517578
2018-09-18,59.31999969482422
2018-09-19,60.630001068115234
2018-09-20,60.47999954223633
2018-09-21,59.720001220703125
2018-09-24,58.119998931884766
2018-09-25,55.810001373291016
2018-09-26,55.0099983215332
2018-09-27,54.099998474121094
2018-09-28,53.369998931884766
2018-10-01,53.86000061035156
2018-10-02,52.31999969482422
2018-10-03,53.06999969482422
2018-10-04,52.310001373291016
2018-10-05,51.529998779296875
2018-10-08,51.77000045776367
2018-10-09,49.86000061035156
2018-10-10,48.4900016784668
2018-10-11,47.869998931884766
2018-10-12,47.7599983215332
2018-10-15,47.560001373291016
2018-10-16,48.63999938964844
2018-10-17,47.619998931884766
2018-10-18,46.45000076293945
2018-10-19,45.18000030517578
2018-10-22,45.4900016784668
2018-10-23,45.20000076293945
2018-10-24,44.33000183105469
2018-10-25,45.18000030517578
2018-10-26,43.7400016784668
2018-10-29,42.279998779296875
2018-10-30,45.720001220703125
2018-10-31,45.529998779296875
2018-11-01,48.09000015258789
2018-11-02,48.09000015258789
2018-11-05,47.5
2018-11-06,47.540000915527344
2018-11-07,47.70000076293945
2018-11-08,46.810001373291016
2018-11-09,45.7599983215332
2018-11-12,45.34000015258789
2018-11-13,45.709999084472656
2018-11-14,45.22999954223633
2018-11-15,46.25
2018-11-16,46.0099983215332
2018-11-19,45.63999938964844
2018-11-20,45.43000030517578
2018-11-21,45.72999954223633
2018-11-23,45.63999938964844
2018-11-26,46.43000030517578
2018-11-27,46.11000061035156
2018-11-28,47.220001220703125
2018-11-29,46.84000015258789
2018-11-30,47.380001068115234
2018-12-03,48.040000915527344
2018-12-04,45.16999816894531
2018-12-06,44.599998474121094
2018-12-07,43.90999984741211
2018-12-10,42.970001220703125
2018-12-11,42.65999984741211
2018-12-12,42.56999969482422
2018-12-13,42.2400016784668
2018-12-14,41.40999984741211
2018-12-17,42.380001068115234
2018-12-18,43.029998779296875
2018-12-19,42.709999084472656
2018-12-20,42.869998931884766
2018-12-21,41.9900016784668
2018-12-24,42.0099983215332
2018-12-26,43.16999816894531
2018-12-27,42.900001525878906
2018-12-28,42.70000076293945
2018-12-31,42.70000076293945
2019-01-02,43.470001220703125
2019-01-03,42.41999816894531
2019-01-04,44.119998931884766
2019-01-07,44.90999984741211
2019-01-08,46.0099983215332
2019-01-09,46.650001525878906
2019-01-10,46.54999923706055
2019-01-11,46.34000015258789
2019-01-14,46.400001525878906
2019-01-15,46.0099983215332
2019-01-16,45.720001220703125
2019-01-17,46.47999954223633
2019-01-18,48.0099983215332
2019-01-22,47.15999984741211
2019-01-23,46.47999954223633
2019-01-24,46.400001525878906
2019-01-25,47.599998474121094
2019-01-28,48.20000076293945
2019-01-29,47.86000061035156
2019-01-30,47.79999923706055
2019-01-31,47.86000061035156
2019-02-01,48.16999816894531
2019-02-04,49.27000045776367
2019-02-05,49.56999969482422
2019-02-06,49.75
2019-02-07,49.310001373291016
2019-02-08,49.2599983215332
2019-02-11,49.66999816894531
2019-02-12,50.88999938964844
2019-02-13,51.41999816894531
2019-02-14,51.09000015258789
2019-02-15,51.63999938964844
2019-02-19,51.9900016784668
2019-02-20,52.470001220703125
2019-02-21,52.61000061035156
2019-02-22,53.18000030517578
2019-02-25,53.34000015258789
2019-02-26,52.779998779296875
2019-02-27,52.7400016784668
2019-02-28,51.93000030517578
2019-03-01,52.58000183105469
2019-03-04,52.5
2019-03-05,52.0
2019-03-06,51.869998931884766
2019-03-07,50.720001220703125
2019-03-08,50.869998931884766
2019-03-11,51.150001525878906
2019-03-12,51.439998626708984
2019-03-13,51.40999984741211
2019-03-14,50.970001220703125
2019-03-15,51.31999969482422
2019-03-18,52.099998474121094
2019-03-19,52.130001068115234
2019-03-20,51.970001220703125
2019-03-21,52.849998474121094
2019-03-22,51.7400016784668
2019-03-25,51.68000030517578
2019-03-26,51.54999923706055
2019-03-27,51.970001220703125
2019-03-28,52.52000045776367
2019-03-29,53.31999969482422
2019-04-01,53.9900016784668
2019-04-02,54.04999923706055
2019-04-03,54.5
2019-04-04,54.81999969482422
2019-04-05,55.16999816894531
2019-04-08,55.220001220703125
2019-04-09,53.84000015258789
2019-04-10,54.189998626708984
2019-04-11,54.88999938964844
2019-04-12,55.5099983215332
2019-04-15,55.59000015258789
2019-04-16,55.939998626708984
2019-04-17,56.0
2019-04-18,56.4900016784668
2019-04-22,56.09000015258789
2019-04-23,56.279998779296875
2019-04-24,56.22999954223633
2019-04-25,55.34000015258789
2019-04-26,55.90999984741211
2019-04-29,55.810001373291016
2019-04-30,52.56999969482422
2019-05-01,52.5
2019-05-02,52.52000045776367
2019-05-03,53.63999938964844
2019-05-06,51.880001068115234
2019-05-07,51.38999938964844
2019-05-08,50.29999923706055
2019-05-09,50.470001220703125
2019-05-10,50.220001220703125
2019-05-13,48.099998474121094
2019-05-14,48.29999923706055
2019-05-15,48.13999938964844
2019-05-16,45.119998931884766
2019-05-17,43.849998474121094
2019-05-20,43.2599983215332
2019-05-21,44.599998474121094
2019-05-22,43.97999954223633
2019-05-23,43.689998626708984
2019-05-24,44.029998779296875
2019-05-28,43.04999923706055
2019-05-29,41.189998626708984
2019-05-30,41.189998626708984
2019-05-31,40.5
2019-06-03,41.33000183105469
2019-06-04,43.15999984741211
2019-06-05,43.369998931884766
2019-06-06,43.2400016784668
2019-06-07,43.83000183105469
2019-06-10,44.380001068115234
2019-06-11,44.59000015258789
2019-06-12,44.91999816894531
2019-06-13,45.29999923706055
2019-06-14,45.529998779296875
2019-06-17,45.40999984741211
2019-06-18,45.25
2019-06-19,45.33000183105469
2019-06-20,45.81999969482422
2019-06-21,45.970001220703125
2019-06-24,45.869998931884766
2019-06-25,46.09000015258789
2019-06-26,46.18000030517578
2019-06-27,46.08000183105469
2019-06-28,47.15999984741211
2019-07-01,46.93000030517578
2019-07-02,46.9900016784668
2019-07-03,46.790000915527344
2019-07-05,47.0099983215332
2019-07-08,45.209999084472656
2019-07-09,45.060001373291016
2019-07-10,44.77000045776367
2019-07-11,44.31999969482422
2019-07-12,45.189998626708984
2019-07-15,44.599998474121094
2019-07-16,45.20000076293945
2019-07-17,44.45000076293945
2019-07-18,43.9900016784668
2019-07-19,43.58000183105469
2019-07-22,43.40999984741211
2019-07-23,44.66999816894531
2019-07-24,45.13999938964844
2019-07-25,45.08000183105469
2019-07-26,44.880001068115234
2019-07-29,43.81999969482422
2019-07-30,45.290000915527344
2019-07-31,45.45000076293945
2019-08-01,43.689998626708984
2019-08-02,43.7400016784668
2019-08-05,43.650001525878906
2019-08-06,44.900001525878906
2019-08-07,45.40999984741211
2019-08-08,45.90999984741211
2019-08-09,45.529998779296875
2019-08-12,45.5
2019-08-13,45.56999969482422
2019-08-14,44.849998474121094
2019-08-15,46.099998474121094
2019-08-16,46.27000045776367
2019-08-19,46.599998474121094
2019-08-20,46.18000030517578
2019-08-21,46.81999969482422
2019-08-22,46.459999084472656
2019-08-23,45.0099983215332
2019-08-26,45.20000076293945
2019-08-27,44.47999954223633
2019-08-28,45.09000015258789
2019-08-29,46.130001068115234
2019-08-30,46.52000045776367
2019-09-03,45.599998474121094
2019-09-04,46.29999923706055
2019-09-05,47.619998931884766
2019-09-06,47.810001373291016
2019-09-09,49.099998474121094
2019-09-10,49.720001220703125
2019-09-11,50.84000015258789
2019-09-12,51.709999084472656
2019-09-13,50.2400016784668
2019-09-16,48.75
2019-09-17,49.15999984741211
2019-09-18,48.79999923706055
2019-09-19,48.4900016784668
2019-09-20,47.47999954223633
2019-09-23,47.77000045776367
2019-09-24,47.36000061035156
2019-09-25,47.97999954223633
2019-09-26,47.4900016784668
2019-09-27,47.65999984741211
2019-09-30,47.709999084472656
2019-10-01,46.810001373291016
2019-10-02,45.189998626708984
2019-10-03,45.0
2019-10-04,45.5099983215332
2019-10-07,45.130001068115234
2019-10-08,45.2400016784668
2019-10-09,45.459999084472656
2019-10-10,46.34000015258789
2019-10-11,47.9900016784668
2019-10-14,47.72999954223633
2019-10-15,48.45000076293945
2019-10-16,48.810001373291016
2019-10-17,50.02000045776367
2019-10-18,51.0099983215332
2019-10-21,51.099998474121094
2019-10-22,51.7400016784668
2019-10-23,50.849998474121094
2019-10-24,50.91999816894531
2019-10-25,51.06999969482422
2019-10-28,51.349998474121094
2019-10-29,49.22999954223633
2019-10-30,50.380001068115234
2019-10-31,49.68000030517578
2019-11-01,50.279998779296875
2019-11-04,50.86000061035156
2019-11-05,51.88999938964844
2019-11-06,52.029998779296875
2019-11-07,51.869998931884766
2019-11-08,52.08000183105469
2019-11-11,51.75
2019-11-12,52.04999923706055
2019-11-13,51.779998779296875
2019-11-14,51.52000045776367
2019-11-15,50.779998779296875
2019-11-18,49.25
2019-11-19,48.27000045776367
2019-11-20,48.09000015258789
2019-11-21,48.45000076293945
2019-11-22,48.20000076293945
2019-11-25,48.7599983215332
2019-11-26,48.689998626708984
2019-11-27,48.7400016784668
2019-11-29,48.400001525878906
2019-12-02,47.33000183105469
2019-12-03,46.70000076293945
2019-12-04,46.369998931884766
2019-12-05,46.900001525878906
2019-12-06,46.790000915527344
2019-12-09,45.380001068115234
2019-12-10,45.38999938964844
2019-12-11,45.52000045776367
2019-12-12,46.790000915527344
2019-12-13,46.52000045776367
2019-12-16,46.189998626708984
2019-12-17,46.810001373291016
2019-12-18,47.130001068115234
2019-12-19,47.349998474121094
2019-12-20,47.41999816894531
2019-12-23,47.13999938964844
2019-12-24,47.5
2019-12-26,47.7400016784668
2019-12-27,47.810001373291016
2019-12-30,47.56999969482422
2019-12-31,47.63999938964844
2020-01-02,47.77000045776367
2020-01-03,47.349998474121094
2020-01-06,47.650001525878906
2020-01-07,47.33000183105469
2020-01-08,47.2599983215332
2020-01-09,47.04999923706055
2020-01-10,47.619998931884766
2020-01-13,48.540000915527344
2020-01-14,47.2400016784668
2020-01-15,46.61000061035156
2020-01-16,47.630001068115234
2020-01-17,46.93000030517578
2020-01-21,47.02000045776367
2020-01-22,46.5
2020-01-23,46.709999084472656
2020-01-24,45.43000030517578
2020-01-27,43.810001373291016
2020-01-28,45.4900016784668
2020-01-29,44.310001373291016
2020-01-30,43.45000076293945
2020-01-31,42.689998626708984
2020-02-03,42.279998779296875
2020-02-04,42.790000915527344
2020-02-05,43.79999923706055
2020-02-06,43.29999923706055
2020-02-07,41.9900016784668
2020-02-10,43.0
2020-02-11,44.0099983215332
2020-02-12,44.290000915527344
2020-02-13,44.0
2020-02-14,43.93000030517578
2020-02-18,43.97999954223633
2020-02-19,44.099998474121094
2020-02-20,44.52000045776367
2020-02-21,44.09000015258789
2020-02-24,42.84000015258789
2020-02-25,40.95000076293945
2020-02-26,39.599998474121094
2020-02-27,40.119998931884766
2020-02-28,39.54999923706055
2020-03-02,41.0
2020-03-03,38.70000076293945
2020-03-04,40.56999969482422
2020-03-05,41.630001068115234
2020-03-06,42.689998626708984
2020-03-09,40.95000076293945
2020-03-10,42.189998626708984
2020-03-11,39.970001220703125
2020-03-12,38.72999954223633
2020-03-13,41.4900016784668
2020-03-16,37.9900016784668
2020-03-17,39.130001068115234
2020-03-18,38.43000030517578
2020-03-19,36.849998474121094
2020-03-20,34.75
2020-03-23,35.599998474121094
2020-03-24,36.4900016784668
2020-03-25,36.88999938964844
2020-03-26,37.279998779296875
2020-03-27,36.849998474121094
2020-03-30,38.599998474121094
2020-03-31,37.810001373291016
2020-04-01,35.61000061035156
2020-04-02,35.939998626708984
2020-04-03,35.869998931884766
2020-04-06,38.220001220703125
2020-04-07,39.65999984741211
2020-04-08,40.220001220703125
2020-04-09,40.209999084472656
2020-04-13,39.630001068115234
2020-04-14,40.66999816894531
2020-04-15,40.08000183105469
2020-04-16,39.900001525878906
2020-04-17,41.08000183105469
2020-04-20,40.349998474121094
2020-04-21,38.720001220703125
2020-04-22,38.77000045776367
2020-04-23,39.63999938964844
2020-04-24,40.38999938964844
2020-04-27,42.529998779296875
2020-04-28,43.36000061035156
2020-04-29,44.060001373291016
2020-04-30,42.380001068115234
2020-05-01,41.650001525878906
2020-05-04,41.97999954223633
2020-05-05,42.15999984741211
2020-05-06,43.650001525878906
2020-05-07,43.310001373291016
2020-05-08,44.790000915527344
2020-05-11,43.939998626708984
2020-05-12,42.08000183105469
2020-05-13,39.97999954223633
2020-05-14,40.279998779296875
2020-05-15,40.40999984741211
2020-05-18,43.5
2020-05-19,41.97999954223633
2020-05-20,42.459999084472656
2020-05-21,42.68000030517578
2020-05-22,42.220001220703125
2020-05-26,44.83000183105469
2020-05-27,47.209999084472656
2020-05-28,46.59000015258789
2020-05-29,47.5
2020-06-01,47.31999969482422
2020-06-02,47.880001068115234
2020-06-03,49.849998474121094
2020-06-04,50.56999969482422
2020-06-05,52.0
2020-06-08,50.880001068115234
2020-06-09,49.27000045776367
2020-06-10,48.38999938964844
2020-06-11,46.81999969482422
2020-06-12,46.95000076293945
2020-06-15,47.650001525878906
2020-06-16,47.880001068115234
2020-06-17,47.689998626708984
2020-06-18,47.93000030517578
2020-06-19,47.290000915527344
2020-06-22,47.189998626708984
2020-06-23,47.470001220703125
2020-06-24,45.11000061035156
2020-06-25,44.7400016784668
2020-06-26,44.45000076293945
2020-06-29,46.439998626708984
2020-06-30,47.119998931884766
2020-07-01,46.29999923706055
2020-07-02,47.31999969482422
2020-07-06,48.040000915527344
2020-07-07,47.900001525878906
2020-07-08,47.84000015258789
2020-07-09,47.56999969482422
2020-07-10,48.27000045776367
2020-07-13,48.470001220703125
2020-07-14,49.93000030517578
2020-07-15,50.630001068115234
2020-07-16,50.810001373291016
2020-07-17,50.529998779296875
2020-07-20,50.5
2020-07-21,51.060001373291016
2020-07-22,51.02000045776367
2020-07-23,51.20000076293945
2020-07-24,51.310001373291016
2020-07-27,52.84000015258789
2020-07-28,52.2400016784668
2020-07-29,53.29999923706055
2020-07-30,48.459999084472656
2020-07-31,48.13999938964844
2020-08-03,48.369998931884766
2020-08-04,47.95000076293945
2020-08-05,48.02000045776367
2020-08-06,48.599998474121094
2020-08-07,48.90999984741211
2020-08-10,48.810001373291016
2020-08-11,49.77000045776367
2020-08-12,50.0099983215332
2020-08-13,49.060001373291016
2020-08-14,49.7599983215332
2020-08-17,49.709999084472656
2020-08-18,49.5099983215332
2020-08-19,49.459999084472656
2020-08-20,49.099998474121094
2020-08-21,48.95000076293945
2020-08-24,49.709999084472656
2020-08-25,49.5
2020-08-26,49.47999954223633
2020-08-27,49.20000076293945
2020-08-28,49.36000061035156
2020-08-31,48.970001220703125
2020-09-01,49.33000183105469
2020-09-02,50.189998626708984
2020-09-03,48.77000045776367
2020-09-04,48.61000061035156
2020-09-08,47.2599983215332
2020-09-09,48.25
2020-09-10,48.40999984741211
2020-09-11,48.779998779296875
2020-09-14,49.86000061035156
2020-09-15,50.790000915527344
2020-09-16,51.75
2020-09-17,53.18000030517578
2020-09-18,53.2400016784668
2020-09-21,51.880001068115234
2020-09-22,52.65999984741211
2020-09-23,51.79999923706055
2020-09-24,53.0
2020-09-25,52.15999984741211
2020-09-28,53.290000915527344
2020-09-29,53.72999954223633
2020-09-30,52.79999923706055
2020-10-01,53.59000015258789
2020-10-02,53.529998779296875
2020-10-05,55.209999084472656
2020-10-06,53.599998474121094
2020-10-07,54.08000183105469
2020-10-08,56.75
2020-10-09,57.189998626708984
2020-10-12,56.4900016784668
2020-10-13,55.20000076293945
2020-10-14,55.56999969482422
2020-10-15,55.83000183105469
2020-10-16,55.369998931884766
2020-10-19,54.959999084472656
2020-10-20,55.130001068115234
2020-10-21,54.810001373291016
2020-10-22,54.90999984741211
2020-10-23,54.93000030517578
2020-10-26,53.93000030517578
2020-10-27,53.029998779296875
2020-10-28,51.459999084472656
2020-10-29,53.380001068115234
2020-10-30,51.689998626708984
2020-11-02,52.849998474121094
2020-11-03,53.29999923706055
2020-11-04,52.41999816894531
2020-11-05,53.81999969482422
2020-11-06,54.560001373291016
2020-11-09,53.130001068115234
2020-11-10,54.75
2020-11-11,54.81999969482422
2020-11-12,54.09000015258789
2020-11-13,55.06999969482422
2020-11-16,56.400001525878906
2020-11-17,56.380001068115234
2020-11-18,56.4900016784668
2020-11-19,56.599998474121094
2020-11-20,56.060001373291016
2020-11-23,57.4900016784668
2020-11-24,57.959999084472656
2020-11-25,56.369998931884766
2020-11-27,57.08000183105469
2020-11-30,56.310001373291016
2020-12-01,55.060001373291016
2020-12-02,54.869998931884766
2020-12-03,54.959999084472656
2020-12-04,55.060001373291016
2020-12-07,55.310001373291016
2020-12-08,56.09000015258789
2020-12-09,57.66999816894531
2020-12-10,56.310001373291016
2020-12-11,56.36000061035156
2020-12-14,55.40999984741211
2020-12-15,56.41999816894531
2020-12-16,55.08000183105469
2020-12-17,55.2599983215332
2020-12-18,55.63999938964844
2020-12-21,55.81999969482422
2020-12-22,55.36000061035156
2020-12-23,55.11000061035156
2020-12-24,55.47999954223633
2020-12-28,55.619998931884766
2020-12-29,54.709999084472656
2020-12-30,54.709999084472656
2020-12-31,54.81999969482422
2021-01-04,53.91999816894531
2021-01-05,54.27000045776367
2021-01-06,56.13999938964844
2021-01-07,56.83000183105469
2021-01-08,56.15999984741211
2021-01-11,56.900001525878906
2021-01-12,58.779998779296875
2021-01-13,58.31999969482422
2021-01-14,57.41999816894531
2021-01-15,56.83000183105469
2021-01-19,57.20000076293945
2021-01-20,57.84000015258789
2021-01-21,58.040000915527344
2021-01-22,57.7599983215332
2021-01-25,56.91999816894531
2021-01-26,54.4900016784668
2021-01-27,53.189998626708984
2021-01-28,56.90999984741211
2021-01-29,54.29999923706055
2021-02-01,56.029998779296875
2021-02-02,57.38999938964844
2021-02-03,57.220001220703125
2021-02-04,58.63999938964844
2021-02-05,60.0
2021-02-08,61.380001068115234
2021-02-09,61.31999969482422
2021-02-10,61.220001220703125
2021-02-11,61.09000015258789
2021-02-12,60.369998931884766
2021-02-16,59.119998931884766
2021-02-17,59.2599983215332
2021-02-18,58.150001525878906
2021-02-19,59.63999938964844
2021-02-22,61.849998474121094
2021-02-23,61.7599983215332
2021-02-24,61.29999923706055
2021-02-25,60.22999954223633
2021-02-26,59.369998931884766
2021-03-01,60.66999816894531
2021-03-02,60.91999816894531
2021-03-03,61.97999954223633
2021-03-04,61.040000915527344
2021-03-05,62.47999954223633
2021-03-08,63.720001220703125
2021-03-09,63.38999938964844
2021-03-10,64.98999786376953
2021-03-11,64.9800033569336
2021-03-12,64.37999725341797
2021-03-15,65.27999877929688
2021-03-16,65.62999725341797
2021-03-17,66.72000122070312
2021-03-18,67.45999908447266
2021-03-19,67.4800033569336
2021-03-22,67.4800033569336
2021-03-23,65.62000274658203
2021-03-24,65.26000213623047
2021-03-25,66.7300033569336
2021-03-26,69.48999786376953
2021-03-29,69.22000122070312
2021-03-30,69.19000244140625
2021-03-31,67.61000061035156
2021-04-01,67.87000274658203
2021-04-05,67.9800033569336
2021-04-06,68.9000015258789
