Date,RL
2015-10-28,91.33688354492188
2015-10-29,89.63091278076172
2015-10-30,89.98835754394531
2015-11-02,90.05332946777344
2015-11-03,92.75048065185547
2015-11-04,92.26304626464844
2015-11-05,106.01679229736328
2015-11-06,111.49229431152344
2015-11-09,109.13638305664062
2015-11-10,108.21025085449219
2015-11-11,101.51617431640625
2015-11-12,99.21707916259766
2015-11-13,97.25921630859375
2015-11-16,98.00666046142578
2015-11-17,96.93429565429688
2015-11-18,96.99118041992188
2015-11-19,99.68826293945312
2015-11-20,100.50067901611328
2015-11-23,102.52350616455078
2015-11-24,101.54054260253906
2015-11-25,102.04421997070312
2015-11-27,100.72813415527344
2015-11-30,100.9068832397461
2015-12-01,101.41055297851562
2015-12-02,102.1335678100586
2015-12-03,99.24960327148438
2015-12-04,98.16911315917969
2015-12-07,97.15362548828125
2015-12-08,96.4062271118164
2015-12-09,96.01628112792969
2015-12-10,94.11528778076172
2015-12-11,91.78372955322266
2015-12-14,91.83246612548828
2015-12-15,93.05106353759766
2015-12-16,94.12342071533203
2015-12-17,91.5969009399414
2015-12-18,90.71137237548828
2015-12-21,89.8583755493164
2015-12-22,91.24569702148438
2015-12-23,93.44911193847656
2015-12-24,92.52693176269531
2015-12-28,91.7190170288086
2015-12-29,93.01659393310547
2015-12-30,91.93939971923828
2015-12-31,90.97638702392578
2016-01-04,91.04170227050781
2016-01-05,90.48672485351562
2016-01-06,88.2180404663086
2016-01-07,85.32913970947266
2016-01-08,84.53754425048828
2016-01-11,83.27262115478516
2016-01-12,84.8395004272461
2016-01-13,82.24437713623047
2016-01-14,82.45653533935547
2016-01-15,82.16273498535156
2016-01-19,82.7340087890625
2016-01-20,84.3824691772461
2016-01-21,86.45531463623047
2016-01-22,87.29589080810547
2016-01-25,86.93680572509766
2016-01-26,89.05047607421875
2016-01-27,88.51185607910156
2016-01-28,89.46664428710938
2016-01-29,91.80879211425781
2016-02-01,91.67009735107422
2016-02-02,91.20489501953125
2016-02-03,94.30599975585938
2016-02-04,73.40624237060547
2016-02-05,71.20281219482422
2016-02-08,69.55435180664062
2016-02-09,68.30574035644531
2016-02-10,68.95863342285156
2016-02-11,67.88140106201172
2016-02-12,70.94984436035156
2016-02-16,72.08417510986328
2016-02-17,72.82683563232422
2016-02-18,72.49224090576172
2016-02-19,72.04338836669922
2016-02-22,74.26310729980469
2016-02-23,73.2838363647461
2016-02-24,73.41441345214844
2016-02-25,75.01388549804688
2016-02-26,74.14071655273438
2016-02-29,74.06725311279297
2016-03-01,76.4583740234375
2016-03-02,77.17652893066406
2016-03-03,78.15581512451172
2016-03-04,79.2901382446289
2016-03-07,80.54694366455078
2016-03-08,79.25749969482422
2016-03-09,79.28199768066406
2016-03-10,78.54755401611328
2016-03-11,80.37554168701172
2016-03-14,80.44082641601562
2016-03-15,79.40440368652344
2016-03-16,78.12316131591797
2016-03-17,79.24932098388672
2016-03-18,80.07359313964844
2016-03-21,80.99578094482422
2016-03-22,79.77982330322266
2016-03-23,78.25373077392578
2016-03-24,77.97628021240234
2016-03-28,78.69442749023438
2016-03-29,78.75154876708984
2016-03-30,79.50626373291016
2016-03-31,78.96482849121094
2016-04-01,79.7851791381836
2016-04-04,76.94683074951172
2016-04-05,76.98782348632812
2016-04-06,79.14531707763672
2016-04-07,77.57026672363281
2016-04-08,74.84678649902344
2016-04-11,74.13311767578125
2016-04-12,74.71553802490234
2016-04-13,76.75814056396484
2016-04-14,75.92139434814453
2016-04-15,77.49642944335938
2016-04-18,78.08708953857422
2016-04-19,77.77537536621094
2016-04-20,77.79178619384766
2016-04-21,77.17652130126953
2016-04-22,77.09452056884766
2016-04-25,77.42263793945312
2016-04-26,77.9066162109375
2016-04-27,77.84101104736328
2016-04-28,77.11911010742188
2016-04-29,76.46280670166016
2016-05-02,78.11991882324219
2016-05-03,77.5456771850586
2016-05-04,76.33159637451172
2016-05-05,74.6498794555664
2016-05-06,73.9198226928711
2016-05-09,74.07568359375
2016-05-10,73.29634857177734
2016-05-11,69.31777954101562
2016-05-12,71.27014923095703
2016-05-13,70.13810729980469
2016-05-16,70.95843505859375
2016-05-17,72.2791519165039
2016-05-18,73.0092544555664
2016-05-19,73.14051818847656
2016-05-20,75.1667251586914
2016-05-23,76.05268096923828
2016-05-24,76.61051177978516
2016-05-25,77.05347442626953
2016-05-26,76.98782348632812
2016-05-27,77.16832733154297
2016-05-31,77.3816146850586
2016-06-01,78.30856323242188
2016-06-02,79.25196075439453
2016-06-03,78.5956802368164
2016-06-06,79.02227020263672
2016-06-07,77.16011810302734
2016-06-08,76.89761352539062
2016-06-09,78.89920043945312
2016-06-10,78.58748626708984
2016-06-13,76.97142791748047
2016-06-14,74.94520568847656
2016-06-15,77.57026672363281
2016-06-16,77.11090850830078
2016-06-17,78.46443939208984
2016-06-20,78.91561889648438
2016-06-21,79.71133422851562
2016-06-22,79.08790588378906
2016-06-23,79.77698516845703
2016-06-24,73.50145721435547
2016-06-27,71.68030548095703
2016-06-28,72.09869384765625
2016-06-29,73.20423126220703
2016-06-30,73.9384994506836
2016-07-01,74.31800079345703
2016-07-05,73.03095245361328
2016-07-06,74.38399505615234
2016-07-07,75.70402526855469
2016-07-08,76.93331146240234
2016-07-11,79.21039581298828
2016-07-12,81.32242584228516
2016-07-13,81.28944396972656
2016-07-14,81.61117553710938
2016-07-15,81.56993865966797
2016-07-18,81.8092041015625
2016-07-19,81.51219940185547
2016-07-20,82.53520965576172
2016-07-21,81.82569122314453
2016-07-22,81.5864486694336
2016-07-25,82.3042221069336
2016-07-26,83.2859878540039
2016-07-27,81.88346099853516
2016-07-28,79.94465637207031
2016-07-29,80.92642974853516
2016-08-01,80.58818054199219
2016-08-02,77.05706787109375
2016-08-03,76.61157989501953
2016-08-04,77.77481079101562
2016-08-05,79.24337768554688
2016-08-08,79.16913604736328
2016-08-09,78.43486022949219
2016-08-10,85.09278869628906
2016-08-11,89.67989349365234
2016-08-12,89.25914001464844
2016-08-15,90.0676498413086
2016-08-16,89.7706527709961
2016-08-17,88.68988037109375
2016-08-18,89.60567474365234
2016-08-19,89.86967468261719
2016-08-22,89.13538360595703
2016-08-23,90.00164794921875
2016-08-24,88.99512481689453
2016-08-25,88.35162353515625
2016-08-26,87.79888153076172
2016-08-29,87.82360076904297
2016-08-30,86.21481323242188
2016-08-31,85.4887924194336
2016-09-01,85.41454315185547
2016-09-02,85.16702270507812
2016-09-06,84.61426544189453
2016-09-07,86.49533081054688
2016-09-08,84.87830352783203
2016-09-09,83.11273193359375
2016-09-12,83.98725128173828
2016-09-13,82.88997650146484
2016-09-14,82.31243896484375
2016-09-15,82.55172729492188
2016-09-16,82.55997467041016
2016-09-19,82.46095275878906
2016-09-20,81.4874267578125
2016-09-21,81.7679443359375
2016-09-22,81.65245056152344
2016-09-23,82.4279556274414
2016-09-26,79.83739471435547
2016-09-27,80.73666381835938
2016-09-28,81.21763610839844
2016-09-29,82.63566589355469
2016-09-30,83.87125396728516
2016-10-03,83.69710540771484
2016-10-04,83.16638946533203
2016-10-05,82.7186050415039
2016-10-06,84.09518432617188
2016-10-07,85.4219741821289
2016-10-10,85.93611907958984
2016-10-11,84.85807800292969
2016-10-12,84.34393310546875
2016-10-13,82.66885375976562
2016-10-14,80.86935424804688
2016-10-17,80.59568786621094
2016-10-18,80.9688491821289
2016-10-19,82.08004760742188
2016-10-20,80.92739868164062
2016-10-21,80.13133239746094
2016-10-24,81.76493835449219
2016-10-25,81.11812591552734
2016-10-26,81.3088607788086
2016-10-27,81.12642669677734
2016-10-28,81.38347625732422
2016-10-31,81.35033416748047
2016-11-01,81.814697265625
2016-11-02,81.06837463378906
2016-11-03,80.9688491821289
2016-11-04,81.75665283203125
2016-11-07,82.78491973876953
2016-11-08,82.02202606201172
2016-11-09,84.70880126953125
2016-11-10,88.1170883178711
2016-11-11,88.81365966796875
2016-11-14,92.53703308105469
2016-11-15,93.84724426269531
2016-11-16,92.81068420410156
2016-11-17,94.178955078125
2016-11-18,91.45067596435547
2016-11-21,91.69117736816406
2016-11-22,94.27017211914062
2016-11-23,93.30824279785156
2016-11-25,93.01798248291016
2016-11-28,91.9731216430664
2016-11-29,90.06583404541016
2016-11-30,86.74880981445312
2016-12-01,86.54976654052734
2016-12-02,87.66926574707031
2016-12-05,89.71754455566406
2016-12-06,89.07902526855469
2016-12-07,90.35606384277344
2016-12-08,90.28971099853516
2016-12-09,90.38923645019531
2016-12-12,86.0522232055664
2016-12-13,86.04393005371094
2016-12-14,84.37712097167969
2016-12-15,80.38008117675781
2016-12-16,78.57232666015625
2016-12-19,77.32010650634766
2016-12-20,77.05474090576172
2016-12-21,76.9635238647461
2016-12-22,75.23870086669922
2016-12-23,74.17723846435547
2016-12-27,74.71622467041016
2016-12-28,75.03312683105469
2016-12-29,75.66688537597656
2016-12-30,75.31664276123047
2017-01-03,75.57514190673828
2017-01-04,75.56681823730469
2017-01-05,74.25761413574219
2017-01-06,73.86568450927734
2017-01-09,72.7566146850586
2017-01-10,73.33199310302734
2017-01-11,72.24793243408203
2017-01-12,72.03946685791016
2017-01-13,71.98108673095703
2017-01-17,74.69955444335938
2017-01-18,74.4577407836914
2017-01-19,73.54879760742188
2017-01-20,74.13249969482422
2017-01-23,74.4577407836914
2017-01-24,75.14152526855469
2017-01-25,76.0087661743164
2017-01-26,75.05814361572266
2017-01-27,73.35700225830078
2017-01-30,73.74893188476562
2017-01-31,73.7406005859375
2017-02-01,72.85667419433594
2017-02-02,63.8840446472168
2017-02-03,63.51715087890625
2017-02-06,63.81734085083008
2017-02-07,63.358707427978516
2017-02-08,64.62621307373047
2017-02-09,65.0264892578125
2017-02-10,66.38572692871094
2017-02-13,66.16055297851562
2017-02-14,66.28563690185547
2017-02-15,66.01879119873047
2017-02-16,65.4350814819336
2017-02-17,65.36837005615234
2017-02-21,65.20159912109375
2017-02-22,65.1348876953125
2017-02-23,65.58517456054688
2017-02-24,66.05217742919922
2017-02-27,66.53582763671875
2017-02-28,66.1522445678711
2017-03-01,67.18626403808594
2017-03-02,67.30298614501953
2017-03-03,66.53582763671875
2017-03-06,66.48577880859375
2017-03-07,65.99378204345703
2017-03-08,67.06953430175781
2017-03-09,66.4440689086914
2017-03-10,66.96109771728516
2017-03-13,66.36902618408203
2017-03-14,66.73595428466797
2017-03-15,67.7532958984375
2017-03-16,67.57817077636719
2017-03-17,67.29463958740234
2017-03-20,66.26063537597656
2017-03-21,65.23494720458984
2017-03-22,65.21827697753906
2017-03-23,66.06049346923828
2017-03-24,66.49413299560547
2017-03-27,67.0611572265625
2017-03-28,68.08684539794922
2017-03-29,69.61387634277344
2017-03-30,68.71613311767578
2017-03-31,68.48119354248047
2017-04-03,68.27144622802734
2017-04-04,65.22578430175781
2017-04-05,66.71923065185547
2017-04-06,67.71766662597656
2017-04-07,66.51786804199219
2017-04-10,67.56663513183594
2017-04-11,67.39884948730469
2017-04-12,67.27300262451172
2017-04-13,66.4088134765625
2017-04-17,67.1219482421875
2017-04-18,66.72763061523438
2017-04-19,67.1219482421875
2017-04-20,66.88705444335938
2017-04-21,66.21583557128906
2017-04-24,66.79473876953125
2017-04-25,67.60022735595703
2017-04-26,68.1120376586914
2017-04-27,69.15241241455078
2017-04-28,67.72606658935547
2017-05-01,66.54302978515625
2017-05-02,67.80157470703125
2017-05-03,67.01288604736328
2017-05-04,67.4072265625
2017-05-05,68.89230346679688
2017-05-08,68.88392639160156
2017-05-09,70.52002716064453
2017-05-10,69.69779968261719
2017-05-11,66.47592163085938
2017-05-12,64.1014633178711
2017-05-15,64.22732543945312
2017-05-16,62.037479400634766
2017-05-17,61.039031982421875
2017-05-18,59.88957977294922
2017-05-19,58.136016845703125
2017-05-22,57.255043029785156
2017-05-23,56.80197525024414
2017-05-24,55.94617462158203
2017-05-25,55.81191635131836
2017-05-26,55.46792221069336
2017-05-30,56.499916076660156
2017-05-31,56.8858642578125
2017-06-01,58.31221389770508
2017-06-02,58.03532409667969
2017-06-05,58.02693557739258
2017-06-06,57.90947723388672
2017-06-07,58.00177001953125
2017-06-08,58.06049728393555
2017-06-09,58.85757827758789
2017-06-12,58.480003356933594
2017-06-13,58.75691604614258
2017-06-14,59.226722717285156
2017-06-15,60.048988342285156
2017-06-16,60.476898193359375
2017-06-19,59.9315299987793
2017-06-20,59.285484313964844
2017-06-21,59.49523162841797
2017-06-22,59.9315299987793
2017-06-23,61.02226638793945
2017-06-26,61.156497955322266
2017-06-27,61.14812469482422
2017-06-28,61.5451774597168
2017-06-29,61.933799743652344
2017-06-30,62.347747802734375
2017-07-03,63.23479080200195
2017-07-05,61.75638961791992
2017-07-06,59.58517837524414
2017-07-07,61.080535888671875
2017-07-10,61.181907653808594
2017-07-11,60.61588668823242
2017-07-12,60.19346618652344
2017-07-13,60.725711822509766
2017-07-14,60.29485321044922
2017-07-17,61.51983642578125
2017-07-18,60.94535827636719
2017-07-19,61.64655685424805
2017-07-20,62.313968658447266
2017-07-21,63.26016616821289
2017-07-24,61.70572280883789
2017-07-25,63.344627380371094
2017-07-26,63.07431411743164
2017-07-27,63.87689208984375
2017-07-28,63.56431579589844
2017-07-31,63.910682678222656
2017-08-01,63.97826385498047
2017-08-02,63.792396545410156
2017-08-03,64.24859619140625
2017-08-04,65.29617309570312
2017-08-07,66.02271270751953
2017-08-08,74.79195404052734
2017-08-09,73.5416488647461
2017-08-10,70.82975006103516
2017-08-11,70.7790756225586
2017-08-14,71.69991302490234
2017-08-15,71.77595520019531
2017-08-16,72.78128814697266
2017-08-17,72.2321548461914
2017-08-18,71.2352523803711
2017-08-21,71.7252426147461
2017-08-22,72.08008575439453
2017-08-23,71.4633560180664
2017-08-24,72.6123275756836
2017-08-25,73.6683578491211
2017-08-28,73.6937026977539
2017-08-29,73.35575866699219
2017-08-30,73.45714569091797
2017-08-31,74.25128173828125
2017-09-01,75.4593734741211
2017-09-05,75.61144256591797
2017-09-06,76.49849700927734
2017-09-07,74.9693603515625
2017-09-08,76.70125579833984
2017-09-11,77.85021209716797
2017-09-12,77.21660614013672
2017-09-13,76.56608581542969
2017-09-14,76.72660064697266
2017-09-15,76.76885986328125
2017-09-18,76.16902160644531
2017-09-19,76.90403747558594
2017-09-20,75.28196716308594
2017-09-21,74.74971771240234
2017-09-22,74.69904327392578
2017-09-25,74.76660919189453
2017-09-26,74.9609375
2017-09-27,75.35799407958984
2017-09-28,75.49393463134766
2017-09-29,75.00967407226562
2017-10-02,75.59588623046875
2017-10-03,75.2220687866211
2017-10-04,76.02066040039062
2017-10-05,75.97818756103516
2017-10-06,74.97567749023438
2017-10-09,73.87120819091797
2017-10-10,74.10061645507812
2017-10-11,72.38447570800781
2017-10-12,72.4354476928711
2017-10-13,72.2485122680664
2017-10-16,73.10660552978516
2017-10-17,73.07261657714844
2017-10-18,72.49490356445312
2017-10-19,73.38694763183594
2017-10-20,76.77680969238281
2017-10-23,76.0886459350586
2017-10-24,77.03167724609375
2017-10-25,78.0341796875
2017-10-26,77.53295135498047
2017-10-27,77.38851165771484
2017-10-30,78.00021362304688
2017-10-31,75.97818756103516
2017-11-01,75.99518585205078
2017-11-02,77.93222045898438
2017-11-03,77.03167724609375
2017-11-06,74.78876495361328
2017-11-07,72.21451568603516
2017-11-08,72.57986450195312
2017-11-09,73.31900024414062
2017-11-10,73.599365234375
2017-11-13,73.63333129882812
2017-11-14,74.08360290527344
2017-11-15,74.0241470336914
2017-11-16,75.11163330078125
2017-11-17,75.70633697509766
2017-11-20,76.0886459350586
2017-11-21,76.69183349609375
2017-11-22,78.11065673828125
2017-11-24,77.66886901855469
2017-11-27,78.4759750366211
2017-11-28,80.30255889892578
2017-11-29,80.41300964355469
2017-11-30,80.83777618408203
2017-12-01,81.22012329101562
2017-12-04,84.71189880371094
2017-12-05,81.38154602050781
2017-12-06,82.6644058227539
2017-12-07,84.93278503417969
2017-12-08,86.94630432128906
2017-12-11,85.96927642822266
2017-12-12,85.07721710205078
2017-12-13,81.74686431884766
2017-12-14,82.28208923339844
2017-12-15,81.65339660644531
2017-12-18,83.31009674072266
2017-12-19,82.68988800048828
2017-12-20,83.78587341308594
2017-12-21,85.73990631103516
2017-12-22,86.487548828125
2017-12-26,87.83837127685547
2017-12-27,87.77041625976562
2017-12-28,87.59964752197266
2017-12-29,88.52167510986328
2018-01-02,89.53758239746094
2018-01-03,86.77156066894531
2018-01-04,88.37652587890625
2018-01-05,89.11074829101562
2018-01-08,89.60588073730469
2018-01-09,89.63150024414062
2018-01-10,89.62299346923828
2018-01-11,90.44252014160156
2018-01-12,91.1681900024414
2018-01-16,89.14488220214844
2018-01-17,90.53643035888672
2018-01-18,93.75494384765625
2018-01-19,96.28191375732422
2018-01-22,98.08324432373047
2018-01-23,98.90283203125
2018-01-24,100.51636505126953
2018-01-25,100.20050811767578
2018-01-26,101.4810562133789
2018-01-29,99.85900115966797
2018-01-30,99.10773468017578
2018-01-31,97.5881118774414
2018-02-01,95.18917083740234
2018-02-02,93.73787689208984
2018-02-05,90.01567840576172
2018-02-06,91.1169662475586
2018-02-07,91.94505310058594
2018-02-08,86.49837493896484
2018-02-09,88.35091400146484
2018-02-12,88.26554870605469
2018-02-13,89.24735260009766
2018-02-14,91.07427978515625
2018-02-15,91.30476379394531
2018-02-16,90.14371490478516
2018-02-20,89.97298431396484
2018-02-21,91.06572723388672
2018-02-22,91.7828598022461
2018-02-23,92.65364074707031
2018-02-26,93.5756607055664
2018-02-27,92.11580657958984
2018-02-28,90.35716247558594
2018-03-01,89.74248504638672
2018-03-02,90.86937713623047
2018-03-05,91.7060317993164
2018-03-06,91.31332397460938
2018-03-07,91.32185363769531
2018-03-08,89.83637237548828
2018-03-09,90.35716247558594
2018-03-12,91.75723266601562
2018-03-13,91.62065887451172
2018-03-14,92.01336669921875
2018-03-15,92.5768051147461
2018-03-16,93.18295288085938
2018-03-19,92.474365234375
2018-03-20,94.2500991821289
2018-03-21,93.45614624023438
2018-03-22,91.91091918945312
2018-03-23,91.41575622558594
2018-03-26,94.53182220458984
2018-03-27,93.55857849121094
2018-03-28,94.37333679199219
2018-03-29,95.88273620605469
2018-04-02,92.65808868408203
2018-04-03,94.20178985595703
2018-04-04,96.65460968017578
2018-04-05,98.10401916503906
2018-04-06,95.85704040527344
2018-04-09,96.45735931396484
2018-04-10,98.67005157470703
2018-04-11,98.07825469970703
2018-04-12,97.76097106933594
2018-04-13,95.32530975341797
2018-04-16,96.04570007324219
2018-04-17,97.2635269165039
2018-04-18,95.49681854248047
2018-04-19,94.41622924804688
2018-04-20,91.14007568359375
2018-04-23,93.85017395019531
2018-04-24,92.9325180053711
2018-04-25,93.3012924194336
2018-04-26,94.34760284423828
2018-04-27,95.23095703125
2018-04-30,94.21036529541016
2018-05-01,91.70611572265625
2018-05-02,91.3887939453125
2018-05-03,92.01485443115234
2018-05-04,91.59461212158203
2018-05-07,91.07147216796875
2018-05-08,91.40592956542969
2018-05-09,94.21036529541016
2018-05-10,93.44710540771484
2018-05-11,93.4899673461914
2018-05-14,94.75068664550781
2018-05-15,95.59117126464844
2018-05-16,96.20006561279297
2018-05-17,97.44365692138672
2018-05-18,99.02165985107422
2018-05-21,100.41102600097656
2018-05-22,100.0079345703125
2018-05-23,114.34748077392578
2018-05-24,115.60816955566406
2018-05-25,117.75225067138672
2018-05-29,116.0027084350586
2018-05-30,116.90320587158203
2018-05-31,115.41950225830078
2018-06-01,118.24111938476562
2018-06-04,118.75566864013672
2018-06-05,119.6905288696289
2018-06-06,119.72480010986328
2018-06-07,118.23250579833984
2018-06-08,121.98038482666016
2018-06-11,121.80883026123047
2018-06-12,122.55496215820312
2018-06-13,119.1587905883789
2018-06-14,119.28739929199219
2018-06-15,119.81912994384766
2018-06-18,120.56526184082031
2018-06-19,119.56184387207031
2018-06-20,118.78141784667969
2018-06-21,115.85687255859375
2018-06-22,111.71455383300781
2018-06-25,109.7848892211914
2018-06-26,110.35948181152344
2018-06-27,108.72142791748047
2018-06-28,109.40663146972656
2018-06-29,108.35511016845703
2018-07-02,108.44132232666016
2018-07-03,107.38121795654297
2018-07-05,108.16551971435547
2018-07-06,108.95844268798828
2018-07-09,109.35490417480469
2018-07-10,111.32862091064453
2018-07-11,108.91535186767578
2018-07-12,109.82894897460938
2018-07-13,109.932373046875
2018-07-16,111.95777130126953
2018-07-17,114.8881607055664
2018-07-18,115.15535736083984
2018-07-19,116.50849151611328
2018-07-20,117.6978988647461
2018-07-23,116.57747650146484
2018-07-24,114.93126678466797
2018-07-25,118.22362518310547
2018-07-26,117.79268646240234
2018-07-27,117.25835418701172
2018-07-30,117.12042999267578
2018-07-31,116.33611297607422
2018-08-01,111.0528564453125
2018-08-02,112.47491455078125
2018-08-03,112.354248046875
2018-08-06,113.56950378417969
2018-08-07,114.9054183959961
2018-08-08,115.7069320678711
2018-08-09,117.75820922851562
2018-08-10,117.54273986816406
2018-08-13,117.74101257324219
2018-08-14,119.36993408203125
2018-08-15,113.47470092773438
2018-08-16,114.06937408447266
2018-08-17,116.70671844482422
2018-08-20,119.72331237792969
2018-08-21,120.15420532226562
2018-08-22,118.49079895019531
2018-08-23,118.71492004394531
2018-08-24,117.81854248046875
2018-08-27,117.32728576660156
2018-08-28,117.10318756103516
2018-08-29,116.27579498291016
2018-08-30,113.61258697509766
2018-08-31,114.4658432006836
2018-09-04,112.80242919921875
2018-09-05,113.06095886230469
2018-09-06,112.95758056640625
2018-09-07,112.07842254638672
2018-09-10,114.7330322265625
2018-09-11,113.39712524414062
2018-09-12,115.77589416503906
2018-09-13,114.8623275756836
2018-09-14,113.54363250732422
2018-09-17,113.37986755371094
2018-09-18,113.95734405517578
2018-09-19,115.6035385131836
2018-09-20,117.31864166259766
2018-09-21,117.70650482177734
2018-09-24,115.43977355957031
2018-09-25,115.90518951416016
2018-09-26,118.45633697509766
2018-09-27,119.18794250488281
2018-09-28,119.09269714355469
2018-10-01,117.26583099365234
2018-10-02,112.52120208740234
2018-10-03,115.14459991455078
2018-10-04,109.5774154663086
2018-10-05,109.49083709716797
2018-10-08,110.84150695800781
2018-10-09,110.59906005859375
2018-10-10,101.26560974121094
2018-10-11,101.86300659179688
2018-10-12,105.12712860107422
2018-10-15,109.53414154052734
2018-10-16,111.8285140991211
2018-10-17,110.97138214111328
2018-10-18,109.65533447265625
2018-10-19,106.91072082519531
2018-10-22,110.87613677978516
2018-10-23,110.677001953125
2018-10-24,107.7159194946289
2018-10-25,109.9930191040039
2018-10-26,110.14885711669922
2018-10-29,113.31771087646484
2018-10-30,113.49952697753906
2018-10-31,112.21812438964844
2018-11-01,114.67706298828125
2018-11-02,116.0450210571289
2018-11-05,118.44332122802734
2018-11-06,110.64236450195312
2018-11-07,110.3047103881836
2018-11-08,114.46926879882812
2018-11-09,107.3003158569336
2018-11-12,104.78945922851562
2018-11-13,105.12712860107422
2018-11-14,105.7938003540039
2018-11-15,103.74182891845703
2018-11-16,101.54266357421875
2018-11-19,98.21793365478516
2018-11-20,96.43434143066406
2018-11-21,99.39543914794922
2018-11-23,99.4820327758789
2018-11-26,101.36085510253906
2018-11-27,97.45600891113281
2018-11-28,97.38675689697266
2018-11-29,96.35643768310547
2018-11-30,96.45166015625
2018-12-03,99.51664733886719
2018-12-04,95.126953125
2018-12-06,94.22654724121094
2018-12-07,90.82386016845703
2018-12-10,91.03167724609375
2018-12-11,91.17887115478516
2018-12-12,93.62911987304688
2018-12-13,89.59442138671875
2018-12-14,87.88014221191406
2018-12-17,87.41255950927734
2018-12-18,88.72859954833984
2018-12-19,87.49049377441406
2018-12-20,86.0532455444336
2018-12-21,84.44282531738281
2018-12-24,83.29129791259766
2018-12-26,88.25242614746094
2018-12-27,88.90143585205078
2018-12-28,88.66621398925781
2018-12-31,90.1297607421875
2019-01-02,91.8546371459961
2019-01-03,87.70793914794922
2019-01-04,91.28836059570312
2019-01-07,92.9522705078125
2019-01-08,94.37229919433594
2019-01-09,95.356689453125
2019-01-10,93.09169006347656
2019-01-11,91.84590911865234
2019-01-14,92.92616271972656
2019-01-15,92.4905776977539
2019-01-16,92.02014923095703
2019-01-17,93.9802474975586
2019-01-18,97.19481658935547
2019-01-22,95.24344635009766
2019-01-23,96.07103729248047
2019-01-24,96.64600372314453
2019-01-25,98.99813842773438
2019-01-28,100.26127624511719
2019-01-29,101.1847152709961
2019-01-30,101.88163757324219
2019-01-31,101.1760025024414
2019-02-01,100.8624038696289
2019-02-04,99.79085540771484
2019-02-05,108.16268157958984
2019-02-06,109.83528900146484
2019-02-07,109.33001708984375
2019-02-08,108.92059326171875
2019-02-11,109.41715240478516
2019-02-12,110.3405532836914
2019-02-13,107.36121368408203
2019-02-14,106.96918487548828
2019-02-15,108.97285461425781
2019-02-19,109.2864761352539
2019-02-20,109.18192291259766
2019-02-21,109.97465515136719
2019-02-22,110.7413101196289
2019-02-25,110.76741027832031
2019-02-26,110.20989227294922
2019-02-27,110.8371353149414
2019-02-28,109.04254913330078
2019-03-01,110.6106185913086
2019-03-04,109.26033782958984
2019-03-05,108.78119659423828
2019-03-06,108.10169982910156
2019-03-07,107.45702362060547
2019-03-08,106.33326721191406
2019-03-11,107.55284881591797
2019-03-12,107.02146911621094
2019-03-13,106.00221252441406
2019-03-14,105.87155151367188
2019-03-15,105.21815490722656
2019-03-18,108.20624542236328
