Date,BBT
2015-11-04,21.569793701171875
2015-11-05,21.783864974975586
2015-11-06,22.123432159423828
2015-11-09,21.937705993652344
2015-11-10,22.5023136138916
2015-11-11,22.39830780029297
2015-11-12,22.101146697998047
2015-11-13,21.878280639648438
2015-11-16,22.11600112915039
2015-11-17,22.01199722290039
2015-11-18,22.071426391601562
2015-11-19,22.086286544799805
2015-11-20,22.346298217773438
2015-11-23,22.43545150756836
2015-11-24,22.420589447021484
2015-11-25,22.42801856994629
2015-11-27,22.472591400146484
2015-11-30,22.46516990661621
2015-12-01,22.584026336669922
2015-12-02,22.301729202270508
2015-12-03,22.168004989624023
2015-12-04,22.584026336669922
2015-12-07,22.03428077697754
2015-12-08,21.84113121032715
2015-12-09,21.74455451965332
2015-12-10,21.707408905029297
2015-12-11,21.261672973632812
2015-12-14,21.2393856048584
2015-12-15,21.714828491210938
2015-12-16,21.989709854125977
2015-12-17,21.9228515625
2015-12-18,21.543975830078125
2015-12-21,21.536542892456055
2015-12-22,21.55883026123047
2015-12-23,21.69997787475586
2015-12-24,21.848560333251953
2015-12-28,21.789125442504883
2015-12-29,22.212575912475586
2015-12-30,22.212575912475586
2015-12-31,21.625694274902344
2016-01-04,21.120519638061523
2016-01-05,21.15766716003418
2016-01-06,21.231956481933594
2016-01-07,20.86050796508789
2016-01-08,20.637638092041016
2016-01-11,20.85308074951172
2016-01-12,20.786216735839844
2016-01-13,20.177045822143555
2016-01-14,20.162185668945312
2016-01-15,19.813024520874023
2016-01-19,19.65702247619629
2016-01-20,19.664445877075195
2016-01-21,19.181562423706055
2016-01-22,19.582727432250977
2016-01-25,19.13699722290039
2016-01-26,19.746164321899414
2016-01-27,19.686729431152344
2016-01-28,20.095333099365234
2016-01-29,20.637638092041016
2016-02-01,20.154756546020508
2016-02-02,19.671875
2016-02-03,19.738733291625977
2016-02-04,19.53815460205078
2016-02-05,19.30042839050293
2016-02-08,19.4638614654541
2016-02-09,19.576154708862305
2016-02-10,19.24677085876465
2016-02-11,18.737707138061523
2016-02-12,19.306655883789062
2016-02-16,19.45637321472168
2016-02-17,19.299163818359375
2016-02-18,19.082075119018555
2016-02-19,19.261741638183594
2016-02-22,19.306655883789062
2016-02-23,19.239282608032227
2016-02-24,19.299163818359375
2016-02-25,19.4414005279541
2016-02-26,19.49380874633789
2016-02-29,19.329111099243164
2016-03-01,19.92051124572754
2016-03-02,20.025325775146484
2016-03-03,20.130130767822266
2016-03-04,20.25739097595215
2016-03-07,20.39962387084961
2016-03-08,20.017831802368164
2016-03-09,19.980405807495117
2016-03-10,20.12264633178711
2016-03-11,20.43705940246582
2016-03-14,20.29482078552246
2016-03-15,20.190017700195312
2016-03-16,20.010351181030273
2016-03-17,20.309795379638672
2016-03-18,20.504436492919922
2016-03-21,20.53437614440918
2016-03-22,20.167558670043945
2016-03-23,19.965431213378906
2016-03-24,19.86811637878418
2016-03-28,19.89805793762207
2016-03-29,20.219968795776367
2016-03-30,20.302303314208984
2016-03-31,20.130130767822266
2016-04-01,20.092695236206055
2016-04-04,20.22745132446289
2016-04-05,20.04029655456543
2016-04-06,20.002859115600586
2016-04-07,19.478839874267578
2016-04-08,19.65850257873535
2016-04-11,19.703420639038086
2016-04-12,19.905542373657227
2016-04-13,20.7514705657959
2016-04-14,20.62421226501465
2016-04-15,20.541866302490234
2016-04-18,20.579294204711914
2016-04-19,20.878738403320312
2016-04-20,20.841312408447266
2016-04-21,20.901193618774414
2016-04-22,21.020973205566406
2016-04-25,20.788904190063477
2016-04-26,20.631698608398438
2016-04-27,20.63918685913086
2016-04-28,20.579294204711914
2016-04-29,20.31728172302246
2016-05-02,20.33225440979004
2016-05-03,19.93549156188965
2016-05-04,19.703420639038086
2016-05-05,19.53123664855957
2016-05-06,19.52375602722168
2016-05-09,19.63604736328125
2016-05-10,19.81709098815918
2016-05-11,19.809551239013672
2016-05-12,19.900070190429688
2016-05-13,19.726566314697266
2016-05-16,20.088659286499023
2016-05-17,19.756744384765625
2016-05-18,20.443214416503906
2016-05-19,20.035858154296875
2016-05-20,20.201818466186523
2016-05-23,20.224445343017578
2016-05-24,20.654434204101562
2016-05-25,20.699697494506836
2016-05-26,20.63934898376465
2016-05-27,20.903371810913086
2016-05-31,20.72987174987793
2016-06-01,20.993892669677734
2016-06-02,20.92599868774414
2016-06-03,20.722326278686523
2016-06-06,20.903371810913086
2016-06-07,20.737415313720703
2016-06-08,20.895832061767578
2016-06-09,20.616724014282227
2016-06-10,20.458293914794922
2016-06-13,20.149015426635742
2016-06-14,19.764286041259766
2016-06-15,19.63604736328125
2016-06-16,19.568151473999023
2016-06-17,19.55306053161621
2016-06-20,19.71147918701172
2016-06-21,19.81709098815918
2016-06-22,19.794458389282227
2016-06-23,20.299880981445312
2016-06-24,19.243778228759766
2016-06-27,19.04764747619629
2016-06-28,19.34938621520996
2016-06-29,19.877439498901367
2016-06-30,20.30743408203125
2016-07-01,20.141469955444336
2016-07-05,19.802000045776367
2016-07-06,19.99812889099121
2016-07-07,20.00568389892578
2016-07-08,20.458293914794922
2016-07-11,20.631803512573242
2016-07-12,20.993892669677734
2016-07-13,21.024072647094727
2016-07-14,21.14476776123047
2016-07-15,21.235294342041016
2016-07-18,21.235294342041016
2016-07-19,21.220205307006836
2016-07-20,21.12968635559082
2016-07-21,20.903371810913086
2016-07-22,21.288101196289062
2016-07-25,21.235294342041016
2016-07-26,20.164093017578125
2016-07-27,19.82463264465332
2016-07-28,20.05848503112793
2016-07-29,19.892528533935547
2016-08-01,19.809551239013672
2016-08-02,19.81715202331543
2016-08-03,19.961578369140625
2016-08-04,19.961578369140625
2016-08-05,20.5696964263916
2016-08-08,20.4024658203125
2016-08-09,20.67612075805664
2016-08-10,20.63810920715332
2016-08-11,20.683717727661133
2016-08-12,20.660924911499023
2016-08-15,20.736928939819336
2016-08-16,20.63810920715332
2016-08-17,20.797748565673828
2016-08-18,20.896560668945312
2016-08-19,20.9345760345459
2016-08-22,21.02579689025879
2016-08-23,21.048601150512695
2016-08-24,20.957372665405273
2016-08-25,21.094207763671875
2016-08-26,21.071395874023438
2016-08-29,21.117006301879883
2016-08-30,21.24623680114746
2016-08-31,21.200626373291016
2016-09-01,21.185422897338867
2016-09-02,21.238630294799805
2016-09-06,21.02579689025879
2016-09-07,21.03339195251465
2016-09-08,21.24623680114746
2016-09-09,20.850954055786133
2016-09-12,20.843355178833008
2016-09-13,20.706527709960938
2016-09-14,20.394868850708008
2016-09-15,20.280841827392578
2016-09-16,20.41007423400879
2016-09-19,20.630510330200195
2016-09-20,20.539295196533203
2016-09-21,20.630510330200195
2016-09-22,20.96497917175293
2016-09-23,20.698925018310547
2016-09-26,20.425273895263672
2016-09-27,20.5696964263916
2016-09-28,20.72173500061035
2016-09-29,20.683717727661133
2016-09-30,21.063800811767578
2016-10-03,20.949779510498047
2016-10-04,21.147422790527344
2016-10-05,21.27663803100586
2016-10-06,21.185422897338867
2016-10-07,21.139814376831055
2016-10-10,21.23103141784668
2016-10-11,21.063800811767578
2016-10-12,21.132211685180664
2016-10-13,20.94217300415039
2016-10-14,21.094207763671875
2016-10-17,21.056201934814453
2016-10-18,21.24623680114746
2016-10-19,21.436277389526367
2016-10-20,21.550294876098633
2016-10-21,21.436277389526367
2016-10-24,21.702322006225586
2016-10-25,22.27243995666504
2016-10-26,22.23443031311035
2016-10-27,22.23443031311035
2016-10-28,22.27243995666504
2016-10-31,22.462478637695312
2016-11-01,22.69052505493164
2016-11-02,22.386474609375
2016-11-03,22.500486373901367
2016-11-04,22.386474609375
2016-11-07,22.804546356201172
2016-11-08,22.68975830078125
2016-11-09,23.684585571289062
2016-11-10,23.952423095703125
2016-11-11,24.488100051879883
2016-11-14,24.79421043395996
2016-11-15,24.985517501831055
2016-11-16,24.641157150268555
2016-11-17,25.291622161865234
2016-11-18,25.40640640258789
2016-11-21,25.329879760742188
2016-11-22,26.018611907958984
2016-11-23,25.827295303344727
2016-11-25,25.942079544067383
2016-11-28,25.75077247619629
2016-11-29,26.209917068481445
2016-11-30,25.980350494384766
2016-12-01,26.324708938598633
2016-12-02,26.209917068481445
2016-12-05,26.936906814575195
2016-12-06,27.204750061035156
2016-12-07,27.625642776489258
2016-12-08,27.74043083190918
2016-12-09,27.893484115600586
2016-12-12,27.625642776489258
2016-12-13,27.549116134643555
2016-12-14,27.434324264526367
2016-12-15,27.855220794677734
2016-12-16,27.855220794677734
2016-12-19,28.08479118347168
2016-12-20,28.237844467163086
2016-12-21,28.161319732666016
2016-12-22,28.161319732666016
2016-12-23,28.008272171020508
2016-12-27,28.27610969543457
2016-12-28,28.35263442993164
2016-12-29,28.161319732666016
2016-12-30,28.19957733154297
2017-01-03,28.04652976989746
2017-01-04,28.161319732666016
2017-01-05,27.702163696289062
2017-01-06,27.58737564086914
2017-01-09,27.128223419189453
2017-01-10,27.35780143737793
2017-01-11,27.434324264526367
2017-01-12,26.745609283447266
2017-01-13,27.089967727661133
2017-01-17,26.439495086669922
2017-01-18,26.70733642578125
2017-01-19,26.630813598632812
2017-01-20,26.745609283447266
2017-01-23,26.936906814575195
2017-01-24,27.281280517578125
2017-01-25,27.855220794677734
2017-01-26,27.855220794677734
2017-01-27,27.625642776489258
2017-01-30,27.204750061035156
2017-01-31,27.089967727661133
2017-02-01,27.089967727661133
2017-02-02,26.975177764892578
2017-02-03,27.47260093688965
2017-02-06,27.24300765991211
2017-02-07,27.01344108581543
2017-02-08,26.669071197509766
2017-02-09,27.01344108581543
2017-02-10,27.05169677734375
2017-02-13,27.166486740112305
2017-02-14,27.366640090942383
2017-02-15,27.289657592773438
2017-02-16,27.289657592773438
2017-02-17,27.520601272583008
2017-02-21,27.44362449645996
2017-02-22,27.44362449645996
2017-02-23,27.597578048706055
2017-02-24,27.44362449645996
2017-02-27,27.405128479003906
2017-02-28,27.212677001953125
2017-03-01,27.98248291015625
2017-03-02,27.366640090942383
2017-03-03,27.44362449645996
2017-03-06,27.251169204711914
2017-03-07,27.097206115722656
2017-03-08,26.789283752441406
2017-03-09,26.673816680908203
2017-03-10,26.4428768157959
2017-03-13,26.558347702026367
2017-03-14,26.63532257080078
2017-03-15,26.558347702026367
2017-03-16,26.712303161621094
2017-03-17,26.94324493408203
2017-03-20,26.827768325805664
2017-03-21,26.365880966186523
2017-03-22,26.327407836914062
2017-03-23,26.712303161621094
2017-03-24,27.02022361755371
2017-03-27,27.135696411132812
2017-03-28,27.251169204711914
2017-03-29,27.02022361755371
2017-03-30,27.828529357910156
2017-03-31,27.751544952392578
2017-04-03,27.289657592773438
2017-04-04,27.251169204711914
2017-04-05,26.789283752441406
2017-04-06,26.981733322143555
2017-04-07,26.94324493408203
2017-04-10,26.866268157958984
2017-04-11,27.058713912963867
2017-04-12,26.519851684570312
2017-04-13,25.904003143310547
2017-04-17,26.288911819458008
2017-04-18,26.250417709350586
2017-04-19,26.365880966186523
2017-04-20,26.981733322143555
2017-04-21,26.904762268066406
2017-04-24,27.520601272583008
2017-04-25,28.559839248657227
2017-04-26,29.098711013793945
2017-04-27,29.021730422973633
2017-04-28,28.867753982543945
2017-05-01,29.021730422973633
2017-05-02,28.867753982543945
2017-05-03,29.098711013793945
2017-05-04,29.214187622070312
2017-05-05,29.021730422973633
2017-05-08,29.098711013793945
2017-05-09,28.874210357666016
2017-05-10,28.719388961791992
2017-05-11,28.371044158935547
2017-05-12,28.177518844604492
2017-05-15,28.487163543701172
2017-05-16,28.60327911376953
2017-05-17,27.867877960205078
2017-05-18,27.63564109802246
2017-05-19,27.519527435302734
2017-05-22,27.558229446411133
2017-05-23,28.371044158935547
2017-05-24,28.525863647460938
2017-05-25,28.68069076538086
2017-05-26,28.44845199584961
2017-05-30,27.79047203063965
2017-05-31,27.751752853393555
2017-06-01,27.713043212890625
2017-06-02,27.596940994262695
2017-06-05,27.403409957885742
2017-06-06,26.977645874023438
2017-06-07,27.287294387817383
2017-06-08,27.90658187866211
2017-06-09,28.10010528564453
2017-06-12,28.44845199584961
2017-06-13,28.5645694732666
2017-06-14,28.75810432434082
2017-06-15,28.75810432434082
2017-06-16,28.68069076538086
2017-06-19,28.022693634033203
2017-06-20,27.480817794799805
2017-06-21,27.055070877075195
2017-06-22,27.016359329223633
2017-06-23,26.590600967407227
2017-06-26,26.900245666503906
2017-06-27,26.93894386291504
2017-06-28,27.093769073486328
2017-06-29,27.287294387817383
2017-06-30,27.209880828857422
2017-07-03,28.10010528564453
2017-07-05,27.79047203063965
2017-07-06,27.79047203063965
2017-07-07,28.022693634033203
2017-07-10,27.829172134399414
2017-07-11,27.751752853393555
2017-07-12,27.63564109802246
2017-07-13,27.79047203063965
2017-07-14,27.674346923828125
2017-07-17,27.63564109802246
2017-07-18,27.674346923828125
2017-07-19,28.254926681518555
2017-07-20,28.10010528564453
2017-07-21,27.829172134399414
2017-07-24,27.751752853393555
2017-07-25,28.719388961791992
2017-07-26,28.371044158935547
2017-07-27,28.75810432434082
2017-07-28,28.525863647460938
2017-07-31,28.75810432434082
2017-08-01,28.75810432434082
2017-08-02,28.33234405517578
2017-08-03,27.90658187866211
2017-08-04,28.022693634033203
2017-08-07,27.519527435302734
2017-08-08,27.87772560119629
2017-08-09,27.215831756591797
2017-08-10,26.476062774658203
2017-08-11,26.242448806762695
2017-08-14,26.748605728149414
2017-08-15,26.476062774658203
2017-08-16,26.3203182220459
2017-08-17,25.81415557861328
2017-08-18,25.853099822998047
2017-08-21,25.892024993896484
2017-08-22,26.086706161499023
2017-08-23,26.086706161499023
2017-08-24,26.3592529296875
2017-08-25,26.709672927856445
2017-08-28,26.398191452026367
2017-08-29,26.3592529296875
2017-08-30,26.164569854736328
2017-08-31,26.3203182220459
2017-09-01,26.476062774658203
2017-09-05,25.969890594482422
2017-09-06,25.93096160888672
2017-09-07,25.969890594482422
2017-09-08,26.086706161499023
2017-09-11,26.437122344970703
2017-09-12,26.826480865478516
2017-09-13,26.78754234313965
2017-09-14,26.437122344970703
2017-09-15,26.78754234313965
2017-09-18,27.176897048950195
2017-09-19,27.760927200317383
2017-09-20,27.760927200317383
2017-09-21,27.760927200317383
2017-09-22,28.150283813476562
2017-09-25,28.306026458740234
2017-09-26,28.656444549560547
2017-09-27,29.59088706970215
2017-09-28,29.668760299682617
2017-09-29,30.1749210357666
2017-10-02,30.797897338867188
2017-10-03,30.56427574157715
2017-10-04,29.51301383972168
2017-10-05,29.82450294494629
2017-10-06,29.863439559936523
2017-10-09,30.0970516204834
2017-10-10,30.447460174560547
2017-10-11,30.486398696899414
2017-10-12,30.40852928161621
2017-10-13,30.33066749572754
2017-10-16,30.52533531188965
2017-10-17,30.291719436645508
2017-10-18,30.369590759277344
2017-10-19,30.64214324951172
2017-10-20,30.875761032104492
2017-10-23,30.486398696899414
2017-10-24,30.486398696899414
2017-10-25,30.486398696899414
2017-10-26,30.60321044921875
2017-10-27,30.758949279785156
2017-10-30,29.941303253173828
2017-10-31,29.82450294494629
2017-11-01,29.785566329956055
2017-11-02,30.1749210357666
2017-11-03,29.82450294494629
2017-11-06,29.668760299682617
2017-11-07,28.773242950439453
2017-11-08,28.624454498291016
2017-11-09,28.154552459716797
2017-11-10,28.350339889526367
2017-11-13,28.663602828979492
2017-11-14,28.624454498291016
2017-11-15,28.624454498291016
2017-11-16,28.702760696411133
2017-11-17,28.82023811340332
2017-11-20,29.250972747802734
2017-11-21,29.40760612487793
2017-11-22,29.36844825744629
2017-11-24,29.094348907470703
2017-11-27,29.290132522583008
2017-11-28,29.916658401489258
2017-11-29,30.699817657470703
2017-11-30,30.190765380859375
2017-12-01,30.347396850585938
2017-12-04,30.778135299682617
2017-12-05,30.190765380859375
2017-12-06,30.07328987121582
2017-12-07,29.9558162689209
2017-12-08,29.642559051513672
2017-12-11,29.446754455566406
2017-12-12,29.68170928955078
2017-12-13,29.48592185974121
2017-12-14,29.133499145507812
2017-12-15,29.994979858398438
2017-12-18,30.22992706298828
2017-12-19,29.799184799194336
2017-12-20,29.446754455566406
2017-12-21,29.564241409301758
2017-12-22,29.250972747802734
2017-12-26,29.32929229736328
2017-12-27,28.85938835144043
2017-12-28,28.97686004638672
2017-12-29,28.663602828979492
2018-01-02,28.82023811340332
2018-01-03,28.467819213867188
2018-01-04,28.82023811340332
2018-01-05,29.17266082763672
2018-01-08,29.133499145507812
2018-01-09,29.211816787719727
2018-01-10,29.40760612487793
2018-01-11,29.9558162689209
2018-01-12,29.994979858398438
2018-01-16,30.151599884033203
2018-01-17,30.464860916137695
2018-01-18,30.308237075805664
2018-01-19,30.5040340423584
2018-01-22,30.54317855834961
2018-01-23,30.621498107910156
2018-01-24,30.03413200378418
2018-01-25,30.07328987121582
2018-01-26,29.68170928955078
2018-01-29,29.642559051513672
2018-01-30,29.48592185974121
2018-01-31,29.720869064331055
2018-02-01,29.9558162689209
2018-02-02,29.87750816345215
2018-02-05,28.702760696411133
2018-02-06,29.016027450561523
2018-02-07,29.211816787719727
2018-02-08,28.663602828979492
2018-02-09,29.211816787719727
2018-02-12,28.85938835144043
2018-02-13,28.8985538482666
2018-02-14,29.702171325683594
2018-02-15,29.702171325683594
2018-02-16,29.93851661682129
2018-02-20,29.387020111083984
2018-02-21,29.62337303161621
2018-02-22,29.30824089050293
2018-02-23,29.702171325683594
2018-02-26,29.93851661682129
2018-02-27,29.387020111083984
2018-02-28,28.953699111938477
2018-03-01,29.26885223388672
2018-03-02,29.780946731567383
2018-03-05,29.93851661682129
2018-03-06,30.214271545410156
2018-03-07,30.411239624023438
2018-03-08,30.214271545410156
2018-03-09,30.92334747314453
2018-03-12,31.159706115722656
2018-03-13,31.317264556884766
2018-03-14,31.04151725769043
2018-03-15,31.27788543701172
2018-03-16,31.159706115722656
2018-03-19,31.19908905029297
2018-03-20,30.805160522460938
2018-03-21,30.805160522460938
2018-03-22,30.05670928955078
2018-03-23,29.15065574645996
2018-03-26,30.05670928955078
2018-03-27,29.702171325683594
2018-03-28,30.05670928955078
2018-03-29,29.899127960205078
2018-04-02,29.46580696105957
2018-04-03,29.93851661682129
2018-04-04,30.135486602783203
2018-04-05,30.174880981445312
2018-04-06,29.46580696105957
2018-04-09,29.50520133972168
2018-04-10,29.899127960205078
2018-04-11,29.93851661682129
2018-04-12,30.25366973876953
2018-04-13,29.977914810180664
2018-04-16,30.214271545410156
2018-04-17,29.977914810180664
2018-04-18,29.899127960205078
2018-04-19,30.174880981445312
2018-04-20,30.45062828063965
2018-04-23,30.76576805114746
2018-04-24,30.411239624023438
2018-04-25,30.371843338012695
2018-04-26,30.135486602783203
2018-04-27,30.29305648803711
2018-04-30,29.899127960205078
2018-05-01,29.977914810180664
2018-05-02,29.899127960205078
2018-05-03,29.702171325683594
2018-05-04,30.05670928955078
2018-05-07,30.017305374145508
2018-05-08,30.371843338012695
2018-05-09,30.46692657470703
2018-05-10,30.348068237304688
2018-05-11,30.229219436645508
2018-05-14,30.149980545043945
2018-05-15,30.229219436645508
2018-05-16,30.268829345703125
2018-05-17,30.942350387573242
2018-05-18,30.7442569732666
2018-05-21,31.21969223022461
2018-05-22,31.33854866027832
2018-05-23,31.41777801513672
2018-05-24,31.33854866027832
2018-05-25,31.378162384033203
2018-05-29,30.863128662109375
2018-05-30,31.4573974609375
2018-05-31,31.14044761657715
2018-06-01,31.536643981933594
2018-06-04,31.893203735351562
2018-06-05,31.972440719604492
2018-06-06,32.28940200805664
2018-06-07,34.508052825927734
2018-06-08,34.07224655151367
2018-06-11,33.95338439941406
2018-06-12,33.55720138549805
2018-06-13,33.43834686279297
2018-06-14,33.1610107421875
2018-06-15,32.8044319152832
2018-06-18,33.08177185058594
2018-06-19,33.676063537597656
2018-06-20,34.07224655151367
2018-06-21,33.95338439941406
2018-06-22,33.913761138916016
2018-06-25,33.59681701660156
2018-06-26,33.59681701660156
2018-06-27,32.8044319152832
2018-06-28,32.48749542236328
2018-06-29,32.17053985595703
2018-07-02,32.2497673034668
2018-07-03,32.36863327026367
2018-07-05,32.64596176147461
2018-07-06,32.92329406738281
2018-07-09,33.2402458190918
2018-07-10,32.92329406738281
2018-07-11,32.64596176147461
2018-07-12,32.48749542236328
2018-07-13,32.09130859375
2018-07-16,32.09130859375
2018-07-17,32.21015930175781
2018-07-18,32.329017639160156
2018-07-19,32.4478645324707
2018-07-20,32.84406280517578
2018-07-23,33.20061492919922
2018-07-24,32.52710723876953
2018-07-25,32.36863327026367
2018-07-26,32.60635757446289
2018-07-27,32.130916595458984
2018-07-30,32.17053985595703
2018-07-31,32.17053985595703
2018-08-01,32.48749542236328
2018-08-02,32.8044319152832
2018-08-03,32.40825271606445
2018-08-06,32.40825271606445
2018-08-07,32.60635757446289
2018-08-08,33.0604248046875
2018-08-09,32.86127853393555
2018-08-10,32.86127853393555
2018-08-13,32.423126220703125
2018-08-14,33.21975326538086
2018-08-15,32.86127853393555
2018-08-16,33.29941940307617
2018-08-17,33.179927825927734
2018-08-20,33.37907791137695
2018-08-21,33.976558685302734
2018-08-22,33.976558685302734
2018-08-23,33.93673324584961
2018-08-24,33.817230224609375
2018-08-27,33.578243255615234
2018-08-28,33.33925247192383
2018-08-29,33.37907791137695
2018-08-30,33.49858093261719
2018-08-31,33.65791702270508
2018-09-04,34.016395568847656
2018-09-05,34.096046447753906
2018-09-06,33.817230224609375
2018-09-07,33.89690017700195
2018-09-10,33.777400970458984
2018-09-11,33.817230224609375
2018-09-12,33.37907791137695
2018-09-13,33.179927825927734
2018-09-14,33.93673324584961
2018-09-17,33.41891098022461
2018-09-18,33.618072509765625
2018-09-19,33.73756408691406
2018-09-20,34.374881744384766
2018-09-21,33.65791702270508
2018-09-24,33.179927825927734
2018-09-25,33.100257873535156
2018-09-26,32.582454681396484
2018-09-27,32.144290924072266
2018-09-28,32.423126220703125
2018-10-01,31.825641632080078
2018-10-02,31.33969497680664
2018-10-03,32.120399475097656
2018-10-04,32.152259826660156
2018-10-05,31.96107292175293
2018-10-08,32.44702911376953
2018-10-09,32.66212463378906
2018-10-10,32.30361557006836
2018-10-11,31.307832717895508
2018-10-12,30.455432891845703
2018-10-15,30.638647079467773
2018-10-16,30.901546478271484
2018-10-17,30.27220916748047
2018-10-18,28.870115280151367
2018-10-19,27.993818283081055
2018-10-22,27.229040145874023
2018-10-23,27.01395606994629
2018-10-24,25.83493423461914
2018-10-25,26.44835090637207
2018-10-26,26.04205322265625
2018-10-29,26.464279174804688
2018-10-30,26.77495765686035
2018-10-31,26.583768844604492
2018-11-01,26.862598419189453
2018-11-02,26.8785343170166
2018-11-05,27.21311378479004
2018-11-06,27.50787353515625
2018-11-07,27.411657333374023
2018-11-08,27.620113372802734
2018-11-09,27.115015029907227
2018-11-12,27.33148765563965
2018-11-13,27.724340438842773
2018-11-14,26.978717803955078
2018-11-15,27.435720443725586
2018-11-16,27.564001083374023
2018-11-19,27.179155349731445
2018-11-20,27.03484344482422
2018-11-21,26.954666137695312
2018-11-23,27.05088233947754
2018-11-26,27.307437896728516
2018-11-27,26.93061065673828
2018-11-28,27.4437255859375
2018-11-29,27.14708709716797
2018-11-30,27.37959861755371
2018-12-03,27.48381805419922
2018-12-04,25.800155639648438
2018-12-06,25.85627555847168
2018-12-07,25.615753173828125
2018-12-10,25.04651641845703
2018-12-11,25.08660125732422
2018-12-12,23.547250747680664
2018-12-13,23.194482803344727
2018-12-14,22.504980087280273
2018-12-17,22.288509368896484
2018-12-18,22.07204246520996
2018-12-19,21.5749568939209
2018-12-20,21.542884826660156
2018-12-21,21.39856719970703
2018-12-24,20.91752815246582
2018-12-26,21.639097213745117
2018-12-27,21.406591415405273
2018-12-28,21.671165466308594
2018-12-31,21.62306022644043
2019-01-02,21.855571746826172
2019-01-03,22.120147705078125
2019-01-04,22.456878662109375
2019-01-07,22.71343231201172
2019-01-08,23.178447723388672
2019-01-09,22.304550170898438
2019-01-10,22.232389450073242
2019-01-11,22.336624145507812
2019-01-14,22.496963500976562
2019-01-15,22.54507064819336
2019-01-16,23.066204071044922
2019-01-17,23.058185577392578
2019-01-18,23.010080337524414
2019-01-22,22.697399139404297
2019-01-23,22.561105728149414
2019-01-24,21.53487205505371
2019-01-25,22.03997039794922
2019-01-28,22.07204246520996
2019-01-29,22.392742156982422
2019-01-30,22.37670135498047
2019-01-31,21.847553253173828
2019-02-01,22.056001663208008
2019-02-04,22.569122314453125
2019-02-05,22.6011962890625
2019-02-06,22.609210968017578
2019-02-07,22.8497314453125
2019-02-08,22.85774803161621
2019-02-11,23.010080337524414
2019-02-12,23.290687561035156
2019-02-13,23.363426208496094
2019-02-14,23.25836944580078
2019-02-15,24.365522384643555
2019-02-19,24.72110366821289
2019-02-20,24.89081573486328
2019-02-21,24.850412368774414
2019-02-22,25.133256912231445
2019-02-25,25.04436492919922
2019-02-26,24.923147201538086
2019-02-27,25.254478454589844
2019-02-28,25.311052322387695
2019-03-01,25.577735900878906
2019-03-04,25.294885635375977
2019-03-05,25.214075088500977
2019-03-06,24.60796546936035
2019-03-07,24.252384185791016
2019-03-08,24.470582962036133
2019-03-11,24.519075393676758
2019-03-12,24.559478759765625
2019-03-13,24.559478759765625
2019-03-14,24.696863174438477
