Date,JBHT
2015-07-01,74.872802734375
2015-07-02,74.1861572265625
2015-07-06,74.10481262207031
2015-07-07,75.40586853027344
2015-07-08,74.31263732910156
2015-07-09,75.91181182861328
2015-07-10,76.45389556884766
2015-07-13,77.47486114501953
2015-07-14,76.94181060791016
2015-07-15,76.43583679199219
2015-07-16,76.60752868652344
2015-07-17,76.51714324951172
2015-07-20,75.5414047241211
2015-07-21,76.17381286621094
2015-07-22,75.33357238769531
2015-07-23,73.80667114257812
2015-07-24,74.28551483154297
2015-07-27,74.07770538330078
2015-07-28,75.017333984375
2015-07-29,76.22205352783203
2015-07-30,76.49380493164062
2015-07-31,76.19489288330078
2015-08-03,76.45756530761719
2015-08-04,76.56624603271484
2015-08-05,76.30357360839844
2015-08-06,74.41047668457031
2015-08-07,72.78911590576172
2015-08-10,72.95215606689453
2015-08-11,72.87970733642578
2015-08-12,72.84345245361328
2015-08-13,72.53548431396484
2015-08-14,72.7800521850586
2015-08-17,72.59891510009766
2015-08-18,72.417724609375
2015-08-19,71.98295593261719
2015-08-20,70.71484375
2015-08-21,69.0029296875
2015-08-24,67.68952941894531
2015-08-25,65.52471160888672
2015-08-26,66.0047607421875
2015-08-27,66.58446502685547
2015-08-28,66.58446502685547
2015-08-31,65.92323303222656
2015-09-01,64.78195190429688
2015-09-02,67.0735855102539
2015-09-03,68.2511215209961
2015-09-04,67.63517761230469
2015-09-08,69.41958618164062
2015-09-09,68.45945739746094
2015-09-10,68.56814575195312
2015-09-11,69.34710693359375
2015-09-14,68.71307373046875
2015-09-15,70.67861938476562
2015-09-16,71.09529113769531
2015-09-17,70.65145874023438
2015-09-18,70.03553771972656
2015-09-21,70.34351348876953
2015-09-22,68.53190612792969
2015-09-23,68.26923370361328
2015-09-24,66.61164093017578
2015-09-25,66.81996154785156
2015-09-28,65.05370330810547
2015-09-29,65.00839233398438
2015-09-30,64.67323303222656
2015-10-01,65.0174560546875
2015-10-02,65.76020812988281
2015-10-05,66.33989715576172
2015-10-06,66.71128845214844
2015-10-07,67.39968872070312
2015-10-08,68.2511215209961
2015-10-09,68.93046569824219
2015-10-12,68.58625030517578
2015-10-13,65.86890411376953
2015-10-14,68.01561737060547
2015-10-15,67.86163330078125
2015-10-16,68.2420425415039
2015-10-19,68.93046569824219
2015-10-20,69.67321014404297
2015-10-21,69.89057922363281
2015-10-22,69.72754669189453
2015-10-23,71.08626556396484
2015-10-26,70.5608901977539
2015-10-27,68.56814575195312
2015-10-28,68.74930572509766
2015-10-29,69.71851348876953
2015-10-30,69.1750259399414
2015-11-02,69.38334655761719
2015-11-03,68.75835418701172
2015-11-04,68.51313781738281
2015-11-05,68.04080200195312
2015-11-06,69.55766296386719
2015-11-09,68.04080200195312
2015-11-10,68.65845489501953
2015-11-11,67.87730407714844
2015-11-12,67.29598236083984
2015-11-13,67.35050201416016
2015-11-16,68.20430755615234
2015-11-17,68.93095397949219
2015-11-18,70.42964172363281
2015-11-19,70.48412322998047
2015-11-20,70.36607360839844
2015-11-23,70.17530822753906
2015-11-24,70.25704956054688
2015-11-25,70.91104888916016
2015-11-27,71.75575256347656
2015-11-30,71.0654525756836
2015-12-01,71.96467590332031
2015-12-02,70.85652923583984
2015-12-03,69.94822692871094
2015-12-04,70.51138305664062
2015-12-07,68.75835418701172
2015-12-08,66.94176483154297
2015-12-09,67.40497589111328
2015-12-10,67.02352142333984
2015-12-11,66.46036529541016
2015-12-14,66.81462097167969
2015-12-15,66.26961517333984
2015-12-16,67.20516204833984
2015-12-17,65.92445373535156
2015-12-18,64.1441650390625
2015-12-21,64.55292510986328
2015-12-22,65.55207061767578
2015-12-23,66.00621795654297
2015-12-24,66.2787094116211
2015-12-28,66.19693756103516
2015-12-29,66.7691879272461
2015-12-30,66.33322143554688
2015-12-31,66.63292694091797
2016-01-04,64.78001403808594
2016-01-05,65.45214080810547
2016-01-06,64.41667175292969
2016-01-07,62.600074768066406
2016-01-08,61.93703079223633
2016-01-11,61.174034118652344
2016-01-12,61.50101852416992
2016-01-13,59.70258712768555
2016-01-14,59.54819107055664
2016-01-15,59.21212387084961
2016-01-19,59.284786224365234
2016-01-20,59.69351577758789
2016-01-21,60.8470458984375
2016-01-22,61.96428298950195
2016-01-25,62.51832962036133
2016-01-26,64.84356689453125
2016-01-27,63.553794860839844
2016-01-28,63.80810546875
2016-01-29,66.03343200683594
2016-02-01,66.57846069335938
2016-02-02,65.08882141113281
2016-02-03,65.67013549804688
2016-02-04,68.14070892333984
2016-02-05,67.9045639038086
2016-02-08,68.30419921875
2016-02-09,68.23155212402344
2016-02-10,66.7648696899414
2016-02-11,66.473388671875
2016-02-12,67.80339050292969
2016-02-16,68.82367706298828
2016-02-17,70.22655487060547
2016-02-18,70.47254180908203
2016-02-19,69.92595672607422
2016-02-22,70.44519805908203
2016-02-23,69.36112976074219
2016-02-24,69.05139923095703
2016-02-25,70.2812271118164
2016-02-26,71.1010971069336
2016-02-29,69.49778747558594
2016-03-01,70.77314758300781
2016-03-02,70.43611145019531
2016-03-03,71.52924346923828
2016-03-04,72.3218002319336
2016-03-07,72.83195495605469
2016-03-08,71.31971740722656
2016-03-09,72.65885162353516
2016-03-10,73.76113891601562
2016-03-11,75.02735900878906
2016-03-14,74.81784057617188
2016-03-15,74.4534683227539
2016-03-16,75.08203125
2016-03-17,76.94043731689453
2016-03-18,78.99010467529297
2016-03-21,78.68037414550781
2016-03-22,78.08821105957031
2016-03-23,78.37063598632812
2016-03-24,78.35240173339844
2016-03-28,76.65803527832031
2016-03-29,76.93130493164062
2016-03-30,76.64891052246094
2016-03-31,76.739990234375
2016-04-01,76.96773529052734
2016-04-04,76.79463195800781
2016-04-05,75.55572509765625
2016-04-06,75.78348541259766
2016-04-07,75.34622192382812
2016-04-08,75.58306884765625
2016-04-11,75.78348541259766
2016-04-12,76.739990234375
2016-04-13,78.689453125
2016-04-14,77.99712371826172
2016-04-15,77.82405853271484
2016-04-18,79.48201751708984
2016-04-19,80.58428955078125
2016-04-20,81.0306625366211
2016-04-21,78.27042388916016
2016-04-22,78.35240173339844
2016-04-25,77.39590454101562
2016-04-26,77.92424011230469
2016-04-27,78.58924102783203
2016-04-28,77.14994049072266
2016-04-29,75.50105285644531
2016-05-02,75.97481536865234
2016-05-03,76.184326171875
2016-05-04,75.17044830322266
2016-05-05,75.06086730957031
2016-05-06,75.93769836425781
2016-05-09,76.65011596679688
2016-05-10,77.9288558959961
2016-05-11,76.12948608398438
2016-05-12,75.60887145996094
2016-05-13,73.90998840332031
2016-05-16,74.05615997314453
2016-05-17,74.3027572631836
2016-05-18,72.89617919921875
2016-05-19,73.14276885986328
2016-05-20,74.23880767822266
2016-05-23,74.0013656616211
2016-05-24,73.74559783935547
2016-05-25,74.24794006347656
2016-05-26,74.3027572631836
2016-05-27,75.02433776855469
2016-05-31,75.55406188964844
2016-06-01,75.06997680664062
2016-06-02,74.80509948730469
2016-06-03,74.90557861328125
2016-06-06,75.41706848144531
2016-06-07,75.78242492675781
2016-06-08,75.99249267578125
2016-06-09,74.64984893798828
2016-06-10,73.94654846191406
2016-06-13,73.44420623779297
2016-06-14,72.36639404296875
2016-06-15,73.1701889038086
2016-06-16,72.4577407836914
2016-06-17,72.90528106689453
2016-06-20,73.90088653564453
2016-06-21,73.18843078613281
2016-06-22,72.7135009765625
2016-06-23,73.75473022460938
2016-06-24,71.4713134765625
2016-06-27,70.25653076171875
2016-06-28,71.48043823242188
2016-06-29,72.88703918457031
2016-06-30,73.9191665649414
2016-07-01,74.36669158935547
2016-07-05,73.68169403076172
2016-07-06,74.61331176757812
2016-07-07,75.29834747314453
2016-07-08,77.63655853271484
2016-07-11,77.62744140625
2016-07-12,77.9288558959961
2016-07-13,78.1297836303711
2016-07-14,77.91970825195312
2016-07-15,77.8831787109375
2016-07-18,74.22967529296875
2016-07-19,73.80040740966797
2016-07-20,74.48542785644531
2016-07-21,74.39410400390625
2016-07-22,76.12948608398438
2016-07-25,75.6362533569336
2016-07-26,76.95154571533203
2016-07-27,75.99249267578125
2016-07-28,75.96509552001953
2016-07-29,75.9285659790039
2016-08-01,75.36227416992188
2016-08-02,74.42151641845703
2016-08-03,74.86109924316406
2016-08-04,74.4581298828125
2016-08-05,75.12669372558594
2016-08-08,74.98015594482422
2016-08-09,75.21826934814453
2016-08-10,75.11753845214844
2016-08-11,75.26408386230469
2016-08-12,75.55715942382812
2016-08-15,75.38313293457031
2016-08-16,75.45640563964844
2016-08-17,75.47469329833984
2016-08-18,75.44722747802734
2016-08-19,76.50045013427734
2016-08-22,75.43809509277344
2016-08-23,75.23660278320312
2016-08-24,75.09922790527344
2016-08-25,74.53137969970703
2016-08-26,73.44154357910156
2016-08-29,73.79873657226562
2016-08-30,73.83538818359375
2016-08-31,72.70886993408203
2016-09-01,73.84449005126953
2016-09-02,73.47817993164062
2016-09-06,73.60638427734375
2016-09-07,73.41404724121094
2016-09-08,73.59723663330078
2016-09-09,71.29846954345703
2016-09-12,73.45988464355469
2016-09-13,72.70886993408203
2016-09-14,73.64305114746094
2016-09-15,74.6779556274414
2016-09-16,74.49475860595703
2016-09-19,74.3848648071289
2016-09-20,73.79873657226562
2016-09-21,73.69795227050781
2016-09-22,72.86456298828125
2016-09-23,72.17766571044922
2016-09-26,72.0586166381836
2016-09-27,72.0036392211914
2016-09-28,72.54400634765625
2016-09-29,73.63386535644531
2016-09-30,74.31159973144531
2016-10-03,74.56802368164062
2016-10-04,74.40316009521484
2016-10-05,74.70539855957031
2016-10-06,74.54056549072266
2016-10-07,73.95440673828125
2016-10-10,74.4306411743164
2016-10-11,74.91607666015625
2016-10-12,74.42149353027344
2016-10-13,73.20344543457031
2016-10-14,73.28583526611328
2016-10-17,71.84796905517578
2016-10-18,72.34252166748047
2016-10-19,71.21604919433594
2016-10-20,71.06951141357422
2016-10-21,71.71973419189453
2016-10-24,72.12271881103516
2016-10-25,72.20513916015625
2016-10-26,73.54228973388672
2016-10-27,74.21084594726562
2016-10-28,74.12840270996094
2016-10-31,74.74205017089844
2016-11-01,75.11753845214844
2016-11-02,74.92469787597656
2016-11-03,73.81352996826172
2016-11-04,73.72171020507812
2016-11-07,75.87054443359375
2016-11-08,77.79900360107422
2016-11-09,79.08462524414062
2016-11-10,80.87532043457031
2016-11-11,82.36298370361328
2016-11-14,83.62106323242188
2016-11-15,83.878173828125
2016-11-16,83.85061645507812
2016-11-17,83.97918701171875
