Date,OTIS
2020-09-15,55.5078125
2020-09-16,55.03834533691406
2020-09-17,56.18899917602539
2020-09-18,56.04172897338867
2020-09-21,54.68854904174805
2020-09-22,56.142982482910156
2020-09-23,55.60907745361328
2020-09-24,57.146358489990234
2020-09-25,56.658470153808594
2020-09-28,57.54218292236328
2020-09-29,57.45012664794922
2020-09-30,57.4593391418457
2020-10-01,57.41330337524414
2020-10-02,58.14051818847656
2020-10-05,59.41085433959961
2020-10-06,58.75727844238281
2020-10-07,59.88032913208008
2020-10-08,59.567344665527344
2020-10-09,60.156471252441406
2020-10-12,60.46946334838867
2020-10-13,59.953948974609375
2020-10-14,60.395816802978516
2020-10-15,60.018394470214844
2020-10-16,59.86191177368164
2020-10-19,59.24515151977539
2020-10-20,59.272769927978516
2020-10-21,58.656005859375
2020-10-22,58.21417236328125
2020-10-23,58.407474517822266
2020-10-26,58.18655014038086
2020-10-27,57.04509353637695
2020-10-28,54.30193328857422
2020-10-29,55.958885192871094
2020-10-30,56.40992736816406
2020-11-02,57.20159149169922
2020-11-03,57.72627639770508
2020-11-04,57.3488655090332
2020-11-05,57.65264892578125
2020-11-06,58.52714920043945
2020-11-09,58.45351791381836
2020-11-10,60.515499114990234
2020-11-11,60.86528396606445
2020-11-12,60.7456169128418
2020-11-13,60.35898971557617
2020-11-16,62.034358978271484
2020-11-17,61.859458923339844
2020-11-18,61.33475875854492
2020-11-19,61.0854606628418
2020-11-20,61.233192443847656
2020-11-23,62.091861724853516
2020-11-24,62.2303581237793
2020-11-25,62.211875915527344
2020-11-27,62.17495346069336
2020-11-30,61.80562210083008
2020-12-01,61.704071044921875
2020-12-02,60.65150833129883
2020-12-03,60.46684646606445
2020-12-04,60.16217041015625
2020-12-07,59.875938415527344
2020-12-08,61.039310455322266
2020-12-09,60.46684646606445
2020-12-10,59.09114456176758
2020-12-11,58.84184646606445
2020-12-14,57.9647102355957
2020-12-15,59.76513671875
2020-12-16,60.23603057861328
2020-12-17,60.743839263916016
2020-12-18,60.577659606933594
2020-12-21,61.07622146606445
2020-12-22,60.39299774169922
2020-12-23,60.59611511230469
2020-12-24,60.743839263916016
2020-12-28,60.937744140625
2020-12-29,60.65150833129883
2020-12-30,61.60251998901367
2020-12-31,62.368865966796875
2021-01-04,60.55918884277344
2021-01-05,60.10676193237305
2021-01-06,61.7779426574707
2021-01-07,62.58119583129883
2021-01-08,61.704071044921875
2021-01-11,61.27012634277344
2021-01-12,60.22679901123047
2021-01-13,59.063446044921875
2021-01-14,59.959049224853516
2021-01-15,60.5037727355957
2021-01-19,60.35607147216797
2021-01-20,60.189857482910156
2021-01-21,58.64794921875
2021-01-22,59.90363311767578
2021-01-25,59.29426193237305
2021-01-26,58.63871383666992
2021-01-27,57.466121673583984
2021-01-28,58.934173583984375
2021-01-29,59.691280364990234
2021-02-01,59.59895706176758
2021-02-02,59.68204879760742
2021-02-03,59.13732147216797
2021-02-04,58.43558883666992
2021-02-05,59.026512145996094
2021-02-08,58.84184646606445
2021-02-09,59.42353439331055
2021-02-10,60.30065155029297
2021-02-11,58.7447509765625
2021-02-12,59.20781326293945
2021-02-16,58.52248001098633
2021-02-17,58.05940628051758
2021-02-18,58.40208435058594
2021-02-19,58.38356399536133
2021-02-22,58.55952072143555
2021-02-23,58.55952072143555
2021-02-24,59.5968017578125
2021-02-25,59.698673248291016
2021-02-26,59.00407028198242
2021-03-01,60.13395309448242
2021-03-02,60.578521728515625
2021-03-03,62.05105972290039
2021-03-04,59.22634506225586
2021-03-05,60.078392028808594
2021-03-08,60.40253829956055
2021-03-09,60.13395309448242
2021-03-10,61.35645294189453
2021-03-11,62.32890319824219
2021-03-12,61.12493133544922
2021-03-15,61.68985366821289
2021-03-16,62.6993522644043
2021-03-17,63.514347076416016
2021-03-18,63.11609649658203
2021-03-19,61.92139434814453
2021-03-22,61.884342193603516
2021-03-23,62.014007568359375
2021-03-24,62.208499908447266
2021-03-25,62.8475341796875
2021-03-26,63.94036102294922
2021-03-29,64.74612426757812
2021-03-30,64.58865356445312
2021-03-31,63.393943786621094
2021-04-01,64.14411926269531
2021-04-05,64.1163330078125
2021-04-06,64.57013702392578
2021-04-07,64.48678588867188
2021-04-08,64.28303527832031
2021-04-09,65.5240478515625
2021-04-12,65.43146514892578
2021-04-13,65.86675262451172
2021-04-14,65.19989776611328
2021-04-15,65.72782135009766
2021-04-16,65.36661529541016
2021-04-19,65.78336334228516
2021-04-20,65.26473236083984
2021-04-21,65.79263305664062
2021-04-22,65.70928955078125
2021-04-23,66.01490783691406
2021-04-26,70.63631439208984
2021-04-27,73.1646728515625
2021-04-28,72.23853302001953
2021-04-29,72.87757873535156
2021-04-30,72.1181411743164
2021-05-03,72.6089859008789
2021-05-04,72.90536499023438
2021-05-05,72.2940902709961
2021-05-06,72.57196044921875
2021-05-07,72.41448974609375
2021-05-10,72.47008514404297
2021-05-11,71.8866195678711
2021-05-12,70.50665283203125
2021-05-13,71.45133209228516
2021-05-14,73.05353546142578
2021-05-17,73.1739273071289
2021-05-18,72.79421997070312
2021-05-19,71.7477035522461
2021-05-20,71.86846923828125
2021-05-21,72.06356048583984
2021-05-24,72.58379364013672
2021-05-25,72.17504119873047
2021-05-26,72.24935150146484
2021-05-27,73.12263488769531
2021-05-28,72.76959991455078
2021-06-01,72.84391784667969
2021-06-02,72.7138671875
2021-06-03,73.52210998535156
2021-06-04,74.20027923583984
2021-06-07,73.958740234375
2021-06-08,75.11070251464844
2021-06-09,75.01781463623047
2021-06-10,74.71122741699219
2021-06-11,74.82271575927734
2021-06-14,75.06426239013672
2021-06-15,75.24078369140625
2021-06-16,74.90633392333984
2021-06-17,74.7576904296875
2021-06-18,73.85653686523438
2021-06-21,75.2872314453125
2021-06-22,75.59379577636719
2021-06-23,75.08283996582031
2021-06-24,75.59379577636719
2021-06-25,75.85391998291016
2021-06-28,75.86322021484375
2021-06-29,76.25340270996094
2021-06-30,75.96541595458984
2021-07-01,76.25340270996094
2021-07-02,76.79222869873047
2021-07-06,76.41132354736328
2021-07-07,78.11144256591797
2021-07-08,77.19169616699219
2021-07-09,77.86985778808594
2021-07-12,77.86985778808594
2021-07-13,77.60045623779297
2021-07-14,78.76172637939453
2021-07-15,79.1798095703125
2021-07-16,78.89179229736328
2021-07-19,78.09283447265625
2021-07-20,79.98802947998047
2021-07-21,80.64762878417969
2021-07-22,81.13072967529297
2021-07-23,82.23625946044922
2021-07-26,82.7379150390625
2021-07-27,81.9575424194336
2021-07-28,81.6881332397461
2021-07-29,82.56141662597656
2021-07-30,83.19312286376953
2021-08-02,83.546142578125
2021-08-03,84.80032348632812
2021-08-04,84.3543930053711
2021-08-05,84.28936767578125
2021-08-06,83.74124145507812
2021-08-09,83.3603515625
2021-08-10,83.49042510986328
2021-08-11,84.01066589355469
2021-08-12,83.7969970703125
2021-08-13,84.22433471679688
2021-08-16,85.37630462646484
2021-08-17,84.29863739013672
2021-08-18,84.07569122314453
2021-08-19,84.01980590820312
2021-08-20,83.85212707519531
2021-08-23,83.75898742675781
2021-08-24,84.17816162109375
2021-08-25,84.88607788085938
2021-08-26,85.5195083618164
2021-08-27,85.70579528808594
2021-08-30,86.0411376953125
2021-08-31,85.90140533447266
2021-09-01,85.23074340820312
2021-09-02,85.75235748291016
2021-09-03,85.52880096435547
2021-09-07,83.25597381591797
2021-09-08,84.50418853759766
2021-09-09,84.2806167602539
2021-09-10,84.34584045410156
2021-09-13,83.78691864013672
2021-09-14,84.1688461303711
2021-09-15,84.1595230102539
2021-09-16,82.15682220458984
2021-09-17,79.19473266601562
2021-09-20,77.48078918457031
2021-09-21,76.38162231445312
2021-09-22,78.51472473144531
2021-09-23,79.86540222167969
2021-09-24,79.04566955566406
2021-09-27,78.45885467529297
2021-09-28,77.9744873046875
2021-09-29,77.61119079589844
2021-09-30,76.64246368408203
2021-10-01,76.84737396240234
2021-10-04,76.29780578613281
2021-10-05,77.6484603881836
2021-10-06,77.1920166015625
2021-10-07,78.59855651855469
2021-10-08,77.73228454589844
2021-10-11,76.0276870727539
2021-10-12,76.32575988769531
2021-10-13,75.71096801757812
2021-10-14,77.69503021240234
2021-10-15,78.33776092529297
2021-10-18,77.61119079589844
2021-10-19,78.63581848144531
2021-10-20,79.60456085205078
2021-10-21,79.50210571289062
2021-10-22,79.7629165649414
2021-10-25,76.25122833251953
2021-10-26,74.7701644897461
2021-10-27,74.25787353515625
2021-10-28,74.44415283203125
2021-10-29,74.80744171142578
2021-11-01,75.37562561035156
2021-11-02,75.55262756347656
2021-11-03,75.0868911743164
2021-11-04,76.23259735107422
2021-11-05,76.11149597167969
2021-11-08,76.60518646240234
2021-11-09,77.81613159179688
2021-11-10,77.6484603881836
2021-11-11,77.68570709228516
2021-11-12,79.7629165649414
2021-11-15,78.39364624023438
2021-11-16,78.72897338867188
2021-11-17,79.70703887939453
2021-11-18,80.54773712158203
2021-11-19,80.57575988769531
2021-11-22,78.6514892578125
2021-11-23,78.28719329833984
2021-11-24,78.89437103271484
2021-11-26,77.70806121826172
2021-11-29,78.07235717773438
2021-11-30,75.1019058227539
2021-12-01,75.14861297607422
2021-12-02,77.39045715332031
2021-12-03,77.34375762939453
2021-12-06,78.47400665283203
2021-12-07,80.05262756347656
2021-12-08,80.52904510498047
2021-12-09,80.5103759765625
2021-12-10,80.40760040283203
2021-12-13,79.75373840332031
2021-12-14,79.22129821777344
2021-12-15,79.32404327392578
2021-12-16,80.80928039550781
2021-12-17,78.61414337158203
2021-12-20,76.90473937988281
2021-12-21,78.63280487060547
2021-12-22,78.75423431396484
2021-12-23,79.63230895996094
2021-12-27,80.81861114501953
2021-12-28,80.7625732421875
2021-12-29,81.0988540649414
2021-12-30,80.6691665649414
2021-12-31,81.33238220214844
2022-01-03,79.93121337890625
2022-01-04,80.53839874267578
2022-01-05,78.3058853149414
2022-01-06,79.12789154052734
2022-01-07,78.80094146728516
2022-01-10,79.08118438720703
2022-01-11,80.55705261230469
2022-01-12,81.22027587890625
2022-01-13,80.10869598388672
2022-01-14,78.63280487060547
2022-01-18,78.36192321777344
2022-01-19,77.62397766113281
2022-01-20,76.79263305664062
2022-01-21,77.63330841064453
2022-01-24,77.74542236328125
2022-01-25,77.5025405883789
2022-01-26,76.1480941772461
2022-01-27,77.16629028320312
2022-01-28,77.31573486328125
2022-01-31,79.80045318603516
2022-02-01,78.05367279052734
2022-02-02,77.78278350830078
2022-02-03,76.45633697509766
2022-02-04,77.00748443603516
2022-02-07,76.27888488769531
2022-02-08,78.5300521850586
2022-02-09,78.24983215332031
2022-02-10,76.1761245727539
2022-02-11,74.3919677734375
2022-02-14,74.49473571777344
2022-02-15,73.5979995727539
2022-02-16,73.67273712158203
2022-02-17,71.4146728515625
2022-02-18,71.53646087646484
2022-02-22,71.48961639404297
2022-02-23,69.98113250732422
2022-02-24,71.76134490966797
2022-02-25,73.560302734375
2022-02-28,73.39163970947266
2022-03-01,72.7545166015625
2022-03-02,73.81326293945312
2022-03-03,74.18804931640625
2022-03-04,73.04497528076172
2022-03-07,69.61573028564453
2022-03-08,68.86614990234375
2022-03-09,70.51517486572266
2022-03-10,69.14723205566406
2022-03-11,67.83550262451172
2022-03-14,67.44198608398438
2022-03-15,69.00670623779297
2022-03-16,70.74005889892578
2022-03-17,71.5739517211914
2022-03-18,73.06370544433594
2022-03-21,72.45468139648438
2022-03-22,72.64209747314453
2022-03-23,71.62079620361328
2022-03-24,72.53901672363281
2022-03-25,72.37034606933594
2022-03-28,73.0918197631836
2022-03-29,73.69145202636719
2022-03-30,72.84819793701172
2022-03-31,72.09864807128906
2022-04-01,71.47088623046875
2022-04-04,71.80818176269531
2022-04-05,70.41212463378906
2022-04-06,71.42403411865234
2022-04-07,72.6514663696289
2022-04-08,72.37034606933594
2022-04-11,71.55520629882812
2022-04-12,71.10547637939453
2022-04-13,71.05862426757812
2022-04-14,70.03733825683594
2022-04-18,68.97858428955078
2022-04-19,70.6182632446289
2022-04-20,70.75879669189453
2022-04-21,70.46834564208984
2022-04-22,68.79118347167969
2022-04-25,69.89680480957031
2022-04-26,67.80740356445312
2022-04-27,68.93173217773438
2022-04-28,71.27413177490234
2022-04-29,68.24776458740234
2022-05-02,68.35081481933594
2022-05-03,68.69750213623047
2022-05-04,71.77072143554688
2022-05-05,69.97174835205078
2022-05-06,69.87806701660156
2022-05-09,68.68811798095703
2022-05-10,68.18216705322266
2022-05-11,68.30397033691406
2022-05-12,68.3976821899414
2022-05-13,70.37464141845703
2022-05-16,69.65318298339844
2022-05-17,70.70257568359375
2022-05-18,67.65747833251953
2022-05-19,68.28775787353516
2022-05-20,69.08738708496094
2022-05-23,69.49191284179688
2022-05-24,71.01589965820312
2022-05-25,69.17205810546875
2022-05-26,70.63019561767578
2022-05-27,71.77787017822266
2022-05-31,69.99049377441406
2022-06-01,69.58598327636719
2022-06-02,70.78070831298828
2022-06-03,70.7336654663086
2022-06-06,70.74307250976562
2022-06-07,71.95661926269531
2022-06-08,71.81550598144531
2022-06-09,71.49566650390625
2022-06-10,68.94628143310547
2022-06-13,66.88607788085938
2022-06-14,65.10809326171875
2022-06-15,65.62550354003906
2022-06-16,63.922760009765625
2022-06-17,63.856910705566406
2022-06-21,65.7289810180664
2022-06-22,64.68475341796875
2022-06-23,64.52485656738281
2022-06-24,66.66029357910156
2022-06-27,65.77600860595703
2022-06-28,65.6537094116211
2022-06-29,65.6443099975586
2022-06-30,66.4815673828125
2022-07-01,67.63865661621094
2022-07-05,67.14007568359375
2022-07-06,67.03660583496094
2022-07-07,65.9359359741211
2022-07-08,65.74778747558594
2022-07-11,64.91053009033203
2022-07-12,64.760009765625
2022-07-13,64.34610748291016
2022-07-14,64.90113067626953
2022-07-15,65.39031219482422
2022-07-18,64.87290954589844
2022-07-19,67.58220672607422
2022-07-20,68.36302185058594
2022-07-21,68.6264419555664
2022-07-22,67.63865661621094
2022-07-25,68.09962463378906
2022-07-26,68.41006469726562
2022-07-27,71.90959930419922
2022-07-28,72.2952880859375
2022-07-29,73.53706359863281
2022-08-01,73.64051818847656
2022-08-02,72.869140625
2022-08-03,74.53423309326172
2022-08-04,74.78822326660156
2022-08-05,74.61888885498047
2022-08-08,74.5812759399414
2022-08-09,74.18616485595703
2022-08-10,75.16450500488281
2022-08-11,75.8230209350586
2022-08-12,76.90489959716797
2022-08-15,76.71673583984375
2022-08-16,76.5003662109375
2022-08-17,75.80421447753906
2022-08-18,75.91751098632812
2022-08-19,74.97340393066406
2022-08-22,73.00959014892578
2022-08-23,72.60362243652344
2022-08-24,73.04737854003906
2022-08-25,73.8121109008789
2022-08-26,71.02693176269531
2022-08-29,69.93172454833984
2022-08-30,68.78934478759766
2022-08-31,68.18508911132812
2022-09-01,68.65715789794922
2022-09-02,67.71302795410156
2022-09-06,68.05291748046875
2022-09-07,69.30860900878906
2022-09-08,68.8365478515625
2022-09-09,69.29916381835938
2022-09-12,69.67681884765625
2022-09-13,67.14655303955078
2022-09-14,65.94750213623047
2022-09-15,65.07889556884766
2022-09-16,64.01204681396484
2022-09-19,64.43689727783203
2022-09-20,63.842098236083984
2022-09-21,63.285037994384766
2022-09-22,61.79331970214844
2022-09-23,62.104888916015625
2022-09-26,61.71780014038086
2022-09-27,61.49119567871094
2022-09-28,62.09543991088867
2022-09-29,60.89639663696289
2022-09-30,60.235511779785156
2022-10-03,61.78388977050781
2022-10-04,63.30393600463867
2022-10-05,63.66271209716797
2022-10-06,63.06791305541992
2022-10-07,61.61394500732422
2022-10-10,61.37792205810547
2022-10-11,61.132442474365234
2022-10-12,60.971923828125
2022-10-13,61.37792205810547
2022-10-14,60.537635803222656
2022-10-17,61.71780014038086
2022-10-18,62.98292541503906
2022-10-19,62.576969146728516
2022-10-20,61.132442474365234
2022-10-21,63.05846405029297
2022-10-24,63.332271575927734
2022-10-25,65.00336456298828
2022-10-26,64.5218505859375
2022-10-27,66.09857177734375
2022-10-28,67.68470001220703
2022-10-31,66.693359375
2022-11-01,67.51477813720703
2022-11-02,66.28739166259766
2022-11-03,66.28739166259766
2022-11-04,69.12922668457031
2022-11-07,69.62017059326172
2022-11-08,69.07257080078125
2022-11-09,68.55330657958984
2022-11-10,71.37623596191406
2022-11-11,73.04737854003906
2022-11-14,73.42501831054688
2022-11-15,74.3125
2022-11-16,74.01981353759766
2022-11-17,73.29960632324219
2022-11-18,73.68814086914062
2022-11-21,74.09563446044922
2022-11-22,74.15248107910156
2022-11-23,74.0103530883789
2022-11-25,74.55047607421875
2022-11-28,72.34249877929688
2022-11-29,72.85421752929688
2022-11-30,74.00086212158203
2022-12-01,74.70211029052734
2022-12-02,75.57392883300781
2022-12-05,74.37045288085938
2022-12-06,75.04325866699219
2022-12-07,74.86322021484375
2022-12-08,75.56446838378906
2022-12-09,74.35147857666016
2022-12-12,76.32257080078125
2022-12-13,76.71109771728516
2022-12-14,76.0477523803711
2022-12-15,74.69264221191406
2022-12-16,74.48414611816406
2022-12-19,73.79237365722656
2022-12-20,73.83976745605469
2022-12-21,74.89164733886719
2022-12-22,74.04824829101562
2022-12-23,74.25672912597656
2022-12-27,74.39887237548828
2022-12-28,73.34700012207031
2022-12-29,74.92955017089844
2022-12-30,74.20933532714844
2023-01-03,74.97694396972656
2023-01-04,76.54052734375
2023-01-05,75.93402862548828
2023-01-06,77.56396484375
2023-01-09,77.20387268066406
2023-01-10,77.3934097290039
2023-01-11,77.61136627197266
2023-01-12,78.55899047851562
2023-01-13,78.89066314697266
2023-01-17,78.63479614257812
2023-01-18,77.50711822509766
2023-01-19,75.47917938232422
2023-01-20,76.57843017578125
2023-01-23,77.09015655517578
2023-01-24,77.81035614013672
2023-01-25,76.7205810546875
2023-01-26,76.83429718017578
2023-01-27,76.947998046875
2023-01-30,76.7205810546875
2023-01-31,77.92407989501953
2023-02-01,80.13206481933594
2023-02-02,79.46873474121094
2023-02-03,80.29315948486328
2023-02-06,79.28866577148438
2023-02-07,79.25074768066406
2023-02-08,79.15599822998047
2023-02-09,78.47370910644531
2023-02-10,78.86223602294922
2023-02-13,79.96150207519531
2023-02-14,79.91410827636719
2023-02-15,80.14153289794922
2023-02-16,79.48542785644531
2023-02-17,80.59798431396484
2023-02-21,78.9814453125
2023-02-22,79.27623748779297
2023-02-23,79.84677124023438
2023-02-24,79.52344512939453
2023-02-27,79.87528991699219
2023-02-28,80.46485137939453
2023-03-01,81.0448989868164
2023-03-02,81.46328735351562
2023-03-03,82.66141510009766
2023-03-06,82.39517974853516
2023-03-07,80.95932006835938
2023-03-08,81.14949035644531
2023-03-09,80.01792907714844
2023-03-10,78.11612701416016
2023-03-13,77.91645050048828
2023-03-14,79.33328247070312
2023-03-15,77.17475128173828
2023-03-16,77.50755310058594
2023-03-17,76.10973358154297
2023-03-20,77.7643051147461
2023-03-21,78.26826477050781
2023-03-22,76.68029022216797
2023-03-23,76.33795166015625
2023-03-24,76.54715728759766
2023-03-27,77.0130844116211
2023-03-28,77.70723724365234
2023-03-29,78.76274108886719
2023-03-30,79.04801940917969
2023-03-31,80.2556381225586
2023-04-03,80.06547546386719
2023-04-04,76.6707763671875
2023-04-05,75.49164581298828
2023-04-06,74.63584899902344
2023-04-10,75.24443054199219
2023-04-11,75.8530044555664
2023-04-12,76.765869140625
2023-04-13,77.17475128173828
2023-04-14,77.26984405517578
2023-04-17,78.3348388671875
2023-04-18,78.24925994873047
2023-04-19,78.4489517211914
2023-04-20,78.68667602539062
2023-04-21,78.66765594482422
2023-04-24,78.97193908691406
2023-04-25,78.59158325195312
2023-04-26,77.85940551757812
2023-04-27,81.66297149658203
2023-04-28,81.11146545410156
2023-05-01,81.72954559326172
2023-05-02,82.02432250976562
2023-05-03,81.33967590332031
2023-05-04,81.11146545410156
2023-05-05,81.7390365600586
2023-05-08,81.54886627197266
2023-05-09,81.25408935546875
2023-05-10,81.25408935546875
2023-05-11,80.3887710571289
2023-05-12,80.2556381225586
2023-05-15,80.3602523803711
2023-05-16,78.86735534667969
2023-05-17,79.63756561279297
2023-05-18,80.67826843261719
2023-05-19,80.73555755615234
2023-05-22,80.27725982666016
2023-05-23,78.52047729492188
2023-05-24,77.43204498291016
2023-05-25,77.74713134765625
2023-05-26,78.09083557128906
2023-05-30,77.55616760253906
2023-05-31,75.91394805908203
2023-06-01,77.82350158691406
2023-06-02,81.72852325439453
2023-06-05,80.70691680908203
2023-06-06,81.65213012695312
2023-06-07,83.24661254882812
2023-06-08,82.19635772705078
2023-06-09,81.78580474853516
2023-06-12,82.58780670166016
2023-06-13,83.25616455078125
2023-06-14,83.5521469116211
2023-06-15,84.53555297851562
2023-06-16,84.61193084716797
2023-06-20,83.1415786743164
2023-06-21,83.0652084350586
2023-06-22,82.17726135253906
2023-06-23,82.46369171142578
2023-06-26,83.17977142333984
2023-06-27,83.771728515625
2023-06-28,83.5521469116211
2023-06-29,84.60237884521484
2023-06-30,84.98430633544922
2023-07-03,84.60237884521484
2023-07-05,83.58077239990234
2023-07-06,82.4827880859375
2023-07-07,82.93153381347656
2023-07-10,83.33253479003906
2023-07-11,83.47575378417969
2023-07-12,84.69786071777344
2023-07-13,85.03203582763672
2023-07-14,84.70740509033203
2023-07-17,84.53555297851562
2023-07-18,84.52600860595703
2023-07-19,84.09635162353516
2023-07-20,82.93153381347656
2023-07-21,83.30388641357422
2023-07-24,83.28479766845703
2023-07-25,83.60942840576172
2023-07-26,86.62649536132812
2023-07-27,85.61444091796875
2023-07-28,85.97726440429688
2023-07-31,86.84609985351562
2023-08-01,86.14912414550781
2023-08-02,85.34710693359375
2023-08-03,85.56670379638672
2023-08-04,84.50691223144531
2023-08-07,86.12047576904297
2023-08-08,84.91747283935547
2023-08-09,84.01997375488281
2023-08-10,83.80990600585938
2023-08-11,83.4566650390625
2023-08-14,83.11294555664062
2023-08-15,81.8621826171875
2023-08-16,81.4134292602539
2023-08-17,80.44525909423828
2023-08-18,80.26313781738281
2023-08-21,80.06182861328125
2023-08-22,79.51541137695312
2023-08-23,80.37815856933594
2023-08-24,79.40997314453125
2023-08-25,80.39733123779297
2023-08-28,81.13543701171875
2023-08-29,81.96942138671875
2023-08-30,82.11321258544922
2023-08-31,82.0077896118164
2023-09-01,82.60210418701172
2023-09-05,80.85745239257812
2023-09-06,80.89580535888672
2023-09-07,79.53458404541016
2023-09-08,79.28535461425781
2023-09-11,79.55377197265625
2023-09-12,79.17033386230469
2023-09-13,77.92416381835938
2023-09-14,78.29801177978516
2023-09-15,77.76119995117188
2023-09-18,78.02001190185547
2023-09-19,78.77730560302734
2023-09-20,78.31718444824219
2023-09-21,77.57906341552734
2023-09-22,77.4736099243164
2023-09-25,77.5982437133789
2023-09-26,76.00697326660156
2023-09-27,76.06448364257812
2023-09-28,77.13811492919922
2023-09-29,76.98473358154297
2023-10-02,76.20826721191406
2023-10-03,76.11241912841797
2023-10-04,76.7450942993164
2023-10-05,75.8631820678711
2023-10-06,76.2466049194336
2023-10-09,76.63961791992188
2023-10-10,76.97514343261719
2023-10-11,77.68450927734375
2023-10-12,77.10934448242188
2023-10-13,76.68757629394531
2023-10-16,77.17645263671875
2023-10-17,77.7132568359375
2023-10-18,75.5851821899414
2023-10-19,74.933349609375
2023-10-20,74.31983947753906
2023-10-23,73.72551727294922
2023-10-24,74.07060241699219
2023-10-25,72.34513854980469
2023-10-26,72.39305877685547
2023-10-27,72.98739624023438
2023-10-30,73.3708267211914
2023-10-31,74.0130844116211
2023-11-01,73.62965393066406
2023-11-02,75.39347076416016
2023-11-03,76.50543212890625
2023-11-06,76.99433135986328
2023-11-07,76.56295776367188
2023-11-08,77.50238037109375
2023-11-09,77.31065368652344
2023-11-10,78.6335220336914
2023-11-13,78.39386749267578
2023-11-14,80.46444702148438
2023-11-15,80.13851165771484
2023-11-16,80.77376556396484
2023-11-17,81.37052917480469
2023-11-20,81.62078094482422
2023-11-21,81.71702575683594
2023-11-22,81.75553131103516
2023-11-24,81.85179138183594
2023-11-27,82.00578308105469
2023-11-28,81.13951873779297
2023-11-29,81.16840362548828
2023-11-30,82.57366943359375
2023-12-01,83.4976577758789
