Date,EMN
2016-07-27,50.88553237915039
2016-07-28,50.921722412109375
2016-07-29,47.202274322509766
2016-08-01,47.16608428955078
2016-08-02,46.399051666259766
2016-08-03,46.977943420410156
2016-08-04,46.87663269042969
2016-08-05,47.30358123779297
2016-08-08,47.441062927246094
2016-08-09,47.39041519165039
2016-08-10,46.92005920410156
2016-08-11,47.26738357543945
2016-08-12,46.883872985839844
2016-08-15,47.76668930053711
2016-08-16,47.368709564208984
2016-08-17,46.85492706298828
2016-08-18,46.949005126953125
2016-08-19,48.01274490356445
2016-08-22,48.22259521484375
2016-08-23,48.52651596069336
2016-08-24,48.74359893798828
2016-08-25,49.01857376098633
2016-08-26,48.66398620605469
2016-08-29,49.2501335144043
2016-08-30,49.39486312866211
2016-08-31,49.12710952758789
2016-09-01,49.040287017822266
2016-09-02,49.62641525268555
2016-09-06,49.431053161621094
2016-09-07,48.33112716674805
2016-09-08,47.65816116333008
2016-09-09,46.8115119934082
2016-09-12,47.158843994140625
2016-09-13,46.80904006958008
2016-09-14,46.60498809814453
2016-09-15,47.18070983886719
2016-09-16,46.45193862915039
2016-09-19,47.22443389892578
2016-09-20,46.86006546020508
2016-09-21,47.63254928588867
2016-09-22,47.931358337402344
2016-09-23,47.61797332763672
2016-09-26,47.428497314453125
2016-09-27,47.73458480834961
2016-09-28,48.66011047363281
2016-09-29,48.37589645385742
2016-09-30,49.32330322265625
2016-10-03,48.96620178222656
2016-10-04,48.44877624511719
2016-10-05,48.9443359375
2016-10-06,49.330604553222656
2016-10-07,48.441497802734375
2016-10-10,48.23015213012695
2016-10-11,47.59611129760742
2016-10-12,46.911067962646484
2016-10-13,46.03654098510742
2016-10-14,46.44465255737305
2016-10-17,46.269744873046875
2016-10-18,47.625244140625
2016-10-19,48.17184829711914
2016-10-20,48.74757766723633
2016-10-21,48.733001708984375
2016-10-24,48.784019470214844
2016-10-25,48.39048767089844
2016-10-26,48.87874984741211
2016-10-27,49.02450942993164
2016-10-28,52.46431350708008
2016-10-31,52.4060173034668
2016-11-01,52.522613525390625
2016-11-02,51.5023307800293
2016-11-03,52.02705383300781
2016-11-04,51.93230438232422
2016-11-07,52.73395538330078
2016-11-08,52.93800735473633
2016-11-09,53.82712173461914
2016-11-10,55.197181701660156
2016-11-11,54.81095504760742
2016-11-14,54.11134719848633
2016-11-15,54.5485954284668
2016-11-16,54.053016662597656
2016-11-17,54.271671295166016
2016-11-18,54.06034469604492
2016-11-21,55.16077423095703
2016-11-22,55.39397430419922
2016-11-23,55.802093505859375
2016-11-25,54.75994110107422
2016-11-28,54.009300231933594
2016-11-29,53.70322036743164
2016-11-30,54.745365142822266
2016-12-01,54.22794723510742
2016-12-02,54.388267517089844
2016-12-05,54.752655029296875
2016-12-06,54.956703186035156
2016-12-07,56.04258346557617
2016-12-08,56.67660903930664
2016-12-09,56.2612190246582
2016-12-12,56.04988479614258
2016-12-13,56.54140090942383
2016-12-14,55.492313385009766
2016-12-15,56.39468765258789
2016-12-16,55.7784423828125
2016-12-19,55.91048049926758
2016-12-20,55.95448684692383
2016-12-21,56.04253005981445
2016-12-22,55.7050666809082
2016-12-23,56.16725540161133
2016-12-27,56.108558654785156
2016-12-28,55.44828414916992
2016-12-29,55.40426254272461
2016-12-30,55.17683792114258
2017-01-03,55.69771957397461
2017-01-04,56.622127532958984
2017-01-05,56.84220504760742
2017-01-06,56.85687255859375
2017-01-09,56.20394515991211
2017-01-10,56.73215866088867
2017-01-11,58.00870132446289
2017-01-12,57.45845031738281
2017-01-13,57.14299774169922
2017-01-17,56.4460334777832
2017-01-18,56.62942886352539
2017-01-19,55.77108383178711
2017-01-20,56.299339294433594
2017-01-23,56.321319580078125
2017-01-24,57.385101318359375
2017-01-25,58.24344253540039
2017-01-26,58.90372848510742
2017-01-27,57.00360107421875
2017-01-30,56.94491958618164
2017-01-31,56.85687255859375
2017-02-01,57.44377899169922
2017-02-02,56.94491958618164
2017-02-03,57.15033721923828
2017-02-06,57.55382537841797
2017-02-07,56.99626159667969
2017-02-08,57.11363983154297
2017-02-09,57.57583999633789
2017-02-10,58.221435546875
2017-02-13,58.7349853515625
2017-02-14,59.11650085449219
2017-02-15,59.33657455444336
2017-02-16,59.13114929199219
2017-02-17,58.87437057495117
2017-02-21,59.373252868652344
2017-02-22,59.02845764160156
2017-02-23,58.79368209838867
2017-02-24,58.8083381652832
2017-02-27,58.668975830078125
2017-02-28,58.87437057495117
2017-03-01,59.769412994384766
2017-03-02,58.478214263916016
2017-03-03,58.94773864746094
2017-03-06,58.34614944458008
2017-03-07,57.89864730834961
2017-03-08,57.45845031738281
2017-03-09,56.886207580566406
2017-03-10,56.95224380493164
2017-03-13,57.32887649536133
2017-03-14,57.085174560546875
2017-03-15,58.07475280761719
2017-03-16,58.25935745239258
2017-03-17,58.46614456176758
2017-03-20,58.215084075927734
2017-03-21,57.232872009277344
2017-03-22,57.469173431396484
2017-03-23,57.624271392822266
2017-03-24,56.9965705871582
2017-03-27,57.55043411254883
2017-03-28,58.953556060791016
2017-03-29,59.41881561279297
2017-03-30,59.87667465209961
2017-03-31,59.669891357421875
2017-04-03,59.049560546875
2017-04-04,59.26371383666992
2017-04-05,58.87229919433594
2017-04-06,59.234161376953125
2017-04-07,59.33017349243164
2017-04-10,59.32278060913086
2017-04-11,59.20463180541992
2017-04-12,58.1116828918457
2017-04-13,57.55043411254883
2017-04-17,57.816280364990234
2017-04-18,58.14859390258789
2017-04-19,58.03044128417969
2017-04-20,58.813236236572266
2017-04-21,58.569549560546875
2017-04-24,59.9874382019043
2017-04-25,60.28282165527344
2017-04-26,60.14250564575195
2017-04-27,60.30498504638672
2017-04-28,58.894474029541016
2017-05-01,59.35232925415039
2017-05-02,59.02740478515625
2017-05-03,58.03044128417969
2017-05-04,57.68333435058594
2017-05-05,58.791080474853516
2017-05-08,58.54737091064453
2017-05-09,57.8901481628418
2017-05-10,58.163360595703125
2017-05-11,57.491329193115234
2017-05-12,57.24025344848633
2017-05-15,58.05997848510742
2017-05-16,58.75416946411133
2017-05-17,57.05564498901367
2017-05-18,57.048255920410156
2017-05-19,58.023040771484375
2017-05-22,58.34062576293945
2017-05-23,58.77630615234375
2017-05-24,58.717227935791016
2017-05-25,58.83539962768555
2017-05-26,59.012638092041016
2017-05-30,59.049560546875
2017-05-31,59.16032791137695
2017-06-01,59.92836380004883
2017-06-02,59.89881134033203
2017-06-05,59.477882385253906
2017-06-06,59.285858154296875
2017-06-07,59.640357971191406
2017-06-08,60.0760383605957
2017-06-09,60.96963119506836
2017-06-12,61.3536376953125
2017-06-13,62.29732131958008
2017-06-14,61.58399200439453
2017-06-15,61.16044616699219
2017-06-16,61.710296630859375
2017-06-19,63.90232467651367
2017-06-20,63.2558479309082
2017-06-21,61.84404373168945
2017-06-22,61.56169509887695
2017-06-23,61.650848388671875
2017-06-26,62.215576171875
2017-06-27,62.05952835083008
2017-06-28,62.60940170288086
2017-06-29,61.97037124633789
2017-06-30,62.408775329589844
2017-07-03,62.7877197265625
2017-07-05,62.08924865722656
2017-07-06,62.11897659301758
2017-07-07,62.34190368652344
2017-07-10,62.89175033569336
2017-07-11,63.15925598144531
2017-07-12,63.753684997558594
2017-07-13,63.27069854736328
2017-07-14,63.45646667480469
2017-07-17,63.33760070800781
2017-07-18,63.218719482421875
2017-07-19,64.01374816894531
2017-07-20,63.66450881958008
2017-07-21,63.642234802246094
2017-07-24,63.753684997558594
2017-07-25,63.99148941040039
2017-07-26,63.19640350341797
2017-07-27,63.17411422729492
2017-07-28,61.69544982910156
2017-07-31,61.79205322265625
2017-08-01,62.16358184814453
2017-08-02,62.32701873779297
2017-08-03,62.35675811767578
2017-08-04,62.46821975708008
2017-08-07,62.75057601928711
2017-08-08,62.50534439086914
2017-08-09,62.60940170288086
2017-08-10,61.858917236328125
2017-08-11,61.829200744628906
2017-08-14,62.60940170288086
2017-08-15,63.04035568237305
2017-08-16,63.3598747253418
2017-08-17,61.502227783203125
2017-08-18,61.598838806152344
2017-08-21,61.76976776123047
2017-08-22,62.52021789550781
2017-08-23,62.69855880737305
2017-08-24,63.025508880615234
2017-08-25,63.06265640258789
2017-08-28,63.47874450683594
2017-08-29,62.83972930908203
2017-08-30,63.71654510498047
2017-08-31,64.05091857910156
2017-09-01,64.87568664550781
2017-09-05,63.3598747253418
2017-09-06,63.21128463745117
2017-09-07,63.03294372558594
2017-09-08,63.03294372558594
2017-09-11,63.59763717651367
2017-09-12,64.05091857910156
2017-09-13,63.605072021484375
2017-09-14,63.57517623901367
2017-09-15,63.507904052734375
2017-09-18,63.844303131103516
2017-09-19,64.78612518310547
2017-09-20,64.32268524169922
2017-09-21,64.13578796386719
2017-09-22,64.64409637451172
2017-09-25,65.52616882324219
2017-09-26,64.91321563720703
2017-09-27,65.29441833496094
2017-09-28,67.24542999267578
2017-09-29,67.64160919189453
2017-10-02,68.00788116455078
2017-10-03,68.22464752197266
2017-10-04,67.05107116699219
2017-10-05,67.895751953125
2017-10-06,68.02284240722656
2017-10-09,67.01368713378906
2017-10-10,66.3633804321289
2017-10-11,65.8924560546875
2017-10-12,66.04942321777344
2017-10-13,66.26618957519531
2017-10-16,65.68313598632812
2017-10-17,65.25707244873047
2017-10-18,65.82514953613281
2017-10-19,66.370849609375
2017-10-20,66.39323425292969
2017-10-23,66.2811508178711
2017-10-24,67.62666320800781
2017-10-25,67.74626922607422
2017-10-26,68.052734375
2017-10-27,69.51783752441406
2017-10-30,68.63578796386719
2017-10-31,67.88079833984375
2017-11-01,68.00788116455078
2017-11-02,68.11998748779297
2017-11-03,68.26203155517578
2017-11-06,67.54440307617188
2017-11-07,67.73131561279297
2017-11-08,67.7163314819336
2017-11-09,67.26039123535156
2017-11-10,67.8359603881836
2017-11-13,68.34425354003906
2017-11-14,67.45472717285156
2017-11-15,66.93894958496094
2017-11-16,67.38743591308594
2017-11-17,67.08098602294922
2017-11-20,67.31269073486328
2017-11-21,68.0302963256836
2017-11-22,67.94808197021484
2017-11-24,68.12747192382812
2017-11-27,67.94058990478516
2017-11-28,68.53861999511719
2017-11-29,68.32930755615234
2017-11-30,69.0468978881836
2017-12-01,68.7553482055664
2017-12-04,68.32183837890625
2017-12-05,68.1723403930664
2017-12-06,67.73131561279297
2017-12-07,68.39657592773438
2017-12-08,68.90487670898438
2017-12-11,69.36833190917969
2017-12-12,69.53279876708984
2017-12-13,69.57763671875
2017-12-14,68.0302963256836
2017-12-15,67.8648452758789
2017-12-18,69.00055694580078
2017-12-19,69.44430541992188
2017-12-20,69.97079467773438
2017-12-21,69.88055419921875
2017-12-22,69.68498992919922
2017-12-26,69.93321228027344
2017-12-27,69.59473419189453
2017-12-28,70.2641372680664
2017-12-29,69.677490234375
2018-01-02,70.90345001220703
2018-01-03,71.71573638916016
2018-01-04,72.58820343017578
2018-01-05,73.03947448730469
2018-01-08,73.31780242919922
2018-01-09,73.15985870361328
2018-01-10,73.14479064941406
2018-01-11,73.33281707763672
2018-01-12,73.2801742553711
2018-01-16,72.81385803222656
2018-01-17,72.8514633178711
2018-01-18,72.82891082763672
2018-01-19,73.80667114257812
2018-01-22,73.53587341308594
2018-01-23,73.67880249023438
2018-01-24,74.19025421142578
2018-01-25,75.42375183105469
2018-01-26,76.9505844116211
2018-01-29,76.13829803466797
2018-01-30,75.22819519042969
2018-01-31,74.59639739990234
2018-02-01,74.0247802734375
2018-02-02,74.66410064697266
2018-02-05,73.03947448730469
2018-02-06,74.47608184814453
2018-02-07,74.44599914550781
2018-02-08,70.37696838378906
2018-02-09,71.30207824707031
2018-02-12,73.34786987304688
2018-02-13,73.6336669921875
2018-02-14,74.98754119873047
2018-02-15,75.29588317871094
2018-02-16,75.31092834472656
2018-02-20,75.43126678466797
2018-02-21,76.03298950195312
2018-02-22,76.34888458251953
2018-02-23,77.8005142211914
2018-02-26,78.37964630126953
2018-02-27,76.9505844116211
2018-02-28,76.02546691894531
2018-03-01,75.52152252197266
2018-03-02,75.77726745605469
2018-03-05,77.55980682373047
2018-03-06,79.59056854248047
2018-03-07,79.84629821777344
2018-03-08,79.65074157714844
2018-03-09,82.20047760009766
2018-03-12,83.36625671386719
2018-03-13,82.24559783935547
2018-03-14,81.26277923583984
2018-03-15,80.86965942382812
2018-03-16,81.48959350585938
2018-03-19,80.53701782226562
2018-03-20,80.19681549072266
2018-03-21,81.2476577758789
2018-03-22,78.60164642333984
2018-03-23,77.7171401977539
2018-03-26,79.59957885742188
2018-03-27,79.38035583496094
2018-03-28,78.76044464111328
2018-03-29,79.8188247680664
2018-04-02,77.63397216796875
2018-04-03,77.83806610107422
2018-04-04,78.35974884033203
2018-04-05,79.62226104736328
2018-04-06,77.75491333007812
2018-04-09,77.63397216796875
2018-04-10,80.33287811279297
2018-04-11,79.48616790771484
2018-04-12,80.29509735107422
2018-04-13,79.71297454833984
2018-04-16,81.11914825439453
2018-04-17,81.76175689697266
2018-04-18,81.9280776977539
2018-04-19,81.2476577758789
2018-04-20,81.14938354492188
2018-04-23,81.05110168457031
2018-04-24,79.60713958740234
2018-04-25,79.49372863769531
2018-04-26,80.06073760986328
2018-04-27,79.07793426513672
2018-04-30,77.17282104492188
2018-05-01,77.2181625366211
2018-05-02,77.59616088867188
2018-05-03,77.77003479003906
2018-05-04,79.22911071777344
2018-05-07,79.43325805664062
2018-05-08,79.78102111816406
2018-05-09,81.23255920410156
2018-05-10,81.42155456542969
2018-05-11,80.68821716308594
2018-05-14,80.673095703125
2018-05-15,81.27035522460938
2018-05-16,82.08680725097656
2018-05-17,82.01123046875
2018-05-18,82.3665542602539
2018-05-21,82.16999816894531
2018-05-22,81.98100280761719
2018-05-23,81.53494262695312
2018-05-24,81.09648132324219
2018-05-25,80.33287811279297
2018-05-29,78.79067993164062
2018-05-30,79.19136047363281
2018-05-31,78.85868072509766
2018-06-01,79.97000885009766
2018-06-04,80.18926239013672
2018-06-05,80.41606903076172
2018-06-06,83.1376724243164
2018-06-07,81.87515258789062
2018-06-08,82.45726776123047
2018-06-11,82.70674896240234
2018-06-12,82.75967407226562
2018-06-13,81.9961166381836
2018-06-14,82.01892852783203
2018-06-15,82.771240234375
2018-06-18,81.94290161132812
2018-06-19,79.17679595947266
2018-06-20,78.28764343261719
2018-06-21,76.71460723876953
2018-06-22,77.58094024658203
2018-06-25,76.22826385498047
2018-06-26,76.1674575805664
2018-06-27,75.33154296875
2018-06-28,75.76472473144531
2018-06-29,75.9622802734375
2018-07-02,75.57473754882812
2018-07-03,74.8756103515625
2018-07-05,75.57473754882812
2018-07-06,75.79508972167969
2018-07-09,76.62342834472656
2018-07-10,77.40615844726562
2018-07-11,75.34676361083984
2018-07-12,75.37715148925781
2018-07-13,75.59754943847656
2018-07-16,74.9363784790039
2018-07-17,76.49424743652344
2018-07-18,77.05659484863281
2018-07-19,76.53984832763672
2018-07-20,75.9850845336914
2018-07-23,75.57473754882812
2018-07-24,76.15986633300781
2018-07-25,77.2921371459961
2018-07-26,77.79373168945312
2018-07-27,76.66903686523438
2018-07-30,77.04141235351562
2018-07-31,78.74362182617188
2018-08-01,77.42134094238281
2018-08-02,76.01548767089844
2018-08-03,77.50493621826172
2018-08-06,77.3453598022461
2018-08-07,77.2921371459961
2018-08-08,77.0945816040039
2018-08-09,77.31495666503906
2018-08-10,75.8938980102539
2018-08-13,75.12635040283203
2018-08-14,75.26315307617188
2018-08-15,73.50773620605469
2018-08-16,73.948486328125
2018-08-17,74.23725891113281
2018-08-20,74.57921600341797
2018-08-21,75.37715148925781
2018-08-22,74.76161193847656
2018-08-23,74.26004028320312
2018-08-24,75.22517395019531
2018-08-27,75.8938980102539
2018-08-28,75.1415786743164
2018-08-29,75.02757263183594
2018-08-30,74.24485778808594
2018-08-31,73.73571014404297
2018-09-04,73.42413330078125
2018-09-05,74.32085418701172
2018-09-06,74.05485534667969
2018-09-07,73.78890991210938
2018-09-10,73.65210723876953
2018-09-11,72.85420227050781
2018-09-12,72.95299530029297
2018-09-13,74.08428192138672
2018-09-14,74.5123291015625
2018-09-17,74.61934661865234
2018-09-18,74.32122039794922
2018-09-19,75.30725860595703
2018-09-20,76.29335021972656
2018-09-21,76.34684753417969
2018-09-24,75.62071228027344
2018-09-25,75.46015930175781
2018-09-26,74.68812561035156
2018-09-27,73.95433044433594
2018-09-28,73.16700744628906
2018-10-01,74.04608917236328
2018-10-02,74.3670883178711
2018-10-03,74.42061614990234
2018-10-04,73.74031066894531
2018-10-05,69.59733581542969
2018-10-08,69.75784301757812
2018-10-09,66.35633850097656
2018-10-10,64.39185333251953
2018-10-11,62.71784210205078
2018-10-12,63.05414962768555
2018-10-15,62.92424392700195
2018-10-16,64.18546295166016
2018-10-17,63.696285247802734
2018-10-18,62.58026123046875
2018-10-19,61.73942565917969
2018-10-22,60.913883209228516
2018-10-23,60.31004333496094
2018-10-24,57.73406219482422
2018-10-25,59.36983871459961
2018-10-26,59.73674774169922
2018-10-29,58.39142990112305
2018-10-30,60.40174102783203
2018-10-31,59.88963317871094
2018-11-01,62.43503952026367
2018-11-02,63.06183624267578
2018-11-05,62.687278747558594
2018-11-06,63.229984283447266
2018-11-07,64.36126708984375
2018-11-08,63.96379089355469
2018-11-09,63.306434631347656
2018-11-12,62.39680862426758
2018-11-13,61.62477493286133
2018-11-14,62.694915771484375
2018-11-15,63.306434631347656
2018-11-16,63.58161544799805
2018-11-19,62.54205322265625
2018-11-20,61.13556671142578
2018-11-21,61.36489486694336
2018-11-23,59.34690856933594
2018-11-26,60.661651611328125
2018-11-27,59.56093978881836
2018-11-28,60.447628021240234
2018-11-29,60.417049407958984
2018-11-30,60.24888229370117
2018-12-03,61.87702941894531
2018-12-04,59.36983871459961
2018-12-06,57.88693618774414
2018-12-07,55.953033447265625
2018-12-10,55.586143493652344
2018-12-11,55.4561767578125
2018-12-12,55.4409065246582
2018-12-13,54.99756622314453
2018-12-14,55.12864303588867
2018-12-17,54.34218215942383
2018-12-18,55.06695556640625
2018-12-19,54.42699432373047
2018-12-20,53.74848175048828
2018-12-21,53.32442092895508
2018-12-24,52.19101333618164
2018-12-26,54.758544921875
2018-12-27,56.05386734008789
2018-12-28,55.74545669555664
2018-12-31,56.369991302490234
2019-01-02,56.354576110839844
2019-01-03,55.05152893066406
2019-01-04,57.69615173339844
2019-01-07,57.70387649536133
2019-01-08,58.16648483276367
2019-01-09,58.86812973022461
2019-01-10,58.94522476196289
2019-01-11,59.292198181152344
2019-01-14,58.9298095703125
2019-01-15,58.38236999511719
2019-01-16,59.199684143066406
2019-01-17,61.003868103027344
2019-01-18,62.607627868652344
2019-01-22,60.84196472167969
2019-01-23,59.86275863647461
2019-01-24,60.18659591674805
2019-01-25,62.34547805786133
2019-01-28,62.43029022216797
2019-01-29,62.36861801147461
2019-01-30,63.50202560424805
2019-01-31,62.160423278808594
2019-02-01,62.962303161621094
2019-02-04,63.50972366333008
2019-02-05,62.9083137512207
2019-02-06,62.33776092529297
2019-02-07,60.78028106689453
2019-02-08,60.98844528198242
2019-02-11,61.18891525268555
2019-02-12,62.715553283691406
2019-02-13,62.57676315307617
2019-02-14,63.039390563964844
2019-02-15,63.77186965942383
2019-02-19,63.895263671875
2019-02-20,65.2291030883789
2019-02-21,64.5274887084961
2019-02-22,65.11346435546875
2019-02-25,65.13660430908203
2019-02-26,64.60459899902344
2019-02-27,64.6123046875
2019-02-28,63.75645446777344
2019-03-01,64.15740203857422
2019-03-04,64.07257843017578
2019-03-05,63.633113861083984
2019-03-06,63.74876022338867
2019-03-07,61.62068557739258
2019-03-08,60.895938873291016
2019-03-11,62.245216369628906
2019-03-12,62.607627868652344
2019-03-13,63.11650466918945
2019-03-14,61.865665435791016
2019-03-15,61.096527099609375
2019-03-18,60.95667266845703
