Date,IRM
2016-04-12,19.0827579498291
2016-04-13,19.105777740478516
2016-04-14,19.146055221557617
2016-04-15,19.318700790405273
2016-04-18,19.997764587402344
2016-04-19,20.14737892150879
2016-04-20,20.170400619506836
2016-04-21,20.262479782104492
2016-04-22,20.469648361206055
2016-04-25,20.42936897277832
2016-04-26,20.699846267700195
2016-04-27,20.72861671447754
2016-04-28,20.855220794677734
2016-04-29,21.022106170654297
2016-05-02,21.0623836517334
2016-05-03,21.004838943481445
2016-05-04,21.350122451782227
2016-05-05,21.447954177856445
2016-05-06,21.868061065673828
2016-05-09,21.954378128051758
2016-05-10,21.919845581054688
2016-05-11,21.57456398010254
2016-05-12,21.914093017578125
2016-05-13,21.80475616455078
2016-05-16,21.89682388305664
2016-05-17,21.695411682128906
2016-05-18,21.0623836517334
2016-05-19,20.907014846801758
2016-05-20,20.82644271850586
2016-05-23,20.71710777282715
2016-05-24,21.073896408081055
2016-05-25,21.033615112304688
2016-05-26,21.188997268676758
2016-05-27,21.1774845123291
2016-05-31,21.142955780029297
2016-06-01,21.091157913208008
2016-06-02,21.35651206970215
2016-06-03,21.40900421142578
2016-06-06,21.245712280273438
2016-06-07,21.403179168701172
2016-06-08,21.595623016357422
2016-06-09,21.64227867126465
2016-06-10,21.68893814086914
2016-06-13,22.126333236694336
2016-06-14,22.184654235839844
2016-06-15,22.48790740966797
2016-06-16,22.365442276000977
2016-06-17,22.307119369506836
2016-06-20,22.225473403930664
2016-06-21,22.295454025268555
2016-06-22,22.31877899169922
2016-06-23,22.51123809814453
2016-06-24,22.00385856628418
2016-06-27,22.149662017822266
2016-06-28,22.493741989135742
2016-06-29,23.06526756286621
2016-06-30,23.228572845458984
2016-07-01,23.2927188873291
2016-07-05,23.584318161010742
2016-07-06,23.32770538330078
2016-07-07,22.907806396484375
2016-07-08,23.240230560302734
2016-07-11,23.508493423461914
2016-07-12,23.8875732421875
2016-07-13,23.630970001220703
2016-07-14,23.479345321655273
2016-07-15,23.234399795532227
2016-07-18,23.158578872680664
2016-07-19,23.321880340576172
2016-07-20,23.438514709472656
2016-07-21,23.48516845703125
2016-07-22,23.945894241333008
2016-07-25,23.97504997253418
2016-07-26,24.056699752807617
2016-07-27,23.910903930664062
2016-07-28,24.05086326599121
2016-07-29,24.03337287902832
2016-08-01,23.922561645507812
2016-08-02,23.607641220092773
2016-08-03,23.467674255371094
2016-08-04,22.132164001464844
2016-08-05,22.03301239013672
2016-08-08,21.455657958984375
2016-08-09,21.443998336791992
2016-08-10,21.403179168701172
2016-08-11,21.601463317871094
2016-08-12,21.67144203186035
2016-08-15,21.630613327026367
2016-08-16,21.502309799194336
2016-08-17,21.554798126220703
2016-08-18,21.828901290893555
2016-08-19,21.9688663482666
2016-08-22,22.126333236694336
2016-08-23,22.225473403930664
2016-08-24,22.16132926940918
2016-08-25,22.388761520385742
2016-08-26,22.307119369506836
2016-08-29,22.429595947265625
2016-08-30,22.394601821899414
2016-08-31,22.400432586669922
2016-09-01,22.48208236694336
2016-09-02,22.622047424316406
2016-09-06,23.08277130126953
2016-09-07,23.10608673095703
2016-09-08,22.601282119750977
2016-09-09,21.4971981048584
2016-09-12,21.709753036499023
2016-09-13,21.261030197143555
2016-09-14,21.036672592163086
2016-09-15,21.284652709960938
2016-09-16,21.148855209350586
2016-09-19,21.5444393157959
2016-09-20,21.609375
2016-09-21,21.79831314086914
2016-09-22,22.09352684020996
2016-09-23,22.229318618774414
2016-09-26,22.353303909301758
2016-09-27,22.412353515625
2016-09-28,22.695749282836914
2016-09-29,22.288358688354492
2016-09-30,22.158470153808594
2016-10-03,21.5621395111084
2016-10-04,20.894973754882812
2016-10-05,20.233705520629883
2016-10-06,19.997529983520508
2016-10-07,19.82040786743164
2016-10-10,20.021148681640625
2016-10-11,19.89125633239746
2016-10-12,20.43444061279297
2016-10-13,20.794593811035156
2016-10-14,20.304550170898438
2016-10-17,20.145137786865234
2016-10-18,20.1628475189209
2016-10-19,20.221893310546875
2016-10-20,20.103803634643555
2016-10-21,20.056575775146484
2016-10-24,20.210086822509766
2016-10-25,20.221893310546875
2016-10-26,20.08019256591797
2016-10-27,19.342164993286133
2016-10-28,19.383499145507812
2016-10-31,19.914875030517578
2016-11-01,19.58423614501953
2016-11-02,18.958391189575195
2016-11-03,18.952489852905273
2016-11-04,19.153230667114258
2016-11-07,19.655086517333984
2016-11-08,19.89125633239746
2016-11-09,19.353975296020508
2016-11-10,18.574617385864258
2016-11-11,18.621854782104492
2016-11-14,18.6986083984375
2016-11-15,18.787174224853516
2016-11-16,19.035146713256836
2016-11-17,18.893447875976562
2016-11-18,18.627756118774414
2016-11-21,19.241792678833008
2016-11-22,19.53110122680664
2016-11-23,19.542903900146484
2016-11-25,19.87354278564453
2016-11-28,19.649185180664062
2016-11-29,19.914875030517578
2016-11-30,19.48386573791504
2016-12-01,19.200464248657227
2016-12-02,19.90896987915039
2016-12-05,20.056575775146484
2016-12-06,19.956205368041992
2016-12-07,20.499393463134766
2016-12-08,20.658809661865234
2016-12-09,20.45806121826172
2016-12-12,20.156940460205078
2016-12-13,19.898910522460938
2016-12-14,19.334829330444336
2016-12-15,19.052785873413086
2016-12-16,19.238813400268555
2016-12-19,19.190807342529297
2016-12-20,19.184804916381836
2016-12-21,19.346832275390625
2016-12-22,19.44883918762207
2016-12-23,19.526859283447266
2016-12-27,19.472841262817383
2016-12-28,19.274816513061523
2016-12-29,19.430843353271484
2016-12-30,19.490856170654297
2017-01-03,19.862895965576172
2017-01-04,20.348968505859375
2017-01-05,20.39098358154297
2017-01-06,20.102933883666992
2017-01-09,19.95891571044922
2017-01-10,19.982919692993164
2017-01-11,19.916902542114258
2017-01-12,20.216955184936523
2017-01-13,20.04292869567871
2017-01-17,20.37297821044922
2017-01-18,20.462989807128906
2017-01-19,20.354970932006836
2017-01-20,20.811037063598633
2017-01-23,20.985069274902344
2017-01-24,21.189096450805664
2017-01-25,21.189096450805664
2017-01-26,21.705175399780273
2017-01-27,21.7111759185791
2017-01-30,21.47713851928711
2017-01-31,21.483137130737305
2017-02-01,21.591148376464844
2017-02-02,21.723173141479492
2017-02-03,21.957210540771484
2017-02-06,22.00521469116211
2017-02-07,22.02921485900879
2017-02-08,22.083229064941406
2017-02-09,22.221248626708984
2017-02-10,22.437273025512695
2017-02-13,22.57529640197754
2017-02-14,22.233245849609375
2017-02-15,22.359270095825195
2017-02-16,22.203245162963867
2017-02-17,22.29325294494629
2017-02-21,22.629301071166992
2017-02-22,22.287254333496094
2017-02-23,22.167240142822266
2017-02-24,22.143238067626953
2017-02-27,21.993213653564453
2017-02-28,21.813188552856445
2017-03-01,21.891199111938477
2017-03-02,21.825191497802734
2017-03-03,21.819189071655273
2017-03-06,21.6751651763916
2017-03-07,21.47713851928711
2017-03-08,20.859050750732422
2017-03-09,20.462989807128906
2017-03-10,20.547006607055664
2017-03-13,20.742164611816406
2017-03-14,20.711679458618164
2017-03-15,21.034910202026367
2017-03-16,21.083702087402344
2017-03-17,21.38254165649414
2017-03-20,21.26666259765625
2017-03-21,21.07150650024414
2017-03-22,21.3581485748291
2017-03-23,21.38254165649414
2017-03-24,21.18128776550293
2017-03-27,21.08980369567871
2017-03-28,21.406938552856445
2017-03-29,21.583805084228516
2017-03-30,21.583805084228516
2017-03-31,21.754575729370117
2017-04-03,21.547208786010742
2017-04-04,21.406938552856445
2017-04-05,21.309354782104492
2017-04-06,21.528915405273438
2017-04-07,21.663089752197266
2017-04-10,21.614299774169922
2017-04-11,21.650896072387695
2017-04-12,21.553308486938477
2017-04-13,21.522815704345703
2017-04-17,21.888748168945312
2017-04-18,22.285167694091797
2017-04-19,22.077810287475586
2017-04-20,22.272968292236328
2017-04-21,22.163196563720703
2017-04-24,22.242477416992188
2017-04-25,22.285167694091797
2017-04-26,22.01681900024414
2017-04-27,21.26056671142578
2017-04-28,21.199583053588867
2017-05-01,21.46183204650879
2017-05-02,21.547208786010742
2017-05-03,21.15688705444336
2017-05-04,21.1934814453125
2017-05-05,21.5045166015625
2017-05-08,21.28496551513672
2017-05-09,21.22397804260254
2017-05-10,21.39474105834961
2017-05-11,21.26056671142578
2017-05-12,21.083702087402344
2017-05-15,21.14468765258789
2017-05-16,21.31545639038086
2017-05-17,21.5045166015625
2017-05-18,21.596006393432617
2017-05-19,21.333755493164062
2017-05-22,21.23007583618164
2017-05-23,21.17518424987793
2017-05-24,21.22397804260254
2017-05-25,21.39474105834961
2017-05-26,21.449634552001953
2017-05-30,21.37034797668457
2017-05-31,21.297161102294922
2017-06-01,21.339859008789062
2017-06-02,21.5045166015625
2017-06-05,21.23007583618164
2017-06-06,21.3459529876709
2017-06-07,20.5470027923584
2017-06-08,20.4006290435791
2017-06-09,20.315244674682617
2017-06-12,20.919029235839844
2017-06-13,21.20414924621582
2017-06-14,21.191755294799805
2017-06-15,21.458274841308594
2017-06-16,21.20414924621582
2017-06-19,21.520261764526367
2017-06-20,21.576045989990234
2017-06-21,21.104976654052734
2017-06-22,21.148366928100586
2017-06-23,21.39629554748535
2017-06-26,21.538854598999023
2017-06-27,21.241342544555664
2017-06-28,21.520261764526367
2017-06-29,21.191755294799805
2017-06-30,21.29712677001953
2017-07-03,21.619436264038086
2017-07-05,21.39629554748535
2017-07-06,21.11737060546875
2017-07-07,21.340513229370117
2017-07-10,20.739280700683594
2017-07-11,20.66490364074707
2017-07-12,21.067790985107422
2017-07-13,21.036794662475586
2017-07-14,21.557456970214844
2017-07-17,21.53265953063965
2017-07-18,21.495466232299805
2017-07-19,21.662817001342773
2017-07-20,21.50166893005371
2017-07-21,21.693815231323242
2017-07-24,21.625629425048828
2017-07-25,21.60703468322754
2017-07-26,21.669015884399414
2017-07-27,21.545061111450195
2017-07-28,21.811574935913086
2017-07-31,22.580158233642578
2017-08-01,22.85287094116211
2017-08-02,22.88387107849121
2017-08-03,23.18138885498047
2017-08-04,22.933452606201172
2017-08-07,23.007835388183594
2017-08-08,23.04502296447754
2017-08-09,23.745431900024414
2017-08-10,23.447914123535156
2017-08-11,23.014036178588867
2017-08-14,23.32394790649414
2017-08-15,23.175188064575195
2017-08-16,23.23717498779297
2017-08-17,23.014036178588867
2017-08-18,22.865272521972656
2017-08-21,23.2929630279541
2017-08-22,23.38592529296875
2017-08-23,23.795011520385742
2017-08-24,23.881792068481445
2017-08-25,23.8445987701416
2017-08-28,24.21029281616211
2017-08-29,24.32186508178711
2017-08-30,24.489215850830078
2017-08-31,24.433435440063477
2017-09-01,24.44582748413086
2017-09-05,24.52020263671875
2017-09-06,24.32186508178711
2017-09-07,24.712360382080078
2017-09-08,24.817720413208008
2017-09-11,25.028461456298828
2017-09-12,24.87969970703125
2017-09-13,24.613174438476562
2017-09-14,24.60689353942871
2017-09-15,24.808029174804688
2017-09-18,24.776599884033203
2017-09-19,25.04058074951172
2017-09-20,24.965150833129883
2017-09-21,24.99657440185547
2017-09-22,25.22284698486328
2017-09-25,25.191421508789062
2017-09-26,24.738882064819336
2017-09-27,23.965797424316406
2017-09-28,24.374332427978516
2017-09-29,24.449764251708984
2017-10-02,24.66974449157715
2017-10-03,24.48118782043457
2017-10-04,24.52518653869629
2017-10-05,24.518892288208008
2017-10-06,23.959510803222656
2017-10-09,24.085216522216797
2017-10-10,24.38690948486328
2017-10-11,24.47489356994629
2017-10-12,25.02172088623047
2017-10-13,25.053144454956055
2017-10-16,25.02172088623047
2017-10-17,25.210275650024414
2017-10-18,25.637670516967773
2017-10-19,25.744535446166992
2017-10-20,25.71938705444336
2017-10-23,25.17885971069336
2017-10-24,25.078289031982422
2017-10-25,25.02172088623047
2017-10-26,24.92743682861328
2017-10-27,25.141143798828125
2017-10-30,25.210275650024414
2017-10-31,25.141143798828125
2017-11-01,25.02172088623047
2017-11-02,25.072002410888672
2017-11-03,25.216564178466797
2017-11-06,25.543399810791016
2017-11-07,25.518259048461914
2017-11-08,25.625102996826172
2017-11-09,25.5371150970459
2017-11-10,25.555973052978516
2017-11-13,25.76338768005371
2017-11-14,25.769678115844727
2017-11-15,25.47426414489746
2017-11-16,25.656532287597656
2017-11-17,25.625102996826172
2017-11-20,25.71938705444336
2017-11-21,25.989652633666992
2017-11-22,25.857664108276367
2017-11-24,26.046222686767578
2017-11-27,25.455408096313477
2017-11-28,25.56854248046875
2017-11-29,25.46797752380371
2017-11-30,25.687957763671875
2017-12-01,25.612537384033203
2017-12-04,25.47426414489746
2017-12-05,25.361127853393555
2017-12-06,25.185136795043945
2017-12-07,25.134857177734375
2017-12-08,25.216564178466797
2017-12-11,25.58110809326172
2017-12-12,23.758380889892578
2017-12-13,24.09778594970703
2017-12-14,24.230558395385742
2017-12-15,24.05182456970215
2017-12-18,24.217790603637695
2017-12-19,24.224172592163086
2017-12-20,23.732664108276367
2017-12-21,23.713512420654297
2017-12-22,24.039060592651367
2017-12-26,24.039060592651367
2017-12-27,23.905010223388672
2017-12-28,24.24332046508789
2017-12-29,24.083740234375
2018-01-02,24.00713539123535
2018-01-03,23.68160057067871
2018-01-04,23.56670570373535
2018-01-05,23.49010467529297
2018-01-08,23.643301010131836
2018-01-09,23.50925636291504
2018-01-10,23.33052635192871
2018-01-11,23.349672317504883
2018-01-12,23.11988639831543
2018-01-16,23.126262664794922
2018-01-17,23.190099716186523
2018-01-18,22.532621383666992
2018-01-19,22.653911590576172
2018-01-22,22.858169555664062
2018-01-23,23.202863693237305
2018-01-24,22.832637786865234
2018-01-25,22.86455535888672
2018-01-26,22.82625389099121
2018-01-29,21.753883361816406
2018-01-30,21.658132553100586
2018-01-31,22.36028480529785
2018-02-01,22.098573684692383
2018-02-02,21.48578643798828
2018-02-05,20.892147064208984
2018-02-06,21.13471031188965
2018-02-07,21.179399490356445
2018-02-08,20.47085952758789
2018-02-09,21.12832260131836
2018-02-12,21.25599479675293
2018-02-13,21.409191131591797
2018-02-14,21.18577766418457
2018-02-15,21.524089813232422
2018-02-16,21.173009872436523
2018-02-20,20.502779006958008
2018-02-21,20.087873458862305
2018-02-22,20.1580867767334
2018-02-23,20.400651931762695
2018-02-26,20.39426612854004
2018-02-27,19.819772720336914
2018-02-28,20.08148765563965
2018-03-01,20.190000534057617
2018-03-02,20.138935089111328
2018-03-05,20.490005493164062
2018-03-06,20.675119400024414
2018-03-07,20.879379272460938
2018-03-08,20.879379272460938
2018-03-09,21.224077224731445
2018-03-12,21.070878982543945
2018-03-13,21.204925537109375
2018-03-14,21.431058883666992
2018-03-15,21.372581481933594
2018-03-16,21.13214683532715
2018-03-19,20.443334579467773
2018-03-20,20.61878776550293
2018-03-21,20.54081153869629
2018-03-22,20.5603084564209
2018-03-23,20.072938919067383
2018-03-26,20.319873809814453
2018-03-27,20.729259490966797
2018-03-28,21.2556095123291
2018-03-29,21.353084564208984
2018-04-02,21.034671783447266
2018-04-03,21.32709503173828
2018-04-04,21.639005661010742
2018-04-05,21.944421768188477
2018-04-06,21.78847312927246
2018-04-09,21.65200424194336
2018-04-10,21.74297523498535
2018-04-11,21.79496955871582
2018-04-12,21.548036575317383
2018-04-13,21.671493530273438
2018-04-16,21.840450286865234
2018-04-17,22.243335723876953
2018-04-18,22.431785583496094
2018-04-19,21.93792152404785
2018-04-20,21.66499900817871
2018-04-23,21.72998046875
2018-04-24,21.93792152404785
2018-04-25,21.9509220123291
2018-04-26,22.308317184448242
2018-04-27,22.418790817260742
2018-04-30,22.05489158630371
2018-05-01,22.171855926513672
2018-05-02,22.093881607055664
2018-05-03,22.288820266723633
2018-05-04,22.41229248046875
2018-05-07,22.379798889160156
2018-05-08,21.762474060058594
2018-05-09,21.716983795166016
2018-05-10,21.91193199157715
2018-05-11,21.78847312927246
2018-05-14,21.775470733642578
2018-05-15,21.281606674194336
2018-05-16,21.197124481201172
2018-05-17,20.82672691345215
2018-05-18,20.84622573852539
2018-05-21,21.23611831665039
2018-05-22,21.13214683532715
2018-05-23,21.35958480834961
2018-05-24,21.431058883666992
2018-05-25,21.43756103515625
2018-05-29,21.613012313842773
2018-05-30,21.768972396850586
2018-05-31,21.632511138916016
2018-06-01,22.061389923095703
2018-06-04,22.464277267456055
2018-06-05,22.373308181762695
2018-06-06,22.503265380859375
2018-06-07,22.613744735717773
2018-06-08,22.490264892578125
2018-06-11,22.509767532348633
2018-06-12,22.74370002746582
2018-06-13,22.509767532348633
2018-06-14,22.46877670288086
2018-06-15,21.98621940612793
2018-06-18,22.065542221069336
2018-06-19,22.363014221191406
2018-06-20,22.686922073364258
2018-06-21,22.938119888305664
2018-06-22,23.136430740356445
2018-06-25,23.09016227722168
2018-06-26,22.858797073364258
2018-06-27,22.73980712890625
2018-06-28,22.905067443847656
2018-06-29,23.143035888671875
2018-07-02,23.070331573486328
2018-07-03,23.506610870361328
2018-07-05,23.585939407348633
2018-07-06,23.724760055541992
2018-07-09,24.12799072265625
2018-07-10,24.101545333862305
2018-07-11,24.207319259643555
2018-07-12,24.28664779663086
2018-07-13,24.22054100036621
2018-07-16,24.03544807434082
2018-07-17,23.156261444091797
2018-07-18,22.938119888305664
2018-07-19,23.414066314697266
2018-07-20,23.10338020324707
2018-07-23,23.010833740234375
2018-07-24,23.169483184814453
2018-07-25,23.3677921295166
2018-07-26,23.433900833129883
2018-07-27,22.779470443725586
2018-07-30,23.076942443847656
2018-07-31,23.20914649963379
2018-08-01,23.33474349975586
2018-08-02,23.519838333129883
2018-08-03,23.638822555541992
2018-08-06,23.804075241088867
2018-08-07,23.751205444335938
2018-08-08,23.519838333129883
2018-08-09,23.440505981445312
2018-08-10,22.87201499938965
2018-08-13,23.024051666259766
2018-08-14,23.341350555419922
2018-08-15,23.5000057220459
2018-08-16,23.850353240966797
2018-08-17,24.114768981933594
2018-08-20,24.17426300048828
2018-08-21,24.00239372253418
2018-08-22,23.78424644470215
2018-08-23,23.850353240966797
2018-08-24,23.73137092590332
2018-08-27,23.625606536865234
2018-08-28,23.936288833618164
2018-08-29,24.00239372253418
2018-08-30,23.764419555664062
2018-08-31,23.86357307434082
2018-09-04,24.02883529663086
2018-09-05,24.154434204101562
2018-09-06,23.975954055786133
2018-09-07,23.37440299987793
2018-09-10,23.74458885192871
2018-09-11,23.572721481323242
2018-09-12,23.810693740844727
2018-09-13,24.02222442626953
2018-09-14,23.953693389892578
2018-09-17,24.041040420532227
2018-09-18,23.684925079345703
2018-09-19,23.24818229675293
2018-09-20,23.873056411743164
2018-09-21,24.128387451171875
2018-09-24,23.671489715576172
2018-09-25,23.322093963623047
2018-09-26,23.053327560424805
2018-09-27,22.90550422668457
2018-09-28,23.19443130493164
2018-10-01,23.10036277770996
2018-10-02,22.878625869750977
2018-10-03,22.650177001953125
2018-10-04,22.52251434326172
2018-10-05,22.367971420288086
2018-10-08,22.784561157226562
2018-10-09,22.54267692565918
2018-10-10,21.80357551574707
2018-10-11,21.165258407592773
2018-10-12,21.225725173950195
2018-10-15,21.386980056762695
2018-10-16,21.601993560791016
2018-10-17,21.326509475708008
2018-10-18,21.36682891845703
2018-10-19,21.622156143188477
2018-10-22,21.353389739990234
2018-10-23,21.52136993408203
2018-10-24,21.669193267822266
2018-10-25,21.97154998779297
2018-10-26,20.479900360107422
2018-10-29,21.077903747558594
2018-10-30,21.239164352416992
2018-10-31,20.567251205444336
2018-11-01,21.225725173950195
2018-11-02,20.95024299621582
2018-11-05,21.252601623535156
2018-11-06,21.326509475708008
2018-11-07,21.58855628967285
2018-11-08,21.696060180664062
2018-11-09,22.01858139038086
2018-11-12,21.95138931274414
2018-11-13,22.08577537536621
2018-11-14,22.058902740478516
2018-11-15,22.199996948242188
2018-11-16,22.750965118408203
2018-11-19,22.482202529907227
2018-11-20,22.24703598022461
2018-11-21,21.884199142456055
2018-11-23,21.783403396606445
2018-11-26,22.35453987121582
2018-11-27,22.468759536743164
2018-11-28,22.683773040771484
2018-11-29,22.67705535888672
2018-11-30,22.824874877929688
2018-12-03,22.77783966064453
2018-12-04,22.791276931762695
2018-12-06,23.10707664489746
2018-12-07,22.878625869750977
2018-12-10,22.83159637451172
2018-12-11,23.15411949157715
2018-12-12,22.892066955566406
2018-12-13,23.483348846435547
2018-12-14,23.949068069458008
2018-12-17,22.82068634033203
2018-12-18,23.18996810913086
2018-12-19,22.75229263305664
2018-12-20,22.17100715637207
2018-12-21,21.972686767578125
2018-12-24,20.953720092773438
2018-12-26,21.931652069091797
2018-12-27,21.99320411682129
2018-12-28,22.150493621826172
2018-12-31,22.164169311523438
2019-01-02,21.95216941833496
2019-01-03,22.30094337463379
2019-01-04,22.690746307373047
2019-01-07,22.94378089904785
2019-01-08,23.449844360351562
2019-01-09,23.538747787475586
2019-01-10,23.73706817626953
2019-01-11,23.819135665893555
2019-01-14,23.77810287475586
2019-01-15,23.825963973999023
2019-01-16,23.96274185180664
2019-01-17,24.22945785522461
2019-01-18,24.37306785583496
2019-01-22,24.325191497802734
2019-01-23,24.414094924926758
2019-01-24,24.557706832885742
2019-01-25,24.653451919555664
2019-01-28,24.783388137817383
2019-01-29,24.899642944335938
2019-01-30,25.19369888305664
2019-01-31,25.439895629882812
2019-02-01,25.036418914794922
2019-02-04,25.262094497680664
2019-02-05,25.214216232299805
2019-02-06,25.125322341918945
2019-02-07,24.988548278808594
2019-02-08,24.968029022216797
2019-02-11,24.879125595092773
2019-02-12,24.475648880004883
2019-02-13,24.509836196899414
2019-02-14,24.120033264160156
2019-02-15,24.01744842529297
2019-02-19,24.202102661132812
2019-02-20,24.427766799926758
2019-02-21,24.509836196899414
2019-02-22,24.33203125
2019-02-25,23.96274185180664
2019-02-26,23.96274185180664
2019-02-27,23.935392379760742
2019-02-28,24.22261619567871
2019-03-01,24.468807220458984
2019-03-04,24.393579483032227
2019-03-05,24.140546798706055
2019-03-06,23.949068069458008
2019-03-07,23.84649085998535
2019-03-08,23.784944534301758
2019-03-11,23.921710968017578
2019-03-12,24.003772735595703
2019-03-13,24.120033264160156
2019-03-14,24.197280883789062
