Date,CRM
2016-01-21,68.50425720214844
2016-01-22,70.51473236083984
2016-01-25,68.90831756591797
2016-01-26,68.85903930664062
2016-01-27,66.454345703125
2016-01-28,64.7395248413086
2016-01-29,67.07522583007812
2016-02-01,67.44973754882812
2016-02-02,63.5864372253418
2016-02-03,64.39458465576172
2016-02-04,66.2276611328125
2016-02-05,57.66339874267578
2016-02-08,53.2679328918457
2016-02-09,56.5004768371582
2016-02-10,57.909786224365234
2016-02-11,58.382850646972656
2016-02-12,58.816471099853516
2016-02-16,58.855899810791016
2016-02-17,62.57135772705078
2016-02-18,60.807254791259766
2016-02-19,61.24087905883789
2016-02-22,63.054256439208984
2016-02-23,61.98989486694336
2016-02-24,61.61538314819336
2016-02-25,68.41554260253906
2016-02-26,68.71121978759766
2016-02-29,66.76971435546875
2016-03-01,69.00686645507812
2016-03-02,69.41093444824219
2016-03-03,69.77557373046875
2016-03-04,70.03180694580078
2016-03-07,69.47006225585938
2016-03-08,68.80976104736328
2016-03-09,70.0121078491211
2016-03-10,69.67703247070312
2016-03-11,70.59357452392578
2016-03-14,71.17504119873047
2016-03-15,70.66255187988281
2016-03-16,71.67765808105469
2016-03-17,71.66779327392578
2016-03-18,71.59880828857422
2016-03-21,71.20459747314453
2016-03-22,71.79591369628906
2016-03-23,70.74140167236328
2016-03-24,71.39185333251953
2016-03-28,70.90892791748047
2016-03-29,71.2538833618164
2016-03-30,73.22494506835938
2016-03-31,72.7617416381836
2016-04-01,74.63424682617188
2016-04-04,74.5948257446289
2016-04-05,73.50089263916016
2016-04-06,74.48641204833984
2016-04-07,74.23019409179688
2016-04-08,73.76698303222656
2016-04-11,73.08696746826172
2016-04-12,73.19537353515625
2016-04-13,74.85106658935547
2016-04-14,75.04818725585938
2016-04-15,75.20585632324219
2016-04-18,76.1519546508789
2016-04-19,75.08759307861328
2016-04-20,75.03831481933594
2016-04-21,76.03369903564453
2016-04-22,75.37339782714844
2016-04-25,75.40296936035156
2016-04-26,75.1072998046875
2016-04-27,74.5948257446289
2016-04-28,74.289306640625
2016-04-29,74.70323181152344
2016-05-02,76.13225555419922
2016-05-03,73.81625366210938
2016-05-04,72.91941833496094
2016-05-05,72.74201202392578
2016-05-06,73.17566680908203
2016-05-09,73.54031372070312
2016-05-10,74.82149505615234
2016-05-11,74.69336700439453
2016-05-12,74.79192352294922
2016-05-13,75.2649917602539
2016-05-16,76.1913833618164
2016-05-17,75.65919494628906
2016-05-18,76.74327850341797
2016-05-19,79.91669464111328
2016-05-20,79.84770202636719
2016-05-23,80.54743957519531
2016-05-24,81.55267333984375
2016-05-25,82.36080932617188
2016-05-26,82.14398956298828
2016-05-27,82.55790710449219
2016-05-31,82.498779296875
2016-06-01,82.24254608154297
2016-06-02,82.03557586669922
2016-06-03,81.35558319091797
2016-06-06,81.63150787353516
2016-06-07,81.93701934814453
2016-06-08,82.14398956298828
2016-06-09,81.532958984375
2016-06-10,80.64598846435547
2016-06-13,80.31090545654297
2016-06-14,79.91669464111328
2016-06-15,80.80367279052734
2016-06-16,80.45872497558594
2016-06-17,79.33523559570312
2016-06-20,80.04481506347656
2016-06-21,80.4488754272461
2016-06-22,79.4534912109375
2016-06-23,81.08946990966797
2016-06-24,77.32473754882812
2016-06-27,74.96932220458984
2016-06-28,76.42790985107422
2016-06-29,77.85694122314453
2016-06-30,78.26100158691406
2016-07-01,78.6749267578125
2016-07-05,77.53170776367188
2016-07-06,77.36415100097656
2016-07-07,77.62040710449219
2016-07-08,79.71958923339844
2016-07-11,80.47845458984375
2016-07-12,80.74453735351562
2016-07-13,80.15322875976562
2016-07-14,80.37989044189453
2016-07-15,80.22221374511719
2016-07-18,80.4488754272461
2016-07-19,80.19265747070312
2016-07-20,80.95149230957031
2016-07-21,80.51786041259766
2016-07-22,81.35558319091797
2016-07-25,81.00077819824219
2016-07-26,80.5770034790039
2016-07-27,80.32075500488281
2016-07-28,81.13875579833984
2016-07-29,80.61642456054688
2016-08-01,79.84770202636719
2016-08-02,79.33523559570312
2016-08-03,79.24652862548828
2016-08-04,79.39436340332031
2016-08-05,80.15322875976562
2016-08-08,79.99554443359375
2016-08-09,80.00540161132812
2016-08-10,79.07898712158203
2016-08-11,80.3010482788086
2016-08-12,80.4488754272461
2016-08-15,77.77809143066406
2016-08-16,76.83197784423828
2016-08-17,75.21570587158203
2016-08-18,75.79717254638672
2016-08-19,76.35892486572266
2016-08-22,76.13225555419922
2016-08-23,76.89111328125
2016-08-24,76.69400024414062
2016-08-25,79.00015258789062
2016-08-26,78.87203979492188
2016-08-29,78.76361083984375
2016-08-30,78.6749267578125
2016-08-31,78.2708511352539
2016-09-01,74.8116455078125
2016-09-02,74.01337432861328
2016-09-06,74.3287353515625
2016-09-07,73.9246597290039
2016-09-08,73.79653930664062
2016-09-09,73.12638092041016
2016-09-12,73.28407287597656
2016-09-13,72.00289154052734
2016-09-14,72.75187683105469
2016-09-15,72.91941833496094
2016-09-16,72.22954559326172
2016-09-19,71.9437484741211
2016-09-20,71.85504913330078
2016-09-21,73.1066665649414
2016-09-22,73.5107421875
2016-09-23,69.37150573730469
2016-09-26,69.17439270019531
2016-09-27,69.03644561767578
2016-09-28,70.5837173461914
2016-09-29,70.16979217529297
2016-09-30,70.29791259765625
2016-10-03,69.49964141845703
2016-10-04,71.57909393310547
2016-10-05,67.43002319335938
2016-10-06,70.22892761230469
2016-10-07,69.88400268554688
2016-10-10,74.01337432861328
2016-10-11,71.37214660644531
2016-10-12,71.18488311767578
2016-10-13,69.60803985595703
2016-10-14,73.19537353515625
2016-10-17,71.7762222290039
2016-10-18,71.71707153320312
2016-10-19,71.76636505126953
2016-10-20,71.53966522216797
2016-10-21,72.92927551269531
2016-10-24,73.97394561767578
2016-10-25,73.97394561767578
2016-10-26,73.86552429199219
2016-10-27,73.6585693359375
2016-10-28,74.04292297363281
2016-10-31,74.07249450683594
2016-11-01,74.3582992553711
2016-11-02,73.91481018066406
2016-11-03,73.06724548339844
2016-11-04,73.29393005371094
2016-11-07,75.19599914550781
2016-11-08,75.4423828125
2016-11-09,74.80179595947266
2016-11-10,72.56463623046875
2016-11-11,73.5107421875
2016-11-14,71.70722198486328
2016-11-15,72.94898223876953
2016-11-16,72.24925231933594
2016-11-17,74.10206604003906
2016-11-18,76.64473724365234
2016-11-21,75.04818725585938
2016-11-22,74.47654724121094
2016-11-23,72.8800048828125
2016-11-25,72.6631851196289
2016-11-28,71.87476348876953
2016-11-29,71.87476348876953
2016-11-30,70.95822143554688
2016-12-01,67.46943664550781
2016-12-02,67.420166015625
2016-12-05,69.77557373046875
2016-12-06,69.59819030761719
2016-12-07,70.74140167236328
2016-12-08,70.82023620605469
2016-12-09,70.14022827148438
2016-12-12,69.36164093017578
2016-12-13,70.57386779785156
2016-12-14,70.29791259765625
2016-12-15,69.21382904052734
2016-12-16,68.84918212890625
2016-12-19,68.50425720214844
2016-12-20,68.84918212890625
2016-12-21,69.09557342529297
2016-12-22,68.88860321044922
2016-12-23,68.85903930664062
2016-12-27,68.8393325805664
2016-12-28,68.09031677246094
2016-12-29,68.14945220947266
2016-12-30,67.46943664550781
2017-01-03,69.51935577392578
2017-01-04,71.74665069580078
2017-01-05,71.7367935180664
2017-01-06,72.73217010498047
2017-01-09,72.88985443115234
2017-01-10,72.90956115722656
2017-01-11,74.67367553710938
2017-01-12,74.12176513671875
2017-01-13,74.54554748535156
2017-01-17,73.93451690673828
2017-01-18,74.68352508544922
2017-01-19,74.47654724121094
2017-01-20,74.9299087524414
2017-01-23,75.05802917480469
2017-01-24,75.99427795410156
2017-01-25,77.33460235595703
2017-01-26,76.8221206665039
2017-01-27,77.07836151123047
2017-01-30,77.57112884521484
2017-01-31,77.95549011230469
2017-02-01,77.44300079345703
2017-02-02,78.9705810546875
2017-02-03,79.04942321777344
2017-02-06,78.59607696533203
2017-02-07,79.04942321777344
2017-02-08,79.53233337402344
2017-02-09,79.8575439453125
2017-02-10,79.47320556640625
2017-02-13,79.73929595947266
2017-02-14,79.74915313720703
2017-02-15,80.48828887939453
2017-02-16,79.65059661865234
2017-02-17,80.29119110107422
2017-02-21,80.99091339111328
2017-02-22,80.89236450195312
2017-02-23,80.88250732421875
2017-02-24,80.59671783447266
2017-02-27,80.36018371582031
2017-02-28,80.17292785644531
2017-03-01,82.59732818603516
2017-03-02,81.47382354736328
2017-03-03,81.03033447265625
2017-03-06,81.30628967285156
2017-03-07,81.76950073242188
2017-03-08,82.27213287353516
2017-03-09,82.07499694824219
2017-03-10,82.30166625976562
2017-03-13,82.40023040771484
2017-03-14,82.30166625976562
2017-03-15,82.27213287353516
2017-03-16,82.3115234375
2017-03-17,81.82862854003906
2017-03-20,81.70050048828125
2017-03-21,80.37003326416016
2017-03-22,80.69526672363281
2017-03-23,80.3404541015625
2017-03-24,80.42916870117188
2017-03-27,80.42916870117188
2017-03-28,80.95149230957031
2017-03-29,81.18801879882812
2017-03-30,81.36544036865234
2017-03-31,81.29644012451172
2017-04-03,81.11903381347656
2017-04-04,81.76950073242188
2017-04-05,84.10519409179688
2017-04-06,83.77011108398438
2017-04-07,83.15908813476562
2017-04-10,83.02110290527344
2017-04-11,82.64662170410156
2017-04-12,82.1636962890625
2017-04-13,81.92717742919922
2017-04-17,82.98168182373047
2017-04-18,82.498779296875
2017-04-19,82.29181671142578
2017-04-20,82.83386993408203
2017-04-21,82.5776138305664
2017-04-24,82.95211029052734
2017-04-25,83.52373504638672
2017-04-26,83.7208480834961
2017-04-27,84.60781860351562
2017-04-28,84.87391662597656
2017-05-01,85.40609741210938
2017-05-02,85.82987213134766
2017-05-03,85.29769897460938
2017-05-04,85.26812744140625
2017-05-05,85.71161651611328
2017-05-08,85.60319519042969
2017-05-09,85.86929321289062
2017-05-10,86.04669189453125
2017-05-11,86.44091033935547
2017-05-12,87.75166320800781
2017-05-15,88.50066375732422
2017-05-16,88.45137786865234
2017-05-17,86.56903076171875
2017-05-18,86.48033142089844
2017-05-19,86.13539123535156
2017-05-22,87.65310668945312
2017-05-23,87.20960998535156
2017-05-24,88.30355834960938
2017-05-25,89.94939422607422
2017-05-26,89.5157699584961
2017-05-30,89.54532623291016
2017-05-31,88.34297943115234
2017-06-01,88.74705505371094
2017-06-02,89.54532623291016
2017-06-05,90.05780792236328
2017-06-06,89.78185272216797
2017-06-07,90.06767272949219
2017-06-08,89.9296875
2017-06-09,86.00726318359375
2017-06-12,84.93304443359375
2017-06-13,86.00726318359375
2017-06-14,85.90872192382812
2017-06-15,85.02173614501953
2017-06-16,84.75564575195312
2017-06-19,86.27336883544922
2017-06-20,85.6623306274414
2017-06-21,86.29307556152344
2017-06-22,87.18991088867188
2017-06-23,87.3377456665039
2017-06-26,86.8351058959961
2017-06-27,86.41133880615234
2017-06-28,86.81539916992188
2017-06-29,85.54408264160156
2017-06-30,85.34696960449219
2017-07-03,84.85420989990234
2017-07-05,86.23393249511719
2017-07-06,85.59334564208984
2017-07-07,86.64786529541016
2017-07-10,87.21947479248047
2017-07-11,87.07164764404297
2017-07-12,89.09197998046875
2017-07-13,88.27398681640625
2017-07-14,88.6977767944336
2017-07-17,87.99803924560547
2017-07-18,87.97834014892578
2017-07-19,88.2641372680664
2017-07-20,89.22996520996094
2017-07-21,88.39226531982422
2017-07-24,88.37254333496094
2017-07-25,89.31864929199219
2017-07-26,89.75228881835938
2017-07-27,89.20039367675781
2017-07-28,89.30879974365234
2017-07-31,89.4862060546875
2017-08-01,89.90010833740234
2017-08-02,88.58936309814453
2017-08-03,89.0427017211914
2017-08-04,89.14126586914062
2017-08-07,89.19054412841797
2017-08-08,88.95403289794922
2017-08-09,88.8160400390625
2017-08-10,86.362060546875
2017-08-11,87.01250457763672
2017-08-14,88.94416046142578
2017-08-15,89.38763427734375
2017-08-16,90.90535736083984
2017-08-17,89.56503295898438
2017-08-18,89.44676971435547
2017-08-21,90.43231964111328
2017-08-22,91.60508728027344
2017-08-23,91.7233657836914
2017-08-24,92.78771209716797
2017-08-25,92.73845672607422
2017-08-28,92.30482482910156
2017-08-29,92.47235870361328
2017-08-30,93.48745727539062
2017-08-31,94.10833740234375
2017-09-01,94.62079620361328
2017-09-05,94.7883529663086
2017-09-06,94.43355560302734
2017-09-07,95.33039855957031
2017-09-08,95.03473663330078
2017-09-11,96.29622650146484
2017-09-12,95.44864654541016
2017-09-13,94.22659301757812
2017-09-14,93.92108917236328
2017-09-15,93.2607650756836
2017-09-18,94.35470581054688
2017-09-19,93.9703598022461
2017-09-20,93.83238220214844
2017-09-21,93.48745727539062
2017-09-22,93.56629943847656
2017-09-25,91.13203430175781
2017-09-26,91.00390625
2017-09-27,91.861328125
2017-09-28,91.2601547241211
2017-09-29,92.06828308105469
2017-10-02,92.58076477050781
2017-10-03,93.98021697998047
2017-10-04,94.13790130615234
2017-10-05,94.3448715209961
2017-10-06,94.92633056640625
2017-10-09,94.87703704833984
2017-10-10,94.00978088378906
2017-10-11,94.62079620361328
2017-10-12,95.34024047851562
2017-10-13,95.537353515625
2017-10-16,95.74431610107422
2017-10-17,95.32054901123047
2017-10-18,95.04459381103516
2017-10-19,95.78374481201172
2017-10-20,97.46900177001953
2017-10-23,97.01565551757812
2017-10-24,97.23247528076172
2017-10-25,98.14900207519531
2017-10-26,98.60235595703125
2017-10-27,99.24295043945312
2017-10-30,99.24295043945312
2017-10-31,100.85921478271484
2017-11-01,100.47486877441406
2017-11-02,101.11544799804688
2017-11-03,101.22386932373047
2017-11-06,100.93806457519531
2017-11-07,101.23371887207031
2017-11-08,103.51029968261719
2017-11-09,102.10099792480469
2017-11-10,103.7172622680664
2017-11-13,104.24944305419922
2017-11-14,104.69294738769531
2017-11-15,103.9045181274414
2017-11-16,105.48136901855469
2017-11-17,106.02339935302734
2017-11-20,105.81645202636719
2017-11-21,107.22574615478516
2017-11-22,105.28425598144531
2017-11-24,105.5996322631836
2017-11-27,105.03787994384766
2017-11-28,104.91960144042969
2017-11-29,102.0320053100586
2017-11-30,102.81057739257812
2017-12-01,102.32766723632812
2017-12-04,98.40524291992188
2017-12-05,99.23309326171875
2017-12-06,101.43082427978516
2017-12-07,102.5641860961914
2017-12-08,101.94330596923828
2017-12-11,103.02738189697266
2017-12-12,102.16997528076172
2017-12-13,102.43606567382812
2017-12-14,102.73173522949219
2017-12-15,103.95378875732422
2017-12-18,103.55957794189453
2017-12-19,102.75143432617188
2017-12-20,101.89402770996094
2017-12-21,102.12069702148438
2017-12-22,101.14502716064453
2017-12-26,101.05632781982422
2017-12-27,101.16474914550781
2017-12-28,101.30269622802734
2017-12-29,100.75082397460938
2018-01-02,102.89927673339844
2018-01-03,103.76653289794922
2018-01-04,105.13642120361328
2018-01-05,106.5358657836914
2018-01-08,107.28488159179688
2018-01-09,107.57068634033203
2018-01-10,107.22574615478516
2018-01-11,107.52141571044922
2018-01-12,108.6448974609375
2018-01-16,107.314453125
2018-01-17,108.44779968261719
2018-01-18,110.15277862548828
2018-01-19,110.31046295166016
2018-01-22,111.2565689086914
2018-01-23,111.60150909423828
2018-01-24,111.21715545654297
2018-01-25,110.34004211425781
2018-01-26,112.05484771728516
2018-01-29,111.66063690185547
2018-01-30,110.60613250732422
2018-01-31,112.26182556152344
2018-02-01,111.10873413085938
2018-02-02,109.1771011352539
2018-02-05,106.0923843383789
2018-02-06,107.98460388183594
2018-02-07,108.4576644897461
2018-02-08,102.52476501464844
2018-02-09,105.43209075927734
2018-02-12,106.9793701171875
2018-02-13,106.13182067871094
2018-02-14,107.44257354736328
2018-02-15,111.48324584960938
2018-02-16,111.22701263427734
2018-02-20,112.69544219970703
2018-02-21,112.82357788085938
2018-02-22,111.36498260498047
2018-02-23,113.296630859375
2018-02-26,114.962158203125
2018-02-27,114.7847671508789
2018-02-28,114.56795501708984
2018-03-01,117.70194244384766
2018-03-02,120.15591430664062
2018-03-05,120.72752380371094
2018-03-06,122.67887115478516
2018-03-07,123.5165786743164
2018-03-08,124.53167724609375
2018-03-09,125.56648254394531
2018-03-12,124.94558715820312
2018-03-13,124.89633178710938
2018-03-14,126.1380844116211
2018-03-15,125.37922668457031
2018-03-16,124.14732360839844
2018-03-19,123.17164611816406
2018-03-20,123.30961608886719
2018-03-21,119.9390869140625
2018-03-22,116.33206176757812
2018-03-23,112.7742919921875
2018-03-26,117.24859619140625
2018-03-27,112.16326141357422
2018-03-28,111.24671173095703
2018-03-29,114.61724090576172
2018-04-02,113.63169860839844
2018-04-03,114.80448150634766
2018-04-04,117.75122833251953
2018-04-05,117.31758117675781
2018-04-06,114.42012023925781
2018-04-09,115.4943618774414
2018-04-10,117.76107025146484
2018-04-11,117.43584442138672
2018-04-12,119.64344787597656
2018-04-13,117.28802490234375
2018-04-16,117.68223571777344
2018-04-17,121.56522369384766
2018-04-18,122.65917205810547
2018-04-19,122.26495361328125
2018-04-20,121.04290008544922
2018-04-23,120.1263427734375
2018-04-24,116.17436218261719
2018-04-25,115.62247467041016
2018-04-26,119.0816879272461
2018-04-27,118.48051452636719
2018-04-30,119.23937225341797
2018-05-01,121.32870483398438
2018-05-02,121.04290008544922
2018-05-03,122.60989379882812
2018-05-04,123.30961608886719
2018-05-07,125.13285064697266
2018-05-08,126.8870849609375
2018-05-09,127.85289001464844
2018-05-10,128.73004150390625
2018-05-11,128.7399139404297
2018-05-14,125.84241485595703
2018-05-15,126.27606964111328
2018-05-16,126.90681457519531
2018-05-17,124.2261734008789
2018-05-18,125.12300109863281
2018-05-21,124.54153442382812
2018-05-22,123.62498474121094
2018-05-23,126.23664855957031
2018-05-24,126.87725067138672
2018-05-25,126.10851287841797
2018-05-29,125.04413604736328
2018-05-30,127.42913818359375
2018-05-31,127.45872497558594
2018-06-01,128.63148498535156
2018-06-04,130.73065185546875
2018-06-05,132.17938232421875
2018-06-06,133.58872985839844
2018-06-07,130.98692321777344
2018-06-08,131.59791564941406
2018-06-11,132.04141235351562
2018-06-12,134.28842163085938
2018-06-13,134.5249786376953
2018-06-14,136.40731811523438
2018-06-15,136.40731811523438
2018-06-18,137.77720642089844
2018-06-19,137.5012664794922
2018-06-20,136.92965698242188
2018-06-21,135.885009765625
2018-06-22,133.0565185546875
2018-06-25,131.2628631591797
2018-06-26,133.5197296142578
2018-06-27,131.29237365722656
2018-06-28,133.1649169921875
2018-06-29,134.4263916015625
2018-07-02,138.39805603027344
2018-07-03,135.84556579589844
2018-07-05,137.74766540527344
2018-07-06,139.35406494140625
2018-07-09,139.70883178710938
2018-07-10,140.3888702392578
2018-07-11,143.14834594726562
2018-07-12,146.01625061035156
2018-07-13,145.47418212890625
2018-07-16,144.83363342285156
2018-07-17,144.8927459716797
2018-07-18,145.70086669921875
2018-07-19,145.0307159423828
2018-07-20,144.74490356445312
2018-07-23,145.4248809814453
2018-07-24,143.8874969482422
2018-07-25,146.71597290039062
2018-07-26,145.4347686767578
2018-07-27,141.8277130126953
2018-07-30,136.03280639648438
2018-07-31,135.16555786132812
2018-08-01,135.68788146972656
2018-08-02,139.09779357910156
2018-08-03,138.99928283691406
2018-08-06,140.64511108398438
2018-08-07,142.35008239746094
2018-08-08,143.0695037841797
2018-08-09,143.71009826660156
2018-08-10,143.40457153320312
2018-08-13,142.35992431640625
2018-08-14,144.4492645263672
2018-08-15,142.94137573242188
2018-08-16,143.62136840820312
2018-08-17,142.9216766357422
2018-08-20,143.60166931152344
2018-08-21,143.42430114746094
2018-08-22,144.34085083007812
2018-08-23,145.69100952148438
2018-08-24,150.09637451171875
2018-08-27,149.4853057861328
2018-08-28,150.77635192871094
2018-08-29,152.56016540527344
2018-08-30,149.9386444091797
2018-08-31,150.4708251953125
2018-09-04,150.99319458007812
2018-09-05,146.49913024902344
2018-09-06,146.67654418945312
2018-09-07,148.25338745117188
2018-09-10,149.13050842285156
2018-09-11,150.62852478027344
2018-09-12,153.12191772460938
2018-09-13,155.89125061035156
2018-09-14,155.21124267578125
2018-09-17,152.67843627929688
2018-09-18,153.74281311035156
2018-09-19,150.68765258789062
2018-09-20,153.25006103515625
2018-09-21,153.26976013183594
2018-09-24,156.48257446289062
2018-09-25,156.57127380371094
2018-09-26,156.03909301757812
2018-09-27,158.10870361328125
2018-09-28,156.72897338867188
2018-10-01,157.5469512939453
2018-10-02,154.9845733642578
2018-10-03,156.7979736328125
2018-10-04,152.65869140625
2018-10-05,152.82627868652344
2018-10-08,146.49913024902344
2018-10-09,146.35133361816406
2018-10-10,135.81597900390625
2018-10-11,137.2252960205078
2018-10-12,144.61680603027344
2018-10-15,139.8961181640625
2018-10-16,145.30667114257812
2018-10-17,144.88287353515625
2018-10-18,140.77320861816406
2018-10-19,138.4572296142578
2018-10-22,140.88162231445312
2018-10-23,138.62477111816406
2018-10-24,131.33181762695312
2018-10-25,138.76272583007812
2018-10-26,133.55914306640625
2018-10-29,129.0946807861328
2018-10-30,130.25759887695312
2018-10-31,135.25425720214844
2018-11-01,137.5702362060547
2018-11-02,134.8107452392578
2018-11-05,133.48028564453125
2018-11-06,132.01185607910156
2018-11-07,139.7384033203125
2018-11-08,139.8172607421875
2018-11-09,134.93887329101562
2018-11-12,128.61178588867188
2018-11-13,130.24774169921875
2018-11-14,127.47843933105469
2018-11-15,130.57298278808594
2018-11-16,130.63211059570312
2018-11-19,119.25908660888672
2018-11-20,118.92399597167969
2018-11-21,121.80175018310547
2018-11-23,120.26432037353516
2018-11-26,124.58094787597656
2018-11-27,125.69459533691406
2018-11-28,138.6050567626953
2018-11-29,137.6983642578125
2018-11-30,140.6943817138672
2018-12-03,142.06423950195312
2018-12-04,137.2252960205078
2018-12-06,140.00450134277344
2018-12-07,133.98291015625
2018-12-10,135.2838134765625
2018-12-11,134.8107452392578
2018-12-12,138.06301879882812
2018-12-13,139.09779357910156
2018-12-14,135.05712890625
2018-12-17,128.93698120117188
2018-12-18,130.4054412841797
2018-12-19,129.26222229003906
2018-12-20,125.88184356689453
2018-12-21,121.13158416748047
2018-12-24,119.57445526123047
2018-12-26,128.9468231201172
2018-12-27,133.2437744140625
2018-12-28,132.7312774658203
2018-12-31,134.98814392089844
2019-01-02,133.58872985839844
2019-01-03,128.51321411132812
2019-01-04,135.96385192871094
2019-01-07,140.16220092773438
2019-01-08,143.61154174804688
2019-01-09,143.87765502929688
2019-01-10,144.9124298095703
2019-01-11,145.41506958007812
2019-01-14,143.93678283691406
2019-01-15,147.03135681152344
2019-01-16,146.3907470703125
2019-01-17,147.6522216796875
2019-01-18,150.30328369140625
2019-01-22,146.79481506347656
2019-01-23,147.58323669433594
2019-01-24,144.74490356445312
2019-01-25,147.5734100341797
2019-01-28,145.19827270507812
2019-01-29,143.07933044433594
2019-01-30,147.0017852783203
2019-01-31,149.7711181640625
2019-02-01,153.6146697998047
2019-02-04,155.4379119873047
2019-02-05,156.68954467773438
2019-02-06,155.8419952392578
2019-02-07,152.68826293945312
2019-02-08,154.40310668945312
2019-02-11,157.5962371826172
2019-02-12,160.4345703125
2019-02-13,158.07911682128906
2019-02-14,157.16259765625
2019-02-15,156.74867248535156
2019-02-19,158.2860870361328
2019-02-20,156.2460479736328
2019-02-21,157.32029724121094
2019-02-22,158.97596740722656
2019-02-25,159.02525329589844
2019-02-26,160.64151000976562
2019-02-27,160.75978088378906
2019-02-28,161.2821044921875
2019-03-01,162.1493682861328
2019-03-04,156.2066192626953
2019-03-05,154.69876098632812
2019-03-06,154.52137756347656
2019-03-07,153.34860229492188
2019-03-08,152.81640625
2019-03-11,155.36892700195312
2019-03-12,155.98980712890625
2019-03-13,157.49766540527344
2019-03-14,158.34521484375
2019-03-15,159.17308044433594
2019-03-18,159.60670471191406
2019-03-19,161.5580596923828
