Date,UDR
2016-05-13,25.165260314941406
2016-05-16,25.359479904174805
2016-05-17,25.047353744506836
2016-05-18,24.783761978149414
2016-05-19,24.485498428344727
2016-05-20,24.638103485107422
2016-05-23,24.714401245117188
2016-05-24,24.977983474731445
2016-05-25,25.09589958190918
2016-05-26,24.915552139282227
2016-05-27,25.08203125
2016-05-31,24.991857528686523
2016-06-01,24.298215866088867
2016-06-02,24.374515533447266
2016-06-03,23.722492218017578
2016-06-06,23.181446075439453
2016-06-07,23.181446075439453
2016-06-08,23.2785587310791
2016-06-09,23.382610321044922
2016-06-10,23.403427124023438
2016-06-13,23.625383377075195
2016-06-14,23.632326126098633
2016-06-15,23.895904541015625
2016-06-16,24.20804214477539
2016-06-17,24.180299758911133
2016-06-20,24.194175720214844
2016-06-21,24.409194946289062
2016-06-22,24.506303787231445
2016-06-23,24.416133880615234
2016-06-24,24.103992462158203
2016-06-27,24.173358917236328
2016-06-28,24.867008209228516
2016-06-29,25.262372970581055
2016-06-30,25.60919761657715
2016-07-01,25.581451416015625
2016-07-05,25.969881057739258
2016-07-06,25.85196876525879
2016-07-07,25.596769332885742
2016-07-08,25.932373046875
2016-07-11,25.988306045532227
2016-07-12,26.15610694885254
2016-07-13,26.253992080688477
2016-07-14,25.848472595214844
2016-07-15,25.48490333557129
2016-07-18,25.49888038635254
2016-07-19,25.729618072509766
2016-07-20,25.757593154907227
2016-07-21,25.79953384399414
2016-07-22,25.98131561279297
2016-07-25,25.932373046875
2016-07-26,25.603757858276367
2016-07-27,25.20523452758789
2016-07-28,25.561809539794922
2016-07-29,26.030258178710938
2016-08-01,26.30992317199707
2016-08-02,25.95335578918457
2016-08-03,25.862455368041992
2016-08-04,25.778564453125
2016-08-05,25.785547256469727
2016-08-08,26.219036102294922
2016-08-09,26.260982513427734
2016-08-10,25.995296478271484
2016-08-11,25.736604690551758
2016-08-12,25.736604690551758
2016-08-15,25.778564453125
2016-08-16,25.505882263183594
2016-08-17,25.42197608947754
2016-08-18,25.414974212646484
2016-08-19,25.21222686767578
2016-08-22,25.32408905029297
2016-08-23,25.135313034057617
2016-08-24,25.016456604003906
2016-08-25,25.24018096923828
2016-08-26,25.0723876953125
2016-08-29,25.289134979248047
2016-08-30,25.20523452758789
2016-08-31,25.29612922668457
2016-09-01,25.23320198059082
2016-09-02,25.338077545166016
2016-09-06,25.582788467407227
2016-09-07,25.694658279418945
2016-09-08,24.918567657470703
2016-09-09,24.114519119262695
2016-09-12,24.506061553955078
2016-09-13,23.911760330200195
2016-09-14,24.24036407470703
2016-09-15,24.380205154418945
2016-09-16,24.254348754882812
2016-09-19,24.645889282226562
2016-09-20,24.771747589111328
2016-09-21,25.0723876953125
2016-09-22,25.561809539794922
2016-09-23,25.694658279418945
2016-09-26,25.81351661682129
2016-09-27,25.624732971191406
2016-09-28,25.855464935302734
2016-09-29,25.470922470092773
2016-09-30,25.163288116455078
2016-10-03,24.548011779785156
2016-10-04,24.261354446411133
2016-10-05,23.750951766967773
2016-10-06,23.78974151611328
2016-10-07,23.585206985473633
2016-10-10,23.796798706054688
2016-10-11,23.740367889404297
2016-10-12,23.85321617126465
2016-10-13,24.10007095336914
2016-10-14,23.82500648498535
2016-10-17,23.846168518066406
2016-10-18,23.810901641845703
2016-10-19,23.860271453857422
2016-10-20,23.775636672973633
2016-10-21,23.775636672973633
2016-10-24,23.698055267333984
2016-10-25,23.655736923217773
2016-10-26,24.142391204833984
2016-10-27,23.669836044311523
2016-10-28,23.87437629699707
2016-10-31,24.664318084716797
2016-11-01,24.50209617614746
2016-11-02,24.297557830810547
2016-11-03,24.27640151977539
2016-11-04,24.38219451904297
2016-11-07,24.4456729888916
2016-11-08,24.763057708740234
2016-11-09,24.311664581298828
2016-11-10,23.719207763671875
2016-11-11,24.001333236694336
2016-11-14,24.67137336730957
2016-11-15,23.81795310974121
2016-11-16,23.860271453857422
2016-11-17,23.514677047729492
2016-11-18,23.38067626953125
2016-11-21,23.352458953857422
2016-11-22,23.75447654724121
2016-11-23,23.54994010925293
2016-11-25,23.641626358032227
2016-11-28,24.043649673461914
2016-11-29,24.114179611206055
2016-11-30,24.00838851928711
2016-12-01,23.542888641357422
2016-12-02,23.740367889404297
2016-12-05,23.747425079345703
2016-12-06,23.627519607543945
2016-12-07,23.902589797973633
2016-12-08,24.13534164428711
2016-12-09,24.149442672729492
2016-12-12,24.375144958496094
2016-12-13,24.375144958496094
2016-12-14,24.184709548950195
2016-12-15,24.36808967590332
2016-12-16,24.83358383178711
2016-12-19,25.06633758544922
2016-12-20,25.28497314453125
2016-12-21,24.854751586914062
2016-12-22,24.981693267822266
2016-12-23,25.087499618530273
2016-12-27,25.094547271728516
2016-12-28,25.031064987182617
2016-12-29,25.26380729675293
2016-12-30,25.729312896728516
2017-01-03,25.35549545288086
2017-01-04,25.609416961669922
2017-01-05,25.694049835205078
2017-01-06,25.903810501098633
2017-01-09,25.633607864379883
2017-01-10,25.406070709228516
2017-01-11,25.256757736206055
2017-01-12,25.548288345336914
2017-01-13,25.334964752197266
2017-01-17,25.548288345336914
2017-01-18,25.6478328704834
2017-01-19,25.391849517822266
2017-01-20,25.6478328704834
2017-01-23,25.633607864379883
2017-01-24,25.47005844116211
2017-01-25,25.071868896484375
2017-01-26,24.89411735534668
2017-01-27,24.83011245727539
2017-01-30,24.63812828063965
2017-01-31,24.85144805908203
2017-02-01,24.517250061035156
2017-02-02,24.865671157836914
2017-02-03,24.64524269104004
2017-02-06,24.71634292602539
2017-02-07,24.83011245727539
2017-02-08,25.391849517822266
2017-02-09,25.17142105102539
2017-02-10,25.384740829467773
2017-02-13,25.107425689697266
2017-02-14,25.142976760864258
2017-02-15,25.071868896484375
2017-02-16,25.221200942993164
2017-02-17,25.3065242767334
2017-02-21,25.5624942779541
2017-02-22,25.370521545410156
2017-02-23,25.7331600189209
2017-02-24,25.740264892578125
2017-02-27,25.85404396057129
2017-02-28,25.953582763671875
2017-03-01,25.910921096801758
2017-03-02,25.868253707885742
2017-03-03,25.526952743530273
2017-03-06,25.69761085510254
2017-03-07,25.761600494384766
2017-03-08,25.541166305541992
2017-03-09,25.00787925720215
2017-03-10,24.808778762817383
2017-03-13,24.986547470092773
2017-03-14,24.95099639892578
2017-03-15,25.6478328704834
2017-03-16,25.6478328704834
2017-03-17,25.718936920166016
2017-03-20,25.669153213500977
2017-03-21,25.718936920166016
2017-03-22,25.6762752532959
2017-03-23,25.875370025634766
2017-03-24,25.88959503173828
2017-03-27,25.65494155883789
2017-03-28,25.782926559448242
2017-03-29,25.669153213500977
2017-03-30,25.704715728759766
2017-03-31,25.782926559448242
2017-04-03,25.633607864379883
2017-04-04,25.7331600189209
2017-04-05,25.69761085510254
2017-04-06,25.84821891784668
2017-04-07,25.92711067199707
2017-04-10,26.077733993530273
2017-04-11,26.192481994628906
2017-04-12,25.962966918945312
2017-04-13,25.841047286987305
2017-04-17,26.292884826660156
2017-04-18,26.35743522644043
2017-04-19,26.192481994628906
2017-04-20,26.006000518798828
2017-04-21,25.970138549804688
2017-04-24,25.798015594482422
2017-04-25,26.579774856567383
2017-04-26,26.66583824157715
2017-04-27,26.558250427246094
2017-04-28,26.780588150024414
2017-05-01,26.974246978759766
2017-05-02,26.845142364501953
2017-05-03,26.68735694885254
2017-05-04,26.981407165527344
2017-05-05,27.239606857299805
2017-05-08,27.20374298095703
2017-05-09,26.931201934814453
2017-05-10,26.90968894958496
2017-05-11,26.974246978759766
2017-05-12,27.01010513305664
2017-05-15,27.110509872436523
2017-05-16,27.00292205810547
2017-05-17,26.82363510131836
2017-05-18,27.153545379638672
2017-05-19,27.139196395874023
2017-05-22,27.325668334960938
2017-05-23,27.45477294921875
2017-05-24,27.533653259277344
2017-05-25,27.469112396240234
2017-05-26,27.490629196166992
2017-05-30,27.497791290283203
2017-05-31,27.69145393371582
2017-06-01,27.591035842895508
2017-06-02,28.22217559814453
2017-06-05,28.58795928955078
2017-06-06,28.272380828857422
2017-06-07,28.681201934814453
2017-06-08,28.645326614379883
2017-06-09,28.846158981323242
2017-06-12,28.49471664428711
2017-06-13,28.437339782714844
2017-06-14,28.47321891784668
2017-06-15,28.688365936279297
2017-06-16,28.824636459350586
2017-06-19,29.039796829223633
2017-06-20,28.874835968017578
2017-06-21,28.760095596313477
2017-06-22,28.422998428344727
2017-06-23,28.451683044433594
2017-06-26,28.49471664428711
2017-06-27,28.121774673461914
2017-06-28,27.999845504760742
2017-06-29,28.114604949951172
2017-06-30,27.94964599609375
2017-07-03,28.186325073242188
2017-07-05,28.22217559814453
2017-07-06,27.520963668823242
2017-07-07,27.59325408935547
2017-07-10,27.34746551513672
2017-07-11,27.289630889892578
2017-07-12,27.470355987548828
2017-07-13,27.325782775878906
2017-07-14,27.586027145385742
2017-07-17,27.867963790893555
2017-07-18,27.911338806152344
2017-07-19,28.280014038085938
2017-07-20,28.388450622558594
2017-07-21,28.460735321044922
2017-07-24,28.294469833374023
2017-07-25,27.96193504333496
2017-07-26,28.33061981201172
2017-07-27,27.96193504333496
2017-07-28,28.42460060119629
2017-07-31,28.258323669433594
2017-08-01,28.265560150146484
2017-08-02,28.214946746826172
2017-08-03,28.03423500061035
2017-08-04,27.933019638061523
2017-08-07,27.99808120727539
2017-08-08,27.940248489379883
2017-08-09,28.06315040588379
2017-08-10,28.048686981201172
2017-08-11,27.810123443603516
2017-08-14,28.200504302978516
2017-08-15,28.28723907470703
2017-08-16,28.142658233642578
2017-08-17,28.35953140258789
2017-08-18,28.164350509643555
2017-08-21,28.439056396484375
2017-08-22,28.381216049194336
2017-08-23,28.439056396484375
2017-08-24,28.294469833374023
2017-08-25,28.222179412841797
2017-08-28,28.142658233642578
2017-08-29,27.990854263305664
2017-08-30,28.005308151245117
2017-08-31,28.06315040588379
2017-09-01,28.077604293823242
2017-09-05,28.243867874145508
2017-09-06,28.236642837524414
2017-09-07,28.504104614257812
2017-09-08,28.59085464477539
2017-09-11,28.76435661315918
2017-09-12,28.33061981201172
2017-09-13,27.983619689941406
2017-09-14,28.157119750976562
2017-09-15,28.142658233642578
2017-09-18,28.135433197021484
2017-09-19,27.80289649963379
2017-09-20,27.78120231628418
2017-09-21,27.578794479370117
2017-09-22,27.477588653564453
2017-09-25,27.55711555480957
2017-09-26,27.528196334838867
2017-09-27,27.35469627380371
2017-09-28,27.506505966186523
2017-09-29,27.492048263549805
2017-10-02,27.448673248291016
2017-10-03,27.441448211669922
2017-10-04,27.752286911010742
2017-10-05,27.867963790893555
2017-10-06,27.80965805053711
2017-10-09,27.955419540405273
2017-10-10,28.159469604492188
2017-10-11,28.13759422302246
2017-10-12,28.37080192565918
2017-10-13,28.421817779541016
2017-10-16,28.246915817260742
2017-10-17,28.254194259643555
2017-10-18,28.09387969970703
2017-10-19,28.072010040283203
2017-10-20,27.999130249023438
2017-10-23,28.09387969970703
2017-10-24,27.71491241455078
2017-10-25,27.846097946166992
2017-10-26,27.875246047973633
2017-10-27,28.064716339111328
2017-10-30,28.10116958618164
2017-10-31,28.268779754638672
2017-11-01,28.494699478149414
2017-11-02,27.787792205810547
2017-11-03,28.035581588745117
2017-11-06,28.34165382385254
2017-11-07,28.63316535949707
2017-11-08,29.187030792236328
2017-11-09,29.02669334411621
2017-11-10,28.96109962463379
2017-11-13,29.106861114501953
2017-11-14,29.143301010131836
2017-11-15,28.71333122253418
2017-11-16,28.79348373413086
2017-11-17,28.54570960998535
2017-11-20,28.70604133605957
2017-11-21,28.96839141845703
2017-11-22,28.902795791625977
2017-11-24,28.910091400146484
2017-11-27,28.78620147705078
2017-11-28,28.735185623168945
2017-11-29,28.684175491333008
2017-11-30,28.662302017211914
2017-12-01,28.58213996887207
2017-12-04,28.63316535949707
2017-12-05,28.27606773376465
2017-12-06,28.327077865600586
2017-12-07,28.29793357849121
2017-12-08,28.443683624267578
2017-12-11,28.58942985534668
2017-12-12,28.69145965576172
2017-12-13,28.443683624267578
2017-12-14,28.494699478149414
2017-12-15,28.684175491333008
2017-12-18,28.69145965576172
2017-12-19,27.795085906982422
2017-12-20,27.71491241455078
2017-12-21,27.45985221862793
2017-12-22,27.80965805053711
2017-12-26,27.933547973632812
2017-12-27,27.955419540405273
2017-12-28,28.144880294799805
2017-12-29,28.072010040283203
2018-01-02,27.736780166625977
2018-01-03,27.94083023071289
2018-01-04,27.372406005859375
2018-01-05,27.33595848083496
2018-01-08,27.408836364746094
2018-01-09,27.144290924072266
2018-01-10,26.754846572875977
2018-01-11,26.512353897094727
2018-01-12,26.233123779296875
2018-01-16,26.505001068115234
2018-01-17,26.512353897094727
2018-01-18,26.36539077758789
2018-01-19,26.4315242767334
2018-01-22,26.71810531616211
2018-01-23,27.21042823791504
2018-01-24,27.056116104125977
2018-01-25,26.9899845123291
2018-01-26,26.828327178955078
2018-01-29,26.490310668945312
2018-01-30,26.372739791870117
2018-01-31,26.843019485473633
2018-02-01,25.946544647216797
2018-02-02,25.86570930480957
2018-02-05,25.116188049316406
2018-02-06,25.211721420288086
2018-02-07,24.83696174621582
2018-02-08,24.190319061279297
2018-02-09,24.82961654663086
2018-02-12,24.7855224609375
2018-02-13,24.983932495117188
2018-02-14,24.82961654663086
2018-02-15,25.277864456176758
2018-02-16,25.432170867919922
2018-02-20,25.1602840423584
2018-02-21,24.4107608795166
2018-02-22,24.57242774963379
2018-02-23,25.08680534362793
2018-02-26,25.08680534362793
2018-02-27,24.67530059814453
2018-02-28,24.704694747924805
2018-03-01,24.76347541809082
2018-03-02,24.528339385986328
2018-03-05,24.741436004638672
2018-03-06,24.895755767822266
2018-03-07,25.09415054321289
2018-03-08,25.336639404296875
2018-03-09,25.89510726928711
2018-03-12,25.953882217407227
2018-03-13,26.02002716064453
2018-03-14,26.11554718017578
2018-03-15,26.21107292175293
2018-03-16,26.424169540405273
2018-03-19,26.196382522583008
2018-03-20,26.034725189208984
2018-03-21,25.93185043334961
2018-03-22,25.54973793029785
2018-03-23,25.08680534362793
2018-03-26,25.314594268798828
2018-03-27,25.498300552368164
2018-03-28,26.159637451171875
2018-03-29,26.17433738708496
2018-04-02,25.851016998291016
2018-04-03,26.225780487060547
2018-04-04,26.468265533447266
2018-04-05,26.475610733032227
2018-04-06,26.477848052978516
2018-04-09,26.374038696289062
2018-04-10,26.537160873413086
2018-04-11,26.50749397277832
2018-04-12,26.14417839050293
2018-04-13,26.32213020324707
2018-04-16,26.529735565185547
2018-04-17,26.767005920410156
2018-04-18,26.61872100830078
2018-04-19,26.233152389526367
2018-04-20,26.062620162963867
2018-04-23,26.040374755859375
2018-04-24,26.084861755371094
2018-04-25,26.129352569580078
2018-04-26,26.537160873413086
2018-04-27,26.9227237701416
2018-04-30,26.80408477783203
2018-05-01,26.91530418395996
2018-05-02,26.737350463867188
2018-05-03,26.626129150390625
2018-05-04,26.930137634277344
2018-05-07,27.00428009033203
2018-05-08,26.855989456176758
2018-05-09,26.98944854736328
2018-05-10,27.122915267944336
2018-05-11,26.907894134521484
2018-05-14,26.75218391418457
2018-05-15,26.159000396728516
2018-05-16,25.951396942138672
2018-05-17,25.751203536987305
2018-05-18,25.70670509338379
2018-05-21,25.936569213867188
2018-05-22,26.062620162963867
2018-05-23,26.396272659301758
2018-05-24,26.247983932495117
2018-05-25,26.344377517700195
2018-05-29,26.351787567138672
2018-05-30,27.019105911254883
2018-05-31,27.041357040405273
2018-06-01,27.263792037963867
2018-06-04,27.6641788482666
2018-06-05,27.471403121948242
2018-06-06,27.59004020690918
2018-06-07,27.567792892456055
2018-06-08,27.782819747924805
2018-06-11,27.619705200195312
2018-06-12,27.656768798828125
2018-06-13,27.19706153869629
2018-06-14,27.50847625732422
2018-06-15,27.404664993286133
2018-06-18,27.041357040405273
2018-06-19,26.98204231262207
2018-06-20,27.100669860839844
2018-06-21,27.315706253051758
2018-06-22,27.60487174987793
2018-06-25,27.753162384033203
2018-06-26,27.63452911376953
2018-06-27,27.575204849243164
2018-06-28,27.842138290405273
2018-06-29,27.8347225189209
2018-07-02,27.60487174987793
2018-07-03,27.68643569946289
2018-07-05,27.886625289916992
2018-07-06,27.990427017211914
2018-07-09,27.813190460205078
2018-07-10,27.992673873901367
2018-07-11,28.05998992919922
2018-07-12,28.134765625
2018-07-13,27.970245361328125
2018-07-16,27.858064651489258
2018-07-17,27.65614128112793
2018-07-18,27.66361427307129
2018-07-19,28.037551879882812
2018-07-20,27.72344398498535
2018-07-23,27.461700439453125
2018-07-24,27.334552764892578
2018-07-25,27.76831817626953
2018-07-26,27.820674896240234
2018-07-27,27.66361427307129
2018-07-30,27.708494186401367
2018-07-31,28.777942657470703
2018-08-01,28.845251083374023
2018-08-02,28.942466735839844
2018-08-03,29.264057159423828
2018-08-06,29.32387351989746
2018-08-07,29.27900505065918
2018-08-08,29.092039108276367
2018-08-09,29.256580352783203
2018-08-10,28.86020278930664
2018-08-13,28.87516212463379
2018-08-14,29.166833877563477
2018-08-15,29.50337791442871
2018-08-16,29.645462036132812
2018-08-17,29.787559509277344
2018-08-20,29.705299377441406
2018-08-21,29.361278533935547
2018-08-22,29.3762264251709
2018-08-23,29.361278533935547
2018-08-24,29.705299377441406
2018-08-27,29.66790199279785
2018-08-28,29.98201560974121
2018-08-29,29.96704864501953
2018-08-30,29.76512336730957
2018-08-31,29.892263412475586
2018-09-04,29.615554809570312
2018-09-05,29.89974594116211
2018-09-06,30.011917114257812
2018-09-07,29.824954986572266
2018-09-10,30.12409210205078
2018-09-11,30.258710861206055
2018-09-12,30.251243591308594
2018-09-13,30.35594940185547
2018-09-14,30.064273834228516
2018-09-17,30.311059951782227
2018-09-18,30.154014587402344
2018-09-19,29.974523544311523
2018-09-20,30.29610824584961
2018-09-21,30.512990951538086
2018-09-24,29.89974594116211
2018-09-25,30.011917114257812
2018-09-26,29.615554809570312
2018-09-27,29.824954986572266
2018-09-28,30.236276626586914
2018-10-01,29.929658889770508
2018-10-02,30.004444122314453
2018-10-03,29.705299377441406
2018-10-04,29.66790199279785
2018-10-05,29.66790199279785
2018-10-08,30.03435516357422
2018-10-09,30.390966415405273
2018-10-10,29.94615364074707
2018-10-11,28.868026733398438
2018-10-12,28.71723747253418
2018-10-15,28.86048126220703
2018-10-16,29.501327514648438
2018-10-17,29.441007614135742
2018-10-18,29.45608901977539
2018-10-19,29.69735336303711
2018-10-22,29.14698028564453
2018-10-23,29.222375869750977
2018-10-24,29.825517654418945
2018-10-25,30.059234619140625
2018-10-26,29.365619659423828
2018-10-29,29.810434341430664
2018-10-30,30.413578033447266
2018-10-31,29.546566009521484
2018-11-01,29.5918025970459
2018-11-02,29.342994689941406
2018-11-05,29.840591430664062
2018-11-06,30.134628295898438
2018-11-07,30.556827545166016
2018-11-08,30.63975715637207
2018-11-09,30.79055404663086
2018-11-12,30.971487045288086
2018-11-13,31.054424285888672
2018-11-14,30.91118621826172
2018-11-15,30.49651336669922
2018-11-16,30.96396827697754
2018-11-19,31.24290657043457
2018-11-20,31.152437210083008
2018-11-21,31.039339065551758
2018-11-23,31.054424285888672
2018-11-26,31.137353897094727
2018-11-27,31.340913772583008
2018-11-28,31.499242782592773
2018-11-29,31.58217430114746
2018-11-30,32.1325569152832
2018-12-03,32.29841613769531
2018-12-04,31.499242782592773
2018-12-06,32.351192474365234
2018-12-07,31.989303588867188
2018-12-10,31.9063720703125
2018-12-11,31.99683952331543
2018-12-12,31.0468807220459
2018-12-13,31.5897216796875
2018-12-14,31.672651290893555
2018-12-17,30.70008087158203
2018-12-18,31.084575653076172
2018-12-19,31.06197166442871
2018-12-20,30.9865665435791
2018-12-21,30.624675750732422
2018-12-24,29.01127052307129
2018-12-26,29.795366287231445
2018-12-27,29.795366287231445
2018-12-28,29.68226432800293
2018-12-31,29.870758056640625
2019-01-02,28.94341278076172
2019-01-03,29.086666107177734
2019-01-04,29.041427612304688
2019-01-07,29.101741790771484
2019-01-08,29.76520347595215
2019-01-09,29.729473114013672
2019-01-10,30.413602828979492
2019-01-11,30.520036697387695
2019-01-14,30.497222900390625
2019-01-15,31.036930084228516
2019-01-16,31.378995895385742
2019-01-17,31.56903076171875
2019-01-18,31.68306541442871
2019-01-22,31.827489852905273
2019-01-23,31.895898818969727
2019-01-24,31.85029411315918
2019-01-25,32.245567321777344
2019-01-28,32.66366195678711
2019-01-29,32.884090423583984
2019-01-30,33.16535568237305
2019-01-31,33.25657272338867
2019-02-01,32.98291015625
2019-02-04,33.378204345703125
2019-02-05,33.5150260925293
2019-02-06,33.461814880371094
2019-02-07,33.80388641357422
2019-02-08,33.89510726928711
2019-02-11,33.84949493408203
2019-02-12,33.62144088745117
2019-02-13,33.940711975097656
2019-02-14,33.93311309814453
2019-02-15,33.89510726928711
2019-02-19,33.993919372558594
2019-02-20,33.69746398925781
2019-02-21,34.009117126464844
2019-02-22,34.115535736083984
2019-02-25,33.84949493408203
2019-02-26,33.91030502319336
2019-02-27,33.72785186767578
2019-02-28,33.765869140625
2019-03-01,33.68225860595703
2019-03-04,34.0167236328125
2019-03-05,34.13074493408203
2019-03-06,33.955909729003906
2019-03-07,33.94831085205078
2019-03-08,34.12314224243164
2019-03-11,34.12314224243164
2019-03-12,34.19156265258789
2019-03-13,34.31318283081055
2019-03-14,34.457611083984375
2019-03-15,34.305580139160156
