Date,MAT
2015-12-18,23.954011917114258
2015-12-21,24.127788543701172
2015-12-22,24.713150024414062
2015-12-23,25.298511505126953
2015-12-24,25.325950622558594
2015-12-28,25.12472915649414
2015-12-29,25.316802978515625
2015-12-30,25.097291946411133
2015-12-31,24.850343704223633
2016-01-04,25.088144302368164
2016-01-05,24.932661056518555
2016-01-06,24.621686935424805
2016-01-07,24.74973487854004
2016-01-08,24.630834579467773
2016-01-11,24.420469284057617
2016-01-12,24.795467376708984
2016-01-13,24.018035888671875
2016-01-14,24.05462074279785
2016-01-15,23.4966983795166
2016-01-19,22.7467098236084
2016-01-20,22.84731674194336
2016-01-21,23.615602493286133
2016-01-22,23.99974250793457
2016-01-25,24.45705223083496
2016-01-26,24.795467376708984
2016-01-27,24.66741943359375
2016-01-28,24.8594913482666
2016-01-29,25.23448371887207
2016-02-01,24.47534942626953
2016-02-02,27.859458923339844
2016-02-03,29.04846954345703
2016-02-04,29.533220291137695
2016-02-05,29.094200134277344
2016-02-08,29.231393814086914
2016-02-09,28.50884246826172
2016-02-10,27.667387008666992
2016-02-11,27.402145385742188
2016-02-12,28.49526596069336
2016-02-16,28.115455627441406
2016-02-17,29.560596466064453
2016-02-18,29.152992248535156
2016-02-19,29.449434280395508
2016-02-22,30.014522552490234
2016-02-23,29.616178512573242
2016-02-24,29.94040870666504
2016-02-25,30.700037002563477
2016-02-26,30.079368591308594
2016-02-29,30.125688552856445
2016-03-01,29.894092559814453
2016-03-02,30.23685073852539
2016-03-03,30.551815032958984
2016-03-04,29.8477725982666
2016-03-07,30.23685073852539
2016-03-08,30.64445686340332
2016-03-09,30.829730987548828
2016-03-10,31.144697189331055
2016-03-11,30.607402801513672
2016-03-14,30.403596878051758
2016-03-15,29.866304397583008
2016-03-16,29.801454544067383
2016-03-17,30.394336700439453
2016-03-18,30.366540908813477
2016-03-21,30.19979476928711
2016-03-22,29.8477725982666
2016-03-23,30.079368591308594
2016-03-24,29.96820068359375
2016-03-28,29.995994567871094
2016-03-29,30.366540908813477
2016-03-30,31.116907119750977
2016-03-31,31.144697189331055
2016-04-01,31.737577438354492
2016-04-04,31.320711135864258
2016-04-05,30.64445686340332
2016-04-06,30.486970901489258
2016-04-07,30.051572799682617
2016-04-08,29.9218807220459
2016-04-11,30.190534591674805
2016-04-12,30.625932693481445
2016-04-13,30.95941925048828
2016-04-14,30.829730987548828
2016-04-15,31.26512336730957
2016-04-18,31.431873321533203
2016-04-19,31.413349151611328
2016-04-20,30.607402801513672
2016-04-21,28.83802604675293
2016-04-22,29.66250228881836
2016-04-25,29.708816528320312
2016-04-26,29.90335464477539
2016-04-27,29.875564575195312
2016-04-28,29.0140380859375
2016-04-29,28.800968170166016
2016-05-02,29.023300170898438
2016-05-03,28.55084991455078
2016-05-04,28.347047805786133
2016-05-05,28.226619720458984
2016-05-06,28.504531860351562
2016-05-09,28.736125946044922
2016-05-10,28.986248016357422
2016-05-11,28.643489837646484
2016-05-12,28.92140007019043
2016-05-13,28.78244400024414
2016-05-16,28.662015914916992
2016-05-17,28.69015121459961
2016-05-18,27.958595275878906
2016-05-19,28.42754364013672
2016-05-20,28.65263557434082
2016-05-23,29.08406639099121
2016-05-24,29.421709060668945
2016-05-25,29.637422561645508
2016-05-26,29.665559768676758
2016-05-27,29.806245803833008
2016-05-31,29.900033950805664
2016-06-01,29.853139877319336
2016-06-02,29.70307731628418
2016-06-03,29.665559768676758
2016-06-06,29.609285354614258
2016-06-07,30.162641525268555
2016-06-08,29.862516403198242
2016-06-09,30.003202438354492
2016-06-10,29.14971923828125
2016-06-13,29.027795791625977
2016-06-14,29.16847801208496
2016-06-15,29.59990882873535
2016-06-16,29.890657424926758
2016-06-17,29.778106689453125
2016-06-20,30.406494140625
2016-06-21,30.134510040283203
2016-06-22,30.134510040283203
2016-06-23,30.368980407714844
2016-06-24,27.911701202392578
2016-06-27,27.095731735229492
2016-06-28,27.996110916137695
2016-06-29,29.07468605041504
2016-06-30,29.3466796875
2016-07-01,29.59052848815918
2016-07-05,29.65618133544922
2016-07-06,30.134510040283203
2016-07-07,30.331464767456055
2016-07-08,30.594074249267578
2016-07-11,30.819171905517578
2016-07-12,31.43817901611328
2016-07-13,31.17557144165039
2016-07-14,30.87544059753418
2016-07-15,30.9129581451416
2016-07-18,30.60345458984375
2016-07-19,30.35959815979004
2016-07-20,30.791038513183594
2016-07-21,30.697242736816406
2016-07-22,30.725374221801758
2016-07-25,30.7441349029541
2016-07-26,30.82854652404785
2016-07-27,30.86606216430664
2016-07-28,30.99736976623535
2016-07-29,31.306875228881836
2016-08-01,30.6878662109375
2016-08-02,30.556560516357422
2016-08-03,30.697242736816406
2016-08-04,31.006752014160156
2016-08-05,31.84147071838379
2016-08-08,31.94464111328125
2016-08-09,31.410043716430664
2016-08-10,31.663272857666016
2016-08-11,32.000911712646484
2016-08-12,31.94464111328125
2016-08-15,31.907123565673828
2016-08-16,31.58824348449707
2016-08-17,31.550724029541016
2016-08-18,31.306875228881836
2016-08-19,31.183542251586914
2016-08-22,31.828655242919922
2016-08-23,32.046852111816406
2016-08-24,31.477638244628906
2016-08-25,31.657886505126953
2016-08-26,31.97096061706543
2016-08-29,31.97096061706543
2016-08-30,31.847625732421875
2016-08-31,31.430208206176758
2016-09-01,31.458663940429688
2016-09-02,31.961471557617188
2016-09-06,31.212007522583008
2016-09-07,31.164567947387695
2016-09-08,30.80406951904297
2016-09-09,30.102033615112305
2016-09-12,30.301259994506836
2016-09-13,29.988191604614258
2016-09-14,29.713069915771484
2016-09-15,29.703582763671875
2016-09-16,29.63717269897461
2016-09-19,30.11151885986328
2016-09-20,29.912296295166016
2016-09-21,30.23484992980957
2016-09-22,30.462535858154297
2016-09-23,30.32971954345703
2016-09-26,29.67512321472168
2016-09-27,29.75101661682129
2016-09-28,29.45692253112793
2016-09-29,29.1912899017334
2016-09-30,28.726430892944336
2016-10-03,29.1912899017334
2016-10-04,28.66002082824707
2016-10-05,29.011037826538086
2016-10-06,28.935142517089844
2016-10-07,28.517715454101562
2016-10-10,28.74540138244629
2016-10-11,27.929527282714844
2016-10-12,28.081317901611328
2016-10-13,28.441818237304688
2016-10-14,28.5556640625
2016-10-17,28.631559371948242
2016-10-18,29.13436508178711
2016-10-19,29.04898452758789
2016-10-20,30.794578552246094
2016-10-21,31.069700241088867
2016-10-24,31.392255783081055
2016-10-25,30.927396774291992
2016-10-26,30.33920669555664
2016-10-27,29.836400985717773
2016-10-28,30.102033615112305
2016-10-31,29.912296295166016
2016-11-01,29.43794822692871
2016-11-02,29.314617156982422
2016-11-03,28.508228302001953
2016-11-04,28.897192001342773
2016-11-07,29.26718521118164
2016-11-08,29.466407775878906
2016-11-09,29.779476165771484
2016-11-10,29.115392684936523
2016-11-11,29.295644760131836
2016-11-14,30.367664337158203
2016-11-15,30.709197998046875
2016-11-16,30.358179092407227
2016-11-17,30.177928924560547
2016-11-18,29.304180145263672
2016-11-21,29.755455017089844
2016-11-22,30.20673370361328
2016-11-23,30.74442481994629
2016-11-25,31.109289169311523
2016-11-28,30.235538482666016
2016-11-29,30.30274772644043
2016-11-30,30.312349319458008
2016-12-01,29.179359436035156
2016-12-02,28.76648712158203
2016-12-05,28.62246322631836
2016-12-06,28.027164459228516
2016-12-07,28.382421493530273
2016-12-08,28.497642517089844
2016-12-09,28.31521224975586
2016-12-12,28.238399505615234
2016-12-13,28.46883773803711
2016-12-14,28.46883773803711
2016-12-15,27.911941528320312
2016-12-16,27.66230010986328
2016-12-19,27.230228424072266
2016-12-20,27.748716354370117
2016-12-21,27.383853912353516
2016-12-22,27.21102523803711
2016-12-23,27.21102523803711
2016-12-27,26.721342086791992
2016-12-28,26.490901947021484
2016-12-29,26.529306411743164
2016-12-30,26.45249366760254
2017-01-03,27.34544563293457
2017-01-04,28.09437370300293
2017-01-05,29.707448959350586
2017-01-06,29.25617218017578
2017-01-09,29.304180145263672
2017-01-10,28.718481063842773
2017-01-11,28.334415435791016
2017-01-12,28.41122817993164
2017-01-13,28.344017028808594
2017-01-17,29.67864227294922
2017-01-18,29.25617218017578
2017-01-19,28.872106552124023
2017-01-20,28.824098587036133
2017-01-23,29.03533363342285
2017-01-24,29.94748878479004
2017-01-25,30.30274772644043
2017-01-26,24.954641342163086
2017-01-27,25.434720993041992
2017-01-30,25.271493911743164
2017-01-31,25.165876388549805
2017-02-01,24.493762969970703
2017-02-02,24.743404388427734
2017-02-03,24.791412353515625
2017-02-06,24.887428283691406
2017-02-07,24.84902000427246
2017-02-08,24.916234970092773
2017-02-09,24.801013946533203
2017-02-10,24.704998016357422
2017-02-13,24.877826690673828
2017-02-14,25.033740997314453
2017-02-15,25.3358211517334
2017-02-16,25.014249801635742
2017-02-17,25.43326759338379
2017-02-21,25.13118553161621
2017-02-22,25.111698150634766
2017-02-23,24.87782859802246
2017-02-24,25.101953506469727
2017-02-27,25.3358211517334
2017-02-28,25.072717666625977
2017-03-01,24.897314071655273
2017-03-02,24.71217155456543
2017-03-03,24.79987144470215
2017-03-06,24.819358825683594
2017-03-07,24.380855560302734
2017-03-08,24.48804473876953
2017-03-09,24.556259155273438
2017-03-10,24.8875732421875
2017-03-13,24.809614181518555
2017-03-14,24.536767959594727
2017-03-15,24.936294555664062
2017-03-16,24.72191619873047
2017-03-17,25.004505157470703
2017-03-20,24.663448333740234
2017-03-21,24.3223876953125
2017-03-22,24.419832229614258
2017-03-23,24.43932342529297
2017-03-24,24.51727867126465
2017-03-27,24.51727867126465
2017-03-28,24.79012680053711
2017-03-29,24.71217155456543
2017-03-30,24.751148223876953
2017-03-31,24.95578384399414
2017-04-03,24.8875732421875
2017-04-04,24.33213233947754
2017-04-05,24.49778938293457
2017-04-06,24.68293571472168
2017-04-07,24.283409118652344
2017-04-10,24.74140167236328
2017-04-11,25.072717666625977
2017-04-12,25.072717666625977
2017-04-13,24.371110916137695
2017-04-17,24.59523582458496
2017-04-18,24.59523582458496
2017-04-19,24.468557357788086
2017-04-20,24.56599998474121
2017-04-21,21.233366012573242
2017-04-24,21.048221588134766
2017-04-25,21.564680099487305
2017-04-26,21.818038940429688
2017-04-27,21.99344253540039
2017-04-28,21.847272872924805
2017-05-01,21.42825698852539
2017-05-02,21.496469497680664
2017-05-03,21.184642791748047
2017-05-04,21.223623275756836
2017-05-05,21.55493927001953
2017-05-08,21.652381896972656
2017-05-09,21.857017517089844
2017-05-10,22.00318717956543
2017-05-11,21.8375301361084
2017-05-12,22.100631713867188
2017-05-15,21.88625144958496
2017-05-16,22.07139778137207
2017-05-17,21.962379455566406
2017-05-18,21.883092880249023
2017-05-19,21.95246696472168
2017-05-22,21.694786071777344
2017-05-23,21.5560359954834
2017-05-24,22.21014976501465
2017-05-25,21.982200622558594
2017-05-26,22.32908058166504
2017-05-30,22.547117233276367
2017-05-31,22.705690383911133
2017-06-01,22.57685089111328
2017-06-02,22.358810424804688
2017-06-05,22.596670150756836
2017-06-06,22.596670150756836
2017-06-07,22.170507431030273
2017-06-08,22.229970932006836
2017-06-09,22.07139778137207
2017-06-12,22.031753540039062
2017-06-13,22.448009490966797
2017-06-14,21.95246696472168
2017-06-15,20.485666275024414
2017-06-16,20.535219192504883
2017-06-19,20.247806549072266
2017-06-20,19.841463088989258
2017-06-21,19.811731338500977
2017-06-22,20.11896514892578
2017-06-23,20.495576858520508
2017-06-26,20.42620277404785
2017-06-27,20.446022033691406
2017-06-28,20.505489349365234
2017-06-29,20.683883666992188
2017-06-30,21.337997436523438
2017-07-03,20.802812576293945
2017-07-05,20.782989501953125
2017-07-06,20.57486343383789
2017-07-07,20.624418258666992
2017-07-10,20.733436584472656
2017-07-11,20.69379234313965
2017-07-12,20.69379234313965
2017-07-13,20.54513168334961
2017-07-14,20.872188568115234
2017-07-17,20.6640625
2017-07-18,20.6640625
2017-07-19,21.110048294067383
2017-07-20,21.119958877563477
2017-07-21,21.437105178833008
2017-07-24,20.614505767822266
2017-07-25,20.901920318603516
2017-07-26,20.733436584472656
2017-07-27,21.110048294067383
2017-07-28,19.46485137939453
2017-07-31,19.841463088989258
2017-08-01,19.544137954711914
2017-08-02,19.445030212402344
2017-08-03,18.81073760986328
2017-08-04,18.83055877685547
2017-08-07,18.61252212524414
2017-08-08,18.245820999145508
2017-08-09,17.8394775390625
2017-08-10,17.581796646118164
2017-08-11,17.35384750366211
2017-08-14,17.274560928344727
2017-08-15,17.33402442932129
2017-08-16,17.264650344848633
2017-08-17,17.01688003540039
2017-08-18,16.670000076293945
2017-08-21,16.420000076293945
2017-08-22,16.309999465942383
2017-08-23,16.040000915527344
2017-08-24,16.239999771118164
2017-08-25,16.469999313354492
2017-08-28,16.469999313354492
2017-08-29,16.110000610351562
2017-08-30,16.1200008392334
2017-08-31,16.219999313354492
2017-09-01,16.479999542236328
2017-09-05,16.209999084472656
2017-09-06,15.6899995803833
2017-09-07,15.5600004196167
2017-09-08,15.279999732971191
2017-09-11,15.579999923706055
2017-09-12,15.699999809265137
2017-09-13,16.100000381469727
2017-09-14,15.84000015258789
2017-09-15,15.859999656677246
2017-09-18,14.869999885559082
2017-09-19,15.050000190734863
2017-09-20,15.010000228881836
2017-09-21,15.0
2017-09-22,14.520000457763672
2017-09-25,14.710000038146973
2017-09-26,14.979999542236328
2017-09-27,15.010000228881836
2017-09-28,15.010000228881836
2017-09-29,15.479999542236328
2017-10-02,15.380000114440918
2017-10-03,15.680000305175781
2017-10-04,15.720000267028809
2017-10-05,15.5600004196167
2017-10-06,15.550000190734863
2017-10-09,15.600000381469727
2017-10-10,15.510000228881836
2017-10-11,15.65999984741211
2017-10-12,15.619999885559082
2017-10-13,15.739999771118164
2017-10-16,15.75
2017-10-17,15.59000015258789
2017-10-18,15.630000114440918
2017-10-19,15.8100004196167
2017-10-20,15.970000267028809
2017-10-23,15.460000038146973
2017-10-24,15.399999618530273
2017-10-25,15.449999809265137
2017-10-26,15.369999885559082
2017-10-27,14.0
2017-10-30,15.579999923706055
2017-10-31,14.119999885559082
2017-11-01,13.550000190734863
2017-11-02,13.039999961853027
2017-11-03,13.119999885559082
2017-11-06,13.0600004196167
2017-11-07,13.0600004196167
2017-11-08,13.300000190734863
2017-11-09,13.930000305175781
2017-11-10,14.619999885559082
2017-11-13,17.639999389648438
2017-11-14,18.540000915527344
2017-11-15,18.31999969482422
2017-11-16,18.219999313354492
2017-11-17,18.68000030517578
2017-11-20,18.729999542236328
2017-11-21,18.530000686645508
2017-11-22,18.809999465942383
2017-11-24,18.510000228881836
2017-11-27,18.229999542236328
2017-11-28,18.239999771118164
2017-11-29,18.239999771118164
2017-11-30,18.25
2017-12-01,17.260000228881836
2017-12-04,16.850000381469727
2017-12-05,15.949999809265137
2017-12-06,15.15999984741211
2017-12-07,15.390000343322754
2017-12-08,15.039999961853027
2017-12-11,15.369999885559082
2017-12-12,14.619999885559082
2017-12-13,15.59000015258789
2017-12-14,16.239999771118164
2017-12-15,15.479999542236328
2017-12-18,14.84000015258789
2017-12-19,15.100000381469727
2017-12-20,15.119999885559082
2017-12-21,15.710000038146973
2017-12-22,15.84000015258789
2017-12-26,15.720000267028809
2017-12-27,15.619999885559082
2017-12-28,15.34000015258789
2017-12-29,15.380000114440918
2018-01-02,16.020000457763672
2018-01-03,16.139999389648438
2018-01-04,15.90999984741211
2018-01-05,16.260000228881836
2018-01-08,15.8100004196167
2018-01-09,15.819999694824219
2018-01-10,15.680000305175781
2018-01-11,15.479999542236328
2018-01-12,15.289999961853027
2018-01-16,15.119999885559082
2018-01-17,15.15999984741211
2018-01-18,15.229999542236328
2018-01-19,16.139999389648438
2018-01-22,16.09000015258789
2018-01-23,17.760000228881836
2018-01-24,17.270000457763672
2018-01-25,16.639999389648438
2018-01-26,16.56999969482422
2018-01-29,16.1200008392334
2018-01-30,15.989999771118164
2018-01-31,15.84000015258789
2018-02-01,15.319999694824219
2018-02-02,16.530000686645508
2018-02-05,16.229999542236328
2018-02-06,16.850000381469727
2018-02-07,17.0
2018-02-08,16.0
2018-02-09,17.270000457763672
2018-02-12,17.360000610351562
2018-02-13,16.360000610351562
2018-02-14,16.510000228881836
2018-02-15,16.959999084472656
2018-02-16,16.549999237060547
2018-02-20,16.469999313354492
2018-02-21,17.020000457763672
2018-02-22,16.639999389648438
2018-02-23,16.639999389648438
2018-02-26,16.079999923706055
2018-02-27,15.970000267028809
2018-02-28,15.899999618530273
2018-03-01,15.850000381469727
2018-03-02,16.56999969482422
2018-03-05,16.420000076293945
2018-03-06,16.440000534057617
2018-03-07,15.979999542236328
2018-03-08,15.970000267028809
2018-03-09,14.84000015258789
2018-03-12,14.989999771118164
2018-03-13,14.470000267028809
2018-03-14,14.180000305175781
2018-03-15,13.84000015258789
2018-03-16,13.859999656677246
2018-03-19,13.220000267028809
2018-03-20,12.970000267028809
2018-03-21,12.800000190734863
2018-03-22,12.899999618530273
2018-03-23,13.229999542236328
2018-03-26,13.020000457763672
2018-03-27,13.1899995803833
2018-03-28,13.100000381469727
2018-03-29,13.149999618530273
2018-04-02,13.069999694824219
2018-04-03,13.170000076293945
2018-04-04,13.210000038146973
2018-04-05,13.239999771118164
2018-04-06,13.119999885559082
2018-04-09,13.100000381469727
2018-04-10,13.520000457763672
2018-04-11,14.40999984741211
2018-04-12,14.680000305175781
2018-04-13,14.640000343322754
2018-04-16,14.720000267028809
2018-04-17,14.329999923706055
2018-04-18,13.890000343322754
2018-04-19,13.449999809265137
2018-04-20,12.960000038146973
2018-04-23,13.779999732971191
2018-04-24,13.930000305175781
2018-04-25,13.479999542236328
2018-04-26,13.979999542236328
2018-04-27,14.170000076293945
2018-04-30,14.800000190734863
2018-05-01,14.0600004196167
2018-05-02,14.289999961853027
2018-05-03,13.949999809265137
2018-05-04,14.020000457763672
2018-05-07,14.470000267028809
2018-05-08,14.40999984741211
2018-05-09,14.489999771118164
2018-05-10,14.510000228881836
2018-05-11,14.880000114440918
2018-05-14,14.1899995803833
2018-05-15,15.0600004196167
2018-05-16,15.479999542236328
2018-05-17,15.279999732971191
2018-05-18,15.140000343322754
2018-05-21,14.850000381469727
2018-05-22,15.020000457763672
2018-05-23,15.010000228881836
2018-05-24,15.09000015258789
2018-05-25,15.229999542236328
2018-05-29,15.199999809265137
2018-05-30,15.350000381469727
2018-05-31,15.520000457763672
2018-06-01,15.800000190734863
2018-06-04,15.949999809265137
2018-06-05,15.5600004196167
2018-06-06,16.040000915527344
2018-06-07,16.459999084472656
2018-06-08,17.030000686645508
2018-06-11,17.219999313354492
2018-06-12,17.610000610351562
2018-06-13,17.6299991607666
2018-06-14,17.920000076293945
2018-06-15,17.68000030517578
2018-06-18,17.780000686645508
2018-06-19,17.110000610351562
2018-06-20,17.40999984741211
2018-06-21,17.520000457763672
2018-06-22,17.520000457763672
2018-06-25,17.350000381469727
2018-06-26,17.110000610351562
2018-06-27,16.780000686645508
2018-06-28,16.34000015258789
2018-06-29,16.420000076293945
2018-07-02,16.540000915527344
2018-07-03,16.6299991607666
2018-07-05,16.969999313354492
2018-07-06,17.270000457763672
2018-07-09,17.6200008392334
2018-07-10,17.3799991607666
2018-07-11,17.229999542236328
2018-07-12,17.209999084472656
2018-07-13,16.459999084472656
2018-07-16,16.280000686645508
2018-07-17,16.360000610351562
2018-07-18,15.979999542236328
2018-07-19,16.040000915527344
2018-07-20,15.970000267028809
2018-07-23,16.59000015258789
2018-07-24,16.479999542236328
2018-07-25,16.290000915527344
2018-07-26,15.609999656677246
2018-07-27,15.579999923706055
2018-07-30,15.5600004196167
2018-07-31,15.869999885559082
2018-08-01,15.779999732971191
2018-08-02,15.960000038146973
2018-08-03,15.9399995803833
2018-08-06,15.9399995803833
2018-08-07,15.609999656677246
2018-08-08,15.520000457763672
2018-08-09,15.609999656677246
2018-08-10,15.720000267028809
2018-08-13,15.880000114440918
2018-08-14,15.5600004196167
2018-08-15,15.289999961853027
2018-08-16,15.199999809265137
2018-08-17,15.3100004196167
2018-08-20,15.289999961853027
2018-08-21,15.260000228881836
2018-08-22,15.430000305175781
2018-08-23,15.25
2018-08-24,15.399999618530273
2018-08-27,15.59000015258789
2018-08-28,15.550000190734863
2018-08-29,15.720000267028809
2018-08-30,15.399999618530273
2018-08-31,15.430000305175781
2018-09-04,15.5600004196167
2018-09-05,15.300000190734863
2018-09-06,15.329999923706055
2018-09-07,15.680000305175781
2018-09-10,16.059999465942383
2018-09-11,15.779999732971191
2018-09-12,16.06999969482422
2018-09-13,16.110000610351562
2018-09-14,16.350000381469727
2018-09-17,16.5
2018-09-18,16.6200008392334
2018-09-19,16.6200008392334
2018-09-20,16.610000610351562
2018-09-21,16.530000686645508
2018-09-24,16.0
2018-09-25,16.059999465942383
2018-09-26,16.010000228881836
2018-09-27,15.979999542236328
2018-09-28,15.699999809265137
2018-10-01,15.9399995803833
2018-10-02,15.25
2018-10-03,15.15999984741211
2018-10-04,14.520000457763672
2018-10-05,14.520000457763672
2018-10-08,14.550000190734863
2018-10-09,14.479999542236328
2018-10-10,13.90999984741211
2018-10-11,13.989999771118164
2018-10-12,14.329999923706055
2018-10-15,14.40999984741211
2018-10-16,14.84000015258789
2018-10-17,14.770000457763672
2018-10-18,14.1899995803833
2018-10-19,14.220000267028809
2018-10-22,14.100000381469727
2018-10-23,13.880000114440918
2018-10-24,13.4399995803833
2018-10-25,13.84000015258789
2018-10-26,13.449999809265137
2018-10-29,13.34000015258789
2018-10-30,13.789999961853027
2018-10-31,13.579999923706055
2018-11-01,14.270000457763672
2018-11-02,14.470000267028809
2018-11-05,14.260000228881836
2018-11-06,14.3100004196167
2018-11-07,14.449999809265137
2018-11-08,13.920000076293945
2018-11-09,13.550000190734863
2018-11-12,13.539999961853027
2018-11-13,13.4399995803833
2018-11-14,13.260000228881836
2018-11-15,13.649999618530273
2018-11-16,13.729999542236328
2018-11-19,13.25
2018-11-20,12.880000114440918
2018-11-21,13.119999885559082
2018-11-23,13.4399995803833
2018-11-26,13.779999732971191
2018-11-27,13.619999885559082
2018-11-28,13.619999885559082
2018-11-29,13.760000228881836
2018-11-30,13.899999618530273
2018-12-03,13.949999809265137
2018-12-04,13.5600004196167
2018-12-06,13.770000457763672
2018-12-07,13.430000305175781
2018-12-10,12.899999618530273
2018-12-11,12.65999984741211
2018-12-12,12.75
2018-12-13,12.079999923706055
2018-12-14,11.789999961853027
2018-12-17,11.170000076293945
2018-12-18,10.859999656677246
2018-12-19,10.270000457763672
2018-12-20,10.039999961853027
2018-12-21,9.5600004196167
2018-12-24,9.260000228881836
2018-12-26,9.9399995803833
2018-12-27,9.979999542236328
2018-12-28,9.9399995803833
2018-12-31,9.989999771118164
2019-01-02,9.760000228881836
2019-01-03,9.270000457763672
2019-01-04,10.40999984741211
2019-01-07,11.210000038146973
2019-01-08,11.739999771118164
2019-01-09,11.630000114440918
2019-01-10,11.899999618530273
2019-01-11,12.25
2019-01-14,12.350000381469727
2019-01-15,12.579999923706055
2019-01-16,12.5
2019-01-17,12.670000076293945
2019-01-18,12.4399995803833
2019-01-22,12.180000305175781
2019-01-23,11.819999694824219
2019-01-24,12.270000457763672
2019-01-25,12.430000305175781
2019-01-28,12.4399995803833
2019-01-29,12.260000228881836
2019-01-30,12.289999961853027
2019-01-31,11.84000015258789
2019-02-01,12.220000267028809
2019-02-04,12.300000190734863
2019-02-05,12.420000076293945
2019-02-06,12.489999771118164
2019-02-07,12.359999656677246
2019-02-08,15.229999542236328
2019-02-11,15.739999771118164
2019-02-12,16.469999313354492
2019-02-13,17.06999969482422
2019-02-14,16.90999984741211
2019-02-15,13.819999694824219
2019-02-19,14.010000228881836
2019-02-20,13.630000114440918
2019-02-21,14.050000190734863
2019-02-22,14.069999694824219
2019-02-25,13.989999771118164
2019-02-26,14.380000114440918
2019-02-27,14.489999771118164
2019-02-28,14.420000076293945
2019-03-01,14.890000343322754
2019-03-04,14.880000114440918
2019-03-05,14.8100004196167
2019-03-06,14.5600004196167
2019-03-07,14.550000190734863
2019-03-08,14.489999771118164
2019-03-11,14.59000015258789
2019-03-12,14.710000038146973
2019-03-13,14.640000343322754
2019-03-14,14.460000038146973
2019-03-15,14.470000267028809
2019-03-18,14.680000305175781
2019-03-19,14.350000381469727
2019-03-20,13.949999809265137
2019-03-21,13.5
