Date,F
2015-10-29,8.419631958007812
2015-10-30,8.465359687805176
2015-11-02,8.431063652038574
2015-11-03,8.465359687805176
2015-11-04,8.37390422821045
2015-11-05,8.328176498413086
2015-11-06,8.299595832824707
2015-11-09,8.190994262695312
2015-11-10,8.162413597106934
2015-11-11,8.179564476013184
2015-11-12,8.025230407714844
2015-11-13,7.956639289855957
2015-11-16,8.025230407714844
2015-11-17,8.088106155395508
2015-11-18,8.265302658081055
2015-11-19,8.328176498413086
2015-11-20,8.345325469970703
2015-11-23,8.316742897033691
2015-11-24,8.316742897033691
2015-11-25,8.316742897033691
2015-11-27,8.305313110351562
2015-11-30,8.190994262695312
2015-12-01,8.322461128234863
2015-12-02,8.150981903076172
2015-12-03,7.990932941436768
2015-12-04,8.116684913635254
2015-12-07,8.070959091186523
2015-12-08,7.985217571258545
2015-12-09,7.93949031829834
2015-12-10,7.979502201080322
2015-12-11,7.796590805053711
2015-12-14,7.785157203674316
2015-12-15,7.928059101104736
2015-12-16,8.208142280578613
2015-12-17,7.990932941436768
2015-12-18,7.888046741485596
2015-12-21,7.848034381866455
2015-12-22,8.116684913635254
2015-12-23,8.208142280578613
2015-12-24,8.179564476013184
2015-12-28,8.105254173278809
2015-12-29,8.133835792541504
2015-12-30,8.09953784942627
2015-12-31,8.053808212280273
2016-01-04,7.985217571258545
2016-01-05,7.842319488525391
2016-01-06,7.493643283843994
2016-01-07,7.259288787841797
2016-01-08,7.16783332824707
2016-01-11,7.2993011474609375
2016-01-12,7.345027923583984
2016-01-13,6.973491668701172
2016-01-14,6.967776298522949
2016-01-15,6.8420233726501465
2016-01-19,6.830591201782227
2016-01-20,6.802009582519531
2016-01-21,6.8648858070373535
2016-01-22,6.939195156097412
2016-01-25,6.8477396965026855
2016-01-26,7.007786273956299
2016-01-27,7.001879692077637
2016-01-28,6.919154167175293
2016-01-29,7.055056095123291
2016-02-01,7.131870269775391
2016-02-02,6.800981521606445
2016-02-03,6.771435737609863
2016-02-04,6.812797546386719
2016-02-05,6.765527248382568
2016-02-08,6.848249912261963
2016-02-09,6.7064409255981445
2016-02-10,6.700532913208008
2016-02-11,6.6000823974609375
2016-02-12,6.824615955352783
2016-02-16,7.013693809509277
2016-02-17,7.2500457763671875
2016-02-18,7.244138240814209
2016-02-19,7.14959716796875
2016-02-22,7.421400547027588
2016-02-23,7.338678359985352
2016-02-24,7.137780666351318
2016-02-25,7.320950031280518
2016-02-26,7.368221759796143
2016-02-29,7.391855716705322
2016-03-01,7.734562873840332
2016-03-02,7.8113789558410645
2016-03-03,8.000459671020508
2016-03-04,8.030001640319824
2016-03-07,8.047728538513184
2016-03-08,7.817285537719727
2016-03-09,7.793651580810547
2016-03-10,7.770016670227051
2016-03-11,7.852737903594971
2016-03-14,7.840921401977539
2016-03-15,7.817285537719727
2016-03-16,7.976822853088379
2016-03-17,7.959098815917969
2016-03-18,8.059544563293457
2016-03-21,8.07136344909668
2016-03-22,8.030001640319824
2016-03-23,7.835015296936035
2016-03-24,7.716837406158447
2016-03-28,7.734562873840332
2016-03-29,7.799560546875
2016-03-30,7.888190746307373
2016-03-31,7.976822853088379
2016-04-01,7.740472793579102
2016-04-04,7.563209533691406
2016-04-05,7.5454840660095215
2016-04-06,7.575027942657471
2016-04-07,7.397765159606934
2016-04-08,7.415489673614502
2016-04-11,7.480488300323486
2016-04-12,7.569120407104492
2016-04-13,7.716837406158447
2016-04-14,7.734562873840332
2016-04-15,7.645930767059326
2016-04-18,7.829102039337158
2016-04-19,7.941370487213135
2016-04-20,8.059544563293457
2016-04-21,8.065454483032227
2016-04-22,8.04181957244873
2016-04-25,8.024093627929688
2016-04-26,8.124542236328125
2016-04-27,8.160386085510254
2016-04-28,8.41726303100586
2016-04-29,8.100648880004883
2016-05-02,8.136488914489746
2016-05-03,8.02298641204834
2016-05-04,7.95129919052124
2016-05-05,7.957273483276367
2016-05-06,8.028959274291992
2016-05-09,7.957273483276367
2016-05-10,8.05882740020752
2016-05-11,7.957273483276367
2016-05-12,7.975193977355957
2016-05-13,7.897534370422363
2016-05-16,7.957273483276367
2016-05-17,7.849740982055664
2016-05-18,7.86168909072876
2016-05-19,7.819870948791504
2016-05-20,7.87960958480835
2016-05-23,7.84376859664917
2016-05-24,7.93934965133667
2016-05-25,8.076751708984375
2016-05-26,8.040907859802246
2016-05-27,8.034932136535645
2016-05-31,8.05882740020752
2016-06-01,7.831817626953125
2016-06-02,7.891557216644287
2016-06-03,7.790001392364502
2016-06-06,7.873636722564697
2016-06-07,7.9931159019470215
2016-06-08,7.9811692237854
2016-06-09,7.921430587768555
2016-06-10,7.825845241546631
2016-06-13,7.754157543182373
2016-06-14,7.670522212982178
2016-06-15,7.772080898284912
2016-06-16,7.837794303894043
2016-06-17,7.921430587768555
2016-06-20,8.017010688781738
2016-06-21,7.897534370422363
2016-06-22,7.873636722564697
2016-06-23,8.005064964294434
2016-06-24,7.479358196258545
2016-06-27,7.26429557800293
2016-06-28,7.40169620513916
2016-06-29,7.497279644012451
2016-06-30,7.509225845336914
2016-07-01,7.5988359451293945
2016-07-05,7.407670497894287
2016-07-06,7.509225845336914
2016-07-07,7.616757869720459
2016-07-08,7.819870948791504
2016-07-11,7.927402973175049
2016-07-12,8.034932136535645
2016-07-13,8.052854537963867
2016-07-14,8.11856746673584
2016-07-15,8.10661792755127
2016-07-18,8.154411315917969
2016-07-19,8.154411315917969
2016-07-20,8.208174705505371
2016-07-21,8.31570816040039
2016-07-22,8.267915725708008
2016-07-25,8.261942863464355
2016-07-26,8.370651245117188
2016-07-27,8.358572006225586
2016-07-28,7.676115989685059
2016-07-29,7.6459197998046875
2016-08-01,7.537209510803223
2016-08-02,7.2110795974731445
2016-08-03,7.325829982757568
2016-08-04,7.295633316040039
2016-08-05,7.362068176269531
2016-08-08,7.356028079986572
2016-08-09,7.434539318084717
2016-08-10,7.398303508758545
2016-08-11,7.434539318084717
2016-08-12,7.44661808013916
2016-08-15,7.507013320922852
2016-08-16,7.452660083770752
2016-08-17,7.482854843139648
2016-08-18,7.44661808013916
2016-08-19,7.482854843139648
2016-08-22,7.464736461639404
2016-08-23,7.500976085662842
2016-08-24,7.428500175476074
2016-08-25,7.53117036819458
2016-08-26,7.476815700531006
2016-08-29,7.53117036819458
2016-08-30,7.57948637008667
2016-08-31,7.609684944152832
2016-09-01,7.513050556182861
2016-09-02,7.549289226531982
2016-09-06,7.651960372924805
2016-09-07,7.670075416564941
2016-09-08,7.68819522857666
2016-09-09,7.476815700531006
2016-09-12,7.670075416564941
2016-09-13,7.476815700531006
2016-09-14,7.331869125366211
2016-09-15,7.31374979019165
2016-09-16,7.31374979019165
2016-09-19,7.31374979019165
2016-09-20,7.247317314147949
2016-09-21,7.301673889160156
2016-09-22,7.356028079986572
2016-09-23,7.349986553192139
2016-09-26,7.253356456756592
2016-09-27,7.235239505767822
2016-09-28,7.301673889160156
2016-09-29,7.229197978973389
2016-09-30,7.289593696594238
2016-10-03,7.307712078094482
2016-10-04,7.368107795715332
2016-10-05,7.537209510803223
2016-10-06,7.482854843139648
2016-10-07,7.422459602355957
2016-10-10,7.319788455963135
2016-10-11,7.24127721786499
2016-10-12,7.223160266876221
2016-10-13,7.19296407699585
2016-10-14,7.19296407699585
2016-10-17,7.174844264984131
2016-10-18,7.180883884429932
2016-10-19,7.253356456756592
2016-10-20,7.229197978973389
2016-10-21,7.259397029876709
2016-10-24,7.362068176269531
2016-10-25,7.2458882331848145
2016-10-26,7.264232158660889
2016-10-27,7.178624153137207
2016-10-28,7.1663970947265625
2016-10-31,7.178624153137207
2016-11-01,7.099135398864746
2016-11-02,6.970727920532227
2016-11-03,6.940154552459717
2016-11-04,6.934039115905762
2016-11-07,7.080790042877197
2016-11-08,7.019645690917969
2016-11-09,7.080790042877197
2016-11-10,7.300919532775879
2016-11-11,7.508817672729492
2016-11-14,7.374298095703125
2016-11-15,7.362067222595215
2016-11-16,7.337606906890869
2016-11-17,7.25811767578125
2016-11-18,7.190855026245117
2016-11-21,7.209197998046875
2016-11-22,7.270345687866211
2016-11-23,7.276461601257324
2016-11-25,7.362067222595215
2016-11-28,7.288691520690918
2016-11-29,7.288691520690918
2016-11-30,7.313150405883789
2016-12-01,7.600536346435547
2016-12-02,7.484359264373779
2016-12-05,7.606653690338135
2016-12-06,7.680028915405273
2016-12-07,7.9857611656188965
2016-12-08,7.96742057800293
2016-12-09,8.053024291992188
2016-12-12,7.839010238647461
2016-12-13,7.808438777923584
2016-12-14,7.661685466766357
2016-12-15,7.692259788513184
2016-12-16,7.722833633422852
2016-12-19,7.741174697875977
2016-12-20,7.814551830291748
2016-12-21,7.728945732116699
2016-12-22,7.582193851470947
2016-12-23,7.618884563446045
2016-12-27,7.576080322265625
2016-12-28,7.490474224090576
2016-12-29,7.478246212005615
2016-12-30,7.4170989990234375
2017-01-03,7.698370933532715
2017-01-04,8.053024291992188
2017-01-05,7.808438777923584
2017-01-06,7.802322864532471
2017-01-09,7.722833633422852
2017-01-10,7.857354164123535
2017-01-11,7.747292518615723
2017-01-12,7.698370933532715
2017-01-13,7.722833633422852
2017-01-17,7.710602283477783
2017-01-18,7.710601329803467
2017-01-19,7.72302770614624
2017-01-20,7.679537773132324
2017-01-23,7.648469924926758
2017-01-24,7.834867000579834
2017-01-25,7.9467058181762695
2017-01-26,7.685750484466553
2017-01-27,7.760307788848877
2017-01-30,7.685750484466553
2017-01-31,7.679537773132324
2017-02-01,7.654685020446777
2017-02-02,7.629827976226807
2017-02-03,7.803802490234375
2017-02-06,7.778947353363037
2017-02-07,7.667111873626709
2017-02-08,7.691963195800781
2017-02-09,7.691963195800781
2017-02-10,7.772732734680176
2017-02-13,7.803802490234375
2017-02-14,7.859720706939697
2017-02-15,7.84729528427124
2017-02-16,7.791376113891602
2017-02-17,7.816226005554199
2017-02-21,7.884571552276611
2017-02-22,7.872148513793945
2017-02-23,7.803802490234375
2017-02-24,7.747881889343262
2017-02-27,7.865931987762451
2017-02-28,7.785161972045898
2017-03-01,7.884571552276611
2017-03-02,7.865931987762451
2017-03-03,7.859720706939697
2017-03-06,7.778947353363037
2017-03-07,7.74167013168335
2017-03-08,7.785161972045898
2017-03-09,7.7665228843688965
2017-03-10,7.785161972045898
2017-03-13,7.791376113891602
2017-03-14,7.797588348388672
2017-03-15,7.859720706939697
2017-03-16,7.890781879425049
2017-03-17,7.754095554351807
2017-03-20,7.629827976226807
2017-03-21,7.281889915466309
2017-03-22,7.312958240509033
2017-03-23,7.250824928283691
2017-03-24,7.219760417938232
2017-03-27,7.120345115661621
2017-03-28,7.238398551940918
2017-03-29,7.257036209106445
2017-03-30,7.257036209106445
2017-03-31,7.232182502746582
2017-04-03,7.107921123504639
2017-04-04,7.064428329467773
2017-04-05,6.996083736419678
2017-04-06,7.00229549407959
2017-04-07,6.977442264556885
2017-04-10,6.989868640899658
2017-04-11,7.008508682250977
2017-04-12,6.977442264556885
2017-04-13,6.902881622314453
2017-04-17,7.008508682250977
2017-04-18,7.014807224273682
2017-04-19,7.046290874481201
2017-04-20,7.222604751586914
2017-04-21,7.1407470703125
2017-04-24,7.197420597076416
2017-04-25,7.228902339935303
2017-04-26,7.304466247558594
2017-04-27,7.222604751586914
2017-04-28,7.222604751586914
2017-05-01,7.191120624542236
2017-05-02,6.876271724700928
2017-05-03,6.970726490020752
2017-05-04,6.9266486167907715
2017-05-05,7.014807224273682
2017-05-08,7.008509635925293
2017-05-09,7.027402400970459
2017-05-10,6.951834678649902
2017-05-11,6.932947158813477
2017-05-12,6.876271724700928
2017-05-15,6.888865947723389
2017-05-16,6.888865947723389
2017-05-17,6.775523662567139
2017-05-18,6.794412612915039
2017-05-19,6.844788074493408
2017-05-22,6.989616394042969
2017-05-23,6.958134174346924
2017-05-24,6.90146017074585
2017-05-25,6.838491916656494
2017-05-26,6.882571697235107
2017-05-30,6.977024078369141
2017-05-31,7.002211570739746
2017-06-01,7.184824466705322
2017-06-02,7.147042751312256
2017-06-05,7.084070682525635
2017-06-06,7.002211570739746
2017-06-07,6.970726490020752
2017-06-08,6.989616394042969
2017-06-09,7.008509635925293
2017-06-12,7.10296106338501
2017-06-13,7.096665859222412
2017-06-14,7.065182685852051
2017-06-15,7.077773094177246
2017-06-16,7.065182685852051
2017-06-19,7.077773094177246
2017-06-20,7.002211570739746
2017-06-21,6.951834678649902
2017-06-22,7.008509635925293
2017-06-23,6.951834678649902
2017-06-26,7.039995193481445
2017-06-27,6.977024078369141
2017-06-28,6.983321666717529
2017-06-29,7.033698081970215
2017-06-30,7.046290874481201
2017-07-03,7.279278755187988
2017-07-05,7.115557670593262
2017-07-06,7.039995193481445
2017-07-07,7.09036922454834
2017-07-10,7.1407470703125
2017-07-11,7.165931701660156
2017-07-12,7.222604751586914
2017-07-13,7.304466247558594
2017-07-14,7.3548407554626465
2017-07-17,7.392622470855713
2017-07-18,7.398921489715576
2017-07-19,7.449296474456787
2017-07-20,7.462051868438721
2017-07-21,7.3536295890808105
2017-07-24,7.200561046600342
2017-07-25,7.187806129455566
2017-07-26,7.05387020111084
2017-07-27,7.130404472351074
2017-07-28,7.124029159545898
2017-07-31,7.155918598175049
2017-08-01,6.983715534210205
2017-08-02,7.0156049728393555
2017-08-03,6.970958709716797
2017-08-04,6.983715534210205
2017-08-07,6.96458101272583
2017-08-08,6.945448875427246
2017-08-09,6.96458101272583
2017-08-10,6.86891508102417
2017-08-11,6.86891508102417
2017-08-14,6.9582037925720215
2017-08-15,6.9135589599609375
2017-08-16,6.888047218322754
2017-08-17,6.786003112792969
2017-08-18,6.734978675842285
2017-08-21,6.741355895996094
2017-08-22,6.792379379272461
2017-08-23,6.830646514892578
2017-08-24,6.830646514892578
2017-08-25,6.900801658630371
2017-08-28,6.881669521331787
2017-08-29,6.9135589599609375
2017-08-30,6.977337837219238
2017-08-31,7.034736633300781
2017-09-01,7.238827228546143
2017-09-05,7.245205402374268
2017-09-06,7.334496021270752
2017-09-07,7.270716190338135
2017-09-08,7.245205402374268
2017-09-11,7.277096271514893
2017-09-12,7.391894817352295
2017-09-13,7.411030292510986
2017-09-14,7.3727617263793945
2017-09-15,7.411030292510986
2017-09-18,7.417407512664795
2017-09-19,7.474806308746338
2017-09-20,7.468429088592529
2017-09-21,7.474806308746338
2017-09-22,7.551342010498047
2017-09-25,7.615119934082031
2017-09-26,7.6087422370910645
2017-09-27,7.621496677398682
2017-09-28,7.627875804901123
2017-09-29,7.634253978729248
2017-10-02,7.710787296295166
2017-10-03,7.870232582092285
2017-10-04,7.844719409942627
2017-10-05,7.812829971313477
2017-10-06,7.851099014282227
2017-10-09,7.870232582092285
2017-10-10,7.9021220207214355
2017-10-11,7.8957414627075195
2017-10-12,7.729921340942383
2017-10-13,7.685275554656982
2017-10-16,7.729921340942383
2017-10-17,7.825587749481201
2017-10-18,7.774563312530518
2017-10-19,7.800076484680176
2017-10-20,7.812991142272949
2017-10-23,7.774247646331787
2017-10-24,7.8711018562316895
2017-10-25,7.774247646331787
2017-10-26,7.922760963439941
2017-10-27,7.787161350250244
2017-10-30,7.812991142272949
2017-10-31,7.922760963439941
2017-11-01,7.9744157791137695
2017-11-02,8.019614219665527
2017-11-03,7.980871200561523
2017-11-06,7.9615044593811035
2017-11-07,7.851731777191162
2017-11-08,7.787161350250244
2017-11-09,7.774247646331787
2017-11-10,7.754877090454102
2017-11-13,7.851731777191162
2017-11-14,7.761336326599121
2017-11-15,7.748420715332031
2017-11-16,7.774247646331787
2017-11-17,7.754877090454102
2017-11-20,7.832361221313477
2017-11-21,7.82590389251709
2017-11-22,7.793618202209473
2017-11-24,7.812991142272949
2017-11-27,7.819446563720703
2017-11-28,7.884018898010254
2017-11-29,8.110013008117676
2017-11-30,8.084186553955078
2017-12-01,8.122925758361816
2017-12-04,8.155214309692383
2017-12-05,8.02607250213623
2017-12-06,7.993785381317139
2017-12-07,8.090641975402832
2017-12-08,8.142294883728027
2017-12-11,8.122925758361816
2017-12-12,8.13584041595459
2017-12-13,8.155214309692383
2017-12-14,8.045441627502441
2017-12-15,8.122925758361816
2017-12-18,8.174582481384277
2017-12-19,8.193950653076172
2017-12-20,8.213323593139648
2017-12-21,8.155214309692383
2017-12-22,8.122925758361816
2017-12-26,8.13584041595459
2017-12-27,8.071270942687988
2017-12-28,8.122925758361816
2017-12-29,8.064813613891602
2018-01-02,8.174582481384277
2018-01-03,8.239153861999512
2018-01-04,8.381206512451172
2018-01-05,8.523262023925781
2018-01-08,8.490976333618164
2018-01-09,8.44577693939209
2018-01-10,8.413493156433105
2018-01-11,8.497434616088867
2018-01-12,8.542633056640625
2018-01-16,8.458690643310547
2018-01-17,7.864645004272461
2018-01-18,7.793618202209473
2018-01-19,7.748420715332031
2018-01-22,7.761336326599121
2018-01-23,7.722594261169434
2018-01-24,7.780704975128174
2018-01-25,7.470768451690674
2018-01-26,7.522424221038818
2018-01-29,7.357023239135742
2018-01-30,7.31732702255249
2018-01-31,7.257782459259033
2018-02-01,7.224701881408691
2018-02-02,7.085765361785889
2018-02-05,6.7748122215271
2018-02-06,7.1188483238220215
2018-02-07,7.1188483238220215
2018-02-08,6.900517463684082
2018-02-09,6.966676712036133
2018-02-12,7.0791497230529785
2018-02-13,7.006373882293701
2018-02-14,7.105613708496094
2018-02-15,7.1188483238220215
2018-02-16,7.019608020782471
2018-02-20,7.032838821411133
2018-02-21,7.0129899978637695
2018-02-22,7.032838821411133
2018-02-23,7.0791497230529785
2018-02-26,7.204855442047119
2018-02-27,7.019608020782471
2018-02-28,7.019608020782471
2018-03-01,6.807892799377441
2018-03-02,6.88067102432251
2018-03-05,6.999757766723633
2018-03-06,7.032838821411133
2018-03-07,7.032838821411133
2018-03-08,7.019608020782471
2018-03-09,7.098998069763184
2018-03-12,7.151926040649414
2018-03-13,7.132078170776367
2018-03-14,7.290863037109375
2018-03-15,7.3239426612854
2018-03-16,7.376873016357422
2018-03-19,7.284247875213623
2018-03-20,7.27101469039917
2018-03-21,7.34379243850708
2018-03-22,7.112229347229004
2018-03-23,6.986525535583496
2018-03-26,7.165156841278076
2018-03-27,7.165156841278076
2018-03-28,7.185007095336914
2018-03-29,7.330560207366943
2018-04-02,7.185007095336914
2018-04-03,7.376873016357422
2018-04-04,7.495959281921387
2018-04-05,7.509191989898682
2018-04-06,7.396720886230469
2018-04-09,7.443031311035156
2018-04-10,7.575353145599365
2018-04-11,7.562119960784912
2018-04-12,7.482728004455566
2018-04-13,7.4628801345825195
2018-04-16,7.529043197631836
2018-04-17,7.529043197631836
2018-04-18,7.495959281921387
2018-04-19,7.348454475402832
2018-04-20,7.254587650299072
2018-04-23,7.402092933654785
2018-04-24,7.348454475402832
2018-04-25,7.449026107788086
2018-04-26,7.663578987121582
2018-04-27,7.703807353973389
2018-04-30,7.536187648773193
2018-05-01,7.54959774017334
2018-05-02,7.516076564788818
2018-05-03,7.509368419647217
2018-05-04,7.616645336151123
2018-05-07,7.603237628936768
2018-05-08,7.556303024291992
2018-05-09,7.415502071380615
2018-05-10,7.516076564788818
2018-05-11,7.5026655197143555
2018-05-14,7.495961666107178
2018-05-15,7.5227789878845215
2018-05-16,7.643465518951416
2018-05-17,7.683692932128906
2018-05-18,7.596531867980957
2018-05-21,7.717218399047852
2018-05-22,7.7239227294921875
2018-05-23,7.670285224914551
2018-05-24,7.790971279144287
2018-05-25,7.717218399047852
2018-05-29,7.670285224914551
2018-05-30,7.744037628173828
2018-05-31,7.744037628173828
2018-06-01,7.851315021514893
2018-06-04,7.871428966522217
2018-06-05,7.931771755218506
2018-06-06,8.025640487670898
2018-06-07,8.065865516662598
2018-06-08,8.112799644470215
2018-06-11,8.065865516662598
2018-06-12,8.119505882263184
2018-06-13,8.059165000915527
2018-06-14,7.9720001220703125
2018-06-15,7.965294361114502
2018-06-18,8.039047241210938
2018-06-19,7.9720001220703125
2018-06-20,7.958593368530273
2018-06-21,7.851315021514893
2018-06-22,7.811084270477295
2018-06-25,7.710514068603516
2018-06-26,7.7239227294921875
2018-06-27,7.6568756103515625
2018-06-28,7.563008785247803
2018-06-29,7.422207355499268
2018-07-02,7.442322731018066
2018-07-03,7.368568420410156
2018-07-05,7.408796310424805
2018-07-06,7.415502071380615
2018-07-09,7.509368419647217
2018-07-10,7.542893886566162
2018-07-11,7.422207355499268
2018-07-12,7.408796310424805
2018-07-13,7.361863136291504
2018-07-16,7.274702548980713
2018-07-17,7.281407356262207
2018-07-18,7.288110733032227
2018-07-19,7.254587650299072
2018-07-20,7.1797966957092285
2018-07-23,7.1186089515686035
2018-07-24,7.186596870422363
2018-07-25,7.152602672576904
2018-07-26,6.724262237548828
2018-07-27,6.75145959854126
2018-07-30,6.846645355224609
2018-07-31,6.8262481689453125
2018-08-01,6.731061935424805
2018-08-02,6.744658946990967
2018-08-03,6.8262481689453125
2018-08-06,6.819448947906494
2018-08-07,6.853445053100586
2018-08-08,6.833048343658447
2018-08-09,6.737857818603516
2018-08-10,6.622274875640869
2018-08-13,6.431901454925537
2018-08-14,6.459099769592285
2018-08-15,6.425103187561035
2018-08-16,6.4658966064453125
2018-08-17,6.493095397949219
2018-08-20,6.608677864074707
2018-08-21,6.703866958618164
2018-08-22,6.58828067779541
2018-08-23,6.547485828399658
2018-08-24,6.581480979919434
2018-08-27,6.7922515869140625
2018-08-28,6.805851459503174
2018-08-29,6.7786545753479
2018-08-30,6.595078945159912
2018-08-31,6.445500373840332
2018-09-04,6.43870210647583
2018-09-05,6.452299118041992
2018-09-06,6.411506175994873
2018-09-07,6.302720069885254
2018-09-10,6.37750768661499
2018-09-11,6.329916477203369
2018-09-12,6.350314140319824
2018-09-13,6.370711326599121
2018-09-14,6.425103187561035
2018-09-17,6.493095397949219
2018-09-18,6.513491153717041
2018-09-19,6.649471759796143
2018-09-20,6.669869422912598
2018-09-21,6.6970648765563965
2018-09-24,6.520290851593018
2018-09-25,6.384309768676758
2018-09-26,6.302720069885254
2018-09-27,6.275524139404297
2018-09-28,6.289121150970459
2018-10-01,6.336716651916504
2018-10-02,6.255126476287842
2018-10-03,6.2075347900390625
2018-10-04,6.221132278442383
2018-10-05,6.200735092163086
2018-10-08,6.295923233032227
2018-10-09,6.085150718688965
2018-10-10,5.996762752532959
2018-10-11,5.989964962005615
2018-10-12,5.874382019042969
2018-10-15,5.989964962005615
2018-10-16,5.983165740966797
2018-10-17,5.95596981048584
2018-10-18,5.78599214553833
2018-10-19,5.779192924499512
2018-10-22,5.820720195770264
2018-10-23,5.9453020095825195
2018-10-24,5.661532878875732
2018-10-25,6.2221503257751465
2018-10-26,6.215228080749512
2018-10-29,6.422863960266113
2018-10-30,6.547445774078369
2018-10-31,6.609736919403076
2018-11-01,6.429786682128906
2018-11-02,6.492075443267822
2018-11-05,6.595894813537598
2018-11-06,6.602817058563232
2018-11-07,6.644340991973877
2018-11-08,6.547445774078369
2018-11-09,6.492075443267822
2018-11-12,6.568211555480957
2018-11-13,6.602817058563232
2018-11-14,6.602817058563232
2018-11-15,6.44362735748291
2018-11-16,6.263676643371582
2018-11-19,6.402100086212158
2018-11-20,6.270598411560059
2018-11-21,6.305203437805176
2018-11-23,6.319046974182129
2018-11-26,6.505918979644775
2018-11-27,6.422863960266113
2018-11-28,6.5128397941589355
2018-11-29,6.485154628753662
2018-11-30,6.5128397941589355
2018-12-03,6.644340991973877
2018-12-04,6.3536529541015625
2018-12-06,6.242913722991943
2018-12-07,6.104488849639893
2018-12-10,5.896854877471924
2018-12-11,5.910696029663086
2018-12-12,5.9799089431762695
2018-12-13,5.883011341094971
2018-12-14,5.896854877471924
2018-12-17,5.883011341094971
2018-12-18,5.862247467041016
2018-12-19,5.758428573608398
2018-12-20,5.716901779174805
2018-12-21,5.571557521820068
2018-12-24,5.2808685302734375
2018-12-26,5.433134078979492
2018-12-27,5.433134078979492
2018-12-28,5.405449867248535
2018-12-31,5.294710159301758
2019-01-02,5.467740058898926
2019-01-03,5.38468599319458
2019-01-04,5.592321395874023
2019-01-07,5.737666606903076
2019-01-08,5.793036937713623
2019-01-09,6.035276889801025
2019-01-10,6.00067138671875
2019-01-11,6.104488849639893
2019-01-14,6.2221503257751465
2019-01-15,6.118331432342529
2019-01-16,5.737666606903076
2019-01-17,5.78611421585083
2019-01-18,5.938381195068359
2019-01-22,5.883011341094971
2019-01-23,5.772273063659668
2019-01-24,5.952224254608154
2019-01-25,6.132174491882324
2019-01-28,5.993750095367432
2019-01-29,6.062962055206299
2019-01-30,6.1333794593811035
2019-01-31,6.1967549324035645
2019-02-01,6.1404218673706055
2019-02-04,6.126338481903076
2019-02-05,6.161547660827637
2019-02-06,6.1404218673706055
2019-02-07,5.851708889007568
2019-02-08,5.90804386138916
2019-02-11,5.865792751312256
2019-02-12,5.957337379455566
2019-02-13,5.9221272468566895
2019-02-14,5.929168701171875
2019-02-15,6.013669490814209
2019-02-19,6.217880725860596
2019-02-20,6.295340538024902
2019-02-21,6.1333794593811035
2019-02-22,6.1333794593811035
2019-02-25,6.168588638305664
2019-02-26,6.253089904785156
2019-02-27,6.182672023773193
2019-02-28,6.175630569458008
2019-03-01,6.189713478088379
2019-03-04,6.203798770904541
2019-03-05,6.175630569458008
2019-03-06,6.041836261749268
2019-03-07,5.9714179039001465
