Date,GPN
2019-02-21,120.15045166015625
2019-02-22,121.2037353515625
2019-02-25,121.66869354248047
2019-02-26,121.8394775390625
2019-02-27,122.6745376586914
2019-02-28,123.71832275390625
2019-03-01,124.77163696289062
2019-03-04,123.87015533447266
2019-03-05,123.30081176757812
2019-03-06,122.93074035644531
2019-03-07,123.234375
2019-03-08,123.66141510009766
2019-03-11,125.15113067626953
2019-03-12,125.15113067626953
2019-03-13,126.2044906616211
2019-03-14,125.59709930419922
2019-03-15,127.27678680419922
2019-03-18,127.20085144042969
2019-03-19,127.49507141113281
2019-03-20,126.55558013916016
2019-03-21,129.20323181152344
2019-03-22,127.16294860839844
2019-03-25,126.11904907226562
2019-03-26,127.81770324707031
2019-03-27,127.15343475341797
2019-03-28,128.25424194335938
2019-03-29,129.55435180664062
2019-04-01,131.5851287841797
2019-04-02,131.71800231933594
2019-04-03,130.7690887451172
2019-04-04,128.76669311523438
2019-04-05,129.91497802734375
2019-04-08,129.6587677001953
2019-04-09,129.7061767578125
2019-04-10,130.05735778808594
2019-04-11,130.07623291015625
2019-04-12,132.04067993164062
2019-04-15,131.25303649902344
2019-04-16,131.73703002929688
2019-04-17,131.56619262695312
2019-04-18,132.54359436035156
2019-04-22,133.40716552734375
2019-04-23,136.3775177001953
2019-04-24,135.59930419921875
2019-04-25,136.11178588867188
2019-04-26,137.49729919433594
2019-04-29,137.96224975585938
2019-04-30,138.61709594726562
2019-05-01,136.7286376953125
2019-05-02,136.96580505371094
2019-05-03,138.45571899414062
2019-05-06,139.8032989501953
2019-05-07,136.8424530029297
2019-05-08,137.68707275390625
2019-05-09,138.61709594726562
2019-05-10,139.39520263671875
2019-05-13,136.27308654785156
2019-05-14,139.3003387451172
2019-05-15,140.65740966796875
2019-05-16,143.67514038085938
2019-05-17,142.16629028320312
2019-05-20,140.9610595703125
2019-05-21,142.8115692138672
2019-05-22,142.93487548828125
2019-05-23,140.41062927246094
2019-05-24,145.61105346679688
2019-05-28,141.2742156982422
2019-05-29,140.13543701171875
2019-05-30,145.1270751953125
2019-05-31,146.180419921875
2019-06-03,141.2742156982422
2019-06-04,145.36431884765625
2019-06-05,149.06527709960938
2019-06-06,149.7485809326172
2019-06-07,152.6999053955078
2019-06-10,152.26339721679688
2019-06-11,150.8304443359375
2019-06-12,150.6026611328125
2019-06-13,150.10914611816406
2019-06-14,150.71658325195312
2019-06-17,151.6750946044922
2019-06-18,150.6975860595703
2019-06-19,152.70001220703125
2019-06-20,153.51617431640625
2019-06-21,152.8328399658203
2019-06-24,152.01669311523438
2019-06-25,149.77700805664062
2019-06-26,150.5552215576172
2019-06-27,151.58963012695312
2019-06-28,151.9693145751953
2019-07-01,154.3607940673828
2019-07-02,153.77243041992188
2019-07-03,154.6835174560547
2019-07-05,154.208984375
2019-07-08,154.6929931640625
2019-07-09,156.38229370117188
2019-07-10,155.5281524658203
2019-07-11,155.7654266357422
2019-07-12,155.850830078125
2019-07-15,157.4832000732422
2019-07-16,156.33480834960938
2019-07-17,156.6859588623047
2019-07-18,158.79286193847656
2019-07-19,156.33480834960938
2019-07-22,154.8922882080078
2019-07-23,156.29684448242188
2019-07-24,153.63955688476562
2019-07-25,156.9042205810547
2019-07-26,160.99461364746094
2019-07-29,162.7123565673828
2019-07-30,158.83079528808594
2019-07-31,159.36224365234375
2019-08-01,156.4961700439453
2019-08-02,153.25048828125
2019-08-05,145.75306701660156
2019-08-06,146.54078674316406
2019-08-07,149.82443237304688
2019-08-08,152.20657348632812
2019-08-09,151.9123077392578
2019-08-12,148.18258666992188
2019-08-13,150.6975860595703
2019-08-14,146.10421752929688
2019-08-15,148.36289978027344
2019-08-16,149.71055603027344
2019-08-19,151.35240173339844
2019-08-20,152.94677734375
2019-08-21,154.3038787841797
2019-08-22,154.00025939941406
2019-08-23,149.9573211669922
2019-08-26,151.86485290527344
2019-08-27,153.95277404785156
2019-08-28,155.1011199951172
2019-08-29,157.1605224609375
2019-08-30,157.5211639404297
2019-09-03,158.7264404296875
2019-09-04,161.1939239501953
2019-09-05,165.92959594726562
2019-09-06,165.48353576660156
2019-09-09,162.09548950195312
2019-09-10,156.83779907226562
2019-09-11,157.20791625976562
2019-09-12,159.4762420654297
2019-09-13,158.9922332763672
2019-09-16,157.62554931640625
2019-09-17,155.4046630859375
2019-09-18,155.98362731933594
2019-09-19,154.3986053466797
2019-09-20,153.39260864257812
2019-09-23,151.53237915039062
2019-09-24,152.4055633544922
2019-09-25,152.41505432128906
2019-09-26,151.8740234375
2019-09-27,148.85598754882812
2019-09-30,150.9059600830078
2019-10-01,150.0707550048828
2019-10-02,148.78953552246094
2019-10-03,150.48834228515625
2019-10-04,152.6522674560547
2019-10-07,152.04489135742188
2019-10-08,149.5013427734375
2019-10-09,152.8895263671875
2019-10-10,152.93701171875
2019-10-11,154.6264190673828
2019-10-14,155.78431701660156
2019-10-15,156.46768188476562
2019-10-16,156.38223266601562
2019-10-17,154.93014526367188
2019-10-18,151.97848510742188
2019-10-21,153.13638305664062
2019-10-22,147.23300170898438
2019-10-23,148.31495666503906
2019-10-24,153.03196716308594
2019-10-25,153.12684631347656
2019-10-28,153.94309997558594
2019-10-29,154.89215087890625
2019-10-30,157.113037109375
2019-10-31,160.56768798828125
2019-11-01,163.57640075683594
2019-11-04,160.6531524658203
2019-11-05,158.05267333984375
2019-11-06,158.5556640625
2019-11-07,160.3874053955078
2019-11-08,161.5927734375
2019-11-11,163.23472595214844
2019-11-12,163.11131286621094
2019-11-13,164.7437744140625
2019-11-14,168.4641876220703
2019-11-15,170.10610961914062
2019-11-18,170.48580932617188
2019-11-19,172.46937561035156
2019-11-20,171.3209991455078
2019-11-21,169.30886840820312
2019-11-22,169.55564880371094
2019-11-25,170.5047607421875
2019-11-26,171.3304443359375
2019-11-27,171.84298706054688
2019-11-29,171.8809814453125
2019-12-02,169.0052032470703
2019-12-03,168.38827514648438
2019-12-04,167.01211547851562
2019-12-05,167.91372680664062
2019-12-06,167.6669921875
2019-12-09,166.26229858398438
2019-12-10,165.12344360351562
2019-12-11,166.08197021484375
2019-12-12,166.34329223632812
2019-12-13,170.0108642578125
2019-12-16,170.3624267578125
2019-12-17,171.4741973876953
2019-12-18,172.23423767089844
2019-12-19,174.2485809326172
2019-12-20,174.3055419921875
2019-12-23,173.1748809814453
2019-12-24,173.72596740722656
2019-12-26,174.34356689453125
2019-12-27,173.7735137939453
2019-12-30,172.3102569580078
2019-12-31,173.45993041992188
2020-01-02,176.41485595703125
2020-01-03,175.2082061767578
2020-01-06,178.60023498535156
2020-01-07,178.03013610839844
2020-01-08,179.44590759277344
2020-01-09,181.8307647705078
2020-01-10,180.94712829589844
2020-01-13,183.66458129882812
2020-01-14,181.7737579345703
2020-01-15,184.6907501220703
2020-01-16,186.18243408203125
2020-01-17,188.71939086914062
2020-01-21,188.88088989257812
2020-01-22,190.087646484375
2020-01-23,189.8215789794922
2020-01-24,188.86195373535156
2020-01-27,185.75491333007812
2020-01-28,188.15882873535156
2020-01-29,189.33700561523438
2020-01-30,190.06857299804688
2020-01-31,185.70742797851562
2020-02-03,188.18731689453125
2020-02-04,192.8240509033203
2020-02-05,190.64816284179688
2020-02-06,191.61734008789062
2020-02-07,190.7811737060547
2020-02-10,194.43931579589844
2020-02-11,193.05206298828125
2020-02-12,191.5983428955078
2020-02-13,192.62449645996094
