Date,RJF
2015-12-02,33.48532485961914
2015-12-03,33.165523529052734
2015-12-04,33.87361526489258
2015-12-07,33.776546478271484
2015-12-08,33.696598052978516
2015-12-09,32.82863998413086
2015-12-10,33.0912971496582
2015-12-11,32.32612228393555
2015-12-14,32.160526275634766
2015-12-15,33.14269256591797
2015-12-16,33.64521408081055
2015-12-17,33.66805648803711
2015-12-18,33.17695236206055
2015-12-21,33.747989654541016
2015-12-22,33.833656311035156
2015-12-23,33.40536880493164
2015-12-24,33.23405456542969
2015-12-28,33.371116638183594
2015-12-29,33.770835876464844
2015-12-30,33.484344482421875
2015-12-31,33.21506118774414
2016-01-04,32.28110885620117
2016-01-05,32.349876403808594
2016-01-06,31.089336395263672
2016-01-07,29.805889129638672
2016-01-08,29.124048233032227
2016-01-11,29.376150131225586
2016-01-12,29.049560546875
2016-01-13,27.800493240356445
2016-01-14,28.298974990844727
2016-01-15,27.640058517456055
2016-01-19,27.725996017456055
2016-01-20,27.084278106689453
2016-01-21,25.606016159057617
2016-01-22,26.047203063964844
2016-01-25,24.523101806640625
2016-01-26,24.735111236572266
2016-01-27,24.895530700683594
2016-01-28,24.477266311645508
2016-01-29,25.101802825927734
2016-02-01,25.35390853881836
2016-02-02,24.00743293762207
2016-02-03,23.892833709716797
2016-02-04,24.79239845275879
2016-02-05,24.866884231567383
2016-02-08,24.030345916748047
2016-02-09,24.293914794921875
2016-02-10,23.978778839111328
2016-02-11,23.1651668548584
2016-02-12,23.491756439208984
2016-02-16,24.19078254699707
2016-02-17,24.81532096862793
2016-02-18,24.763748168945312
2016-02-19,25.136178970336914
2016-02-22,25.348182678222656
2016-02-23,24.889801025390625
2016-02-24,24.59186363220215
2016-02-25,25.26796531677246
2016-02-26,25.760717391967773
2016-02-29,25.118989944458008
2016-03-01,26.224824905395508
2016-03-02,26.42535972595215
2016-03-03,26.539953231811523
2016-03-04,26.50557518005371
2016-03-07,26.61444091796875
2016-03-08,26.0128173828125
2016-03-09,26.06439208984375
2016-03-10,26.07011604309082
2016-03-11,27.187416076660156
2016-03-14,27.07282066345215
2016-03-15,26.551416397094727
2016-03-16,26.51703643798828
2016-03-17,27.044170379638672
2016-03-18,27.536922454833984
2016-03-21,27.640058517456055
2016-03-22,27.565570831298828
2016-03-23,27.141576766967773
2016-03-24,26.87227439880371
2016-03-28,26.958221435546875
2016-03-29,27.347841262817383
2016-03-30,27.47442626953125
2016-03-31,27.393877029418945
2016-04-01,27.49744415283203
2016-04-04,27.180978775024414
2016-04-05,26.47901725769043
2016-04-06,27.14070701599121
2016-04-07,25.59292984008789
2016-04-08,25.679235458374023
2016-04-11,25.955425262451172
2016-04-12,26.5998477935791
2016-04-13,27.88294792175293
2016-04-14,27.877193450927734
2016-04-15,27.405380249023438
2016-04-18,27.405380249023438
2016-04-19,27.796642303466797
2016-04-20,28.170635223388672
2016-04-21,30.621747970581055
2016-04-22,31.024518966674805
2016-04-25,30.782869338989258
2016-04-26,31.12233543395996
2016-04-27,30.99575424194336
2016-04-28,30.420366287231445
2016-04-29,30.01761245727539
2016-05-02,30.380098342895508
2016-05-03,29.551555633544922
2016-05-04,29.3674373626709
2016-05-05,29.350177764892578
2016-05-06,29.223588943481445
2016-05-09,28.976171493530273
2016-05-10,30.06939697265625
2016-05-11,29.47098731994629
2016-05-12,29.511274337768555
2016-05-13,29.004940032958984
2016-05-16,29.212072372436523
2016-05-17,29.229341506958008
2016-05-18,30.265029907226562
2016-05-19,29.672378540039062
2016-05-20,30.144187927246094
2016-05-23,30.103910446166992
2016-05-24,30.8173885345459
2016-05-25,31.2431697845459
2016-05-26,31.346738815307617
2016-05-27,31.870344161987305
2016-05-31,32.26160430908203
2016-06-01,32.34214401245117
2016-06-02,32.55503845214844
2016-06-03,31.84156608581543
2016-06-06,32.330631256103516
2016-06-07,31.830062866210938
2016-06-08,31.7495059967041
2016-06-09,31.202898025512695
2016-06-10,30.41461944580078
2016-06-13,30.06939697265625
2016-06-14,29.55729866027832
2016-06-15,29.919788360595703
2016-06-16,29.90254020690918
2016-06-17,29.942811965942383
2016-06-20,30.29954719543457
2016-06-21,30.161453247070312
2016-06-22,30.28803253173828
2016-06-23,31.059045791625977
2016-06-24,28.130353927612305
2016-06-27,27.048641204833984
2016-06-28,27.209753036499023
2016-06-29,28.012929916381836
2016-06-30,28.486740112304688
2016-07-01,28.099597930908203
2016-07-05,27.250202178955078
2016-07-06,27.666229248046875
2016-07-07,28.27872085571289
2016-07-08,28.914335250854492
2016-07-11,29.01256561279297
2016-07-12,30.07575225830078
2016-07-13,29.705949783325195
2016-07-14,30.150863647460938
2016-07-15,30.514904022216797
2016-07-18,30.734481811523438
2016-07-19,30.561126708984375
2016-07-20,30.884706497192383
2016-07-21,31.01183319091797
2016-07-22,31.121614456176758
2016-07-25,31.219837188720703
2016-07-26,31.46832275390625
2016-07-27,31.61855697631836
2016-07-28,31.728330612182617
2016-07-29,31.722558975219727
2016-08-01,31.38164520263672
2016-08-02,30.913606643676758
2016-08-03,31.439424514770508
2016-08-04,31.40475082397461
2016-08-05,32.184814453125
2016-08-08,32.29460144042969
2016-08-09,32.24839782714844
2016-08-10,32.161705017089844
2016-08-11,32.456398010253906
2016-08-12,32.415950775146484
2016-08-15,32.918663024902344
2016-08-16,32.76264190673828
2016-08-17,32.60662841796875
2016-08-18,32.50840759277344
2016-08-19,32.4448356628418
2016-08-22,32.381282806396484
2016-08-23,32.548858642578125
2016-08-24,32.47373962402344
2016-08-25,32.69908142089844
2016-08-26,33.03421401977539
2016-08-29,33.13822937011719
2016-08-30,33.623592376708984
2016-08-31,33.61204528808594
2016-09-01,33.317352294921875
2016-09-02,33.565818786621094
2016-09-06,33.2537956237793
2016-09-07,33.51960372924805
2016-09-08,33.52538299560547
2016-09-09,33.167118072509766
2016-09-12,33.58893585205078
2016-09-13,32.837764739990234
2016-09-14,32.618194580078125
2016-09-15,33.161338806152344
2016-09-16,32.56040573120117
2016-09-19,32.618194580078125
2016-09-20,32.918663024902344
2016-09-21,33.386688232421875
2016-09-22,33.8893928527832
2016-09-23,33.51960372924805
2016-09-26,32.73374938964844
2016-09-27,32.93599319458008
2016-09-28,33.27112579345703
2016-09-29,32.84785842895508
2016-09-30,33.75238800048828
2016-10-03,33.64802551269531
2016-10-04,33.95534133911133
2016-10-05,34.48878479003906
2016-10-06,34.36122512817383
2016-10-07,34.18727493286133
2016-10-10,34.21626663208008
2016-10-11,33.804569244384766
2016-10-12,33.68281173706055
2016-10-13,33.28852081298828
2016-10-14,33.746604919433594
2016-10-17,33.6538200378418
2016-10-18,33.89155197143555
2016-10-19,34.20466613769531
2016-10-20,34.10029220581055
2016-10-21,34.06550979614258
2016-10-24,34.10029220581055
2016-10-25,33.94953918457031
2016-10-26,34.28584289550781
2016-10-27,35.926788330078125
2016-10-28,35.24258041381836
2016-10-31,34.85988998413086
2016-11-01,35.004852294921875
2016-11-02,34.117698669433594
2016-11-03,34.42500686645508
2016-11-04,34.26266098022461
2016-11-07,35.34115219116211
2016-11-08,35.54990005493164
2016-11-09,37.84604263305664
2016-11-10,39.04631805419922
2016-11-11,39.28404998779297
2016-11-14,40.640869140625
2016-11-15,41.69037628173828
2016-11-16,41.545413970947266
2016-11-17,42.1600456237793
2016-11-18,42.49055099487305
2016-11-21,41.93390655517578
2016-11-22,42.51954650878906
2016-11-23,42.229637145996094
2016-11-25,42.03828430175781
2016-11-28,41.267093658447266
2016-11-29,41.22651672363281
2016-11-30,41.71357345581055
2016-12-01,42.69930648803711
2016-12-02,42.30501174926758
2016-12-05,42.62971496582031
2016-12-06,42.53694152832031
2016-12-07,42.705101013183594
2016-12-08,42.90224075317383
2016-12-09,42.409385681152344
2016-12-12,41.51063537597656
2016-12-13,41.51642990112305
2016-12-14,41.67298126220703
2016-12-15,42.0440788269043
2016-12-16,41.53382873535156
2016-12-19,41.47004699707031
2016-12-20,42.293418884277344
2016-12-21,42.11947250366211
2016-12-22,41.423648834228516
2016-12-23,41.63240051269531
2016-12-27,41.38306427001953
2016-12-28,40.65827178955078
2016-12-29,40.338348388671875
2016-12-30,40.29182434082031
2017-01-03,40.53031539916992
2017-01-04,42.06007385253906
2017-01-05,42.80461883544922
2017-01-06,43.427001953125
2017-01-09,42.839508056640625
2017-01-10,43.2932014465332
2017-01-11,43.566585540771484
2017-01-12,42.938392639160156
2017-01-13,43.26411819458008
2017-01-17,41.95537185668945
2017-01-18,42.362548828125
2017-01-19,42.00191116333008
2017-01-20,42.28692626953125
2017-01-23,42.42070388793945
2017-01-24,43.1884880065918
2017-01-25,43.97956466674805
2017-01-26,44.881141662597656
2017-01-27,44.20059585571289
2017-01-30,43.950477600097656
2017-01-31,43.584041595458984
2017-02-01,43.90397262573242
2017-02-02,43.2932014465332
2017-02-03,44.40999984741211
2017-02-06,44.537960052490234
2017-02-07,44.72991180419922
2017-02-08,44.46815490722656
2017-02-09,45.10798645019531
2017-02-10,44.72991180419922
2017-02-13,45.12545394897461
2017-02-14,45.52678680419922
2017-02-15,45.98630905151367
2017-02-16,45.992122650146484
2017-02-17,45.869972229003906
2017-02-21,46.09100341796875
2017-02-22,46.32949447631836
2017-02-23,45.67802047729492
2017-02-24,45.654747009277344
2017-02-27,46.18988037109375
2017-02-28,45.69546890258789
2017-03-01,47.13800811767578
2017-03-02,46.24806213378906
2017-03-03,46.41093063354492
2017-03-06,46.0502815246582
2017-03-07,45.771095275878906
2017-03-08,45.759456634521484
2017-03-09,46.07936096191406
2017-03-10,46.125892639160156
2017-03-13,45.992122650146484
2017-03-14,45.50352478027344
2017-03-15,44.910221099853516
2017-03-16,45.317386627197266
2017-03-17,45.311580657958984
2017-03-20,45.16615676879883
2017-03-21,42.99074172973633
2017-03-22,43.22340774536133
2017-03-23,43.5374870300293
2017-03-24,43.438621520996094
2017-03-27,42.903480529785156
2017-03-28,43.6887321472168
2017-03-29,43.589847564697266
2017-03-30,44.389076232910156
2017-03-31,44.488250732421875
2017-04-03,44.488250732421875
2017-04-04,44.28989791870117
2017-04-05,43.46733856201172
2017-04-06,44.12655258178711
2017-04-07,44.2315673828125
2017-04-10,43.963218688964844
2017-04-11,43.60735321044922
2017-04-12,43.02979278564453
2017-04-13,42.364768981933594
2017-04-17,43.006465911865234
2017-04-18,42.62729263305664
2017-04-19,42.48143768310547
2017-04-20,43.26316833496094
2017-04-21,42.708953857421875
2017-04-24,43.79986572265625
2017-04-25,43.864036560058594
2017-04-26,44.18490219116211
2017-04-27,43.69485855102539
2017-04-28,43.47319030761719
2017-05-01,43.72403335571289
2017-05-02,44.23740768432617
2017-05-03,44.599090576171875
2017-05-04,44.575748443603516
2017-05-05,44.33655548095703
2017-05-08,44.1207160949707
2017-05-09,44.056549072265625
2017-05-10,44.050724029541016
2017-05-11,43.72403335571289
2017-05-12,43.40900421142578
2017-05-15,44.16738510131836
2017-05-16,44.80328369140625
2017-05-17,41.87472152709961
2017-05-18,42.1197395324707
2017-05-19,42.592281341552734
2017-05-22,42.68560791015625
2017-05-23,42.76728820800781
2017-05-24,42.498939514160156
2017-05-25,42.959815979003906
2017-05-26,42.9831428527832
2017-05-30,42.586448669433594
2017-05-31,42.160579681396484
2017-06-01,43.05897521972656
2017-06-02,42.77895736694336
2017-06-05,43.04731369018555
2017-06-06,42.93064498901367
2017-06-07,43.146488189697266
2017-06-08,44.38323974609375
2017-06-09,45.67250442504883
2017-06-12,45.92919158935547
2017-06-13,46.03419876098633
2017-06-14,46.051692962646484
2017-06-15,45.870849609375
2017-06-16,45.77751159667969
2017-06-19,46.12171173095703
2017-06-20,45.5908203125
2017-06-21,45.316646575927734
2017-06-22,45.03078842163086
2017-06-23,44.698265075683594
2017-06-26,45.20580291748047
2017-06-27,45.87668228149414
2017-06-28,47.08426284790039
2017-06-29,47.090126037597656
2017-06-30,46.92633819580078
2017-07-03,47.73359298706055
2017-07-05,47.69264221191406
2017-07-06,47.388465881347656
2017-07-07,47.61075210571289
2017-07-10,48.201560974121094
2017-07-11,47.833038330078125
2017-07-12,48.10797119140625
2017-07-13,48.277626037597656
2017-07-14,48.14307403564453
2017-07-17,48.418006896972656
2017-07-18,48.353668212890625
2017-07-19,48.418006896972656
2017-07-20,48.394622802734375
2017-07-21,48.388755798339844
2017-07-24,49.04977035522461
2017-07-25,49.71664047241211
2017-07-26,49.938934326171875
2017-07-27,48.394622802734375
2017-07-28,48.48821258544922
2017-07-31,48.663692474365234
2017-08-01,48.80994415283203
2017-08-02,48.435569763183594
2017-08-03,48.18986129760742
2017-08-04,48.49406433105469
2017-08-07,48.48236083984375
2017-08-08,48.48236083984375
2017-08-09,47.92079162597656
2017-08-10,46.70989990234375
2017-08-11,46.417415618896484
2017-08-14,46.92633819580078
2017-08-15,46.99653625488281
2017-08-16,46.75083923339844
2017-08-17,45.48146438598633
2017-08-18,45.539955139160156
2017-08-21,45.463897705078125
2017-08-22,46.212669372558594
2017-08-23,46.218528747558594
2017-08-24,46.08982849121094
2017-08-25,46.066429138183594
2017-08-28,45.87339782714844
2017-08-29,45.35860824584961
2017-08-30,45.74467468261719
2017-08-31,45.81488800048828
2017-09-01,46.18927001953125
2017-09-05,44.61570739746094
2017-09-06,44.545494079589844
2017-09-07,43.76164245605469
2017-09-08,44.05998992919922
2017-09-11,45.09537887573242
2017-09-12,45.75639343261719
2017-09-13,45.89678955078125
2017-09-14,45.803192138671875
2017-09-15,46.6630973815918
2017-09-18,47.3358154296875
2017-09-19,47.4820556640625
2017-09-20,48.1547737121582
2017-09-21,48.400447845458984
2017-09-22,48.499900817871094
2017-09-25,48.388755798339844
2017-09-26,48.5233039855957
2017-09-27,49.353965759277344
2017-09-28,49.47095489501953
2017-09-29,49.459228515625
2017-10-02,49.5882568359375
2017-10-03,50.31550216674805
2017-10-04,50.16302490234375
2017-10-05,50.444541931152344
2017-10-06,50.59702682495117
2017-10-09,50.47972869873047
2017-10-10,50.7202033996582
2017-10-11,50.66741180419922
2017-10-12,50.63221740722656
2017-10-13,50.04571533203125
2017-10-16,50.227535247802734
2017-10-17,49.33018493652344
2017-10-18,50.03398895263672
2017-10-19,50.27446365356445
2017-10-20,50.80816650390625
2017-10-23,50.62635040283203
2017-10-24,50.649810791015625
2017-10-25,50.28032302856445
2017-10-26,49.6058464050293
2017-10-27,50.139564514160156
2017-10-30,49.85805130004883
2017-10-31,49.72314453125
2017-11-01,49.15424346923828
2017-11-02,50.45040512084961
2017-11-03,50.262725830078125
2017-11-06,50.03984832763672
2017-11-07,49.28328323364258
2017-11-08,49.36539077758789
2017-11-09,49.03695297241211
2017-11-10,49.00176239013672
2017-11-13,48.896183013916016
2017-11-14,48.69678497314453
2017-11-15,48.55602264404297
2017-11-16,48.85513687133789
2017-11-17,49.136653900146484
2017-11-20,49.68796920776367
2017-11-21,49.94014358520508
2017-11-22,49.834571838378906
2017-11-24,49.82284927368164
2017-11-27,50.022254943847656
2017-11-28,51.04863739013672
2017-11-29,51.84627151489258
2017-11-30,51.78761672973633
2017-12-01,51.75242233276367
2017-12-04,52.849178314208984
2017-12-05,51.79934310913086
2017-12-06,51.447444915771484
2017-12-07,51.88146209716797
2017-12-08,52.48553466796875
2017-12-11,52.22163391113281
2017-12-12,52.508995056152344
2017-12-13,51.529563903808594
2017-12-14,50.814029693603516
2017-12-15,51.75242233276367
2017-12-18,52.16883087158203
2017-12-19,52.00461959838867
2017-12-20,51.78761672973633
2017-12-21,52.989933013916016
2017-12-22,53.1600227355957
2017-12-26,52.73188018798828
2017-12-27,52.57938003540039
2017-12-28,52.68495178222656
2017-12-29,52.37411117553711
2018-01-02,52.262359619140625
2018-01-03,52.815223693847656
2018-01-04,53.25043869018555
2018-01-05,53.49158477783203
2018-01-08,53.92680358886719
2018-01-09,54.785499572753906
2018-01-10,55.52067184448242
2018-01-11,55.97354507446289
2018-01-12,56.92634963989258
2018-01-16,56.2264518737793
2018-01-17,56.60874938964844
2018-01-18,56.10881805419922
2018-01-19,56.57344436645508
2018-01-22,56.79106521606445
2018-01-23,56.79695129394531
2018-01-24,56.991024017333984
2018-01-25,56.37348175048828
2018-01-26,57.79091262817383
2018-01-29,57.04397964477539
2018-01-30,56.29114532470703
2018-01-31,56.691078186035156
2018-02-01,57.261573791503906
2018-02-02,55.479496002197266
2018-02-05,52.809349060058594
2018-02-06,53.76802062988281
2018-02-07,53.550392150878906
2018-02-08,50.61556625366211
2018-02-09,51.21548080444336
2018-02-12,52.3505744934082
2018-02-13,52.1859016418457
2018-02-14,53.53276443481445
2018-02-15,53.70330810546875
2018-02-16,54.43849182128906
2018-02-20,54.24440002441406
2018-02-21,53.65037536621094
2018-02-22,52.97990798950195
2018-02-23,53.797420501708984
2018-02-26,54.462032318115234
2018-02-27,55.10898208618164
2018-02-28,54.526710510253906
2018-03-01,54.120906829833984
2018-03-02,54.02679443359375
2018-03-05,55.05604934692383
2018-03-06,56.37348175048828
2018-03-07,56.461692810058594
2018-03-08,56.6146240234375
2018-03-09,58.0790901184082
2018-03-12,57.77912902832031
2018-03-13,57.1968879699707
2018-03-14,56.3558349609375
2018-03-15,56.120582580566406
2018-03-16,57.38508224487305
2018-03-19,56.767539978027344
2018-03-20,56.726375579833984
2018-03-21,56.961612701416016
2018-03-22,53.87387466430664
2018-03-23,51.25663757324219
2018-03-26,52.674068450927734
2018-03-27,51.55071258544922
2018-03-28,51.61540985107422
2018-03-29,52.736080169677734
2018-04-02,50.9194221496582
2018-04-03,51.60950469970703
2018-04-04,51.9752082824707
2018-04-05,52.1226692199707
2018-04-06,50.02878189086914
2018-04-09,50.03468704223633
2018-04-10,51.131744384765625
2018-04-11,50.612709045410156
2018-04-12,51.391273498535156
2018-04-13,50.453460693359375
2018-04-16,51.04917907714844
2018-04-17,51.3087043762207
2018-04-18,51.06687927246094
2018-04-19,51.910316467285156
2018-04-20,51.78645324707031
2018-04-23,51.68028259277344
2018-04-24,51.26151657104492
2018-04-25,51.20842361450195
2018-04-26,52.98969650268555
2018-04-27,53.85673522949219
2018-04-30,52.936607360839844
2018-05-01,53.054569244384766
2018-05-02,52.211124420166016
2018-05-03,51.66259002685547
2018-05-04,52.81865310668945
2018-05-07,53.79185485839844
2018-05-08,53.821346282958984
2018-05-09,54.517333984375
2018-05-10,54.92432403564453
2018-05-11,55.30179977416992
2018-05-14,55.31949996948242
2018-05-15,55.41386413574219
2018-05-16,56.86483383178711
2018-05-17,58.19194030761719
2018-05-18,58.42195510864258
2018-05-21,59.35978317260742
2018-05-22,60.002685546875
2018-05-23,59.58391189575195
2018-05-24,59.27720642089844
2018-05-25,58.66968536376953
2018-05-29,56.46375274658203
2018-05-30,57.643394470214844
2018-05-31,56.95330810546875
2018-06-01,57.779048919677734
2018-06-04,58.16244125366211
2018-06-05,58.09755325317383
2018-06-06,59.31851577758789
2018-06-07,58.73456954956055
2018-06-08,59.336181640625
2018-06-11,58.79944610595703
2018-06-12,58.722774505615234
2018-06-13,58.398372650146484
2018-06-14,58.06807327270508
2018-06-15,57.584415435791016
2018-06-18,57.67288589477539
2018-06-19,57.1833381652832
2018-06-20,57.053558349609375
2018-06-21,56.91791915893555
2018-06-22,56.63480758666992
2018-06-25,55.23691940307617
2018-06-26,54.871238708496094
2018-06-27,53.74465560913086
2018-06-28,53.39666748046875
2018-06-29,52.87590408325195
2018-07-02,53.43809509277344
2018-07-03,52.63920211791992
2018-07-05,52.18351745605469
2018-07-06,53.07120132446289
2018-07-09,54.6749382019043
2018-07-10,54.61575698852539
2018-07-11,54.19558334350586
2018-07-12,54.58616256713867
2018-07-13,55.03592300415039
2018-07-16,55.627708435058594
2018-07-17,56.23723220825195
2018-07-18,56.94737243652344
2018-07-19,56.05378341674805
2018-07-20,56.260902404785156
2018-07-23,57.142669677734375
2018-07-24,57.077571868896484
2018-07-25,57.55691146850586
2018-07-26,55.154266357421875
2018-07-27,55.095088958740234
2018-07-30,53.85234451293945
2018-07-31,54.201499938964844
2018-08-01,54.1541633605957
2018-08-02,53.834598541259766
2018-08-03,54.053550720214844
2018-08-06,54.2310905456543
2018-08-07,54.58023452758789
2018-08-08,54.26658630371094
2018-08-09,53.733985900878906
2018-08-10,53.24280548095703
2018-08-13,52.73978805541992
2018-08-14,53.603790283203125
2018-08-15,53.337493896484375
2018-08-16,54.06539535522461
2018-08-17,54.106815338134766
2018-08-20,54.0949821472168
2018-08-21,54.08314895629883
2018-08-22,54.0949821472168
2018-08-23,53.6984748840332
2018-08-24,53.9943733215332
2018-08-27,54.9826545715332
2018-08-28,55.580360412597656
2018-08-29,55.669124603271484
2018-08-30,54.9234733581543
2018-08-31,55.05958557128906
2018-09-04,55.33181381225586
2018-09-05,55.201622009277344
2018-09-06,54.33761215209961
2018-09-07,54.550655364990234
2018-09-10,54.704505920410156
2018-09-11,55.024085998535156
2018-09-12,54.20741653442383
2018-09-13,53.93519973754883
2018-09-14,54.77553176879883
2018-09-17,54.035797119140625
2018-09-18,54.450050354003906
2018-09-19,55.491580963134766
2018-09-20,56.51537322998047
2018-09-21,56.296409606933594
2018-09-24,55.30221939086914
2018-09-25,55.54486083984375
2018-09-26,54.893890380859375
2018-09-27,54.88795852661133
2018-09-28,54.650489807128906
2018-10-01,54.822669982910156
2018-10-02,54.63267135620117
2018-10-03,55.77851867675781
2018-10-04,55.99225997924805
2018-10-05,55.65385818481445
2018-10-08,55.96852111816406
2018-10-09,56.2950553894043
2018-10-10,53.45120620727539
2018-10-11,52.07974624633789
2018-10-12,52.162864685058594
2018-10-15,51.729469299316406
2018-10-16,52.84563064575195
2018-10-17,52.94655990600586
2018-10-18,51.54541015625
2018-10-19,51.27231216430664
2018-10-22,50.108646392822266
2018-10-23,49.22996520996094
2018-10-24,46.593929290771484
2018-10-25,44.86030197143555
2018-10-26,43.34041976928711
2018-10-29,43.25135803222656
2018-10-30,43.92225646972656
2018-10-31,45.53119659423828
2018-11-01,46.908592224121094
2018-11-02,46.95606994628906
2018-11-05,47.18168258666992
2018-11-06,47.787261962890625
2018-11-07,48.1850471496582
2018-11-08,48.054439544677734
2018-11-09,47.199493408203125
2018-11-12,46.3089485168457
2018-11-13,46.49298858642578
2018-11-14,45.768680572509766
2018-11-15,46.72454071044922
2018-11-16,46.74828338623047
2018-11-19,46.25550842285156
2018-11-20,44.33190155029297
2018-11-21,45.180904388427734
2018-11-23,45.50151062011719
2018-11-26,46.99764633178711
2018-11-27,45.66775131225586
2018-11-28,46.089263916015625
2018-11-29,45.28182601928711
2018-11-30,47.3360481262207
2018-12-03,47.395416259765625
2018-12-04,45.26995086669922
2018-12-06,46.00020980834961
2018-12-07,44.753440856933594
2018-12-10,44.87218475341797
2018-12-11,44.510009765625
2018-12-12,45.40057373046875
2018-12-13,44.87218475341797
2018-12-14,44.135982513427734
2018-12-17,43.690711975097656
2018-12-18,43.45322036743164
2018-12-19,42.360809326171875
2018-12-20,42.259883880615234
2018-12-21,41.8027229309082
2018-12-24,41.38711929321289
2018-12-26,43.708526611328125
2018-12-27,44.17754364013672
2018-12-28,43.79757308959961
2018-12-31,44.17754364013672
2019-01-02,44.159645080566406
2019-01-03,42.668575286865234
2019-01-04,44.39822006225586
2019-01-07,44.60696792602539
2019-01-08,44.92905044555664
2019-01-09,45.75211715698242
2019-01-10,45.65072250366211
2019-01-11,46.07419204711914
2019-01-14,46.229270935058594
2019-01-15,46.25311279296875
2019-01-16,47.69647216796875
2019-01-17,47.62491226196289
2019-01-18,48.46587371826172
2019-01-22,47.53544616699219
2019-01-23,47.68455123901367
2019-01-24,47.964881896972656
2019-01-25,48.346588134765625
2019-01-28,48.48973083496094
2019-01-29,48.275020599365234
2019-01-30,48.197486877441406
2019-01-31,48.01258850097656
2019-02-01,48.483760833740234
2019-02-04,48.793914794921875
2019-02-05,48.99073791503906
2019-02-06,48.70444869995117
2019-02-07,48.143795013427734
2019-02-08,47.97083282470703
2019-02-11,47.72629165649414
2019-02-12,48.91319274902344
2019-02-13,48.793914794921875
2019-02-14,48.41219711303711
2019-02-15,49.10405731201172
2019-02-19,49.4619140625
2019-02-20,49.3724479675293
2019-02-21,49.44997787475586
2019-02-22,49.83766174316406
2019-02-25,49.84959411621094
2019-02-26,49.84362030029297
2019-02-27,49.99274444580078
2019-02-28,49.25316619873047
2019-03-01,50.37443923950195
2019-03-04,50.02852249145508
2019-03-05,49.92115783691406
2019-03-06,49.324729919433594
2019-03-07,47.98873519897461
2019-03-08,47.923126220703125
2019-03-11,48.31079864501953
2019-03-12,48.40623092651367
2019-03-13,48.85356140136719
2019-03-14,48.907230377197266
2019-03-15,48.84162139892578
