Date,INTC
2015-07-01,23.489704132080078
2015-07-02,23.78546714782715
2015-07-06,23.380741119384766
2015-07-07,23.271770477294922
2015-07-08,22.960445404052734
2015-07-09,22.516801834106445
2015-07-10,22.703601837158203
2015-07-13,23.13945770263672
2015-07-14,23.077190399169922
2015-07-15,23.108325958251953
2015-07-16,23.271770477294922
2015-07-17,22.937097549438477
2015-07-20,22.649112701416016
2015-07-21,22.353355407714844
2015-07-22,22.267738342285156
2015-07-23,22.25995635986328
2015-07-24,21.839662551879883
2015-07-27,22.065380096435547
2015-07-28,22.540151596069336
2015-07-29,22.579069137573242
2015-07-30,22.501235961914062
2015-07-31,22.532367706298828
2015-08-03,22.61019515991211
2015-08-04,22.672468185424805
2015-08-05,22.852968215942383
2015-08-06,22.76664161682129
2015-08-07,22.66461753845215
2015-08-10,23.261058807373047
2015-08-11,22.735248565673828
2015-08-12,23.119794845581055
2015-08-13,22.656776428222656
2015-08-14,22.77448844909668
2015-08-17,22.821577072143555
2015-08-18,22.688159942626953
2015-08-19,22.25653648376465
2015-08-20,21.605159759521484
2015-08-21,20.843915939331055
2015-08-24,20.600631713867188
2015-08-25,20.302412033081055
2015-08-26,21.42465591430664
2015-08-27,21.754270553588867
2015-08-28,22.30361557006836
2015-08-31,22.397789001464844
2015-09-01,21.83274269104004
2015-09-02,22.444875717163086
2015-09-03,22.821577072143555
2015-09-04,22.382097244262695
2015-09-08,23.151185989379883
2015-09-09,22.947139739990234
2015-09-10,22.970685958862305
2015-09-11,23.127643585205078
2015-09-14,23.06485939025879
2015-09-15,23.331687927246094
2015-09-16,23.363079071044922
2015-09-17,23.315996170043945
2015-09-18,22.77448844909668
2015-09-21,22.884355545043945
2015-09-22,22.499813079833984
2015-09-23,22.55474853515625
2015-09-24,22.3507080078125
2015-09-25,22.609683990478516
2015-09-28,22.57044219970703
2015-09-29,22.947139739990234
2015-09-30,23.653446197509766
2015-10-01,23.543577194213867
2015-10-02,23.943822860717773
2015-10-05,24.4931697845459
2015-10-06,24.909103393554688
2015-10-07,25.364282608032227
2015-10-08,25.521242141723633
2015-10-09,25.22301483154297
2015-10-12,25.277956008911133
2015-10-13,25.144540786743164
2015-10-14,25.74098014831543
2015-10-15,25.701736450195312
2015-10-16,25.9293270111084
2015-10-19,26.360963821411133
2015-10-20,26.243247985839844
2015-10-21,26.188308715820312
2015-10-22,26.99663543701172
2015-10-23,27.389034271240234
2015-10-26,27.145750045776367
2015-10-27,27.05156707763672
2015-10-28,27.239925384521484
2015-10-29,26.70626449584961
2015-10-30,26.572851181030273
2015-11-02,26.76905059814453
2015-11-03,26.92600440979004
2015-11-04,26.989238739013672
2015-11-05,26.870681762695312
2015-11-06,26.744237899780273
2015-11-09,26.356979370117188
2015-11-10,26.2463321685791
2015-11-11,25.969722747802734
2015-11-12,25.606178283691406
2015-11-13,25.376989364624023
2015-11-16,25.369083404541016
2015-11-17,25.79585838317871
2015-11-18,26.206819534301758
2015-11-19,27.107776641845703
2015-11-20,27.392290115356445
2015-11-23,27.250036239624023
2015-11-24,27.155193328857422
2015-11-25,27.22632598876953
2015-11-27,27.234224319458008
2015-11-30,27.479219436645508
2015-12-01,27.732126235961914
2015-12-02,27.526649475097656
2015-12-03,26.902297973632812
2015-12-04,27.61358070373535
2015-12-07,27.65309715270996
2015-12-08,27.463420867919922
2015-12-09,27.510833740234375
2015-12-10,27.479219436645508
2015-12-11,27.084075927734375
2015-12-14,27.242128372192383
2015-12-15,27.803245544433594
2015-12-16,27.898094177246094
2015-12-17,27.589874267578125
2015-12-18,26.7679386138916
2015-12-21,27.060359954833984
2015-12-22,27.44761085510254
2015-12-23,27.66099739074707
2015-12-24,27.645191192626953
2015-12-28,27.605670928955078
2015-12-29,28.008731842041016
2015-12-30,27.65309715270996
2015-12-31,27.22632598876953
2016-01-04,26.862783432006836
2016-01-05,26.736330032348633
2016-01-06,26.14359474182129
2016-01-07,25.16360092163086
2016-01-08,24.902803421020508
2016-01-11,25.33746910095215
2016-01-12,25.827470779418945
2016-01-13,25.21892547607422
2016-01-14,25.874889373779297
2016-01-15,23.519750595092773
2016-01-19,23.55135726928711
2016-01-20,23.385400772094727
2016-01-21,23.440725326538086
2016-01-22,23.654104232788086
2016-01-25,23.393299102783203
2016-01-26,23.662010192871094
2016-01-27,23.55927276611328
2016-01-28,23.685710906982422
2016-01-29,24.515546798706055
2016-02-01,24.35748291015625
2016-02-02,23.55135726928711
2016-02-03,23.391904830932617
2016-02-04,23.734737396240234
2016-02-05,23.15273094177246
2016-02-08,22.97732925415039
2016-02-09,22.96935272216797
2016-02-10,22.506942749023438
2016-02-11,22.49896812438965
2016-02-12,22.833816528320312
2016-02-16,22.94544219970703
2016-02-17,23.495555877685547
2016-02-18,23.455692291259766
2016-02-19,22.889623641967773
2016-02-22,23.399885177612305
2016-02-23,22.961383819580078
2016-02-24,23.272321701049805
2016-02-25,23.615144729614258
2016-02-26,23.75864601135254
2016-02-29,23.591228485107422
2016-03-01,24.213096618652344
2016-03-02,24.348634719848633
2016-03-03,24.38052749633789
2016-03-04,24.420385360717773
2016-03-07,24.667545318603516
2016-03-08,24.364582061767578
2016-03-09,24.61173439025879
2016-03-10,24.91469383239746
2016-03-11,25.32130241394043
2016-03-14,25.05820655822754
2016-03-15,25.233604431152344
2016-03-16,25.26549530029297
2016-03-17,25.496700286865234
2016-03-18,26.054794311523438
2016-03-21,25.783720016479492
2016-03-22,25.76777458190918
2016-03-23,25.512649536132812
2016-03-24,25.416975021362305
2016-03-28,25.43292236328125
2016-03-29,25.815610885620117
2016-03-30,26.078704833984375
2016-03-31,25.791688919067383
2016-04-01,25.871421813964844
2016-04-04,25.512649536132812
2016-04-05,25.43292236328125
2016-04-06,25.576433181762695
2016-04-07,25.153873443603516
2016-04-08,25.21765899658203
2016-04-11,25.24955177307129
2016-04-12,25.401031494140625
2016-04-13,25.61629295349121
2016-04-14,25.353200912475586
2016-04-15,25.082120895385742
2016-04-18,25.233604431152344
2016-04-19,25.19374656677246
2016-04-20,25.512649536132812
2016-04-21,25.48873519897461
2016-04-22,25.225627899169922
2016-04-25,25.02631378173828
2016-04-26,25.034290313720703
2016-04-27,25.313323974609375
2016-04-28,24.80307960510254
2016-04-29,24.14134407043457
2016-05-02,24.404443740844727
2016-05-03,24.205127716064453
2016-05-04,24.004079818725586
2016-05-05,24.044294357299805
2016-05-06,24.156877517700195
2016-05-09,23.963871002197266
2016-05-10,24.23729133605957
2016-05-11,24.172962188720703
2016-05-12,23.931705474853516
2016-05-13,24.05233383178711
2016-05-16,24.438329696655273
2016-05-17,24.108625411987305
2016-05-18,24.116666793823242
2016-05-19,23.82716941833496
2016-05-20,24.245332717895508
2016-05-23,24.309659957885742
2016-05-24,24.97711181640625
2016-05-25,25.24248695373535
2016-05-26,25.32290267944336
2016-05-27,25.387235641479492
2016-05-31,25.403316497802734
2016-06-01,25.459609985351562
2016-06-02,25.54003143310547
2016-06-03,25.427440643310547
2016-06-06,25.475690841674805
2016-06-07,25.636524200439453
2016-06-08,25.64456558227539
2016-06-09,25.68477439880371
2016-06-10,25.76519012451172
2016-06-13,25.86972999572754
2016-06-14,25.84560775756836
2016-06-15,25.419401168823242
2016-06-16,25.483734130859375
2016-06-17,25.54003143310547
2016-06-20,25.86972999572754
2016-06-21,25.9903564453125
2016-06-22,25.966232299804688
2016-06-23,26.52914047241211
2016-06-24,25.37114906311035
2016-06-27,24.703704833984375
2016-06-28,25.081655502319336
2016-06-29,25.67673110961914
2016-06-30,26.3763484954834
2016-07-01,26.33613395690918
2016-07-05,26.27985191345215
2016-07-06,26.5130558013916
2016-07-07,26.698013305664062
2016-07-08,27.341339111328125
2016-07-11,27.64691734313965
2016-07-12,28.097246170043945
2016-07-13,28.15353775024414
2016-07-14,28.306318283081055
2016-07-15,28.201784133911133
2016-07-18,28.185707092285156
2016-07-19,28.266111373901367
2016-07-20,28.700359344482422
2016-07-21,27.558456420898438
2016-07-22,27.872081756591797
2016-07-25,27.896203994750977
2016-07-26,28.21786880493164
2016-07-27,28.0087947845459
2016-07-28,27.960540771484375
2016-07-29,28.032909393310547
2016-08-01,28.024864196777344
2016-08-02,27.791667938232422
2016-08-03,27.75115966796875
2016-08-04,28.018535614013672
2016-08-05,28.342628479003906
2016-08-08,28.39124870300293
2016-08-09,28.29401969909668
2016-08-10,27.9780216217041
2016-08-11,28.09956169128418
2016-08-12,28.010427474975586
2016-08-15,28.285921096801758
2016-08-16,28.528993606567383
2016-08-17,28.375041961669922
2016-08-18,28.334535598754883
2016-08-19,28.553308486938477
2016-08-22,28.650537490844727
2016-08-23,28.682945251464844
2016-08-24,28.480375289916992
2016-08-25,28.4317626953125
2016-08-26,28.569503784179688
2016-08-29,28.804473876953125
2016-08-30,28.9260196685791
2016-08-31,29.079967498779297
2016-09-01,29.185300827026367
2016-09-02,29.233919143676758
2016-09-06,29.630937576293945
2016-09-07,29.541810989379883
2016-09-08,29.525606155395508
2016-09-09,28.715351104736328
2016-09-12,29.233919143676758
2016-09-13,28.85308837890625
2016-09-14,28.861196517944336
2016-09-15,29.622835159301758
2016-09-16,30.522212982177734
2016-09-19,30.10898780822754
2016-09-20,30.092784881591797
2016-09-21,30.343957901000977
2016-09-22,30.424985885620117
2016-09-23,30.1332950592041
2016-09-26,29.69576072692871
2016-09-27,30.125198364257812
2016-09-28,30.335847854614258
2016-09-29,30.238628387451172
2016-09-30,30.587034225463867
2016-10-03,30.514118194580078
2016-10-04,30.41687774658203
2016-10-05,30.78150177001953
2016-10-06,30.8463191986084
2016-10-07,30.870624542236328
2016-10-10,30.805805206298828
2016-10-11,30.19810676574707
2016-10-12,30.084680557250977
2016-10-13,29.955039978027344
2016-10-14,30.343957901000977
2016-10-17,30.214319229125977
2016-10-18,30.587034225463867
2016-10-19,28.772062301635742
2016-10-20,28.707242965698242
2016-10-21,28.480375289916992
2016-10-24,28.569503784179688
2016-10-25,28.43986701965332
2016-10-26,28.29401969909668
2016-10-27,28.204891204833984
2016-10-28,28.148181915283203
2016-10-31,28.253503799438477
2016-11-01,27.969924926757812
2016-11-02,28.03473472595215
2016-11-03,27.700021743774414
2016-11-04,27.43877601623535
2016-11-07,28.320476531982422
2016-11-08,28.36129379272461
2016-11-09,28.369457244873047
2016-11-10,28.165367126464844
2016-11-11,28.25516128540039
2016-11-14,28.149036407470703
2016-11-15,28.500083923339844
2016-11-16,28.442930221557617
2016-11-17,28.58988380432129
2016-11-18,28.532739639282227
2016-11-21,28.557226181030273
2016-11-22,28.965417861938477
2016-11-23,28.736833572387695
2016-11-25,28.932764053344727
2016-11-28,28.989906311035156
2016-11-29,28.82663345336914
2016-11-30,28.32863426208496
2016-12-01,27.561233520507812
2016-12-02,27.887786865234375
2016-12-05,28.075559616088867
2016-12-06,28.344966888427734
2016-12-07,28.981752395629883
2016-12-08,29.14503288269043
2016-12-09,29.194007873535156
2016-12-12,29.36545181274414
2016-12-13,30.043058395385742
2016-12-14,29.838956832885742
2016-12-15,30.03488540649414
2016-12-16,29.643028259277344
2016-12-19,30.11652374267578
2016-12-20,30.377775192260742
2016-12-21,30.190000534057617
2016-12-22,30.149181365966797
2016-12-23,30.181842803955078
2016-12-27,30.26347541809082
2016-12-28,29.904268264770508
2016-12-29,29.928768157958984
2016-12-30,29.610368728637695
2017-01-03,29.87978172302246
2017-01-04,29.724658966064453
2017-01-05,29.675683975219727
2017-01-06,29.78181266784668
2017-01-09,29.887939453125
2017-01-10,29.83078956604004
2017-01-11,30.16551971435547
2017-01-12,29.969579696655273
2017-01-13,30.03488540649414
2017-01-17,30.043058395385742
2017-01-18,30.010395050048828
2017-01-19,29.85527992248535
2017-01-20,30.1573429107666
2017-01-23,30.018569946289062
2017-01-24,30.71248435974121
2017-01-25,30.859439849853516
2017-01-26,30.66350555419922
2017-01-27,31.00638771057129
2017-01-30,30.549224853515625
2017-01-31,30.05938148498535
2017-02-01,29.81446647644043
2017-02-02,29.945072174072266
2017-02-03,30.02730369567871
2017-02-06,29.821760177612305
2017-02-07,29.887537002563477
2017-02-08,29.91219711303711
2017-02-09,29.155757904052734
2017-02-10,29.057096481323242
2017-02-13,29.43531608581543
2017-02-14,29.542198181152344
2017-02-15,29.640867233276367
2017-02-16,29.936859130859375
2017-02-17,29.994421005249023
2017-02-21,30.02730369567871
2017-02-22,29.65730857849121
2017-02-23,29.747758865356445
2017-02-24,30.035537719726562
2017-02-27,30.019086837768555
2017-02-28,29.76419448852539
2017-03-01,29.542198181152344
2017-03-02,29.5257625579834
2017-03-03,29.517534255981445
2017-03-06,29.246206283569336
2017-03-07,29.43531608581543
2017-03-08,29.28731346130371
2017-03-09,29.451753616333008
2017-03-10,29.5257625579834
2017-03-13,28.909090042114258
2017-03-14,28.92552947998047
2017-03-15,28.859758377075195
2017-03-16,28.892648696899414
2017-03-17,28.99953269958496
2017-03-20,29.13109588623047
2017-03-21,28.8104248046875
2017-03-22,29.081756591796875
2017-03-23,28.99953269958496
2017-03-24,28.909090042114258
2017-03-27,29.098209381103516
2017-03-28,29.270872116088867
2017-03-29,29.246206283569336
2017-03-30,29.39419937133789
2017-03-31,29.65730857849121
2017-04-03,29.7313175201416
2017-04-04,29.829975128173828
2017-04-05,29.78065299987793
2017-04-06,29.624420166015625
2017-04-07,29.624420166015625
2017-04-10,29.43531608581543
2017-04-11,29.3859806060791
2017-04-12,29.29553985595703
2017-04-13,28.98309898376465
2017-04-17,29.172197341918945
2017-04-18,29.410648345947266
2017-04-19,29.5257625579834
2017-04-20,29.747758865356445
2017-04-21,29.86286735534668
2017-04-24,30.216413497924805
2017-04-25,30.315080642700195
2017-04-26,30.36441421508789
2017-04-27,30.775522232055664
2017-04-28,29.723085403442383
2017-05-01,29.854646682739258
2017-05-02,30.39730453491211
2017-05-03,30.631725311279297
2017-05-04,30.524038314819336
2017-05-05,30.499187469482422
2017-05-08,30.267250061035156
2017-05-09,30.126434326171875
2017-05-10,29.8282413482666
2017-05-11,29.56317138671875
2017-05-12,29.430631637573242
2017-05-15,29.513477325439453
2017-05-16,29.670854568481445
2017-05-17,29.02475357055664
2017-05-18,29.173856735229492
2017-05-19,29.322954177856445
2017-05-22,29.629440307617188
2017-05-23,29.703998565673828
2017-05-24,29.919357299804688
2017-05-25,30.03531837463379
2017-05-26,30.03531837463379
2017-05-30,29.96906089782715
2017-05-31,29.911067962646484
2017-06-01,29.919357299804688
2017-06-02,30.085023880004883
2017-06-05,30.10158348083496
2017-06-06,29.92763900756836
2017-06-07,30.03531837463379
2017-06-08,30.21755599975586
2017-06-09,29.57974624633789
2017-06-12,29.59630584716797
2017-06-13,29.72056007385254
2017-06-14,29.430631637573242
2017-06-15,29.248409271240234
2017-06-16,29.165569305419922
2017-06-19,29.4140682220459
2017-06-20,28.87565803527832
2017-06-21,28.643726348876953
2017-06-22,28.46149444580078
2017-06-23,28.3206787109375
2017-06-26,28.221275329589844
