Date,TECH
2015-07-01,22.674287796020508
2015-07-02,22.441818237304688
2015-07-06,22.753311157226562
2015-07-07,22.646385192871094
2015-07-08,22.4208927154541
2015-07-09,22.602214813232422
2015-07-10,22.96253204345703
2015-07-13,23.397235870361328
2015-07-14,23.862163543701172
2015-07-15,24.008607864379883
2015-07-16,24.308481216430664
2015-07-17,24.145769119262695
2015-07-20,24.29453468322754
2015-07-21,24.4130859375
2015-07-22,24.912885665893555
2015-07-23,24.98494529724121
2015-07-24,24.93147850036621
2015-07-27,24.924510955810547
2015-07-28,25.326669692993164
2015-07-29,25.49636459350586
2015-07-30,25.573074340820312
2015-07-31,25.426624298095703
2015-08-03,25.57074737548828
2015-08-04,25.51961326599121
2015-08-05,25.817157745361328
2015-08-06,25.554479598999023
2015-08-07,25.219738006591797
2015-08-10,25.326669692993164
2015-08-11,25.09653091430664
2015-08-12,24.75946807861328
2015-08-13,24.715166091918945
2015-08-14,24.63355827331543
2015-08-17,24.831737518310547
2015-08-18,24.666202545166016
2015-08-19,24.554277420043945
2015-08-20,24.17888832092285
2015-08-21,23.66826629638672
2015-08-24,22.07111167907715
2015-08-25,21.74468231201172
2015-08-26,22.2669620513916
2015-08-27,22.500120162963867
2015-08-28,22.383541107177734
2015-08-31,22.029136657714844
2015-09-01,21.439231872558594
2015-09-02,21.684057235717773
2015-09-03,21.460224151611328
2015-09-04,21.506853103637695
2015-09-08,22.003494262695312
2015-09-09,21.74934959411621
2015-09-10,22.094425201416016
2015-09-11,22.257631301879883
2015-09-14,22.341567993164062
2015-09-15,22.54908561706543
2015-09-16,22.313594818115234
2015-09-17,22.460487365722656
2015-09-18,22.157373428344727
2015-09-21,22.113073348999023
2015-09-22,22.18069076538086
2015-09-23,22.064109802246094
2015-09-24,21.851932525634766
2015-09-25,21.1780948638916
2015-09-28,20.73508644104004
2015-09-29,21.1780948638916
2015-09-30,21.55814552307129
2015-10-01,21.236379623413086
2015-10-02,21.80996322631836
2015-10-05,21.854263305664062
2015-10-06,21.71669578552246
2015-10-07,21.97783851623535
2015-10-08,21.844934463500977
2015-10-09,22.015146255493164
2015-10-12,22.220325469970703
2015-10-13,21.73301887512207
2015-10-14,21.350637435913086
2015-10-15,21.870588302612305
2015-10-16,22.143390655517578
2015-10-19,22.362558364868164
2015-10-20,22.322921752929688
2015-10-21,22.353227615356445
2015-10-22,21.70271110534668
2015-10-23,22.269289016723633
2015-10-26,22.290273666381836
2015-10-27,22.369552612304688
2015-10-28,20.39000129699707
2015-10-29,20.364356994628906
2015-10-30,20.564882278442383
2015-11-02,21.08483123779297
2015-11-03,20.847003936767578
2015-11-04,20.76073455810547
2015-11-05,20.730422973632812
2015-11-06,20.891307830810547
2015-11-09,20.70477294921875
2015-11-10,21.179805755615234
2015-11-11,20.845184326171875
2015-11-12,20.377166748046875
2015-11-13,20.358448028564453
2015-11-16,20.522247314453125
2015-11-17,20.625213623046875
2015-11-18,21.455934524536133
2015-11-19,21.093225479125977
2015-11-20,21.065139770507812
2015-11-23,21.367006301879883
2015-11-24,21.15406608581543
2015-11-25,21.390405654907227
2015-11-27,21.675893783569336
2015-11-30,21.34361457824707
2015-12-01,21.411474227905273
2015-12-02,21.53081703186035
2015-12-03,21.444229125976562
2015-12-04,21.56123924255371
2015-12-07,21.486356735229492
2015-12-08,21.514432907104492
2015-12-09,21.15406608581543
2015-12-10,21.168107986450195
2015-12-11,20.63691520690918
2015-12-14,20.842844009399414
2015-12-15,20.831140518188477
2015-12-16,21.205547332763672
2015-12-17,20.971542358398438
2015-12-18,20.625213623046875
2015-12-21,20.564369201660156
2015-12-22,20.831140518188477
2015-12-23,21.032379150390625
2015-12-24,21.34361457824707
2015-12-28,21.444229125976562
2015-12-29,21.493375778198242
2015-12-30,21.34361457824707
2015-12-31,21.060468673706055
2016-01-04,20.646278381347656
2016-01-05,20.585432052612305
2016-01-06,20.522247314453125
2016-01-07,20.393543243408203
2016-01-08,20.068281173706055
2016-01-11,19.717269897460938
2016-01-12,19.94659996032715
2016-01-13,19.286705017089844
2016-01-14,19.54645347595215
2016-01-15,19.4973201751709
2016-01-19,19.22352409362793
2016-01-20,19.279685974121094
2016-01-21,19.34052085876465
2016-01-22,20.094022750854492
2016-01-25,19.349891662597656
2016-01-26,19.65877342224121
2016-01-27,19.499652862548828
2016-01-28,19.00589370727539
2016-01-29,19.349891662597656
2016-02-01,19.143957138061523
2016-02-02,20.182937622070312
2016-02-03,20.084665298461914
2016-02-04,19.84364128112793
2016-02-05,20.48247528076172
2016-02-08,19.885753631591797
2016-02-09,19.817893981933594
2016-02-10,19.942384719848633
2016-02-11,19.585351943969727
2016-02-12,19.86722755432129
2016-02-16,20.543712615966797
2016-02-17,20.61652946472168
2016-02-18,20.46619987487793
2016-02-19,20.771556854248047
2016-02-22,20.780946731567383
2016-02-23,20.329965591430664
2016-02-24,20.38868522644043
2016-02-25,20.44740867614746
2016-02-26,20.423917770385742
2016-02-29,20.163185119628906
2016-03-01,21.13799285888672
2016-03-02,21.24603843688965
2016-03-03,21.375232696533203
2016-03-04,21.7440185546875
2016-03-07,21.9084415435791
2016-03-08,21.67120361328125
2016-03-09,21.685293197631836
2016-03-10,21.685293197631836
2016-03-11,22.136289596557617
2016-03-14,22.145681381225586
2016-03-15,21.633615493774414
2016-03-16,21.941326141357422
2016-03-17,21.943668365478516
2016-03-18,22.25138282775879
2016-03-21,22.265480041503906
2016-03-22,22.27252769470215
2016-03-23,21.80038833618164
2016-03-24,22.04937744140625
2016-03-28,21.84032440185547
2016-03-29,22.07756805419922
2016-03-30,22.446346282958984
2016-03-31,22.202051162719727
2016-04-01,22.4322509765625
2016-04-04,22.23259735107422
2016-04-05,21.64535903930664
2016-04-06,22.27017593383789
2016-04-07,22.04937744140625
2016-04-08,21.863811492919922
2016-04-11,21.61952781677246
2016-04-12,21.605436325073242
2016-04-13,21.760456085205078
2016-04-14,21.572540283203125
2016-04-15,21.82857894897461
2016-04-18,22.07286834716797
2016-04-19,21.762807846069336
2016-04-20,21.74637222290039
2016-04-21,22.061124801635742
2016-04-22,22.27252769470215
2016-04-25,21.86615562438965
2016-04-26,22.007097244262695
2016-04-27,22.07756805419922
2016-04-28,21.741670608520508
2016-04-29,21.88729476928711
2016-05-02,21.91548728942871
2016-05-03,23.618457794189453
2016-05-04,23.475173950195312
2016-05-05,23.583223342895508
2016-05-06,23.70302391052246
2016-05-09,23.923812866210938
2016-05-10,23.947303771972656
2016-05-11,23.867191314697266
2016-05-12,23.841276168823242
2016-05-13,24.01092529296875
2016-05-16,24.293685913085938
2016-05-17,24.154661178588867
2016-05-18,24.1782283782959
2016-05-19,24.270126342773438
2016-05-20,24.60472297668457
2016-05-23,24.764951705932617
2016-05-24,25.167884826660156
2016-05-25,25.236207962036133
2016-05-26,25.250354766845703
2016-05-27,25.827655792236328
2016-05-31,25.891277313232422
2016-06-01,26.240007400512695
2016-06-02,26.32012176513672
2016-06-03,26.063283920288086
2016-06-06,26.416736602783203
2016-06-07,26.60759162902832
2016-06-08,26.904499053955078
2016-06-09,26.819665908813477
2016-06-10,26.64529800415039
2016-06-13,26.470930099487305
2016-06-14,26.513341903686523
2016-06-15,26.541622161865234
2016-06-16,26.565181732177734
2016-06-17,25.952537536621094
2016-06-20,26.143400192260742
2016-06-21,26.108055114746094
2016-06-22,26.199949264526367
2016-06-23,26.565181732177734
2016-06-24,26.263574600219727
2016-06-27,25.37287139892578
2016-06-28,25.71455192565918
2016-06-29,25.6792049407959
2016-06-30,26.572248458862305
2016-07-01,26.447362899780273
2016-07-05,26.499208450317383
2016-07-06,26.614654541015625
2016-07-07,27.13776969909668
2016-07-08,27.13776969909668
2016-07-11,26.961048126220703
2016-07-12,27.010528564453125
2016-07-13,26.93984031677246
2016-07-14,26.362537384033203
2016-07-15,26.136337280273438
2016-07-18,26.305992126464844
2016-07-19,26.126907348632812
2016-07-20,26.26828956604004
2016-07-21,26.12925910949707
2016-07-22,26.096281051635742
2016-07-25,26.018512725830078
2016-07-26,26.011445999145508
2016-07-27,26.086851119995117
2016-07-28,26.103342056274414
2016-07-29,26.48978614807129
2016-08-01,26.810237884521484
2016-08-02,26.555761337280273
2016-08-03,26.543973922729492
2016-08-04,26.501567840576172
2016-08-05,26.536901473999023
2016-08-08,26.291847229003906
2016-08-09,26.216445922851562
2016-08-10,26.164608001708984
2016-08-11,26.301271438598633
2016-08-12,26.12925910949707
2016-08-15,26.263574600219727
2016-08-16,25.99730682373047
2016-08-17,26.426162719726562
2016-08-18,25.116043090820312
2016-08-19,25.24799919128418
2016-08-22,25.257423400878906
2016-08-23,25.125471115112305
2016-08-24,24.727256774902344
2016-08-25,24.838342666625977
2016-08-26,24.9777889251709
2016-08-29,25.06051254272461
2016-08-30,24.698884963989258
2016-08-31,24.899789810180664
2016-09-01,25.178686141967773
2016-09-02,25.26140785217285
2016-09-06,25.36068344116211
2016-09-07,25.975196838378906
2016-09-08,26.121734619140625
2016-09-09,25.081789016723633
2016-09-12,25.49776268005371
2016-09-13,24.95414924621582
2016-09-14,25.292129516601562
2016-09-15,25.92556381225586
2016-09-16,25.40321922302246
2016-09-19,25.84284019470215
2016-09-20,25.675024032592773
2016-09-21,25.405582427978516
2016-09-22,25.883024215698242
2016-09-23,25.60648536682129
2016-09-26,25.5852108001709
2016-09-27,25.84992790222168
2016-09-28,25.693933486938477
2016-09-29,25.58757972717285
2016-09-30,25.880651473999023
2016-10-03,25.918476104736328
2016-10-04,26.08390998840332
2016-10-05,26.20918846130371
2016-10-06,26.275362014770508
2016-10-07,26.225732803344727
2016-10-10,26.232820510864258
2016-10-11,25.22122573852539
2016-10-12,24.857240676879883
2016-10-13,24.982513427734375
2016-10-14,24.982513427734375
2016-10-17,24.838342666625977
2016-10-18,24.869060516357422
2016-10-19,24.750885009765625
2016-10-20,25.03923988342285
2016-10-21,24.802885055541992
2016-10-24,24.939971923828125
2016-10-25,24.306543350219727
2016-10-26,23.98982810974121
2016-10-27,23.916561126708984
2016-10-28,23.87638282775879
2016-10-31,24.578344345092773
2016-11-01,23.949647903442383
2016-11-02,23.70148277282715
2016-11-03,23.465131759643555
2016-11-04,23.502944946289062
2016-11-07,23.8220157623291
2016-11-08,23.812559127807617
2016-11-09,24.616357803344727
2016-11-10,24.969633102416992
2016-11-11,25.24942398071289
2016-11-14,25.263652801513672
2016-11-15,25.161705017089844
2016-11-16,24.912738800048828
2016-11-17,25.000469207763672
2016-11-18,24.843978881835938
2016-11-21,24.80604362487793
2016-11-22,24.96015739440918
2016-11-23,25.199628829956055
2016-11-25,25.403549194335938
2016-11-28,25.123756408691406
2016-11-29,25.341899871826172
2016-11-30,24.98149871826172
2016-12-01,25.102428436279297
2016-12-02,24.990976333618164
2016-12-05,25.21860122680664
2016-12-06,25.666732788085938
2016-12-07,25.273141860961914
2016-12-08,25.616943359375
2016-12-09,25.488906860351562
2016-12-12,24.919851303100586
2016-12-13,24.98861312866211
2016-12-14,24.91510581970215
2016-12-15,24.97674560546875
2016-12-16,24.8558292388916
2016-12-19,24.713565826416016
2016-12-20,24.827383041381836
2016-12-21,24.310483932495117
2016-12-22,24.244094848632812
2016-12-23,24.474090576171875
2016-12-27,24.668519973754883
2016-12-28,24.49542999267578
2016-12-29,24.53099822998047
2016-12-30,24.38161849975586
2017-01-03,24.329463958740234
2017-01-04,24.891395568847656
2017-01-05,24.46224021911621
2017-01-06,24.592641830444336
2017-01-09,24.47883415222168
2017-01-10,24.661399841308594
2017-01-11,24.10420799255371
2017-01-12,24.18718719482422
2017-01-13,24.040185928344727
2017-01-17,23.48772621154785
2017-01-18,23.47350311279297
2017-01-19,23.236398696899414
2017-01-20,23.241138458251953
2017-01-23,23.212682723999023
2017-01-24,23.224538803100586
2017-01-25,23.466388702392578
2017-01-26,23.454538345336914
2017-01-27,23.677417755126953
2017-01-30,23.501955032348633
2017-01-31,24.125547409057617
2017-02-01,24.222766876220703
2017-02-02,24.085233688354492
2017-02-03,24.374502182006836
2017-02-06,23.924009323120117
2017-02-07,23.990394592285156
2017-02-08,23.677417755126953
2017-02-09,24.552337646484375
2017-02-10,24.481204986572266
2017-02-13,24.6377010345459
2017-02-14,24.782329559326172
2017-02-15,25.020158767700195
2017-02-16,24.9749698638916
2017-02-17,25.029672622680664
2017-02-21,25.07010841369629
2017-02-22,25.14145851135254
2017-02-23,25.291297912597656
2017-02-24,25.350751876831055
2017-02-27,25.55291175842285
2017-02-28,25.286540985107422
2017-03-01,25.733659744262695
2017-03-02,25.388803482055664
2017-03-03,25.519611358642578
2017-03-06,25.46729278564453
2017-03-07,25.376909255981445
2017-03-08,25.433998107910156
2017-03-09,25.4815616607666
2017-03-10,25.70512580871582
2017-03-13,25.505342483520508
2017-03-14,25.4078369140625
2017-03-15,25.567180633544922
2017-03-16,24.856060028076172
2017-03-17,24.92740821838379
2017-03-20,24.72762680053711
2017-03-21,24.328060150146484
2017-03-22,24.38990020751953
2017-03-23,24.615846633911133
2017-03-24,24.691951751708984
2017-03-27,24.026010513305664
2017-03-28,23.78580093383789
2017-03-29,23.77391242980957
2017-03-30,24.0307674407959
2017-03-31,24.17584800720215
2017-04-03,23.990339279174805
2017-04-04,23.861906051635742
2017-04-05,23.6121826171875
2017-04-06,23.959421157836914
2017-04-07,23.952285766601562
2017-04-10,23.807207107543945
2017-04-11,23.88331413269043
2017-04-12,23.752511978149414
2017-04-13,23.747751235961914
2017-04-17,24.061689376831055
2017-04-18,24.08785057067871
2017-04-19,24.23293685913086
2017-04-20,24.38990020751953
2017-04-21,24.202016830444336
2017-04-24,24.53021812438965
2017-04-25,24.822763442993164
2017-04-26,25.153352737426758
2017-04-27,25.35788917541504
2017-04-28,25.46729278564453
2017-05-01,25.58620834350586
2017-05-02,26.428142547607422
2017-05-03,26.10706329345703
2017-05-04,26.36630630493164
2017-05-05,26.35917091369629
2017-05-08,26.218841552734375
2017-05-09,26.29257583618164
2017-05-10,26.435277938842773
2017-05-11,26.29019546508789
2017-05-12,26.25690269470215
2017-05-15,26.425762176513672
2017-05-16,26.501869201660156
2017-05-17,26.139314651489258
2017-05-18,26.003366470336914
2017-05-19,26.225189208984375
2017-05-22,26.318204879760742
2017-05-23,26.437469482421875
2017-05-24,26.48994255065918
2017-05-25,26.523338317871094
2017-05-26,26.5710391998291
2017-05-30,26.58773422241211
2017-05-31,26.73323631286621
2017-06-01,27.009912490844727
2017-06-02,27.55373764038086
2017-06-05,27.29375457763672
2017-06-06,27.17211151123047
2017-06-07,27.157793045043945
2017-06-08,27.110095977783203
2017-06-09,26.7833251953125
2017-06-12,26.57342529296875
2017-06-13,26.561504364013672
2017-06-14,26.752317428588867
2017-06-15,26.425539016723633
2017-06-16,26.625892639160156
2017-06-19,26.933584213256836
2017-06-20,26.92643165588379
2017-06-21,27.18165397644043
2017-06-22,27.739788055419922
2017-06-23,28.0260066986084
