Date,ACN
2019-12-16,205.0
2019-12-17,203.39999389648438
2019-12-18,205.75999450683594
2019-12-19,208.3000030517578
2019-12-20,211.10000610351562
2019-12-23,210.8300018310547
2019-12-24,211.61000061035156
2019-12-26,212.0500030517578
2019-12-27,212.22000122070312
2019-12-30,210.63999938964844
2019-12-31,210.57000732421875
2020-01-02,210.14999389648438
2020-01-03,209.8000030517578
2020-01-06,208.42999267578125
2020-01-07,203.92999267578125
2020-01-08,204.3300018310547
2020-01-09,206.14999389648438
2020-01-10,207.66000366210938
2020-01-13,209.58999633789062
2020-01-14,207.72999572753906
2020-01-15,207.25999450683594
2020-01-16,208.97999572753906
2020-01-17,209.1999969482422
2020-01-21,209.14999389648438
2020-01-22,209.41000366210938
2020-01-23,210.67999267578125
2020-01-24,208.57000732421875
2020-01-27,206.5500030517578
2020-01-28,210.24000549316406
2020-01-29,207.9600067138672
2020-01-30,208.3699951171875
2020-01-31,205.2100067138672
2020-02-03,207.8000030517578
2020-02-04,212.52999877929688
2020-02-05,212.22000122070312
2020-02-06,214.16000366210938
2020-02-07,211.5800018310547
2020-02-10,212.5500030517578
2020-02-11,212.13999938964844
2020-02-12,211.99000549316406
2020-02-13,212.39999389648438
2020-02-14,212.3699951171875
2020-02-18,213.75999450683594
2020-02-19,215.9199981689453
2020-02-20,213.89999389648438
2020-02-21,211.88999938964844
2020-02-24,204.36000061035156
2020-02-25,197.10000610351562
2020-02-26,195.6699981689453
2020-02-27,186.44000244140625
2020-02-28,180.58999633789062
2020-03-02,189.5500030517578
2020-03-03,182.22000122070312
2020-03-04,188.86000061035156
2020-03-05,182.55999755859375
2020-03-06,178.75
2020-03-09,164.11000061035156
2020-03-10,174.55999755859375
2020-03-11,165.11000061035156
2020-03-12,152.52999877929688
2020-03-13,166.50999450683594
2020-03-16,152.5399932861328
2020-03-17,157.7100067138672
2020-03-18,151.14999389648438
2020-03-19,158.5
2020-03-20,149.94000244140625
2020-03-23,143.69000244140625
2020-03-24,156.85000610351562
2020-03-25,151.82000732421875
2020-03-26,171.33999633789062
2020-03-27,162.8800048828125
2020-03-30,169.82000732421875
2020-03-31,163.25999450683594
2020-04-01,154.67999267578125
2020-04-02,156.27000427246094
2020-04-03,152.14999389648438
2020-04-06,166.0500030517578
2020-04-07,164.1199951171875
2020-04-08,171.72999572753906
2020-04-09,177.9199981689453
2020-04-13,172.57000732421875
2020-04-14,178.10000610351562
2020-04-15,169.4499969482422
2020-04-16,167.9499969482422
2020-04-17,175.08999633789062
2020-04-20,174.74000549316406
2020-04-21,166.24000549316406
2020-04-22,172.30999755859375
2020-04-23,172.89999389648438
2020-04-24,175.4600067138672
2020-04-27,179.42999267578125
2020-04-28,178.36000061035156
2020-04-29,187.55999755859375
2020-04-30,185.19000244140625
2020-05-01,180.08999633789062
2020-05-04,179.52999877929688
2020-05-05,181.6199951171875
2020-05-06,180.3800048828125
2020-05-07,187.11000061035156
2020-05-08,188.55999755859375
2020-05-11,187.75
2020-05-12,185.72000122070312
2020-05-13,181.0
2020-05-14,179.99000549316406
2020-05-15,183.8800048828125
2020-05-18,192.75
2020-05-19,190.08999633789062
2020-05-20,195.17999267578125
2020-05-21,193.5
2020-05-22,193.7100067138672
2020-05-26,196.39999389648438
2020-05-27,199.92999267578125
2020-05-28,201.6699981689453
2020-05-29,201.6199951171875
2020-06-01,203.3800048828125
2020-06-02,205.77999877929688
2020-06-03,207.27999877929688
2020-06-04,203.10000610351562
2020-06-05,208.49000549316406
2020-06-08,211.27999877929688
2020-06-09,207.33999633789062
2020-06-10,209.42999267578125
2020-06-11,195.9499969482422
2020-06-12,201.58999633789062
2020-06-15,199.7899932861328
2020-06-16,204.39999389648438
2020-06-17,205.1999969482422
2020-06-18,202.92999267578125
2020-06-19,201.5500030517578
2020-06-22,202.60000610351562
2020-06-23,207.39999389648438
2020-06-24,201.83999633789062
2020-06-25,217.32000732421875
2020-06-26,212.47000122070312
2020-06-29,212.72000122070312
2020-06-30,214.72000122070312
2020-07-01,214.58999633789062
2020-07-02,215.72000122070312
2020-07-06,217.5500030517578
2020-07-07,216.3300018310547
2020-07-08,218.88999938964844
2020-07-09,219.30999755859375
2020-07-10,220.25999450683594
2020-07-13,215.74000549316406
2020-07-14,219.16000366210938
2020-07-15,219.75999450683594
2020-07-16,219.11000061035156
2020-07-17,221.94000244140625
2020-07-20,223.42999267578125
2020-07-21,222.75
2020-07-22,224.22999572753906
2020-07-23,222.3000030517578
2020-07-24,221.44000244140625
2020-07-27,223.32000732421875
2020-07-28,222.17999267578125
2020-07-29,224.3800048828125
2020-07-30,223.97999572753906
2020-07-31,224.77999877929688
2020-08-03,227.17999267578125
2020-08-04,227.14999389648438
2020-08-05,228.6999969482422
2020-08-06,230.88999938964844
2020-08-07,231.55999755859375
2020-08-10,230.33999633789062
2020-08-11,228.57000732421875
2020-08-12,229.75
2020-08-13,231.72999572753906
2020-08-14,230.25
2020-08-17,232.6199951171875
2020-08-18,234.22999572753906
2020-08-19,234.6300048828125
2020-08-20,236.61000061035156
2020-08-21,237.49000549316406
2020-08-24,237.75
2020-08-25,238.2100067138672
2020-08-26,240.4499969482422
2020-08-27,240.8699951171875
2020-08-28,242.99000549316406
2020-08-31,239.92999267578125
2020-09-01,240.02000427246094
2020-09-02,247.17999267578125
2020-09-03,238.97999572753906
2020-09-04,236.07000732421875
2020-09-08,232.64999389648438
2020-09-09,238.91000366210938
2020-09-10,233.64999389648438
2020-09-11,234.77000427246094
2020-09-14,238.8300018310547
2020-09-15,240.1999969482422
2020-09-16,239.4199981689453
2020-09-17,236.82000732421875
2020-09-18,236.17999267578125
2020-09-21,233.91000366210938
2020-09-22,236.9199981689453
2020-09-23,230.64999389648438
2020-09-24,214.4199981689453
2020-09-25,214.6300048828125
2020-09-28,222.77999877929688
2020-09-29,224.0800018310547
2020-09-30,225.99000549316406
2020-10-01,225.17999267578125
2020-10-02,222.39999389648438
2020-10-05,223.49000549316406
2020-10-06,220.35000610351562
2020-10-07,223.4499969482422
2020-10-08,225.61000061035156
2020-10-09,228.69000244140625
2020-10-12,230.58999633789062
2020-10-13,229.3800048828125
2020-10-14,229.42999267578125
2020-10-15,228.77000427246094
2020-10-16,230.0500030517578
2020-10-19,226.24000549316406
2020-10-20,230.38999938964844
2020-10-21,233.10000610351562
2020-10-22,228.13999938964844
2020-10-23,229.6999969482422
2020-10-26,219.22999572753906
2020-10-27,220.66000366210938
2020-10-28,213.94000244140625
2020-10-29,216.44000244140625
2020-10-30,216.91000366210938
2020-11-02,220.19000244140625
2020-11-03,225.7100067138672
2020-11-04,227.9199981689453
2020-11-05,233.99000549316406
2020-11-06,236.2899932861328
2020-11-09,240.22000122070312
2020-11-10,238.7100067138672
2020-11-11,242.75
2020-11-12,238.14999389648438
2020-11-13,241.77999877929688
2020-11-16,244.9499969482422
2020-11-17,243.82000732421875
2020-11-18,239.72999572753906
2020-11-19,243.1999969482422
2020-11-20,243.44000244140625
2020-11-23,246.1999969482422
2020-11-24,250.0
2020-11-25,249.3300018310547
2020-11-27,250.1199951171875
2020-11-30,249.08999633789062
