Date,BAX
2015-10-20,29.061363220214844
2015-10-21,30.198030471801758
2015-10-22,29.621213912963867
2015-10-23,30.02837562561035
2015-10-26,30.460994720458984
2015-10-27,31.08022689819336
2015-10-28,31.597654342651367
2015-10-29,31.886066436767578
2015-10-30,31.716421127319336
2015-11-02,32.038753509521484
2015-11-03,32.42049026489258
2015-11-04,31.869098663330078
2015-11-05,31.85214614868164
2015-11-06,32.208412170410156
2015-11-09,31.94545555114746
2015-11-10,32.21690368652344
2015-11-11,32.132076263427734
2015-11-12,31.775789260864258
2015-11-13,31.869098663330078
2015-11-16,32.17448043823242
2015-11-17,32.038753509521484
2015-11-18,32.29323959350586
2015-11-19,32.15751266479492
2015-11-20,32.496822357177734
2015-11-23,32.29323959350586
2015-11-24,32.26779556274414
2015-11-25,32.132076263427734
2015-11-27,31.962417602539062
2015-11-30,31.936979293823242
2015-12-01,32.18296432495117
2015-12-02,31.787317276000977
2015-12-03,31.370407104492188
2015-12-04,31.940471649169922
2015-12-07,32.102134704589844
2015-12-08,31.65118980407715
2015-12-09,31.28532600402832
2015-12-10,31.719249725341797
2015-12-11,31.344884872436523
2015-12-14,31.081130981445312
2015-12-15,31.702238082885742
2015-12-16,32.187217712402344
2015-12-17,31.940471649169922
2015-12-18,31.183223724365234
2015-12-21,31.20875358581543
2015-12-22,32.008544921875
2015-12-23,32.450965881347656
2015-12-24,32.4594841003418
2015-12-28,32.450965881347656
2015-12-29,32.8083381652832
2015-12-30,32.3743896484375
2015-12-31,32.4594841003418
2016-01-04,31.625654220581055
2016-01-05,31.75328826904297
2016-01-06,31.829870223999023
2016-01-07,31.302352905273438
2016-01-08,30.80035400390625
2016-01-11,30.281333923339844
2016-01-12,30.187744140625
2016-01-13,29.63469696044922
2016-01-14,30.043106079101562
2016-01-15,29.864425659179688
2016-01-19,30.085657119750977
2016-01-20,29.575132369995117
2016-01-21,29.99205780029297
2016-01-22,30.689739227294922
2016-01-25,30.672727584838867
2016-01-26,31.089645385742188
2016-01-27,31.055614471435547
2016-01-28,30.37493133544922
2016-01-29,31.140682220458984
2016-02-01,31.719249725341797
2016-02-02,32.28931427001953
2016-02-03,32.553070068359375
2016-02-04,32.57859420776367
2016-02-05,31.89793586730957
2016-02-08,30.630172729492188
2016-02-09,30.791824340820312
2016-02-10,31.404438018798828
2016-02-11,30.528078079223633
2016-02-12,31.149181365966797
2016-02-16,31.829870223999023
2016-02-17,32.51054000854492
2016-02-18,32.391422271728516
2016-02-19,32.03407669067383
2016-02-22,32.68070602416992
2016-02-23,32.62114334106445
2016-02-24,33.157169342041016
2016-02-25,33.89739227294922
2016-02-26,33.548561096191406
2016-02-29,33.61661911010742
2016-03-01,34.01652526855469
2016-03-02,33.884273529052734
2016-03-03,33.56001281738281
2016-03-04,33.67092514038086
2016-03-07,33.978126525878906
2016-03-08,33.7733268737793
2016-03-09,33.78186798095703
2016-03-10,33.961055755615234
2016-03-11,34.54129409790039
2016-03-14,34.507164001464844
2016-03-15,34.23410415649414
2016-03-16,34.15731430053711
2016-03-17,33.89279556274414
2016-03-18,34.24263381958008
2016-03-21,34.174373626708984
2016-03-22,34.6436882019043
2016-03-23,34.720489501953125
2016-03-24,34.22557830810547
2016-03-28,34.54129409790039
2016-03-29,35.22392654418945
2016-03-30,35.20686721801758
2016-03-31,35.05325698852539
2016-04-01,35.57378005981445
2016-04-04,35.90656280517578
2016-04-05,35.24953079223633
2016-04-06,36.02604293823242
2016-04-07,35.60791778564453
2016-04-08,35.701778411865234
2016-04-11,35.78709411621094
2016-04-12,35.8639030456543
2016-04-13,36.128421783447266
2016-04-14,36.392940521240234
2016-04-15,36.427085876464844
2016-04-18,36.77693176269531
2016-04-19,37.00730514526367
2016-04-20,36.9134407043457
2016-04-21,36.70011520385742
2016-04-22,36.96465301513672
2016-04-25,37.22917175292969
2016-04-26,37.519290924072266
2016-04-27,37.69847106933594
2016-04-28,37.766746520996094
2016-04-29,37.73261642456055
2016-05-02,38.150718688964844
2016-05-03,37.87767028808594
2016-05-04,38.50056838989258
2016-05-05,38.65416717529297
2016-05-06,38.45790481567383
2016-05-09,38.52617645263672
2016-05-10,38.82482147216797
2016-05-11,39.584259033203125
2016-05-12,38.93575668334961
2016-05-13,38.84189224243164
2016-05-16,38.79922866821289
2016-05-17,38.05686569213867
2016-05-18,38.46644592285156
2016-05-19,36.828121185302734
2016-05-20,36.62332534790039
2016-05-23,36.435604095458984
2016-05-24,37.25478744506836
2016-05-25,37.118228912353516
2016-05-26,37.05851745605469
2016-05-27,36.95612716674805
2016-05-31,36.828121185302734
2016-06-01,37.08489227294922
2016-06-02,37.17047882080078
2016-06-03,37.2132568359375
2016-06-06,37.632625579833984
2016-06-07,37.59840393066406
2016-06-08,38.171844482421875
2016-06-09,38.30022430419922
2016-06-10,38.077693939208984
2016-06-13,38.00922393798828
2016-06-14,38.0349006652832
2016-06-15,37.838035583496094
2016-06-16,38.146156311035156
2016-06-17,38.0349006652832
2016-06-20,38.479957580566406
2016-06-21,38.52273941040039
2016-06-22,38.46284103393555
2016-06-23,39.33583068847656
2016-06-24,37.52993392944336
2016-06-27,36.246124267578125
2016-06-28,37.12766647338867
2016-06-29,38.36013412475586
2016-06-30,38.70248031616211
2016-07-01,38.89933395385742
2016-07-05,38.779510498046875
2016-07-06,39.361488342285156
2016-07-07,39.47276306152344
2016-07-08,39.9263801574707
2016-07-11,39.789424896240234
2016-07-12,40.09754943847656
2016-07-13,40.07186508178711
2016-07-14,40.18313217163086
2016-07-15,40.02907943725586
2016-07-18,39.84079360961914
2016-07-19,39.54123306274414
2016-07-20,39.96916961669922
2016-07-21,39.45564270019531
2016-07-22,39.643917083740234
2016-07-25,39.45564270019531
2016-07-26,41.09036636352539
2016-07-27,41.355674743652344
2016-07-28,41.27008819580078
2016-07-29,41.09892272949219
2016-08-01,41.50973892211914
2016-08-02,41.49262237548828
2016-08-03,41.18449783325195
2016-08-04,41.1502685546875
2016-08-05,41.133140563964844
2016-08-08,41.06468200683594
2016-08-09,41.21017837524414
2016-08-10,41.5953254699707
2016-08-11,41.963348388671875
2016-08-12,41.58677291870117
2016-08-15,41.432708740234375
2016-08-16,41.2872200012207
2016-08-17,41.06468200683594
2016-08-18,41.09036636352539
2016-08-19,41.03901290893555
2016-08-22,41.06468200683594
2016-08-23,41.06468200683594
2016-08-24,40.27729415893555
2016-08-25,40.3115234375
2016-08-26,40.37998580932617
2016-08-29,40.576839447021484
2016-08-30,40.13178634643555
2016-08-31,40.10602569580078
2016-09-01,39.63400650024414
2016-09-02,39.71981430053711
2016-09-06,39.43661117553711
2016-09-07,39.39369583129883
2016-09-08,39.539588928222656
2016-09-09,38.698509216308594
2016-09-12,39.24778747558594
2016-09-13,38.947410583496094
2016-09-14,38.99030685424805
2016-09-15,40.39784622192383
2016-09-16,40.578067779541016
2016-09-19,40.55231857299805
2016-09-20,40.672462463378906
2016-09-21,41.12734603881836
2016-09-22,41.36766052246094
2016-09-23,40.758304595947266
2016-09-26,40.5094108581543
2016-09-27,40.621002197265625
2016-09-28,41.12734603881836
2016-09-29,40.26909637451172
2016-09-30,40.85271072387695
2016-10-03,40.88704299926758
2016-10-04,40.58665084838867
2016-10-05,41.12734603881836
2016-10-06,41.38482666015625
2016-10-07,41.58222579956055
2016-10-10,41.453495025634766
2016-10-11,40.34634780883789
2016-10-12,40.320594787597656
2016-10-13,40.95570755004883
2016-10-14,40.72397232055664
2016-10-17,40.655311584472656
2016-10-18,41.24751663208008
2016-10-19,41.05012130737305
2016-10-20,41.359066009521484
2016-10-21,41.35049819946289
2016-10-24,41.573638916015625
2016-10-25,42.19157409667969
2016-10-26,40.71538162231445
2016-10-27,40.18327331542969
2016-10-28,40.5094108581543
2016-10-31,40.84413528442383
2016-11-01,40.24335861206055
2016-11-02,40.1146240234375
2016-11-03,40.23477554321289
2016-11-04,40.32917404174805
2016-11-07,40.869876861572266
2016-11-08,41.26467514038086
2016-11-09,39.99446105957031
2016-11-10,41.05869674682617
2016-11-11,40.18327331542969
2016-11-14,38.63843536376953
2016-11-15,39.539588928222656
2016-11-16,39.51384735107422
2016-11-17,40.423583984375
2016-11-18,40.320594787597656
2016-11-21,40.38925552368164
2016-11-22,39.63400650024414
2016-11-23,39.96012878417969
2016-11-25,40.09745407104492
2016-11-28,40.003047943115234
2016-11-29,38.41527557373047
2016-11-30,38.19149398803711
2016-12-01,37.554534912109375
2016-12-02,37.881614685058594
2016-12-05,37.7783317565918
2016-12-06,37.864402770996094
2016-12-07,37.976295471191406
2016-12-08,37.941871643066406
2016-12-09,38.596046447753906
2016-12-12,38.72515869140625
2016-12-13,38.75098419189453
2016-12-14,38.768192291259766
2016-12-15,38.81123733520508
2016-12-16,38.49275207519531
2016-12-19,38.423892974853516
2016-12-20,37.95907974243164
2016-12-21,37.95045852661133
2016-12-22,38.0107307434082
2016-12-23,38.0623664855957
2016-12-27,38.200096130371094
2016-12-28,38.03654861450195
2016-12-29,38.096797943115234
2016-12-30,38.1656608581543
2017-01-03,38.25175094604492
2017-01-04,38.51858139038086
2017-01-05,38.776798248291016
2017-01-06,39.18134689331055
2017-01-09,39.74082946777344
2017-01-10,40.03348922729492
2017-01-11,40.44664764404297
2017-01-12,40.03348922729492
2017-01-13,39.98184585571289
2017-01-17,40.0421028137207
2017-01-18,40.257286071777344
2017-01-19,40.08513641357422
2017-01-20,39.792484283447266
2017-01-23,39.611724853515625
2017-01-24,39.46540069580078
2017-01-25,39.71501159667969
2017-01-26,39.63753890991211
2017-01-27,40.52411651611328
2017-01-30,40.36918640136719
2017-01-31,41.2385368347168
2017-02-01,41.402076721191406
2017-02-02,41.42790603637695
2017-02-03,41.85829162597656
2017-02-06,41.61726760864258
2017-02-07,41.823848724365234
2017-02-08,41.61726760864258
2017-02-09,42.116519927978516
2017-02-10,42.17676544189453
2017-02-13,42.37474822998047
2017-02-14,42.14232635498047
2017-02-15,42.55548095703125
2017-02-16,42.53826904296875
2017-02-17,42.80509948730469
2017-02-21,43.003074645996094
2017-02-22,43.08915328979492
2017-02-23,43.373191833496094
2017-02-24,43.45927810668945
2017-02-27,43.416229248046875
2017-02-28,43.82940673828125
2017-03-01,44.191837310791016
2017-03-02,43.81214904785156
2017-03-03,43.93294906616211
2017-03-06,43.73448181152344
2017-03-07,44.045143127441406
2017-03-08,44.3212890625
2017-03-09,44.98575210571289
2017-03-10,44.88220977783203
2017-03-13,45.13246154785156
2017-03-14,44.787296295166016
2017-03-15,45.01165008544922
2017-03-16,44.381690979003906
2017-03-17,44.55427932739258
2017-03-20,44.174583435058594
2017-03-21,44.35580825805664
2017-03-22,44.692359924316406
2017-03-23,44.606056213378906
2017-03-24,44.89083480834961
2017-03-27,44.72687530517578
2017-03-28,44.778656005859375
2017-03-29,44.856319427490234
2017-03-30,45.089317321777344
2017-03-31,44.75276565551758
2017-04-03,45.12382507324219
2017-04-04,45.20149612426758
2017-04-05,45.34818649291992
2017-04-06,45.3309326171875
2017-04-07,45.5553092956543
2017-04-10,45.59844970703125
2017-04-11,45.71064376831055
2017-04-12,46.19388961791992
2017-04-13,45.952274322509766
2017-04-17,45.581199645996094
2017-04-18,45.5035285949707
2017-04-19,45.48627471923828
2017-04-20,45.641597747802734
2017-04-21,45.63298034667969
2017-04-24,46.12485885620117
2017-04-25,45.91774368286133
2017-04-26,47.9715690612793
2017-04-27,47.82487487792969
2017-04-28,48.04924392700195
2017-05-01,47.9715690612793
2017-05-02,48.04924392700195
2017-05-03,48.24772644042969
2017-05-04,48.29087448120117
2017-05-05,48.2822380065918
2017-05-08,48.06652069091797
2017-05-09,48.446189880371094
2017-05-10,48.48935317993164
2017-05-11,48.627418518066406
2017-05-12,48.48935317993164
2017-05-15,48.929439544677734
2017-05-16,49.6888542175293
2017-05-17,49.067535400390625
2017-05-18,49.24874496459961
2017-05-19,49.369564056396484
2017-05-22,49.74925994873047
2017-05-23,49.98225402832031
2017-05-24,50.34470748901367
2017-05-25,51.035064697265625
2017-05-26,50.60358810424805
2017-05-30,51.216285705566406
2017-05-31,51.32012176513672
2017-06-01,51.91716384887695
2017-06-02,51.67489242553711
2017-06-05,51.56239318847656
2017-06-06,51.38933181762695
2017-06-07,51.571041107177734
2017-06-08,51.70949172973633
2017-06-09,50.9739990234375
2017-06-12,49.45109939575195
2017-06-13,50.0827522277832
2017-06-14,50.169281005859375
2017-06-15,50.12601089477539
2017-06-16,50.12601089477539
2017-06-19,51.52778625488281
2017-06-20,51.81332778930664
2017-06-21,51.9604377746582
2017-06-22,52.505550384521484
2017-06-23,53.11125564575195
2017-06-26,52.7651481628418
2017-06-27,52.51421356201172
2017-06-28,52.66994857788086
2017-06-29,52.05561065673828
2017-06-30,52.38441467285156
2017-07-03,52.12482452392578
2017-07-05,52.53150939941406
2017-07-06,52.05561065673828
2017-07-07,52.54017639160156
2017-07-10,52.39306640625
2017-07-11,52.4622917175293
2017-07-12,53.02471923828125
2017-07-13,53.04204559326172
2017-07-14,53.742916107177734
2017-07-17,53.820777893066406
2017-07-18,53.76887512207031
2017-07-19,54.037105560302734
2017-07-20,54.54763412475586
2017-07-21,54.22747039794922
2017-07-24,54.279388427734375
2017-07-25,53.7255973815918
2017-07-26,52.97282028198242
2017-07-27,52.2459716796875
2017-07-28,52.5488166809082
2017-07-31,52.33250427246094
2017-08-01,52.53150939941406
2017-08-02,51.48452377319336
2017-08-03,51.56239318847656
2017-08-04,51.81332778930664
2017-08-07,51.68354034423828
2017-08-08,51.67489242553711
2017-08-09,51.93446350097656
2017-08-10,51.66623306274414
2017-08-11,51.778724670410156
2017-08-14,52.116172790527344
2017-08-15,52.60939025878906
2017-08-16,53.09394454956055
2017-08-17,52.626686096191406
2017-08-18,52.66994857788086
2017-08-21,52.87764358520508
2017-08-22,53.77752685546875
2017-08-23,53.171844482421875
2017-08-24,53.2237434387207
2017-08-25,53.2237434387207
2017-08-28,53.33622741699219
2017-08-29,53.137210845947266
2017-08-30,53.33674240112305
2017-08-31,53.82257843017578
2017-09-01,53.98741149902344
2017-09-05,53.94404220581055
2017-09-06,54.2476806640625
2017-09-07,54.5166130065918
2017-09-08,54.8983268737793
2017-09-11,55.76588821411133
2017-09-12,55.65310287475586
2017-09-13,56.05216979980469
2017-09-14,55.80058288574219
2017-09-15,55.48826599121094
2017-09-18,55.79191589355469
2017-09-19,55.54031753540039
2017-09-20,55.76588821411133
2017-09-21,54.98508834838867
2017-09-22,55.09787368774414
2017-09-25,54.447208404541016
2017-09-26,54.238990783691406
2017-09-27,54.18693542480469
2017-09-28,54.08284378051758
2017-09-29,54.43852233886719
2017-10-02,54.79423522949219
2017-10-03,54.325748443603516
2017-10-04,54.568660736083984
2017-10-05,54.4038200378418
2017-10-06,54.57734680175781
2017-10-09,53.310733795166016
2017-10-10,53.536293029785156
2017-10-11,53.796546936035156
2017-10-12,54.2476806640625
2017-10-13,54.49924850463867
2017-10-16,55.219329833984375
2017-10-17,55.45355987548828
2017-10-18,55.3841552734375
2017-10-19,55.06316375732422
2017-10-20,55.167274475097656
2017-10-23,55.627071380615234
2017-10-24,55.82661056518555
2017-10-25,55.852622985839844
2017-10-26,56.329795837402344
2017-10-27,56.980445861816406
2017-10-30,56.017459869384766
2017-10-31,55.930702209472656
2017-11-01,55.696475982666016
2017-11-02,55.583709716796875
2017-11-03,56.303768157958984
2017-11-06,55.835296630859375
2017-11-07,55.80058288574219
2017-11-08,56.39919662475586
2017-11-09,56.72886276245117
2017-11-10,55.55767059326172
2017-11-13,55.878665924072266
2017-11-14,55.92204284667969
2017-11-15,55.88734436035156
2017-11-16,56.3818359375
2017-11-17,55.41886901855469
2017-11-20,55.41886901855469
2017-11-21,55.73986053466797
2017-11-22,55.55767059326172
2017-11-24,55.627071380615234
2017-11-27,56.164947509765625
2017-11-28,57.30143737792969
2017-11-29,56.54668045043945
2017-11-30,56.99020767211914
2017-12-01,56.95542907714844
2017-12-04,55.87702178955078
2017-12-05,55.67698669433594
2017-12-06,55.41609191894531
2017-12-07,55.24215316772461
2017-12-08,55.70307922363281
2017-12-11,55.7813606262207
2017-12-12,55.92920684814453
2017-12-13,56.2857666015625
2017-12-14,56.33795166015625
2017-12-15,56.8162727355957
2017-12-18,56.92063522338867
2017-12-19,57.20762634277344
2017-12-20,56.7814826965332
2017-12-21,56.12053298950195
2017-12-22,56.2857666015625
2017-12-26,56.54667282104492
2017-12-27,56.33795166015625
2017-12-28,56.44231414794922
2017-12-29,56.216182708740234
2018-01-02,58.41648864746094
2018-01-03,59.35573959350586
2018-01-04,59.49489974975586
2018-01-05,60.16454315185547
2018-01-08,60.251522064208984
2018-01-09,60.3384895324707
2018-01-10,59.51227951049805
2018-01-11,59.53836441040039
2018-01-12,59.43401336669922
2018-01-16,58.85131072998047
2018-01-17,59.312252044677734
2018-01-18,60.18194580078125
2018-01-19,60.88638687133789
2018-01-22,61.051631927490234
2018-01-23,60.5297966003418
2018-01-24,60.999446868896484
2018-01-25,61.79087448120117
2018-01-26,62.84315490722656
2018-01-29,62.66050720214844
2018-01-30,62.39961624145508
2018-01-31,62.643123626708984
2018-02-01,60.83420181274414
2018-02-02,59.61665725708008
2018-02-05,56.98151397705078
2018-02-06,57.98164749145508
2018-02-07,57.007598876953125
2018-02-08,54.40725326538086
2018-02-09,55.92920684814453
2018-02-12,56.52927780151367
2018-02-13,56.207496643066406
2018-02-14,57.425052642822266
2018-02-15,57.781612396240234
2018-02-16,57.68596267700195
2018-02-20,58.30343246459961
2018-02-21,58.312129974365234
2018-02-22,58.642608642578125
2018-02-23,59.45140838623047
2018-02-26,60.12976837158203
2018-02-27,59.738407135009766
2018-02-28,58.9556770324707
2018-03-01,57.80501174926758
2018-03-02,57.778839111328125
2018-03-05,58.27573013305664
2018-03-06,58.415225982666016
2018-03-07,58.42393112182617
2018-03-08,59.12131118774414
2018-03-09,60.05406951904297
2018-03-12,59.71409606933594
2018-03-13,59.356685638427734
2018-03-14,58.65056610107422
2018-03-15,58.92082214355469
2018-03-16,59.18233871459961
2018-03-19,58.19728088378906
2018-03-20,58.32804489135742
2018-03-21,57.935768127441406
2018-03-22,57.14247131347656
2018-03-23,56.04408645629883
2018-03-26,57.090171813964844
2018-03-27,56.54970169067383
2018-03-28,55.660518646240234
2018-03-29,56.6978874206543
2018-04-02,55.29439926147461
2018-04-03,55.808712005615234
2018-04-04,56.1486930847168
2018-04-05,57.1163215637207
2018-04-06,55.69538497924805
2018-04-09,56.47995376586914
2018-04-10,57.709102630615234
2018-04-11,56.6107177734375
2018-04-12,57.33424377441406
2018-04-13,57.290679931640625
2018-04-16,57.787567138671875
2018-04-17,58.28445816040039
2018-04-18,58.59828186035156
2018-04-19,58.389060974121094
2018-04-20,58.4500846862793
2018-04-23,58.56340026855469
2018-04-24,57.665531158447266
2018-04-25,57.98805236816406
2018-04-26,61.012996673583984
2018-04-27,61.20477294921875
2018-04-30,60.58585739135742
2018-05-01,61.152442932128906
2018-05-02,61.396549224853516
2018-05-03,60.81249237060547
2018-05-04,61.35297393798828
2018-05-07,61.30937576293945
2018-05-08,60.54227066040039
2018-05-09,60.428932189941406
2018-05-10,61.54474639892578
2018-05-11,61.475013732910156
2018-05-14,62.06779098510742
2018-05-15,61.41400146484375
2018-05-16,61.66679000854492
2018-05-17,61.588356018066406
2018-05-18,61.54474639892578
2018-05-21,62.852352142333984
2018-05-22,62.52109909057617
2018-05-23,63.07028579711914
2018-05-24,63.122596740722656
2018-05-25,63.22719955444336
2018-05-29,62.529823303222656
2018-05-30,62.651859283447266
2018-05-31,61.917659759521484
2018-06-01,63.54339599609375
2018-06-04,64.85445404052734
2018-06-05,64.90690612792969
2018-06-06,65.7984619140625
2018-06-07,64.98556518554688
2018-06-08,65.36141204833984
2018-06-11,65.71976470947266
2018-06-12,65.85961151123047
2018-06-13,65.18663787841797
2018-06-14,65.91207122802734
2018-06-15,65.74598693847656
2018-06-18,64.94187927246094
2018-06-19,64.8282470703125
2018-06-20,64.09404754638672
2018-06-21,64.45240020751953
2018-06-22,64.95935821533203
2018-06-25,64.32127380371094
2018-06-26,63.928001403808594
2018-06-27,63.412296295166016
2018-06-28,64.50484466552734
2018-06-29,64.53981018066406
2018-07-02,64.4611587524414
2018-07-03,63.86680221557617
2018-07-05,64.50484466552734
2018-07-06,65.00306701660156
2018-07-09,65.26527404785156
2018-07-10,65.23030090332031
2018-07-11,64.95935821533203
2018-07-12,65.36141204833984
2018-07-13,65.36141204833984
2018-07-16,64.68838500976562
2018-07-17,65.3351821899414
2018-07-18,65.29151153564453
2018-07-19,65.32644653320312
2018-07-20,65.55370330810547
2018-07-23,65.50127410888672
2018-07-24,66.02566528320312
2018-07-25,66.8735122680664
2018-07-26,64.42620086669922
2018-07-27,62.67809295654297
2018-07-30,62.37217330932617
2018-07-31,63.324867248535156
2018-08-01,63.58710479736328
2018-08-02,63.14130783081055
2018-08-03,63.237483978271484
2018-08-06,63.38606262207031
2018-08-07,63.403560638427734
2018-08-08,63.51718521118164
2018-08-09,62.992740631103516
2018-08-10,62.49452209472656
2018-08-13,61.80401611328125
2018-08-14,61.80401611328125
2018-08-15,62.27603530883789
2018-08-16,62.56443786621094
2018-08-17,62.96651840209961
2018-08-20,63.106361389160156
2018-08-21,62.616905212402344
2018-08-22,63.05392074584961
2018-08-23,62.9140739440918
2018-08-24,63.237483978271484
2018-08-27,63.78813171386719
2018-08-28,63.8580436706543
2018-08-29,64.64469909667969
2018-08-30,64.75861358642578
2018-08-31,65.17047882080078
2018-09-04,65.53850555419922
2018-09-05,64.9075698852539
2018-09-06,65.30191802978516
2018-09-07,65.3632583618164
2018-09-10,65.62615966796875
2018-09-11,66.48491668701172
2018-09-12,66.6689453125
2018-09-13,67.58905792236328
2018-09-14,68.07979583740234
2018-09-17,67.51021575927734
2018-09-18,67.68545532226562
2018-09-19,68.03599548339844
2018-09-20,68.07979583740234
2018-09-21,67.79938507080078
2018-09-24,68.13237762451172
2018-09-25,67.87824249267578
2018-09-26,67.38753509521484
2018-09-27,67.1246337890625
2018-09-28,67.55402374267578
2018-10-01,68.17617797851562
2018-10-02,67.73804473876953
2018-10-03,66.52000427246094
2018-10-04,65.0653076171875
2018-10-05,65.00398254394531
2018-10-08,64.2591323852539
2018-10-09,63.952423095703125
2018-10-10,62.38383483886719
2018-10-11,61.490020751953125
2018-10-12,62.43642044067383
2018-10-15,62.10340881347656
2018-10-16,62.883331298828125
2018-10-17,63.479217529296875
2018-10-18,61.75291442871094
2018-10-19,60.86785125732422
2018-10-22,60.482269287109375
2018-10-23,60.228153228759766
2018-10-24,59.14151382446289
2018-10-25,59.44822692871094
2018-10-26,58.79976272583008
2018-10-29,58.7471923828125
2018-10-30,60.16679382324219
2018-10-31,54.77754592895508
2018-11-01,55.26828384399414
2018-11-02,54.48836898803711
2018-11-05,54.76879119873047
2018-11-06,55.583744049072266
2018-11-07,55.645084381103516
2018-11-08,55.969322204589844
2018-11-09,55.627559661865234
2018-11-12,53.945072174072266
2018-11-13,55.23322677612305
2018-11-14,55.934268951416016
2018-11-15,57.686859130859375
2018-11-16,58.28276062011719
2018-11-19,56.977081298828125
2018-11-20,56.240970611572266
2018-11-21,57.42397689819336
2018-11-23,57.371395111083984
2018-11-26,57.81831359863281
2018-11-27,57.80079650878906
2018-11-28,59.86885070800781
2018-11-29,59.60596466064453
2018-11-30,60.23867416381836
2018-12-03,60.80984878540039
2018-12-04,59.10507583618164
2018-12-06,58.69206237792969
2018-12-07,57.136680603027344
2018-12-10,57.540897369384766
2018-12-11,58.16481018066406
2018-12-12,58.87660217285156
2018-12-13,58.83264923095703
2018-12-14,57.73421096801758
2018-12-17,56.407291412353516
2018-12-18,57.21574783325195
2018-12-19,56.28427505493164
2018-12-20,55.08037185668945
2018-12-21,55.27370071411133
2018-12-24,53.999515533447266
2018-12-26,56.35456466674805
2018-12-27,57.61118698120117
2018-12-28,57.30362319946289
2018-12-31,57.839664459228516
2019-01-02,57.382720947265625
2019-01-03,56.66213607788086
2019-01-04,58.43722152709961
2019-01-07,58.14724349975586
2019-01-08,57.989044189453125
2019-01-09,58.9820556640625
2019-01-10,59.149017333984375
2019-01-11,58.70964050292969
2019-01-14,58.103302001953125
2019-01-15,59.35111999511719
2019-01-16,59.98384475708008
2019-01-17,60.73957443237305
2019-01-18,62.06647872924805
2019-01-22,61.214107513427734
2019-01-23,61.196529388427734
2019-01-24,61.46891784667969
2019-01-25,61.80286407470703
2019-01-28,61.662261962890625
2019-01-29,61.73257064819336
2019-01-30,63.02431869506836
2019-01-31,63.70095443725586
2019-02-01,63.38461685180664
2019-02-04,63.77127456665039
2019-02-05,63.3143196105957
2019-02-06,63.068267822265625
2019-02-07,62.48829650878906
2019-02-08,62.830989837646484
2019-02-11,63.03312301635742
2019-02-12,63.69218444824219
2019-02-13,63.859134674072266
2019-02-14,63.65703201293945
2019-02-15,64.5270004272461
2019-02-19,64.5621566772461
2019-02-20,65.1421127319336
2019-02-21,65.05423736572266
2019-02-22,65.62543487548828
2019-02-25,65.72209167480469
2019-02-26,65.82756042480469
2019-02-27,65.96815490722656
2019-02-28,65.83602905273438
2019-03-01,66.81388854980469
2019-03-04,66.48796844482422
2019-03-05,66.69937133789062
2019-03-06,65.83602905273438
2019-03-07,65.82719421386719
2019-03-08,65.30741882324219
2019-03-11,66.17959594726562
2019-03-12,66.67294311523438
2019-03-13,67.28963470458984
2019-03-14,67.40415954589844
