Date,LYB
2015-07-01,55.711585998535156
2015-07-02,56.036834716796875
2015-07-06,54.43812942504883
2015-07-07,53.81520462036133
2015-07-08,52.409461975097656
2015-07-09,53.6442985534668
2015-07-10,54.234161376953125
2015-07-13,54.82403564453125
2015-07-14,55.744651794433594
2015-07-15,55.2926139831543
2015-07-16,55.54069900512695
2015-07-17,53.74904251098633
2015-07-20,53.04894256591797
2015-07-21,52.955223083496094
2015-07-22,52.76225662231445
2015-07-23,51.709354400634766
2015-07-24,49.81846618652344
2015-07-27,49.531822204589844
2015-07-28,50.97063446044922
2015-07-29,51.687294006347656
2015-07-30,51.90229415893555
2015-07-31,51.72589874267578
2015-08-03,49.65308380126953
2015-08-04,50.47449493408203
2015-08-05,50.51858139038086
2015-08-06,49.713722229003906
2015-08-07,47.95517349243164
2015-08-10,50.397308349609375
2015-08-11,49.261688232421875
2015-08-12,49.2727165222168
2015-08-13,49.21758270263672
2015-08-14,48.021324157714844
2015-08-17,48.13710021972656
2015-08-18,47.50865936279297
2015-08-19,46.819557189941406
2015-08-20,46.257266998291016
2015-08-21,44.654693603515625
2015-08-24,42.98537063598633
2015-08-25,43.24688720703125
2015-08-26,45.016380310058594
2015-08-27,47.44248580932617
2015-08-28,47.537086486816406
2015-08-31,47.509254455566406
2015-09-01,45.378074645996094
2015-09-02,46.051387786865234
2015-09-03,46.01242446899414
2015-09-04,44.654693603515625
2015-09-08,46.279518127441406
2015-09-09,46.25169372558594
2015-09-10,46.802581787109375
2015-09-11,46.61338424682617
2015-09-14,45.84549331665039
2015-09-15,46.61894607543945
2015-09-16,48.57762908935547
2015-09-17,47.965545654296875
2015-09-18,47.68177032470703
2015-09-21,48.27716064453125
2015-09-22,47.25886535644531
2015-09-23,46.29619598388672
2015-09-24,46.65790557861328
2015-09-25,47.0251579284668
2015-09-28,44.84946060180664
2015-09-29,45.04977035522461
2015-09-30,46.38524627685547
2015-10-01,47.8431282043457
2015-10-02,49.2064208984375
2015-10-05,50.386085510253906
2015-10-06,52.099918365478516
2015-10-07,53.190555572509766
2015-10-08,54.25335693359375
2015-10-09,53.1126594543457
2015-10-12,51.57131576538086
2015-10-13,51.348731994628906
2015-10-14,52.38928985595703
2015-10-15,51.97195053100586
2015-10-16,52.39484786987305
2015-10-19,51.9496955871582
2015-10-20,51.93855667114258
2015-10-21,50.77560806274414
2015-10-22,52.58961486816406
2015-10-23,52.39484786987305
2015-10-26,51.42106628417969
2015-10-27,50.319305419921875
2015-10-28,51.2763786315918
2015-10-29,51.19292449951172
2015-10-30,51.69928741455078
2015-11-02,52.09436798095703
2015-11-03,53.03476333618164
2015-11-04,53.09597396850586
2015-11-05,52.85668182373047
2015-11-06,53.51887130737305
2015-11-09,52.57844924926758
2015-11-10,52.01090621948242
2015-11-11,51.48783493041992
2015-11-12,50.10785675048828
2015-11-13,51.07049560546875
2015-11-16,52.539527893066406
2015-11-17,52.30025863647461
2015-11-18,52.901214599609375
2015-11-19,52.244781494140625
2015-11-20,52.34016036987305
2015-11-23,52.97414779663086
2015-11-24,54.04012680053711
2015-11-25,53.83256149291992
2015-11-27,53.38932800292969
2015-11-30,53.759613037109375
2015-12-01,54.466529846191406
2015-12-02,53.34443664550781
2015-12-03,53.394927978515625
2015-12-04,54.04574966430664
2015-12-07,50.769229888916016
2015-12-08,49.01875305175781
2015-12-09,49.837894439697266
2015-12-10,49.09169006347656
2015-12-11,48.01449203491211
2015-12-14,48.09302520751953
2015-12-15,49.4002571105957
2015-12-16,49.89399719238281
2015-12-17,49.198299407958984
2015-12-18,49.1085205078125
2015-12-21,48.7999382019043
2015-12-22,48.86165237426758
2015-12-23,50.35404968261719
2015-12-24,49.46759796142578
2015-12-28,48.76629638671875
2015-12-29,49.74250793457031
2015-12-30,49.2375602722168
2015-12-31,48.75505447387695
2016-01-04,48.91215896606445
2016-01-05,49.17023849487305
2016-01-06,46.85310363769531
2016-01-07,44.934329986572266
2016-01-08,44.653812408447266
2016-01-11,42.824798583984375
2016-01-12,43.84589385986328
2016-01-13,42.04492950439453
2016-01-14,42.84722900390625
2016-01-15,42.0673828125
2016-01-19,41.50633239746094
2016-01-20,40.586212158203125
2016-01-21,41.84855651855469
2016-01-22,44.03666305541992
2016-01-25,42.54988479614258
2016-01-26,43.54854965209961
2016-01-27,43.037986755371094
2016-01-28,43.41951370239258
2016-01-29,43.74491500854492
2016-02-01,43.3409538269043
2016-02-02,42.1907958984375
2016-02-03,42.34790802001953
2016-02-04,44.693084716796875
2016-02-05,44.743553161621094
2016-02-08,42.48256301879883
2016-02-09,42.48256301879883
2016-02-10,42.08981704711914
2016-02-11,41.19774627685547
2016-02-12,42.897727966308594
2016-02-16,43.72246551513672
2016-02-17,44.37888717651367
2016-02-18,44.99604415893555
2016-02-19,43.840274810791016
2016-02-22,45.1980094909668
2016-02-23,43.20069122314453
2016-02-24,43.90201187133789
2016-02-25,44.30437088012695
2016-02-26,45.43208694458008
2016-02-29,45.45476150512695
2016-03-01,45.84010314941406
2016-03-02,45.57942581176758
2016-03-03,45.27908706665039
2016-03-04,46.46913528442383
2016-03-07,47.73853302001953
2016-03-08,45.6644401550293
2016-03-09,46.803497314453125
2016-03-10,48.15790939331055
2016-03-11,49.57463455200195
2016-03-14,48.02754592895508
2016-03-15,47.72721862792969
2016-03-16,48.92292785644531
2016-03-17,50.2093391418457
2016-03-18,49.65398406982422
2016-03-21,48.8492546081543
2016-03-22,48.77558135986328
2016-03-23,48.00486373901367
2016-03-24,48.37890625
2016-03-28,48.231563568115234
2016-03-29,48.27690124511719
2016-03-30,48.679264068603516
2016-03-31,48.4979133605957
2016-04-01,49.20627975463867
2016-04-04,48.826602935791016
2016-04-05,48.09555435180664
2016-04-06,48.866268157958984
2016-04-07,47.82353973388672
2016-04-08,47.52886199951172
2016-04-11,48.27690124511719
2016-04-12,49.80131530761719
2016-04-13,50.095985412597656
2016-04-14,50.095985412597656
2016-04-15,49.954322814941406
2016-04-18,50.141334533691406
2016-04-19,51.626075744628906
2016-04-20,51.25204849243164
2016-04-21,51.39374542236328
2016-04-22,51.116031646728516
2016-04-25,50.01099395751953
2016-04-26,50.7986946105957
2016-04-27,50.52669143676758
2016-04-28,48.939937591552734
2016-04-29,46.84882354736328
2016-05-02,47.500526428222656
2016-05-03,47.01882553100586
2016-05-04,46.12912368774414
2016-05-05,46.25379180908203
2016-05-06,46.52581024169922
2016-05-09,45.993125915527344
2016-05-10,46.650474548339844
2016-05-11,46.395477294921875
2016-05-12,46.04412078857422
2016-05-13,45.743751525878906
2016-05-16,47.18883514404297
2016-05-17,47.540184020996094
2016-05-18,46.25379180908203
2016-05-19,45.80610275268555
2016-05-20,46.069549560546875
2016-05-23,45.87482833862305
2016-05-24,46.07527542114258
2016-05-25,47.3696174621582
2016-05-26,46.60219192504883
2016-05-27,46.6193733215332
2016-05-31,46.59646224975586
2016-06-01,47.24932861328125
2016-06-02,46.14973068237305
2016-06-03,45.68009948730469
2016-06-06,46.682376861572266
2016-06-07,47.140525817871094
2016-06-08,47.163448333740234
2016-06-09,45.7717399597168
2016-06-10,46.08673858642578
2016-06-13,45.37084197998047
2016-06-14,45.04438781738281
2016-06-15,45.30784225463867
2016-06-16,45.29637145996094
2016-06-17,45.84618377685547
2016-06-20,45.594200134277344
2016-06-21,45.19329833984375
2016-06-22,45.2276496887207
2016-06-23,45.273468017578125
2016-06-24,42.90240478515625
2016-06-27,40.84636306762695
2016-06-28,41.43052291870117
2016-06-29,42.38697052001953
2016-06-30,42.62178421020508
2016-07-01,42.77641677856445
2016-07-05,41.72262191772461
2016-07-06,41.871498107910156
2016-07-07,42.6790657043457
2016-07-08,43.95048522949219
2016-07-11,43.50376892089844
2016-07-12,44.36284637451172
2016-07-13,43.96194076538086
2016-07-14,44.448760986328125
2016-07-15,44.620574951171875
2016-07-18,44.95848846435547
2016-07-19,45.0959358215332
2016-07-20,45.519737243652344
2016-07-21,45.29637145996094
2016-07-22,44.76374435424805
2016-07-25,45.170387268066406
2016-07-26,45.1589241027832
2016-07-27,44.752288818359375
2016-07-28,45.25628662109375
2016-07-29,43.10286331176758
2016-08-01,42.890960693359375
2016-08-02,41.21860885620117
2016-08-03,42.129241943359375
2016-08-04,42.575965881347656
2016-08-05,42.66759490966797
2016-08-08,43.194496154785156
2016-08-09,42.69622039794922
2016-08-10,42.6103401184082
2016-08-11,43.88749313354492
2016-08-12,43.62687301635742
2016-08-15,44.87781524658203
2016-08-16,44.47821807861328
2016-08-17,44.70408248901367
2016-08-18,45.23689270019531
2016-08-19,46.25617599487305
2016-08-22,45.42222595214844
2016-08-23,45.73495864868164
2016-08-24,45.22530746459961
2016-08-25,45.717586517333984
2016-08-26,45.850791931152344
2016-08-29,46.140350341796875
2016-08-30,46.296730041503906
2016-08-31,45.688621520996094
2016-09-01,45.451168060302734
2016-09-02,46.169315338134766
2016-09-06,46.02452850341797
2016-09-07,46.041900634765625
2016-09-08,45.48012924194336
2016-09-09,44.124942779541016
2016-09-12,44.449249267578125
2016-09-13,43.12879943847656
2016-09-14,43.70216751098633
2016-09-15,44.316062927246094
2016-09-16,44.663536071777344
2016-09-19,45.428016662597656
2016-09-20,44.906776428222656
2016-09-21,45.2542610168457
2016-09-22,45.27743911743164
2016-09-23,44.81991958618164
2016-09-26,44.29869079589844
2016-09-27,45.0457763671875
2016-09-28,46.331485748291016
2016-09-29,46.60367965698242
2016-09-30,46.713722229003906
2016-10-03,46.81795120239258
2016-10-04,46.238807678222656
2016-10-05,47.101741790771484
2016-10-06,48.70016860961914
2016-10-07,47.16545104980469
2016-10-10,47.640350341796875
2016-10-11,46.50522232055664
2016-10-12,46.331485748291016
2016-10-13,46.27356719970703
2016-10-14,46.070865631103516
2016-10-17,46.05928039550781
2016-10-18,46.43572235107422
2016-10-19,47.28705978393555
2016-10-20,47.23493957519531
2016-10-21,47.41447830200195
2016-10-24,47.269691467285156
2016-10-25,46.30830764770508
2016-10-26,46.534175872802734
2016-10-27,46.47625732421875
2016-10-28,46.49362564086914
2016-10-31,46.070865631103516
2016-11-01,45.294803619384766
2016-11-02,44.81991958618164
