Date,RRC
2015-10-22,30.256792068481445
2015-10-23,29.329710006713867
2015-10-26,27.175861358642578
2015-10-27,26.941749572753906
2015-10-28,26.99793815612793
2015-10-29,27.756460189819336
2015-10-30,28.505626678466797
2015-11-02,29.367164611816406
2015-11-03,29.020671844482422
2015-11-04,31.914316177368164
2015-11-05,33.13169860839844
2015-11-06,32.22334289550781
2015-11-09,31.174522399902344
2015-11-10,30.097599029541016
2015-11-11,28.121681213378906
2015-11-12,27.775188446044922
2015-11-13,29.704282760620117
2015-11-16,32.41999816894531
2015-11-17,30.902944564819336
2015-11-18,30.003948211669922
2015-11-19,29.68556022644043
2015-11-20,28.4775333404541
2015-11-23,28.861474990844727
2015-11-24,28.82402229309082
2015-11-25,28.35579490661621
2015-11-27,26.688907623291016
2015-11-30,26.763826370239258
2015-12-01,26.73573112487793
2015-12-02,27.026029586791992
2015-12-03,26.370513916015625
2015-12-04,25.977201461791992
2015-12-07,24.113664627075195
2015-12-08,24.113664627075195
2015-12-09,24.478878021240234
2015-12-10,23.795269012451172
2015-12-11,21.337888717651367
2015-12-14,20.503135681152344
2015-12-15,20.33431053161621
2015-12-16,20.28740882873535
2015-12-17,19.855966567993164
2015-12-18,20.00602912902832
2015-12-21,20.08106803894043
2015-12-22,20.484376907348633
2015-12-23,22.679126739501953
2015-12-24,22.885480880737305
2015-12-28,22.791683197021484
2015-12-29,23.035547256469727
2015-12-30,21.516096115112305
2015-12-31,23.082441329956055
2016-01-04,24.151683807373047
2016-01-05,24.076644897460938
2016-01-06,22.538440704345703
2016-01-07,22.604095458984375
2016-01-08,24.151683807373047
2016-01-11,23.420093536376953
2016-01-12,21.806856155395508
2016-01-13,22.425893783569336
2016-01-14,21.70368003845215
2016-01-15,20.49375343322754
2016-01-19,19.180654525756836
2016-01-20,20.62506866455078
2016-01-21,24.414308547973633
2016-01-22,24.855131149291992
2016-01-25,23.35443878173828
2016-01-26,25.68050765991211
2016-01-27,25.549198150634766
2016-01-28,26.121334075927734
2016-01-29,27.725196838378906
2016-02-01,26.505887985229492
2016-02-02,25.314708709716797
2016-02-03,26.937334060668945
2016-02-04,27.969053268432617
2016-02-05,28.66312026977539
2016-02-08,28.756912231445312
2016-02-09,26.299537658691406
2016-02-10,25.3240909576416
2016-02-11,25.239673614501953
2016-02-12,25.727397918701172
2016-02-16,24.42367935180664
2016-02-17,25.17401885986328
2016-02-18,24.42367935180664
2016-02-19,22.266435623168945
2016-02-22,23.345060348510742
2016-02-23,21.206581115722656
2016-02-24,21.910032272338867
2016-02-25,21.90064811706543
2016-02-26,22.40713119506836
2016-02-29,22.257064819335938
2016-03-01,24.14229965209961
2016-03-02,26.693466186523438
2016-03-03,28.822566986083984
2016-03-04,30.313880920410156
2016-03-07,31.655115127563477
2016-03-08,28.044086456298828
2016-03-09,27.715808868408203
2016-03-10,28.166019439697266
2016-03-11,29.198429107666016
2016-03-14,28.776077270507812
2016-03-15,29.87418556213379
2016-03-16,31.385265350341797
2016-03-17,31.5542049407959
2016-03-18,31.863922119140625
2016-03-21,30.906593322753906
2016-03-22,30.765810012817383
2016-03-23,29.264129638671875
2016-03-24,28.83238983154297
2016-03-28,29.88357162475586
2016-03-29,31.113080978393555
2016-03-30,30.371627807617188
2016-03-31,30.39039421081543
2016-04-01,30.456096649169922
2016-04-04,31.009838104248047
2016-04-05,29.69586181640625
2016-04-06,29.82725715637207
2016-04-07,30.812744140625
2016-04-08,32.774314880371094
2016-04-11,32.661705017089844
2016-04-12,35.6744499206543
2016-04-13,35.4304313659668
2016-04-14,34.70773696899414
2016-04-15,34.914222717285156
2016-04-18,34.801597595214844
2016-04-19,35.927860260009766
2016-04-20,36.059268951416016
2016-04-21,34.886070251464844
2016-04-22,37.30754470825195
2016-04-25,36.60361862182617
2016-04-26,37.28877639770508
2016-04-27,39.306663513183594
2016-04-28,38.24608612060547
2016-04-29,41.39963912963867
2016-05-02,40.864654541015625
2016-05-03,39.578834533691406
2016-05-04,39.20342254638672
2016-05-05,39.81346893310547
2016-05-06,39.33481979370117
2016-05-09,39.137718200683594
2016-05-10,40.4704704284668
2016-05-11,40.498626708984375
2016-05-12,39.663307189941406
2016-05-13,39.42866134643555
2016-05-16,35.374114990234375
2016-05-17,36.86642074584961
2016-05-18,36.3502082824707
2016-05-19,37.4952507019043
2016-05-20,37.89882278442383
2016-05-23,38.71538162231445
2016-05-24,38.78106689453125
2016-05-25,40.35784149169922
2016-05-26,39.05324935913086
2016-05-27,38.818607330322266
2016-05-31,39.97303771972656
2016-06-01,40.451698303222656
2016-06-02,40.60186767578125
2016-06-03,40.58309555053711
2016-06-06,42.272483825683594
2016-06-07,43.37998580932617
2016-06-08,41.737510681152344
2016-06-09,43.370601654052734
2016-06-10,40.554935455322266
2016-06-13,40.88357925415039
2016-06-14,40.554927825927734
2016-06-15,40.432861328125
2016-06-16,40.226287841796875
2016-06-17,41.59721374511719
2016-06-20,42.4704704284668
2016-06-21,43.61604690551758
2016-06-22,42.67705535888672
2016-06-23,42.66764831542969
2016-06-24,40.67700958251953
2016-06-27,39.897647857666016
2016-06-28,41.80379104614258
2016-06-29,41.306129455566406
2016-06-30,40.50799560546875
2016-07-01,41.7662353515625
2016-07-05,39.67229080200195
2016-07-06,40.395301818847656
2016-07-07,39.95398712158203
2016-07-08,41.43758010864258
2016-07-11,40.789669036865234
2016-07-12,42.01976013183594
2016-07-13,41.40003204345703
2016-07-14,40.395301818847656
2016-07-15,40.47043228149414
2016-07-18,40.902366638183594
2016-07-19,40.74273681640625
2016-07-20,39.41876220703125
2016-07-21,38.21685028076172
2016-07-22,38.620609283447266
2016-07-25,38.517330169677734
2016-07-26,39.31546401977539
2016-07-27,38.01028823852539
2016-07-28,38.2637939453125
2016-07-29,37.85064697265625
2016-08-01,36.73324966430664
2016-08-02,36.55484390258789
2016-08-03,38.16050338745117
2016-08-04,37.662841796875
2016-08-05,37.568946838378906
2016-08-08,38.207454681396484
2016-08-09,36.47032928466797
2016-08-10,35.83182907104492
2016-08-11,36.160465240478516
2016-08-12,36.38582992553711
2016-08-15,36.75203323364258
2016-08-16,36.79897689819336
2016-08-17,36.47032928466797
2016-08-18,38.301368713378906
2016-08-19,37.93515396118164
2016-08-22,37.02433395385742
2016-08-23,38.7426872253418
2016-08-24,37.953948974609375
2016-08-25,37.672237396240234
2016-08-26,37.23091506958008
2016-08-29,37.35298156738281
2016-08-30,37.296653747558594
2016-08-31,36.216796875
2016-09-01,36.68629837036133
2016-09-02,38.000892639160156
2016-09-06,39.04317092895508
2016-09-07,39.259132385253906
2016-09-08,40.4422607421875
2016-09-09,39.66289138793945
2016-09-12,40.30140686035156
2016-09-13,38.89292526245117
2016-09-14,36.910701751708984
2016-09-15,36.9858512878418
2016-09-16,35.11636734008789
2016-09-19,34.900299072265625
2016-09-20,34.36480712890625
2016-09-21,35.94306564331055
2016-09-22,36.00884246826172
2016-09-23,35.84913635253906
2016-09-26,36.196720123291016
2016-09-27,34.731201171875
2016-09-28,36.28126525878906
2016-09-29,35.28547286987305
2016-09-30,36.403404235839844
2016-10-03,36.74160385131836
2016-10-04,36.685237884521484
2016-10-05,36.63826370239258
2016-10-06,36.12156295776367
2016-10-07,36.88249969482422
2016-10-10,36.86372756958008
2016-10-11,36.43157196044922
2016-10-12,35.736392974853516
2016-10-13,37.0234260559082
2016-10-14,35.680023193359375
2016-10-17,35.463966369628906
2016-10-18,35.76457595825195
2016-10-19,35.90549850463867
2016-10-20,36.253089904785156
2016-10-21,34.947269439697266
2016-10-24,33.96084213256836
2016-10-25,33.71659851074219
2016-10-26,32.83351516723633
2016-10-27,33.491127014160156
2016-10-28,32.420166015625
2016-10-31,31.743759155273438
2016-11-01,30.607044219970703
2016-11-02,29.987003326416016
2016-11-03,30.024581909179688
2016-11-04,30.080957412719727
2016-11-07,31.584068298339844
2016-11-08,29.911853790283203
2016-11-09,31.339799880981445
2016-11-10,30.48491859436035
2016-11-11,30.052770614624023
2016-11-14,31.57465934753418
2016-11-15,32.58927536010742
2016-11-16,32.30741882324219
2016-11-17,31.969221115112305
2016-11-18,31.959840774536133
2016-11-21,34.19570541381836
2016-11-22,33.48173904418945
2016-11-23,34.55270767211914
2016-11-25,34.082984924316406
2016-11-28,34.29905319213867
2016-11-29,34.16753387451172
2016-11-30,33.04959487915039
2016-12-01,34.37421417236328
2016-12-02,34.15813064575195
2016-12-05,36.09339141845703
2016-12-06,36.06520462036133
2016-12-07,35.90549850463867
2016-12-08,36.03702926635742
2016-12-09,36.43157196044922
2016-12-12,33.791748046875
2016-12-13,34.09236526489258
2016-12-14,32.757625579833984
2016-12-15,32.579036712646484
2016-12-16,32.23125076293945
2016-12-19,31.930463790893555
2016-12-20,31.24429702758789
2016-12-21,32.15605545043945
2016-12-22,32.16544723510742
2016-12-23,32.616641998291016
2016-12-27,32.682430267333984
2016-12-28,32.259437561035156
2016-12-29,32.20304870605469
2016-12-30,32.29704284667969
2017-01-03,30.642717361450195
2017-01-04,31.535676956176758
2017-01-05,32.14665603637695
2017-01-06,32.17485046386719
2017-01-09,30.793107986450195
2017-01-10,31.357086181640625
2017-01-11,31.516881942749023
2017-01-12,31.949270248413086
2017-01-13,31.62027359008789
2017-01-17,31.73307991027832
2017-01-18,32.28764343261719
2017-01-19,32.40044403076172
2017-01-20,32.466243743896484
2017-01-23,32.09025573730469
2017-01-24,32.01506423950195
2017-01-25,31.79886245727539
2017-01-26,32.37224578857422
2017-01-27,33.565975189208984
2017-01-30,31.338293075561523
2017-01-31,30.398332595825195
2017-02-01,29.900146484375
2017-02-02,30.811904907226562
2017-02-03,31.46048355102539
2017-02-06,31.87407112121582
2017-02-07,31.159692764282227
2017-02-08,30.915306091308594
2017-02-09,31.780078887939453
2017-02-10,31.15029525756836
2017-02-13,30.576923370361328
2017-02-14,30.840105056762695
2017-02-15,31.018701553344727
2017-02-16,29.364370346069336
2017-02-17,29.39256477355957
2017-02-21,28.593605041503906
2017-02-22,28.13302230834961
2017-02-23,27.20246124267578
2017-02-24,25.980512619018555
2017-02-27,26.05570411682129
2017-02-28,25.961715698242188
2017-03-01,26.253101348876953
2017-03-02,25.820716857910156
2017-03-03,25.698524475097656
2017-03-06,26.760679244995117
2017-03-07,26.234302520751953
2017-03-08,25.886516571044922
2017-03-09,26.13091468811035
2017-03-10,25.877120971679688
2017-03-13,26.413280487060547
2017-03-14,25.820676803588867
2017-03-15,26.432092666625977
2017-03-16,26.04643440246582
2017-03-17,25.877119064331055
2017-03-20,26.074642181396484
2017-03-21,25.792461395263672
2017-03-22,25.209257125854492
2017-03-23,25.61373519897461
2017-03-24,26.037023544311523
2017-03-27,26.168716430664062
2017-03-28,26.1404972076416
2017-03-29,27.231639862060547
2017-03-30,26.911827087402344
2017-03-31,27.37274169921875
2017-04-03,26.87420082092285
2017-04-04,27.993566513061523
2017-04-05,27.65493392944336
2017-04-06,28.12525177001953
2017-04-07,27.720775604248047
2017-04-10,28.106443405151367
2017-04-11,27.65493392944336
2017-04-12,26.845975875854492
2017-04-13,26.121681213378906
2017-04-17,26.215749740600586
2017-04-18,25.792461395263672
2017-04-19,25.717206954956055
2017-04-20,25.97117805480957
2017-04-21,25.839488983154297
2017-04-24,25.61373519897461
2017-04-25,25.924148559570312
2017-04-26,25.97117805480957
2017-04-27,25.72661018371582
2017-04-28,24.91765785217285
2017-05-01,24.95528221130371
2017-05-02,24.95528221130371
2017-05-03,24.475555419921875
2017-05-04,23.958206176757812
2017-05-05,24.663684844970703
2017-05-08,24.287429809570312
2017-05-09,23.638385772705078
2017-05-10,23.97701072692871
2017-05-11,23.92998504638672
2017-05-12,24.089893341064453
2017-05-15,23.81710433959961
2017-05-16,23.66660499572754
2017-05-17,23.5255069732666
2017-05-18,23.271535873413086
2017-05-19,24.033456802368164
2017-05-22,23.807701110839844
2017-05-23,23.600757598876953
2017-05-24,22.707143783569336
2017-05-25,22.37792205810547
2017-05-26,22.763587951660156
2017-05-30,22.011070251464844
2017-05-31,21.691253662109375
2017-06-01,21.76650619506836
2017-06-02,20.919925689697266
2017-06-05,20.637727737426758
2017-06-06,21.19270896911621
2017-06-07,20.966955184936523
2017-06-08,20.872892379760742
2017-06-09,21.794723510742188
2017-06-12,21.804126739501953
2017-06-13,22.538463592529297
2017-06-14,21.822956085205078
2017-06-15,21.747642517089844
2017-06-16,22.01125144958496
2017-06-19,20.890918731689453
2017-06-20,20.806182861328125
2017-06-21,19.977699279785156
2017-06-22,20.175411224365234
2017-06-23,20.956817626953125
2017-06-26,21.568763732910156
2017-06-27,21.32398223876953
2017-06-28,21.512277603149414
2017-06-29,22.208955764770508
2017-06-30,21.81354522705078
2017-07-03,22.114809036254883
2017-07-05,20.87209129333496
2017-07-06,20.420185089111328
2017-07-07,20.081262588500977
2017-07-10,20.495506286621094
2017-07-11,20.843835830688477
2017-07-12,20.50492286682129
2017-07-13,20.92857551574707
2017-07-14,21.003890991210938
2017-07-17,21.173351287841797
2017-07-18,20.843835830688477
2017-07-19,21.258081436157227
2017-07-20,20.37311363220215
2017-07-21,19.77999496459961
2017-07-24,19.224538803100586
2017-07-25,20.542579650878906
2017-07-26,20.580236434936523
2017-07-27,20.919157028198242
2017-07-28,20.589649200439453
2017-07-31,19.874143600463867
2017-08-01,19.11155891418457
2017-08-02,16.852067947387695
2017-08-03,16.739097595214844
2017-08-04,16.833234786987305
2017-08-07,16.334266662597656
2017-08-08,15.976512908935547
2017-08-09,15.844709396362305
2017-08-10,15.929442405700684
2017-08-11,15.825883865356445
2017-08-14,15.929442405700684
2017-08-15,16.57904815673828
2017-08-16,16.50372886657715
2017-08-17,16.437828063964844
2017-08-18,16.889728546142578
2017-08-21,16.569629669189453
2017-08-22,16.908552169799805
2017-08-23,17.303966522216797
2017-08-24,17.511089324951172
2017-08-25,17.106264114379883
2017-08-28,16.560216903686523
2017-08-29,16.38134002685547
2017-08-30,16.343679428100586
2017-08-31,16.343679428100586
2017-09-01,16.804990768432617
2017-09-05,16.899139404296875
2017-09-06,17.247474670410156
2017-09-07,16.861482620239258
2017-09-08,15.609341621398926
2017-09-11,15.976512908935547
2017-09-12,16.87089729309082
2017-09-13,17.181577682495117
2017-09-14,17.699949264526367
2017-09-15,17.473751068115234
2017-09-18,18.03923988342285
2017-09-19,17.944997787475586
2017-09-20,18.152345657348633
2017-09-21,17.71879768371582
2017-09-22,17.831893920898438
2017-09-25,18.124067306518555
2017-09-26,18.642438888549805
2017-09-27,19.236204147338867
2017-09-28,18.585887908935547
2017-09-29,18.444509506225586
2017-10-02,19.24563217163086
2017-10-03,18.849781036376953
2017-10-04,19.04770851135254
2017-10-05,19.39642906188965
2017-10-06,18.840360641479492
2017-10-09,18.595314025878906
2017-10-10,18.482213973999023
2017-10-11,18.783811569213867
2017-10-12,18.661285400390625
2017-10-13,18.321990966796875
2017-10-16,18.387962341308594
2017-10-17,18.331418991088867
2017-10-18,17.90729522705078
2017-10-19,17.90729522705078
2017-10-20,17.775346755981445
2017-10-23,17.388925552368164
2017-10-24,17.520870208740234
2017-10-25,17.040205001831055
2017-10-26,16.700908660888672
2017-10-27,17.021352767944336
2017-10-30,16.917682647705078
2017-10-31,17.068477630615234
2017-11-01,17.370075225830078
2017-11-02,16.842281341552734
2017-11-03,17.087329864501953
2017-11-06,18.076946258544922
2017-11-07,17.8790225982666
2017-11-08,17.54914665222168
2017-11-09,17.81304359436035
2017-11-10,18.124067306518555
2017-11-13,17.51144790649414
2017-11-14,16.35218620300293
2017-11-15,16.09771728515625
2017-11-16,16.210811614990234
2017-11-17,16.99308204650879
2017-11-20,16.30506134033203
2017-11-21,16.19196128845215
2017-11-22,16.672636032104492
2017-11-24,16.37103843688965
2017-11-27,16.63493537902832
2017-11-28,16.945955276489258
2017-11-29,16.96480369567871
2017-11-30,16.98365592956543
2017-12-01,17.436046600341797
2017-12-04,16.842281341552734
2017-12-05,16.28621482849121
2017-12-06,15.551070213317871
2017-12-07,15.032702445983887
2017-12-08,15.155227661132812
2017-12-11,15.739570617675781
2017-12-12,15.409700393676758
2017-12-13,15.306024551391602
2017-12-14,15.088984489440918
2017-12-15,14.74927043914795
2017-12-18,15.013494491577148
2017-12-19,14.815324783325195
2017-12-20,14.919129371643066
2017-12-21,15.570249557495117
2017-12-22,15.532502174377441
2017-12-26,16.03264045715332
2017-12-27,16.00432777404785
2017-12-28,16.617700576782227
2017-12-29,16.098690032958984
2018-01-02,16.910232543945312
2018-01-03,16.806428909301758
2018-01-04,16.419530868530273
2018-01-05,15.815595626831055
2018-01-08,15.900528907775879
2018-01-09,16.098690032958984
2018-01-10,15.834470748901367
2018-01-11,16.296855926513672
2018-01-12,16.589391708374023
2018-01-16,15.834470748901367
2018-01-17,15.834470748901367
2018-01-18,15.541935920715332
2018-01-19,15.173912048339844
2018-01-22,15.617425918579102
2018-01-23,16.35347557067871
2018-01-24,16.042072296142578
2018-01-25,14.456738471984863
2018-01-26,14.437864303588867
2018-01-29,14.239702224731445
2018-01-30,13.805619239807129
2018-01-31,13.447032928466797
2018-02-01,13.145060539245605
2018-02-02,12.786477088928223
2018-02-05,12.361831665039062
2018-02-06,13.012951850891113
2018-02-07,12.380704879760742
2018-02-08,12.097609519958496
2018-02-09,11.993809700012207
2018-02-12,12.31464958190918
2018-02-13,12.01268196105957
2018-02-14,12.399579048156738
2018-02-15,12.861967086791992
2018-02-16,12.531689643859863
2018-02-20,12.3429594039917
2018-02-21,12.191976547241211
2018-02-22,12.26746654510498
2018-02-23,12.692110061645508
2018-02-26,12.786477088928223
2018-02-27,12.418451309204102
2018-02-28,12.541126251220703
2018-03-01,12.994080543518066
2018-03-02,13.824493408203125
2018-03-05,14.25857162475586
2018-03-06,14.362373352050781
2018-03-07,14.400120735168457
2018-03-08,14.211386680603027
2018-03-09,14.853073120117188
2018-03-12,14.720963478088379
2018-03-13,14.711522102355957
2018-03-14,14.19251537322998
2018-03-15,13.92794132232666
2018-03-16,14.277556419372559
2018-03-19,13.852347373962402
2018-03-20,13.521632194519043
2018-03-21,14.551581382751465
2018-03-22,14.296455383300781
2018-03-23,13.842900276184082
2018-03-26,14.287007331848145
2018-03-27,13.51218318939209
2018-03-28,13.549979209899902
2018-03-29,13.738961219787598
2018-04-02,12.983034133911133
2018-04-03,13.181463241577148
2018-04-04,13.020830154418945
2018-04-05,13.720060348510742
2018-04-06,13.200363159179688
2018-04-09,13.162565231323242
2018-04-10,13.96573543548584
2018-04-11,14.164166450500488
2018-04-12,13.861800193786621
2018-04-13,13.833450317382812
2018-04-16,13.70116138458252
2018-04-17,13.379895210266113
2018-04-18,13.729510307312012
2018-04-19,13.455486297607422
2018-04-20,12.935787200927734
2018-04-23,12.935787200927734
2018-04-24,12.690112113952637
2018-04-25,12.794050216674805
2018-04-26,13.370445251464844
2018-04-27,13.134218215942383
2018-04-30,13.086977005004883
2018-05-01,13.134218215942383
2018-05-02,13.011383056640625
2018-05-03,12.680663108825684
2018-05-04,12.869647026062012
2018-05-07,13.342100143432617
2018-05-08,13.568877220153809
2018-05-09,13.975186347961426
2018-05-10,13.946842193603516
2018-05-11,13.502732276916504
2018-05-14,13.946842193603516
2018-05-15,13.975186347961426
2018-05-16,14.6082763671875
2018-05-17,14.806707382202148
2018-05-18,14.334251403808594
2018-05-21,15.194116592407227
2018-05-22,14.59882640838623
2018-05-23,14.617725372314453
2018-05-24,14.287007331848145
2018-05-25,14.36259937286377
2018-05-29,14.268110275268555
2018-05-30,14.825602531433105
2018-05-31,14.967342376708984
2018-06-01,15.477588653564453
2018-06-04,14.75946044921875
2018-06-05,14.957890510559082
2018-06-06,14.91064453125
2018-06-07,15.354752540588379
2018-06-08,15.17521858215332
2018-06-11,15.29805850982666
2018-06-12,15.487039566040039
2018-06-13,15.704370498657227
2018-06-14,15.278648376464844
2018-06-15,15.117819786071777
2018-06-18,15.486778259277344
2018-06-19,15.723291397094727
2018-06-20,16.12063217163086
2018-06-21,15.93142032623291
2018-06-22,15.969257354736328
2018-06-25,15.704366683959961
2018-06-26,16.073326110839844
2018-06-27,15.751667976379395
2018-06-28,16.073326110839844
2018-06-29,15.827356338500977
2018-07-02,15.827356338500977
2018-07-03,15.93142032623291
2018-07-05,15.742208480834961
2018-07-06,16.14900779724121
2018-07-09,16.593652725219727
2018-07-10,16.08278465270996
2018-07-11,15.704366683959961
2018-07-12,15.401634216308594
2018-07-13,15.515156745910645
2018-07-16,15.269184112548828
2018-07-17,15.420555114746094
2018-07-18,15.278648376464844
2018-07-19,15.562463760375977
2018-07-20,15.439476013183594
2018-07-23,15.202964782714844
2018-07-24,15.117819786071777
2018-07-25,15.042136192321777
2018-07-26,15.032675743103027
2018-07-27,13.689290046691895
2018-07-30,13.783893585205078
2018-07-31,14.597495079040527
2018-08-01,14.550191879272461
2018-08-02,14.436667442321777
2018-08-03,14.729940414428711
2018-08-06,14.975912094116211
2018-08-07,15.184041023254395
2018-08-08,15.061056137084961
2018-08-09,15.240804672241211
2018-08-10,14.852923393249512
2018-08-13,14.427206039428711
2018-08-14,14.559653282165527
2018-08-15,13.887959480285645
2018-08-16,13.840658187866211
2018-08-17,14.058247566223145
2018-08-20,14.152852058410645
2018-08-21,14.909687995910645
2018-08-22,15.515156745910645
2018-08-23,15.63814926147461
2018-08-24,15.761127471923828
2018-08-27,15.590842247009277
2018-08-28,15.269184112548828
2018-08-29,15.675989151000977
2018-08-30,15.581380844116211
2018-08-31,15.534082412719727
2018-09-04,15.004293441772461
2018-09-05,14.786704063415527
2018-09-06,14.143391609191895
2018-09-07,13.859579086303711
2018-09-10,13.774433135986328
2018-09-11,14.171775817871094
2018-09-12,14.606954574584961
2018-09-13,14.78693675994873
2018-09-14,14.891138076782227
2018-09-17,15.203734397888184
2018-09-18,15.497392654418945
2018-09-19,16.283632278442383
2018-09-20,16.880413055419922
2018-09-21,16.56780242919922
2018-09-24,16.510969161987305
2018-09-25,16.44466781616211
2018-09-26,15.658431053161621
2018-09-27,16.113122940063477
2018-09-28,16.094175338745117
2018-10-01,16.14154052734375
2018-10-02,16.378360748291016
2018-10-03,16.56780242919922
2018-10-04,16.482553482055664
2018-10-05,16.50150489807129
2018-10-08,16.965665817260742
2018-10-09,17.505613327026367
2018-10-10,16.39730453491211
2018-10-11,15.724736213684082
2018-10-12,15.876300811767578
2018-10-15,16.719371795654297
2018-10-16,16.61517333984375
2018-10-17,16.3404598236084
2018-10-18,16.255210876464844
2018-10-19,16.473085403442383
2018-10-22,15.819467544555664
2018-10-23,15.60158920288086
2018-10-24,14.891138076782227
2018-10-25,15.127954483032227
2018-10-26,15.004810333251953
2018-10-29,14.474335670471191
2018-10-30,14.739570617675781
2018-10-31,15.014284133911133
2018-11-01,15.648954391479492
2018-11-02,15.525810241699219
2018-11-05,16.643596649169922
2018-11-06,16.473085403442383
2018-11-07,16.539392471313477
2018-11-08,16.160478591918945
2018-11-09,16.766742706298828
2018-11-12,16.672012329101562
2018-11-13,16.880413055419922
2018-11-14,16.520448684692383
2018-11-15,16.15101432800293
2018-11-16,16.027864456176758
2018-11-19,15.989970207214355
2018-11-20,14.891138076782227
2018-11-21,15.241626739501953
2018-11-23,14.777464866638184
2018-11-26,14.54064655303955
2018-11-27,14.057537078857422
2018-11-28,14.199625015258789
2018-11-29,14.048063278198242
2018-11-30,13.782824516296387
2018-12-03,14.048063278198242
2018-12-04,13.7923002243042
2018-12-06,13.157628059387207
2018-12-07,13.11026382446289
2018-12-10,12.513479232788086
2018-12-11,12.541897773742676
2018-12-12,12.361916542053223
2018-12-13,12.16268253326416
2018-12-14,11.138057708740234
2018-12-17,10.673182487487793
2018-12-18,10.549849510192871
2018-12-19,10.255743026733398
2018-12-20,9.733943939208984
2018-12-21,9.468297958374023
2018-12-24,8.937010765075684
2018-12-26,9.885737419128418
2018-12-27,9.66753101348877
2018-12-28,9.145730972290039
2018-12-31,9.079319953918457
2019-01-02,9.449324607849121
2019-01-03,9.439833641052246
2019-01-04,10.141894340515137
2019-01-07,10.559334754943848
2019-01-08,10.435999870300293
2019-01-09,11.005237579345703
2019-01-10,10.853438377380371
2019-01-11,10.910364151000977
2019-01-14,11.261393547058105
2019-01-15,11.138057708740234
2019-01-16,11.109598159790039
2019-01-17,10.929339408874512
2019-01-18,10.957798957824707
2019-01-22,10.322153091430664
2019-01-23,10.047021865844727
2019-01-24,10.255743026733398
2019-01-25,10.692156791687012
2019-01-28,10.692156791687012
2019-01-29,10.749080657958984
2019-01-30,11.157033920288086
2019-01-31,10.464462280273438
2019-02-01,10.388565063476562
2019-02-04,10.331643104553223
2019-02-05,10.170357704162598
2019-02-06,9.620094299316406
2019-02-07,9.164705276489258
2019-02-08,8.955985069274902
2019-02-11,9.819328308105469
2019-02-12,9.876251220703125
2019-02-13,9.857278823852539
2019-02-14,9.847790718078613
2019-02-15,10.312666893005371
2019-02-19,10.331643104553223
2019-02-20,10.511896133422852
2019-02-21,10.274717330932617
2019-02-22,10.065995216369629
2019-02-25,10.445487022399902
2019-02-26,10.056509017944336
2019-02-27,9.828815460205078
2019-02-28,10.151381492614746
2019-03-01,10.37907600402832
2019-03-04,10.559334754943848
2019-03-05,10.388565063476562
2019-03-06,10.056509017944336
2019-03-07,9.790864944458008
2019-03-08,9.288041114807129
2019-03-11,9.344964981079102
2019-03-12,9.857278823852539
2019-03-13,10.255743026733398
2019-03-14,10.350791931152344
2019-03-15,9.999110221862793
