Date,EXC
2016-05-24,17.219221115112305
2016-05-25,17.163497924804688
2016-05-26,17.310405731201172
2016-05-27,17.391468048095703
2016-05-31,17.361066818237305
2016-06-01,17.431995391845703
2016-06-02,17.58904266357422
2016-06-03,17.71062469482422
2016-06-06,17.741018295288086
2016-06-07,17.58904266357422
2016-06-08,17.756223678588867
2016-06-09,17.801815032958984
2016-06-10,17.52824592590332
2016-06-13,17.426929473876953
2016-06-14,17.148296356201172
2016-06-15,17.32054328918457
2016-06-16,17.330678939819336
2016-06-17,17.55357551574707
2016-06-20,17.447195053100586
2016-06-21,17.60930633544922
2016-06-22,17.442123413085938
2016-06-23,17.70555305480957
2016-06-24,17.421865463256836
2016-06-27,17.523183822631836
2016-06-28,17.67009162902832
2016-06-29,17.79168128967285
2016-06-30,18.419858932495117
2016-07-01,18.44518280029297
2016-07-05,18.343870162963867
2016-07-06,18.556642532348633
2016-07-07,18.08550453186035
2016-07-08,18.293214797973633
2016-07-11,18.440126419067383
2016-07-12,18.4553165435791
2016-07-13,18.617433547973633
2016-07-14,18.435054779052734
2016-07-15,18.4857177734375
2016-07-18,18.576904296875
2016-07-19,18.531309127807617
2016-07-20,18.3641357421875
2016-07-21,18.47052001953125
2016-07-22,18.951780319213867
2016-07-25,18.997379302978516
2016-07-26,18.789676666259766
2016-07-27,18.536380767822266
2016-07-28,18.673158645629883
2016-07-29,18.885927200317383
2016-08-01,18.97711753845215
2016-08-02,18.632625579833984
2016-08-03,18.526247024536133
2016-08-04,18.4046573638916
2016-08-05,18.308412551879883
2016-08-08,18.293214797973633
2016-08-09,18.1614933013916
2016-08-10,17.999385833740234
2016-08-11,17.79389190673828
2016-08-12,17.8603458404541
2016-08-15,17.701881408691406
2016-08-16,17.49741554260254
2016-08-17,17.676326751708984
2016-08-18,17.742773056030273
2016-08-19,17.56897735595703
2016-08-22,17.599645614624023
2016-08-23,17.68143081665039
2016-08-24,17.742773056030273
2016-08-25,17.640535354614258
2016-08-26,17.328723907470703
2016-08-29,17.4054012298584
2016-08-30,17.2827205657959
2016-08-31,17.37984275817871
2016-09-01,17.2827205657959
2016-09-02,17.415624618530273
2016-09-06,17.609872817993164
2016-09-07,17.666105270385742
2016-09-08,17.80922508239746
2016-09-09,17.07314109802246
2016-09-12,17.19070816040039
2016-09-13,16.89423370361328
2016-09-14,16.930011749267578
2016-09-15,17.200931549072266
2016-09-16,17.292940139770508
2016-09-19,17.461627960205078
2016-09-20,17.333831787109375
2016-09-21,17.814334869384766
2016-09-22,18.003475189208984
2016-09-23,17.788782119750977
2016-09-26,17.79900550842285
2016-09-27,17.47185516357422
2016-09-28,17.384952545166016
2016-09-29,17.016918182373047
2016-09-30,17.016918182373047
2016-10-03,16.7510986328125
2016-10-04,16.28593635559082
2016-10-05,16.423952102661133
2016-10-06,16.388174057006836
2016-10-07,16.44951057434082
2016-10-10,16.613082885742188
2016-10-11,16.43416976928711
2016-10-12,16.618192672729492
2016-10-13,16.791994094848633
2016-10-14,16.715316772460938
2016-10-17,16.740882873535156
2016-10-18,16.914670944213867
2016-10-19,16.807331085205078
2016-10-20,16.786880493164062
2016-10-21,16.613082885742188
2016-10-24,16.68976402282715
2016-10-25,16.81755256652832
2016-10-26,17.001577377319336
2016-10-27,17.006685256958008
2016-10-28,16.98624038696289
2016-10-31,17.415624618530273
2016-11-01,17.001577377319336
2016-11-02,16.715316772460938
2016-11-03,16.756214141845703
2016-11-04,16.71021270751953
2016-11-07,17.083358764648438
2016-11-08,17.206045150756836
2016-11-09,16.393278121948242
2016-11-10,15.586833000183105
2016-11-11,15.488739967346191
2016-11-14,15.886281967163086
2016-11-15,16.557458877563477
2016-11-16,16.31481170654297
2016-11-17,16.258014678955078
2016-11-18,16.381921768188477
2016-11-21,16.76913833618164
2016-11-22,16.75881576538086
2016-11-23,16.681371688842773
2016-11-25,16.82077407836914
2016-11-28,17.238969802856445
2016-11-29,17.37836456298828
2016-11-30,16.784626007080078
2016-12-01,16.60909080505371
2016-12-02,17.042776107788086
2016-12-05,17.20282554626465
2016-12-06,17.06342887878418
2016-12-07,17.311246871948242
2016-12-08,17.65715980529785
2016-12-09,18.018566131591797
2016-12-12,17.81720542907715
2016-12-13,18.307689666748047
2016-12-14,18.116661071777344
2016-12-15,18.44708824157715
2016-12-16,18.44192886352539
2016-12-19,18.45741081237793
2016-12-20,18.307689666748047
2016-12-21,18.142480850219727
2016-12-22,18.230249404907227
2016-12-23,18.22509002685547
2016-12-27,18.276718139648438
2016-12-28,18.173460006713867
2016-12-29,18.44192886352539
2016-12-30,18.32317543029785
2017-01-03,18.168289184570312
2017-01-04,18.32317543029785
2017-01-05,18.328344345092773
2017-01-06,18.627792358398438
2017-01-09,18.2095947265625
2017-01-10,18.101177215576172
2017-01-11,18.27155113220215
2017-01-12,18.297367095947266
2017-01-13,18.297367095947266
2017-01-17,18.524534225463867
2017-01-18,18.43675994873047
2017-01-19,18.452251434326172
2017-01-20,18.483230590820312
2017-01-23,18.22509002685547
2017-01-24,18.137310028076172
2017-01-25,18.250900268554688
2017-01-26,18.21992301940918
2017-01-27,18.111501693725586
2017-01-30,18.090848922729492
2017-01-31,18.524534225463867
2017-02-01,18.302522659301758
2017-02-02,18.493553161621094
2017-02-03,18.47290802001953
2017-02-06,18.488393783569336
2017-02-07,18.591651916503906
2017-02-08,18.188940048217773
2017-02-09,17.992752075195312
2017-02-10,18.08051872253418
2017-02-13,18.293163299560547
2017-02-14,18.428667068481445
2017-02-15,18.355703353881836
2017-02-16,18.45993423461914
2017-02-17,18.54332733154297
2017-02-21,18.72052001953125
2017-02-22,18.600648880004883
2017-02-23,18.751789093017578
2017-02-24,19.377199172973633
2017-02-27,19.059282302856445
2017-02-28,19.13224220275879
2017-03-01,18.79869270324707
2017-03-02,18.981101989746094
2017-03-03,18.92898941040039
2017-03-06,18.79869270324707
2017-03-07,18.8299617767334
2017-03-08,18.616289138793945
2017-03-09,18.64756202697754
2017-03-10,18.746580123901367
2017-03-13,18.73094367980957
2017-03-14,18.57459831237793
2017-03-15,18.908143997192383
2017-03-16,18.751789093017578
2017-03-17,18.767427444458008
2017-03-20,18.538105010986328
2017-03-21,18.741365432739258
2017-03-22,18.918563842773438
2017-03-23,18.741365432739258
2017-03-24,18.824758529663086
2017-03-27,18.678823471069336
2017-03-28,18.590229034423828
2017-03-29,18.725730895996094
2017-03-30,18.60586166381836
2017-03-31,18.751789093017578
2017-04-03,18.668405532836914
2017-04-04,18.835180282592773
2017-04-05,18.79348373413086
2017-04-06,18.902929306030273
2017-04-07,18.746580123901367
2017-04-10,18.663192749023438
2017-04-11,18.835180282592773
2017-04-12,18.861238479614258
2017-04-13,18.746580123901367
2017-04-17,18.710098266601562
2017-04-18,18.64756202697754
2017-04-19,18.48077964782715
2017-04-20,18.267101287841797
2017-04-21,18.25667953491211
2017-04-24,18.501630783081055
2017-04-25,18.282739639282227
2017-04-26,18.188922882080078
2017-04-27,18.157651901245117
2017-04-28,18.04821014404297
2017-05-01,17.891857147216797
2017-05-02,17.95960807800293
2017-05-03,17.709444046020508
2017-05-04,17.745925903320312
2017-05-05,17.897066116333008
2017-05-08,17.85537338256836
2017-05-09,17.506187438964844
2017-05-10,17.59478759765625
2017-05-11,17.63057518005371
2017-05-12,17.962135314941406
2017-05-15,18.262117385864258
2017-05-16,18.162126541137695
2017-05-17,18.341062545776367
2017-05-18,18.462108612060547
2017-05-19,18.451583862304688
2017-05-22,18.698928833007812
2017-05-23,18.614728927612305
2017-05-24,18.846298217773438
2017-05-25,18.962080001831055
2017-05-26,18.851558685302734
2017-05-30,18.977869033813477
2017-05-31,19.109439849853516
2017-06-01,19.33048439025879
2017-06-02,19.262060165405273
2017-06-05,19.277849197387695
2017-06-06,19.309429168701172
2017-06-07,19.267324447631836
2017-06-08,19.156803131103516
2017-06-09,19.272586822509766
2017-06-12,19.19890594482422
2017-06-13,19.235740661621094
2017-06-14,19.309429168701172
2017-06-15,19.377845764160156
2017-06-16,19.514677047729492
2017-06-19,19.38837242126465
2017-06-20,19.414682388305664
2017-06-21,19.298900604248047
2017-06-22,19.293636322021484
2017-06-23,19.209434509277344
2017-06-26,19.583093643188477
2017-06-27,19.346267700195312
2017-06-28,19.046281814575195
2017-06-29,18.862089157104492
2017-06-30,18.98313331604004
2017-07-03,18.862089157104492
2017-07-05,18.69367027282715
2017-07-06,18.77787971496582
2017-07-07,18.725248336791992
2017-07-10,18.819982528686523
2017-07-11,18.79892921447754
2017-07-12,18.98313331604004
2017-07-13,18.79892921447754
2017-07-14,18.977869033813477
2017-07-17,19.488365173339844
2017-07-18,19.556779861450195
2017-07-19,19.677825927734375
2017-07-20,19.788345336914062
2017-07-21,19.725194931030273
2017-07-24,19.57783317565918
2017-07-25,19.483102798461914
2017-07-26,19.8304500579834
2017-07-27,19.99359703063965
2017-07-28,20.20937728881836
2017-07-31,20.177797317504883
2017-08-01,20.288320541381836
2017-08-02,20.219898223876953
2017-08-03,20.230422973632812
2017-08-04,20.088333129882812
2017-08-07,20.11464500427246
2017-08-08,20.10938262939453
2017-08-09,19.84098243713379
2017-08-10,19.862024307250977
2017-08-11,19.908742904663086
2017-08-14,19.961833953857422
2017-08-15,20.08924674987793
2017-08-16,20.24321174621582
2017-08-17,19.961833953857422
2017-08-18,20.168886184692383
2017-08-21,20.152957916259766
2017-08-22,20.296300888061523
2017-08-23,20.34408187866211
2017-08-24,20.354698181152344
2017-08-25,20.333459854125977
2017-08-28,20.317537307739258
2017-08-29,20.290992736816406
2017-08-30,20.08924674987793
2017-08-31,20.105178833007812
2017-09-01,19.929981231689453
2017-09-05,19.961833953857422
2017-09-06,19.93528938293457
2017-09-07,20.190122604370117
2017-09-08,20.264450073242188
2017-09-11,20.42371940612793
2017-09-12,20.11048698425293
2017-09-13,20.06801986694336
2017-09-14,20.22728729248047
2017-09-15,19.96714210510254
2017-09-18,19.855648040771484
2017-09-19,19.791946411132812
2017-09-20,19.595510482788086
2017-09-21,19.722932815551758
2017-09-22,19.707002639770508
2017-09-25,19.961833953857422
2017-09-26,19.733549118041992
2017-09-27,19.722932815551758
2017-09-28,19.855648040771484
2017-09-29,19.99900245666504
2017-10-02,20.248519897460938
2017-10-03,20.08924674987793
2017-10-04,20.275068283081055
2017-10-05,20.360010147094727
2017-10-06,20.25383186340332
2017-10-09,20.195430755615234
2017-10-10,20.333459854125977
2017-10-11,20.41840362548828
2017-10-12,20.673236846923828
2017-10-13,20.832508087158203
2017-10-16,21.060794830322266
2017-10-17,21.02363395690918
2017-10-18,21.034252166748047
2017-10-19,21.113889694213867
2017-10-20,21.013015747070312
2017-10-23,21.09796142578125
2017-10-24,21.214757919311523
2017-10-25,21.273157119750977
2017-10-26,21.172286987304688
2017-10-27,21.36871910095215
2017-10-30,21.363414764404297
2017-10-31,21.347482681274414
2017-11-01,21.315629959106445
2017-11-02,21.618249893188477
2017-11-03,21.735042572021484
2017-11-06,21.602317810058594
2017-11-07,21.91023826599121
2017-11-08,21.936784744262695
2017-11-09,21.84122657775879
2017-11-10,21.926166534423828
2017-11-13,22.345571517944336
2017-11-14,22.681594848632812
2017-11-15,22.349863052368164
2017-11-16,22.066268920898438
2017-11-17,22.07697296142578
2017-11-20,22.1251277923584
2017-11-21,22.146533966064453
2017-11-22,22.20539093017578
2017-11-24,22.274946212768555
2017-11-27,22.285648345947266
2017-11-28,22.451520919799805
2017-11-29,22.307044982910156
2017-11-30,22.317752838134766
2017-12-01,22.3819637298584
2017-12-04,22.23749351501465
2017-12-05,22.071622848510742
2017-12-06,22.00206756591797
2017-12-07,21.836191177368164
2017-12-08,21.964603424072266
2017-12-11,22.43011474609375
2017-12-12,21.94320297241211
2017-12-13,22.007413864135742
2017-12-14,21.836191177368164
2017-12-15,21.79873275756836
2017-12-18,21.659616470336914
2017-12-19,21.1994571685791
2017-12-20,20.88911247253418
2017-12-21,20.90517234802246
2017-12-22,20.873064041137695
2017-12-26,20.766048431396484
2017-12-27,20.86236000061035
2017-12-28,21.02823257446289
2017-12-29,21.08709716796875
2018-01-02,21.183406829833984
2018-01-03,20.89981460571289
2018-01-04,20.605527877807617
2018-01-05,20.43430519104004
2018-01-08,20.653682708740234
2018-01-09,20.41825294494629
2018-01-10,20.30588722229004
2018-01-11,20.552021026611328
2018-01-12,20.54132652282715
2018-01-16,20.584123611450195
2018-01-17,20.915864944458008
2018-01-18,20.648334503173828
2018-01-19,20.316593170166016
2018-01-22,20.35939598083496
2018-01-23,20.616226196289062
2018-01-24,20.445011138916016
2018-01-25,20.696495056152344
2018-01-26,20.792802810668945
2018-01-29,20.509212493896484
2018-01-30,20.48781394958496
2018-01-31,20.605527877807617
2018-02-01,20.247034072875977
2018-02-02,20.182825088500977
2018-02-05,19.754770278930664
2018-02-06,19.513986587524414
2018-02-07,19.342763900756836
2018-02-08,19.251800537109375
2018-02-09,19.722660064697266
2018-02-12,19.888538360595703
2018-02-13,19.80292320251465
2018-02-14,19.7678165435791
2018-02-15,20.25391960144043
2018-02-16,20.40514373779297
2018-02-20,20.351133346557617
2018-02-21,20.016267776489258
2018-02-22,20.11348533630371
2018-02-23,20.65359115600586
2018-02-26,20.540164947509766
2018-02-27,20.11348533630371
2018-02-28,20.005462646484375
2018-03-01,19.951448440551758
2018-03-02,19.940654754638672
2018-03-05,20.351133346557617
2018-03-06,20.07567596435547
2018-03-07,19.88664436340332
2018-03-08,20.226911544799805
2018-03-09,20.25391960144043
2018-03-12,20.27011489868164
2018-03-13,20.22150993347168
2018-03-14,20.432144165039062
2018-03-15,20.45374870300293
2018-03-16,20.72920799255371
2018-03-19,20.64278793334961
2018-03-20,20.6914005279541
2018-03-21,20.56177520751953
2018-03-22,20.723798751831055
2018-03-23,20.36733055114746
2018-03-26,20.57797622680664
2018-03-27,20.77781105041504
2018-03-28,20.81561851501465
2018-03-29,21.06946563720703
2018-04-02,20.664392471313477
2018-04-03,20.929046630859375
2018-04-04,20.94524574279785
2018-04-05,21.064071655273438
2018-04-06,20.86423110961914
2018-04-09,20.842626571655273
2018-04-10,20.885835647583008
2018-04-11,20.783214569091797
2018-04-12,20.394336700439453
2018-04-13,20.707599639892578
2018-04-16,20.842626571655273
2018-04-17,21.101879119873047
2018-04-18,21.031661987304688
2018-04-19,21.0424747467041
2018-04-20,20.848024368286133
2018-04-23,20.880430221557617
2018-04-24,21.161287307739258
2018-04-25,21.150482177734375
2018-04-26,21.33951759338379
2018-04-27,21.52315902709961
2018-04-30,21.43133544921875
2018-05-01,21.685184478759766
2018-05-02,21.809412002563477
2018-05-03,22.063261032104492
2018-05-04,22.187484741210938
2018-05-07,22.306312561035156
2018-05-08,22.00385093688965
2018-05-09,21.587968826293945
2018-05-10,21.928234100341797
2018-05-11,21.94984245300293
2018-05-14,21.974353790283203
2018-05-15,21.903541564941406
2018-05-16,21.674753189086914
2018-05-17,21.435075759887695
2018-05-18,21.48409652709961
2018-05-21,21.593046188354492
2018-05-22,21.71833038330078
2018-05-23,21.952560424804688
2018-05-24,22.077852249145508
2018-05-25,22.154109954833984
2018-05-29,22.175901412963867
2018-05-30,22.45371437072754
2018-05-31,22.546321868896484
2018-06-01,22.328428268432617
2018-06-04,22.083297729492188
2018-06-05,22.023378372192383
2018-06-06,21.631174087524414
2018-06-07,21.865406036376953
2018-06-08,21.789146423339844
2018-06-11,21.751012802124023
2018-06-12,22.05606460571289
2018-06-13,22.072406768798828
2018-06-14,22.37200355529785
2018-06-15,22.600784301757812
2018-06-18,22.726078033447266
2018-06-19,22.666156768798828
2018-06-20,22.769657135009766
2018-06-21,22.568111419677734
2018-06-22,22.606239318847656
2018-06-25,22.796892166137695
2018-06-26,22.894943237304688
2018-06-27,22.987546920776367
2018-06-28,23.031126022338867
2018-06-29,23.205440521240234
2018-07-02,23.368854522705078
2018-07-03,23.319833755493164
2018-07-05,23.379749298095703
2018-07-06,23.47235870361328
2018-07-09,22.796892166137695
2018-07-10,22.971208572387695
2018-07-11,23.12373161315918
2018-07-12,23.069259643554688
2018-07-13,23.091045379638672
2018-07-16,22.960309982299805
2018-07-17,22.83502197265625
2018-07-18,22.83502197265625
2018-07-19,23.00933837890625
2018-07-20,22.905838012695312
2018-07-23,22.666156768798828
2018-07-24,22.68794822692871
2018-07-25,22.813234329223633
2018-07-26,23.025678634643555
2018-07-27,22.987546920776367
2018-07-30,22.769657135009766
2018-07-31,23.15096664428711
2018-08-01,22.878602981567383
2018-08-02,23.03657341003418
2018-08-03,23.145517349243164
2018-08-06,23.210891723632812
2018-08-07,23.298044204711914
2018-08-08,23.34162712097168
2018-08-09,23.6248836517334
2018-08-10,23.4941463470459
2018-08-13,23.59219741821289
2018-08-14,23.803600311279297
2018-08-15,23.957353591918945
2018-08-16,24.341718673706055
2018-08-17,24.451536178588867
2018-08-20,24.30328369140625
2018-08-21,24.20993423461914
2018-08-22,24.122081756591797
2018-08-23,24.10560417175293
2018-08-24,24.176990509033203
2018-08-27,23.96832847595215
2018-08-28,23.831052780151367
2018-08-29,24.06167984008789
2018-08-30,24.127573013305664
2018-08-31,24.001277923583984
2018-09-04,24.1550235748291
2018-09-05,24.270336151123047
2018-09-06,24.358192443847656
2018-09-07,24.19895362854004
2018-09-10,24.50096321105957
2018-09-11,24.270336151123047
2018-09-12,24.226408004760742
2018-09-13,24.40212631225586
2018-09-14,24.20444679260254
2018-09-17,24.418598175048828
2018-09-18,24.270336151123047
2018-09-19,23.74319839477539
2018-09-20,23.8255672454834
2018-09-21,23.96832847595215
2018-09-24,23.721237182617188
2018-09-25,23.38079261779785
2018-09-26,23.17213249206543
2018-09-27,23.50708770751953
2018-09-28,23.97382354736328
2018-10-01,23.836551666259766
2018-10-02,24.166006088256836
2018-10-03,23.66632843017578
2018-10-04,23.74319839477539
2018-10-05,24.056190490722656
2018-10-08,24.166006088256836
2018-10-09,24.17150115966797
2018-10-10,23.918912887573242
2018-10-11,23.463153839111328
2018-10-12,23.561996459960938
2018-10-15,23.627887725830078
2018-10-16,23.86400032043457
2018-10-17,23.605924606323242
2018-10-18,23.655344009399414
2018-10-19,24.23189926147461
2018-10-22,23.885967254638672
2018-10-23,23.902435302734375
2018-10-24,24.44605255126953
2018-10-25,24.078147888183594
2018-10-26,23.951858520507812
2018-10-29,24.20444679260254
2018-10-30,24.36917495727539
2018-10-31,24.056190490722656
2018-11-01,23.96832847595215
2018-11-02,23.831052780151367
2018-11-05,24.259357452392578
2018-11-06,24.33074188232422
2018-11-07,24.528417587280273
2018-11-08,24.572341918945312
2018-11-09,24.731584548950195
2018-11-12,25.10498046875
2018-11-13,25.209304809570312
2018-11-14,25.018430709838867
2018-11-15,25.201000213623047
2018-11-16,25.383575439453125
2018-11-19,25.50530242919922
2018-11-20,25.140148162841797
2018-11-21,24.869047164916992
2018-11-23,24.8137264251709
2018-11-26,25.007366180419922
2018-11-27,25.189937591552734
2018-11-28,25.350385665893555
2018-11-29,25.267398834228516
2018-11-30,25.665742874145508
2018-12-03,25.715534210205078
2018-12-04,25.975570678710938
2018-12-06,25.947906494140625
2018-12-07,25.98110008239746
2018-12-10,26.003232955932617
2018-12-11,25.94237518310547
2018-12-12,25.94237518310547
2018-12-13,25.975570678710938
2018-12-14,26.036428451538086
2018-12-17,25.23420524597168
2018-12-18,25.339324951171875
2018-12-19,25.295063018798828
2018-12-20,25.344858169555664
2018-12-21,25.38911247253418
2018-12-24,24.249401092529297
2018-12-26,24.609020233154297
2018-12-27,24.774993896484375
2018-12-28,24.75286293029785
2018-12-31,24.95203971862793
2019-01-02,24.382177352905273
2019-01-03,24.40983772277832
2019-01-04,24.686473846435547
2019-01-07,24.730731964111328
2019-01-08,25.112485885620117
2019-01-09,24.90777587890625
2019-01-10,25.333784103393555
2019-01-11,25.333784103393555
2019-01-14,24.918838500976562
2019-01-15,25.333784103393555
2019-01-16,25.339324951171875
2019-01-17,25.461034774780273
2019-01-18,25.49423599243164
2019-01-22,25.588281631469727
2019-01-23,25.931312561035156
2019-01-24,25.98110008239746
2019-01-25,25.68787384033203
2019-01-28,25.532962799072266
2019-01-29,25.560625076293945
2019-01-30,25.809595108032227
2019-01-31,26.423709869384766
2019-02-01,26.257728576660156
2019-02-04,26.191341400146484
2019-02-05,26.163677215576172
2019-02-06,26.18027687072754
2019-02-07,26.628416061401367
2019-02-08,26.401586532592773
2019-02-11,26.445837020874023
2019-02-12,26.512237548828125
2019-02-13,26.501163482666016
2019-02-14,26.47903823852539
2019-02-15,26.70033836364746
2019-02-19,26.84138298034668
2019-02-20,26.830223083496094
2019-02-21,27.030908584594727
2019-02-22,27.170272827148438
2019-02-25,26.991886138916016
2019-02-26,27.069929122924805
2019-02-27,26.92499542236328
2019-02-28,27.086658477783203
2019-03-01,27.058778762817383
2019-03-04,27.008617401123047
2019-03-05,26.991886138916016
2019-03-06,26.997467041015625
2019-03-07,27.064361572265625
2019-03-08,27.19257164001465
2019-03-11,27.359806060791016
2019-03-12,27.571640014648438
2019-03-13,27.66640853881836
2019-03-14,27.66082763671875
