Date,SPG
2016-08-19,211.89999389648438
2016-08-22,212.49000549316406
2016-08-23,211.97000122070312
2016-08-24,214.24000549316406
2016-08-25,215.5500030517578
2016-08-26,213.75999450683594
2016-08-29,215.69000244140625
2016-08-30,215.89999389648438
2016-08-31,215.47000122070312
2016-09-01,216.02000427246094
2016-09-02,216.69000244140625
2016-09-06,218.16000366210938
2016-09-07,218.9499969482422
2016-09-08,217.08999633789062
2016-09-09,209.89999389648438
2016-09-12,212.27999877929688
2016-09-13,206.9199981689453
2016-09-14,207.77999877929688
2016-09-15,207.91000366210938
2016-09-16,208.72999572753906
2016-09-19,209.58999633789062
2016-09-20,208.69000244140625
2016-09-21,210.8699951171875
2016-09-22,213.49000549316406
2016-09-23,213.49000549316406
2016-09-26,214.75999450683594
2016-09-27,212.92999267578125
2016-09-28,212.61000061035156
2016-09-29,207.5800018310547
2016-09-30,207.00999450683594
2016-10-03,201.83999633789062
2016-10-04,198.8699951171875
2016-10-05,195.72000122070312
2016-10-06,196.47999572753906
2016-10-07,196.80999755859375
2016-10-10,197.5
2016-10-11,195.5500030517578
2016-10-12,198.9199981689453
2016-10-13,198.7899932861328
2016-10-14,196.99000549316406
2016-10-17,197.49000549316406
2016-10-18,198.44000244140625
2016-10-19,198.4600067138672
2016-10-20,197.25999450683594
2016-10-21,196.5500030517578
2016-10-24,197.00999450683594
2016-10-25,197.27000427246094
2016-10-26,188.3800048828125
2016-10-27,183.22999572753906
2016-10-28,182.8800048828125
2016-10-31,185.9600067138672
2016-11-01,183.25
2016-11-02,179.67999267578125
2016-11-03,179.3300018310547
2016-11-04,180.27999877929688
2016-11-07,181.92999267578125
2016-11-08,183.25
2016-11-09,180.77999877929688
2016-11-10,182.2899932861328
2016-11-11,182.61000061035156
2016-11-14,185.58999633789062
2016-11-15,184.22999572753906
2016-11-16,182.94000244140625
2016-11-17,180.67999267578125
2016-11-18,180.8300018310547
2016-11-21,179.67999267578125
2016-11-22,181.5800018310547
2016-11-23,180.75999450683594
2016-11-25,181.3000030517578
2016-11-28,181.3300018310547
2016-11-29,182.3000030517578
2016-11-30,179.64999389648438
2016-12-01,176.82000732421875
2016-12-02,179.36000061035156
2016-12-05,180.75999450683594
2016-12-06,180.11000061035156
2016-12-07,183.75
2016-12-08,183.66000366210938
2016-12-09,183.42999267578125
2016-12-12,186.1199951171875
2016-12-13,187.42999267578125
2016-12-14,181.27999877929688
2016-12-15,180.0
2016-12-16,181.2899932861328
2016-12-19,182.6300048828125
2016-12-20,182.97999572753906
2016-12-21,178.1699981689453
2016-12-22,176.24000549316406
2016-12-23,175.9499969482422
2016-12-27,175.9600067138672
2016-12-28,174.1999969482422
2016-12-29,175.97999572753906
2016-12-30,177.6699981689453
2017-01-03,182.6199951171875
2017-01-04,184.0800018310547
2017-01-05,184.39999389648438
2017-01-06,186.8300018310547
2017-01-09,185.91000366210938
2017-01-10,184.19000244140625
2017-01-11,181.99000549316406
2017-01-12,183.08999633789062
2017-01-13,184.00999450683594
2017-01-17,185.3300018310547
2017-01-18,186.57000732421875
2017-01-19,182.9199981689453
2017-01-20,184.52999877929688
2017-01-23,185.0
2017-01-24,184.13999938964844
2017-01-25,182.39999389648438
2017-01-26,182.08999633789062
2017-01-27,179.50999450683594
2017-01-30,177.74000549316406
2017-01-31,183.77000427246094
2017-02-01,181.52999877929688
2017-02-02,182.9600067138672
2017-02-03,185.3300018310547
2017-02-06,182.07000732421875
2017-02-07,179.05999755859375
2017-02-08,180.6199951171875
2017-02-09,181.99000549316406
2017-02-10,182.10000610351562
2017-02-13,181.6699981689453
2017-02-14,180.94000244140625
2017-02-15,178.5399932861328
2017-02-16,179.17999267578125
2017-02-17,181.08999633789062
2017-02-21,185.16000366210938
2017-02-22,184.6999969482422
2017-02-23,184.99000549316406
2017-02-24,184.2899932861328
2017-02-27,186.3300018310547
2017-02-28,184.39999389648438
2017-03-01,182.52000427246094
2017-03-02,181.13999938964844
2017-03-03,179.39999389648438
2017-03-06,178.8000030517578
2017-03-07,177.2899932861328
2017-03-08,174.69000244140625
2017-03-09,169.32000732421875
2017-03-10,168.1699981689453
2017-03-13,168.69000244140625
2017-03-14,167.22999572753906
2017-03-15,170.0
2017-03-16,169.39999389648438
2017-03-17,168.02000427246094
2017-03-20,168.11000061035156
2017-03-21,168.9600067138672
2017-03-22,165.39999389648438
2017-03-23,167.55999755859375
2017-03-24,167.9499969482422
2017-03-27,166.14999389648438
2017-03-28,168.0500030517578
2017-03-29,169.86000061035156
2017-03-30,170.0399932861328
2017-03-31,172.02999877929688
2017-04-03,174.05999755859375
2017-04-04,170.55999755859375
2017-04-05,170.2899932861328
2017-04-06,169.8000030517578
2017-04-07,169.80999755859375
2017-04-10,171.49000549316406
2017-04-11,173.35000610351562
2017-04-12,173.27999877929688
2017-04-13,173.83999633789062
2017-04-17,174.57000732421875
2017-04-18,174.72999572753906
2017-04-19,174.42999267578125
2017-04-20,174.72999572753906
2017-04-21,171.97999572753906
2017-04-24,168.94000244140625
2017-04-25,168.0399932861328
2017-04-26,165.0399932861328
2017-04-27,167.8699951171875
2017-04-28,165.25999450683594
2017-05-01,168.61000061035156
2017-05-02,168.7899932861328
2017-05-03,165.58999633789062
2017-05-04,165.4199981689453
2017-05-05,164.52000427246094
2017-05-08,162.83999633789062
2017-05-09,162.4600067138672
2017-05-10,165.64999389648438
2017-05-11,161.77999877929688
2017-05-12,157.47999572753906
2017-05-15,156.16000366210938
2017-05-16,154.1300048828125
2017-05-17,154.25999450683594
2017-05-18,154.00999450683594
2017-05-19,157.8699951171875
2017-05-22,157.60000610351562
2017-05-23,157.25
2017-05-24,159.77999877929688
2017-05-25,160.6999969482422
2017-05-26,157.25999450683594
2017-05-30,154.97999572753906
2017-05-31,154.25
2017-06-01,154.8300018310547
2017-06-02,152.63999938964844
2017-06-05,152.25999450683594
2017-06-06,153.08999633789062
2017-06-07,155.27000427246094
2017-06-08,154.57000732421875
2017-06-09,155.60000610351562
2017-06-12,159.74000549316406
2017-06-13,158.80999755859375
2017-06-14,159.63999938964844
2017-06-15,160.72999572753906
2017-06-16,160.25999450683594
2017-06-19,158.97000122070312
2017-06-20,158.97999572753906
2017-06-21,158.77999877929688
2017-06-22,159.1300048828125
2017-06-23,158.89999389648438
2017-06-26,160.4499969482422
2017-06-27,162.3699951171875
2017-06-28,163.8000030517578
2017-06-29,162.5800018310547
2017-06-30,161.75999450683594
2017-07-03,165.17999267578125
2017-07-05,158.22999572753906
2017-07-06,155.77999877929688
2017-07-07,156.63999938964844
2017-07-10,155.44000244140625
2017-07-11,153.94000244140625
2017-07-12,155.52000427246094
2017-07-13,158.0500030517578
2017-07-14,160.72999572753906
2017-07-17,162.1300048828125
2017-07-18,159.8300018310547
2017-07-19,160.27000427246094
2017-07-20,161.00999450683594
2017-07-21,160.5800018310547
2017-07-24,160.0399932861328
2017-07-25,161.57000732421875
2017-07-26,163.77000427246094
2017-07-27,166.3300018310547
2017-07-28,160.52000427246094
2017-07-31,158.5
2017-08-01,164.5800018310547
2017-08-02,161.3699951171875
2017-08-03,161.9499969482422
2017-08-04,164.52999877929688
2017-08-07,166.3699951171875
2017-08-08,164.08999633789062
2017-08-09,163.41000366210938
2017-08-10,161.14999389648438
2017-08-11,157.88999938964844
2017-08-14,160.33999633789062
2017-08-15,157.49000549316406
2017-08-16,157.9499969482422
2017-08-17,157.1999969482422
2017-08-18,153.5800018310547
2017-08-21,154.5800018310547
2017-08-22,153.22999572753906
2017-08-23,157.57000732421875
2017-08-24,156.66000366210938
2017-08-25,159.0399932861328
2017-08-28,156.8300018310547
2017-08-29,156.25
2017-08-30,157.02000427246094
2017-08-31,156.85000610351562
2017-09-01,158.19000244140625
2017-09-05,156.8800048828125
2017-09-06,158.72999572753906
2017-09-07,160.8000030517578
2017-09-08,159.55999755859375
2017-09-11,160.32000732421875
2017-09-12,157.5500030517578
2017-09-13,160.42999267578125
2017-09-14,163.75
2017-09-15,164.77000427246094
2017-09-18,161.52000427246094
2017-09-19,159.72999572753906
2017-09-20,159.89999389648438
2017-09-21,159.5800018310547
2017-09-22,158.80999755859375
2017-09-25,160.47999572753906
2017-09-26,163.50999450683594
2017-09-27,160.11000061035156
2017-09-28,161.58999633789062
2017-09-29,161.00999450683594
2017-10-02,159.69000244140625
2017-10-03,159.0399932861328
2017-10-04,159.83999633789062
2017-10-05,161.25999450683594
2017-10-06,160.24000549316406
2017-10-09,160.75999450683594
2017-10-10,162.91000366210938
2017-10-11,165.0800018310547
2017-10-12,164.5399932861328
2017-10-13,166.30999755859375
2017-10-16,165.3300018310547
2017-10-17,167.10000610351562
2017-10-18,164.49000549316406
2017-10-19,165.52000427246094
2017-10-20,164.72000122070312
2017-10-23,165.44000244140625
2017-10-24,163.8699951171875
2017-10-25,163.67999267578125
2017-10-26,163.75999450683594
2017-10-27,156.66000366210938
2017-10-30,157.74000549316406
2017-10-31,155.3300018310547
2017-11-01,157.08999633789062
2017-11-02,159.36000061035156
2017-11-03,155.0
2017-11-06,154.99000549316406
2017-11-07,159.0500030517578
2017-11-08,157.02999877929688
2017-11-09,161.25999450683594
2017-11-10,163.75
2017-11-13,160.30999755859375
2017-11-14,160.50999450683594
2017-11-15,159.3800048828125
2017-11-16,159.8699951171875
2017-11-17,161.9499969482422
2017-11-20,159.00999450683594
2017-11-21,159.14999389648438
2017-11-22,158.3300018310547
2017-11-24,158.0
2017-11-27,156.38999938964844
2017-11-28,156.1199951171875
2017-11-29,158.72999572753906
2017-11-30,161.75
2017-12-01,162.35000610351562
2017-12-04,163.6699981689453
2017-12-05,162.75
2017-12-06,162.75999450683594
2017-12-07,162.07000732421875
2017-12-08,162.25
2017-12-11,162.25999450683594
2017-12-12,166.35000610351562
2017-12-13,165.8300018310547
2017-12-14,165.6300048828125
2017-12-15,167.80999755859375
2017-12-18,169.82000732421875
2017-12-19,168.4199981689453
2017-12-20,163.97999572753906
2017-12-21,164.6999969482422
2017-12-22,167.07000732421875
2017-12-26,169.36000061035156
2017-12-27,170.77000427246094
2017-12-28,171.14999389648438
2017-12-29,171.74000549316406
2018-01-02,172.4199981689453
2018-01-03,171.6199951171875
2018-01-04,166.60000610351562
2018-01-05,168.14999389648438
2018-01-08,169.25
2018-01-09,165.52999877929688
2018-01-10,164.97999572753906
2018-01-11,164.8300018310547
2018-01-12,165.50999450683594
2018-01-16,165.0399932861328
2018-01-17,167.39999389648438
2018-01-18,164.25
2018-01-19,164.24000549316406
2018-01-22,166.10000610351562
2018-01-23,166.3300018310547
2018-01-24,166.10000610351562
2018-01-25,164.1999969482422
2018-01-26,163.7100067138672
2018-01-29,162.9199981689453
2018-01-30,162.61000061035156
2018-01-31,163.3699951171875
2018-02-01,159.64999389648438
2018-02-02,156.52000427246094
2018-02-05,155.1199951171875
2018-02-06,155.97999572753906
2018-02-07,154.86000061035156
2018-02-08,152.17999267578125
2018-02-09,157.1999969482422
2018-02-12,156.8000030517578
2018-02-13,155.49000549316406
2018-02-14,154.08999633789062
2018-02-15,156.14999389648438
2018-02-16,156.08999633789062
2018-02-20,155.58999633789062
2018-02-21,151.3000030517578
2018-02-22,154.02999877929688
2018-02-23,156.66000366210938
2018-02-26,159.07000732421875
2018-02-27,153.92999267578125
2018-02-28,153.50999450683594
2018-03-01,154.94000244140625
2018-03-02,155.52000427246094
2018-03-05,157.4600067138672
2018-03-06,157.6300048828125
2018-03-07,155.9199981689453
2018-03-08,156.27999877929688
2018-03-09,156.57000732421875
2018-03-12,156.74000549316406
2018-03-13,157.47000122070312
2018-03-14,158.49000549316406
2018-03-15,156.60000610351562
2018-03-16,157.1300048828125
2018-03-19,155.42999267578125
2018-03-20,154.5800018310547
2018-03-21,154.33999633789062
2018-03-22,152.52999877929688
2018-03-23,151.72999572753906
2018-03-26,153.32000732421875
2018-03-27,150.4600067138672
2018-03-28,155.91000366210938
2018-03-29,154.35000610351562
2018-04-02,153.0800018310547
2018-04-03,154.22999572753906
2018-04-04,156.27999877929688
2018-04-05,155.5500030517578
2018-04-06,154.10000610351562
2018-04-09,153.4199981689453
2018-04-10,154.92999267578125
2018-04-11,153.61000061035156
2018-04-12,149.9199981689453
2018-04-13,151.72999572753906
2018-04-16,152.27999877929688
2018-04-17,153.24000549316406
2018-04-18,152.5500030517578
2018-04-19,150.27999877929688
2018-04-20,147.25
2018-04-23,146.89999389648438
2018-04-24,147.8000030517578
2018-04-25,146.74000549316406
2018-04-26,150.16000366210938
2018-04-27,156.13999938964844
2018-04-30,156.33999633789062
2018-05-01,159.74000549316406
2018-05-02,159.19000244140625
2018-05-03,159.0399932861328
2018-05-04,159.33999633789062
2018-05-07,159.77000427246094
2018-05-08,158.75
2018-05-09,159.94000244140625
2018-05-10,161.22000122070312
2018-05-11,159.88999938964844
2018-05-14,158.02000427246094
2018-05-15,154.64999389648438
2018-05-16,154.30999755859375
2018-05-17,153.67999267578125
2018-05-18,154.17999267578125
2018-05-21,157.0399932861328
2018-05-22,158.22000122070312
2018-05-23,159.25999450683594
2018-05-24,158.77999877929688
2018-05-25,159.49000549316406
2018-05-29,159.75
2018-05-30,161.58999633789062
2018-05-31,160.22000122070312
2018-06-01,160.8000030517578
2018-06-04,162.6199951171875
2018-06-05,162.92999267578125
2018-06-06,165.27000427246094
2018-06-07,164.7899932861328
2018-06-08,165.3800048828125
2018-06-11,165.10000610351562
2018-06-12,166.14999389648438
2018-06-13,162.5
2018-06-14,164.0500030517578
2018-06-15,164.47999572753906
2018-06-18,165.0399932861328
2018-06-19,165.38999938964844
2018-06-20,168.0800018310547
2018-06-21,169.47999572753906
2018-06-22,172.85000610351562
2018-06-25,171.4600067138672
2018-06-26,172.39999389648438
2018-06-27,170.9199981689453
2018-06-28,171.2100067138672
2018-06-29,170.19000244140625
2018-07-02,169.67999267578125
2018-07-03,171.14999389648438
2018-07-05,172.5
2018-07-06,172.99000549316406
2018-07-09,172.13999938964844
2018-07-10,172.8300018310547
2018-07-11,171.1300048828125
2018-07-12,171.64999389648438
2018-07-13,171.69000244140625
2018-07-16,170.66000366210938
2018-07-17,170.47999572753906
2018-07-18,170.72000122070312
2018-07-19,173.9600067138672
2018-07-20,170.5
2018-07-23,170.3800048828125
2018-07-24,169.8000030517578
2018-07-25,171.1300048828125
2018-07-26,170.9199981689453
2018-07-27,168.5800018310547
2018-07-30,171.86000061035156
2018-07-31,176.2100067138672
2018-08-01,177.75
2018-08-02,176.25999450683594
2018-08-03,178.27000427246094
2018-08-06,177.08999633789062
2018-08-07,176.47999572753906
2018-08-08,176.27999877929688
2018-08-09,176.6999969482422
2018-08-10,174.3800048828125
2018-08-13,174.7899932861328
2018-08-14,175.58999633789062
2018-08-15,177.13999938964844
2018-08-16,176.7899932861328
2018-08-17,178.47999572753906
2018-08-20,181.3699951171875
2018-08-21,180.2100067138672
2018-08-22,179.3800048828125
2018-08-23,180.42999267578125
2018-08-24,180.9199981689453
2018-08-27,180.07000732421875
2018-08-28,182.44000244140625
2018-08-29,181.55999755859375
2018-08-30,181.4499969482422
2018-08-31,183.02999877929688
2018-09-04,181.8300018310547
2018-09-05,182.41000366210938
2018-09-06,184.52000427246094
2018-09-07,181.69000244140625
2018-09-10,182.08999633789062
2018-09-11,184.3000030517578
2018-09-12,184.94000244140625
2018-09-13,185.22999572753906
2018-09-14,182.5
2018-09-17,183.4600067138672
2018-09-18,181.4199981689453
2018-09-19,179.80999755859375
2018-09-20,180.11000061035156
2018-09-21,180.47999572753906
2018-09-24,176.6699981689453
2018-09-25,176.99000549316406
2018-09-26,175.30999755859375
2018-09-27,175.47000122070312
2018-09-28,176.75
2018-10-01,176.63999938964844
2018-10-02,176.0500030517578
2018-10-03,173.10000610351562
2018-10-04,169.0800018310547
2018-10-05,171.27999877929688
2018-10-08,174.91000366210938
2018-10-09,175.10000610351562
2018-10-10,172.6199951171875
2018-10-11,170.39999389648438
2018-10-12,171.17999267578125
2018-10-15,171.02000427246094
2018-10-16,174.08999633789062
2018-10-17,172.75
2018-10-18,173.11000061035156
2018-10-19,174.77000427246094
2018-10-22,171.8800048828125
2018-10-23,172.69000244140625
2018-10-24,174.00999450683594
2018-10-25,180.82000732421875
2018-10-26,179.75999450683594
2018-10-29,180.86000061035156
2018-10-30,187.75
2018-10-31,183.52000427246094
2018-11-01,181.63999938964844
2018-11-02,180.41000366210938
2018-11-05,183.14999389648438
2018-11-06,183.6300048828125
2018-11-07,187.27000427246094
2018-11-08,187.2899932861328
2018-11-09,188.69000244140625
2018-11-12,187.9199981689453
2018-11-13,188.86000061035156
2018-11-14,187.39999389648438
2018-11-15,182.4199981689453
2018-11-16,185.07000732421875
2018-11-19,186.82000732421875
2018-11-20,183.1699981689453
2018-11-21,183.02000427246094
2018-11-23,182.42999267578125
2018-11-26,180.72999572753906
2018-11-27,181.72999572753906
2018-11-28,184.3000030517578
2018-11-29,184.60000610351562
2018-11-30,185.69000244140625
2018-12-03,186.9499969482422
2018-12-04,185.02999877929688
2018-12-06,190.58999633789062
2018-12-07,188.4199981689453
2018-12-10,186.10000610351562
2018-12-11,187.4499969482422
2018-12-12,182.5
2018-12-13,184.05999755859375
2018-12-14,182.66000366210938
2018-12-17,174.97999572753906
2018-12-18,175.0
2018-12-19,171.9499969482422
2018-12-20,168.07000732421875
2018-12-21,164.8800048828125
2018-12-24,160.66000366210938
2018-12-26,166.66000366210938
2018-12-27,167.3300018310547
2018-12-28,168.10000610351562
2018-12-31,167.99000549316406
2019-01-02,165.00999450683594
2019-01-03,164.8699951171875
2019-01-04,167.3800048828125
2019-01-07,169.13999938964844
2019-01-08,173.17999267578125
2019-01-09,173.4199981689453
2019-01-10,173.35000610351562
2019-01-11,172.35000610351562
2019-01-14,170.74000549316406
2019-01-15,171.22999572753906
2019-01-16,172.88999938964844
2019-01-17,173.27000427246094
2019-01-18,173.9600067138672
2019-01-22,173.25999450683594
2019-01-23,174.1699981689453
2019-01-24,175.27000427246094
2019-01-25,177.11000061035156
2019-01-28,178.5
2019-01-29,179.1999969482422
2019-01-30,181.25
2019-01-31,182.1199951171875
2019-02-01,179.2100067138672
2019-02-04,181.8699951171875
2019-02-05,184.0
2019-02-06,183.85000610351562
2019-02-07,185.85000610351562
2019-02-08,184.10000610351562
2019-02-11,185.3000030517578
2019-02-12,184.60000610351562
2019-02-13,184.0
2019-02-14,183.75999450683594
2019-02-15,183.36000061035156
2019-02-19,182.22999572753906
2019-02-20,179.22000122070312
2019-02-21,182.14999389648438
2019-02-22,183.6300048828125
2019-02-25,183.3000030517578
2019-02-26,183.27999877929688
2019-02-27,181.24000549316406
2019-02-28,181.16000366210938
2019-03-01,175.57000732421875
2019-03-04,175.30999755859375
2019-03-05,176.39999389648438
2019-03-06,176.3800048828125
2019-03-07,175.38999938964844
2019-03-08,174.22000122070312
2019-03-11,175.8800048828125
2019-03-12,177.9199981689453
2019-03-13,178.13999938964844
2019-03-14,179.7899932861328
2019-03-15,176.08999633789062
2019-03-18,174.3300018310547
2019-03-19,173.39999389648438
2019-03-20,173.94000244140625
2019-03-21,178.17999267578125
2019-03-22,177.60000610351562
2019-03-25,177.97999572753906
2019-03-26,181.24000549316406
2019-03-27,181.11000061035156
2019-03-28,183.36000061035156
2019-03-29,182.2100067138672
2019-04-01,182.92999267578125
2019-04-02,183.2899932861328
