Date,SLG
2018-08-15,110.12135314941406
2018-08-16,111.39541625976562
2018-08-17,112.3934326171875
2018-08-20,112.01121520996094
2018-08-21,110.37616729736328
2018-08-22,109.8346939086914
2018-08-23,109.19766235351562
2018-08-24,109.55864715576172
2018-08-27,109.55864715576172
2018-08-28,110.51419067382812
2018-08-29,110.82209014892578
2018-08-30,110.36554718017578
2018-08-31,110.84332275390625
2018-09-04,109.13395690917969
2018-09-05,109.35691833496094
2018-09-06,109.33568572998047
2018-09-07,107.13792419433594
2018-09-10,106.86187744140625
2018-09-11,106.92558288574219
2018-09-12,107.52014923095703
2018-09-13,106.80879211425781
2018-09-14,106.40534210205078
2018-09-17,107.83866119384766
2018-09-18,107.25471496582031
2018-09-19,104.65351104736328
2018-09-20,105.47103118896484
2018-09-21,106.44780731201172
2018-09-24,103.69795989990234
2018-09-25,103.69795989990234
2018-09-26,101.93550872802734
2018-09-27,102.3283462524414
2018-09-28,103.54932403564453
2018-10-01,102.85920715332031
2018-10-02,102.64685821533203
2018-10-03,102.26464080810547
2018-10-04,100.8313217163086
2018-10-05,100.00318145751953
2018-10-08,100.59774780273438
2018-10-09,100.60836029052734
2018-10-10,98.86714935302734
2018-10-11,96.24470520019531
2018-10-12,95.6395263671875
2018-10-15,95.88372039794922
2018-10-16,98.41060638427734
2018-10-17,97.85851287841797
2018-10-18,98.30443572998047
2018-10-19,98.56986236572266
2018-10-22,97.4975357055664
2018-10-23,97.64617156982422
2018-10-24,97.09407806396484
2018-10-25,98.6441879272461
2018-10-26,96.81803131103516
2018-10-29,98.49554443359375
2018-10-30,98.01777648925781
2018-10-31,96.89234924316406
2018-11-01,97.391357421875
2018-11-02,97.0409927368164
2018-11-05,98.49554443359375
2018-11-06,100.17305755615234
2018-11-07,101.26663208007812
2018-11-08,101.14984130859375
2018-11-09,100.87379455566406
2018-11-12,100.4915771484375
2018-11-13,101.30909729003906
2018-11-14,100.4915771484375
2018-11-15,99.5254135131836
2018-11-16,100.69329833984375
2018-11-19,98.87776184082031
2018-11-20,98.15579223632812
2018-11-21,98.41060638427734
2018-11-23,97.80542755126953
2018-11-26,98.52739715576172
2018-11-27,98.8140640258789
2018-11-28,100.1305923461914
2018-11-29,99.6103515625
2018-11-30,102.37081909179688
2018-12-03,102.13723754882812
2018-12-04,100.33232116699219
2018-12-06,101.61699676513672
2018-12-07,98.98393249511719
2018-12-10,98.86714935302734
2018-12-11,98.52739715576172
2018-12-12,95.79878234863281
2018-12-13,95.41656494140625
2018-12-14,94.79015350341797
2018-12-17,91.47759246826172
2018-12-18,90.91487884521484
2018-12-19,89.14181518554688
2018-12-20,85.79740142822266
2018-12-21,85.44703674316406
2018-12-24,82.421142578125
2018-12-26,85.4151840209961
2018-12-27,84.56581115722656
2018-12-28,84.75691986083984
2018-12-31,83.96063232421875
2019-01-02,82.58039855957031
2019-01-03,82.24064636230469
2019-01-04,84.27914428710938
2019-01-07,86.7529525756836
2019-01-08,90.24600219726562
2019-01-09,91.55191040039062
2019-01-10,92.51807403564453
2019-01-11,92.93214416503906
2019-01-14,92.14647674560547
2019-01-15,93.01708221435547
2019-01-16,93.94078063964844
2019-01-17,94.46102142333984
2019-01-18,94.7476806640625
2019-01-22,93.7921371459961
2019-01-23,93.5054702758789
2019-01-24,91.6793212890625
2019-01-25,94.73706817626953
2019-01-28,95.23607635498047
2019-01-29,95.58644104003906
2019-01-30,96.53136444091797
2019-01-31,98.13455963134766
2019-02-01,96.9560546875
2019-02-04,98.53801727294922
2019-02-05,99.2387466430664
2019-02-06,98.2938232421875
2019-02-07,99.21751403808594
2019-02-08,97.9222183227539
2019-02-11,97.847900390625
2019-02-12,97.00914001464844
2019-02-13,97.96468353271484
2019-02-14,96.58445739746094
2019-02-15,97.25333404541016
2019-02-19,97.77357482910156
2019-02-20,96.47828674316406
2019-02-21,97.13655090332031
2019-02-22,98.03900909423828
2019-02-25,96.80741119384766
2019-02-26,95.93680572509766
2019-02-27,95.80940246582031
2019-02-28,96.31902313232422
2019-03-01,95.69261169433594
2019-03-04,97.08346557617188
2019-03-05,97.43383026123047
2019-03-06,96.48889923095703
2019-03-07,96.09606170654297
2019-03-08,95.93680572509766
2019-03-11,96.72248077392578
2019-03-12,97.58246612548828
2019-03-13,97.07284545898438
2019-03-14,97.16839599609375
2019-03-15,95.95803833007812
2019-03-18,95.48027038574219
2019-03-19,94.62027740478516
2019-03-20,94.79015350341797
2019-03-21,96.55260467529297
2019-03-22,95.25730895996094
2019-03-25,94.36546325683594
2019-03-26,95.5545883178711
2019-03-27,94.8432388305664
2019-03-28,95.34224700927734
2019-03-29,95.46965026855469
2019-04-01,95.9898910522461
2019-04-02,96.77556610107422
2019-04-03,97.38074493408203
2019-04-04,97.45506286621094
2019-04-05,98.31505584716797
2019-04-08,97.7523422241211
2019-04-09,95.46965026855469
2019-04-10,97.34889221191406
2019-04-11,96.36149597167969
2019-04-12,96.0748291015625
2019-04-15,95.51212310791016
2019-04-16,92.65609741210938
2019-04-17,91.99783325195312
2019-04-18,92.42252349853516
2019-04-22,92.36943817138672
2019-04-23,93.83460235595703
2019-04-24,93.98324584960938
2019-04-25,92.82597351074219
2019-04-26,93.7815170288086
2019-04-29,92.539306640625
2019-04-30,93.7921371459961
2019-05-01,93.74966430664062
2019-05-02,92.1146240234375
2019-05-03,91.99783325195312
2019-05-06,91.52005767822266
2019-05-07,89.77884674072266
2019-05-08,89.16304779052734
2019-05-09,89.29045104980469
2019-05-10,89.76822662353516
2019-05-13,89.66205596923828
2019-05-14,90.60698699951172
2019-05-15,90.89364624023438
2019-05-16,91.91289520263672
2019-05-17,92.24202728271484
2019-05-20,91.40327453613281
2019-05-21,92.61363220214844
2019-05-22,92.94276428222656
2019-05-23,92.79412078857422
2019-05-24,94.07880401611328
2019-05-28,92.66671752929688
2019-05-29,91.63684844970703
2019-05-30,91.57315063476562
2019-05-31,91.3077163696289
2019-06-03,91.91289520263672
2019-06-04,92.12523651123047
2019-06-05,94.05756378173828
2019-06-06,94.04695129394531
2019-06-07,94.00447845458984
2019-06-10,93.60102844238281
2019-06-11,93.33560180664062
2019-06-12,93.02770233154297
2019-06-13,93.71781921386719
2019-06-14,92.94276428222656
2019-06-17,93.98324584960938
2019-06-18,90.6919174194336
2019-06-19,91.21216583251953
2019-06-20,91.37142181396484
2019-06-21,89.73637390136719
2019-06-24,88.03762817382812
2019-06-25,87.3475112915039
2019-06-26,84.89494323730469
2019-06-27,84.50210571289062
2019-06-28,85.33024597167969
2019-07-01,85.03296661376953
2019-07-02,85.95665740966797
2019-07-03,86.4662857055664
2019-07-05,85.99913024902344
2019-07-08,85.95665740966797
2019-07-09,86.23270416259766
2019-07-10,86.63616180419922
2019-07-11,86.38134765625
2019-07-12,86.93344116210938
2019-07-15,86.816650390625
2019-07-16,86.86973571777344
2019-07-17,86.25394439697266
2019-07-18,88.52601623535156
2019-07-19,86.49813842773438
2019-07-22,85.30901336669922
2019-07-23,86.31764221191406
2019-07-24,87.08208465576172
2019-07-25,86.38134765625
2019-07-26,86.20085906982422
2019-07-29,86.07344818115234
2019-07-30,87.38997650146484
2019-07-31,86.08406829833984
2019-08-01,84.82062530517578
2019-08-02,84.77815246582031
2019-08-05,82.55916595458984
2019-08-06,82.07077026367188
2019-08-07,81.529296875
2019-08-08,83.25989532470703
2019-08-09,82.35743713378906
2019-08-12,82.0601577758789
2019-08-13,82.82459259033203
