Date,MDLZ
2015-07-01,41.61000061035156
2015-07-02,41.54999923706055
2015-07-06,41.2599983215332
2015-07-07,41.779998779296875
2015-07-08,41.40999984741211
2015-07-09,41.25
2015-07-10,41.40999984741211
2015-07-13,41.599998474121094
2015-07-14,41.880001068115234
2015-07-15,41.34000015258789
2015-07-16,41.970001220703125
2015-07-17,41.88999938964844
2015-07-20,41.810001373291016
2015-07-21,42.06999969482422
2015-07-22,42.25
2015-07-23,42.119998931884766
2015-07-24,42.029998779296875
2015-07-27,42.029998779296875
2015-07-28,42.79999923706055
2015-07-29,43.099998474121094
2015-07-30,45.27000045776367
2015-07-31,45.130001068115234
2015-08-03,45.4900016784668
2015-08-04,45.599998474121094
2015-08-05,46.290000915527344
2015-08-06,46.810001373291016
2015-08-07,46.11000061035156
2015-08-10,46.40999984741211
2015-08-11,46.099998474121094
2015-08-12,46.529998779296875
2015-08-13,46.0099983215332
2015-08-14,46.4900016784668
2015-08-17,46.20000076293945
2015-08-18,46.150001525878906
2015-08-19,45.209999084472656
2015-08-20,44.0
2015-08-21,43.20000076293945
2015-08-24,41.959999084472656
2015-08-25,41.310001373291016
2015-08-26,42.20000076293945
2015-08-27,42.7599983215332
2015-08-28,42.79999923706055
2015-08-31,42.36000061035156
2015-09-01,41.0099983215332
2015-09-02,42.27000045776367
2015-09-03,43.2400016784668
2015-09-04,42.56999969482422
2015-09-08,42.93000030517578
2015-09-09,41.9900016784668
2015-09-10,42.380001068115234
2015-09-11,42.68000030517578
2015-09-14,42.279998779296875
2015-09-15,42.9900016784668
2015-09-16,43.040000915527344
2015-09-17,43.720001220703125
2015-09-18,42.849998474121094
2015-09-21,42.849998474121094
2015-09-22,41.9900016784668
2015-09-23,42.279998779296875
2015-09-24,42.130001068115234
2015-09-25,42.79999923706055
2015-09-28,41.470001220703125
2015-09-29,40.810001373291016
2015-09-30,41.869998931884766
2015-10-01,42.209999084472656
2015-10-02,43.560001373291016
2015-10-05,44.290000915527344
2015-10-06,43.900001525878906
2015-10-07,44.33000183105469
2015-10-08,45.310001373291016
2015-10-09,45.0
2015-10-12,45.04999923706055
2015-10-13,44.84000015258789
2015-10-14,44.7400016784668
2015-10-15,44.97999954223633
2015-10-16,45.849998474121094
2015-10-19,46.41999816894531
2015-10-20,45.7400016784668
2015-10-21,45.45000076293945
2015-10-22,46.939998626708984
2015-10-23,46.529998779296875
2015-10-26,46.79999923706055
2015-10-27,46.599998474121094
2015-10-28,46.400001525878906
2015-10-29,46.279998779296875
2015-10-30,46.15999984741211
2015-11-02,46.439998626708984
2015-11-03,46.400001525878906
2015-11-04,45.880001068115234
2015-11-05,45.880001068115234
2015-11-06,44.880001068115234
