Date,ZION
2016-02-03,21.780000686645508
2016-02-04,22.049999237060547
2016-02-05,21.6299991607666
2016-02-08,20.719999313354492
2016-02-09,20.770000457763672
2016-02-10,20.739999771118164
2016-02-11,19.899999618530273
2016-02-12,20.989999771118164
2016-02-16,21.68000030517578
2016-02-17,21.59000015258789
2016-02-18,21.170000076293945
2016-02-19,21.40999984741211
2016-02-22,22.209999084472656
2016-02-23,21.209999084472656
2016-02-24,20.68000030517578
2016-02-25,21.229999542236328
2016-02-26,21.770000457763672
2016-02-29,21.31999969482422
2016-03-01,22.309999465942383
2016-03-02,22.829999923706055
2016-03-03,23.559999465942383
2016-03-04,24.34000015258789
2016-03-07,24.440000534057617
2016-03-08,23.68000030517578
2016-03-09,23.579999923706055
2016-03-10,24.139999389648438
2016-03-11,24.93000030517578
2016-03-14,24.829999923706055
2016-03-15,24.829999923706055
2016-03-16,24.799999237060547
2016-03-17,25.010000228881836
2016-03-18,25.209999084472656
2016-03-21,25.389999389648438
2016-03-22,25.350000381469727
2016-03-23,24.940000534057617
2016-03-24,25.020000457763672
2016-03-28,24.75
2016-03-29,24.329999923706055
2016-03-30,24.6299991607666
2016-03-31,24.209999084472656
2016-04-01,24.170000076293945
2016-04-04,24.139999389648438
2016-04-05,23.65999984741211
2016-04-06,23.969999313354492
2016-04-07,23.299999237060547
2016-04-08,23.469999313354492
2016-04-11,23.719999313354492
2016-04-12,24.489999771118164
2016-04-13,25.329999923706055
2016-04-14,25.579999923706055
2016-04-15,25.540000915527344
2016-04-18,25.719999313354492
2016-04-19,26.290000915527344
2016-04-20,26.90999984741211
2016-04-21,26.719999313354492
2016-04-22,27.280000686645508
2016-04-25,27.290000915527344
2016-04-26,27.450000762939453
2016-04-27,27.84000015258789
2016-04-28,27.510000228881836
2016-04-29,27.520000457763672
2016-05-02,27.5
2016-05-03,26.829999923706055
2016-05-04,25.93000030517578
2016-05-05,25.8799991607666
2016-05-06,25.989999771118164
2016-05-09,26.020000457763672
2016-05-10,26.65999984741211
2016-05-11,26.65999984741211
2016-05-12,26.399999618530273
2016-05-13,25.8799991607666
2016-05-16,26.239999771118164
2016-05-17,26.200000762939453
2016-05-18,27.34000015258789
2016-05-19,26.940000534057617
2016-05-20,27.170000076293945
2016-05-23,27.139999389648438
2016-05-24,27.56999969482422
2016-05-25,28.170000076293945
2016-05-26,27.84000015258789
2016-05-27,28.15999984741211
2016-05-31,28.020000457763672
2016-06-01,28.389999389648438
2016-06-02,28.670000076293945
2016-06-03,28.34000015258789
2016-06-06,29.1299991607666
2016-06-07,29.030000686645508
2016-06-08,29.110000610351562
2016-06-09,28.700000762939453
2016-06-10,27.989999771118164
2016-06-13,27.520000457763672
2016-06-14,26.81999969482422
2016-06-15,26.920000076293945
2016-06-16,26.43000030517578
2016-06-17,26.6299991607666
2016-06-20,26.670000076293945
2016-06-21,26.81999969482422
2016-06-22,26.969999313354492
2016-06-23,28.15999984741211
2016-06-24,25.290000915527344
2016-06-27,23.59000015258789
2016-06-28,24.389999389648438
2016-06-29,24.989999771118164
2016-06-30,25.1299991607666
2016-07-01,24.920000076293945
2016-07-05,23.440000534057617
2016-07-06,23.989999771118164
2016-07-07,24.40999984741211
2016-07-08,24.739999771118164
2016-07-11,24.93000030517578
2016-07-12,25.610000610351562
2016-07-13,25.549999237060547
2016-07-14,26.020000457763672
2016-07-15,26.010000228881836
2016-07-18,25.860000610351562
2016-07-19,25.8799991607666
2016-07-20,25.969999313354492
2016-07-21,26.0
2016-07-22,26.309999465942383
2016-07-25,26.299999237060547
2016-07-26,26.59000015258789
2016-07-27,27.979999542236328
2016-07-28,28.139999389648438
2016-07-29,27.8799991607666
2016-08-01,27.350000381469727
2016-08-02,27.040000915527344
2016-08-03,27.469999313354492
2016-08-04,27.729999542236328
2016-08-05,28.889999389648438
2016-08-08,28.739999771118164
2016-08-09,28.799999237060547
2016-08-10,28.309999465942383
2016-08-11,28.280000686645508
2016-08-12,28.139999389648438
2016-08-15,28.6299991607666
2016-08-16,28.639999389648438
2016-08-17,28.690000534057617
2016-08-18,29.079999923706055
2016-08-19,29.229999542236328
2016-08-22,29.260000228881836
2016-08-23,29.280000686645508
2016-08-24,29.280000686645508
2016-08-25,29.420000076293945
2016-08-26,29.670000076293945
2016-08-29,30.010000228881836
2016-08-30,30.329999923706055
2016-08-31,30.59000015258789
2016-09-01,30.56999969482422
2016-09-02,30.969999313354492
2016-09-06,30.389999389648438
2016-09-07,30.579999923706055
2016-09-08,30.690000534057617
2016-09-09,30.56999969482422
2016-09-12,30.940000534057617
2016-09-13,30.25
2016-09-14,30.040000915527344
2016-09-15,30.350000381469727
2016-09-16,29.899999618530273
2016-09-19,29.899999618530273
2016-09-20,29.8700008392334
2016-09-21,29.989999771118164
2016-09-22,30.280000686645508
2016-09-23,30.610000610351562
2016-09-26,30.020000457763672
2016-09-27,30.40999984741211
2016-09-28,30.850000381469727
2016-09-29,30.520000457763672
2016-09-30,31.020000457763672
2016-10-03,31.110000610351562
2016-10-04,31.399999618530273
2016-10-05,31.81999969482422
2016-10-06,31.68000030517578
2016-10-07,31.729999542236328
2016-10-10,31.809999465942383
2016-10-11,31.299999237060547
2016-10-12,31.209999084472656
2016-10-13,30.360000610351562
2016-10-14,30.860000610351562
2016-10-17,30.649999618530273
2016-10-18,31.170000076293945
2016-10-19,32.06999969482422
2016-10-20,32.2599983215332
2016-10-21,32.34000015258789
2016-10-24,32.43000030517578
2016-10-25,32.08000183105469
2016-10-26,32.13999938964844
2016-10-27,32.380001068115234
2016-10-28,32.09000015258789
2016-10-31,32.209999084472656
2016-11-01,32.2400016784668
2016-11-02,30.959999084472656
2016-11-03,31.170000076293945
2016-11-04,31.389999389648438
2016-11-07,32.25
2016-11-08,32.400001525878906
2016-11-09,34.619998931884766
2016-11-10,36.599998474121094
2016-11-11,36.970001220703125
2016-11-14,38.43000030517578
2016-11-15,38.7599983215332
2016-11-16,37.459999084472656
2016-11-17,37.90999984741211
2016-11-18,38.209999084472656
2016-11-21,38.540000915527344
2016-11-22,38.65999984741211
2016-11-23,39.119998931884766
2016-11-25,39.099998474121094
2016-11-28,38.40999984741211
2016-11-29,38.5
2016-11-30,39.790000915527344
2016-12-01,40.40999984741211
2016-12-02,40.2400016784668
2016-12-05,40.54999923706055
2016-12-06,41.91999816894531
2016-12-07,42.290000915527344
2016-12-08,43.09000015258789
2016-12-09,43.22999954223633
2016-12-12,42.470001220703125
2016-12-13,42.22999954223633
2016-12-14,42.20000076293945
2016-12-15,43.040000915527344
2016-12-16,42.029998779296875
2016-12-19,42.70000076293945
2016-12-20,43.90999984741211
2016-12-21,43.63999938964844
2016-12-22,43.7400016784668
2016-12-23,43.86000061035156
2016-12-27,43.93000030517578
2016-12-28,43.279998779296875
2016-12-29,42.790000915527344
2016-12-30,43.040000915527344
2017-01-03,43.18000030517578
2017-01-04,43.79999923706055
2017-01-05,43.09000015258789
2017-01-06,43.369998931884766
2017-01-09,42.900001525878906
2017-01-10,43.560001373291016
2017-01-11,43.91999816894531
2017-01-12,42.970001220703125
2017-01-13,43.849998474121094
2017-01-17,41.77000045776367
2017-01-18,42.47999954223633
2017-01-19,42.310001373291016
2017-01-20,42.459999084472656
2017-01-23,42.310001373291016
2017-01-24,42.560001373291016
2017-01-25,43.279998779296875
2017-01-26,43.470001220703125
2017-01-27,43.119998931884766
2017-01-30,42.2599983215332
2017-01-31,42.189998626708984
2017-02-01,42.459999084472656
2017-02-02,41.77000045776367
2017-02-03,43.310001373291016
2017-02-06,42.970001220703125
2017-02-07,42.81999969482422
2017-02-08,42.16999816894531
2017-02-09,43.150001525878906
2017-02-10,43.56999969482422
2017-02-13,44.08000183105469
2017-02-14,45.08000183105469
2017-02-15,45.29999923706055
2017-02-16,44.900001525878906
2017-02-17,44.650001525878906
2017-02-21,44.88999938964844
2017-02-22,44.7400016784668
2017-02-23,44.81999969482422
2017-02-24,44.54999923706055
2017-02-27,45.11000061035156
2017-02-28,44.900001525878906
2017-03-01,46.529998779296875
2017-03-02,44.959999084472656
2017-03-03,45.36000061035156
2017-03-06,45.33000183105469
2017-03-07,45.279998779296875
2017-03-08,45.2599983215332
2017-03-09,45.279998779296875
2017-03-10,44.90999984741211
2017-03-13,45.029998779296875
2017-03-14,44.4900016784668
2017-03-15,44.06999969482422
2017-03-16,44.36000061035156
2017-03-17,43.7599983215332
2017-03-20,43.189998626708984
2017-03-21,40.84000015258789
2017-03-22,40.72999954223633
2017-03-23,40.88999938964844
2017-03-24,40.90999984741211
2017-03-27,40.779998779296875
2017-03-28,41.29999923706055
2017-03-29,41.31999969482422
2017-03-30,42.380001068115234
2017-03-31,42.0
2017-04-03,41.77000045776367
2017-04-04,41.65999984741211
2017-04-05,41.04999923706055
2017-04-06,41.5
2017-04-07,41.52000045776367
2017-04-10,40.93000030517578
2017-04-11,40.939998626708984
2017-04-12,40.189998626708984
2017-04-13,39.45000076293945
2017-04-17,40.18000030517578
2017-04-18,39.83000183105469
2017-04-19,39.97999954223633
2017-04-20,41.08000183105469
2017-04-21,40.849998474121094
2017-04-24,41.959999084472656
2017-04-25,40.4900016784668
2017-04-26,41.18000030517578
2017-04-27,40.65999984741211
2017-04-28,40.029998779296875
2017-05-01,40.52000045776367
2017-05-02,39.97999954223633
2017-05-03,40.58000183105469
2017-05-04,40.66999816894531
2017-05-05,40.75
2017-05-08,41.20000076293945
2017-05-09,40.93000030517578
2017-05-10,40.939998626708984
2017-05-11,40.400001525878906
2017-05-12,40.150001525878906
2017-05-15,40.540000915527344
2017-05-16,40.65999984741211
2017-05-17,38.9900016784668
2017-05-18,39.58000183105469
2017-05-19,40.099998474121094
2017-05-22,40.209999084472656
2017-05-23,41.34000015258789
2017-05-24,40.70000076293945
2017-05-25,40.880001068115234
2017-05-26,40.45000076293945
2017-05-30,39.869998931884766
2017-05-31,40.06999969482422
2017-06-01,40.54999923706055
2017-06-02,40.099998474121094
2017-06-05,40.459999084472656
2017-06-06,40.2599983215332
2017-06-07,40.459999084472656
2017-06-08,41.38999938964844
2017-06-09,42.34000015258789
2017-06-12,42.93000030517578
2017-06-13,43.130001068115234
2017-06-14,43.22999954223633
2017-06-15,42.869998931884766
2017-06-16,43.09000015258789
2017-06-19,43.36000061035156
2017-06-20,42.959999084472656
2017-06-21,42.33000183105469
2017-06-22,42.29999923706055
2017-06-23,41.93000030517578
2017-06-26,42.34000015258789
2017-06-27,42.540000915527344
2017-06-28,42.970001220703125
2017-06-29,43.9900016784668
2017-06-30,43.90999984741211
2017-07-03,44.72999954223633
2017-07-05,44.7400016784668
2017-07-06,44.119998931884766
2017-07-07,44.439998626708984
2017-07-10,44.65999984741211
2017-07-11,45.20000076293945
2017-07-12,44.790000915527344
2017-07-13,45.0
2017-07-14,44.720001220703125
2017-07-17,44.34000015258789
2017-07-18,44.08000183105469
2017-07-19,43.97999954223633
2017-07-20,43.84000015258789
2017-07-21,43.540000915527344
2017-07-24,44.31999969482422
2017-07-25,44.650001525878906
2017-07-26,45.66999816894531
2017-07-27,45.13999938964844
2017-07-28,45.2599983215332
2017-07-31,45.31999969482422
2017-08-01,45.380001068115234
2017-08-02,45.720001220703125
2017-08-03,45.4900016784668
2017-08-04,46.119998931884766
2017-08-07,45.7599983215332
2017-08-08,45.810001373291016
2017-08-09,45.290000915527344
2017-08-10,44.439998626708984
2017-08-11,44.11000061035156
2017-08-14,44.9900016784668
2017-08-15,45.130001068115234
2017-08-16,45.119998931884766
2017-08-17,43.849998474121094
2017-08-18,43.91999816894531
2017-08-21,43.540000915527344
2017-08-22,43.9900016784668
2017-08-23,43.93000030517578
2017-08-24,44.380001068115234
2017-08-25,44.70000076293945
2017-08-28,44.279998779296875
2017-08-29,43.709999084472656
2017-08-30,43.81999969482422
2017-08-31,43.65999984741211
2017-09-01,44.31999969482422
2017-09-05,42.7599983215332
2017-09-06,42.61000061035156
2017-09-07,41.33000183105469
2017-09-08,41.63999938964844
2017-09-11,42.72999954223633
2017-09-12,43.33000183105469
2017-09-13,43.04999923706055
2017-09-14,42.65999984741211
2017-09-15,43.279998779296875
2017-09-18,43.959999084472656
2017-09-19,44.40999984741211
2017-09-20,45.11000061035156
2017-09-21,45.36000061035156
2017-09-22,45.119998931884766
2017-09-25,45.45000076293945
2017-09-26,45.84000015258789
2017-09-27,46.59000015258789
2017-09-28,46.939998626708984
2017-09-29,47.18000030517578
2017-10-02,47.279998779296875
2017-10-03,46.93000030517578
2017-10-04,46.689998626708984
2017-10-05,47.65999984741211
2017-10-06,47.880001068115234
2017-10-09,47.34000015258789
2017-10-10,47.709999084472656
2017-10-11,47.279998779296875
2017-10-12,46.720001220703125
2017-10-13,46.599998474121094
2017-10-16,46.790000915527344
2017-10-17,45.9900016784668
2017-10-18,46.16999816894531
2017-10-19,46.04999923706055
2017-10-20,46.7599983215332
2017-10-23,46.38999938964844
2017-10-24,46.349998474121094
2017-10-25,45.9900016784668
2017-10-26,46.93000030517578
2017-10-27,47.11000061035156
2017-10-30,46.79999923706055
2017-10-31,46.459999084472656
2017-11-01,46.220001220703125
2017-11-02,46.849998474121094
2017-11-03,46.810001373291016
2017-11-06,46.45000076293945
2017-11-07,44.880001068115234
2017-11-08,44.540000915527344
2017-11-09,43.970001220703125
2017-11-10,43.93000030517578
2017-11-13,45.43000030517578
2017-11-14,46.4900016784668
2017-11-15,46.5
2017-11-16,46.11000061035156
2017-11-17,46.29999923706055
2017-11-20,47.099998474121094
2017-11-21,46.88999938964844
2017-11-22,46.349998474121094
2017-11-24,46.349998474121094
2017-11-27,46.41999816894531
2017-11-28,48.09000015258789
2017-11-29,49.4900016784668
2017-11-30,49.54999923706055
2017-12-01,50.08000183105469
2017-12-04,51.7400016784668
2017-12-05,50.880001068115234
2017-12-06,49.91999816894531
2017-12-07,50.470001220703125
2017-12-08,50.93000030517578
2017-12-11,49.939998626708984
2017-12-12,50.459999084472656
2017-12-13,49.7599983215332
2017-12-14,49.220001220703125
2017-12-15,50.0099983215332
2017-12-18,50.97999954223633
2017-12-19,50.88999938964844
2017-12-20,50.72999954223633
2017-12-21,51.459999084472656
2017-12-22,51.33000183105469
2017-12-26,50.86000061035156
2017-12-27,50.709999084472656
2017-12-28,51.34000015258789
2017-12-29,50.83000183105469
2018-01-02,50.70000076293945
2018-01-03,50.63999938964844
2018-01-04,50.849998474121094
2018-01-05,50.869998931884766
2018-01-08,50.619998931884766
2018-01-09,51.810001373291016
2018-01-10,52.349998474121094
2018-01-11,53.11000061035156
2018-01-12,53.279998779296875
2018-01-16,52.900001525878906
2018-01-17,53.31999969482422
2018-01-18,52.86000061035156
2018-01-19,53.72999954223633
2018-01-22,54.15999984741211
2018-01-23,54.16999816894531
2018-01-24,53.7400016784668
2018-01-25,53.02000045776367
2018-01-26,54.02000045776367
2018-01-29,54.189998626708984
2018-01-30,53.93000030517578
2018-01-31,54.029998779296875
2018-02-01,54.97999954223633
2018-02-02,54.150001525878906
2018-02-05,51.650001525878906
2018-02-06,52.52000045776367
2018-02-07,54.02000045776367
2018-02-08,50.709999084472656
2018-02-09,51.63999938964844
2018-02-12,52.060001373291016
2018-02-13,51.959999084472656
2018-02-14,54.5099983215332
2018-02-15,54.77000045776367
2018-02-16,55.06999969482422
2018-02-20,54.970001220703125
2018-02-21,55.86000061035156
2018-02-22,54.720001220703125
2018-02-23,55.68000030517578
2018-02-26,56.290000915527344
2018-02-27,55.7400016784668
2018-02-28,54.970001220703125
2018-03-01,54.380001068115234
2018-03-02,54.810001373291016
2018-03-05,55.709999084472656
2018-03-06,56.540000915527344
2018-03-07,56.93000030517578
2018-03-08,56.099998474121094
2018-03-09,57.040000915527344
2018-03-12,56.58000183105469
2018-03-13,55.75
2018-03-14,54.779998779296875
2018-03-15,54.75
2018-03-16,55.52000045776367
2018-03-19,54.9900016784668
2018-03-20,54.79999923706055
2018-03-21,55.099998474121094
2018-03-22,53.06999969482422
2018-03-23,51.22999954223633
2018-03-26,53.2400016784668
2018-03-27,52.02000045776367
2018-03-28,52.16999816894531
2018-03-29,52.72999954223633
2018-04-02,51.369998931884766
2018-04-03,51.939998626708984
2018-04-04,52.849998474121094
2018-04-05,52.88999938964844
2018-04-06,51.439998626708984
2018-04-09,51.630001068115234
2018-04-10,52.400001525878906
2018-04-11,52.13999938964844
2018-04-12,54.130001068115234
2018-04-13,52.849998474121094
2018-04-16,53.310001373291016
2018-04-17,51.91999816894531
2018-04-18,52.08000183105469
2018-04-19,53.209999084472656
2018-04-20,53.79999923706055
2018-04-23,54.2599983215332
2018-04-24,55.09000015258789
2018-04-25,55.2599983215332
2018-04-26,55.06999969482422
2018-04-27,55.599998474121094
2018-04-30,54.75
2018-05-01,55.04999923706055
2018-05-02,55.189998626708984
2018-05-03,54.45000076293945
2018-05-04,55.459999084472656
2018-05-07,55.5099983215332
2018-05-08,55.95000076293945
2018-05-09,57.279998779296875
2018-05-10,57.779998779296875
2018-05-11,57.810001373291016
2018-05-14,57.61000061035156
2018-05-15,57.83000183105469
2018-05-16,57.7599983215332
2018-05-17,58.29999923706055
2018-05-18,57.77000045776367
2018-05-21,57.959999084472656
2018-05-22,58.540000915527344
2018-05-23,58.0099983215332
2018-05-24,57.86000061035156
2018-05-25,57.04999923706055
2018-05-29,54.91999816894531
2018-05-30,55.529998779296875
2018-05-31,54.810001373291016
2018-06-01,55.65999984741211
2018-06-04,56.09000015258789
2018-06-05,55.779998779296875
2018-06-06,57.150001525878906
2018-06-07,56.959999084472656
2018-06-08,57.189998626708984
2018-06-11,56.56999969482422
2018-06-12,56.349998474121094
2018-06-13,56.0
2018-06-14,55.45000076293945
2018-06-15,55.279998779296875
2018-06-18,55.599998474121094
2018-06-19,55.900001525878906
2018-06-20,56.16999816894531
2018-06-21,56.5099983215332
2018-06-22,55.5099983215332
2018-06-25,54.630001068115234
2018-06-26,54.029998779296875
2018-06-27,53.04999923706055
2018-06-28,53.16999816894531
2018-06-29,52.689998626708984
2018-07-02,52.959999084472656
2018-07-03,52.33000183105469
2018-07-05,52.380001068115234
2018-07-06,52.58000183105469
2018-07-09,53.93000030517578
2018-07-10,53.41999816894531
2018-07-11,53.130001068115234
2018-07-12,52.54999923706055
2018-07-13,51.7599983215332
2018-07-16,52.38999938964844
2018-07-17,53.060001373291016
2018-07-18,54.13999938964844
2018-07-19,53.20000076293945
2018-07-20,53.0099983215332
2018-07-23,53.79999923706055
2018-07-24,52.25
2018-07-25,51.52000045776367
2018-07-26,51.689998626708984
2018-07-27,51.68000030517578
2018-07-30,52.380001068115234
2018-07-31,51.70000076293945
2018-08-01,52.810001373291016
2018-08-02,53.529998779296875
2018-08-03,53.34000015258789
2018-08-06,53.22999954223633
2018-08-07,53.380001068115234
2018-08-08,53.68000030517578
2018-08-09,53.150001525878906
2018-08-10,53.060001373291016
2018-08-13,52.56999969482422
2018-08-14,53.56999969482422
2018-08-15,52.720001220703125
2018-08-16,53.7400016784668
2018-08-17,53.72999954223633
2018-08-20,53.97999954223633
2018-08-21,54.220001220703125
2018-08-22,54.06999969482422
2018-08-23,53.58000183105469
2018-08-24,53.41999816894531
2018-08-27,53.66999816894531
2018-08-28,53.52000045776367
2018-08-29,53.68000030517578
2018-08-30,53.16999816894531
2018-08-31,53.290000915527344
2018-09-04,53.91999816894531
2018-09-05,53.83000183105469
2018-09-06,53.31999969482422
2018-09-07,52.7599983215332
2018-09-10,52.93000030517578
2018-09-11,53.16999816894531
2018-09-12,52.25
2018-09-13,51.61000061035156
2018-09-14,52.209999084472656
2018-09-17,51.709999084472656
2018-09-18,51.5099983215332
2018-09-19,52.08000183105469
2018-09-20,52.5
2018-09-21,52.56999969482422
2018-09-24,51.900001525878906
2018-09-25,51.810001373291016
2018-09-26,50.959999084472656
2018-09-27,50.29999923706055
2018-09-28,50.150001525878906
2018-10-01,49.56999969482422
2018-10-02,49.43000030517578
2018-10-03,50.779998779296875
2018-10-04,51.529998779296875
2018-10-05,51.16999816894531
2018-10-08,52.09000015258789
2018-10-09,51.66999816894531
2018-10-10,50.81999969482422
2018-10-11,49.18000030517578
2018-10-12,48.220001220703125
2018-10-15,48.0
2018-10-16,48.16999816894531
2018-10-17,48.439998626708984
2018-10-18,47.349998474121094
2018-10-19,46.970001220703125
2018-10-22,45.349998474121094
2018-10-23,47.18000030517578
2018-10-24,45.619998931884766
2018-10-25,47.150001525878906
2018-10-26,46.560001373291016
2018-10-29,47.040000915527344
2018-10-30,46.900001525878906
2018-10-31,47.04999923706055
2018-11-01,47.58000183105469
2018-11-02,48.16999816894531
2018-11-05,48.65999984741211
2018-11-06,49.189998626708984
2018-11-07,49.709999084472656
2018-11-08,50.41999816894531
2018-11-09,50.15999984741211
2018-11-12,49.439998626708984
2018-11-13,48.939998626708984
2018-11-14,47.849998474121094
2018-11-15,48.349998474121094
2018-11-16,48.43000030517578
2018-11-19,48.5
2018-11-20,47.380001068115234
2018-11-21,47.11000061035156
2018-11-23,47.02000045776367
2018-11-26,48.06999969482422
2018-11-27,47.91999816894531
2018-11-28,48.310001373291016
2018-11-29,48.209999084472656
2018-11-30,48.65999984741211
2018-12-03,48.38999938964844
2018-12-04,45.88999938964844
2018-12-06,45.88999938964844
2018-12-07,45.11000061035156
2018-12-10,44.22999954223633
2018-12-11,43.45000076293945
2018-12-12,43.720001220703125
2018-12-13,42.5
2018-12-14,41.540000915527344
2018-12-17,41.189998626708984
2018-12-18,40.7599983215332
2018-12-19,40.130001068115234
2018-12-20,39.7400016784668
2018-12-21,39.060001373291016
2018-12-24,38.5099983215332
2018-12-26,40.5099983215332
2018-12-27,40.459999084472656
2018-12-28,40.43000030517578
2018-12-31,40.7400016784668
2019-01-02,41.58000183105469
2019-01-03,41.349998474121094
2019-01-04,42.619998931884766
2019-01-07,42.790000915527344
2019-01-08,43.18000030517578
2019-01-09,43.54999923706055
2019-01-10,43.7599983215332
2019-01-11,43.9900016784668
2019-01-14,44.31999969482422
2019-01-15,44.810001373291016
2019-01-16,45.75
2019-01-17,46.59000015258789
2019-01-18,47.04999923706055
2019-01-22,46.529998779296875
2019-01-23,48.11000061035156
2019-01-24,48.599998474121094
2019-01-25,48.68000030517578
2019-01-28,48.79999923706055
2019-01-29,48.25
2019-01-30,47.97999954223633
2019-01-31,47.59000015258789
2019-02-01,48.290000915527344
2019-02-04,49.0099983215332
2019-02-05,48.83000183105469
2019-02-06,48.97999954223633
2019-02-07,49.29999923706055
2019-02-08,49.040000915527344
2019-02-11,49.41999816894531
2019-02-12,49.88999938964844
2019-02-13,49.54999923706055
2019-02-14,48.93000030517578
2019-02-15,50.11000061035156
2019-02-19,50.720001220703125
2019-02-20,51.279998779296875
2019-02-21,50.900001525878906
2019-02-22,51.16999816894531
2019-02-25,50.9900016784668
2019-02-26,50.41999816894531
2019-02-27,51.08000183105469
2019-02-28,51.099998474121094
2019-03-01,51.16999816894531
2019-03-04,50.86000061035156
2019-03-05,50.790000915527344
2019-03-06,49.66999816894531
2019-03-07,48.709999084472656
2019-03-08,48.70000076293945
2019-03-11,48.86000061035156
2019-03-12,48.91999816894531
2019-03-13,49.119998931884766
2019-03-14,49.08000183105469
2019-03-15,49.15999984741211
2019-03-18,50.040000915527344
2019-03-19,48.970001220703125
2019-03-20,47.11000061035156
2019-03-21,46.04999923706055
2019-03-22,43.63999938964844
2019-03-25,43.75
2019-03-26,44.97999954223633
2019-03-27,44.869998931884766
