Date,MPC
2023-01-26,135.35000610351562
2023-01-27,132.85000610351562
2023-01-30,129.13999938964844
2023-01-31,128.52000427246094
2023-02-01,122.97000122070312
2023-02-02,119.9000015258789
2023-02-03,118.19999694824219
2023-02-06,116.41000366210938
2023-02-07,122.2300033569336
2023-02-08,121.55999755859375
2023-02-09,120.73999786376953
2023-02-10,126.79000091552734
2023-02-13,127.80999755859375
2023-02-14,128.63999938964844
2023-02-15,127.11000061035156
2023-02-16,126.51000213623047
2023-02-17,122.5
2023-02-21,123.06999969482422
2023-02-22,122.77999877929688
2023-02-23,125.5199966430664
2023-02-24,124.91999816894531
2023-02-27,126.58000183105469
2023-02-28,123.5999984741211
2023-03-01,129.19000244140625
2023-03-02,129.6300048828125
2023-03-03,133.5
2023-03-06,131.9199981689453
2023-03-07,130.2100067138672
2023-03-08,127.87000274658203
2023-03-09,128.3800048828125
2023-03-10,128.5500030517578
2023-03-13,123.77999877929688
2023-03-14,127.77999877929688
2023-03-15,122.69000244140625
2023-03-16,125.16000366210938
2023-03-17,123.66000366210938
2023-03-20,126.25
2023-03-21,128.2899932861328
2023-03-22,126.9800033569336
2023-03-23,126.1500015258789
