Date,SIG
2016-08-26,80.6500015258789
2016-08-29,80.18000030517578
2016-08-30,79.93000030517578
2016-08-31,81.9800033569336
2016-09-01,80.62999725341797
2016-09-02,82.0
2016-09-06,81.0999984741211
2016-09-07,82.4800033569336
2016-09-08,81.7699966430664
2016-09-09,76.9000015258789
2016-09-12,78.54000091552734
2016-09-13,78.97000122070312
2016-09-14,79.19000244140625
2016-09-15,79.0
2016-09-16,77.7699966430664
2016-09-19,77.19999694824219
2016-09-20,75.5199966430664
2016-09-21,75.80999755859375
2016-09-22,77.2699966430664
2016-09-23,78.97000122070312
2016-09-26,76.30999755859375
2016-09-27,74.69000244140625
2016-09-28,74.9000015258789
2016-09-29,73.16000366210938
2016-09-30,74.52999877929688
2016-10-03,75.72000122070312
2016-10-04,77.81999969482422
2016-10-05,81.43000030517578
2016-10-06,81.52999877929688
2016-10-07,80.06999969482422
2016-10-10,81.55999755859375
2016-10-11,80.4000015258789
2016-10-12,81.05999755859375
2016-10-13,81.05000305175781
2016-10-14,81.05000305175781
2016-10-17,79.68000030517578
2016-10-18,80.4000015258789
2016-10-19,80.9000015258789
2016-10-20,80.93000030517578
2016-10-21,80.01000213623047
2016-10-24,79.72000122070312
2016-10-25,81.16000366210938
2016-10-26,82.45999908447266
2016-10-27,80.16000366210938
2016-10-28,80.41000366210938
2016-10-31,81.26000213623047
2016-11-01,80.72000122070312
2016-11-02,80.19999694824219
2016-11-03,80.77999877929688
2016-11-04,81.38999938964844
2016-11-07,83.62999725341797
2016-11-08,82.87000274658203
2016-11-09,86.75
2016-11-10,89.79000091552734
2016-11-11,90.12000274658203
2016-11-14,92.44000244140625
2016-11-15,89.5999984741211
2016-11-16,90.8499984741211
2016-11-17,92.12000274658203
2016-11-18,88.95999908447266
2016-11-21,88.87999725341797
2016-11-22,90.79000091552734
2016-11-23,93.86000061035156
2016-11-25,93.06999969482422
2016-11-28,92.23999786376953
2016-11-29,91.81999969482422
2016-11-30,91.29000091552734
2016-12-01,91.25
2016-12-02,92.06999969482422
2016-12-05,93.63999938964844
2016-12-06,93.9800033569336
2016-12-07,95.29000091552734
2016-12-08,98.05000305175781
2016-12-09,98.72000122070312
2016-12-12,96.38999938964844
2016-12-13,96.16999816894531
2016-12-14,94.97000122070312
2016-12-15,95.0199966430664
2016-12-16,94.06999969482422
2016-12-19,94.41000366210938
2016-12-20,95.18000030517578
2016-12-21,94.76000213623047
2016-12-22,93.4000015258789
2016-12-23,93.20999908447266
2016-12-27,93.70999908447266
2016-12-28,93.69999694824219
2016-12-29,93.94999694824219
2016-12-30,94.26000213623047
2017-01-03,94.94000244140625
2017-01-04,95.62999725341797
2017-01-05,87.97000122070312
2017-01-06,88.22000122070312
2017-01-09,86.12000274658203
2017-01-10,87.45999908447266
2017-01-11,84.69999694824219
2017-01-12,84.36000061035156
2017-01-13,80.77999877929688
2017-01-17,81.1500015258789
2017-01-18,82.02999877929688
2017-01-19,80.7699966430664
2017-01-20,80.72000122070312
2017-01-23,80.91000366210938
2017-01-24,82.7300033569336
2017-01-25,82.9800033569336
2017-01-26,81.94999694824219
2017-01-27,79.98999786376953
2017-01-30,79.16000366210938
2017-01-31,77.66999816894531
2017-02-01,77.01000213623047
2017-02-02,76.12000274658203
2017-02-03,76.30000305175781
2017-02-06,74.05999755859375
2017-02-07,71.94999694824219
2017-02-08,72.44999694824219
2017-02-09,73.62000274658203
2017-02-10,72.88999938964844
2017-02-13,73.0999984741211
2017-02-14,74.62000274658203
2017-02-15,75.44999694824219
2017-02-16,73.4800033569336
2017-02-17,73.91000366210938
2017-02-21,74.48999786376953
2017-02-22,73.61000061035156
2017-02-23,72.37999725341797
2017-02-24,73.80000305175781
2017-02-27,72.87999725341797
2017-02-28,63.59000015258789
2017-03-01,64.87999725341797
2017-03-02,65.95999908447266
2017-03-03,64.58000183105469
2017-03-06,65.5999984741211
2017-03-07,63.25
2017-03-08,64.4000015258789
2017-03-09,70.0199966430664
2017-03-10,69.80999755859375
2017-03-13,68.68000030517578
2017-03-14,67.83000183105469
2017-03-15,68.36000061035156
2017-03-16,68.86000061035156
2017-03-17,68.25
2017-03-20,67.5
2017-03-21,66.51000213623047
2017-03-22,67.48999786376953
2017-03-23,68.23999786376953
2017-03-24,68.2699966430664
2017-03-27,69.66000366210938
2017-03-28,70.45999908447266
2017-03-29,71.02999877929688
2017-03-30,70.66999816894531
2017-03-31,69.2699966430664
2017-04-03,68.08999633789062
2017-04-04,66.22000122070312
2017-04-05,66.47000122070312
2017-04-06,67.5
2017-04-07,68.18000030517578
2017-04-10,68.63999938964844
2017-04-11,67.95999908447266
2017-04-12,67.05000305175781
2017-04-13,66.66999816894531
2017-04-17,66.91999816894531
2017-04-18,65.86000061035156
2017-04-19,66.16999816894531
2017-04-20,67.41000366210938
2017-04-21,66.13999938964844
2017-04-24,66.0999984741211
2017-04-25,66.87000274658203
2017-04-26,67.31999969482422
2017-04-27,66.2699966430664
2017-04-28,65.83999633789062
2017-05-01,65.4000015258789
2017-05-02,65.68000030517578
2017-05-03,65.01000213623047
2017-05-04,63.900001525878906
2017-05-05,65.01000213623047
2017-05-08,64.45999908447266
2017-05-09,64.94999694824219
2017-05-10,63.040000915527344
2017-05-11,61.68000030517578
2017-05-12,60.130001068115234
2017-05-15,60.189998626708984
2017-05-16,58.52000045776367
2017-05-17,58.900001525878906
2017-05-18,59.33000183105469
2017-05-19,58.650001525878906
2017-05-22,59.77000045776367
2017-05-23,58.380001068115234
2017-05-24,54.529998779296875
2017-05-25,50.29999923706055
2017-05-26,49.310001373291016
2017-05-30,47.880001068115234
2017-05-31,48.099998474121094
2017-06-01,52.40999984741211
2017-06-02,53.0099983215332
2017-06-05,52.869998931884766
2017-06-06,53.95000076293945
2017-06-07,56.11000061035156
2017-06-08,56.970001220703125
2017-06-09,59.4900016784668
2017-06-12,59.88999938964844
2017-06-13,59.15999984741211
2017-06-14,59.970001220703125
2017-06-15,59.90999984741211
2017-06-16,60.439998626708984
2017-06-19,60.849998474121094
2017-06-20,59.5
2017-06-21,56.20000076293945
2017-06-22,56.97999954223633
2017-06-23,58.40999984741211
2017-06-26,60.25
2017-06-27,63.0
2017-06-28,63.04999923706055
2017-06-29,63.70000076293945
2017-06-30,63.2400016784668
2017-07-03,63.540000915527344
2017-07-05,64.08999633789062
2017-07-06,61.56999969482422
2017-07-07,62.040000915527344
2017-07-10,60.93000030517578
2017-07-11,60.11000061035156
2017-07-12,59.09000015258789
2017-07-13,60.52000045776367
2017-07-14,59.880001068115234
2017-07-17,58.560001373291016
2017-07-18,57.11000061035156
2017-07-19,58.41999816894531
2017-07-20,58.779998779296875
2017-07-21,58.75
2017-07-24,58.27000045776367
2017-07-25,61.470001220703125
2017-07-26,60.88999938964844
2017-07-27,62.33000183105469
2017-07-28,61.5099983215332
2017-07-31,61.15999984741211
2017-08-01,61.38999938964844
2017-08-02,58.880001068115234
2017-08-03,59.93000030517578
2017-08-04,60.86000061035156
2017-08-07,61.970001220703125
2017-08-08,62.0
2017-08-09,60.25
2017-08-10,55.650001525878906
2017-08-11,56.540000915527344
2017-08-14,56.29999923706055
2017-08-15,53.56999969482422
2017-08-16,53.88999938964844
2017-08-17,54.099998474121094
2017-08-18,53.59000015258789
2017-08-21,52.81999969482422
2017-08-22,52.150001525878906
2017-08-23,51.88999938964844
2017-08-24,60.540000915527344
2017-08-25,62.68000030517578
2017-08-28,62.689998626708984
2017-08-29,62.77000045776367
2017-08-30,62.91999816894531
2017-08-31,63.06999969482422
2017-09-01,64.36000061035156
2017-09-05,64.55999755859375
2017-09-06,65.66999816894531
2017-09-07,64.88999938964844
2017-09-08,65.48999786376953
2017-09-11,66.23999786376953
2017-09-12,68.30000305175781
2017-09-13,68.7300033569336
2017-09-14,68.87999725341797
2017-09-15,69.75
2017-09-18,67.5
2017-09-19,67.0999984741211
2017-09-20,64.91000366210938
2017-09-21,64.58000183105469
2017-09-22,64.38999938964844
2017-09-25,65.69000244140625
2017-09-26,65.44999694824219
2017-09-27,66.55000305175781
2017-09-28,67.0999984741211
2017-09-29,66.55000305175781
2017-10-02,66.12999725341797
2017-10-03,67.62999725341797
2017-10-04,66.87999725341797
2017-10-05,67.6500015258789
2017-10-06,67.31999969482422
2017-10-09,65.55999755859375
2017-10-10,66.44999694824219
2017-10-11,64.08999633789062
2017-10-12,61.59000015258789
2017-10-13,60.0099983215332
2017-10-16,60.599998474121094
2017-10-17,61.18000030517578
2017-10-18,61.45000076293945
2017-10-19,62.90999984741211
2017-10-20,65.95999908447266
2017-10-23,65.19999694824219
2017-10-24,66.5199966430664
2017-10-25,65.5
2017-10-26,65.83999633789062
2017-10-27,66.76000213623047
2017-10-30,64.36000061035156
2017-10-31,65.56999969482422
2017-11-01,66.47000122070312
2017-11-02,66.38999938964844
2017-11-03,65.38999938964844
2017-11-06,67.5
2017-11-07,66.83000183105469
2017-11-08,67.29000091552734
2017-11-09,70.8499984741211
2017-11-10,70.80999755859375
2017-11-13,69.48999786376953
2017-11-14,72.41000366210938
2017-11-15,73.7699966430664
2017-11-16,74.19999694824219
2017-11-17,76.58000183105469
2017-11-20,75.83999633789062
2017-11-21,52.790000915527344
2017-11-22,53.0099983215332
2017-11-24,49.79999923706055
2017-11-27,52.25
2017-11-28,53.09000015258789
2017-11-29,52.380001068115234
2017-11-30,52.290000915527344
2017-12-01,51.9900016784668
2017-12-04,50.130001068115234
2017-12-05,50.43000030517578
2017-12-06,50.91999816894531
2017-12-07,51.310001373291016
2017-12-08,53.220001220703125
2017-12-11,52.7599983215332
2017-12-12,53.02000045776367
2017-12-13,53.88999938964844
2017-12-14,53.2599983215332
2017-12-15,53.75
2017-12-18,54.91999816894531
2017-12-19,53.25
2017-12-20,54.11000061035156
2017-12-21,55.75
2017-12-22,56.599998474121094
2017-12-26,57.7400016784668
2017-12-27,56.630001068115234
2017-12-28,55.91999816894531
2017-12-29,56.54999923706055
