Date,INTC
2015-10-16,33.040000915527344
2015-10-19,33.59000015258789
2015-10-20,33.439998626708984
2015-10-21,33.369998931884766
2015-10-22,34.400001525878906
2015-10-23,34.900001525878906
2015-10-26,34.59000015258789
2015-10-27,34.470001220703125
2015-10-28,34.709999084472656
2015-10-29,34.029998779296875
2015-10-30,33.86000061035156
2015-11-02,34.11000061035156
2015-11-03,34.310001373291016
2015-11-04,34.150001525878906
2015-11-05,34.0
2015-11-06,33.84000015258789
2015-11-09,33.349998474121094
2015-11-10,33.209999084472656
2015-11-11,32.86000061035156
2015-11-12,32.400001525878906
2015-11-13,32.11000061035156
2015-11-16,32.099998474121094
2015-11-17,32.63999938964844
2015-11-18,33.15999984741211
2015-11-19,34.29999923706055
2015-11-20,34.65999984741211
2015-11-23,34.47999954223633
2015-11-24,34.36000061035156
2015-11-25,34.45000076293945
2015-11-27,34.459999084472656
2015-11-30,34.77000045776367
2015-12-01,35.09000015258789
2015-12-02,34.83000183105469
2015-12-03,34.040000915527344
2015-12-04,34.939998626708984
2015-12-07,34.9900016784668
2015-12-08,34.75
2015-12-09,34.810001373291016
2015-12-10,34.77000045776367
2015-12-11,34.27000045776367
2015-12-14,34.470001220703125
2015-12-15,35.18000030517578
2015-12-16,35.29999923706055
2015-12-17,34.90999984741211
2015-12-18,33.869998931884766
2015-12-21,34.2400016784668
2015-12-22,34.72999954223633
2015-12-23,35.0
2015-12-24,34.97999954223633
2015-12-28,34.93000030517578
2015-12-29,35.439998626708984
2015-12-30,34.9900016784668
2015-12-31,34.45000076293945
2016-01-04,33.9900016784668
2016-01-05,33.83000183105469
2016-01-06,33.08000183105469
2016-01-07,31.84000015258789
2016-01-08,31.510000228881836
2016-01-11,32.060001373291016
2016-01-12,32.68000030517578
2016-01-13,31.90999984741211
2016-01-14,32.7400016784668
2016-01-15,29.760000228881836
2016-01-19,29.799999237060547
2016-01-20,29.59000015258789
2016-01-21,29.65999984741211
2016-01-22,29.93000030517578
2016-01-25,29.600000381469727
2016-01-26,29.940000534057617
2016-01-27,29.809999465942383
2016-01-28,29.969999313354492
2016-01-29,31.020000457763672
2016-02-01,30.81999969482422
2016-02-02,29.799999237060547
2016-02-03,29.34000015258789
2016-02-04,29.770000457763672
2016-02-05,29.040000915527344
2016-02-08,28.81999969482422
2016-02-09,28.809999465942383
2016-02-10,28.229999542236328
2016-02-11,28.219999313354492
2016-02-12,28.639999389648438
2016-02-16,28.780000686645508
2016-02-17,29.469999313354492
2016-02-18,29.420000076293945
2016-02-19,28.709999084472656
2016-02-22,29.350000381469727
2016-02-23,28.799999237060547
2016-02-24,29.190000534057617
2016-02-25,29.6200008392334
2016-02-26,29.799999237060547
2016-02-29,29.59000015258789
2016-03-01,30.3700008392334
2016-03-02,30.540000915527344
2016-03-03,30.579999923706055
2016-03-04,30.6299991607666
2016-03-07,30.940000534057617
2016-03-08,30.559999465942383
2016-03-09,30.8700008392334
2016-03-10,31.25
2016-03-11,31.760000228881836
2016-03-14,31.43000030517578
2016-03-15,31.649999618530273
2016-03-16,31.690000534057617
2016-03-17,31.979999542236328
2016-03-18,32.68000030517578
2016-03-21,32.34000015258789
2016-03-22,32.31999969482422
2016-03-23,32.0
2016-03-24,31.8799991607666
2016-03-28,31.899999618530273
2016-03-29,32.380001068115234
2016-03-30,32.709999084472656
2016-03-31,32.349998474121094
2016-04-01,32.45000076293945
2016-04-04,32.0
2016-04-05,31.899999618530273
2016-04-06,32.08000183105469
2016-04-07,31.549999237060547
2016-04-08,31.6299991607666
2016-04-11,31.670000076293945
2016-04-12,31.860000610351562
2016-04-13,32.130001068115234
2016-04-14,31.799999237060547
2016-04-15,31.459999084472656
2016-04-18,31.649999618530273
2016-04-19,31.600000381469727
2016-04-20,32.0
2016-04-21,31.969999313354492
2016-04-22,31.639999389648438
2016-04-25,31.389999389648438
2016-04-26,31.399999618530273
2016-04-27,31.75
2016-04-28,31.110000610351562
2016-04-29,30.280000686645508
2016-05-02,30.610000610351562
2016-05-03,30.360000610351562
2016-05-04,29.850000381469727
2016-05-05,29.899999618530273
2016-05-06,30.040000915527344
2016-05-09,29.799999237060547
2016-05-10,30.139999389648438
2016-05-11,30.059999465942383
2016-05-12,29.760000228881836
2016-05-13,29.90999984741211
2016-05-16,30.389999389648438
2016-05-17,29.979999542236328
2016-05-18,29.989999771118164
2016-05-19,29.6299991607666
2016-05-20,30.149999618530273
2016-05-23,30.229999542236328
2016-05-24,31.059999465942383
2016-05-25,31.389999389648438
2016-05-26,31.489999771118164
2016-05-27,31.56999969482422
2016-05-31,31.59000015258789
2016-06-01,31.65999984741211
2016-06-02,31.760000228881836
2016-06-03,31.6200008392334
2016-06-06,31.68000030517578
2016-06-07,31.8799991607666
2016-06-08,31.889999389648438
2016-06-09,31.940000534057617
2016-06-10,32.040000915527344
2016-06-13,32.16999816894531
2016-06-14,32.13999938964844
2016-06-15,31.610000610351562
2016-06-16,31.690000534057617
2016-06-17,31.760000228881836
2016-06-20,32.16999816894531
2016-06-21,32.31999969482422
2016-06-22,32.290000915527344
2016-06-23,32.9900016784668
2016-06-24,31.549999237060547
2016-06-27,30.719999313354492
2016-06-28,31.190000534057617
2016-06-29,31.93000030517578
2016-06-30,32.79999923706055
2016-07-01,32.75
2016-07-05,32.68000030517578
2016-07-06,32.970001220703125
2016-07-07,33.20000076293945
2016-07-08,34.0
2016-07-11,34.380001068115234
2016-07-12,34.939998626708984
2016-07-13,35.0099983215332
2016-07-14,35.20000076293945
2016-07-15,35.06999969482422
2016-07-18,35.04999923706055
2016-07-19,35.150001525878906
2016-07-20,35.689998626708984
2016-07-21,34.27000045776367
2016-07-22,34.65999984741211
2016-07-25,34.689998626708984
2016-07-26,35.09000015258789
2016-07-27,34.83000183105469
2016-07-28,34.77000045776367
2016-07-29,34.86000061035156
2016-08-01,34.849998474121094
2016-08-02,34.560001373291016
2016-08-03,34.25
2016-08-04,34.58000183105469
2016-08-05,34.97999954223633
2016-08-08,35.040000915527344
2016-08-09,34.91999816894531
2016-08-10,34.529998779296875
2016-08-11,34.68000030517578
2016-08-12,34.56999969482422
2016-08-15,34.90999984741211
2016-08-16,35.209999084472656
2016-08-17,35.02000045776367
2016-08-18,34.970001220703125
2016-08-19,35.2400016784668
2016-08-22,35.36000061035156
2016-08-23,35.400001525878906
2016-08-24,35.150001525878906
2016-08-25,35.09000015258789
2016-08-26,35.2599983215332
2016-08-29,35.54999923706055
2016-08-30,35.70000076293945
2016-08-31,35.88999938964844
2016-09-01,36.02000045776367
2016-09-02,36.08000183105469
2016-09-06,36.56999969482422
2016-09-07,36.459999084472656
2016-09-08,36.439998626708984
2016-09-09,35.439998626708984
2016-09-12,36.08000183105469
2016-09-13,35.61000061035156
2016-09-14,35.619998931884766
2016-09-15,36.560001373291016
2016-09-16,37.66999816894531
2016-09-19,37.15999984741211
2016-09-20,37.13999938964844
2016-09-21,37.45000076293945
2016-09-22,37.54999923706055
2016-09-23,37.189998626708984
2016-09-26,36.650001525878906
2016-09-27,37.18000030517578
2016-09-28,37.439998626708984
2016-09-29,37.31999969482422
2016-09-30,37.75
2016-10-03,37.65999984741211
2016-10-04,37.540000915527344
2016-10-05,37.9900016784668
2016-10-06,38.06999969482422
2016-10-07,38.099998474121094
2016-10-10,38.02000045776367
2016-10-11,37.27000045776367
2016-10-12,37.130001068115234
2016-10-13,36.970001220703125
2016-10-14,37.45000076293945
2016-10-17,37.290000915527344
2016-10-18,37.75
2016-10-19,35.5099983215332
2016-10-20,35.43000030517578
2016-10-21,35.150001525878906
2016-10-24,35.2599983215332
2016-10-25,35.099998474121094
2016-10-26,34.91999816894531
2016-10-27,34.810001373291016
2016-10-28,34.7400016784668
2016-10-31,34.869998931884766
2016-11-01,34.52000045776367
2016-11-02,34.599998474121094
2016-11-03,33.93000030517578
2016-11-04,33.61000061035156
2016-11-07,34.689998626708984
2016-11-08,34.7400016784668
2016-11-09,34.75
2016-11-10,34.5
2016-11-11,34.61000061035156
2016-11-14,34.47999954223633
2016-11-15,34.90999984741211
2016-11-16,34.84000015258789
2016-11-17,35.02000045776367
2016-11-18,34.95000076293945
2016-11-21,34.97999954223633
2016-11-22,35.47999954223633
2016-11-23,35.20000076293945
2016-11-25,35.439998626708984
2016-11-28,35.5099983215332
2016-11-29,35.310001373291016
2016-11-30,34.70000076293945
2016-12-01,33.7599983215332
2016-12-02,34.15999984741211
2016-12-05,34.38999938964844
2016-12-06,34.720001220703125
2016-12-07,35.5
2016-12-08,35.70000076293945
2016-12-09,35.7599983215332
2016-12-12,35.970001220703125
2016-12-13,36.79999923706055
2016-12-14,36.54999923706055
2016-12-15,36.790000915527344
2016-12-16,36.310001373291016
2016-12-19,36.88999938964844
2016-12-20,37.209999084472656
2016-12-21,36.97999954223633
2016-12-22,36.93000030517578
2016-12-23,36.970001220703125
2016-12-27,37.06999969482422
2016-12-28,36.630001068115234
2016-12-29,36.65999984741211
2016-12-30,36.27000045776367
2017-01-03,36.599998474121094
2017-01-04,36.40999984741211
2017-01-05,36.349998474121094
2017-01-06,36.47999954223633
2017-01-09,36.61000061035156
2017-01-10,36.540000915527344
2017-01-11,36.95000076293945
2017-01-12,36.709999084472656
2017-01-13,36.790000915527344
2017-01-17,36.79999923706055
2017-01-18,36.7599983215332
2017-01-19,36.56999969482422
2017-01-20,36.939998626708984
2017-01-23,36.77000045776367
2017-01-24,37.619998931884766
2017-01-25,37.79999923706055
2017-01-26,37.560001373291016
2017-01-27,37.97999954223633
2017-01-30,37.41999816894531
2017-01-31,36.81999969482422
2017-02-01,36.52000045776367
2017-02-02,36.68000030517578
2017-02-03,36.52000045776367
2017-02-06,36.27000045776367
2017-02-07,36.349998474121094
2017-02-08,36.380001068115234
2017-02-09,35.459999084472656
2017-02-10,35.34000015258789
2017-02-13,35.79999923706055
2017-02-14,35.93000030517578
2017-02-15,36.04999923706055
2017-02-16,36.40999984741211
2017-02-17,36.47999954223633
2017-02-21,36.52000045776367
2017-02-22,36.06999969482422
2017-02-23,36.18000030517578
2017-02-24,36.529998779296875
2017-02-27,36.5099983215332
2017-02-28,36.20000076293945
2017-03-01,35.93000030517578
2017-03-02,35.90999984741211
2017-03-03,35.900001525878906
2017-03-06,35.56999969482422
2017-03-07,35.79999923706055
2017-03-08,35.619998931884766
2017-03-09,35.81999969482422
2017-03-10,35.90999984741211
2017-03-13,35.15999984741211
2017-03-14,35.18000030517578
2017-03-15,35.099998474121094
2017-03-16,35.13999938964844
2017-03-17,35.27000045776367
2017-03-20,35.43000030517578
2017-03-21,35.040000915527344
2017-03-22,35.369998931884766
2017-03-23,35.27000045776367
2017-03-24,35.15999984741211
2017-03-27,35.38999938964844
2017-03-28,35.599998474121094
2017-03-29,35.56999969482422
2017-03-30,35.75
2017-03-31,36.06999969482422
2017-04-03,36.15999984741211
2017-04-04,36.279998779296875
2017-04-05,36.220001220703125
2017-04-06,36.029998779296875
2017-04-07,36.029998779296875
2017-04-10,35.79999923706055
2017-04-11,35.7400016784668
2017-04-12,35.630001068115234
2017-04-13,35.25
2017-04-17,35.47999954223633
2017-04-18,35.77000045776367
2017-04-19,35.90999984741211
2017-04-20,36.18000030517578
2017-04-21,36.31999969482422
2017-04-24,36.75
2017-04-25,36.869998931884766
2017-04-26,36.93000030517578
2017-04-27,37.43000030517578
2017-04-28,36.150001525878906
2017-05-01,36.310001373291016
2017-05-02,36.970001220703125
2017-05-03,36.97999954223633
2017-05-04,36.849998474121094
2017-05-05,36.81999969482422
2017-05-08,36.540000915527344
2017-05-09,36.369998931884766
2017-05-10,36.0099983215332
2017-05-11,35.689998626708984
2017-05-12,35.529998779296875
2017-05-15,35.630001068115234
2017-05-16,35.81999969482422
2017-05-17,35.040000915527344
2017-05-18,35.220001220703125
2017-05-19,35.400001525878906
2017-05-22,35.77000045776367
2017-05-23,35.86000061035156
2017-05-24,36.119998931884766
2017-05-25,36.2599983215332
2017-05-26,36.2599983215332
2017-05-30,36.18000030517578
2017-05-31,36.11000061035156
2017-06-01,36.119998931884766
2017-06-02,36.31999969482422
2017-06-05,36.34000015258789
2017-06-06,36.130001068115234
2017-06-07,36.2599983215332
2017-06-08,36.47999954223633
2017-06-09,35.709999084472656
2017-06-12,35.72999954223633
2017-06-13,35.880001068115234
2017-06-14,35.529998779296875
2017-06-15,35.310001373291016
2017-06-16,35.209999084472656
2017-06-19,35.5099983215332
2017-06-20,34.86000061035156
2017-06-21,34.58000183105469
2017-06-22,34.36000061035156
2017-06-23,34.189998626708984
2017-06-26,34.06999969482422
2017-06-27,33.650001525878906
2017-06-28,34.20000076293945
2017-06-29,33.540000915527344
2017-06-30,33.7400016784668
2017-07-03,33.459999084472656
2017-07-05,34.34000015258789
2017-07-06,33.630001068115234
2017-07-07,33.880001068115234
2017-07-10,33.650001525878906
2017-07-11,33.91999816894531
2017-07-12,34.25
2017-07-13,34.2400016784668
2017-07-14,34.68000030517578
2017-07-17,34.470001220703125
2017-07-18,34.529998779296875
2017-07-19,34.560001373291016
2017-07-20,34.75
2017-07-21,34.72999954223633
2017-07-24,34.5
2017-07-25,34.66999816894531
2017-07-26,34.75
2017-07-27,34.970001220703125
2017-07-28,35.310001373291016
2017-07-31,35.470001220703125
2017-08-01,36.349998474121094
2017-08-02,36.63999938964844
2017-08-03,36.4900016784668
2017-08-04,36.29999923706055
2017-08-07,36.43000030517578
2017-08-08,36.40999984741211
2017-08-09,36.59000015258789
2017-08-10,36.13999938964844
2017-08-11,35.869998931884766
2017-08-14,36.34000015258789
2017-08-15,36.0
2017-08-16,35.810001373291016
2017-08-17,35.16999816894531
2017-08-18,35.0099983215332
2017-08-21,34.91999816894531
2017-08-22,34.650001525878906
2017-08-23,34.65999984741211
2017-08-24,34.709999084472656
2017-08-25,34.66999816894531
2017-08-28,34.650001525878906
2017-08-29,34.72999954223633
2017-08-30,34.88999938964844
2017-08-31,35.06999969482422
2017-09-01,35.09000015258789
2017-09-05,35.02000045776367
2017-09-06,35.7599983215332
2017-09-07,35.540000915527344
2017-09-08,35.189998626708984
2017-09-11,35.77000045776367
2017-09-12,36.09000015258789
2017-09-13,36.33000183105469
2017-09-14,36.47999954223633
2017-09-15,37.0
2017-09-18,37.0
2017-09-19,37.22999954223633
2017-09-20,37.06999969482422
2017-09-21,37.20000076293945
2017-09-22,37.18000030517578
2017-09-25,37.15999984741211
2017-09-26,37.470001220703125
2017-09-27,37.540000915527344
2017-09-28,37.83000183105469
2017-09-29,38.08000183105469
2017-10-02,39.040000915527344
2017-10-03,39.380001068115234
2017-10-04,39.34000015258789
2017-10-05,39.529998779296875
2017-10-06,39.630001068115234
2017-10-09,39.86000061035156
2017-10-10,39.650001525878906
2017-10-11,39.29999923706055
2017-10-12,39.189998626708984
2017-10-13,39.66999816894531
2017-10-16,39.7599983215332
2017-10-17,39.790000915527344
2017-10-18,40.25
2017-10-19,40.09000015258789
2017-10-20,40.43000030517578
2017-10-23,40.83000183105469
2017-10-24,40.95000076293945
2017-10-25,40.779998779296875
2017-10-26,41.349998474121094
2017-10-27,44.400001525878906
2017-10-30,44.369998931884766
2017-10-31,45.4900016784668
2017-11-01,46.709999084472656
2017-11-02,47.099998474121094
2017-11-03,46.34000015258789
2017-11-06,46.70000076293945
2017-11-07,46.779998779296875
2017-11-08,46.70000076293945
2017-11-09,46.29999923706055
2017-11-10,45.58000183105469
2017-11-13,45.75
2017-11-14,45.86000061035156
2017-11-15,45.459999084472656
2017-11-16,45.650001525878906
2017-11-17,44.630001068115234
2017-11-20,44.619998931884766
2017-11-21,44.939998626708984
2017-11-22,44.650001525878906
2017-11-24,44.75
2017-11-27,44.4900016784668
2017-11-28,44.72999954223633
2017-11-29,43.95000076293945
2017-11-30,44.84000015258789
2017-12-01,44.68000030517578
2017-12-04,44.4900016784668
2017-12-05,43.439998626708984
2017-12-06,43.45000076293945
2017-12-07,43.08000183105469
2017-12-08,43.349998474121094
2017-12-11,43.65999984741211
2017-12-12,43.33000183105469
2017-12-13,43.34000015258789
2017-12-14,43.2599983215332
2017-12-15,44.560001373291016
2017-12-18,46.2599983215332
2017-12-19,47.040000915527344
2017-12-20,47.560001373291016
2017-12-21,46.7599983215332
2017-12-22,46.70000076293945
2017-12-26,46.08000183105469
2017-12-27,46.11000061035156
2017-12-28,46.220001220703125
2017-12-29,46.15999984741211
2018-01-02,46.849998474121094
2018-01-03,45.2599983215332
2018-01-04,44.43000030517578
2018-01-05,44.7400016784668
2018-01-08,44.7400016784668
2018-01-09,43.619998931884766
2018-01-10,42.5
2018-01-11,43.40999984741211
2018-01-12,43.2400016784668
2018-01-16,43.13999938964844
2018-01-17,44.38999938964844
2018-01-18,44.47999954223633
2018-01-19,44.81999969482422
2018-01-22,45.75
2018-01-23,46.060001373291016
2018-01-24,45.5099983215332
2018-01-25,45.29999923706055
2018-01-26,50.08000183105469
2018-01-29,49.97999954223633
2018-01-30,48.790000915527344
2018-01-31,48.13999938964844
2018-02-01,47.650001525878906
2018-02-02,46.150001525878906
2018-02-05,44.52000045776367
2018-02-06,44.90999984741211
2018-02-07,45.20000076293945
2018-02-08,42.75
2018-02-09,43.95000076293945
2018-02-12,44.83000183105469
2018-02-13,44.459999084472656
2018-02-14,45.380001068115234
2018-02-15,45.91999816894531
2018-02-16,45.560001373291016
2018-02-20,46.31999969482422
2018-02-21,45.939998626708984
2018-02-22,45.79999923706055
2018-02-23,47.72999954223633
2018-02-26,49.11000061035156
2018-02-27,49.90999984741211
2018-02-28,49.290000915527344
2018-03-01,47.84000015258789
2018-03-02,48.97999954223633
2018-03-05,49.75
2018-03-06,50.709999084472656
2018-03-07,51.31999969482422
2018-03-08,50.7400016784668
2018-03-09,52.189998626708984
2018-03-12,51.52000045776367
2018-03-13,51.779998779296875
2018-03-14,51.86000061035156
2018-03-15,50.880001068115234
2018-03-16,51.16999816894531
2018-03-19,50.83000183105469
2018-03-20,51.54999923706055
2018-03-21,51.560001373291016
2018-03-22,50.83000183105469
2018-03-23,49.36000061035156
2018-03-26,52.47999954223633
2018-03-27,51.189998626708984
2018-03-28,49.599998474121094
2018-03-29,52.08000183105469
2018-04-02,48.91999816894531
2018-04-03,49.75
2018-04-04,49.9900016784668
2018-04-05,50.380001068115234
2018-04-06,48.790000915527344
2018-04-09,49.54999923706055
2018-04-10,51.27000045776367
2018-04-11,51.099998474121094
2018-04-12,52.720001220703125
2018-04-13,51.86000061035156
2018-04-16,52.400001525878906
2018-04-17,53.540000915527344
2018-04-18,53.61000061035156
2018-04-19,52.220001220703125
2018-04-20,51.529998779296875
2018-04-23,51.099998474121094
2018-04-24,51.45000076293945
2018-04-25,51.380001068115234
2018-04-26,53.04999923706055
2018-04-27,52.72999954223633
2018-04-30,51.619998931884766
2018-05-01,53.33000183105469
2018-05-02,52.310001373291016
2018-05-03,52.279998779296875
2018-05-04,52.779998779296875
2018-05-07,53.33000183105469
2018-05-08,53.630001068115234
2018-05-09,54.34000015258789
2018-05-10,54.97999954223633
2018-05-11,54.66999816894531
2018-05-14,54.900001525878906
2018-05-15,53.91999816894531
2018-05-16,54.63999938964844
2018-05-17,54.810001373291016
2018-05-18,53.5
2018-05-21,54.31999969482422
2018-05-22,54.45000076293945
2018-05-23,55.209999084472656
2018-05-24,54.75
2018-05-25,55.439998626708984
2018-05-29,55.31999969482422
2018-05-30,55.68000030517578
2018-05-31,55.20000076293945
2018-06-01,57.08000183105469
2018-06-04,56.83000183105469
2018-06-05,56.529998779296875
2018-06-06,57.029998779296875
2018-06-07,55.880001068115234
2018-06-08,55.04999923706055
2018-06-11,54.52000045776367
2018-06-12,54.81999969482422
2018-06-13,55.029998779296875
2018-06-14,55.540000915527344
2018-06-15,55.11000061035156
2018-06-18,53.220001220703125
2018-06-19,52.93000030517578
2018-06-20,53.459999084472656
2018-06-21,52.189998626708984
2018-06-22,52.5
2018-06-25,50.709999084472656
2018-06-26,49.66999816894531
2018-06-27,48.7599983215332
2018-06-28,49.25
2018-06-29,49.709999084472656
2018-07-02,50.20000076293945
2018-07-03,49.470001220703125
2018-07-05,50.75
2018-07-06,51.369998931884766
2018-07-09,51.86000061035156
2018-07-10,52.15999984741211
2018-07-11,51.20000076293945
2018-07-12,52.349998474121094
2018-07-13,52.220001220703125
2018-07-16,52.0099983215332
2018-07-17,51.75
2018-07-18,51.720001220703125
2018-07-19,51.97999954223633
2018-07-20,51.90999984741211
2018-07-23,52.310001373291016
2018-07-24,52.18000030517578
2018-07-25,52.43000030517578
2018-07-26,52.15999984741211
2018-07-27,47.68000030517578
2018-07-30,47.689998626708984
2018-07-31,48.099998474121094
2018-08-01,48.810001373291016
2018-08-02,49.47999954223633
2018-08-03,49.630001068115234
2018-08-06,49.29999923706055
2018-08-07,49.70000076293945
2018-08-08,49.959999084472656
2018-08-09,50.13999938964844
2018-08-10,48.849998474121094
2018-08-13,48.45000076293945
2018-08-14,48.119998931884766
2018-08-15,47.459999084472656
2018-08-16,47.16999816894531
2018-08-17,47.099998474121094
2018-08-20,46.5
2018-08-21,47.619998931884766
2018-08-22,47.04999923706055
2018-08-23,46.97999954223633
2018-08-24,47.65999984741211
2018-08-27,48.349998474121094
2018-08-28,48.56999969482422
2018-08-29,48.75
2018-08-30,48.2400016784668
2018-08-31,48.43000030517578
2018-09-04,47.959999084472656
2018-09-05,47.720001220703125
2018-09-06,47.2599983215332
2018-09-07,46.45000076293945
2018-09-10,46.29999923706055
2018-09-11,44.93000030517578
2018-09-12,44.93000030517578
2018-09-13,45.56999969482422
2018-09-14,45.540000915527344
2018-09-17,45.41999816894531
2018-09-18,46.099998474121094
2018-09-19,46.150001525878906
2018-09-20,47.20000076293945
2018-09-21,46.65999984741211
2018-09-24,46.90999984741211
2018-09-25,45.90999984741211
2018-09-26,45.70000076293945
2018-09-27,45.880001068115234
2018-09-28,47.290000915527344
2018-10-01,46.45000076293945
2018-10-02,48.099998474121094
2018-10-03,48.7599983215332
2018-10-04,48.130001068115234
2018-10-05,47.029998779296875
2018-10-08,47.029998779296875
2018-10-09,46.54999923706055
2018-10-10,44.79999923706055
2018-10-11,44.22999954223633
2018-10-12,44.880001068115234
2018-10-15,44.529998779296875
2018-10-16,45.939998626708984
2018-10-17,45.88999938964844
2018-10-18,44.970001220703125
2018-10-19,44.0
2018-10-22,45.0099983215332
2018-10-23,44.5
2018-10-24,42.41999816894531
2018-10-25,44.310001373291016
2018-10-26,45.689998626708984
2018-10-29,45.400001525878906
2018-10-30,47.7599983215332
2018-10-31,46.880001068115234
2018-11-01,48.220001220703125
2018-11-02,47.11000061035156
2018-11-05,47.970001220703125
2018-11-06,47.25
2018-11-07,48.720001220703125
2018-11-08,48.9900016784668
2018-11-09,48.11000061035156
2018-11-12,46.650001525878906
2018-11-13,47.38999938964844
2018-11-14,47.09000015258789
2018-11-15,48.11000061035156
2018-11-16,48.83000183105469
2018-11-19,48.0
2018-11-20,47.38999938964844
2018-11-21,47.029998779296875
2018-11-23,46.540000915527344
2018-11-26,47.45000076293945
2018-11-27,48.06999969482422
2018-11-28,48.86000061035156
2018-11-29,47.70000076293945
2018-11-30,49.310001373291016
2018-12-03,50.130001068115234
2018-12-04,47.75
2018-12-06,48.369998931884766
2018-12-07,46.2400016784668
2018-12-10,47.209999084472656
2018-12-11,47.380001068115234
2018-12-12,47.83000183105469
2018-12-13,48.290000915527344
2018-12-14,47.86000061035156
2018-12-17,47.08000183105469
2018-12-18,47.7400016784668
2018-12-19,45.56999969482422
2018-12-20,45.540000915527344
2018-12-21,44.84000015258789
2018-12-24,43.59000015258789
2018-12-26,46.189998626708984
2018-12-27,46.36000061035156
2018-12-28,46.75
2018-12-31,46.93000030517578
2019-01-02,47.08000183105469
2019-01-03,44.4900016784668
2019-01-04,47.220001220703125
2019-01-07,47.439998626708984
2019-01-08,47.7400016784668
2019-01-09,48.0099983215332
2019-01-10,48.560001373291016
2019-01-11,48.93000030517578
2019-01-14,48.349998474121094
2019-01-15,48.599998474121094
2019-01-16,48.130001068115234
2019-01-17,48.470001220703125
2019-01-18,49.189998626708984
2019-01-22,48.27000045776367
2019-01-23,47.939998626708984
2019-01-24,49.7599983215332
2019-01-25,47.040000915527344
2019-01-28,46.709999084472656
2019-01-29,46.540000915527344
2019-01-30,47.540000915527344
2019-01-31,47.119998931884766
2019-02-01,48.72999954223633
2019-02-04,49.220001220703125
2019-02-05,50.0099983215332
2019-02-06,49.900001525878906
2019-02-07,49.22999954223633
2019-02-08,48.84000015258789
2019-02-11,48.77000045776367
2019-02-12,50.0099983215332
2019-02-13,50.470001220703125
2019-02-14,50.810001373291016
2019-02-15,51.65999984741211
2019-02-19,51.400001525878906
2019-02-20,51.38999938964844
2019-02-21,51.40999984741211
2019-02-22,52.4900016784668
2019-02-25,53.099998474121094
2019-02-26,53.22999954223633
2019-02-27,53.2400016784668
2019-02-28,52.959999084472656
2019-03-01,53.29999923706055
2019-03-04,53.939998626708984
2019-03-05,53.68000030517578
2019-03-06,52.95000076293945
2019-03-07,52.599998474121094
2019-03-08,52.47999954223633
2019-03-11,53.349998474121094
2019-03-12,53.56999969482422
2019-03-13,54.369998931884766
2019-03-14,53.439998626708984
2019-03-15,54.33000183105469
2019-03-18,54.099998474121094
2019-03-19,54.16999816894531
2019-03-20,53.81999969482422
2019-03-21,54.63999938964844
2019-03-22,53.2599983215332
2019-03-25,52.779998779296875
2019-03-26,53.439998626708984
2019-03-27,53.15999984741211
2019-03-28,53.11000061035156
2019-03-29,53.70000076293945
2019-04-01,54.5099983215332
2019-04-02,54.36000061035156
2019-04-03,55.47999954223633
