Date,CDW
2020-01-22,136.5800018310547
2020-01-23,138.72999572753906
2020-01-24,137.9199981689453
2020-01-27,133.8699951171875
2020-01-28,135.4600067138672
2020-01-29,134.86000061035156
2020-01-30,133.8300018310547
2020-01-31,130.4499969482422
2020-02-03,132.88999938964844
2020-02-04,136.14999389648438
2020-02-05,136.0399932861328
2020-02-06,134.63999938964844
2020-02-07,132.66000366210938
2020-02-10,133.99000549316406
2020-02-11,135.97000122070312
2020-02-12,136.58999633789062
2020-02-13,137.27999877929688
2020-02-14,138.2899932861328
2020-02-18,134.8699951171875
2020-02-19,136.6300048828125
2020-02-20,138.24000549316406
2020-02-21,133.91000366210938
2020-02-24,129.5399932861328
2020-02-25,125.1500015258789
2020-02-26,124.83999633789062
2020-02-27,116.08000183105469
2020-02-28,114.22000122070312
2020-03-02,119.9800033569336
2020-03-03,115.61000061035156
2020-03-04,119.19000244140625
2020-03-05,113.80999755859375
2020-03-06,111.58000183105469
2020-03-09,98.20999908447266
2020-03-10,104.08999633789062
2020-03-11,102.87000274658203
2020-03-12,91.47000122070312
2020-03-13,101.30000305175781
2020-03-16,86.97000122070312
2020-03-17,87.27999877929688
2020-03-18,84.38999938964844
2020-03-19,88.2699966430664
2020-03-20,79.55999755859375
2020-03-23,85.5999984741211
2020-03-24,93.83000183105469
2020-03-25,91.91000366210938
2020-03-26,101.05999755859375
2020-03-27,93.75
2020-03-30,96.91000366210938
2020-03-31,93.2699966430664
2020-04-01,88.83000183105469
2020-04-02,87.97000122070312
2020-04-03,86.88999938964844
2020-04-06,95.83999633789062
2020-04-07,98.62999725341797
2020-04-08,102.2699966430664
2020-04-09,106.26000213623047
2020-04-13,103.87999725341797
2020-04-14,106.75
2020-04-15,103.68000030517578
2020-04-16,104.25
2020-04-17,108.81999969482422
2020-04-20,105.5999984741211
2020-04-21,98.8499984741211
2020-04-22,101.73999786376953
2020-04-23,100.86000061035156
2020-04-24,104.7699966430664
2020-04-27,106.27999877929688
2020-04-28,107.12000274658203
2020-04-29,111.29000091552734
2020-04-30,110.80000305175781
2020-05-01,106.81999969482422
2020-05-04,108.19000244140625
2020-05-05,109.98999786376953
2020-05-06,106.7699966430664
2020-05-07,106.66999816894531
2020-05-08,108.54000091552734
2020-05-11,104.97000122070312
2020-05-12,101.9800033569336
2020-05-13,98.01000213623047
2020-05-14,99.69999694824219
2020-05-15,97.80999755859375
2020-05-18,106.51000213623047
2020-05-19,105.98999786376953
2020-05-20,109.2300033569336
2020-05-21,107.20999908447266
2020-05-22,105.73999786376953
2020-05-26,108.01000213623047
2020-05-27,110.33999633789062
2020-05-28,109.6500015258789
2020-05-29,110.91000366210938
2020-06-01,111.91000366210938
2020-06-02,113.2699966430664
2020-06-03,115.08999633789062
2020-06-04,116.75
2020-06-05,125.33999633789062
2020-06-08,128.2899932861328
2020-06-09,124.41000366210938
2020-06-10,121.70999908447266
2020-06-11,110.54000091552734
2020-06-12,114.0999984741211
2020-06-15,113.9000015258789
2020-06-16,119.37000274658203
2020-06-17,117.18000030517578
2020-06-18,117.23999786376953
2020-06-19,116.94999694824219
2020-06-22,116.19000244140625
2020-06-23,115.94999694824219
2020-06-24,111.48999786376953
2020-06-25,112.44000244140625
2020-06-26,108.48999786376953
2020-06-29,114.0
2020-06-30,116.18000030517578
2020-07-01,115.52999877929688
2020-07-02,117.11000061035156
2020-07-06,117.55000305175781
2020-07-07,114.05999755859375
2020-07-08,113.37999725341797
2020-07-09,112.51000213623047
2020-07-10,113.83999633789062
2020-07-13,112.58000183105469
2020-07-14,114.4000015258789
2020-07-15,117.69999694824219
2020-07-16,116.69999694824219
2020-07-17,118.51000213623047
2020-07-20,118.18000030517578
2020-07-21,117.0
2020-07-22,119.08000183105469
2020-07-23,118.79000091552734
2020-07-24,114.55999755859375
2020-07-27,116.30000305175781
2020-07-28,113.8499984741211
2020-07-29,115.63999938964844
2020-07-30,115.69000244140625
2020-07-31,116.25
2020-08-03,117.45999908447266
2020-08-04,119.5199966430664
2020-08-05,116.75
2020-08-06,114.79000091552734
2020-08-07,114.7699966430664
2020-08-10,113.0
2020-08-11,117.20999908447266
2020-08-12,116.61000061035156
2020-08-13,114.58000183105469
2020-08-14,113.5199966430664
2020-08-17,113.62000274658203
2020-08-18,110.9800033569336
2020-08-19,111.98999786376953
2020-08-20,112.31999969482422
2020-08-21,111.1500015258789
2020-08-24,112.29000091552734
2020-08-25,112.1500015258789
2020-08-26,111.16999816894531
2020-08-27,114.83999633789062
2020-08-28,115.33999633789062
2020-08-31,113.6500015258789
2020-09-01,112.58999633789062
2020-09-02,117.52999877929688
2020-09-03,112.16999816894531
2020-09-04,114.25
2020-09-08,111.72000122070312
2020-09-09,110.55000305175781
2020-09-10,110.08000183105469
2020-09-11,111.31999969482422
2020-09-14,113.1500015258789
2020-09-15,114.18000030517578
2020-09-16,113.91000366210938
2020-09-17,114.2300033569336
2020-09-18,112.81999969482422
2020-09-21,108.80999755859375
2020-09-22,110.16999816894531
2020-09-23,109.20999908447266
2020-09-24,110.43000030517578
2020-09-25,112.73999786376953
2020-09-28,116.5
2020-09-29,118.11000061035156
2020-09-30,119.52999877929688
2020-10-01,123.5
2020-10-02,123.48999786376953
2020-10-05,125.87999725341797
2020-10-06,123.06999969482422
2020-10-07,125.93000030517578
2020-10-08,126.19999694824219
2020-10-09,125.98999786376953
2020-10-12,130.00999450683594
2020-10-13,129.92999267578125
2020-10-14,129.52000427246094
2020-10-15,129.8000030517578
2020-10-16,130.6199951171875
2020-10-19,128.86000061035156
2020-10-20,129.32000732421875
2020-10-21,128.83999633789062
2020-10-22,129.44000244140625
2020-10-23,130.0
2020-10-26,125.66999816894531
2020-10-27,123.27999877929688
2020-10-28,118.7300033569336
2020-10-29,120.94999694824219
2020-10-30,122.5999984741211
2020-11-02,126.44999694824219
2020-11-03,130.72000122070312
2020-11-04,133.85000610351562
2020-11-05,138.17999267578125
2020-11-06,138.0500030517578
2020-11-09,143.9499969482422
2020-11-10,137.52999877929688
2020-11-11,138.6999969482422
2020-11-12,135.55999755859375
2020-11-13,137.58999633789062
2020-11-16,139.0800018310547
2020-11-17,136.77999877929688
2020-11-18,135.72999572753906
2020-11-19,132.77999877929688
2020-11-20,131.9499969482422
2020-11-23,131.22000122070312
2020-11-24,136.82000732421875
2020-11-25,131.94000244140625
2020-11-27,132.22999572753906
2020-11-30,130.49000549316406
2020-12-01,132.02000427246094
2020-12-02,131.2100067138672
2020-12-03,131.25
2020-12-04,133.5
2020-12-07,132.94000244140625
2020-12-08,132.94000244140625
2020-12-09,131.9499969482422
2020-12-10,131.7100067138672
2020-12-11,130.6999969482422
2020-12-14,131.72999572753906
2020-12-15,132.8300018310547
2020-12-16,132.25999450683594
2020-12-17,135.24000549316406
2020-12-18,134.3699951171875
2020-12-21,130.99000549316406
2020-12-22,130.75
2020-12-23,129.85000610351562
2020-12-24,129.22999572753906
2020-12-28,131.05999755859375
2020-12-29,129.47000122070312
2020-12-30,130.0
2020-12-31,131.7899932861328
2021-01-04,127.16000366210938
2021-01-05,127.83999633789062
2021-01-06,128.89999389648438
2021-01-07,131.97000122070312
2021-01-08,134.58999633789062
2021-01-11,133.64999389648438
2021-01-12,134.4199981689453
2021-01-13,134.9499969482422
2021-01-14,134.8000030517578
2021-01-15,133.66000366210938
2021-01-19,132.97000122070312
2021-01-20,136.14999389648438
2021-01-21,137.6699981689453
2021-01-22,135.32000732421875
2021-01-25,135.22999572753906
2021-01-26,134.24000549316406
2021-01-27,133.02000427246094
2021-01-28,134.5
2021-01-29,131.66000366210938
2021-02-01,138.16000366210938
2021-02-02,141.44000244140625
2021-02-03,140.99000549316406
2021-02-04,149.97999572753906
2021-02-05,150.97000122070312
2021-02-08,150.38999938964844
2021-02-09,151.55999755859375
2021-02-10,157.33999633789062
2021-02-11,156.91000366210938
2021-02-12,155.39999389648438
2021-02-16,155.92999267578125
2021-02-17,157.86000061035156
2021-02-18,156.64999389648438
2021-02-19,160.75
2021-02-22,159.32000732421875
2021-02-23,157.17999267578125
2021-02-24,162.10000610351562
2021-02-25,156.88999938964844
2021-02-26,156.88999938964844
2021-03-01,160.57000732421875
2021-03-02,157.10000610351562
2021-03-03,155.66000366210938
2021-03-04,151.44000244140625
2021-03-05,154.47999572753906
2021-03-08,155.13999938964844
2021-03-09,154.47000122070312
2021-03-10,156.44000244140625
2021-03-11,159.99000549316406
2021-03-12,160.05999755859375
2021-03-15,161.27000427246094
2021-03-16,160.97000122070312
2021-03-17,160.39999389648438
2021-03-18,157.10000610351562
2021-03-19,158.02999877929688
2021-03-22,159.3000030517578
2021-03-23,156.05999755859375
2021-03-24,156.41000366210938
2021-03-25,159.6199951171875
2021-03-26,167.89999389648438
2021-03-29,165.05999755859375
2021-03-30,164.82000732421875
2021-03-31,165.75
2021-04-01,169.44000244140625
2021-04-05,171.52999877929688
2021-04-06,171.52000427246094
2021-04-07,170.32000732421875
2021-04-08,174.58999633789062
2021-04-09,175.44000244140625
2021-04-12,174.25
2021-04-13,175.88999938964844
2021-04-14,178.1300048828125
2021-04-15,180.82000732421875
2021-04-16,184.00999450683594
2021-04-19,182.1999969482422
2021-04-20,180.74000549316406
2021-04-21,181.8300018310547
2021-04-22,180.8699951171875
2021-04-23,182.61000061035156
2021-04-26,183.11000061035156
2021-04-27,183.49000549316406
2021-04-28,182.02999877929688
2021-04-29,182.5
2021-04-30,178.3300018310547
2021-05-03,179.1999969482422
2021-05-04,176.3000030517578
2021-05-05,171.39999389648438
2021-05-06,172.60000610351562
2021-05-07,174.8699951171875
2021-05-10,171.4199981689453
2021-05-11,167.63999938964844
2021-05-12,163.47999572753906
2021-05-13,168.52999877929688
2021-05-14,169.4499969482422
2021-05-17,169.13999938964844
2021-05-18,167.8699951171875
2021-05-19,168.02999877929688
2021-05-20,168.05999755859375
2021-05-21,168.07000732421875
2021-05-24,168.55999755859375
2021-05-25,166.72999572753906
2021-05-26,166.0800018310547
2021-05-27,167.17999267578125
2021-05-28,165.4199981689453
2021-06-01,163.8699951171875
2021-06-02,164.9600067138672
2021-06-03,165.27999877929688
2021-06-04,167.49000549316406
2021-06-07,165.75999450683594
2021-06-08,166.47999572753906
2021-06-09,165.80999755859375
2021-06-10,167.41000366210938
2021-06-11,168.66000366210938
2021-06-14,169.3000030517578
2021-06-15,170.92999267578125
2021-06-16,171.72999572753906
2021-06-17,169.24000549316406
2021-06-18,165.77999877929688
2021-06-21,169.72999572753906
2021-06-22,171.13999938964844
2021-06-23,169.10000610351562
2021-06-24,170.2899932861328
2021-06-25,171.77000427246094
2021-06-28,173.7899932861328
2021-06-29,176.3300018310547
2021-06-30,174.64999389648438
2021-07-01,175.8000030517578
2021-07-02,176.88999938964844
2021-07-06,175.97000122070312
2021-07-07,178.8300018310547
2021-07-08,176.8300018310547
2021-07-09,177.97999572753906
2021-07-12,176.3300018310547
2021-07-13,174.16000366210938
2021-07-14,176.0500030517578
2021-07-15,175.36000061035156
2021-07-16,174.44000244140625
2021-07-19,172.42999267578125
2021-07-20,176.24000549316406
2021-07-21,177.25
2021-07-22,177.4600067138672
2021-07-23,180.9499969482422
2021-07-26,181.5800018310547
2021-07-27,181.3000030517578
2021-07-28,180.32000732421875
2021-07-29,183.11000061035156
2021-07-30,183.35000610351562
2021-08-02,183.6699981689453
2021-08-03,185.2899932861328
2021-08-04,188.24000549316406
2021-08-05,190.6199951171875
2021-08-06,190.0500030517578
2021-08-09,189.6300048828125
2021-08-10,191.52000427246094
2021-08-11,195.9600067138672
2021-08-12,197.91000366210938
2021-08-13,198.32000732421875
2021-08-16,199.02000427246094
2021-08-17,196.69000244140625
2021-08-18,195.27000427246094
2021-08-19,194.3300018310547
2021-08-20,195.77000427246094
2021-08-23,196.89999389648438
2021-08-24,196.9499969482422
2021-08-25,198.3800048828125
2021-08-26,198.07000732421875
2021-08-27,199.25
2021-08-30,200.74000549316406
2021-08-31,200.61000061035156
2021-09-01,200.2899932861328
2021-09-02,203.25999450683594
2021-09-03,202.6999969482422
2021-09-07,201.25
2021-09-08,200.38999938964844
2021-09-09,199.5500030517578
2021-09-10,197.99000549316406
2021-09-13,196.77000427246094
2021-09-14,193.47999572753906
2021-09-15,195.08999633789062
2021-09-16,194.33999633789062
2021-09-17,191.13999938964844
2021-09-20,187.8000030517578
2021-09-21,187.75999450683594
2021-09-22,189.6300048828125
2021-09-23,192.52000427246094
2021-09-24,193.05999755859375
2021-09-27,192.2899932861328
2021-09-28,186.13999938964844
2021-09-29,185.38999938964844
2021-09-30,182.02000427246094
2021-10-01,185.7100067138672
2021-10-04,182.64999389648438
2021-10-05,184.1300048828125
2021-10-06,175.52999877929688
2021-10-07,177.4600067138672
2021-10-08,176.8800048828125
2021-10-11,174.57000732421875
2021-10-12,173.61000061035156
2021-10-13,174.02000427246094
2021-10-14,177.52999877929688
2021-10-15,177.72000122070312
2021-10-18,186.22999572753906
2021-10-19,187.6300048828125
2021-10-20,188.38999938964844
2021-10-21,190.5500030517578
2021-10-22,191.47000122070312
2021-10-25,191.5399932861328
2021-10-26,188.47000122070312
2021-10-27,184.3699951171875
2021-10-28,185.94000244140625
2021-10-29,186.64999389648438
2021-11-01,187.63999938964844
2021-11-02,189.2100067138672
2021-11-03,185.5399932861328
2021-11-04,185.0
2021-11-05,187.07000732421875
2021-11-08,185.32000732421875
2021-11-09,187.02000427246094
2021-11-10,188.8000030517578
2021-11-11,188.32000732421875
2021-11-12,191.0800018310547
2021-11-15,190.85000610351562
2021-11-16,194.97999572753906
2021-11-17,195.24000549316406
2021-11-18,195.22999572753906
2021-11-19,196.05999755859375
2021-11-22,196.1999969482422
2021-11-23,195.83999633789062
2021-11-24,199.7899932861328
2021-11-26,191.16000366210938
2021-11-29,194.8000030517578
2021-11-30,189.36000061035156
2021-12-01,184.80999755859375
2021-12-02,193.6199951171875
2021-12-03,191.6699981689453
2021-12-06,194.3800048828125
2021-12-07,198.2100067138672
2021-12-08,198.82000732421875
2021-12-09,194.69000244140625
2021-12-10,194.8699951171875
2021-12-13,191.75
2021-12-14,189.69000244140625
2021-12-15,192.14999389648438
2021-12-16,187.8300018310547
2021-12-17,190.07000732421875
2021-12-20,186.74000549316406
2021-12-21,193.3000030517578
2021-12-22,198.8699951171875
2021-12-23,202.75999450683594
2021-12-27,207.02000427246094
2021-12-28,205.60000610351562
2021-12-29,206.8300018310547
2021-12-30,203.97000122070312
2021-12-31,204.77999877929688
2022-01-03,205.00999450683594
2022-01-04,208.1300048828125
2022-01-05,203.52999877929688
2022-01-06,206.2100067138672
2022-01-07,198.3800048828125
2022-01-10,200.2100067138672
2022-01-11,200.4199981689453
2022-01-12,197.39999389648438
2022-01-13,194.0500030517578
2022-01-14,191.63999938964844
2022-01-18,189.94000244140625
2022-01-19,189.39999389648438
2022-01-20,188.97999572753906
2022-01-21,184.66000366210938
2022-01-24,185.14999389648438
2022-01-25,180.85000610351562
2022-01-26,182.49000549316406
2022-01-27,181.72999572753906
2022-01-28,184.52999877929688
2022-01-31,189.0500030517578
2022-02-01,189.39999389648438
2022-02-02,194.60000610351562
2022-02-03,192.97000122070312
2022-02-04,192.3000030517578
2022-02-07,191.30999755859375
2022-02-08,194.75999450683594
2022-02-09,189.9600067138672
2022-02-10,183.3699951171875
2022-02-11,178.75
2022-02-14,176.10000610351562
2022-02-15,183.6199951171875
2022-02-16,185.47999572753906
2022-02-17,182.27999877929688
2022-02-18,181.75999450683594
2022-02-22,177.99000549316406
2022-02-23,169.10000610351562
2022-02-24,171.3000030517578
2022-02-25,177.52999877929688
2022-02-28,172.4600067138672
2022-03-01,169.41000366210938
2022-03-02,174.02000427246094
2022-03-03,174.35000610351562
2022-03-04,171.57000732421875
2022-03-07,165.44000244140625
2022-03-08,164.77999877929688
2022-03-09,171.0
2022-03-10,170.1199951171875
2022-03-11,170.0
2022-03-14,166.60000610351562
2022-03-15,172.27999877929688
2022-03-16,173.39999389648438
2022-03-17,176.41000366210938
2022-03-18,179.38999938964844
2022-03-21,178.7899932861328
2022-03-22,178.14999389648438
2022-03-23,174.52999877929688
2022-03-24,175.83999633789062
2022-03-25,176.14999389648438
2022-03-28,177.30999755859375
2022-03-29,180.9600067138672
2022-03-30,178.82000732421875
2022-03-31,178.88999938964844
2022-04-01,177.8000030517578
2022-04-04,178.8300018310547
2022-04-05,176.80999755859375
2022-04-06,176.3800048828125
2022-04-07,177.32000732421875
2022-04-08,175.5500030517578
2022-04-11,172.2100067138672
2022-04-12,171.64999389648438
2022-04-13,170.97000122070312
2022-04-14,172.97000122070312
2022-04-18,171.67999267578125
2022-04-19,173.94000244140625
2022-04-20,179.0
2022-04-21,176.41000366210938
2022-04-22,169.5399932861328
2022-04-25,170.64999389648438
2022-04-26,163.1699981689453
2022-04-27,162.52999877929688
2022-04-28,168.63999938964844
2022-04-29,163.17999267578125
2022-05-02,164.1300048828125
2022-05-03,167.67999267578125
2022-05-04,177.11000061035156
2022-05-05,171.2100067138672
2022-05-06,170.6199951171875
2022-05-09,164.8000030517578
2022-05-10,166.5500030517578
2022-05-11,164.4499969482422
2022-05-12,166.7899932861328
2022-05-13,169.33999633789062
2022-05-16,169.1699981689453
2022-05-17,172.64999389648438
2022-05-18,163.72999572753906
2022-05-19,161.9499969482422
2022-05-20,160.1999969482422
2022-05-23,161.25
2022-05-24,158.80999755859375
2022-05-25,161.25999450683594
2022-05-26,166.52000427246094
2022-05-27,171.10000610351562
2022-05-31,169.86000061035156
2022-06-01,171.2100067138672
2022-06-02,176.1300048828125
2022-06-03,175.58999633789062
2022-06-06,175.72999572753906
2022-06-07,178.10000610351562
2022-06-08,174.33999633789062
2022-06-09,173.58999633789062
2022-06-10,167.33999633789062
2022-06-13,160.8800048828125
2022-06-14,162.5
2022-06-15,163.85000610351562
2022-06-16,155.94000244140625
2022-06-17,156.1999969482422
2022-06-21,159.8300018310547
2022-06-22,159.6300048828125
2022-06-23,158.1199951171875
2022-06-24,164.33999633789062
2022-06-27,165.77999877929688
2022-06-28,159.3699951171875
2022-06-29,158.0800018310547
2022-06-30,157.55999755859375
2022-07-01,157.0
2022-07-05,157.75
2022-07-06,158.16000366210938
2022-07-07,159.82000732421875
2022-07-08,161.52999877929688
2022-07-11,158.58999633789062
2022-07-12,158.1999969482422
2022-07-13,158.3000030517578
2022-07-14,158.77000427246094
2022-07-15,161.50999450683594
2022-07-18,159.6699981689453
2022-07-19,167.52999877929688
2022-07-20,169.2100067138672
2022-07-21,171.25
2022-07-22,170.10000610351562
2022-07-25,170.44000244140625
2022-07-26,170.10000610351562
2022-07-27,174.8000030517578
2022-07-28,178.14999389648438
2022-07-29,181.52999877929688
2022-08-01,181.50999450683594
2022-08-02,180.3300018310547
2022-08-03,181.9600067138672
2022-08-04,180.02000427246094
2022-08-05,179.69000244140625
2022-08-08,178.5800018310547
2022-08-09,172.52000427246094
2022-08-10,176.00999450683594
2022-08-11,175.7100067138672
2022-08-12,180.27000427246094
2022-08-15,181.6699981689453
2022-08-16,183.5500030517578
2022-08-17,182.6199951171875
2022-08-18,187.11000061035156
2022-08-19,188.3699951171875
2022-08-22,185.11000061035156
2022-08-23,184.8699951171875
2022-08-24,184.39999389648438
2022-08-25,187.89999389648438
2022-08-26,179.69000244140625
2022-08-29,178.0
2022-08-30,175.07000732421875
2022-08-31,170.6999969482422
2022-09-01,170.50999450683594
2022-09-02,168.5
2022-09-06,169.3699951171875
2022-09-07,173.07000732421875
2022-09-08,174.36000061035156
2022-09-09,175.57000732421875
2022-09-12,177.77999877929688
2022-09-13,172.4499969482422
2022-09-14,172.0399932861328
2022-09-15,169.67999267578125
2022-09-16,170.8300018310547
2022-09-19,170.67999267578125
2022-09-20,168.25
2022-09-21,165.39999389648438
2022-09-22,162.63999938964844
2022-09-23,159.91000366210938
2022-09-26,158.3000030517578
2022-09-27,157.72999572753906
2022-09-28,161.4600067138672
2022-09-29,158.97000122070312
2022-09-30,156.0800018310547
2022-10-03,159.91000366210938
2022-10-04,166.33999633789062
2022-10-05,166.5500030517578
2022-10-06,165.0
2022-10-07,159.6199951171875
2022-10-10,158.42999267578125
2022-10-11,152.60000610351562
2022-10-12,152.58999633789062
2022-10-13,157.88999938964844
2022-10-14,154.0800018310547
2022-10-17,159.25999450683594
2022-10-18,161.17999267578125
2022-10-19,159.47000122070312
2022-10-20,158.4199981689453
2022-10-21,162.42999267578125
2022-10-24,164.6999969482422
2022-10-25,168.55999755859375
2022-10-26,167.5800018310547
2022-10-27,168.42999267578125
2022-10-28,172.8800048828125
2022-10-31,172.80999755859375
2022-11-01,172.5800018310547
2022-11-02,172.39999389648438
2022-11-03,172.8300018310547
2022-11-04,172.41000366210938
2022-11-07,172.30999755859375
2022-11-08,175.72000122070312
2022-11-09,172.08999633789062
2022-11-10,185.5
2022-11-11,184.35000610351562
2022-11-14,182.49000549316406
2022-11-15,184.8300018310547
2022-11-16,182.8800048828125
2022-11-17,183.1999969482422
2022-11-18,185.60000610351562
2022-11-21,185.1199951171875
2022-11-22,188.5
2022-11-23,189.24000549316406
2022-11-25,188.1999969482422
2022-11-28,185.3000030517578
2022-11-29,184.0800018310547
2022-11-30,188.63999938964844
2022-12-01,191.2100067138672
2022-12-02,190.02000427246094
2022-12-05,186.92999267578125
2022-12-06,184.74000549316406
2022-12-07,184.85000610351562
2022-12-08,186.9499969482422
2022-12-09,185.47999572753906
2022-12-12,189.6199951171875
2022-12-13,192.97999572753906
2022-12-14,192.02999877929688
2022-12-15,184.1999969482422
2022-12-16,181.27999877929688
2022-12-19,178.3300018310547
2022-12-20,178.94000244140625
2022-12-21,181.08999633789062
2022-12-22,177.82000732421875
2022-12-23,178.13999938964844
2022-12-27,178.99000549316406
2022-12-28,175.47000122070312
2022-12-29,179.86000061035156
2022-12-30,178.5800018310547
2023-01-03,179.50999450683594
2023-01-04,181.14999389648438
2023-01-05,178.05999755859375
2023-01-06,183.22000122070312
2023-01-09,183.9600067138672
2023-01-10,186.3800048828125
2023-01-11,190.5800018310547
2023-01-12,193.38999938964844
2023-01-13,194.85000610351562
2023-01-17,197.6199951171875
2023-01-18,198.08999633789062
2023-01-19,197.2899932861328
2023-01-20,198.75999450683594
2023-01-23,199.97000122070312
2023-01-24,197.13999938964844
2023-01-25,192.1199951171875
2023-01-26,194.3000030517578
2023-01-27,193.2899932861328
2023-01-30,194.02999877929688
2023-01-31,196.02999877929688
2023-02-01,199.17999267578125
2023-02-02,202.0800018310547
2023-02-03,201.0800018310547
2023-02-06,200.05999755859375
2023-02-07,199.2899932861328
2023-02-08,201.66000366210938
2023-02-09,203.36000061035156
2023-02-10,205.63999938964844
2023-02-13,211.1999969482422
2023-02-14,208.08999633789062
2023-02-15,212.6199951171875
2023-02-16,214.25
2023-02-17,213.92999267578125
2023-02-21,205.5
2023-02-22,203.99000549316406
2023-02-23,204.6199951171875
2023-02-24,202.52999877929688
2023-02-27,202.52000427246094
2023-02-28,202.4199981689453
2023-03-01,200.77999877929688
2023-03-02,201.52000427246094
2023-03-03,201.6300048828125
2023-03-06,202.99000549316406
2023-03-07,199.3300018310547
2023-03-08,199.97999572753906
2023-03-09,196.2100067138672
2023-03-10,190.47000122070312
2023-03-13,188.4199981689453
2023-03-14,191.3000030517578
2023-03-15,188.64999389648438
2023-03-16,193.5800018310547
2023-03-17,188.0500030517578
2023-03-20,191.44000244140625
2023-03-21,194.49000549316406
2023-03-22,190.67999267578125
2023-03-23,191.10000610351562
2023-03-24,191.7100067138672
2023-03-27,191.6699981689453
2023-03-28,185.82000732421875
2023-03-29,188.3000030517578
2023-03-30,190.07000732421875
