Date,CE
2019-04-29,107.83000183105469
2019-04-30,107.88999938964844
2019-05-01,105.83000183105469
2019-05-02,106.20999908447266
2019-05-03,108.7699966430664
2019-05-06,107.81999969482422
2019-05-07,105.9000015258789
2019-05-08,105.75
2019-05-09,103.5999984741211
2019-05-10,103.36000061035156
2019-05-13,99.1500015258789
2019-05-14,100.44000244140625
2019-05-15,101.19999694824219
2019-05-16,101.80999755859375
2019-05-17,101.63999938964844
2019-05-20,99.54000091552734
2019-05-21,100.30999755859375
2019-05-22,100.11000061035156
2019-05-23,98.62000274658203
2019-05-24,99.37999725341797
2019-05-28,99.62999725341797
2019-05-29,99.5999984741211
2019-05-30,98.58999633789062
2019-05-31,94.93000030517578
2019-06-03,96.9000015258789
2019-06-04,100.76000213623047
2019-06-05,100.95999908447266
2019-06-06,100.38999938964844
2019-06-07,101.12000274658203
2019-06-10,102.5999984741211
2019-06-11,103.61000061035156
2019-06-12,104.19000244140625
2019-06-13,105.26000213623047
2019-06-14,104.19000244140625
2019-06-17,102.88999938964844
2019-06-18,104.72000122070312
2019-06-19,104.58999633789062
2019-06-20,105.11000061035156
2019-06-21,105.69000244140625
2019-06-24,105.25
2019-06-25,104.43000030517578
2019-06-26,105.81999969482422
2019-06-27,106.13999938964844
2019-06-28,107.80000305175781
2019-07-01,109.63999938964844
2019-07-02,107.45999908447266
2019-07-03,106.83000183105469
2019-07-05,105.62999725341797
2019-07-08,104.7300033569336
2019-07-09,104.7300033569336
2019-07-10,104.4000015258789
2019-07-11,105.33000183105469
2019-07-12,107.01000213623047
2019-07-15,107.06999969482422
2019-07-16,108.05000305175781
2019-07-17,106.58999633789062
2019-07-18,106.08999633789062
2019-07-19,107.05999755859375
2019-07-22,105.68000030517578
2019-07-23,110.30999755859375
2019-07-24,112.26000213623047
2019-07-25,111.51000213623047
2019-07-26,111.16000366210938
2019-07-29,112.12000274658203
2019-07-30,112.5199966430664
2019-07-31,112.16999816894531
2019-08-01,108.2300033569336
2019-08-02,107.12000274658203
2019-08-05,103.19000244140625
2019-08-06,104.62999725341797
2019-08-07,106.44000244140625
2019-08-08,109.13999938964844
2019-08-09,109.1500015258789
2019-08-12,108.66999816894531
2019-08-13,111.0
2019-08-14,108.62999725341797
2019-08-15,107.44000244140625
2019-08-16,110.30000305175781
2019-08-19,112.48999786376953
2019-08-20,111.73999786376953
2019-08-21,113.16999816894531
2019-08-22,113.73999786376953
2019-08-23,107.25
2019-08-26,107.4000015258789
2019-08-27,107.22000122070312
2019-08-28,109.54000091552734
2019-08-29,111.76000213623047
2019-08-30,113.37000274658203
2019-09-03,111.69999694824219
2019-09-04,113.81999969482422
2019-09-05,117.62999725341797
2019-09-06,118.06999969482422
2019-09-09,120.91000366210938
2019-09-10,123.31999969482422
2019-09-11,124.30999755859375
2019-09-12,124.19999694824219
2019-09-13,125.48999786376953
2019-09-16,124.44999694824219
2019-09-17,123.9800033569336
2019-09-18,123.73999786376953
2019-09-19,123.80000305175781
2019-09-20,122.68000030517578
2019-09-23,122.47000122070312
2019-09-24,121.3499984741211
2019-09-25,122.20999908447266
2019-09-26,121.58999633789062
2019-09-27,122.13999938964844
2019-09-30,122.29000091552734
2019-10-01,120.3499984741211
2019-10-02,118.0999984741211
2019-10-03,118.66999816894531
2019-10-04,119.52999877929688
2019-10-07,119.44000244140625
2019-10-08,117.8499984741211
2019-10-09,118.72000122070312
2019-10-10,118.36000061035156
2019-10-11,121.87000274658203
2019-10-14,120.44000244140625
2019-10-15,122.04000091552734
2019-10-16,121.5199966430664
2019-10-17,121.95999908447266
2019-10-18,121.6500015258789
2019-10-21,121.30999755859375
2019-10-22,119.30000305175781
2019-10-23,121.76000213623047
2019-10-24,123.5199966430664
2019-10-25,123.6500015258789
2019-10-28,121.55999755859375
2019-10-29,123.27999877929688
2019-10-30,122.27999877929688
2019-10-31,121.1500015258789
2019-11-01,122.5
2019-11-04,123.66000366210938
2019-11-05,124.4800033569336
2019-11-06,125.08000183105469
2019-11-07,125.73999786376953
2019-11-08,127.30999755859375
2019-11-11,126.7300033569336
2019-11-12,126.94000244140625
2019-11-13,125.41000366210938
2019-11-14,126.30999755859375
2019-11-15,125.95999908447266
2019-11-18,125.4800033569336
2019-11-19,125.88999938964844
2019-11-20,124.23999786376953
2019-11-21,123.87000274658203
2019-11-22,124.79000091552734
2019-11-25,126.41000366210938
2019-11-26,127.38999938964844
2019-11-27,126.52999877929688
2019-11-29,125.56999969482422
2019-12-02,124.80000305175781
2019-12-03,122.55999755859375
2019-12-04,122.11000061035156
2019-12-05,123.33000183105469
2019-12-06,125.20999908447266
2019-12-09,123.86000061035156
2019-12-10,120.94999694824219
2019-12-11,122.79000091552734
2019-12-12,125.36000061035156
2019-12-13,124.47000122070312
2019-12-16,123.68000030517578
2019-12-17,123.2300033569336
2019-12-18,121.0999984741211
2019-12-19,122.4800033569336
2019-12-20,123.3499984741211
2019-12-23,123.20999908447266
2019-12-24,123.38999938964844
2019-12-26,123.11000061035156
2019-12-27,123.31999969482422
2019-12-30,122.69999694824219
2019-12-31,123.12000274658203
2020-01-02,121.43000030517578
2020-01-03,119.77999877929688
2020-01-06,118.45999908447266
2020-01-07,118.0
2020-01-08,117.08000183105469
2020-01-09,117.86000061035156
2020-01-10,117.01000213623047
2020-01-13,118.12999725341797
2020-01-14,118.44999694824219
2020-01-15,118.19999694824219
2020-01-16,118.13999938964844
2020-01-17,117.58999633789062
2020-01-21,117.55000305175781
2020-01-22,116.77999877929688
2020-01-23,115.58000183105469
2020-01-24,114.51000213623047
2020-01-27,111.33999633789062
2020-01-28,112.26000213623047
2020-01-29,111.93000030517578
2020-01-30,110.19000244140625
2020-01-31,103.5
2020-02-03,104.76000213623047
2020-02-04,107.33000183105469
2020-02-05,109.86000061035156
2020-02-06,109.45999908447266
2020-02-07,108.58999633789062
2020-02-10,107.56999969482422
2020-02-11,108.62000274658203
2020-02-12,111.41999816894531
2020-02-13,110.5
2020-02-14,110.0199966430664
2020-02-18,107.75
2020-02-19,108.25
2020-02-20,108.9000015258789
2020-02-21,107.9800033569336
2020-02-24,103.94999694824219
2020-02-25,97.80999755859375
2020-02-26,96.87000274658203
2020-02-27,91.7300033569336
2020-02-28,93.73999786376953
2020-03-02,96.37000274658203
2020-03-03,94.6500015258789
2020-03-04,97.87999725341797
2020-03-05,94.75
2020-03-06,92.25
2020-03-09,79.41999816894531
2020-03-10,86.26000213623047
2020-03-11,80.66999816894531
2020-03-12,73.2699966430664
2020-03-13,78.41000366210938
2020-03-16,66.12999725341797
2020-03-17,70.43000030517578
2020-03-18,59.119998931884766
2020-03-19,63.83000183105469
2020-03-20,64.7300033569336
2020-03-23,62.20000076293945
2020-03-24,66.91000366210938
2020-03-25,72.87000274658203
2020-03-26,75.52999877929688
2020-03-27,71.2699966430664
2020-03-30,74.0999984741211
2020-03-31,73.38999938964844
2020-04-01,68.05000305175781
2020-04-02,68.5999984741211
2020-04-03,67.0999984741211
2020-04-06,72.47000122070312
2020-04-07,75.83999633789062
2020-04-08,81.9800033569336
2020-04-09,83.91000366210938
2020-04-13,82.0999984741211
2020-04-14,81.30999755859375
2020-04-15,75.18000030517578
2020-04-16,72.26000213623047
2020-04-17,78.16000366210938
2020-04-20,76.0199966430664
2020-04-21,73.45999908447266
2020-04-22,75.5
2020-04-23,78.0199966430664
2020-04-24,78.79000091552734
2020-04-27,82.61000061035156
2020-04-28,81.94000244140625
2020-04-29,86.33999633789062
2020-04-30,83.06999969482422
2020-05-01,79.30999755859375
2020-05-04,77.83999633789062
2020-05-05,78.01000213623047
2020-05-06,77.58000183105469
2020-05-07,80.3499984741211
2020-05-08,82.72000122070312
2020-05-11,80.01000213623047
2020-05-12,77.8499984741211
2020-05-13,73.87000274658203
2020-05-14,76.12999725341797
2020-05-15,76.66999816894531
2020-05-18,84.30999755859375
2020-05-19,83.87999725341797
2020-05-20,86.0999984741211
2020-05-21,86.12000274658203
2020-05-22,85.4800033569336
2020-05-26,91.37000274658203
2020-05-27,94.0999984741211
2020-05-28,92.33999633789062
2020-05-29,89.91000366210938
2020-06-01,89.33999633789062
2020-06-02,92.62999725341797
2020-06-03,95.83000183105469
2020-06-04,96.38999938964844
2020-06-05,97.72000122070312
2020-06-08,98.7300033569336
2020-06-09,97.0
2020-06-10,94.56999969482422
2020-06-11,85.55999755859375
2020-06-12,88.5199966430664
2020-06-15,88.98999786376953
2020-06-16,89.9000015258789
2020-06-17,89.05999755859375
2020-06-18,88.13999938964844
2020-06-19,86.72000122070312
2020-06-22,86.37000274658203
2020-06-23,85.87000274658203
2020-06-24,82.95999908447266
2020-06-25,85.0999984741211
2020-06-26,82.77999877929688
2020-06-29,85.38999938964844
2020-06-30,86.33999633789062
2020-07-01,85.7300033569336
2020-07-02,88.47000122070312
2020-07-06,89.86000061035156
2020-07-07,87.98999786376953
2020-07-08,85.75
2020-07-09,84.06999969482422
2020-07-10,86.44999694824219
2020-07-13,87.08999633789062
2020-07-14,88.83999633789062
2020-07-15,91.9000015258789
2020-07-16,90.58999633789062
2020-07-17,89.52999877929688
2020-07-20,91.79000091552734
2020-07-21,93.62999725341797
2020-07-22,93.66999816894531
2020-07-23,94.1500015258789
2020-07-24,92.43000030517578
2020-07-27,95.19999694824219
2020-07-28,93.2300033569336
2020-07-29,97.16000366210938
2020-07-30,97.58999633789062
2020-07-31,97.19999694824219
2020-08-03,96.4800033569336
2020-08-04,97.48999786376953
2020-08-05,99.23999786376953
2020-08-06,98.97000122070312
2020-08-07,100.9800033569336
2020-08-10,103.1500015258789
2020-08-11,103.0
2020-08-12,102.0
2020-08-13,101.04000091552734
2020-08-14,101.4800033569336
2020-08-17,100.76000213623047
2020-08-18,100.31999969482422
2020-08-19,100.26000213623047
2020-08-20,99.95999908447266
2020-08-21,99.80999755859375
2020-08-24,103.05999755859375
2020-08-25,102.16999816894531
2020-08-26,102.79000091552734
2020-08-27,102.97000122070312
2020-08-28,103.94000244140625
2020-08-31,101.1500015258789
2020-09-01,105.16999816894531
2020-09-02,106.16999816894531
2020-09-03,103.73999786376953
2020-09-04,106.18000030517578
2020-09-08,104.16000366210938
2020-09-09,106.44000244140625
2020-09-10,105.0999984741211
2020-09-11,106.58000183105469
2020-09-14,109.41000366210938
2020-09-15,110.33000183105469
2020-09-16,113.44000244140625
2020-09-17,114.22000122070312
2020-09-18,113.81999969482422
2020-09-21,109.54000091552734
2020-09-22,109.16000366210938
2020-09-23,106.05000305175781
2020-09-24,105.45999908447266
2020-09-25,106.13999938964844
2020-09-28,108.5999984741211
2020-09-29,106.87999725341797
2020-09-30,107.44999694824219
2020-10-01,106.04000091552734
2020-10-02,108.25
2020-10-05,110.69999694824219
2020-10-06,111.16999816894531
2020-10-07,116.45999908447266
2020-10-08,117.94999694824219
2020-10-09,117.83999633789062
2020-10-12,117.29000091552734
2020-10-13,116.37000274658203
2020-10-14,118.5
2020-10-15,119.5
2020-10-16,120.0999984741211
2020-10-19,117.69999694824219
2020-10-20,117.36000061035156
2020-10-21,116.19999694824219
2020-10-22,118.06999969482422
2020-10-23,120.18000030517578
2020-10-26,115.5
2020-10-27,112.11000061035156
2020-10-28,111.51000213623047
2020-10-29,113.79000091552734
2020-10-30,113.51000213623047
2020-11-02,117.5
2020-11-03,118.62000274658203
2020-11-04,115.16999816894531
2020-11-05,119.66999816894531
2020-11-06,119.69000244140625
2020-11-09,126.25
2020-11-10,127.87999725341797
2020-11-11,128.1999969482422
2020-11-12,124.41999816894531
2020-11-13,128.41000366210938
2020-11-16,132.80999755859375
2020-11-17,132.41000366210938
2020-11-18,133.2100067138672
2020-11-19,133.5500030517578
2020-11-20,131.91000366210938
2020-11-23,134.38999938964844
2020-11-24,137.44000244140625
2020-11-25,133.00999450683594
2020-11-27,133.67999267578125
2020-11-30,129.3300018310547
2020-12-01,130.32000732421875
2020-12-02,130.64999389648438
2020-12-03,129.6999969482422
2020-12-04,132.63999938964844
2020-12-07,129.77999877929688
2020-12-08,130.5500030517578
2020-12-09,130.5500030517578
2020-12-10,130.97000122070312
2020-12-11,131.0
2020-12-14,128.99000549316406
2020-12-15,131.00999450683594
2020-12-16,130.02000427246094
2020-12-17,130.9600067138672
2020-12-18,131.75999450683594
2020-12-21,130.75999450683594
2020-12-22,130.2100067138672
2020-12-23,129.38999938964844
2020-12-24,129.85000610351562
2020-12-28,127.7699966430664
2020-12-29,127.51000213623047
2020-12-30,129.60000610351562
2020-12-31,129.94000244140625
2021-01-04,125.93000030517578
2021-01-05,131.60000610351562
2021-01-06,136.5500030517578
2021-01-07,139.4199981689453
2021-01-08,136.82000732421875
2021-01-11,136.99000549316406
2021-01-12,138.75
2021-01-13,136.8000030517578
2021-01-14,137.57000732421875
2021-01-15,134.0800018310547
2021-01-19,132.5399932861328
2021-01-20,132.3699951171875
2021-01-21,132.3300018310547
2021-01-22,131.39999389648438
2021-01-25,128.3800048828125
2021-01-26,125.6500015258789
2021-01-27,119.37000274658203
2021-01-28,121.68000030517578
2021-01-29,122.1500015258789
2021-02-01,122.66999816894531
2021-02-02,125.0199966430664
2021-02-03,126.25
2021-02-04,126.05999755859375
2021-02-05,127.31999969482422
2021-02-08,130.0399932861328
2021-02-09,129.3800048828125
2021-02-10,129.14999389648438
2021-02-11,130.47000122070312
2021-02-12,132.72999572753906
2021-02-16,131.1199951171875
2021-02-17,132.4199981689453
2021-02-18,131.39999389648438
2021-02-19,135.22000122070312
2021-02-22,137.52000427246094
2021-02-23,136.9600067138672
2021-02-24,141.2100067138672
2021-02-25,138.80999755859375
2021-02-26,138.91000366210938
2021-03-01,142.50999450683594
2021-03-02,142.72000122070312
2021-03-03,143.5800018310547
2021-03-04,141.7899932861328
2021-03-05,147.86000061035156
2021-03-08,150.10000610351562
2021-03-09,145.36000061035156
2021-03-10,147.55999755859375
2021-03-11,147.0
2021-03-12,148.0
2021-03-15,145.91000366210938
2021-03-16,143.6999969482422
2021-03-17,146.5500030517578
2021-03-18,148.6699981689453
2021-03-19,147.63999938964844
2021-03-22,146.94000244140625
2021-03-23,141.47000122070312
2021-03-24,142.9199981689453
2021-03-25,149.61000061035156
2021-03-26,152.69000244140625
2021-03-29,152.22000122070312
2021-03-30,151.49000549316406
2021-03-31,149.80999755859375
2021-04-01,151.88999938964844
2021-04-05,153.72000122070312
2021-04-06,153.52000427246094
2021-04-07,151.0
2021-04-08,150.10000610351562
2021-04-09,152.3300018310547
2021-04-12,154.5399932861328
2021-04-13,151.92999267578125
2021-04-14,153.47999572753906
2021-04-15,155.47000122070312
2021-04-16,157.9199981689453
2021-04-19,158.27000427246094
2021-04-20,155.5399932861328
2021-04-21,158.66000366210938
2021-04-22,154.07000732421875
2021-04-23,157.3000030517578
2021-04-26,157.75999450683594
2021-04-27,156.52999877929688
2021-04-28,156.19000244140625
2021-04-29,157.7899932861328
2021-04-30,156.64999389648438
2021-05-03,159.8000030517578
2021-05-04,165.14999389648438
2021-05-05,167.49000549316406
2021-05-06,168.38999938964844
2021-05-07,168.6300048828125
2021-05-10,167.1999969482422
2021-05-11,168.1999969482422
2021-05-12,163.0
2021-05-13,166.64999389648438
2021-05-14,167.19000244140625
2021-05-17,169.02999877929688
2021-05-18,167.02999877929688
2021-05-19,164.38999938964844
2021-05-20,164.27999877929688
2021-05-21,164.14999389648438
2021-05-24,165.9499969482422
2021-05-25,163.80999755859375
2021-05-26,163.9499969482422
2021-05-27,165.38999938964844
2021-05-28,165.4499969482422
2021-06-01,168.42999267578125
2021-06-02,165.7899932861328
2021-06-03,167.1199951171875
2021-06-04,166.33999633789062
2021-06-07,165.3000030517578
2021-06-08,164.99000549316406
2021-06-09,162.27999877929688
2021-06-10,161.13999938964844
2021-06-11,160.33999633789062
2021-06-14,156.47000122070312
2021-06-15,156.6999969482422
2021-06-16,152.6300048828125
2021-06-17,147.83999633789062
2021-06-18,146.47000122070312
2021-06-21,149.3699951171875
2021-06-22,148.5800018310547
2021-06-23,148.75
2021-06-24,150.00999450683594
2021-06-25,150.19000244140625
2021-06-28,148.35000610351562
2021-06-29,147.0800018310547
2021-06-30,151.60000610351562
2021-07-01,153.13999938964844
2021-07-02,154.72999572753906
2021-07-06,150.17999267578125
2021-07-07,151.47000122070312
2021-07-08,149.72999572753906
2021-07-09,153.52999877929688
2021-07-12,154.3800048828125
2021-07-13,154.1699981689453
2021-07-14,154.1300048828125
2021-07-15,155.9600067138672
2021-07-16,152.35000610351562
2021-07-19,147.6199951171875
2021-07-20,151.0
2021-07-21,151.47000122070312
2021-07-22,148.8800048828125
2021-07-23,152.80999755859375
2021-07-26,153.55999755859375
2021-07-27,154.10000610351562
2021-07-28,153.86000061035156
2021-07-29,155.67999267578125
2021-07-30,155.77000427246094
2021-08-02,153.99000549316406
2021-08-03,156.22999572753906
2021-08-04,152.52999877929688
2021-08-05,153.0500030517578
2021-08-06,155.4600067138672
2021-08-09,156.5
2021-08-10,160.33999633789062
2021-08-11,163.1699981689453
2021-08-12,162.82000732421875
2021-08-13,162.3800048828125
2021-08-16,159.50999450683594
2021-08-17,156.74000549316406
2021-08-18,154.8300018310547
2021-08-19,152.36000061035156
2021-08-20,153.80999755859375
2021-08-23,155.4499969482422
2021-08-24,157.44000244140625
2021-08-25,159.10000610351562
2021-08-26,158.19000244140625
2021-08-27,160.25
2021-08-30,159.3800048828125
2021-08-31,158.60000610351562
2021-09-01,157.02999877929688
2021-09-02,156.39999389648438
2021-09-03,155.13999938964844
2021-09-07,152.47999572753906
2021-09-08,151.10000610351562
2021-09-09,152.86000061035156
2021-09-10,153.2100067138672
2021-09-13,153.8800048828125
2021-09-14,149.7100067138672
2021-09-15,151.25999450683594
2021-09-16,152.36000061035156
2021-09-17,148.91000366210938
2021-09-20,145.19000244140625
2021-09-21,146.0
2021-09-22,145.6699981689453
2021-09-23,149.4499969482422
2021-09-24,152.85000610351562
2021-09-27,155.25999450683594
2021-09-28,153.35000610351562
2021-09-29,153.85000610351562
2021-09-30,150.63999938964844
2021-10-01,153.32000732421875
2021-10-04,153.27999877929688
2021-10-05,159.7899932861328
2021-10-06,158.83999633789062
2021-10-07,160.07000732421875
2021-10-08,159.07000732421875
2021-10-11,159.82000732421875
2021-10-12,159.24000549316406
2021-10-13,158.6699981689453
2021-10-14,162.74000549316406
2021-10-15,164.75
2021-10-18,163.97999572753906
2021-10-19,164.61000061035156
2021-10-20,166.55999755859375
2021-10-21,165.77000427246094
2021-10-22,168.47999572753906
2021-10-25,171.41000366210938
2021-10-26,171.50999450683594
2021-10-27,163.5800018310547
2021-10-28,165.47000122070312
2021-10-29,161.50999450683594
2021-11-01,161.50999450683594
2021-11-02,166.1300048828125
2021-11-03,166.60000610351562
2021-11-04,166.82000732421875
2021-11-05,169.39999389648438
2021-11-08,169.99000549316406
2021-11-09,172.91000366210938
2021-11-10,168.9600067138672
2021-11-11,170.5500030517578
2021-11-12,170.1300048828125
2021-11-15,167.4199981689453
2021-11-16,168.6300048828125
2021-11-17,166.89999389648438
2021-11-18,167.4600067138672
2021-11-19,165.74000549316406
2021-11-22,166.0
2021-11-23,167.49000549316406
2021-11-24,165.9600067138672
2021-11-26,160.88999938964844
2021-11-29,159.7899932861328
2021-11-30,151.36000061035156
2021-12-01,148.94000244140625
2021-12-02,153.83999633789062
2021-12-03,153.4199981689453
2021-12-06,158.16000366210938
2021-12-07,159.85000610351562
2021-12-08,159.82000732421875
2021-12-09,158.6199951171875
2021-12-10,160.9199981689453
2021-12-13,158.07000732421875
2021-12-14,159.58999633789062
2021-12-15,160.02999877929688
2021-12-16,163.0800018310547
2021-12-17,159.22999572753906
2021-12-20,155.89999389648438
2021-12-21,158.5399932861328
2021-12-22,159.47000122070312
2021-12-23,161.32000732421875
2021-12-27,163.8300018310547
2021-12-28,165.47999572753906
2021-12-29,167.0800018310547
2021-12-30,166.1300048828125
2021-12-31,168.05999755859375
2022-01-03,167.49000549316406
2022-01-04,172.17999267578125
2022-01-05,173.82000732421875
2022-01-06,171.7100067138672
2022-01-07,172.07000732421875
2022-01-10,170.2899932861328
2022-01-11,171.16000366210938
2022-01-12,172.74000549316406
2022-01-13,173.36000061035156
2022-01-14,173.52999877929688
2022-01-18,170.52000427246094
2022-01-19,168.10000610351562
2022-01-20,164.99000549316406
2022-01-21,160.64999389648438
2022-01-24,160.8000030517578
2022-01-25,159.83999633789062
2022-01-26,159.63999938964844
2022-01-27,160.07000732421875
2022-01-28,153.17999267578125
2022-01-31,155.7100067138672
2022-02-01,157.6300048828125
2022-02-02,158.85000610351562
2022-02-03,159.8699951171875
2022-02-04,156.50999450683594
2022-02-07,155.10000610351562
2022-02-08,158.27999877929688
2022-02-09,160.60000610351562
2022-02-10,160.02000427246094
2022-02-11,155.57000732421875
2022-02-14,154.1699981689453
2022-02-15,158.30999755859375
2022-02-16,156.08999633789062
2022-02-17,152.92999267578125
2022-02-18,144.25
2022-02-22,144.07000732421875
2022-02-23,138.5
2022-02-24,137.2100067138672
2022-02-25,141.27999877929688
2022-02-28,139.27999877929688
2022-03-01,135.66000366210938
2022-03-02,143.2899932861328
2022-03-03,144.72999572753906
2022-03-04,141.89999389648438
2022-03-07,133.6199951171875
2022-03-08,133.89999389648438
2022-03-09,138.61000061035156
2022-03-10,138.5800018310547
2022-03-11,138.00999450683594
2022-03-14,139.80999755859375
2022-03-15,138.5399932861328
2022-03-16,142.24000549316406
2022-03-17,142.57000732421875
2022-03-18,142.85000610351562
2022-03-21,142.75
2022-03-22,143.67999267578125
2022-03-23,141.49000549316406
2022-03-24,143.86000061035156
2022-03-25,144.11000061035156
2022-03-28,143.80999755859375
2022-03-29,146.3300018310547
2022-03-30,144.63999938964844
2022-03-31,142.8699951171875
2022-04-01,143.67999267578125
