Date,COO
2017-07-12,61.977500915527344
2017-07-13,61.61249923706055
2017-07-14,62.59000015258789
2017-07-17,62.994998931884766
2017-07-18,63.29999923706055
2017-07-19,63.724998474121094
2017-07-20,63.5
2017-07-21,62.102500915527344
2017-07-24,62.654998779296875
2017-07-25,62.70750045776367
2017-07-26,61.752498626708984
2017-07-27,61.65999984741211
2017-07-28,61.650001525878906
2017-07-31,60.967498779296875
2017-08-01,61.3224983215332
2017-08-02,61.067501068115234
2017-08-03,61.19499969482422
2017-08-04,60.93000030517578
2017-08-07,61.157501220703125
2017-08-08,60.897499084472656
2017-08-09,60.6775016784668
2017-08-10,59.997501373291016
2017-08-11,60.22999954223633
2017-08-14,60.81999969482422
2017-08-15,60.72999954223633
2017-08-16,61.14250183105469
2017-08-17,61.29499816894531
2017-08-18,61.26250076293945
2017-08-21,61.92499923706055
2017-08-22,62.279998779296875
2017-08-23,61.59000015258789
2017-08-24,61.415000915527344
2017-08-25,61.58250045776367
2017-08-28,61.907501220703125
2017-08-29,61.537498474121094
2017-08-30,61.52750015258789
2017-08-31,62.70750045776367
2017-09-01,59.04499816894531
2017-09-05,59.977500915527344
2017-09-06,60.28499984741211
2017-09-07,61.20249938964844
2017-09-08,62.869998931884766
2017-09-11,63.34749984741211
2017-09-12,62.50749969482422
2017-09-13,61.650001525878906
2017-09-14,61.7599983215332
2017-09-15,61.3025016784668
2017-09-18,62.27750015258789
2017-09-19,58.997501373291016
2017-09-20,59.02750015258789
2017-09-21,58.102500915527344
2017-09-22,59.942501068115234
2017-09-25,59.962501525878906
2017-09-26,58.962501525878906
2017-09-27,58.85499954223633
2017-09-28,57.900001525878906
2017-09-29,59.27750015258789
2017-10-02,60.13999938964844
2017-10-03,60.029998779296875
2017-10-04,60.25749969482422
2017-10-05,60.41749954223633
2017-10-06,60.33250045776367
2017-10-09,59.154998779296875
2017-10-10,58.49250030517578
2017-10-11,59.380001068115234
2017-10-12,59.41749954223633
2017-10-13,59.0
2017-10-16,59.23749923706055
2017-10-17,58.994998931884766
2017-10-18,58.94499969482422
2017-10-19,59.02000045776367
2017-10-20,58.837501525878906
2017-10-23,59.32749938964844
2017-10-24,59.88750076293945
2017-10-25,59.474998474121094
2017-10-26,60.102500915527344
2017-10-27,61.10749816894531
2017-10-30,60.6875
2017-10-31,60.064998626708984
2017-11-01,58.49250030517578
2017-11-02,56.724998474121094
2017-11-03,57.317501068115234
2017-11-06,56.90999984741211
2017-11-07,57.33250045776367
2017-11-08,57.619998931884766
2017-11-09,57.98749923706055
2017-11-10,57.26499938964844
2017-11-13,59.26750183105469
2017-11-14,59.19499969482422
2017-11-15,58.665000915527344
2017-11-16,59.86249923706055
2017-11-17,59.662498474121094
2017-11-20,59.98500061035156
2017-11-21,60.02750015258789
2017-11-22,59.724998474121094
2017-11-24,60.5724983215332
2017-11-27,60.8224983215332
2017-11-28,60.8125
2017-11-29,60.647499084472656
2017-11-30,60.29499816894531
2017-12-01,59.525001525878906
2017-12-04,57.435001373291016
2017-12-05,57.97249984741211
2017-12-06,58.51750183105469
2017-12-07,59.70000076293945
2017-12-08,56.63999938964844
2017-12-11,57.11249923706055
2017-12-12,57.415000915527344
2017-12-13,56.04750061035156
2017-12-14,56.21500015258789
2017-12-15,57.32500076293945
2017-12-18,56.01499938964844
2017-12-19,55.970001220703125
2017-12-20,56.15250015258789
2017-12-21,55.442501068115234
2017-12-22,54.95000076293945
2017-12-26,55.11000061035156
2017-12-27,55.29750061035156
2017-12-28,55.04499816894531
2017-12-29,54.470001220703125
2018-01-02,55.154998779296875
2018-01-03,56.685001373291016
2018-01-04,55.88750076293945
2018-01-05,57.625
2018-01-08,57.912498474121094
2018-01-09,58.5625
2018-01-10,57.747501373291016
2018-01-11,57.15999984741211
2018-01-12,57.709999084472656
2018-01-16,57.7400016784668
2018-01-17,58.79750061035156
2018-01-18,58.880001068115234
2018-01-19,60.162498474121094
2018-01-22,60.32749938964844
2018-01-23,59.67499923706055
2018-01-24,59.83250045776367
2018-01-25,60.9474983215332
2018-01-26,61.39500045776367
2018-01-29,60.900001525878906
2018-01-30,60.71500015258789
2018-01-31,61.16749954223633
2018-02-01,60.90250015258789
2018-02-02,60.33000183105469
2018-02-05,57.747501373291016
2018-02-06,57.31999969482422
2018-02-07,57.61750030517578
2018-02-08,55.79249954223633
2018-02-09,56.689998626708984
2018-02-12,56.689998626708984
2018-02-13,56.45500183105469
2018-02-14,57.4474983215332
2018-02-15,58.13249969482422
2018-02-16,58.11750030517578
2018-02-20,57.592498779296875
2018-02-21,57.28499984741211
2018-02-22,56.99250030517578
2018-02-23,57.6349983215332
2018-02-26,58.209999084472656
2018-02-27,58.04499816894531
2018-02-28,57.630001068115234
2018-03-01,56.717498779296875
2018-03-02,58.595001220703125
2018-03-05,59.125
2018-03-06,60.099998474121094
2018-03-07,61.557498931884766
2018-03-08,62.14500045776367
2018-03-09,62.85749816894531
2018-03-12,60.23749923706055
2018-03-13,59.21500015258789
2018-03-14,58.47249984741211
2018-03-15,58.502498626708984
2018-03-16,58.92250061035156
2018-03-19,58.212501525878906
2018-03-20,58.005001068115234
2018-03-21,57.084999084472656
2018-03-22,56.19499969482422
2018-03-23,54.685001373291016
2018-03-26,56.709999084472656
2018-03-27,56.272499084472656
2018-03-28,56.287498474121094
2018-03-29,57.20249938964844
2018-04-02,55.41749954223633
2018-04-03,55.32749938964844
2018-04-04,55.3025016784668
2018-04-05,55.88750076293945
2018-04-06,54.494998931884766
2018-04-09,54.95750045776367
2018-04-10,55.834999084472656
2018-04-11,55.15250015258789
2018-04-12,55.255001068115234
2018-04-13,55.342498779296875
2018-04-16,57.0
2018-04-17,56.834999084472656
2018-04-18,56.747501373291016
2018-04-19,56.30500030517578
2018-04-20,56.279998779296875
2018-04-23,56.38999938964844
2018-04-24,55.807498931884766
2018-04-25,56.897499084472656
2018-04-26,57.400001525878906
2018-04-27,57.685001373291016
2018-04-30,57.1775016784668
2018-05-01,57.522499084472656
2018-05-02,56.712501525878906
2018-05-03,56.31999969482422
2018-05-04,56.63999938964844
2018-05-07,56.39250183105469
2018-05-08,56.70000076293945
2018-05-09,56.622501373291016
2018-05-10,57.85499954223633
2018-05-11,58.58000183105469
2018-05-14,58.79249954223633
2018-05-15,58.060001373291016
2018-05-16,57.8849983215332
2018-05-17,57.70249938964844
2018-05-18,58.32749938964844
2018-05-21,59.122501373291016
2018-05-22,58.0099983215332
2018-05-23,57.97999954223633
2018-05-24,57.397499084472656
2018-05-25,56.9375
2018-05-29,56.125
2018-05-30,57.432498931884766
2018-05-31,56.57749938964844
2018-06-01,57.02750015258789
2018-06-04,56.57500076293945
2018-06-05,56.22249984741211
2018-06-06,57.23249816894531
2018-06-07,56.625
2018-06-08,58.0525016784668
2018-06-11,55.49250030517578
2018-06-12,57.0
2018-06-13,56.70750045776367
2018-06-14,58.787498474121094
2018-06-15,59.25749969482422
2018-06-18,58.650001525878906
2018-06-19,58.3849983215332
2018-06-20,57.959999084472656
2018-06-21,58.494998931884766
2018-06-22,59.307498931884766
2018-06-25,58.5
2018-06-26,58.70249938964844
2018-06-27,58.125
2018-06-28,58.6974983215332
2018-06-29,58.86249923706055
2018-07-02,59.07500076293945
2018-07-03,59.540000915527344
2018-07-05,59.779998779296875
2018-07-06,60.67499923706055
2018-07-09,61.244998931884766
2018-07-10,61.3224983215332
2018-07-11,61.76499938964844
2018-07-12,61.459999084472656
2018-07-13,61.779998779296875
2018-07-16,60.67499923706055
2018-07-17,61.51750183105469
2018-07-18,61.6974983215332
2018-07-19,61.997501373291016
2018-07-20,62.14500045776367
2018-07-23,62.564998626708984
2018-07-24,62.72999954223633
2018-07-25,63.747501373291016
2018-07-26,63.880001068115234
2018-07-27,63.497501373291016
2018-07-30,63.9900016784668
2018-07-31,65.125
2018-08-01,64.75749969482422
2018-08-02,65.08999633789062
2018-08-03,65.07749938964844
2018-08-06,64.61000061035156
2018-08-07,64.37249755859375
2018-08-08,64.48750305175781
2018-08-09,64.20999908447266
2018-08-10,63.314998626708984
2018-08-13,63.29750061035156
2018-08-14,63.74250030517578
2018-08-15,63.287498474121094
2018-08-16,63.904998779296875
2018-08-17,64.40750122070312
2018-08-20,64.01499938964844
2018-08-21,64.19000244140625
2018-08-22,64.88249969482422
2018-08-23,64.80249786376953
2018-08-24,64.99500274658203
2018-08-27,65.4574966430664
2018-08-28,65.89250183105469
2018-08-29,66.40249633789062
2018-08-30,65.92250061035156
2018-08-31,63.94499969482422
2018-09-04,64.16999816894531
2018-09-05,63.834999084472656
2018-09-06,64.95249938964844
2018-09-07,64.85749816894531
2018-09-10,64.99500274658203
2018-09-11,65.93000030517578
2018-09-12,66.29750061035156
2018-09-13,66.33000183105469
2018-09-14,65.7300033569336
2018-09-17,64.91500091552734
2018-09-18,66.19000244140625
2018-09-19,66.33499908447266
2018-09-20,66.88999938964844
2018-09-21,67.23249816894531
2018-09-24,67.36000061035156
2018-09-25,68.20999908447266
2018-09-26,68.625
2018-09-27,68.8324966430664
2018-09-28,69.2874984741211
2018-10-01,69.68499755859375
2018-10-02,69.80750274658203
2018-10-03,69.00749969482422
2018-10-04,66.9574966430664
2018-10-05,66.72250366210938
2018-10-08,65.56749725341797
2018-10-09,64.92250061035156
2018-10-10,63.14250183105469
2018-10-11,62.647499084472656
2018-10-12,64.05500030517578
2018-10-15,63.25
2018-10-16,65.51750183105469
2018-10-17,66.06999969482422
2018-10-18,64.52999877929688
2018-10-19,63.5525016784668
2018-10-22,63.56999969482422
2018-10-23,63.44499969482422
2018-10-24,62.14250183105469
2018-10-25,62.63750076293945
2018-10-26,61.962501525878906
2018-10-29,61.92499923706055
2018-10-30,63.5724983215332
2018-10-31,64.57749938964844
2018-11-01,65.7699966430664
2018-11-02,65.85749816894531
2018-11-05,64.5625
2018-11-06,64.91000366210938
2018-11-07,66.4625015258789
2018-11-08,66.90750122070312
2018-11-09,66.94999694824219
2018-11-12,65.4375
2018-11-13,63.75
2018-11-14,63.51499938964844
2018-11-15,64.30249786376953
2018-11-16,66.25749969482422
2018-11-19,64.19999694824219
2018-11-20,65.2249984741211
2018-11-21,66.4800033569336
2018-11-23,67.5199966430664
2018-11-26,68.12999725341797
2018-11-27,68.41000366210938
2018-11-28,68.34500122070312
2018-11-29,69.3550033569336
2018-11-30,69.7074966430664
2018-12-03,70.41500091552734
2018-12-04,68.7249984741211
2018-12-06,69.25749969482422
2018-12-07,60.752498626708984
2018-12-10,63.27000045776367
2018-12-11,63.692501068115234
2018-12-12,63.682498931884766
2018-12-13,64.22000122070312
2018-12-14,62.49250030517578
2018-12-17,61.1150016784668
2018-12-18,61.80500030517578
2018-12-19,60.897499084472656
2018-12-20,59.19499969482422
2018-12-21,59.14500045776367
2018-12-24,58.17499923706055
2018-12-26,61.147499084472656
2018-12-27,63.04499816894531
2018-12-28,62.412498474121094
2018-12-31,63.625
2019-01-02,62.657501220703125
2019-01-03,61.54499816894531
2019-01-04,61.54750061035156
2019-01-07,61.692501068115234
2019-01-08,63.45750045776367
2019-01-09,64.56500244140625
2019-01-10,64.91000366210938
2019-01-11,65.37249755859375
2019-01-14,65.1449966430664
2019-01-15,67.16999816894531
2019-01-16,68.0374984741211
2019-01-17,66.875
2019-01-18,67.40750122070312
2019-01-22,66.87750244140625
2019-01-23,67.20249938964844
2019-01-24,67.99250030517578
2019-01-25,68.90249633789062
2019-01-28,68.41000366210938
2019-01-29,68.44000244140625
2019-01-30,69.1875
2019-01-31,69.69000244140625
2019-02-01,69.43000030517578
2019-02-04,69.30999755859375
2019-02-05,69.4625015258789
2019-02-06,69.11499786376953
2019-02-07,68.20500183105469
2019-02-08,69.01750183105469
2019-02-11,68.80750274658203
2019-02-12,69.52249908447266
2019-02-13,69.5
2019-02-14,69.00250244140625
2019-02-15,69.76750183105469
2019-02-19,70.8550033569336
2019-02-20,71.15499877929688
2019-02-21,71.5824966430664
2019-02-22,73.14749908447266
2019-02-25,73.6500015258789
2019-02-26,72.1875
2019-02-27,71.75499725341797
2019-02-28,71.49749755859375
2019-03-01,72.6675033569336
2019-03-04,71.9625015258789
2019-03-05,72.55500030517578
2019-03-06,70.69000244140625
2019-03-07,72.09750366210938
2019-03-08,72.0250015258789
2019-03-11,72.20249938964844
2019-03-12,73.24749755859375
2019-03-13,73.02749633789062
2019-03-14,73.70249938964844
2019-03-15,73.80750274658203
2019-03-18,73.29499816894531
2019-03-19,73.6449966430664
2019-03-20,72.80249786376953
2019-03-21,74.3125
2019-03-22,72.94000244140625
2019-03-25,73.07749938964844
2019-03-26,73.52749633789062
2019-03-27,73.2125015258789
2019-03-28,73.74250030517578
2019-03-29,74.0425033569336
2019-04-01,73.95500183105469
2019-04-02,74.39749908447266
2019-04-03,74.26750183105469
2019-04-04,72.68250274658203
2019-04-05,72.36000061035156
2019-04-08,72.50749969482422
2019-04-09,72.36499786376953
2019-04-10,72.91999816894531
2019-04-11,72.97000122070312
2019-04-12,73.23500061035156
2019-04-15,73.90499877929688
2019-04-16,72.24500274658203
2019-04-17,69.82250213623047
2019-04-18,70.30500030517578
2019-04-22,71.07749938964844
2019-04-23,71.68499755859375
2019-04-24,70.61499786376953
2019-04-25,70.375
2019-04-26,72.07499694824219
2019-04-29,71.47250366210938
2019-04-30,72.4800033569336
2019-05-01,71.8499984741211
2019-05-02,72.70249938964844
2019-05-03,73.47750091552734
2019-05-06,73.69000244140625
2019-05-07,72.30750274658203
2019-05-08,72.73249816894531
2019-05-09,72.8550033569336
2019-05-10,72.94750213623047
2019-05-13,71.69750213623047
2019-05-14,71.94999694824219
2019-05-15,72.69000244140625
2019-05-16,72.91500091552734
2019-05-17,73.18250274658203
2019-05-20,72.37000274658203
2019-05-21,73.12750244140625
2019-05-22,73.38500213623047
2019-05-23,72.98249816894531
2019-05-24,72.80500030517578
2019-05-28,71.6449966430664
2019-05-29,71.23999786376953
2019-05-30,71.61000061035156
2019-05-31,74.44750213623047
2019-06-03,75.44000244140625
2019-06-04,77.65249633789062
2019-06-05,78.06749725341797
2019-06-06,79.98500061035156
2019-06-07,80.48750305175781
2019-06-10,80.65249633789062
2019-06-11,81.02249908447266
2019-06-12,82.02999877929688
2019-06-13,81.13999938964844
2019-06-14,80.7750015258789
2019-06-17,81.12249755859375
2019-06-18,81.04750061035156
2019-06-19,82.87750244140625
2019-06-20,81.86000061035156
2019-06-21,82.21749877929688
2019-06-24,82.23500061035156
2019-06-25,82.49500274658203
2019-06-26,82.10749816894531
2019-06-27,82.89250183105469
2019-06-28,84.22250366210938
2019-07-01,85.0
2019-07-02,83.19750213623047
2019-07-03,83.81500244140625
2019-07-05,83.18250274658203
2019-07-08,82.62249755859375
2019-07-09,83.2300033569336
2019-07-10,82.74250030517578
2019-07-11,83.51249694824219
2019-07-12,82.73500061035156
2019-07-15,82.98500061035156
2019-07-16,82.04750061035156
2019-07-17,82.83999633789062
2019-07-18,82.97750091552734
2019-07-19,82.87999725341797
2019-07-22,83.23999786376953
2019-07-23,83.75
2019-07-24,84.15499877929688
2019-07-25,84.42500305175781
2019-07-26,84.49500274658203
2019-07-29,85.37249755859375
2019-07-30,85.27249908447266
2019-07-31,84.3499984741211
2019-08-01,84.49749755859375
2019-08-02,83.71499633789062
2019-08-05,81.41999816894531
2019-08-06,82.1875
2019-08-07,82.65499877929688
2019-08-08,83.53500366210938
2019-08-09,84.21749877929688
2019-08-12,83.26249694824219
2019-08-13,85.04499816894531
2019-08-14,83.18499755859375
2019-08-15,83.98999786376953
2019-08-16,83.84500122070312
2019-08-19,83.84500122070312
2019-08-20,83.0824966430664
2019-08-21,83.15249633789062
2019-08-22,82.45500183105469
2019-08-23,80.4175033569336
2019-08-26,81.05999755859375
2019-08-27,81.59750366210938
2019-08-28,80.24250030517578
2019-08-29,82.14749908447266
2019-08-30,77.4375
2019-09-03,74.88500213623047
2019-09-04,75.30750274658203
2019-09-05,76.93250274658203
2019-09-06,75.70999908447266
2019-09-09,74.41999816894531
2019-09-10,74.22250366210938
2019-09-11,74.7925033569336
2019-09-12,76.25
2019-09-13,75.37750244140625
2019-09-16,75.77249908447266
2019-09-17,76.38749694824219
2019-09-18,75.7750015258789
2019-09-19,75.3125
2019-09-20,75.58000183105469
2019-09-23,75.54750061035156
2019-09-24,74.73500061035156
2019-09-25,74.31999969482422
2019-09-26,74.72000122070312
2019-09-27,73.5625
2019-09-30,74.25
2019-10-01,73.20999908447266
2019-10-02,72.23249816894531
2019-10-03,73.4375
2019-10-04,74.21749877929688
2019-10-07,73.48500061035156
2019-10-08,71.51750183105469
2019-10-09,72.24500274658203
2019-10-10,72.70249938964844
2019-10-11,73.47250366210938
2019-10-14,73.12750244140625
2019-10-15,73.7874984741211
2019-10-16,72.88249969482422
2019-10-17,73.0625
2019-10-18,71.95249938964844
2019-10-21,71.83499908447266
2019-10-22,70.29499816894531
2019-10-23,70.55000305175781
2019-10-24,70.68000030517578
2019-10-25,70.4375
2019-10-28,71.00499725341797
2019-10-29,72.67500305175781
2019-10-30,73.0250015258789
2019-10-31,72.75
2019-11-01,72.9574966430664
2019-11-04,72.53500366210938
2019-11-05,72.73500061035156
2019-11-06,72.87249755859375
2019-11-07,73.6875
2019-11-08,72.8499984741211
2019-11-11,73.23249816894531
2019-11-12,73.63249969482422
2019-11-13,74.19249725341797
2019-11-14,74.9000015258789
2019-11-15,75.49500274658203
2019-11-18,76.42250061035156
2019-11-19,77.26750183105469
2019-11-20,76.11750030517578
2019-11-21,76.62249755859375
2019-11-22,76.95249938964844
2019-11-25,78.1050033569336
2019-11-26,78.29499816894531
2019-11-27,79.24250030517578
2019-11-29,78.27249908447266
2019-12-02,77.94499969482422
2019-12-03,77.8550033569336
2019-12-04,78.02249908447266
2019-12-05,78.21499633789062
2019-12-06,76.79750061035156
2019-12-09,75.56500244140625
2019-12-10,76.13500213623047
2019-12-11,76.66999816894531
2019-12-12,78.63749694824219
2019-12-13,79.2300033569336
2019-12-16,79.74250030517578
2019-12-17,79.56749725341797
2019-12-18,79.95999908447266
2019-12-19,79.9175033569336
2019-12-20,79.77249908447266
2019-12-23,80.1675033569336
2019-12-24,80.51249694824219
2019-12-26,80.00250244140625
2019-12-27,80.27749633789062
2019-12-30,79.86250305175781
2019-12-31,80.32250213623047
2020-01-02,80.83000183105469
2020-01-03,80.57499694824219
2020-01-06,80.7925033569336
2020-01-07,81.01249694824219
2020-01-08,81.9124984741211
2020-01-09,83.3125
2020-01-10,83.4124984741211
2020-01-13,83.38749694824219
2020-01-14,84.01750183105469
2020-01-15,85.9625015258789
2020-01-16,87.26499938964844
2020-01-17,88.82749938964844
2020-01-21,89.63999938964844
2020-01-22,89.99500274658203
2020-01-23,89.25
2020-01-24,88.08999633789062
2020-01-27,88.55249786376953
2020-01-28,88.76000213623047
2020-01-29,88.58000183105469
2020-01-30,88.3499984741211
2020-01-31,86.72250366210938
2020-02-03,86.55999755859375
2020-02-04,87.5374984741211
2020-02-05,88.39250183105469
2020-02-06,88.25499725341797
2020-02-07,87.05000305175781
2020-02-10,87.34750366210938
2020-02-11,87.84750366210938
2020-02-12,88.27249908447266
2020-02-13,88.24250030517578
2020-02-14,88.32749938964844
2020-02-18,89.0875015258789
2020-02-19,89.13999938964844
2020-02-20,88.7074966430664
2020-02-21,88.9175033569336
2020-02-24,86.77999877929688
2020-02-25,84.11250305175781
2020-02-26,83.83000183105469
2020-02-27,82.06749725341797
2020-02-28,81.14250183105469
2020-03-02,83.86250305175781
2020-03-03,82.49500274658203
2020-03-04,84.53500366210938
2020-03-05,81.31749725341797
2020-03-06,83.45249938964844
2020-03-09,79.375
2020-03-10,83.73750305175781
2020-03-11,80.97250366210938
2020-03-12,70.01249694824219
2020-03-13,72.76000213623047
2020-03-16,64.85749816894531
2020-03-17,68.7925033569336
2020-03-18,62.77750015258789
2020-03-19,68.2874984741211
2020-03-20,62.662498474121094
2020-03-23,60.86000061035156
2020-03-24,63.97249984741211
2020-03-25,64.22250366210938
2020-03-26,70.51249694824219
2020-03-27,68.30750274658203
2020-03-30,70.0374984741211
2020-03-31,68.9175033569336
2020-04-01,68.26249694824219
2020-04-02,70.9574966430664
2020-04-03,69.91999816894531
2020-04-06,74.16999816894531
