Date,JNJ
2015-07-01,98.47000122070312
2015-07-02,98.44000244140625
2015-07-06,98.19999694824219
2015-07-07,98.91999816894531
2015-07-08,97.7699966430664
2015-07-09,98.4000015258789
2015-07-10,99.52999877929688
2015-07-13,100.2699966430664
2015-07-14,99.77999877929688
2015-07-15,100.41999816894531
2015-07-16,101.11000061035156
2015-07-17,100.08000183105469
2015-07-20,100.37000274658203
2015-07-21,100.33999633789062
2015-07-22,100.18000030517578
2015-07-23,100.19999694824219
2015-07-24,99.1500015258789
2015-07-27,98.27999877929688
2015-07-28,99.0199966430664
2015-07-29,99.7300033569336
2015-07-30,99.83999633789062
2015-07-31,100.20999908447266
2015-08-03,100.0199966430664
2015-08-04,99.80000305175781
2015-08-05,100.5199966430664
2015-08-06,99.06999969482422
2015-08-07,98.8499984741211
2015-08-10,99.79000091552734
2015-08-11,99.01000213623047
2015-08-12,98.70999908447266
2015-08-13,98.4800033569336
2015-08-14,98.80999755859375
2015-08-17,99.87000274658203
2015-08-18,99.37000274658203
2015-08-19,99.30999755859375
2015-08-20,98.79000091552734
2015-08-21,95.55999755859375
2015-08-24,92.81999969482422
2015-08-25,90.7300033569336
2015-08-26,95.11000061035156
2015-08-27,96.22000122070312
2015-08-28,95.16999816894531
2015-08-31,93.9800033569336
2015-09-01,92.08999633789062
2015-09-02,93.3499984741211
2015-09-03,92.63999938964844
2015-09-04,91.30999755859375
2015-09-08,93.94000244140625
2015-09-09,92.22000122070312
2015-09-10,92.72000122070312
2015-09-11,92.93000030517578
2015-09-14,93.31999969482422
2015-09-15,94.4000015258789
2015-09-16,94.61000061035156
2015-09-17,94.83999633789062
2015-09-18,93.38999938964844
2015-09-21,93.12999725341797
2015-09-22,93.23999786376953
2015-09-23,92.98999786376953
2015-09-24,92.4800033569336
2015-09-25,91.0
2015-09-28,91.37000274658203
2015-09-29,93.04000091552734
2015-09-30,93.3499984741211
2015-10-01,93.16999816894531
2015-10-02,93.93000030517578
2015-10-05,94.76000213623047
2015-10-06,93.41999816894531
2015-10-07,94.9800033569336
2015-10-08,95.08000183105469
2015-10-09,95.37000274658203
2015-10-12,95.98999786376953
2015-10-13,95.44999694824219
2015-10-14,94.52999877929688
2015-10-15,97.1500015258789
2015-10-16,98.23999786376953
2015-10-19,97.94000244140625
2015-10-20,97.58999633789062
2015-10-21,97.62999725341797
2015-10-22,99.52999877929688
2015-10-23,100.30999755859375
2015-10-26,99.94000244140625
2015-10-27,100.19000244140625
2015-10-28,100.4800033569336
2015-10-29,101.37000274658203
2015-10-30,101.02999877929688
2015-11-02,102.16999816894531
2015-11-03,101.95999908447266
2015-11-04,101.94000244140625
2015-11-05,102.33000183105469
2015-11-06,101.91999816894531
2015-11-09,100.83999633789062
2015-11-10,101.44999694824219
2015-11-11,101.86000061035156
2015-11-12,100.2699966430664
2015-11-13,99.87999725341797
2015-11-16,101.22000122070312
2015-11-17,101.5
2015-11-18,102.66999816894531
2015-11-19,102.48999786376953
2015-11-20,102.4800033569336
2015-11-23,102.7699966430664
2015-11-24,102.04000091552734
2015-11-25,101.95999908447266
2015-11-27,102.37000274658203
2015-11-30,101.23999786376953
2015-12-01,102.36000061035156
2015-12-02,102.05000305175781
2015-12-03,100.79000091552734
2015-12-04,102.94999694824219
2015-12-07,103.31999969482422
2015-12-08,102.41999816894531
2015-12-09,102.1500015258789
2015-12-10,102.63999938964844
2015-12-11,101.68000030517578
2015-12-14,102.1500015258789
2015-12-15,104.12999725341797
2015-12-16,105.25
2015-12-17,103.63999938964844
2015-12-18,101.94999694824219
2015-12-21,101.58000183105469
2015-12-22,102.70999908447266
2015-12-23,103.48999786376953
2015-12-24,103.72000122070312
2015-12-28,103.22000122070312
2015-12-29,104.02999877929688
2015-12-30,103.77999877929688
2015-12-31,102.72000122070312
2016-01-04,100.4800033569336
2016-01-05,100.9000015258789
2016-01-06,100.38999938964844
2016-01-07,99.22000122070312
2016-01-08,98.16000366210938
2016-01-11,97.56999969482422
2016-01-12,98.23999786376953
2016-01-13,97.0199966430664
2016-01-14,98.88999938964844
2016-01-15,97.0
2016-01-19,97.5
2016-01-20,95.75
2016-01-21,95.94000244140625
2016-01-22,96.75
2016-01-25,96.4000015258789
2016-01-26,101.18000030517578
2016-01-27,102.16000366210938
2016-01-28,102.2699966430664
2016-01-29,104.44000244140625
2016-02-01,104.37000274658203
2016-02-02,103.41000366210938
2016-02-03,104.13999938964844
2016-02-04,103.9000015258789
2016-02-05,100.54000091552734
2016-02-08,102.0
2016-02-09,101.97000122070312
2016-02-10,101.7300033569336
2016-02-11,101.69999694824219
2016-02-12,101.81999969482422
2016-02-16,102.31999969482422
2016-02-17,102.5
2016-02-18,104.23999786376953
2016-02-19,104.16000366210938
2016-02-22,104.75
2016-02-23,104.08000183105469
2016-02-24,104.95999908447266
2016-02-25,106.37999725341797
2016-02-26,105.77999877929688
2016-02-29,105.20999908447266
2016-03-01,107.22000122070312
2016-03-02,107.04000091552734
2016-03-03,106.6500015258789
2016-03-04,106.5
2016-03-07,106.73999786376953
2016-03-08,106.22000122070312
2016-03-09,106.83999633789062
2016-03-10,107.13999938964844
2016-03-11,107.70999908447266
2016-03-14,107.66000366210938
2016-03-15,107.76000213623047
2016-03-16,107.41000366210938
2016-03-17,106.73999786376953
2016-03-18,107.5
2016-03-21,107.27999877929688
2016-03-22,107.37999725341797
2016-03-23,108.5
2016-03-24,108.30999755859375
2016-03-28,108.2300033569336
2016-03-29,109.13999938964844
2016-03-30,108.9800033569336
2016-03-31,108.19999694824219
2016-04-01,109.19000244140625
2016-04-04,108.58999633789062
2016-04-05,108.94999694824219
2016-04-06,109.41999816894531
2016-04-07,109.2699966430664
2016-04-08,109.0999984741211
2016-04-11,108.97000122070312
2016-04-12,109.5999984741211
2016-04-13,109.87000274658203
2016-04-14,109.83999633789062
2016-04-15,110.18000030517578
2016-04-18,110.93000030517578
2016-04-19,112.68000030517578
2016-04-20,113.58000183105469
2016-04-21,113.56999969482422
2016-04-22,113.31999969482422
2016-04-25,113.51000213623047
2016-04-26,112.91000366210938
2016-04-27,112.7699966430664
2016-04-28,112.4800033569336
2016-04-29,112.08000183105469
2016-05-02,112.75
2016-05-03,112.69000244140625
2016-05-04,112.22000122070312
2016-05-05,112.87999725341797
2016-05-06,112.73999786376953
2016-05-09,113.72000122070312
2016-05-10,114.66999816894531
2016-05-11,114.37000274658203
2016-05-12,114.2300033569336
2016-05-13,113.55999755859375
2016-05-16,114.44000244140625
2016-05-17,113.83000183105469
2016-05-18,113.58999633789062
2016-05-19,112.8499984741211
2016-05-20,112.63999938964844
2016-05-23,112.16000366210938
2016-05-24,112.69000244140625
2016-05-25,113.3499984741211
2016-05-26,112.9000015258789
2016-05-27,113.05999755859375
2016-05-31,112.69000244140625
2016-06-01,112.77999877929688
2016-06-02,114.48999786376953
2016-06-03,114.76000213623047
2016-06-06,115.7699966430664
2016-06-07,115.7300033569336
2016-06-08,115.80000305175781
2016-06-09,117.0
2016-06-10,117.01000213623047
2016-06-13,116.79000091552734
2016-06-14,117.12000274658203
2016-06-15,116.41000366210938
2016-06-16,116.63999938964844
2016-06-17,115.4800033569336
2016-06-20,116.54000091552734
2016-06-21,116.18000030517578
2016-06-22,116.45999908447266
2016-06-23,117.37999725341797
2016-06-24,115.62999725341797
2016-06-27,116.55000305175781
2016-06-28,118.2300033569336
2016-06-29,119.33000183105469
2016-06-30,121.30000305175781
2016-07-01,121.29000091552734
2016-07-05,122.2699966430664
2016-07-06,122.63999938964844
2016-07-07,122.51000213623047
2016-07-08,122.8499984741211
2016-07-11,122.93000030517578
2016-07-12,122.91999816894531
2016-07-13,123.0
2016-07-14,123.18000030517578
2016-07-15,123.0
2016-07-18,123.13999938964844
2016-07-19,125.25
2016-07-20,125.13999938964844
2016-07-21,125.1500015258789
2016-07-22,125.02999877929688
2016-07-25,124.88999938964844
2016-07-26,125.1500015258789
2016-07-27,124.7699966430664
2016-07-28,124.45999908447266
2016-07-29,125.2300033569336
2016-08-01,125.4000015258789
2016-08-02,124.8499984741211
2016-08-03,123.9000015258789
2016-08-04,123.86000061035156
2016-08-05,124.23999786376953
2016-08-08,123.6500015258789
2016-08-09,123.43000030517578
2016-08-10,123.36000061035156
2016-08-11,123.7699966430664
2016-08-12,123.22000122070312
2016-08-15,122.30999755859375
2016-08-16,120.33000183105469
2016-08-17,121.30999755859375
2016-08-18,120.72000122070312
2016-08-19,119.91999816894531
2016-08-22,119.12999725341797
2016-08-23,119.44000244140625
2016-08-24,118.70999908447266
2016-08-25,118.56999969482422
2016-08-26,119.04000091552734
2016-08-29,119.91999816894531
2016-08-30,119.47000122070312
2016-08-31,119.33999633789062
2016-09-01,119.08000183105469
2016-09-02,119.31999969482422
2016-09-06,119.75
2016-09-07,119.61000061035156
2016-09-08,119.47000122070312
2016-09-09,118.2300033569336
2016-09-12,119.16000366210938
2016-09-13,117.61000061035156
2016-09-14,117.86000061035156
2016-09-15,118.62999725341797
2016-09-16,118.25
2016-09-19,117.66000366210938
2016-09-20,117.94999694824219
2016-09-21,118.91000366210938
2016-09-22,119.45999908447266
2016-09-23,118.80999755859375
2016-09-26,117.77999877929688
2016-09-27,119.22000122070312
2016-09-28,119.38999938964844
2016-09-29,117.2699966430664
2016-09-30,118.12999725341797
2016-10-03,118.80999755859375
2016-10-04,118.81999969482422
2016-10-05,119.18000030517578
2016-10-06,118.75
2016-10-07,119.23999786376953
2016-10-10,119.80000305175781
2016-10-11,117.63999938964844
2016-10-12,117.97000122070312
2016-10-13,118.26000213623047
2016-10-14,117.55999755859375
2016-10-17,118.48999786376953
2016-10-18,115.41000366210938
2016-10-19,114.58999633789062
2016-10-20,114.87000274658203
2016-10-21,113.44000244140625
2016-10-24,113.61000061035156
2016-10-25,113.95999908447266
2016-10-26,114.55999755859375
2016-10-27,115.69999694824219
2016-10-28,115.33000183105469
2016-10-31,115.98999786376953
2016-11-01,115.33999633789062
2016-11-02,114.86000061035156
2016-11-03,115.02999877929688
2016-11-04,115.11000061035156
2016-11-07,116.66000366210938
2016-11-08,117.05000305175781
2016-11-09,120.30999755859375
2016-11-10,119.54000091552734
2016-11-11,118.47000122070312
2016-11-14,116.5999984741211
2016-11-15,116.31999969482422
2016-11-16,116.36000061035156
2016-11-17,116.56999969482422
2016-11-18,115.36000061035156
2016-11-21,115.0
2016-11-22,112.73999786376953
2016-11-23,113.06999969482422
2016-11-25,114.12999725341797
2016-11-28,113.12999725341797
2016-11-29,112.4800033569336
2016-11-30,111.30000305175781
2016-12-01,111.37999725341797
2016-12-02,111.95999908447266
2016-12-05,111.94000244140625
2016-12-06,112.05999755859375
2016-12-07,111.0999984741211
2016-12-08,110.98999786376953
2016-12-09,112.26000213623047
2016-12-12,115.36000061035156
2016-12-13,115.88999938964844
2016-12-14,114.98999786376953
2016-12-15,115.88999938964844
2016-12-16,115.87999725341797
2016-12-19,116.0199966430664
2016-12-20,115.66000366210938
2016-12-21,115.30999755859375
2016-12-22,115.44000244140625
2016-12-23,115.95999908447266
2016-12-27,115.91000366210938
2016-12-28,115.0999984741211
2016-12-29,115.48999786376953
2016-12-30,115.20999908447266
2017-01-03,115.83999633789062
2017-01-04,115.6500015258789
2017-01-05,116.86000061035156
2017-01-06,116.30000305175781
2017-01-09,116.27999877929688
2017-01-10,116.16000366210938
2017-01-11,114.7300033569336
2017-01-12,114.62000274658203
2017-01-13,114.5999984741211
2017-01-17,114.87000274658203
2017-01-18,114.69999694824219
2017-01-19,114.19999694824219
2017-01-20,114.1500015258789
2017-01-23,113.91000366210938
2017-01-24,111.76000213623047
2017-01-25,112.80000305175781
2017-01-26,111.83999633789062
2017-01-27,113.37999725341797
2017-01-30,113.12999725341797
2017-01-31,113.25
2017-02-01,113.2300033569336
2017-02-02,113.56999969482422
2017-02-03,113.63999938964844
2017-02-06,113.4000015258789
2017-02-07,113.4800033569336
2017-02-08,113.4000015258789
2017-02-09,114.08000183105469
2017-02-10,115.23999786376953
2017-02-13,115.87999725341797
2017-02-14,116.36000061035156
2017-02-15,117.19999694824219
2017-02-16,118.08000183105469
2017-02-17,118.86000061035156
2017-02-21,119.66000366210938
2017-02-22,119.5199966430664
2017-02-23,121.69999694824219
2017-02-24,122.7300033569336
2017-02-27,122.4000015258789
2017-02-28,122.20999908447266
2017-03-01,123.86000061035156
2017-03-02,123.62999725341797
2017-03-03,123.79000091552734
2017-03-06,123.70999908447266
2017-03-07,123.83000183105469
2017-03-08,124.0999984741211
2017-03-09,125.94999694824219
2017-03-10,126.20999908447266
2017-03-13,126.68000030517578
2017-03-14,127.05000305175781
2017-03-15,128.9600067138672
2017-03-16,128.4600067138672
2017-03-17,128.05999755859375
2017-03-20,128.07000732421875
2017-03-21,127.25
2017-03-22,126.26000213623047
2017-03-23,125.9000015258789
2017-03-24,125.4800033569336
2017-03-27,125.80000305175781
2017-03-28,125.66000366210938
2017-03-29,124.91999816894531
2017-03-30,124.66000366210938
2017-03-31,124.55000305175781
2017-04-03,124.69000244140625
2017-04-04,124.68000030517578
2017-04-05,124.80000305175781
2017-04-06,125.05000305175781
2017-04-07,124.91999816894531
2017-04-10,124.33999633789062
2017-04-11,124.22000122070312
2017-04-12,125.4000015258789
2017-04-13,124.98999786376953
2017-04-17,125.72000122070312
2017-04-18,121.81999969482422
2017-04-19,121.37000274658203
2017-04-20,121.87000274658203
2017-04-21,121.76000213623047
2017-04-24,122.88999938964844
2017-04-25,123.43000030517578
2017-04-26,123.51000213623047
2017-04-27,123.73999786376953
2017-04-28,123.47000122070312
2017-05-01,123.33999633789062
2017-05-02,123.69999694824219
2017-05-03,123.33000183105469
2017-05-04,123.94999694824219
2017-05-05,123.51000213623047
2017-05-08,123.25
2017-05-09,123.20999908447266
2017-05-10,122.80999755859375
2017-05-11,123.19999694824219
2017-05-12,123.63999938964844
2017-05-15,126.98999786376953
2017-05-16,127.7699966430664
2017-05-17,126.66999816894531
2017-05-18,126.97000122070312
2017-05-19,127.0
2017-05-22,127.26000213623047
2017-05-23,127.5199966430664
2017-05-24,127.51000213623047
2017-05-25,127.52999877929688
2017-05-26,126.91999816894531
2017-05-30,127.11000061035156
2017-05-31,128.25
2017-06-01,128.77999877929688
2017-06-02,130.0800018310547
2017-06-05,130.36000061035156
2017-06-06,130.8300018310547
2017-06-07,130.75
2017-06-08,130.5500030517578
2017-06-09,131.52999877929688
2017-06-12,131.82000732421875
2017-06-13,132.02000427246094
2017-06-14,132.77000427246094
2017-06-15,133.0399932861328
2017-06-16,134.35000610351562
2017-06-19,134.07000732421875
2017-06-20,134.22000122070312
2017-06-21,134.91000366210938
2017-06-22,136.0500030517578
2017-06-23,136.42999267578125
2017-06-26,136.33999633789062
2017-06-27,135.00999450683594
2017-06-28,133.82000732421875
2017-06-29,132.63999938964844
2017-06-30,132.2899932861328
2017-07-03,132.89999389648438
2017-07-05,133.63999938964844
2017-07-06,132.52000427246094
2017-07-07,132.5399932861328
2017-07-10,131.5500030517578
2017-07-11,131.22999572753906
2017-07-12,132.22999572753906
2017-07-13,131.86000061035156
2017-07-14,132.60000610351562
2017-07-17,132.14999389648438
2017-07-18,134.4600067138672
2017-07-19,135.2100067138672
2017-07-20,136.57000732421875
2017-07-21,135.30999755859375
2017-07-24,133.00999450683594
2017-07-25,131.8800048828125
2017-07-26,130.9499969482422
2017-07-27,130.8300018310547
2017-07-28,131.85000610351562
2017-07-31,132.72000122070312
2017-08-01,132.50999450683594
2017-08-02,132.16000366210938
2017-08-03,133.35000610351562
2017-08-04,133.17999267578125
2017-08-07,132.86000061035156
2017-08-08,132.27000427246094
2017-08-09,133.22999572753906
2017-08-10,133.08999633789062
2017-08-11,133.10000610351562
2017-08-14,133.47999572753906
2017-08-15,133.3800048828125
2017-08-16,134.1699981689453
2017-08-17,133.0399932861328
2017-08-18,132.6300048828125
2017-08-21,133.4499969482422
2017-08-22,134.6999969482422
2017-08-23,132.8000030517578
2017-08-24,132.88999938964844
2017-08-25,131.67999267578125
2017-08-28,131.74000549316406
2017-08-29,132.2100067138672
2017-08-30,131.07000732421875
2017-08-31,132.3699951171875
2017-09-01,131.02999877929688
2017-09-05,129.89999389648438
2017-09-06,130.6699981689453
2017-09-07,132.19000244140625
2017-09-08,130.97999572753906
2017-09-11,133.2100067138672
2017-09-12,132.6300048828125
2017-09-13,132.4499969482422
2017-09-14,134.17999267578125
2017-09-15,134.4499969482422
2017-09-18,135.3800048828125
2017-09-19,135.22000122070312
2017-09-20,133.22000122070312
2017-09-21,131.75
2017-09-22,131.38999938964844
2017-09-25,131.1699981689453
2017-09-26,130.94000244140625
2017-09-27,129.75
2017-09-28,129.47000122070312
2017-09-29,130.00999450683594
2017-10-02,131.22000122070312
2017-10-03,132.10000610351562
2017-10-04,132.88999938964844
2017-10-05,133.19000244140625
2017-10-06,133.22000122070312
2017-10-09,133.4499969482422
2017-10-10,133.89999389648438
2017-10-11,136.64999389648438
2017-10-12,136.8300018310547
2017-10-13,136.42999267578125
2017-10-16,136.1199951171875
2017-10-17,140.7899932861328
2017-10-18,140.67999267578125
2017-10-19,142.0399932861328
2017-10-20,142.39999389648438
2017-10-23,143.6199951171875
2017-10-24,141.63999938964844
2017-10-25,142.36000061035156
2017-10-26,141.80999755859375
2017-10-27,141.77999877929688
2017-10-30,140.0
2017-10-31,139.41000366210938
2017-11-01,139.97999572753906
2017-11-02,139.92999267578125
2017-11-03,140.0800018310547
2017-11-06,139.75999450683594
2017-11-07,139.77000427246094
2017-11-08,141.32000732421875
2017-11-09,140.35000610351562
2017-11-10,139.55999755859375
2017-11-13,139.75999450683594
2017-11-14,139.49000549316406
2017-11-15,139.10000610351562
2017-11-16,138.8699951171875
2017-11-17,138.0
2017-11-20,137.92999267578125
2017-11-21,138.33999633789062
2017-11-22,137.2899932861328
2017-11-24,138.00999450683594
2017-11-27,138.10000610351562
2017-11-28,140.02000427246094
2017-11-29,139.80999755859375
2017-11-30,139.3300018310547
2017-12-01,139.97999572753906
2017-12-04,139.00999450683594
2017-12-05,139.6699981689453
2017-12-06,141.05999755859375
2017-12-07,140.00999450683594
2017-12-08,140.58999633789062
2017-12-11,141.13999938964844
2017-12-12,142.60000610351562
2017-12-13,142.88999938964844
2017-12-14,141.64999389648438
2017-12-15,142.4600067138672
2017-12-18,141.8000030517578
2017-12-19,141.77999877929688
2017-12-20,141.16000366210938
2017-12-21,141.05999755859375
2017-12-22,140.1199951171875
2017-12-26,140.08999633789062
2017-12-27,140.57000732421875
2017-12-28,140.55999755859375
2017-12-29,139.72000122070312
2018-01-02,139.22999572753906
2018-01-03,140.55999755859375
2018-01-04,140.5500030517578
2018-01-05,141.7100067138672
2018-01-08,141.88999938964844
2018-01-09,144.13999938964844
2018-01-10,143.97000122070312
2018-01-11,144.7899932861328
2018-01-12,145.75999450683594
2018-01-16,146.86000061035156
2018-01-17,146.97999572753906
2018-01-18,146.9199981689453
2018-01-19,147.36000061035156
2018-01-22,148.13999938964844
2018-01-23,141.8300018310547
2018-01-24,142.07000732421875
2018-01-25,144.39999389648438
2018-01-26,145.3300018310547
2018-01-29,143.67999267578125
2018-01-30,142.42999267578125
2018-01-31,138.19000244140625
2018-02-01,140.02000427246094
2018-02-02,137.67999267578125
2018-02-05,130.38999938964844
2018-02-06,131.8300018310547
2018-02-07,131.4199981689453
2018-02-08,126.36000061035156
2018-02-09,129.52999877929688
2018-02-12,130.27000427246094
2018-02-13,129.9600067138672
2018-02-14,129.6699981689453
2018-02-15,131.22999572753906
2018-02-16,133.14999389648438
2018-02-20,130.8699951171875
2018-02-21,129.91000366210938
2018-02-22,129.91000366210938
2018-02-23,132.02000427246094
2018-02-26,132.07000732421875
2018-02-27,131.6699981689453
2018-02-28,129.8800048828125
2018-03-01,127.27999877929688
2018-03-02,128.82000732421875
2018-03-05,129.7899932861328
2018-03-06,128.22000122070312
2018-03-07,129.0399932861328
2018-03-08,132.05999755859375
2018-03-09,133.8000030517578
2018-03-12,132.6300048828125
2018-03-13,134.35000610351562
2018-03-14,132.32000732421875
2018-03-15,133.05999755859375
2018-03-16,133.67999267578125
2018-03-19,130.24000549316406
2018-03-20,131.2100067138672
2018-03-21,131.19000244140625
2018-03-22,127.37999725341797
2018-03-23,125.0999984741211
2018-03-26,127.38999938964844
2018-03-27,127.20999908447266
2018-03-28,127.44999694824219
2018-03-29,128.14999389648438
2018-04-02,124.55999755859375
2018-04-03,128.35000610351562
2018-04-04,130.41000366210938
2018-04-05,130.7100067138672
2018-04-06,128.10000610351562
2018-04-09,129.47999572753906
2018-04-10,130.25
2018-04-11,129.6300048828125
2018-04-12,130.42999267578125
2018-04-13,130.6199951171875
2018-04-16,131.75999450683594
2018-04-17,130.5399932861328
2018-04-18,127.72000122070312
2018-04-19,127.55000305175781
2018-04-20,126.66000366210938
2018-04-23,126.83000183105469
2018-04-24,126.19000244140625
2018-04-25,126.76000213623047
2018-04-26,128.00999450683594
2018-04-27,128.27000427246094
2018-04-30,126.48999786376953
2018-05-01,126.01000213623047
2018-05-02,123.5
2018-05-03,123.02999877929688
2018-05-04,124.19000244140625
2018-05-07,123.58999633789062
2018-05-08,122.61000061035156
2018-05-09,123.51000213623047
2018-05-10,125.3499984741211
2018-05-11,127.23999786376953
2018-05-14,126.05999755859375
2018-05-15,125.12999725341797
2018-05-16,125.3499984741211
2018-05-17,123.8499984741211
2018-05-18,124.23999786376953
2018-05-21,123.72000122070312
2018-05-22,122.91000366210938
2018-05-23,123.44999694824219
2018-05-24,122.25
2018-05-25,121.47000122070312
2018-05-29,119.4000015258789
2018-05-30,120.97000122070312
2018-05-31,119.62000274658203
2018-06-01,121.26000213623047
2018-06-04,121.94999694824219
2018-06-05,121.4800033569336
2018-06-06,122.79000091552734
2018-06-07,123.33000183105469
2018-06-08,124.05999755859375
2018-06-11,122.66000366210938
2018-06-12,122.54000091552734
2018-06-13,122.62999725341797
2018-06-14,122.41000366210938
2018-06-15,122.61000061035156
2018-06-18,121.31999969482422
2018-06-19,122.56999969482422
2018-06-20,122.04000091552734
2018-06-21,121.44999694824219
2018-06-22,122.83999633789062
2018-06-25,122.58999633789062
2018-06-26,122.3499984741211
2018-06-27,121.61000061035156
2018-06-28,122.0
2018-06-29,121.33999633789062
2018-07-02,121.58000183105469
2018-07-03,122.70999908447266
2018-07-05,125.0
2018-07-06,125.75
2018-07-09,126.05000305175781
2018-07-10,127.37999725341797
2018-07-11,126.23999786376953
2018-07-12,127.76000213623047
2018-07-13,125.93000030517578
2018-07-16,124.69000244140625
2018-07-17,129.11000061035156
2018-07-18,127.80000305175781
2018-07-19,125.94000244140625
2018-07-20,125.8499984741211
2018-07-23,126.62999725341797
2018-07-24,129.36000061035156
2018-07-25,128.6199951171875
2018-07-26,130.27999877929688
2018-07-27,131.5500030517578
2018-07-30,132.1699981689453
2018-07-31,132.52000427246094
2018-08-01,132.63999938964844
2018-08-02,131.25
2018-08-03,131.9499969482422
2018-08-06,132.02000427246094
2018-08-07,131.4600067138672
2018-08-08,131.1699981689453
2018-08-09,131.1999969482422
2018-08-10,130.75
2018-08-13,130.22000122070312
2018-08-14,129.5
2018-08-15,130.42999267578125
2018-08-16,132.47999572753906
2018-08-17,134.47000122070312
2018-08-20,136.8800048828125
2018-08-21,135.35000610351562
2018-08-22,134.61000061035156
2018-08-23,135.11000061035156
2018-08-24,135.9499969482422
