Date,NTAP
2015-07-01,31.59000015258789
2015-07-02,31.5
2015-07-06,31.299999237060547
2015-07-07,31.600000381469727
2015-07-08,30.600000381469727
2015-07-09,30.350000381469727
2015-07-10,30.600000381469727
2015-07-13,30.90999984741211
2015-07-14,30.889999389648438
2015-07-15,31.139999389648438
2015-07-16,31.219999313354492
2015-07-17,31.139999389648438
2015-07-20,30.940000534057617
2015-07-21,30.889999389648438
2015-07-22,31.149999618530273
2015-07-23,31.399999618530273
2015-07-24,31.100000381469727
2015-07-27,30.799999237060547
2015-07-28,30.950000762939453
2015-07-29,30.959999084472656
2015-07-30,31.56999969482422
2015-07-31,31.149999618530273
2015-08-03,30.690000534057617
2015-08-04,30.579999923706055
2015-08-05,30.8700008392334
2015-08-06,30.690000534057617
2015-08-07,30.520000457763672
2015-08-10,31.5
2015-08-11,30.709999084472656
2015-08-12,30.989999771118164
2015-08-13,30.6200008392334
2015-08-14,30.75
2015-08-17,30.540000915527344
2015-08-18,30.280000686645508
2015-08-19,29.780000686645508
2015-08-20,30.780000686645508
2015-08-21,30.209999084472656
2015-08-24,29.8700008392334
2015-08-25,29.06999969482422
2015-08-26,30.579999923706055
2015-08-27,31.389999389648438
2015-08-28,31.6200008392334
2015-08-31,31.959999084472656
2015-09-01,30.959999084472656
2015-09-02,31.270000457763672
2015-09-03,31.190000534057617
2015-09-04,30.56999969482422
2015-09-08,31.489999771118164
2015-09-09,31.1200008392334
2015-09-10,31.360000610351562
2015-09-11,31.579999923706055
2015-09-14,31.139999389648438
2015-09-15,32.189998626708984
2015-09-16,32.36000061035156
2015-09-17,32.209999084472656
2015-09-18,31.360000610351562
2015-09-21,31.219999313354492
2015-09-22,30.06999969482422
2015-09-23,29.700000762939453
2015-09-24,29.489999771118164
2015-09-25,29.56999969482422
2015-09-28,29.100000381469727
2015-09-29,28.950000762939453
2015-09-30,29.600000381469727
2015-10-01,29.239999771118164
2015-10-02,29.93000030517578
2015-10-05,30.889999389648438
2015-10-06,31.329999923706055
2015-10-07,31.530000686645508
2015-10-08,32.27000045776367
2015-10-09,33.15999984741211
2015-10-12,33.369998931884766
2015-10-13,33.43000030517578
2015-10-14,33.880001068115234
2015-10-15,33.779998779296875
2015-10-16,33.81999969482422
2015-10-19,33.68000030517578
2015-10-20,33.720001220703125
2015-10-21,33.400001525878906
2015-10-22,34.380001068115234
2015-10-23,34.66999816894531
2015-10-26,33.150001525878906
2015-10-27,33.36000061035156
2015-10-28,34.060001373291016
2015-10-29,33.7599983215332
2015-10-30,34.0
2015-11-02,34.380001068115234
2015-11-03,34.4900016784668
2015-11-04,33.81999969482422
2015-11-05,34.20000076293945
2015-11-06,34.400001525878906
2015-11-09,34.13999938964844
2015-11-10,33.33000183105469
2015-11-11,32.43000030517578
2015-11-12,31.84000015258789
2015-11-13,31.309999465942383
2015-11-16,31.489999771118164
2015-11-17,31.299999237060547
2015-11-18,31.040000915527344
2015-11-19,30.969999313354492
2015-11-20,31.049999237060547
2015-11-23,31.010000228881836
2015-11-24,30.93000030517578
2015-11-25,30.760000228881836
2015-11-27,30.690000534057617
2015-11-30,30.65999984741211
2015-12-01,30.969999313354492
2015-12-02,30.93000030517578
2015-12-03,30.860000610351562
2015-12-04,31.280000686645508
2015-12-07,31.530000686645508
2015-12-08,31.079999923706055
2015-12-09,30.1200008392334
2015-12-10,30.190000534057617
2015-12-11,29.059999465942383
2015-12-14,28.670000076293945
2015-12-15,28.56999969482422
2015-12-16,28.940000534057617
2015-12-17,28.299999237060547
2015-12-18,27.600000381469727
2015-12-21,27.600000381469727
2015-12-22,26.229999542236328
2015-12-23,26.520000457763672
2015-12-24,26.520000457763672
2015-12-28,26.56999969482422
2015-12-29,26.8799991607666
2015-12-30,26.8700008392334
2015-12-31,26.530000686645508
2016-01-04,26.020000457763672
2016-01-05,25.399999618530273
2016-01-06,24.690000534057617
2016-01-07,23.3700008392334
2016-01-08,23.0
2016-01-11,22.979999542236328
2016-01-12,22.600000381469727
2016-01-13,22.520000457763672
2016-01-14,23.219999313354492
2016-01-15,22.25
2016-01-19,21.450000762939453
2016-01-20,21.350000381469727
2016-01-21,21.350000381469727
2016-01-22,21.510000228881836
2016-01-25,21.219999313354492
2016-01-26,22.030000686645508
2016-01-27,21.309999465942383
2016-01-28,21.479999542236328
2016-01-29,21.93000030517578
2016-02-01,21.860000610351562
2016-02-02,21.559999465942383
2016-02-03,22.200000762939453
2016-02-04,22.579999923706055
2016-02-05,22.639999389648438
2016-02-08,22.350000381469727
2016-02-09,22.040000915527344
2016-02-10,22.3799991607666
2016-02-11,21.729999542236328
2016-02-12,21.889999389648438
2016-02-16,23.09000015258789
2016-02-17,23.549999237060547
2016-02-18,23.93000030517578
2016-02-19,24.639999389648438
2016-02-22,24.969999313354492
2016-02-23,24.31999969482422
2016-02-24,24.989999771118164
2016-02-25,24.6299991607666
2016-02-26,25.1200008392334
2016-02-29,24.84000015258789
2016-03-01,25.540000915527344
2016-03-02,25.690000534057617
2016-03-03,26.06999969482422
2016-03-04,26.0
2016-03-07,26.8700008392334
2016-03-08,25.950000762939453
2016-03-09,26.170000076293945
2016-03-10,26.329999923706055
2016-03-11,27.059999465942383
2016-03-14,26.610000610351562
2016-03-15,25.829999923706055
2016-03-16,26.290000915527344
2016-03-17,26.65999984741211
2016-03-18,27.239999771118164
2016-03-21,26.790000915527344
2016-03-22,27.149999618530273
2016-03-23,26.3799991607666
2016-03-24,26.34000015258789
2016-03-28,26.479999542236328
2016-03-29,27.260000228881836
2016-03-30,26.65999984741211
2016-03-31,27.290000915527344
2016-04-01,26.969999313354492
2016-04-04,26.6200008392334
2016-04-05,26.6299991607666
2016-04-06,26.559999465942383
2016-04-07,25.719999313354492
2016-04-08,25.809999465942383
2016-04-11,26.1200008392334
2016-04-12,26.1299991607666
2016-04-13,26.700000762939453
2016-04-14,25.639999389648438
2016-04-15,25.1200008392334
2016-04-18,24.780000686645508
2016-04-19,24.440000534057617
2016-04-20,24.1200008392334
2016-04-21,24.110000610351562
2016-04-22,24.239999771118164
2016-04-25,24.520000457763672
2016-04-26,24.530000686645508
2016-04-27,24.729999542236328
2016-04-28,24.309999465942383
2016-04-29,23.639999389648438
2016-05-02,23.299999237060547
2016-05-03,23.0
2016-05-04,22.899999618530273
2016-05-05,22.81999969482422
2016-05-06,23.149999618530273
2016-05-09,23.010000228881836
2016-05-10,23.469999313354492
2016-05-11,23.329999923706055
2016-05-12,22.989999771118164
2016-05-13,23.040000915527344
2016-05-16,23.389999389648438
2016-05-17,23.59000015258789
2016-05-18,23.829999923706055
2016-05-19,23.399999618530273
2016-05-20,24.219999313354492
2016-05-23,24.690000534057617
2016-05-24,25.209999084472656
2016-05-25,25.520000457763672
2016-05-26,24.899999618530273
2016-05-27,25.309999465942383
2016-05-31,25.530000686645508
2016-06-01,25.06999969482422
2016-06-02,24.989999771118164
2016-06-03,24.940000534057617
2016-06-06,25.010000228881836
2016-06-07,25.040000915527344
2016-06-08,25.139999389648438
2016-06-09,24.899999618530273
2016-06-10,24.489999771118164
2016-06-13,24.360000610351562
2016-06-14,24.209999084472656
2016-06-15,24.43000030517578
2016-06-16,24.469999313354492
2016-06-17,24.860000610351562
2016-06-20,25.309999465942383
2016-06-21,25.31999969482422
2016-06-22,25.190000534057617
2016-06-23,26.020000457763672
2016-06-24,24.719999313354492
2016-06-27,22.959999084472656
2016-06-28,23.18000030517578
2016-06-29,24.469999313354492
2016-06-30,24.59000015258789
2016-07-01,24.290000915527344
2016-07-05,23.479999542236328
2016-07-06,23.610000610351562
2016-07-07,23.940000534057617
2016-07-08,24.540000915527344
2016-07-11,24.420000076293945
2016-07-12,25.15999984741211
2016-07-13,25.510000228881836
2016-07-14,25.290000915527344
2016-07-15,25.270000457763672
2016-07-18,25.549999237060547
2016-07-19,25.540000915527344
2016-07-20,25.899999618530273
2016-07-21,25.989999771118164
2016-07-22,26.469999313354492
2016-07-25,26.360000610351562
2016-07-26,26.600000381469727
2016-07-27,26.3799991607666
2016-07-28,26.3700008392334
2016-07-29,26.350000381469727
2016-08-01,26.649999618530273
2016-08-02,26.049999237060547
2016-08-03,26.219999313354492
2016-08-04,26.450000762939453
2016-08-05,27.1200008392334
2016-08-08,27.450000762939453
2016-08-09,27.68000030517578
2016-08-10,27.6200008392334
2016-08-11,28.110000610351562
2016-08-12,28.450000762939453
2016-08-15,28.799999237060547
2016-08-16,28.950000762939453
2016-08-17,28.850000381469727
2016-08-18,33.880001068115234
2016-08-19,34.709999084472656
2016-08-22,34.709999084472656
2016-08-23,34.9900016784668
2016-08-24,34.81999969482422
2016-08-25,35.040000915527344
2016-08-26,34.9900016784668
2016-08-29,35.130001068115234
2016-08-30,34.90999984741211
2016-08-31,34.59000015258789
2016-09-01,34.93000030517578
2016-09-02,34.900001525878906
2016-09-06,35.06999969482422
2016-09-07,35.459999084472656
2016-09-08,35.060001373291016
2016-09-09,34.27000045776367
2016-09-12,35.130001068115234
2016-09-13,34.7400016784668
2016-09-14,34.58000183105469
2016-09-15,35.04999923706055
2016-09-16,34.810001373291016
2016-09-19,35.63999938964844
2016-09-20,34.97999954223633
2016-09-21,35.709999084472656
2016-09-22,35.959999084472656
2016-09-23,35.65999984741211
2016-09-26,35.18000030517578
2016-09-27,35.34000015258789
2016-09-28,35.150001525878906
2016-09-29,34.72999954223633
2016-09-30,35.81999969482422
2016-10-03,35.36000061035156
2016-10-04,34.849998474121094
2016-10-05,34.939998626708984
2016-10-06,34.790000915527344
2016-10-07,34.75
2016-10-10,34.689998626708984
2016-10-11,34.08000183105469
2016-10-12,33.86000061035156
2016-10-13,33.869998931884766
2016-10-14,33.529998779296875
2016-10-17,33.41999816894531
2016-10-18,33.650001525878906
2016-10-19,33.68000030517578
2016-10-20,33.869998931884766
2016-10-21,33.91999816894531
2016-10-24,34.040000915527344
2016-10-25,34.0
2016-10-26,34.0
2016-10-27,33.79999923706055
2016-10-28,33.7599983215332
2016-10-31,33.939998626708984
2016-11-01,33.09000015258789
2016-11-02,32.41999816894531
2016-11-03,32.45000076293945
2016-11-04,30.450000762939453
2016-11-07,32.11000061035156
2016-11-08,32.4900016784668
2016-11-09,33.189998626708984
2016-11-10,33.459999084472656
2016-11-11,33.86000061035156
2016-11-14,34.93000030517578
2016-11-15,34.869998931884766
2016-11-16,34.72999954223633
2016-11-17,36.900001525878906
2016-11-18,37.0
2016-11-21,37.119998931884766
2016-11-22,36.720001220703125
2016-11-23,36.349998474121094
2016-11-25,36.61000061035156
2016-11-28,36.43000030517578
2016-11-29,36.5099983215332
2016-11-30,36.560001373291016
2016-12-01,35.439998626708984
2016-12-02,35.959999084472656
2016-12-05,35.459999084472656
2016-12-06,35.970001220703125
2016-12-07,36.47999954223633
2016-12-08,36.29999923706055
2016-12-09,36.40999984741211
2016-12-12,35.849998474121094
2016-12-13,36.0
2016-12-14,36.189998626708984
2016-12-15,36.9900016784668
2016-12-16,36.45000076293945
2016-12-19,36.7400016784668
2016-12-20,36.83000183105469
2016-12-21,36.400001525878906
2016-12-22,36.220001220703125
2016-12-23,36.31999969482422
2016-12-27,36.61000061035156
2016-12-28,35.83000183105469
2016-12-29,35.68000030517578
2016-12-30,35.27000045776367
2017-01-03,35.56999969482422
2017-01-04,35.650001525878906
2017-01-05,35.36000061035156
2017-01-06,35.22999954223633
2017-01-09,35.22999954223633
2017-01-10,35.25
2017-01-11,35.650001525878906
2017-01-12,35.810001373291016
2017-01-13,35.93000030517578
2017-01-17,35.560001373291016
2017-01-18,35.9900016784668
