Date,WM
2016-02-11,52.959999084472656
2016-02-12,53.97999954223633
2016-02-16,54.790000915527344
2016-02-17,54.900001525878906
2016-02-18,55.310001373291016
2016-02-19,55.5
2016-02-22,56.18000030517578
2016-02-23,56.29999923706055
2016-02-24,56.09000015258789
2016-02-25,56.16999816894531
2016-02-26,56.040000915527344
2016-02-29,55.849998474121094
2016-03-01,57.04999923706055
2016-03-02,57.08000183105469
2016-03-03,57.27000045776367
2016-03-04,57.150001525878906
2016-03-07,56.95000076293945
2016-03-08,57.31999969482422
2016-03-09,57.65999984741211
2016-03-10,57.66999816894531
2016-03-11,58.400001525878906
2016-03-14,58.220001220703125
2016-03-15,58.66999816894531
2016-03-16,58.83000183105469
2016-03-17,58.779998779296875
2016-03-18,58.599998474121094
2016-03-21,58.72999954223633
2016-03-22,58.459999084472656
2016-03-23,58.90999984741211
2016-03-24,59.11000061035156
2016-03-28,59.380001068115234
2016-03-29,59.709999084472656
2016-03-30,59.630001068115234
2016-03-31,59.0
2016-04-01,59.16999816894531
2016-04-04,58.68000030517578
2016-04-05,58.25
2016-04-06,57.709999084472656
2016-04-07,57.59000015258789
2016-04-08,57.66999816894531
2016-04-11,57.290000915527344
2016-04-12,57.209999084472656
2016-04-13,57.0099983215332
2016-04-14,56.959999084472656
2016-04-15,56.900001525878906
2016-04-18,57.16999816894531
2016-04-19,57.130001068115234
2016-04-20,56.7400016784668
2016-04-21,56.349998474121094
2016-04-22,56.38999938964844
2016-04-25,56.349998474121094
2016-04-26,56.529998779296875
2016-04-27,56.400001525878906
2016-04-28,58.310001373291016
2016-04-29,58.790000915527344
2016-05-02,59.97999954223633
2016-05-03,59.84000015258789
2016-05-04,60.40999984741211
2016-05-05,60.29999923706055
2016-05-06,60.689998626708984
2016-05-09,61.20000076293945
2016-05-10,61.349998474121094
2016-05-11,61.310001373291016
2016-05-12,61.779998779296875
2016-05-13,61.459999084472656
2016-05-16,61.45000076293945
2016-05-17,60.72999954223633
2016-05-18,60.79999923706055
2016-05-19,60.7599983215332
2016-05-20,60.72999954223633
2016-05-23,60.4900016784668
2016-05-24,61.040000915527344
2016-05-25,60.63999938964844
2016-05-26,61.11000061035156
2016-05-27,61.33000183105469
2016-05-31,60.95000076293945
2016-06-01,60.97999954223633
2016-06-02,61.40999984741211
2016-06-03,61.470001220703125
2016-06-06,61.83000183105469
2016-06-07,62.06999969482422
2016-06-08,62.220001220703125
2016-06-09,62.619998931884766
2016-06-10,62.619998931884766
2016-06-13,62.560001373291016
2016-06-14,62.97999954223633
2016-06-15,62.79999923706055
2016-06-16,63.40999984741211
2016-06-17,62.650001525878906
2016-06-20,62.56999969482422
2016-06-21,62.72999954223633
2016-06-22,63.060001373291016
2016-06-23,63.45000076293945
2016-06-24,63.70000076293945
2016-06-27,63.650001525878906
2016-06-28,64.19999694824219
2016-06-29,64.77999877929688
2016-06-30,66.2699966430664
2016-07-01,66.47000122070312
2016-07-05,67.06999969482422
2016-07-06,67.20999908447266
2016-07-07,67.29000091552734
2016-07-08,67.61000061035156
2016-07-11,67.70999908447266
2016-07-12,67.47000122070312
2016-07-13,67.80999755859375
2016-07-14,67.9000015258789
2016-07-15,67.44999694824219
2016-07-18,67.2300033569336
2016-07-19,67.62000274658203
2016-07-20,67.7699966430664
2016-07-21,67.18000030517578
2016-07-22,67.19999694824219
2016-07-25,67.22000122070312
2016-07-26,67.3499984741211
2016-07-27,66.0999984741211
2016-07-28,66.36000061035156
2016-07-29,66.12000274658203
2016-08-01,66.4800033569336
2016-08-02,66.11000061035156
2016-08-03,65.81999969482422
2016-08-04,65.77999877929688
2016-08-05,65.97000122070312
2016-08-08,65.51000213623047
2016-08-09,65.76000213623047
2016-08-10,66.55000305175781
2016-08-11,66.81999969482422
2016-08-12,66.66999816894531
2016-08-15,66.2300033569336
2016-08-16,64.97000122070312
2016-08-17,65.41000366210938
2016-08-18,64.91999816894531
2016-08-19,64.97000122070312
2016-08-22,65.51000213623047
2016-08-23,65.27999877929688
2016-08-24,65.29000091552734
2016-08-25,65.20999908447266
2016-08-26,63.970001220703125
2016-08-29,64.37000274658203
2016-08-30,64.05000305175781
2016-08-31,63.939998626708984
2016-09-01,64.0
2016-09-02,64.3499984741211
2016-09-06,64.6500015258789
2016-09-07,64.11000061035156
2016-09-08,64.30999755859375
2016-09-09,62.75
2016-09-12,63.34000015258789
2016-09-13,62.689998626708984
2016-09-14,62.650001525878906
2016-09-15,62.83000183105469
2016-09-16,62.810001373291016
2016-09-19,62.9900016784668
2016-09-20,63.220001220703125
2016-09-21,64.0
2016-09-22,64.01000213623047
2016-09-23,63.36000061035156
2016-09-26,63.5
2016-09-27,63.88999938964844
2016-09-28,63.849998474121094
2016-09-29,63.27000045776367
2016-09-30,63.7599983215332
2016-10-03,63.459999084472656
2016-10-04,62.650001525878906
2016-10-05,62.40999984741211
2016-10-06,62.779998779296875
2016-10-07,62.279998779296875
2016-10-10,62.779998779296875
2016-10-11,62.43000030517578
2016-10-12,62.81999969482422
2016-10-13,61.70000076293945
2016-10-14,61.880001068115234
2016-10-17,62.63999938964844
2016-10-18,62.540000915527344
2016-10-19,62.43000030517578
2016-10-20,62.439998626708984
2016-10-21,62.209999084472656
2016-10-24,62.58000183105469
2016-10-25,62.7400016784668
2016-10-26,63.970001220703125
2016-10-27,63.36000061035156
2016-10-28,63.97999954223633
2016-10-31,65.66000366210938
2016-11-01,63.95000076293945
2016-11-02,63.63999938964844
2016-11-03,63.40999984741211
2016-11-04,63.369998931884766
2016-11-07,64.69999694824219
2016-11-08,65.30000305175781
2016-11-09,65.95999908447266
2016-11-10,66.54000091552734
2016-11-11,67.61000061035156
2016-11-14,67.72000122070312
2016-11-15,68.6500015258789
2016-11-16,68.70999908447266
2016-11-17,68.7699966430664
2016-11-18,68.9000015258789
2016-11-21,69.52999877929688
2016-11-22,69.56999969482422
2016-11-23,69.54000091552734
2016-11-25,70.02999877929688
2016-11-28,70.2300033569336
2016-11-29,70.38999938964844
2016-11-30,69.5199966430664
2016-12-01,69.29000091552734
2016-12-02,69.87000274658203
2016-12-05,69.0
2016-12-06,69.51000213623047
2016-12-07,69.94000244140625
2016-12-08,70.05999755859375
2016-12-09,70.0199966430664
2016-12-12,70.69999694824219
2016-12-13,70.83000183105469
2016-12-14,70.04000091552734
2016-12-15,70.0999984741211
2016-12-16,70.08000183105469
2016-12-19,71.08999633789062
2016-12-20,71.13999938964844
2016-12-21,70.69000244140625
2016-12-22,70.79000091552734
2016-12-23,70.91999816894531
2016-12-27,70.95999908447266
2016-12-28,70.95999908447266
2016-12-29,71.01000213623047
2016-12-30,70.91000366210938
2017-01-03,70.5199966430664
2017-01-04,70.31999969482422
2017-01-05,70.58999633789062
2017-01-06,70.19000244140625
2017-01-09,69.77999877929688
2017-01-10,69.48999786376953
2017-01-11,70.12999725341797
2017-01-12,69.88999938964844
2017-01-13,69.79000091552734
2017-01-17,69.4800033569336
2017-01-18,69.58999633789062
2017-01-19,69.56999969482422
2017-01-20,69.66000366210938
2017-01-23,69.33999633789062
2017-01-24,69.55999755859375
2017-01-25,69.66999816894531
2017-01-26,69.7300033569336
2017-01-27,69.63999938964844
2017-01-30,69.5999984741211
2017-01-31,69.5
2017-02-01,69.18000030517578
2017-02-02,69.63999938964844
2017-02-03,69.6500015258789
2017-02-06,69.41999816894531
2017-02-07,69.9000015258789
2017-02-08,70.01000213623047
2017-02-09,70.25
2017-02-10,70.54000091552734
2017-02-13,70.83999633789062
2017-02-14,70.86000061035156
2017-02-15,71.3499984741211
2017-02-16,71.18000030517578
2017-02-17,72.44999694824219
2017-02-21,72.81999969482422
2017-02-22,73.01000213623047
2017-02-23,72.91000366210938
2017-02-24,73.1500015258789
2017-02-27,73.23999786376953
2017-02-28,73.31999969482422
2017-03-01,73.37000274658203
2017-03-02,73.27999877929688
2017-03-03,72.83000183105469
2017-03-06,73.01000213623047
2017-03-07,72.69999694824219
2017-03-08,72.19000244140625
2017-03-09,72.30000305175781
2017-03-10,73.0
2017-03-13,73.0999984741211
2017-03-14,72.9800033569336
2017-03-15,73.77999877929688
2017-03-16,73.11000061035156
2017-03-17,73.54000091552734
2017-03-20,73.11000061035156
2017-03-21,72.5199966430664
2017-03-22,72.6500015258789
2017-03-23,72.55999755859375
2017-03-24,72.31999969482422
2017-03-27,71.87999725341797
2017-03-28,72.33999633789062
2017-03-29,72.1500015258789
2017-03-30,72.93000030517578
2017-03-31,72.91999816894531
2017-04-03,72.58999633789062
2017-04-04,72.52999877929688
2017-04-05,73.2699966430664
2017-04-06,73.08999633789062
2017-04-07,73.20999908447266
2017-04-10,72.88999938964844
2017-04-11,72.87000274658203
2017-04-12,72.30000305175781
2017-04-13,72.0199966430664
2017-04-17,72.5
2017-04-18,72.44999694824219
2017-04-19,72.70999908447266
2017-04-20,72.83999633789062
2017-04-21,73.37999725341797
2017-04-24,74.0999984741211
2017-04-25,74.2300033569336
2017-04-26,72.30000305175781
2017-04-27,72.83999633789062
2017-04-28,72.77999877929688
2017-05-01,73.01000213623047
2017-05-02,72.86000061035156
2017-05-03,72.87999725341797
2017-05-04,72.94999694824219
2017-05-05,73.38999938964844
2017-05-08,73.26000213623047
2017-05-09,72.76000213623047
2017-05-10,73.08999633789062
2017-05-11,72.55000305175781
2017-05-12,71.95999908447266
2017-05-15,72.16999816894531
2017-05-16,71.25
2017-05-17,70.7300033569336
2017-05-18,70.95999908447266
2017-05-19,70.5
2017-05-22,70.97000122070312
2017-05-23,71.0199966430664
2017-05-24,71.37999725341797
2017-05-25,71.56999969482422
2017-05-26,71.83999633789062
2017-05-30,72.13999938964844
2017-05-31,72.91000366210938
2017-06-01,73.45999908447266
2017-06-02,74.25
2017-06-05,73.91000366210938
2017-06-06,73.41000366210938
2017-06-07,73.33000183105469
2017-06-08,72.54000091552734
2017-06-09,72.6500015258789
2017-06-12,72.87999725341797
2017-06-13,73.37000274658203
2017-06-14,73.41999816894531
2017-06-15,74.05000305175781
2017-06-16,74.13999938964844
2017-06-19,74.18000030517578
2017-06-20,73.7699966430664
2017-06-21,73.4000015258789
2017-06-22,73.36000061035156
2017-06-23,73.43000030517578
2017-06-26,73.45999908447266
2017-06-27,73.11000061035156
2017-06-28,73.5199966430664
2017-06-29,73.0199966430664
2017-06-30,73.3499984741211
2017-07-03,73.4000015258789
2017-07-05,73.72000122070312
2017-07-06,73.38999938964844
2017-07-07,73.98999786376953
2017-07-10,73.9800033569336
2017-07-11,73.86000061035156
2017-07-12,74.16999816894531
2017-07-13,73.98999786376953
2017-07-14,74.2699966430664
2017-07-17,74.5
2017-07-18,74.79000091552734
2017-07-19,74.91999816894531
2017-07-20,75.0
2017-07-21,75.37000274658203
2017-07-24,75.08999633789062
2017-07-25,75.63999938964844
2017-07-26,74.66000366210938
2017-07-27,75.44999694824219
2017-07-28,74.80000305175781
2017-07-31,75.1500015258789
2017-08-01,75.22000122070312
2017-08-02,75.25
2017-08-03,75.62000274658203
2017-08-04,75.5199966430664
2017-08-07,75.38999938964844
2017-08-08,75.33999633789062
2017-08-09,75.2300033569336
2017-08-10,74.80999755859375
2017-08-11,74.61000061035156
2017-08-14,75.55000305175781
2017-08-15,75.69999694824219
2017-08-16,76.0
2017-08-17,75.52999877929688
2017-08-18,75.25
2017-08-21,75.54000091552734
2017-08-22,76.19999694824219
2017-08-23,76.02999877929688
2017-08-24,75.6500015258789
2017-08-25,75.88999938964844
2017-08-28,76.26000213623047
2017-08-29,76.75
2017-08-30,76.94999694824219
2017-08-31,77.11000061035156
2017-09-01,77.19000244140625
2017-09-05,75.94000244140625
2017-09-06,76.12999725341797
2017-09-07,76.08000183105469
2017-09-08,77.12000274658203
2017-09-11,77.72000122070312
2017-09-12,78.31999969482422
2017-09-13,77.80999755859375
2017-09-14,77.83999633789062
2017-09-15,78.0
2017-09-18,78.18000030517578
2017-09-19,78.26000213623047
2017-09-20,78.38999938964844
2017-09-21,78.27999877929688
2017-09-22,78.19999694824219
2017-09-25,78.5999984741211
2017-09-26,78.62000274658203
2017-09-27,78.31999969482422
2017-09-28,78.41000366210938
2017-09-29,78.2699966430664
2017-10-02,78.7699966430664
2017-10-03,79.27999877929688
2017-10-04,76.33000183105469
2017-10-05,76.66999816894531
2017-10-06,76.27999877929688
2017-10-09,76.79000091552734
2017-10-10,76.73999786376953
2017-10-11,77.08000183105469
2017-10-12,76.91999816894531
2017-10-13,77.0199966430664
2017-10-16,76.69000244140625
2017-10-17,76.83999633789062
2017-10-18,76.94000244140625
2017-10-19,77.37000274658203
2017-10-20,77.7300033569336
2017-10-23,77.72000122070312
2017-10-24,77.94999694824219
2017-10-25,77.51000213623047
2017-10-26,81.30999755859375
2017-10-27,82.30999755859375
2017-10-30,81.87000274658203
2017-10-31,82.16999816894531
2017-11-01,81.0999984741211
2017-11-02,81.6500015258789
2017-11-03,81.69999694824219
2017-11-06,81.23999786376953
2017-11-07,81.62999725341797
2017-11-08,81.83999633789062
2017-11-09,81.4000015258789
2017-11-10,81.31999969482422
2017-11-13,82.13999938964844
2017-11-14,82.37999725341797
2017-11-15,81.7300033569336
2017-11-16,81.69999694824219
2017-11-17,80.6500015258789
2017-11-20,80.91999816894531
2017-11-21,80.87000274658203
2017-11-22,80.26000213623047
2017-11-24,80.37999725341797
2017-11-27,80.8499984741211
2017-11-28,81.61000061035156
2017-11-29,82.62000274658203
2017-11-30,82.25
2017-12-01,81.80999755859375
2017-12-04,83.1500015258789
2017-12-05,83.31999969482422
2017-12-06,83.5
2017-12-07,83.91000366210938
2017-12-08,84.56999969482422
2017-12-11,85.37000274658203
2017-12-12,84.63999938964844
2017-12-13,85.33999633789062
2017-12-14,84.66000366210938
2017-12-15,85.87000274658203
2017-12-18,86.12000274658203
2017-12-19,85.6500015258789
2017-12-20,85.79000091552734
2017-12-21,85.79000091552734
2017-12-22,85.91000366210938
2017-12-26,85.87999725341797
2017-12-27,86.11000061035156
2017-12-28,86.29000091552734
2017-12-29,86.30000305175781
2018-01-02,86.0999984741211
2018-01-03,87.3499984741211
2018-01-04,88.0999984741211
2018-01-05,87.98999786376953
2018-01-08,88.05000305175781
2018-01-09,87.69000244140625
2018-01-10,87.2699966430664
2018-01-11,88.18000030517578
2018-01-12,88.2699966430664
2018-01-16,88.16000366210938
2018-01-17,88.52999877929688
2018-01-18,87.95999908447266
2018-01-19,88.05999755859375
2018-01-22,88.66000366210938
2018-01-23,88.5999984741211
2018-01-24,88.5
2018-01-25,88.55999755859375
2018-01-26,89.70999908447266
2018-01-29,88.22000122070312
2018-01-30,87.94999694824219
2018-01-31,88.43000030517578
2018-02-01,87.8499984741211
2018-02-02,86.52999877929688
2018-02-05,81.75
2018-02-06,81.80000305175781
2018-02-07,81.7300033569336
2018-02-08,79.12000274658203
2018-02-09,80.0999984741211
2018-02-12,80.56999969482422
2018-02-13,80.79000091552734
2018-02-14,82.5999984741211
2018-02-15,84.0199966430664
2018-02-16,85.1500015258789
2018-02-20,84.87000274658203
2018-02-21,84.08999633789062
2018-02-22,84.5
2018-02-23,85.48999786376953
2018-02-26,86.58999633789062
2018-02-27,86.94999694824219
2018-02-28,86.31999969482422
2018-03-01,85.3499984741211
2018-03-02,85.5199966430664
2018-03-05,85.69000244140625
2018-03-06,85.81999969482422
2018-03-07,85.30000305175781
2018-03-08,85.23999786376953
2018-03-09,87.20999908447266
2018-03-12,86.66999816894531
2018-03-13,86.66000366210938
2018-03-14,86.41000366210938
2018-03-15,86.25
2018-03-16,86.38999938964844
2018-03-19,85.80000305175781
2018-03-20,86.2699966430664
2018-03-21,85.91999816894531
2018-03-22,84.23999786376953
2018-03-23,82.9000015258789
2018-03-26,84.12999725341797
2018-03-27,83.29000091552734
2018-03-28,83.18000030517578
2018-03-29,84.12000274658203
2018-04-02,83.58000183105469
2018-04-03,84.91999816894531
2018-04-04,85.4800033569336
2018-04-05,86.0199966430664
2018-04-06,84.20999908447266
2018-04-09,83.58999633789062
2018-04-10,84.25
2018-04-11,82.69000244140625
2018-04-12,83.0199966430664
2018-04-13,83.06999969482422
2018-04-16,83.37999725341797
2018-04-17,83.5199966430664
2018-04-18,83.6500015258789
2018-04-19,82.62000274658203
2018-04-20,82.4800033569336
2018-04-23,82.5
2018-04-24,81.4000015258789
2018-04-25,81.25
2018-04-26,81.75
2018-04-27,82.30000305175781
2018-04-30,81.29000091552734
2018-05-01,81.25
2018-05-02,80.83999633789062
2018-05-03,82.94000244140625
2018-05-04,84.05000305175781
2018-05-07,83.22000122070312
2018-05-08,83.06999969482422
2018-05-09,83.01000213623047
2018-05-10,83.31999969482422
2018-05-11,82.97000122070312
2018-05-14,82.62999725341797
2018-05-15,82.18000030517578
2018-05-16,81.62000274658203
2018-05-17,81.4800033569336
2018-05-18,81.4800033569336
2018-05-21,82.33999633789062
2018-05-22,81.79000091552734
2018-05-23,82.83000183105469
2018-05-24,82.93000030517578
2018-05-25,82.95999908447266
2018-05-29,82.6500015258789
2018-05-30,83.8499984741211
2018-05-31,82.70999908447266
2018-06-01,83.62999725341797
2018-06-04,83.66999816894531
2018-06-05,83.48999786376953
2018-06-06,83.77999877929688
2018-06-07,83.31999969482422
2018-06-08,83.58999633789062
2018-06-11,83.55999755859375
2018-06-12,83.9000015258789
2018-06-13,83.12000274658203
2018-06-14,83.56999969482422
2018-06-15,84.33000183105469
2018-06-18,83.2699966430664
2018-06-19,82.68000030517578
2018-06-20,81.91999816894531
2018-06-21,81.2699966430664
2018-06-22,81.87999725341797
2018-06-25,81.69999694824219
2018-06-26,81.58999633789062
2018-06-27,80.0
2018-06-28,80.7699966430664
2018-06-29,81.33999633789062
2018-07-02,81.86000061035156
2018-07-03,81.58999633789062
2018-07-05,82.29000091552734
2018-07-06,82.29000091552734
2018-07-09,82.44999694824219
2018-07-10,83.41000366210938
2018-07-11,83.70999908447266
2018-07-12,84.25
2018-07-13,84.37000274658203
2018-07-16,83.7699966430664
2018-07-17,83.69999694824219
2018-07-18,82.66000366210938
2018-07-19,82.6500015258789
2018-07-20,82.69000244140625
2018-07-23,82.23999786376953
2018-07-24,81.48999786376953
2018-07-25,87.83999633789062
2018-07-26,88.5199966430664
2018-07-27,89.6500015258789
2018-07-30,88.87000274658203
2018-07-31,90.0
2018-08-01,89.87000274658203
2018-08-02,90.11000061035156
2018-08-03,89.55999755859375
2018-08-06,89.81999969482422
2018-08-07,89.91000366210938
2018-08-08,90.02999877929688
2018-08-09,90.13999938964844
2018-08-10,89.94000244140625
2018-08-13,90.01000213623047
2018-08-14,90.1500015258789
2018-08-15,90.66000366210938
2018-08-16,90.8499984741211
2018-08-17,91.33999633789062
2018-08-20,91.16999816894531
2018-08-21,90.87999725341797
2018-08-22,90.5999984741211
2018-08-23,90.62999725341797
2018-08-24,90.69999694824219
2018-08-27,90.66999816894531
2018-08-28,90.44000244140625
2018-08-29,90.62999725341797
2018-08-30,90.76000213623047
2018-08-31,90.9000015258789
2018-09-04,91.12000274658203
2018-09-05,91.54000091552734
2018-09-06,91.87999725341797
2018-09-07,91.80999755859375
2018-09-10,91.94000244140625
2018-09-11,92.33999633789062
2018-09-12,91.75
2018-09-13,92.02999877929688
2018-09-14,92.02999877929688
2018-09-17,92.11000061035156
2018-09-18,92.51000213623047
2018-09-19,91.20999908447266
2018-09-20,91.72000122070312
2018-09-21,91.41999816894531
2018-09-24,90.51000213623047
2018-09-25,90.37999725341797
2018-09-26,89.7699966430664
2018-09-27,89.8499984741211
2018-09-28,90.36000061035156
2018-10-01,90.16999816894531
2018-10-02,89.93000030517578
2018-10-03,89.51000213623047
2018-10-04,89.02999877929688
2018-10-05,89.95999908447266
2018-10-08,90.87999725341797
2018-10-09,91.2699966430664
2018-10-10,90.30000305175781
2018-10-11,88.04000091552734
2018-10-12,88.55000305175781
2018-10-15,88.43000030517578
2018-10-16,90.25
2018-10-17,90.13999938964844
2018-10-18,90.11000061035156
2018-10-19,90.44000244140625
2018-10-22,89.91999816894531
2018-10-23,88.37999725341797
2018-10-24,87.22000122070312
2018-10-25,84.83999633789062
2018-10-26,84.93000030517578
2018-10-29,86.41000366210938
2018-10-30,88.81999969482422
2018-10-31,89.47000122070312
2018-11-01,88.08999633789062
2018-11-02,87.0
2018-11-05,87.77999877929688
2018-11-06,87.83000183105469
2018-11-07,89.43000030517578
2018-11-08,89.88999938964844
2018-11-09,90.45999908447266
2018-11-12,90.86000061035156
2018-11-13,90.77999877929688
2018-11-14,91.01000213623047
2018-11-15,91.9800033569336
2018-11-16,92.62000274658203
2018-11-19,92.6500015258789
2018-11-20,91.44999694824219
2018-11-21,91.11000061035156
2018-11-23,90.83999633789062
2018-11-26,91.44000244140625
2018-11-27,91.41000366210938
2018-11-28,92.80999755859375
2018-11-29,92.72000122070312
2018-11-30,93.75
2018-12-03,93.08000183105469
2018-12-04,92.62000274658203
2018-12-06,92.86000061035156
2018-12-07,91.20999908447266
2018-12-10,91.2699966430664
2018-12-11,91.47000122070312
2018-12-12,90.88999938964844
2018-12-13,91.37999725341797
2018-12-14,91.13999938964844
2018-12-17,89.05000305175781
2018-12-18,89.19000244140625
2018-12-19,87.91999816894531
2018-12-20,87.94999694824219
2018-12-21,88.01000213623047
2018-12-24,83.69999694824219
2018-12-26,86.94000244140625
2018-12-27,88.0999984741211
2018-12-28,87.94999694824219
2018-12-31,88.98999786376953
2019-01-02,88.72000122070312
2019-01-03,88.4800033569336
2019-01-04,90.83000183105469
2019-01-07,91.05000305175781
2019-01-08,92.33999633789062
2019-01-09,91.87000274658203
2019-01-10,93.19000244140625
2019-01-11,93.6500015258789
2019-01-14,93.11000061035156
2019-01-15,93.77999877929688
2019-01-16,92.69999694824219
2019-01-17,93.31999969482422
2019-01-18,94.47000122070312
2019-01-22,94.87999725341797
2019-01-23,94.91000366210938
2019-01-24,94.41000366210938
2019-01-25,94.9000015258789
2019-01-28,94.5
2019-01-29,94.76000213623047
2019-01-30,94.94000244140625
2019-01-31,95.66999816894531
2019-02-01,95.47000122070312
2019-02-04,96.0
2019-02-05,97.20999908447266
2019-02-06,96.66000366210938
2019-02-07,96.88999938964844
2019-02-08,97.41999816894531
2019-02-11,97.37000274658203
2019-02-12,98.6500015258789
2019-02-13,98.55999755859375
2019-02-14,98.83999633789062
2019-02-15,99.05999755859375
2019-02-19,99.08000183105469
2019-02-20,99.18000030517578
2019-02-21,99.31999969482422
2019-02-22,99.7300033569336
2019-02-25,99.30000305175781
2019-02-26,99.43000030517578
2019-02-27,100.23999786376953
2019-02-28,101.25
2019-03-01,101.0
2019-03-04,100.23999786376953
2019-03-05,99.70999908447266
2019-03-06,99.80999755859375
2019-03-07,99.69999694824219
2019-03-08,98.94999694824219
2019-03-11,99.8499984741211
2019-03-12,100.51000213623047
2019-03-13,101.08000183105469
2019-03-14,101.16000366210938
2019-03-15,100.97000122070312
2019-03-18,101.4000015258789
2019-03-19,101.26000213623047
2019-03-20,100.80000305175781
2019-03-21,101.94999694824219
2019-03-22,101.9000015258789
2019-03-25,102.18000030517578
2019-03-26,103.48999786376953
2019-03-27,102.94999694824219
2019-03-28,103.43000030517578
2019-03-29,103.91000366210938
2019-04-01,104.0199966430664
2019-04-02,104.0
