Date,WELL
2015-07-01,66.3499984741211
2015-07-02,66.2300033569336
2015-07-06,66.5999984741211
2015-07-07,68.30000305175781
2015-07-08,68.69999694824219
2015-07-09,68.33999633789062
2015-07-10,68.75
2015-07-13,68.45999908447266
2015-07-14,68.12999725341797
2015-07-15,67.52999877929688
2015-07-16,67.52999877929688
2015-07-17,67.30000305175781
2015-07-20,67.33000183105469
2015-07-21,67.0999984741211
2015-07-22,67.66000366210938
2015-07-23,67.02999877929688
2015-07-24,67.81999969482422
2015-07-27,68.69000244140625
2015-07-28,68.6500015258789
2015-07-29,69.30999755859375
2015-07-30,68.80999755859375
2015-07-31,69.37000274658203
2015-08-03,69.83000183105469
2015-08-04,69.20999908447266
2015-08-05,68.55000305175781
2015-08-06,68.48999786376953
2015-08-07,68.0
2015-08-10,67.37000274658203
2015-08-11,67.80999755859375
2015-08-12,68.19999694824219
2015-08-13,67.8499984741211
2015-08-14,67.93000030517578
2015-08-17,69.3499984741211
2015-08-18,69.33000183105469
2015-08-19,69.05999755859375
2015-08-20,69.37000274658203
2015-08-21,68.41999816894531
2015-08-24,65.76000213623047
2015-08-25,63.290000915527344
2015-08-26,64.41999816894531
2015-08-27,65.31999969482422
2015-08-28,65.08000183105469
2015-08-31,63.349998474121094
2015-09-01,62.38999938964844
2015-09-02,63.220001220703125
2015-09-03,62.86000061035156
2015-09-04,61.41999816894531
2015-09-08,62.58000183105469
2015-09-09,61.90999984741211
2015-09-10,61.849998474121094
2015-09-11,62.810001373291016
2015-09-14,63.349998474121094
2015-09-15,63.79999923706055
2015-09-16,64.4800033569336
2015-09-17,66.18000030517578
2015-09-18,67.36000061035156
2015-09-21,67.7300033569336
2015-09-22,67.54000091552734
2015-09-23,68.16000366210938
2015-09-24,67.91000366210938
2015-09-25,67.6500015258789
2015-09-28,66.11000061035156
2015-09-29,67.33000183105469
2015-09-30,67.72000122070312
2015-10-01,67.69999694824219
2015-10-02,68.2300033569336
2015-10-05,69.20999908447266
2015-10-06,69.0999984741211
2015-10-07,69.62000274658203
2015-10-08,69.66000366210938
2015-10-09,69.26000213623047
2015-10-12,69.05000305175781
2015-10-13,68.9800033569336
2015-10-14,67.68000030517578
2015-10-15,68.36000061035156
2015-10-16,69.30000305175781
2015-10-19,70.13999938964844
2015-10-20,69.69999694824219
2015-10-21,70.55000305175781
2015-10-22,70.91000366210938
2015-10-23,68.4800033569336
2015-10-26,67.83000183105469
2015-10-27,68.06999969482422
2015-10-28,66.81999969482422
2015-10-29,66.94999694824219
2015-10-30,64.87000274658203
2015-11-02,65.86000061035156
2015-11-03,64.80000305175781
2015-11-04,64.7699966430664
2015-11-05,64.91999816894531
2015-11-06,61.02000045776367
2015-11-09,59.0099983215332
2015-11-10,59.400001525878906
2015-11-11,59.0099983215332
2015-11-12,59.38999938964844
2015-11-13,58.209999084472656
2015-11-16,59.130001068115234
2015-11-17,58.849998474121094
2015-11-18,59.56999969482422
2015-11-19,60.54999923706055
2015-11-20,61.66999816894531
2015-11-23,62.25
2015-11-24,62.27000045776367
2015-11-25,62.459999084472656
2015-11-27,63.189998626708984
2015-11-30,63.189998626708984
2015-12-01,64.80999755859375
2015-12-02,63.45000076293945
2015-12-03,62.709999084472656
2015-12-04,63.650001525878906
2015-12-07,64.1500015258789
2015-12-08,64.37999725341797
2015-12-09,64.16999816894531
2015-12-10,62.810001373291016
2015-12-11,63.209999084472656
2015-12-14,63.540000915527344
2015-12-15,64.61000061035156
2015-12-16,66.23999786376953
2015-12-17,66.01000213623047
2015-12-18,65.25
2015-12-21,65.45999908447266
2015-12-22,66.16000366210938
2015-12-23,67.02999877929688
2015-12-24,67.02999877929688
2015-12-28,67.5199966430664
2015-12-29,68.51000213623047
2015-12-30,68.31999969482422
2015-12-31,68.02999877929688
2016-01-04,68.38999938964844
2016-01-05,70.08999633789062
2016-01-06,69.94000244140625
2016-01-07,67.94000244140625
2016-01-08,68.08999633789062
2016-01-11,68.55000305175781
2016-01-12,68.02999877929688
2016-01-13,66.58000183105469
2016-01-14,66.38999938964844
2016-01-15,66.31999969482422
2016-01-19,67.7699966430664
2016-01-20,64.51000213623047
2016-01-21,65.4800033569336
2016-01-22,67.75
2016-01-25,66.75
2016-01-26,66.0
2016-01-27,61.599998474121094
2016-01-28,60.43000030517578
2016-01-29,62.220001220703125
2016-02-01,62.83000183105469
2016-02-02,61.810001373291016
2016-02-03,63.65999984741211
2016-02-04,63.689998626708984
2016-02-05,63.119998931884766
2016-02-08,60.58000183105469
2016-02-09,55.7400016784668
2016-02-10,55.709999084472656
2016-02-11,53.68000030517578
2016-02-12,54.400001525878906
2016-02-16,55.959999084472656
2016-02-17,56.529998779296875
2016-02-18,58.68000030517578
2016-02-19,59.20000076293945
2016-02-22,60.33000183105469
2016-02-23,60.66999816894531
2016-02-24,61.540000915527344
2016-02-25,62.66999816894531
2016-02-26,63.5
2016-02-29,63.779998779296875
