Date,GPC
2015-07-01,90.66000366210938
2015-07-02,90.02999877929688
2015-07-06,89.48999786376953
2015-07-07,89.44000244140625
2015-07-08,87.8499984741211
2015-07-09,88.2699966430664
2015-07-10,88.9800033569336
2015-07-13,90.4800033569336
2015-07-14,90.20999908447266
2015-07-15,90.48999786376953
2015-07-16,90.87000274658203
2015-07-17,90.63999938964844
2015-07-20,88.80999755859375
2015-07-21,87.87000274658203
2015-07-22,87.83999633789062
2015-07-23,87.97000122070312
2015-07-24,86.87999725341797
2015-07-27,86.18000030517578
2015-07-28,87.08999633789062
2015-07-29,88.41000366210938
2015-07-30,88.61000061035156
2015-07-31,88.94999694824219
2015-08-03,88.51000213623047
2015-08-04,88.44999694824219
2015-08-05,89.02999877929688
2015-08-06,88.70999908447266
2015-08-07,87.9800033569336
2015-08-10,89.12999725341797
2015-08-11,87.98999786376953
2015-08-12,87.63999938964844
2015-08-13,88.05999755859375
2015-08-14,88.47000122070312
2015-08-17,88.30999755859375
2015-08-18,87.9000015258789
2015-08-19,87.4000015258789
2015-08-20,85.68000030517578
2015-08-21,83.43000030517578
2015-08-24,81.19000244140625
2015-08-25,79.52999877929688
2015-08-26,81.05999755859375
2015-08-27,83.52999877929688
2015-08-28,83.70999908447266
2015-08-31,83.48999786376953
2015-09-01,81.19999694824219
2015-09-02,81.6500015258789
2015-09-03,81.87000274658203
2015-09-04,80.91999816894531
2015-09-08,83.63999938964844
2015-09-09,82.98999786376953
2015-09-10,83.16999816894531
2015-09-11,83.43000030517578
2015-09-14,83.04000091552734
2015-09-15,84.9000015258789
2015-09-16,86.05999755859375
2015-09-17,85.05999755859375
2015-09-18,83.25
2015-09-21,83.69999694824219
2015-09-22,82.66000366210938
2015-09-23,82.69000244140625
2015-09-24,83.4000015258789
2015-09-25,83.95999908447266
2015-09-28,82.66000366210938
2015-09-29,82.54000091552734
2015-09-30,82.88999938964844
2015-10-01,81.4800033569336
2015-10-02,82.08000183105469
2015-10-05,83.83000183105469
2015-10-06,82.87000274658203
2015-10-07,84.48999786376953
2015-10-08,85.95999908447266
2015-10-09,85.56999969482422
2015-10-12,85.20999908447266
2015-10-13,84.37000274658203
2015-10-14,83.33000183105469
2015-10-15,83.72000122070312
2015-10-16,83.27999877929688
2015-10-19,84.66000366210938
2015-10-20,85.68000030517578
2015-10-21,86.08000183105469
2015-10-22,88.33999633789062
2015-10-23,89.19000244140625
2015-10-26,89.91000366210938
2015-10-27,88.5999984741211
2015-10-28,90.0999984741211
2015-10-29,90.20999908447266
2015-10-30,90.76000213623047
2015-11-02,91.8499984741211
2015-11-03,91.58000183105469
2015-11-04,91.31999969482422
2015-11-05,91.94999694824219
2015-11-06,89.5199966430664
2015-11-09,88.91000366210938
2015-11-10,89.77999877929688
2015-11-11,89.37999725341797
2015-11-12,87.26000213623047
2015-11-13,85.83000183105469
2015-11-16,87.80000305175781
2015-11-17,88.05000305175781
2015-11-18,88.41000366210938
2015-11-19,89.01000213623047
2015-11-20,90.23999786376953
2015-11-23,90.44000244140625
2015-11-24,89.66000366210938
2015-11-25,90.58000183105469
2015-11-27,90.87999725341797
2015-11-30,90.62999725341797
2015-12-01,90.61000061035156
2015-12-02,88.66000366210938
2015-12-03,88.12000274658203
2015-12-04,89.05999755859375
2015-12-07,89.0999984741211
2015-12-08,88.66999816894531
2015-12-09,87.2699966430664
2015-12-10,87.56999969482422
2015-12-11,85.25
2015-12-14,86.1500015258789
2015-12-15,86.0999984741211
2015-12-16,87.13999938964844
2015-12-17,85.87000274658203
2015-12-18,83.58000183105469
2015-12-21,83.9800033569336
2015-12-22,84.83000183105469
2015-12-23,86.2300033569336
2015-12-24,86.0999984741211
2015-12-28,86.75
2015-12-29,87.48999786376953
2015-12-30,86.87000274658203
2015-12-31,85.88999938964844
2016-01-04,84.02999877929688
2016-01-05,84.33000183105469
2016-01-06,82.66000366210938
2016-01-07,80.87999725341797
2016-01-08,78.55999755859375
2016-01-11,79.06999969482422
2016-01-12,79.63999938964844
2016-01-13,77.4000015258789
2016-01-14,78.5
2016-01-15,78.47000122070312
2016-01-19,78.30999755859375
2016-01-20,79.04000091552734
2016-01-21,79.22000122070312
2016-01-22,79.7300033569336
2016-01-25,79.30000305175781
2016-01-26,82.05000305175781
2016-01-27,82.0199966430664
2016-01-28,83.3499984741211
2016-01-29,86.16999816894531
2016-02-01,83.91000366210938
2016-02-02,82.66999816894531
2016-02-03,83.83999633789062
2016-02-04,86.02999877929688
2016-02-05,84.80999755859375
2016-02-08,85.2699966430664
2016-02-09,86.38999938964844
2016-02-10,86.22000122070312
2016-02-11,86.44000244140625
2016-02-12,87.86000061035156
2016-02-16,89.61000061035156
2016-02-17,90.0199966430664
2016-02-18,90.79000091552734
2016-02-19,92.06999969482422
2016-02-22,92.38999938964844
2016-02-23,91.75
2016-02-24,91.04000091552734
2016-02-25,91.87000274658203
2016-02-26,91.26000213623047
2016-02-29,90.1500015258789
2016-03-01,93.02999877929688
2016-03-02,93.54000091552734
2016-03-03,93.93000030517578
2016-03-04,93.6500015258789
2016-03-07,94.5
2016-03-08,93.87000274658203
2016-03-09,93.94000244140625
2016-03-10,93.91999816894531
2016-03-11,95.37000274658203
2016-03-14,95.0
2016-03-15,94.87999725341797
2016-03-16,95.56999969482422
2016-03-17,98.41000366210938
2016-03-18,98.05000305175781
2016-03-21,97.5199966430664
2016-03-22,96.94999694824219
2016-03-23,97.62000274658203
2016-03-24,97.72000122070312
2016-03-28,97.83999633789062
2016-03-29,98.61000061035156
2016-03-30,99.12000274658203
2016-03-31,99.36000061035156
2016-04-01,99.72000122070312
2016-04-04,98.30999755859375
2016-04-05,97.72000122070312
2016-04-06,98.04000091552734
2016-04-07,96.91000366210938
2016-04-08,97.19000244140625
2016-04-11,96.79000091552734
2016-04-12,97.58999633789062
2016-04-13,99.33000183105469
2016-04-14,98.41999816894531
2016-04-15,99.4000015258789
2016-04-18,99.83000183105469
2016-04-19,96.87999725341797
2016-04-20,96.48999786376953
2016-04-21,96.19000244140625
2016-04-22,96.77999877929688
2016-04-25,96.9000015258789
2016-04-26,98.22000122070312
2016-04-27,98.2300033569336
2016-04-28,97.33999633789062
2016-04-29,95.97000122070312
2016-05-02,96.76000213623047
2016-05-03,96.38999938964844
2016-05-04,96.06999969482422
2016-05-05,95.95999908447266
2016-05-06,97.0
2016-05-09,97.01000213623047
2016-05-10,97.94999694824219
2016-05-11,96.12000274658203
2016-05-12,97.11000061035156
2016-05-13,96.06999969482422
2016-05-16,96.94000244140625
2016-05-17,94.33000183105469
2016-05-18,94.18000030517578
2016-05-19,93.4800033569336
2016-05-20,94.13999938964844
2016-05-23,93.72000122070312
2016-05-24,95.30999755859375
2016-05-25,96.29000091552734
2016-05-26,96.31999969482422
2016-05-27,97.05999755859375
2016-05-31,96.91999816894531
2016-06-01,96.30999755859375
2016-06-02,96.93000030517578
2016-06-03,96.16000366210938
2016-06-06,96.97000122070312
2016-06-07,97.47000122070312
2016-06-08,97.69000244140625
2016-06-09,97.2300033569336
2016-06-10,96.5
2016-06-13,95.12000274658203
2016-06-14,95.58000183105469
2016-06-15,95.95999908447266
2016-06-16,96.58999633789062
2016-06-17,96.91000366210938
2016-06-20,97.61000061035156
2016-06-21,97.55000305175781
2016-06-22,97.94999694824219
2016-06-23,99.41000366210938
2016-06-24,96.8499984741211
2016-06-27,95.30999755859375
2016-06-28,97.41000366210938
2016-06-29,99.18000030517578
2016-06-30,101.25
2016-07-01,102.13999938964844
2016-07-05,101.19999694824219
2016-07-06,103.26000213623047
2016-07-07,102.94000244140625
2016-07-08,104.97000122070312
2016-07-11,105.23999786376953
2016-07-12,105.18000030517578
2016-07-13,104.36000061035156
2016-07-14,103.83000183105469
2016-07-15,102.95999908447266
2016-07-18,101.9800033569336
2016-07-19,99.73999786376953
2016-07-20,100.01000213623047
2016-07-21,98.77999877929688
2016-07-22,99.9000015258789
2016-07-25,100.47000122070312
2016-07-26,101.01000213623047
2016-07-27,101.7300033569336
2016-07-28,102.63999938964844
2016-07-29,102.23999786376953
2016-08-01,101.9800033569336
2016-08-02,100.56999969482422
2016-08-03,100.7300033569336
2016-08-04,100.80000305175781
2016-08-05,101.69999694824219
2016-08-08,101.45999908447266
2016-08-09,100.75
2016-08-10,101.20999908447266
2016-08-11,102.0
2016-08-12,101.5
2016-08-15,102.5199966430664
2016-08-16,102.05000305175781
2016-08-17,102.48999786376953
2016-08-18,103.36000061035156
2016-08-19,103.80000305175781
2016-08-22,102.97000122070312
2016-08-23,104.02999877929688
2016-08-24,104.44000244140625
2016-08-25,104.16999816894531
2016-08-26,103.31999969482422
2016-08-29,105.08999633789062
2016-08-30,103.69999694824219
2016-08-31,102.81999969482422
2016-09-01,103.01000213623047
2016-09-02,103.41000366210938
2016-09-06,101.66000366210938
2016-09-07,100.30000305175781
2016-09-08,99.72000122070312
2016-09-09,96.98999786376953
2016-09-12,98.55999755859375
2016-09-13,97.0999984741211
2016-09-14,96.73999786376953
2016-09-15,96.88999938964844
2016-09-16,97.1500015258789
2016-09-19,98.62000274658203
2016-09-20,98.75
2016-09-21,99.93000030517578
2016-09-22,101.47000122070312
2016-09-23,98.62000274658203
2016-09-26,98.51000213623047
2016-09-27,100.41000366210938
2016-09-28,100.73999786376953
2016-09-29,99.58000183105469
2016-09-30,100.44999694824219
2016-10-03,99.83000183105469
2016-10-04,98.38999938964844
2016-10-05,98.91000366210938
2016-10-06,99.22000122070312
2016-10-07,98.2699966430664
2016-10-10,98.41999816894531
2016-10-11,97.29000091552734
2016-10-12,98.08999633789062
2016-10-13,97.69999694824219
2016-10-14,98.01000213623047
2016-10-17,97.83000183105469
2016-10-18,96.3499984741211
2016-10-19,92.12000274658203
2016-10-20,89.51000213623047
2016-10-21,90.58999633789062
2016-10-24,91.0199966430664
2016-10-25,90.48999786376953
2016-10-26,91.05999755859375
2016-10-27,89.1500015258789
2016-10-28,89.83999633789062
2016-10-31,90.58999633789062
2016-11-01,89.0
2016-11-02,88.44000244140625
2016-11-03,87.91000366210938
2016-11-04,87.66999816894531
2016-11-07,88.62999725341797
2016-11-08,88.70999908447266
2016-11-09,90.18000030517578
2016-11-10,93.5
2016-11-11,94.62000274658203
2016-11-14,96.1500015258789
2016-11-15,96.08000183105469
2016-11-16,95.3499984741211
2016-11-17,94.5999984741211
2016-11-18,94.55000305175781
2016-11-21,95.95999908447266
2016-11-22,97.16999816894531
2016-11-23,97.30999755859375
2016-11-25,97.9000015258789
2016-11-28,97.05000305175781
2016-11-29,96.55000305175781
2016-11-30,96.2300033569336
2016-12-01,96.22000122070312
2016-12-02,95.75
2016-12-05,97.3499984741211
2016-12-06,97.48999786376953
2016-12-07,99.80999755859375
2016-12-08,98.8499984741211
2016-12-09,98.62999725341797
2016-12-12,98.20999908447266
2016-12-13,99.81999969482422
2016-12-14,97.91999816894531
2016-12-15,98.1500015258789
2016-12-16,97.9800033569336
2016-12-19,98.55999755859375
2016-12-20,98.72000122070312
2016-12-21,97.83000183105469
2016-12-22,96.56999969482422
2016-12-23,96.9000015258789
2016-12-27,97.58000183105469
2016-12-28,96.37000274658203
2016-12-29,96.44999694824219
2016-12-30,95.54000091552734
2017-01-03,95.62999725341797
2017-01-04,97.12000274658203
2017-01-05,96.66999816894531
2017-01-06,96.16000366210938
2017-01-09,96.05000305175781
2017-01-10,97.27999877929688
2017-01-11,97.4800033569336
2017-01-12,98.08999633789062
2017-01-13,98.56999969482422
2017-01-17,97.55999755859375
2017-01-18,99.29000091552734
2017-01-19,99.11000061035156
2017-01-20,99.73999786376953
2017-01-23,96.25
2017-01-24,96.91999816894531
2017-01-25,97.80999755859375
2017-01-26,97.13999938964844
2017-01-27,96.66999816894531
2017-01-30,97.08000183105469
2017-01-31,96.80999755859375
2017-02-01,96.33999633789062
2017-02-02,96.62000274658203
2017-02-03,97.13999938964844
2017-02-06,97.20999908447266
2017-02-07,96.97000122070312
2017-02-08,99.04000091552734
2017-02-09,99.66999816894531
2017-02-10,99.77999877929688
2017-02-13,99.88999938964844
2017-02-14,99.66000366210938
2017-02-15,100.12000274658203
2017-02-16,99.2300033569336
2017-02-17,100.66999816894531
2017-02-21,97.66999816894531
2017-02-22,95.98999786376953
2017-02-23,95.0
2017-02-24,96.25
2017-02-27,96.18000030517578
2017-02-28,95.70999908447266
2017-03-01,96.56999969482422
2017-03-02,95.87000274658203
2017-03-03,94.69999694824219
2017-03-06,94.18000030517578
2017-03-07,93.5199966430664
2017-03-08,93.1500015258789
2017-03-09,92.94999694824219
2017-03-10,93.20999908447266
2017-03-13,94.13999938964844
2017-03-14,94.05999755859375
2017-03-15,93.95999908447266
2017-03-16,94.2699966430664
2017-03-17,94.9000015258789
2017-03-20,94.33000183105469
2017-03-21,93.30000305175781
2017-03-22,93.47000122070312
2017-03-23,93.44999694824219
2017-03-24,92.83999633789062
2017-03-27,92.76000213623047
2017-03-28,93.0999984741211
2017-03-29,92.66999816894531
2017-03-30,92.33999633789062
2017-03-31,92.41000366210938
2017-04-03,90.33999633789062
2017-04-04,90.02999877929688
2017-04-05,90.2300033569336
2017-04-06,90.31999969482422
2017-04-07,89.86000061035156
2017-04-10,89.79000091552734
2017-04-11,90.61000061035156
2017-04-12,89.41999816894531
2017-04-13,88.94000244140625
2017-04-17,90.0999984741211
2017-04-18,90.13999938964844
2017-04-19,91.91000366210938
2017-04-20,92.9000015258789
2017-04-21,93.11000061035156
2017-04-24,93.5999984741211
2017-04-25,93.29000091552734
2017-04-26,93.12999725341797
2017-04-27,93.33000183105469
2017-04-28,92.0199966430664
2017-05-01,91.33999633789062
2017-05-02,92.06999969482422
2017-05-03,92.05999755859375
2017-05-04,92.25
2017-05-05,92.7300033569336
2017-05-08,92.54000091552734
2017-05-09,92.83000183105469
2017-05-10,92.79000091552734
2017-05-11,91.8499984741211
2017-05-12,91.44000244140625
2017-05-15,91.86000061035156
2017-05-16,91.54000091552734
2017-05-17,91.12999725341797
2017-05-18,91.6500015258789
2017-05-19,92.12000274658203
2017-05-22,92.45999908447266
2017-05-23,90.6500015258789
2017-05-24,90.16999816894531
2017-05-25,91.36000061035156
2017-05-26,93.27999877929688
2017-05-30,92.54000091552734
2017-05-31,92.62000274658203
2017-06-01,94.11000061035156
2017-06-02,94.27999877929688
2017-06-05,93.77999877929688
2017-06-06,92.12000274658203
2017-06-07,91.83999633789062
2017-06-08,90.88999938964844
2017-06-09,91.61000061035156
2017-06-12,92.97000122070312
2017-06-13,93.86000061035156
2017-06-14,94.26000213623047
2017-06-15,94.83999633789062
2017-06-16,95.61000061035156
2017-06-19,93.48999786376953
2017-06-20,91.2699966430664
2017-06-21,89.88999938964844
2017-06-22,89.66999816894531
2017-06-23,90.73999786376953
2017-06-26,91.16000366210938
2017-06-27,90.8499984741211
2017-06-28,91.94000244140625
2017-06-29,91.12000274658203
2017-06-30,92.76000213623047
2017-07-03,93.66000366210938
2017-07-05,89.16000366210938
2017-07-06,86.73999786376953
2017-07-07,86.86000061035156
2017-07-10,85.0999984741211
2017-07-11,84.2699966430664
2017-07-12,84.0
2017-07-13,83.69999694824219
2017-07-14,83.3499984741211
2017-07-17,84.06999969482422
2017-07-18,83.01000213623047
2017-07-19,82.95999908447266
2017-07-20,81.69000244140625
2017-07-21,82.70999908447266
2017-07-24,81.80999755859375
2017-07-25,83.31999969482422
2017-07-26,82.80999755859375
2017-07-27,84.79000091552734
2017-07-28,83.93000030517578
2017-07-31,84.93000030517578
2017-08-01,84.95999908447266
2017-08-02,84.43000030517578
2017-08-03,84.11000061035156
2017-08-04,83.87999725341797
2017-08-07,84.1500015258789
2017-08-08,83.44999694824219
2017-08-09,83.4800033569336
2017-08-10,82.29000091552734
2017-08-11,82.80999755859375
2017-08-14,83.7699966430664
2017-08-15,80.4800033569336
2017-08-16,82.25
2017-08-17,81.48999786376953
2017-08-18,81.5999984741211
2017-08-21,82.66999816894531
2017-08-22,82.63999938964844
2017-08-23,82.56999969482422
2017-08-24,82.4800033569336
2017-08-25,83.30000305175781
2017-08-28,82.94999694824219
2017-08-29,81.83000183105469
2017-08-30,82.9000015258789
2017-08-31,82.83000183105469
2017-09-01,83.83999633789062
2017-09-05,84.30999755859375
2017-09-06,85.30999755859375
2017-09-07,84.44000244140625
2017-09-08,85.3499984741211
2017-09-11,85.81999969482422
2017-09-12,86.44000244140625
2017-09-13,86.94000244140625
2017-09-14,86.38999938964844
2017-09-15,86.6500015258789
2017-09-18,86.87999725341797
2017-09-19,85.86000061035156
2017-09-20,86.72000122070312
2017-09-21,86.3499984741211
2017-09-22,87.9800033569336
2017-09-25,93.22000122070312
2017-09-26,94.16000366210938
2017-09-27,94.45999908447266
2017-09-28,95.19000244140625
2017-09-29,95.6500015258789
2017-10-02,96.37000274658203
2017-10-03,95.94999694824219
2017-10-04,95.48999786376953
2017-10-05,95.79000091552734
2017-10-06,95.55000305175781
2017-10-09,95.18000030517578
2017-10-10,95.5199966430664
2017-10-11,95.5
2017-10-12,95.86000061035156
2017-10-13,95.86000061035156
2017-10-16,96.01000213623047
2017-10-17,96.86000061035156
2017-10-18,98.04000091552734
2017-10-19,89.70999908447266
2017-10-20,88.62999725341797
2017-10-23,89.2699966430664
2017-10-24,88.91000366210938
2017-10-25,88.45999908447266
2017-10-26,89.4000015258789
2017-10-27,88.3499984741211
2017-10-30,88.04000091552734
2017-10-31,88.2300033569336
2017-11-01,87.43000030517578
2017-11-02,88.52999877929688
2017-11-03,87.80000305175781
2017-11-06,87.26000213623047
2017-11-07,86.43000030517578
2017-11-08,86.0199966430664
2017-11-09,85.55999755859375
2017-11-10,85.44999694824219
2017-11-13,85.29000091552734
2017-11-14,86.01000213623047
2017-11-15,85.0
2017-11-16,85.98999786376953
2017-11-17,86.12999725341797
2017-11-20,86.26000213623047
2017-11-21,85.94999694824219
2017-11-22,86.91000366210938
2017-11-24,86.83999633789062
2017-11-27,87.62000274658203
2017-11-28,89.33999633789062
2017-11-29,91.5
2017-11-30,92.97000122070312
2017-12-01,92.86000061035156
2017-12-04,93.95999908447266
2017-12-05,94.16000366210938
2017-12-06,93.72000122070312
2017-12-07,93.80000305175781
2017-12-08,94.8499984741211
2017-12-11,93.48999786376953
2017-12-12,92.7300033569336
2017-12-13,93.26000213623047
2017-12-14,91.4800033569336
2017-12-15,91.9800033569336
2017-12-18,93.44000244140625
2017-12-19,93.01000213623047
2017-12-20,93.22000122070312
2017-12-21,94.52999877929688
2017-12-22,95.11000061035156
2017-12-26,95.38999938964844
2017-12-27,95.66999816894531
2017-12-28,95.4800033569336
2017-12-29,95.01000213623047
2018-01-02,96.58000183105469
2018-01-03,97.30000305175781
2018-01-04,97.41000366210938
2018-01-05,97.5
2018-01-08,97.9800033569336
2018-01-09,98.94999694824219
2018-01-10,99.4000015258789
2018-01-11,101.9000015258789
2018-01-12,103.27999877929688
2018-01-16,102.80000305175781
2018-01-17,103.4800033569336
2018-01-18,102.93000030517578
2018-01-19,104.13999938964844
2018-01-22,104.12999725341797
2018-01-23,104.7300033569336
2018-01-24,106.62999725341797
2018-01-25,106.30999755859375
2018-01-26,107.58000183105469
2018-01-29,107.01000213623047
2018-01-30,105.19000244140625
2018-01-31,104.06999969482422
2018-02-01,103.20999908447266
2018-02-02,102.19000244140625
2018-02-05,99.66999816894531
2018-02-06,100.05999755859375
2018-02-07,99.2699966430664
2018-02-08,96.30999755859375
2018-02-09,97.05000305175781
2018-02-12,97.72000122070312
2018-02-13,96.7300033569336
2018-02-14,98.94999694824219
2018-02-15,100.91000366210938
2018-02-16,99.83000183105469
2018-02-20,94.66999816894531
2018-02-21,93.33999633789062
2018-02-22,92.93000030517578
2018-02-23,94.52999877929688
2018-02-26,94.87000274658203
2018-02-27,92.55999755859375
2018-02-28,91.83999633789062
2018-03-01,91.41000366210938
2018-03-02,90.86000061035156
2018-03-05,91.77999877929688
2018-03-06,92.52999877929688
2018-03-07,91.66000366210938
2018-03-08,90.5199966430664
2018-03-09,92.62000274658203
2018-03-12,92.37000274658203
2018-03-13,91.7300033569336
2018-03-14,90.37999725341797
2018-03-15,90.25
2018-03-16,90.77999877929688
2018-03-19,90.48999786376953
2018-03-20,90.77999877929688
2018-03-21,90.4800033569336
2018-03-22,87.9800033569336
2018-03-23,86.5199966430664
2018-03-26,88.61000061035156
2018-03-27,88.5999984741211
2018-03-28,88.68000030517578
2018-03-29,89.83999633789062
2018-04-02,86.76000213623047
2018-04-03,88.12999725341797
2018-04-04,89.7300033569336
2018-04-05,90.66000366210938
2018-04-06,89.26000213623047
2018-04-09,88.80999755859375
2018-04-10,90.37000274658203
2018-04-11,89.66000366210938
2018-04-12,90.12999725341797
2018-04-13,89.5199966430664
2018-04-16,90.66000366210938
2018-04-17,90.73999786376953
2018-04-18,91.36000061035156
2018-04-19,88.13999938964844
2018-04-20,87.75
2018-04-23,88.79000091552734
2018-04-24,88.4000015258789
2018-04-25,88.81999969482422
2018-04-26,88.98999786376953
2018-04-27,90.93000030517578
2018-04-30,88.31999969482422
2018-05-01,88.68000030517578
2018-05-02,87.94000244140625
2018-05-03,88.62000274658203
2018-05-04,89.91999816894531
2018-05-07,89.80000305175781
2018-05-08,89.77999877929688
2018-05-09,90.19000244140625
2018-05-10,90.56999969482422
2018-05-11,91.37999725341797
2018-05-14,91.75
2018-05-15,91.68000030517578
2018-05-16,92.44999694824219
2018-05-17,92.66999816894531
2018-05-18,92.37000274658203
2018-05-21,93.5199966430664
2018-05-22,91.77999877929688
2018-05-23,91.13999938964844
2018-05-24,91.75
2018-05-25,91.4800033569336
2018-05-29,90.36000061035156
2018-05-30,91.69000244140625
2018-05-31,90.79000091552734
2018-06-01,91.47000122070312
2018-06-04,92.95999908447266
2018-06-05,93.30000305175781
2018-06-06,94.12999725341797
2018-06-07,94.41999816894531
2018-06-08,94.62000274658203
2018-06-11,95.31999969482422
2018-06-12,95.06999969482422
2018-06-13,94.36000061035156
2018-06-14,94.06999969482422
2018-06-15,95.06999969482422
2018-06-18,94.30999755859375
2018-06-19,93.9000015258789
2018-06-20,94.06999969482422
2018-06-21,92.58999633789062
2018-06-22,93.04000091552734
