Date,MSI
2021-07-12,223.22999572753906
2021-07-13,222.1999969482422
2021-07-14,222.91000366210938
2021-07-15,222.6300048828125
2021-07-16,219.99000549316406
2021-07-19,216.60000610351562
2021-07-20,218.5800018310547
2021-07-21,219.4199981689453
2021-07-22,220.1199951171875
2021-07-23,221.6999969482422
2021-07-26,222.6699981689453
2021-07-27,221.64999389648438
2021-07-28,221.47999572753906
2021-07-29,223.77999877929688
2021-07-30,223.9199981689453
2021-08-02,223.92999267578125
2021-08-03,224.99000549316406
2021-08-04,222.77000427246094
2021-08-05,222.27000427246094
2021-08-06,228.52000427246094
2021-08-09,228.1699981689453
2021-08-10,229.72000122070312
2021-08-11,227.14999389648438
2021-08-12,230.5399932861328
2021-08-13,233.02999877929688
2021-08-16,234.89999389648438
2021-08-17,234.41000366210938
2021-08-18,233.91000366210938
2021-08-19,237.41000366210938
2021-08-20,240.0
2021-08-23,239.02999877929688
2021-08-24,239.1199951171875
2021-08-25,241.3300018310547
2021-08-26,243.0500030517578
2021-08-27,242.80999755859375
2021-08-30,244.55999755859375
2021-08-31,244.22000122070312
2021-09-01,243.4600067138672
2021-09-02,246.02999877929688
2021-09-03,244.85000610351562
2021-09-07,244.8699951171875
2021-09-08,246.44000244140625
2021-09-09,244.0
2021-09-10,242.67999267578125
2021-09-13,241.75
2021-09-14,240.80999755859375
2021-09-15,243.97000122070312
2021-09-16,242.32000732421875
2021-09-17,237.4199981689453
2021-09-20,234.25
2021-09-21,235.52999877929688
2021-09-22,239.14999389648438
2021-09-23,240.2100067138672
2021-09-24,240.77000427246094
2021-09-27,238.86000061035156
2021-09-28,233.6699981689453
2021-09-29,235.66000366210938
2021-09-30,232.32000732421875
2021-10-01,234.30999755859375
2021-10-04,231.47000122070312
2021-10-05,232.27000427246094
2021-10-06,233.75999450683594
2021-10-07,236.85000610351562
2021-10-08,236.75999450683594
2021-10-11,235.66000366210938
2021-10-12,239.32000732421875
2021-10-13,241.3000030517578
2021-10-14,245.11000061035156
2021-10-15,239.8300018310547
2021-10-18,243.07000732421875
2021-10-19,245.1300048828125
2021-10-20,246.42999267578125
2021-10-21,248.3000030517578
2021-10-22,249.52999877929688
2021-10-25,245.91000366210938
2021-10-26,245.8000030517578
2021-10-27,250.0500030517578
2021-10-28,248.1300048828125
2021-10-29,248.58999633789062
2021-11-01,245.02999877929688
2021-11-02,251.50999450683594
2021-11-03,252.6699981689453
2021-11-04,251.41000366210938
2021-11-05,247.44000244140625
2021-11-08,249.27999877929688
2021-11-09,249.42999267578125
2021-11-10,247.0500030517578
2021-11-11,247.83999633789062
2021-11-12,251.44000244140625
2021-11-15,251.25
2021-11-16,254.0500030517578
2021-11-17,252.0399932861328
2021-11-18,257.25
2021-11-19,253.11000061035156
2021-11-22,255.6199951171875
2021-11-23,257.1099853515625
2021-11-24,261.2900085449219
2021-11-26,253.5800018310547
2021-11-29,259.5
2021-11-30,253.17999267578125
2021-12-01,245.9499969482422
2021-12-02,252.52000427246094
2021-12-03,248.0
2021-12-06,250.61000061035156
2021-12-07,254.97000122070312
2021-12-08,253.69000244140625
2021-12-09,259.17999267578125
2021-12-10,264.9200134277344
2021-12-13,263.2900085449219
2021-12-14,259.5299987792969
2021-12-15,262.6300048828125
2021-12-16,261.760009765625
2021-12-17,259.1199951171875
2021-12-20,255.89999389648438
2021-12-21,261.6099853515625
2021-12-22,264.5899963378906
2021-12-23,262.8999938964844
2021-12-27,268.9200134277344
2021-12-28,269.80999755859375
2021-12-29,272.7300109863281
2021-12-30,271.0899963378906
2021-12-31,271.70001220703125
2022-01-03,267.42999267578125
2022-01-04,264.79998779296875
2022-01-05,259.1099853515625
2022-01-06,257.69000244140625
2022-01-07,252.5500030517578
2022-01-10,256.0299987792969
2022-01-11,256.04998779296875
2022-01-12,256.8500061035156
2022-01-13,250.89999389648438
2022-01-14,251.1300048828125
2022-01-18,245.49000549316406
2022-01-19,244.25
2022-01-20,238.85000610351562
2022-01-21,237.19000244140625
2022-01-24,239.50999450683594
2022-01-25,234.0399932861328
2022-01-26,227.5500030517578
2022-01-27,223.08999633789062
2022-01-28,227.1199951171875
2022-01-31,231.94000244140625
2022-02-01,231.8000030517578
2022-02-02,237.66000366210938
