Date,EXPE
2016-03-16,114.30000305175781
2016-03-17,111.4800033569336
2016-03-18,110.19000244140625
2016-03-21,110.87999725341797
2016-03-22,108.91999816894531
2016-03-23,108.98999786376953
2016-03-24,107.69000244140625
2016-03-28,106.5999984741211
2016-03-29,107.23999786376953
2016-03-30,107.80000305175781
2016-03-31,107.81999969482422
2016-04-01,108.19999694824219
2016-04-04,105.13999938964844
2016-04-05,104.05000305175781
2016-04-06,105.73999786376953
2016-04-07,103.56999969482422
2016-04-08,102.97000122070312
2016-04-11,101.95999908447266
2016-04-12,104.56999969482422
2016-04-13,106.91999816894531
2016-04-14,108.81999969482422
2016-04-15,109.16000366210938
2016-04-18,111.02999877929688
2016-04-19,107.55999755859375
2016-04-20,108.29000091552734
2016-04-21,108.33999633789062
2016-04-22,107.51000213623047
2016-04-25,106.43000030517578
2016-04-26,106.63999938964844
2016-04-27,107.7699966430664
2016-04-28,106.98999786376953
2016-04-29,115.7699966430664
2016-05-02,116.5199966430664
2016-05-03,115.97000122070312
2016-05-04,114.11000061035156
2016-05-05,112.55000305175781
2016-05-06,113.16000366210938
2016-05-09,112.5999984741211
2016-05-10,115.0199966430664
2016-05-11,112.6500015258789
2016-05-12,112.94000244140625
2016-05-13,111.91999816894531
2016-05-16,111.91999816894531
2016-05-17,111.62000274658203
2016-05-18,110.7699966430664
2016-05-19,108.55999755859375
2016-05-20,110.48999786376953
2016-05-23,110.19999694824219
2016-05-24,113.16999816894531
2016-05-25,113.01000213623047
2016-05-26,111.81999969482422
2016-05-27,112.29000091552734
2016-05-31,111.23999786376953
2016-06-01,110.5999984741211
2016-06-02,111.0999984741211
2016-06-03,109.98999786376953
2016-06-06,109.76000213623047
2016-06-07,110.66000366210938
2016-06-08,110.02999877929688
2016-06-09,109.11000061035156
2016-06-10,106.80000305175781
2016-06-13,104.33000183105469
2016-06-14,105.0
2016-06-15,104.33999633789062
2016-06-16,104.3499984741211
2016-06-17,104.13999938964844
2016-06-20,107.19000244140625
2016-06-21,107.37000274658203
2016-06-22,107.9800033569336
2016-06-23,109.9000015258789
2016-06-24,101.76000213623047
2016-06-27,98.44000244140625
2016-06-28,101.19000244140625
2016-06-29,104.18000030517578
2016-06-30,106.30000305175781
2016-07-01,107.70999908447266
2016-07-05,105.93000030517578
2016-07-06,106.19999694824219
2016-07-07,107.56999969482422
2016-07-08,109.43000030517578
2016-07-11,111.27999877929688
2016-07-12,113.4000015258789
2016-07-13,114.26000213623047
2016-07-14,115.12999725341797
2016-07-15,114.62000274658203
2016-07-18,115.52999877929688
2016-07-19,116.12999725341797
2016-07-20,117.19000244140625
2016-07-21,116.58000183105469
2016-07-22,117.19999694824219
2016-07-25,117.61000061035156
2016-07-26,117.63999938964844
2016-07-27,117.19999694824219
2016-07-28,119.2699966430664
2016-07-29,116.6500015258789
2016-08-01,117.37000274658203
2016-08-02,113.55000305175781
2016-08-03,112.55999755859375
2016-08-04,113.51000213623047
2016-08-05,113.2300033569336
2016-08-08,114.08999633789062
2016-08-09,113.77999877929688
2016-08-10,114.37999725341797
2016-08-11,114.80000305175781
2016-08-12,116.08000183105469
2016-08-15,116.9000015258789
2016-08-16,116.27999877929688
2016-08-17,115.41999816894531
2016-08-18,115.44000244140625
2016-08-19,115.0
2016-08-22,113.98999786376953
2016-08-23,113.5999984741211
2016-08-24,111.88999938964844
2016-08-25,112.25
2016-08-26,111.36000061035156
2016-08-29,109.80000305175781
2016-08-30,109.08999633789062
2016-08-31,109.12000274658203
2016-09-01,113.12999725341797
2016-09-02,112.05000305175781
2016-09-06,113.91000366210938
2016-09-07,113.6500015258789
2016-09-08,114.06999969482422
2016-09-09,111.0999984741211
2016-09-12,113.56999969482422
2016-09-13,111.55999755859375
2016-09-14,111.30999755859375
2016-09-15,111.9000015258789
2016-09-16,107.83000183105469
2016-09-19,106.12000274658203
2016-09-20,107.6500015258789
2016-09-21,108.0199966430664
2016-09-22,108.79000091552734
2016-09-23,109.91000366210938
2016-09-26,109.08999633789062
2016-09-27,113.0999984741211
2016-09-28,115.98999786376953
2016-09-29,118.4000015258789
2016-09-30,116.72000122070312
2016-10-03,117.0199966430664
2016-10-04,119.12000274658203
2016-10-05,119.13999938964844
2016-10-06,118.52999877929688
2016-10-07,117.7699966430664
2016-10-10,118.7699966430664
2016-10-11,117.72000122070312
2016-10-12,118.79000091552734
2016-10-13,118.69000244140625
2016-10-14,120.80000305175781
2016-10-17,121.77999877929688
2016-10-18,122.83000183105469
2016-10-19,124.69000244140625
2016-10-20,124.66000366210938
2016-10-21,127.58000183105469
2016-10-24,127.69000244140625
2016-10-25,127.98999786376953
2016-10-26,125.54000091552734
2016-10-27,126.41999816894531
2016-10-28,131.63999938964844
2016-10-31,129.22999572753906
2016-11-01,125.98999786376953
2016-11-02,123.0
2016-11-03,125.29000091552734
2016-11-04,125.20999908447266
2016-11-07,126.48999786376953
2016-11-08,127.01000213623047
2016-11-09,124.75
2016-11-10,123.62999725341797
2016-11-11,121.19999694824219
2016-11-14,119.16000366210938
2016-11-15,123.54000091552734
2016-11-16,125.19999694824219
2016-11-17,126.58000183105469
2016-11-18,125.66999816894531
2016-11-21,126.45999908447266
2016-11-22,127.56999969482422
2016-11-23,126.37000274658203
2016-11-25,127.27999877929688
2016-11-28,125.91999816894531
2016-11-29,125.0999984741211
2016-11-30,124.05000305175781
2016-12-01,122.01000213623047
2016-12-02,121.0
2016-12-05,123.69000244140625
2016-12-06,123.7699966430664
2016-12-07,123.55000305175781
2016-12-08,123.0
2016-12-09,124.05999755859375
2016-12-12,120.25
2016-12-13,120.02999877929688
2016-12-14,116.38999938964844
2016-12-15,116.95999908447266
2016-12-16,116.66000366210938
2016-12-19,116.22000122070312
2016-12-20,117.08999633789062
2016-12-21,114.86000061035156
2016-12-22,114.4000015258789
2016-12-23,113.86000061035156
2016-12-27,113.62999725341797
2016-12-28,113.47000122070312
2016-12-29,113.97000122070312
2016-12-30,113.27999877929688
2017-01-03,112.44000244140625
2017-01-04,113.73999786376953
2017-01-05,114.69000244140625
2017-01-06,116.44999694824219
2017-01-09,117.30000305175781
2017-01-10,117.62000274658203
2017-01-11,117.19999694824219
2017-01-12,118.01000213623047
2017-01-13,118.80999755859375
2017-01-17,118.58000183105469
2017-01-18,119.33999633789062
2017-01-19,118.83999633789062
2017-01-20,119.91999816894531
2017-01-23,119.98999786376953
2017-01-24,120.22000122070312
2017-01-25,120.86000061035156
2017-01-26,121.2300033569336
2017-01-27,122.0
2017-01-30,121.52999877929688
2017-01-31,121.58999633789062
2017-02-01,120.7699966430664
2017-02-02,120.58999633789062
2017-02-03,121.52999877929688
2017-02-06,122.05000305175781
2017-02-07,122.33999633789062
2017-02-08,122.83999633789062
2017-02-09,123.25
2017-02-10,122.6500015258789
2017-02-13,119.5
2017-02-14,119.66999816894531
2017-02-15,120.87999725341797
2017-02-16,119.8499984741211
2017-02-17,119.41000366210938
2017-02-21,119.4000015258789
2017-02-22,120.55999755859375
2017-02-23,119.62999725341797
2017-02-24,119.16000366210938
2017-02-27,118.69000244140625
2017-02-28,119.04000091552734
2017-03-01,120.44999694824219
2017-03-02,118.91999816894531
2017-03-03,120.12000274658203
2017-03-06,121.48999786376953
2017-03-07,122.38999938964844
2017-03-08,124.52999877929688
2017-03-09,124.70999908447266
2017-03-10,125.76000213623047
2017-03-13,127.3499984741211
2017-03-14,127.66000366210938
2017-03-15,129.47999572753906
2017-03-16,130.72999572753906
2017-03-17,131.1999969482422
2017-03-20,129.8699951171875
2017-03-21,127.5999984741211
2017-03-22,127.68000030517578
2017-03-23,127.04000091552734
2017-03-24,127.76000213623047
2017-03-27,127.80000305175781
2017-03-28,129.02999877929688
2017-03-29,129.66000366210938
2017-03-30,129.4600067138672
2017-03-31,126.16999816894531
2017-04-03,126.13999938964844
2017-04-04,125.0199966430664
2017-04-05,124.97000122070312
2017-04-06,125.66999816894531
2017-04-07,126.48999786376953
2017-04-10,128.4600067138672
2017-04-11,129.1199951171875
2017-04-12,129.27999877929688
2017-04-13,128.1300048828125
2017-04-17,130.33999633789062
2017-04-18,130.47000122070312
2017-04-19,130.9499969482422
2017-04-20,131.92999267578125
2017-04-21,131.97999572753906
2017-04-24,134.13999938964844
2017-04-25,135.42999267578125
2017-04-26,135.75
2017-04-27,136.1999969482422
2017-04-28,133.72000122070312
2017-05-01,136.60000610351562
2017-05-02,138.99000549316406
2017-05-03,139.1300048828125
2017-05-04,141.10000610351562
2017-05-05,140.3800048828125
2017-05-08,139.57000732421875
2017-05-09,139.39999389648438
2017-05-10,139.8300018310547
2017-05-11,139.86000061035156
2017-05-12,139.80999755859375
2017-05-15,143.02000427246094
2017-05-16,145.3699951171875
2017-05-17,140.41000366210938
2017-05-18,141.25999450683594
2017-05-19,141.58999633789062
2017-05-22,142.50999450683594
2017-05-23,142.57000732421875
2017-05-24,143.69000244140625
2017-05-25,145.5399932861328
2017-05-26,144.5800018310547
2017-05-30,144.14999389648438
2017-05-31,143.77999877929688
2017-06-01,146.7899932861328
2017-06-02,146.3699951171875
2017-06-05,147.8699951171875
2017-06-06,146.8699951171875
2017-06-07,146.36000061035156
2017-06-08,149.22000122070312
2017-06-09,143.58999633789062
2017-06-12,144.27999877929688
2017-06-13,145.9199981689453
2017-06-14,147.19000244140625
2017-06-15,145.69000244140625
2017-06-16,146.2100067138672
2017-06-19,148.38999938964844
2017-06-20,147.69000244140625
2017-06-21,149.4600067138672
2017-06-22,152.0
2017-06-23,154.42999267578125
2017-06-26,151.97999572753906
2017-06-27,147.88999938964844
2017-06-28,150.07000732421875
2017-06-29,148.11000061035156
2017-06-30,148.9499969482422
2017-07-03,147.72999572753906
2017-07-05,150.14999389648438
2017-07-06,148.66000366210938
2017-07-07,149.77999877929688
2017-07-10,149.97999572753906
2017-07-11,149.94000244140625
2017-07-12,152.33999633789062
2017-07-13,152.89999389648438
2017-07-14,154.1699981689453
2017-07-17,152.72999572753906
2017-07-18,153.57000732421875
2017-07-19,155.47000122070312
2017-07-20,154.6300048828125
2017-07-21,153.94000244140625
2017-07-24,154.61000061035156
2017-07-25,154.57000732421875
2017-07-26,156.94000244140625
2017-07-27,154.25
2017-07-28,159.5
2017-07-31,156.47000122070312
2017-08-01,152.69000244140625
2017-08-02,153.1300048828125
2017-08-03,153.67999267578125
2017-08-04,151.35000610351562
2017-08-07,149.1199951171875
2017-08-08,145.9199981689453
2017-08-09,147.89999389648438
2017-08-10,143.5500030517578
2017-08-11,144.50999450683594
2017-08-14,147.5800018310547
2017-08-15,147.05999755859375
2017-08-16,148.77999877929688
2017-08-17,144.13999938964844
2017-08-18,143.7100067138672
2017-08-21,145.02999877929688
2017-08-22,147.61000061035156
2017-08-23,148.08999633789062
2017-08-24,149.94000244140625
2017-08-25,149.25999450683594
2017-08-28,142.52999877929688
2017-08-29,143.99000549316406
2017-08-30,143.44000244140625
2017-08-31,148.36000061035156
2017-09-01,148.22999572753906
2017-09-05,147.61000061035156
2017-09-06,144.38999938964844
2017-09-07,143.97000122070312
2017-09-08,141.41000366210938
2017-09-11,144.1199951171875
2017-09-12,145.36000061035156
2017-09-13,145.66000366210938
2017-09-14,143.3800048828125
2017-09-15,142.1300048828125
2017-09-18,142.16000366210938
2017-09-19,141.47000122070312
2017-09-20,143.00999450683594
2017-09-21,143.1199951171875
2017-09-22,145.77000427246094
2017-09-25,142.72000122070312
2017-09-26,143.38999938964844
2017-09-27,145.57000732421875
2017-09-28,142.83999633789062
2017-09-29,143.94000244140625
2017-10-02,146.83999633789062
2017-10-03,146.2100067138672
2017-10-04,147.60000610351562
2017-10-05,148.41000366210938
2017-10-06,147.99000549316406
2017-10-09,146.4600067138672
2017-10-10,146.42999267578125
2017-10-11,147.1699981689453
2017-10-12,147.97999572753906
2017-10-13,150.11000061035156
2017-10-16,148.49000549316406
2017-10-17,149.13999938964844
2017-10-18,152.27999877929688
2017-10-19,153.39999389648438
2017-10-20,152.8000030517578
2017-10-23,150.67999267578125
2017-10-24,150.72999572753906
2017-10-25,147.89999389648438
2017-10-26,147.35000610351562
2017-10-27,123.79000091552734
2017-10-30,120.20999908447266
2017-10-31,124.66000366210938
2017-11-01,122.05000305175781
2017-11-02,123.51000213623047
2017-11-03,123.05000305175781
2017-11-06,122.9800033569336
2017-11-07,119.61000061035156
2017-11-08,118.55999755859375
2017-11-09,117.31999969482422
2017-11-10,120.73999786376953
2017-11-13,120.27999877929688
2017-11-14,122.08999633789062
2017-11-15,121.16999816894531
2017-11-16,122.04000091552734
2017-11-17,123.94999694824219
2017-11-20,123.48999786376953
2017-11-21,124.87999725341797
2017-11-22,126.9800033569336
2017-11-24,126.80999755859375
2017-11-27,126.68000030517578
2017-11-28,125.68000030517578
2017-11-29,122.0199966430664
2017-11-30,122.5
2017-12-01,122.69999694824219
2017-12-04,122.23999786376953
2017-12-05,120.7699966430664
2017-12-06,119.16999816894531
2017-12-07,119.20999908447266
2017-12-08,117.54000091552734
2017-12-11,117.83000183105469
2017-12-12,118.69000244140625
2017-12-13,118.55000305175781
2017-12-14,119.9000015258789
2017-12-15,120.87999725341797
2017-12-18,121.95999908447266
2017-12-19,121.45999908447266
2017-12-20,120.01000213623047
2017-12-21,120.06999969482422
2017-12-22,120.18000030517578
2017-12-26,119.44000244140625
2017-12-27,120.31999969482422
2017-12-28,121.25
2017-12-29,119.7699966430664
2018-01-02,121.41999816894531
2018-01-03,125.16999816894531
2018-01-04,126.13999938964844
2018-01-05,127.12000274658203
2018-01-08,128.2100067138672
2018-01-09,127.27999877929688
2018-01-10,127.18000030517578
2018-01-11,129.41000366210938
2018-01-12,132.36000061035156
2018-01-16,130.60000610351562
2018-01-17,130.63999938964844
2018-01-18,126.88999938964844
2018-01-19,126.2699966430664
2018-01-22,128.19000244140625
2018-01-23,128.92999267578125
2018-01-24,130.42999267578125
2018-01-25,131.11000061035156
2018-01-26,131.75999450683594
2018-01-29,130.39999389648438
2018-01-30,128.88999938964844
2018-01-31,128.00999450683594
2018-02-01,129.11000061035156
2018-02-02,126.63999938964844
2018-02-05,125.05000305175781
2018-02-06,127.27999877929688
2018-02-07,129.3300018310547
2018-02-08,123.02999877929688
2018-02-09,104.0
2018-02-12,102.81999969482422
2018-02-13,101.76000213623047
2018-02-14,100.0999984741211
2018-02-15,102.2300033569336
2018-02-16,103.8499984741211
2018-02-20,104.0999984741211
2018-02-21,102.98999786376953
2018-02-22,104.52999877929688
2018-02-23,106.37999725341797
2018-02-26,106.62000274658203
2018-02-27,103.70999908447266
2018-02-28,105.16999816894531
2018-03-01,103.95999908447266
2018-03-02,104.5
2018-03-05,107.66000366210938
2018-03-06,108.61000061035156
2018-03-07,111.3499984741211
2018-03-08,110.33000183105469
2018-03-09,112.22000122070312
2018-03-12,114.44000244140625
2018-03-13,109.52999877929688
2018-03-14,113.27999877929688
2018-03-15,112.44999694824219
2018-03-16,113.19999694824219
2018-03-19,111.08999633789062
2018-03-20,110.30999755859375
2018-03-21,109.23999786376953
2018-03-22,106.9800033569336
2018-03-23,106.11000061035156
2018-03-26,106.83999633789062
2018-03-27,105.58999633789062
2018-03-28,106.31999969482422
2018-03-29,110.41000366210938
2018-04-02,106.79000091552734
2018-04-03,106.97000122070312
2018-04-04,109.26000213623047
2018-04-05,110.11000061035156
2018-04-06,107.55000305175781
2018-04-09,107.25
2018-04-10,108.48999786376953
2018-04-11,107.5
2018-04-12,107.19999694824219
2018-04-13,107.19999694824219
2018-04-16,109.16000366210938
2018-04-17,110.44999694824219
2018-04-18,110.27999877929688
2018-04-19,111.37000274658203
2018-04-20,109.7699966430664
2018-04-23,110.38999938964844
2018-04-24,110.77999877929688
2018-04-25,108.44000244140625
2018-04-26,106.3499984741211
2018-04-27,115.06999969482422
2018-04-30,115.13999938964844
2018-05-01,113.5
2018-05-02,114.43000030517578
2018-05-03,111.27999877929688
2018-05-04,110.12000274658203
2018-05-07,110.94999694824219
2018-05-08,110.54000091552734
2018-05-09,112.22000122070312
2018-05-10,113.93000030517578
2018-05-11,113.91000366210938
2018-05-14,114.63999938964844
2018-05-15,114.0
2018-05-16,115.58999633789062
2018-05-17,115.66999816894531
2018-05-18,115.06999969482422
2018-05-21,116.36000061035156
2018-05-22,116.29000091552734
2018-05-23,115.2300033569336
2018-05-24,116.98999786376953
2018-05-25,117.83000183105469
2018-05-29,117.26000213623047
2018-05-30,118.01000213623047
2018-05-31,121.02999877929688
2018-06-01,120.0199966430664
2018-06-04,118.87999725341797
2018-06-05,120.18000030517578
2018-06-06,122.41000366210938
2018-06-07,120.33999633789062
2018-06-08,120.88999938964844
2018-06-11,123.62000274658203
2018-06-12,124.38999938964844
2018-06-13,122.33999633789062
2018-06-14,123.58000183105469
2018-06-15,124.12000274658203
2018-06-18,125.26000213623047
2018-06-19,124.66999816894531
2018-06-20,124.9000015258789
2018-06-21,123.62999725341797
2018-06-22,124.83000183105469
2018-06-25,122.88999938964844
2018-06-26,122.02999877929688
2018-06-27,120.33999633789062
2018-06-28,120.5
2018-06-29,120.19000244140625
2018-07-02,121.80000305175781
2018-07-03,123.25
2018-07-05,123.83000183105469
2018-07-06,126.0
2018-07-09,127.01000213623047
2018-07-10,127.26000213623047
2018-07-11,125.13999938964844
2018-07-12,127.37000274658203
2018-07-13,126.94999694824219
2018-07-16,126.66000366210938
2018-07-17,128.7899932861328
2018-07-18,127.48999786376953
2018-07-19,127.80999755859375
2018-07-20,125.5
2018-07-23,126.37999725341797
2018-07-24,127.23999786376953
2018-07-25,127.55999755859375
2018-07-26,125.80000305175781
2018-07-27,137.7899932861328
2018-07-30,134.80999755859375
2018-07-31,133.83999633789062
2018-08-01,133.72999572753906
2018-08-02,132.85000610351562
2018-08-03,132.10000610351562
2018-08-06,133.08999633789062
2018-08-07,133.0399932861328
2018-08-08,131.7100067138672
2018-08-09,132.74000549316406
2018-08-10,131.88999938964844
2018-08-13,131.49000549316406
2018-08-14,133.49000549316406
2018-08-15,131.6999969482422
2018-08-16,131.1999969482422
2018-08-17,131.02999877929688
2018-08-20,131.55999755859375
2018-08-21,131.50999450683594
2018-08-22,128.8800048828125
2018-08-23,128.9199981689453
2018-08-24,130.22000122070312
2018-08-27,131.89999389648438
2018-08-28,131.55999755859375
2018-08-29,132.77999877929688
2018-08-30,131.4499969482422
2018-08-31,130.5
2018-09-04,127.37000274658203
2018-09-05,123.8499984741211
2018-09-06,124.52999877929688
2018-09-07,128.82000732421875
2018-09-10,129.0500030517578
2018-09-11,129.77000427246094
2018-09-12,131.24000549316406
2018-09-13,130.41000366210938
2018-09-14,129.74000549316406
2018-09-17,128.97999572753906
2018-09-18,130.67999267578125
2018-09-19,132.77999877929688
2018-09-20,134.42999267578125
2018-09-21,133.72999572753906
2018-09-24,132.2100067138672
2018-09-25,130.77999877929688
2018-09-26,131.63999938964844
2018-09-27,131.5
2018-09-28,130.47999572753906
2018-10-01,130.32000732421875
2018-10-02,128.9600067138672
2018-10-03,129.3699951171875
2018-10-04,126.94000244140625
2018-10-05,123.7300033569336
2018-10-08,122.58999633789062
2018-10-09,121.36000061035156
2018-10-10,116.76000213623047
2018-10-11,115.69000244140625
2018-10-12,118.55999755859375
2018-10-15,118.55000305175781
2018-10-16,121.91000366210938
2018-10-17,120.55000305175781
2018-10-18,118.44000244140625
2018-10-19,118.31999969482422
2018-10-22,118.5
2018-10-23,117.20999908447266
2018-10-24,114.22000122070312
2018-10-25,117.56999969482422
2018-10-26,120.5
2018-10-29,121.7300033569336
2018-10-30,124.48999786376953
2018-10-31,125.43000030517578
2018-11-01,127.62000274658203
2018-11-02,126.51000213623047
2018-11-05,126.88999938964844
2018-11-06,125.02999877929688
2018-11-07,128.3800048828125
2018-11-08,125.43000030517578
2018-11-09,124.04000091552734
2018-11-12,122.25
2018-11-13,122.37999725341797
2018-11-14,121.93000030517578
2018-11-15,119.75
2018-11-16,116.94999694824219
2018-11-19,113.0999984741211
2018-11-20,111.62000274658203
2018-11-21,113.08999633789062
2018-11-23,113.13999938964844
2018-11-26,116.58000183105469
2018-11-27,117.54000091552734
2018-11-28,120.16000366210938
2018-11-29,119.73999786376953
2018-11-30,120.79000091552734
2018-12-03,120.6500015258789
2018-12-04,118.77999877929688
2018-12-06,120.6500015258789
2018-12-07,118.23999786376953
2018-12-10,118.77999877929688
2018-12-11,118.3499984741211
2018-12-12,121.0999984741211
2018-12-13,119.58999633789062
2018-12-14,118.36000061035156
2018-12-17,116.93000030517578
2018-12-18,118.26000213623047
2018-12-19,115.1500015258789
2018-12-20,114.30999755859375
2018-12-21,110.1500015258789
2018-12-24,109.0999984741211
2018-12-26,114.19999694824219
2018-12-27,114.37000274658203
2018-12-28,113.29000091552734
2018-12-31,112.6500015258789
2019-01-02,111.9800033569336
2019-01-03,108.5199966430664
2019-01-04,113.08999633789062
2019-01-07,114.55999755859375
2019-01-08,116.97000122070312
2019-01-09,114.62000274658203
2019-01-10,114.19999694824219
2019-01-11,114.22000122070312
2019-01-14,115.20999908447266
2019-01-15,116.7300033569336
2019-01-16,116.0
2019-01-17,116.70999908447266
2019-01-18,118.4800033569336
2019-01-22,115.6500015258789
2019-01-23,116.6500015258789
2019-01-24,117.41999816894531
2019-01-25,117.11000061035156
2019-01-28,117.04000091552734
2019-01-29,117.08000183105469
2019-01-30,119.41999816894531
2019-01-31,119.25
2019-02-01,121.97000122070312
2019-02-04,123.54000091552734
2019-02-05,126.20999908447266
2019-02-06,127.87999725341797
2019-02-07,127.87000274658203
2019-02-08,130.8000030517578
2019-02-11,126.62999725341797
2019-02-12,126.58000183105469
2019-02-13,127.45999908447266
2019-02-14,126.76000213623047
2019-02-15,127.08999633789062
2019-02-19,128.25
2019-02-20,128.58999633789062
2019-02-21,128.10000610351562
2019-02-22,126.9800033569336
2019-02-25,126.16000366210938
2019-02-26,127.55999755859375
2019-02-27,128.1999969482422
2019-02-28,123.30999755859375
2019-03-01,125.2699966430664
2019-03-04,125.0
2019-03-05,125.97000122070312
2019-03-06,125.27999877929688
2019-03-07,123.16000366210938
2019-03-08,121.36000061035156
2019-03-11,121.87000274658203
2019-03-12,120.55000305175781
2019-03-13,120.4800033569336
2019-03-14,120.80000305175781
2019-03-15,121.55999755859375
2019-03-18,121.1500015258789
2019-03-19,122.23999786376953
2019-03-20,122.47000122070312
2019-03-21,124.0999984741211
2019-03-22,121.63999938964844
2019-03-25,122.08000183105469
2019-03-26,122.0999984741211
2019-03-27,119.80000305175781
2019-03-28,119.05999755859375
2019-03-29,119.0
