Date,AWK
2021-02-05,165.00999450683594
2021-02-08,162.22000122070312
2021-02-09,163.44000244140625
2021-02-10,164.80999755859375
2021-02-11,164.8300018310547
2021-02-12,161.69000244140625
2021-02-16,161.57000732421875
2021-02-17,160.77999877929688
2021-02-18,160.14999389648438
2021-02-19,156.66000366210938
2021-02-22,151.80999755859375
2021-02-23,153.14999389648438
2021-02-24,149.94000244140625
2021-02-25,145.63999938964844
2021-02-26,141.8800048828125
2021-03-01,144.00999450683594
2021-03-02,139.63999938964844
2021-03-03,132.1300048828125
2021-03-04,134.97000122070312
2021-03-05,136.00999450683594
2021-03-08,133.8699951171875
2021-03-09,136.8300018310547
2021-03-10,136.3800048828125
2021-03-11,137.0399932861328
2021-03-12,139.1300048828125
2021-03-15,140.30999755859375
2021-03-16,141.16000366210938
2021-03-17,139.3800048828125
2021-03-18,139.0
2021-03-19,138.36000061035156
2021-03-22,140.0500030517578
2021-03-23,144.14999389648438
2021-03-24,144.91000366210938
2021-03-25,145.2100067138672
2021-03-26,146.32000732421875
2021-03-29,147.91000366210938
2021-03-30,146.85000610351562
2021-03-31,149.9199981689453
2021-04-01,150.58999633789062
2021-04-05,152.02999877929688
2021-04-06,152.8000030517578
2021-04-07,152.92999267578125
2021-04-08,151.69000244140625
2021-04-09,151.67999267578125
2021-04-12,152.25
2021-04-13,155.41000366210938
2021-04-14,157.1300048828125
2021-04-15,159.16000366210938
2021-04-16,160.1199951171875
2021-04-19,158.72000122070312
2021-04-20,161.30999755859375
2021-04-21,161.0
2021-04-22,161.42999267578125
2021-04-23,159.36000061035156
2021-04-26,157.7100067138672
2021-04-27,155.10000610351562
2021-04-28,154.33999633789062
2021-04-29,154.44000244140625
2021-04-30,155.99000549316406
2021-05-03,155.5
2021-05-04,155.2899932861328
2021-05-05,153.05999755859375
2021-05-06,153.1999969482422
2021-05-07,152.77000427246094
2021-05-10,156.0
2021-05-11,153.6999969482422
2021-05-12,149.58999633789062
2021-05-13,152.0
2021-05-14,152.8300018310547
2021-05-17,150.85000610351562
2021-05-18,151.08999633789062
2021-05-19,152.07000732421875
2021-05-20,154.4199981689453
2021-05-21,155.1199951171875
2021-05-24,154.83999633789062
2021-05-25,154.9199981689453
2021-05-26,154.97000122070312
2021-05-27,153.4199981689453
2021-05-28,155.02000427246094
2021-06-01,154.25999450683594
2021-06-02,155.42999267578125
2021-06-03,156.0399932861328
2021-06-04,156.42999267578125
2021-06-07,157.47000122070312
2021-06-08,156.80999755859375
2021-06-09,157.60000610351562
2021-06-10,159.72999572753906
2021-06-11,160.36000061035156
2021-06-14,160.47999572753906
2021-06-15,161.7899932861328
2021-06-16,158.47000122070312
2021-06-17,162.1999969482422
2021-06-18,157.5399932861328
2021-06-21,161.3000030517578
2021-06-22,159.6999969482422
2021-06-23,156.3699951171875
2021-06-24,154.75999450683594
2021-06-25,155.22999572753906
2021-06-28,157.3300018310547
2021-06-29,155.47999572753906
2021-06-30,154.1300048828125
2021-07-01,155.57000732421875
2021-07-02,156.8800048828125
2021-07-06,159.8800048828125
2021-07-07,163.3800048828125
2021-07-08,161.5800018310547
2021-07-09,162.27999877929688
2021-07-12,162.97999572753906
2021-07-13,162.25
2021-07-14,163.24000549316406
2021-07-15,166.11000061035156
2021-07-16,168.30999755859375
2021-07-19,167.36000061035156
2021-07-20,166.6999969482422
2021-07-21,163.49000549316406
2021-07-22,164.4199981689453
2021-07-23,167.27000427246094
2021-07-26,166.17999267578125
2021-07-27,170.1999969482422
2021-07-28,170.35000610351562
2021-07-29,170.72999572753906
2021-07-30,170.11000061035156
2021-08-02,172.25
2021-08-03,175.3000030517578
2021-08-04,176.47000122070312
2021-08-05,179.6699981689453
2021-08-06,177.4499969482422
2021-08-09,177.1199951171875
2021-08-10,176.00999450683594
2021-08-11,175.55999755859375
2021-08-12,177.4499969482422
2021-08-13,178.9199981689453
2021-08-16,181.5
2021-08-17,181.38999938964844
2021-08-18,179.8800048828125
2021-08-19,181.77000427246094
2021-08-20,184.10000610351562
2021-08-23,182.1999969482422
2021-08-24,180.60000610351562
2021-08-25,180.8800048828125
2021-08-26,181.22000122070312
2021-08-27,180.30999755859375
2021-08-30,182.5800018310547
2021-08-31,182.25
2021-09-01,184.42999267578125
2021-09-02,186.85000610351562
2021-09-03,185.14999389648438
2021-09-07,184.0
2021-09-08,188.75
2021-09-09,187.5399932861328
2021-09-10,184.7899932861328
2021-09-13,183.13999938964844
