Date,BXP
2016-06-29,131.5
2016-06-30,131.89999389648438
2016-07-01,132.02999877929688
2016-07-05,133.47000122070312
2016-07-06,131.47999572753906
2016-07-07,130.02999877929688
2016-07-08,133.32000732421875
2016-07-11,134.52999877929688
2016-07-12,135.97000122070312
2016-07-13,136.61000061035156
2016-07-14,135.86000061035156
2016-07-15,136.0500030517578
2016-07-18,136.52999877929688
2016-07-19,137.4499969482422
2016-07-20,137.14999389648438
2016-07-21,137.55999755859375
2016-07-22,138.9199981689453
2016-07-25,139.07000732421875
2016-07-26,138.85000610351562
2016-07-27,138.64999389648438
2016-07-28,139.44000244140625
2016-07-29,142.1300048828125
2016-08-01,142.47000122070312
2016-08-02,140.63999938964844
2016-08-03,140.41000366210938
2016-08-04,140.8699951171875
2016-08-05,142.11000061035156
2016-08-08,142.8000030517578
2016-08-09,143.39999389648438
2016-08-10,143.38999938964844
2016-08-11,142.35000610351562
2016-08-12,142.82000732421875
2016-08-15,143.61000061035156
2016-08-16,142.35000610351562
2016-08-17,142.8800048828125
2016-08-18,142.3699951171875
2016-08-19,141.35000610351562
2016-08-22,141.8699951171875
2016-08-23,141.35000610351562
2016-08-24,140.35000610351562
2016-08-25,140.49000549316406
2016-08-26,139.1699981689453
2016-08-29,140.4600067138672
2016-08-30,140.4499969482422
2016-08-31,140.1300048828125
2016-09-01,141.05999755859375
2016-09-02,142.3000030517578
2016-09-06,142.75
2016-09-07,143.1699981689453
2016-09-08,141.82000732421875
2016-09-09,135.22000122070312
2016-09-12,138.42999267578125
2016-09-13,134.8699951171875
2016-09-14,134.7899932861328
2016-09-15,134.75999450683594
2016-09-16,134.6999969482422
2016-09-19,135.24000549316406
2016-09-20,135.32000732421875
2016-09-21,137.14999389648438
2016-09-22,139.0399932861328
2016-09-23,139.67999267578125
2016-09-26,139.08999633789062
2016-09-27,138.1199951171875
2016-09-28,138.3800048828125
2016-09-29,136.30999755859375
2016-09-30,136.2899932861328
2016-10-03,133.38999938964844
2016-10-04,131.42999267578125
2016-10-05,128.3300018310547
2016-10-06,128.88999938964844
2016-10-07,129.02999877929688
2016-10-10,128.7100067138672
2016-10-11,127.44000244140625
2016-10-12,128.17999267578125
2016-10-13,128.75999450683594
2016-10-14,126.9000015258789
2016-10-17,126.51000213623047
2016-10-18,127.18000030517578
2016-10-19,127.27999877929688
2016-10-20,126.0999984741211
2016-10-21,125.87999725341797
2016-10-24,126.18000030517578
2016-10-25,125.33000183105469
2016-10-26,122.88999938964844
2016-10-27,119.77999877929688
2016-10-28,118.94000244140625
2016-10-31,120.4800033569336
2016-11-01,117.13999938964844
2016-11-02,114.33000183105469
2016-11-03,114.06999969482422
2016-11-04,116.08000183105469
2016-11-07,118.01000213623047
2016-11-08,118.08000183105469
2016-11-09,117.80000305175781
2016-11-10,122.30999755859375
2016-11-11,122.5
2016-11-14,126.06999969482422
2016-11-15,124.5199966430664
2016-11-16,122.76000213623047
2016-11-17,121.66000366210938
2016-11-18,121.16000366210938
2016-11-21,120.93000030517578
2016-11-22,122.75
2016-11-23,122.43000030517578
2016-11-25,122.98999786376953
2016-11-28,123.77999877929688
2016-11-29,125.26000213623047
2016-11-30,123.87999725341797
2016-12-01,121.79000091552734
2016-12-02,123.11000061035156
2016-12-05,124.12000274658203
2016-12-06,126.02999877929688
2016-12-07,128.83999633789062
2016-12-08,129.5
2016-12-09,128.74000549316406
2016-12-12,129.35000610351562
2016-12-13,129.02000427246094
2016-12-14,125.12000274658203
2016-12-15,122.44999694824219
2016-12-16,124.33999633789062
2016-12-19,126.1500015258789
2016-12-20,127.29000091552734
2016-12-21,124.58999633789062
2016-12-22,124.52999877929688
2016-12-23,124.06999969482422
2016-12-27,124.25
2016-12-28,122.45999908447266
2016-12-29,123.66999816894531
2016-12-30,125.77999877929688
2017-01-03,127.18000030517578
2017-01-04,131.22000122070312
2017-01-05,131.85000610351562
2017-01-06,131.5500030517578
2017-01-09,130.24000549316406
2017-01-10,128.7899932861328
2017-01-11,127.0
2017-01-12,129.00999450683594
2017-01-13,128.5
2017-01-17,129.39999389648438
2017-01-18,130.36000061035156
2017-01-19,128.4499969482422
2017-01-20,129.25
2017-01-23,130.60000610351562
2017-01-24,132.2100067138672
2017-01-25,130.24000549316406
2017-01-26,131.35000610351562
2017-01-27,130.75
2017-01-30,130.27000427246094
2017-01-31,130.89999389648438
2017-02-01,129.27000427246094
2017-02-02,130.47000122070312
2017-02-03,130.72000122070312
2017-02-06,131.32000732421875
2017-02-07,130.63999938964844
2017-02-08,131.57000732421875
2017-02-09,131.97999572753906
2017-02-10,134.0
2017-02-13,134.75999450683594
2017-02-14,135.7899932861328
2017-02-15,135.97999572753906
2017-02-16,136.83999633789062
2017-02-17,137.19000244140625
2017-02-21,138.8300018310547
2017-02-22,138.66000366210938
2017-02-23,139.1699981689453
2017-02-24,138.1199951171875
2017-02-27,139.8800048828125
2017-02-28,139.02999877929688
2017-03-01,137.83999633789062
2017-03-02,135.55999755859375
2017-03-03,135.47999572753906
2017-03-06,135.42999267578125
2017-03-07,135.66000366210938
2017-03-08,134.08999633789062
2017-03-09,132.02999877929688
2017-03-10,130.42999267578125
2017-03-13,130.47999572753906
2017-03-14,129.92999267578125
2017-03-15,132.99000549316406
2017-03-16,132.4600067138672
2017-03-17,133.19000244140625
2017-03-20,133.11000061035156
2017-03-21,132.6199951171875
2017-03-22,132.24000549316406
2017-03-23,133.85000610351562
2017-03-24,132.47999572753906
2017-03-27,131.32000732421875
2017-03-28,131.32000732421875
2017-03-29,131.13999938964844
2017-03-30,131.3800048828125
2017-03-31,132.41000366210938
2017-04-03,133.02000427246094
2017-04-04,133.85000610351562
2017-04-05,134.1699981689453
2017-04-06,134.55999755859375
2017-04-07,134.67999267578125
2017-04-10,135.64999389648438
2017-04-11,136.8300018310547
2017-04-12,136.58999633789062
2017-04-13,135.52000427246094
2017-04-17,136.8699951171875
2017-04-18,135.74000549316406
2017-04-19,134.67999267578125
2017-04-20,134.63999938964844
2017-04-21,134.35000610351562
2017-04-24,132.7899932861328
2017-04-25,133.97000122070312
2017-04-26,127.3499984741211
2017-04-27,125.98999786376953
2017-04-28,126.5999984741211
2017-05-01,126.97000122070312
2017-05-02,126.86000061035156
2017-05-03,124.79000091552734
2017-05-04,123.37000274658203
2017-05-05,123.9000015258789
2017-05-08,123.55000305175781
2017-05-09,123.12000274658203
2017-05-10,123.0199966430664
2017-05-11,121.23999786376953
2017-05-12,120.94000244140625
2017-05-15,120.52999877929688
2017-05-16,120.88999938964844
2017-05-17,120.44000244140625
2017-05-18,120.2699966430664
2017-05-19,121.01000213623047
2017-05-22,121.02999877929688
2017-05-23,121.83999633789062
2017-05-24,121.87000274658203
2017-05-25,122.0
2017-05-26,121.3499984741211
2017-05-30,120.81999969482422
2017-05-31,121.31999969482422
2017-06-01,121.75
2017-06-02,122.36000061035156
2017-06-05,122.23999786376953
2017-06-06,120.93000030517578
2017-06-07,121.7300033569336
2017-06-08,122.5999984741211
2017-06-09,125.23999786376953
2017-06-12,127.11000061035156
2017-06-13,126.81999969482422
2017-06-14,126.62000274658203
2017-06-15,127.27999877929688
2017-06-16,126.12000274658203
2017-06-19,125.83000183105469
2017-06-20,125.95999908447266
2017-06-21,125.12000274658203
2017-06-22,124.83999633789062
2017-06-23,125.56999969482422
2017-06-26,125.7300033569336
2017-06-27,123.75
2017-06-28,123.38999938964844
2017-06-29,123.18000030517578
2017-06-30,123.0199966430664
2017-07-03,124.94999694824219
2017-07-05,122.98999786376953
2017-07-06,119.97000122070312
2017-07-07,120.12999725341797
2017-07-10,117.9800033569336
2017-07-11,117.69999694824219
2017-07-12,119.25
2017-07-13,120.37000274658203
2017-07-14,121.69999694824219
2017-07-17,121.55999755859375
2017-07-18,119.13999938964844
2017-07-19,120.36000061035156
2017-07-20,118.80999755859375
2017-07-21,118.91000366210938
2017-07-24,119.01000213623047
2017-07-25,119.2699966430664
2017-07-26,120.37000274658203
2017-07-27,121.20999908447266
2017-07-28,122.33000183105469
2017-07-31,120.91000366210938
2017-08-01,121.87000274658203
2017-08-02,121.83000183105469
2017-08-03,123.70999908447266
2017-08-04,124.22000122070312
2017-08-07,122.75
2017-08-08,122.95999908447266
2017-08-09,121.66999816894531
2017-08-10,121.2699966430664
2017-08-11,120.05000305175781
2017-08-14,122.51000213623047
2017-08-15,122.43000030517578
2017-08-16,122.02999877929688
2017-08-17,121.05999755859375
2017-08-18,119.83000183105469
2017-08-21,120.7699966430664
2017-08-22,119.62000274658203
2017-08-23,121.05000305175781
2017-08-24,119.88999938964844
2017-08-25,121.45999908447266
2017-08-28,120.25
2017-08-29,119.5
2017-08-30,120.19000244140625
2017-08-31,120.5999984741211
2017-09-01,121.30000305175781
2017-09-05,120.37000274658203
2017-09-06,120.93000030517578
2017-09-07,120.91000366210938
2017-09-08,120.16999816894531
2017-09-11,120.70999908447266
2017-09-12,120.19999694824219
2017-09-13,119.95999908447266
2017-09-14,122.33000183105469
2017-09-15,122.4000015258789
2017-09-18,121.68000030517578
2017-09-19,119.63999938964844
2017-09-20,120.77999877929688
2017-09-21,122.83999633789062
2017-09-22,121.68000030517578
2017-09-25,122.62999725341797
2017-09-26,123.75
2017-09-27,122.81999969482422
2017-09-28,122.7699966430664
2017-09-29,122.87999725341797
2017-10-02,121.93000030517578
2017-10-03,122.36000061035156
2017-10-04,123.69999694824219
2017-10-05,125.05999755859375
2017-10-06,126.91999816894531
2017-10-09,127.16999816894531
2017-10-10,127.0999984741211
2017-10-11,128.27999877929688
2017-10-12,128.0
2017-10-13,128.2899932861328
2017-10-16,128.3800048828125
2017-10-17,128.05999755859375
2017-10-18,126.66999816894531
2017-10-19,123.62999725341797
2017-10-20,122.93000030517578
2017-10-23,122.87999725341797
2017-10-24,121.41999816894531
2017-10-25,121.48999786376953
2017-10-26,121.27999877929688
2017-10-27,121.2300033569336
2017-10-30,120.80999755859375
2017-10-31,121.18000030517578
2017-11-01,121.9800033569336
2017-11-02,122.7699966430664
2017-11-03,120.68000030517578
2017-11-06,123.43000030517578
2017-11-07,124.19000244140625
2017-11-08,124.73999786376953
2017-11-09,126.01000213623047
2017-11-10,125.8499984741211
2017-11-13,125.93000030517578
2017-11-14,124.77999877929688
2017-11-15,124.1500015258789
2017-11-16,125.18000030517578
2017-11-17,125.04000091552734
2017-11-20,124.56999969482422
2017-11-21,125.19999694824219
2017-11-22,125.0
2017-11-24,125.16000366210938
2017-11-27,125.2300033569336
2017-11-28,124.69000244140625
2017-11-29,125.05000305175781
2017-11-30,125.37999725341797
2017-12-01,127.12999725341797
2017-12-04,127.83999633789062
2017-12-05,125.48999786376953
2017-12-06,125.41000366210938
2017-12-07,123.94999694824219
2017-12-08,124.66000366210938
2017-12-11,125.05000305175781
2017-12-12,126.18000030517578
2017-12-13,126.37000274658203
2017-12-14,126.70999908447266
2017-12-15,129.41000366210938
2017-12-18,130.9600067138672
2017-12-19,128.83999633789062
2017-12-20,127.8499984741211
2017-12-21,126.94000244140625
2017-12-22,127.33999633789062
2017-12-26,128.49000549316406
2017-12-27,129.08999633789062
2017-12-28,128.83999633789062
2017-12-29,130.02999877929688
2018-01-02,129.27999877929688
2018-01-03,129.35000610351562
2018-01-04,126.4800033569336
2018-01-05,127.86000061035156
2018-01-08,126.73999786376953
2018-01-09,125.4000015258789
2018-01-10,124.6500015258789
2018-01-11,123.86000061035156
2018-01-12,122.33000183105469
2018-01-16,121.55999755859375
2018-01-17,122.5
2018-01-18,121.18000030517578
2018-01-19,121.94999694824219
2018-01-22,123.47000122070312
2018-01-23,124.1500015258789
2018-01-24,123.23999786376953
2018-01-25,122.68000030517578
2018-01-26,122.97000122070312
2018-01-29,121.33999633789062
2018-01-30,119.41999816894531
2018-01-31,123.70999908447266
2018-02-01,119.19000244140625
2018-02-02,119.33999633789062
2018-02-05,114.73999786376953
2018-02-06,115.31999969482422
2018-02-07,115.33999633789062
2018-02-08,112.08999633789062
2018-02-09,115.3499984741211
2018-02-12,115.13999938964844
2018-02-13,116.19000244140625
2018-02-14,115.45999908447266
2018-02-15,117.4000015258789
2018-02-16,119.63999938964844
2018-02-20,119.38999938964844
2018-02-21,115.8499984741211
2018-02-22,118.47000122070312
2018-02-23,120.97000122070312
2018-02-26,121.43000030517578
2018-02-27,119.51000213623047
2018-02-28,118.87000274658203
2018-03-01,118.0
2018-03-02,118.93000030517578
2018-03-05,121.36000061035156
2018-03-06,122.0999984741211
2018-03-07,122.73999786376953
2018-03-08,122.30999755859375
2018-03-09,123.62000274658203
2018-03-12,125.55999755859375
2018-03-13,125.26000213623047
2018-03-14,125.58999633789062
2018-03-15,125.91000366210938
2018-03-16,127.16000366210938
2018-03-19,126.27999877929688
2018-03-20,125.66999816894531
2018-03-21,124.3499984741211
2018-03-22,122.58000183105469
2018-03-23,118.43000030517578
2018-03-26,119.87000274658203
2018-03-27,120.87000274658203
2018-03-28,123.4000015258789
2018-03-29,123.22000122070312
2018-04-02,121.45999908447266
2018-04-03,122.19000244140625
2018-04-04,122.91999816894531
2018-04-05,122.2699966430664
2018-04-06,120.95999908447266
2018-04-09,120.12000274658203
2018-04-10,121.44999694824219
2018-04-11,120.94999694824219
2018-04-12,118.83000183105469
2018-04-13,119.9000015258789
2018-04-16,120.5199966430664
2018-04-17,121.62000274658203
2018-04-18,120.83999633789062
2018-04-19,119.33999633789062
2018-04-20,118.75
2018-04-23,118.55999755859375
2018-04-24,118.44000244140625
2018-04-25,118.31999969482422
2018-04-26,120.56999969482422
2018-04-27,122.44999694824219
2018-04-30,121.41000366210938
2018-05-01,122.66999816894531
2018-05-02,120.80999755859375
2018-05-03,121.81999969482422
2018-05-04,124.04000091552734
2018-05-07,124.1500015258789
2018-05-08,122.7699966430664
2018-05-09,124.25
2018-05-10,124.87000274658203
2018-05-11,124.37999725341797
2018-05-14,122.44000244140625
2018-05-15,119.0
2018-05-16,117.12000274658203
2018-05-17,117.23999786376953
2018-05-18,117.08999633789062
2018-05-21,118.19000244140625
2018-05-22,119.23999786376953
2018-05-23,119.97000122070312
2018-05-24,119.48999786376953
2018-05-25,119.58999633789062
2018-05-29,119.4000015258789
2018-05-30,122.12999725341797
2018-05-31,121.7699966430664
2018-06-01,121.5
2018-06-04,123.56999969482422
2018-06-05,122.12000274658203
2018-06-06,122.61000061035156
2018-06-07,122.37999725341797
2018-06-08,122.6500015258789
2018-06-11,122.30999755859375
2018-06-12,122.06999969482422
2018-06-13,119.80000305175781
2018-06-14,119.87999725341797
2018-06-15,120.08000183105469
2018-06-18,118.87000274658203
2018-06-19,118.77999877929688
2018-06-20,121.2300033569336
2018-06-21,122.37000274658203
2018-06-22,125.5999984741211
2018-06-25,125.16999816894531
2018-06-26,124.56999969482422
2018-06-27,124.23999786376953
2018-06-28,124.94000244140625
2018-06-29,125.41999816894531
2018-07-02,124.69000244140625
2018-07-03,124.58000183105469
2018-07-05,126.06999969482422
2018-07-06,126.30000305175781
2018-07-09,126.04000091552734
2018-07-10,125.8499984741211
2018-07-11,125.94000244140625
2018-07-12,126.95999908447266
2018-07-13,127.31999969482422
2018-07-16,126.93000030517578
2018-07-17,125.66999816894531
2018-07-18,125.16999816894531
2018-07-19,126.80000305175781
2018-07-20,125.19000244140625
2018-07-23,124.22000122070312
2018-07-24,124.68000030517578
2018-07-25,124.87000274658203
2018-07-26,124.5199966430664
2018-07-27,122.87000274658203
2018-07-30,122.06999969482422
2018-07-31,125.52999877929688
2018-08-01,129.83999633789062
2018-08-02,128.89999389648438
2018-08-03,129.10000610351562
2018-08-06,129.57000732421875
2018-08-07,129.74000549316406
2018-08-08,129.66000366210938
2018-08-09,129.30999755859375
2018-08-10,128.94000244140625
2018-08-13,129.49000549316406
2018-08-14,129.7899932861328
2018-08-15,130.67999267578125
2018-08-16,131.6300048828125
2018-08-17,132.14999389648438
2018-08-20,131.60000610351562
2018-08-21,129.8000030517578
2018-08-22,129.27000427246094
2018-08-23,128.61000061035156
2018-08-24,129.0399932861328
2018-08-27,128.6300048828125
2018-08-28,130.82000732421875
2018-08-29,130.6300048828125
2018-08-30,130.25999450683594
2018-08-31,130.4499969482422
2018-09-04,129.1300048828125
2018-09-05,131.0500030517578
2018-09-06,129.88999938964844
2018-09-07,128.6199951171875
2018-09-10,128.52999877929688
2018-09-11,127.91999816894531
2018-09-12,127.5
2018-09-13,127.54000091552734
2018-09-14,125.95999908447266
2018-09-17,127.01000213623047
2018-09-18,126.13999938964844
2018-09-19,124.25
2018-09-20,125.66999816894531
2018-09-21,126.86000061035156
2018-09-24,123.55000305175781
2018-09-25,123.98999786376953
2018-09-26,121.37999725341797
2018-09-27,120.72000122070312
2018-09-28,123.08999633789062
2018-10-01,120.95999908447266
2018-10-02,120.80000305175781
2018-10-03,120.1500015258789
2018-10-04,119.16000366210938
2018-10-05,118.86000061035156
2018-10-08,119.76000213623047
2018-10-09,120.30999755859375
2018-10-10,119.05999755859375
2018-10-11,114.37000274658203
2018-10-12,114.69999694824219
2018-10-15,115.9800033569336
2018-10-16,118.0199966430664
2018-10-17,117.5199966430664
2018-10-18,116.4800033569336
2018-10-19,116.94999694824219
2018-10-22,115.01000213623047
2018-10-23,115.23999786376953
2018-10-24,115.54000091552734
2018-10-25,116.95999908447266
2018-10-26,114.91000366210938
2018-10-29,117.01000213623047
2018-10-30,116.9800033569336
2018-10-31,120.76000213623047
2018-11-01,119.91999816894531
2018-11-02,119.01000213623047
2018-11-05,120.95999908447266
2018-11-06,122.44000244140625
2018-11-07,123.73999786376953
2018-11-08,124.44000244140625
2018-11-09,124.26000213623047
2018-11-12,124.44000244140625
2018-11-13,124.80999755859375
2018-11-14,124.45999908447266
2018-11-15,124.16999816894531
2018-11-16,125.56999969482422
2018-11-19,125.62999725341797
2018-11-20,125.44000244140625
2018-11-21,125.62999725341797
2018-11-23,125.61000061035156
2018-11-26,125.6500015258789
2018-11-27,127.0999984741211
2018-11-28,129.97000122070312
2018-11-29,129.82000732421875
2018-11-30,131.1999969482422
2018-12-03,132.1999969482422
2018-12-04,130.17999267578125
2018-12-06,132.47999572753906
2018-12-07,129.0800018310547
2018-12-10,126.9800033569336
2018-12-11,127.08000183105469
2018-12-12,124.37000274658203
2018-12-13,125.8499984741211
2018-12-14,125.73999786376953
2018-12-17,120.05000305175781
2018-12-18,120.55000305175781
2018-12-19,118.0199966430664
2018-12-20,115.01000213623047
2018-12-21,113.47000122070312
2018-12-24,109.08999633789062
2018-12-26,112.73999786376953
2018-12-27,112.68000030517578
2018-12-28,111.93000030517578
2018-12-31,112.55000305175781
2019-01-02,109.1500015258789
2019-01-03,109.61000061035156
2019-01-04,111.51000213623047
2019-01-07,112.20999908447266
2019-01-08,115.52999877929688
2019-01-09,117.44000244140625
2019-01-10,119.22000122070312
2019-01-11,119.1500015258789
2019-01-14,118.12999725341797
2019-01-15,119.06999969482422
2019-01-16,119.83000183105469
2019-01-17,120.41999816894531
2019-01-18,121.5199966430664
2019-01-22,121.20999908447266
2019-01-23,120.77999877929688
2019-01-24,121.06999969482422
2019-01-25,123.4800033569336
2019-01-28,124.87000274658203
2019-01-29,126.38999938964844
2019-01-30,130.4600067138672
2019-01-31,131.8699951171875
2019-02-01,131.17999267578125
2019-02-04,132.4600067138672
2019-02-05,132.0500030517578
2019-02-06,131.60000610351562
2019-02-07,132.61000061035156
2019-02-08,132.39999389648438
2019-02-11,133.32000732421875
2019-02-12,132.69000244140625
2019-02-13,133.7100067138672
2019-02-14,133.11000061035156
2019-02-15,133.6199951171875
2019-02-19,134.61000061035156
2019-02-20,133.8699951171875
2019-02-21,134.55999755859375
2019-02-22,135.6699981689453
2019-02-25,134.72999572753906
2019-02-26,134.00999450683594
2019-02-27,132.39999389648438
2019-02-28,132.69000244140625
2019-03-01,131.8300018310547
2019-03-04,132.3000030517578
2019-03-05,133.2899932861328
2019-03-06,132.5
2019-03-07,132.4600067138672
2019-03-08,132.42999267578125
2019-03-11,133.1999969482422
2019-03-12,135.0
2019-03-13,135.0399932861328
2019-03-14,135.27000427246094
2019-03-15,132.74000549316406
2019-03-18,132.88999938964844
2019-03-19,132.24000549316406
2019-03-20,131.88999938964844
2019-03-21,132.91000366210938
2019-03-22,131.50999450683594
2019-03-25,131.11000061035156
2019-03-26,132.77000427246094
2019-03-27,132.30999755859375
2019-03-28,133.60000610351562
2019-03-29,133.8800048828125
2019-04-01,135.4600067138672
