Date,L
2015-10-19,36.11000061035156
2015-10-20,36.43000030517578
2015-10-21,36.25
2015-10-22,36.59000015258789
2015-10-23,36.70000076293945
2015-10-26,36.619998931884766
2015-10-27,36.119998931884766
2015-10-28,36.849998474121094
2015-10-29,36.79999923706055
2015-10-30,36.459999084472656
2015-11-02,37.58000183105469
2015-11-03,37.27000045776367
2015-11-04,37.02000045776367
2015-11-05,37.2400016784668
2015-11-06,37.79999923706055
2015-11-09,37.630001068115234
2015-11-10,37.83000183105469
2015-11-11,37.529998779296875
2015-11-12,37.029998779296875
2015-11-13,36.959999084472656
2015-11-16,37.56999969482422
2015-11-17,37.4900016784668
2015-11-18,37.970001220703125
2015-11-19,37.86000061035156
2015-11-20,37.90999984741211
2015-11-23,37.7599983215332
2015-11-24,37.86000061035156
2015-11-25,37.77000045776367
2015-11-27,37.720001220703125
2015-11-30,37.88999938964844
2015-12-01,38.310001373291016
2015-12-02,38.25
2015-12-03,37.5
2015-12-04,38.40999984741211
2015-12-07,38.33000183105469
2015-12-08,38.02000045776367
2015-12-09,37.20000076293945
2015-12-10,37.79999923706055
2015-12-11,36.91999816894531
2015-12-14,36.77000045776367
2015-12-15,37.40999984741211
2015-12-16,37.7599983215332
2015-12-17,36.959999084472656
2015-12-18,36.68000030517578
2015-12-21,37.040000915527344
2015-12-22,37.79999923706055
2015-12-23,38.470001220703125
2015-12-24,38.470001220703125
2015-12-28,38.34000015258789
2015-12-29,38.79999923706055
2015-12-30,38.5099983215332
2015-12-31,38.400001525878906
2016-01-04,37.779998779296875
2016-01-05,37.88999938964844
2016-01-06,37.04999923706055
2016-01-07,36.15999984741211
2016-01-08,35.900001525878906
2016-01-11,35.849998474121094
2016-01-12,35.900001525878906
2016-01-13,35.18000030517578
2016-01-14,35.779998779296875
2016-01-15,35.45000076293945
2016-01-19,35.06999969482422
2016-01-20,34.27000045776367
2016-01-21,34.380001068115234
2016-01-22,35.0
2016-01-25,34.209999084472656
2016-01-26,34.630001068115234
2016-01-27,35.540000915527344
2016-01-28,35.970001220703125
2016-01-29,37.0099983215332
2016-02-01,36.97999954223633
2016-02-02,36.220001220703125
2016-02-03,36.29999923706055
2016-02-04,36.54999923706055
2016-02-05,36.290000915527344
2016-02-08,36.31999969482422
2016-02-09,36.380001068115234
2016-02-10,36.279998779296875
2016-02-11,35.540000915527344
2016-02-12,35.86000061035156
2016-02-16,36.529998779296875
2016-02-17,37.38999938964844
2016-02-18,37.22999954223633
2016-02-19,36.91999816894531
2016-02-22,37.45000076293945
2016-02-23,36.5
2016-02-24,36.18000030517578
2016-02-25,36.439998626708984
2016-02-26,36.619998931884766
2016-02-29,36.349998474121094
2016-03-01,37.2599983215332
2016-03-02,37.380001068115234
2016-03-03,37.68000030517578
2016-03-04,37.869998931884766
2016-03-07,37.38999938964844
2016-03-08,36.66999816894531
2016-03-09,36.369998931884766
2016-03-10,36.59000015258789
2016-03-11,37.720001220703125
2016-03-14,37.630001068115234
2016-03-15,37.61000061035156
2016-03-16,37.77000045776367
2016-03-17,38.7599983215332
2016-03-18,39.369998931884766
2016-03-21,39.34000015258789
2016-03-22,39.25
2016-03-23,38.63999938964844
2016-03-24,38.36000061035156
2016-03-28,38.369998931884766
2016-03-29,38.27000045776367
2016-03-30,38.54999923706055
2016-03-31,38.2599983215332
2016-04-01,38.529998779296875
2016-04-04,37.959999084472656
2016-04-05,37.689998626708984
2016-04-06,37.689998626708984
2016-04-07,37.52000045776367
2016-04-08,37.91999816894531
2016-04-11,38.220001220703125
2016-04-12,38.689998626708984
2016-04-13,39.45000076293945
2016-04-14,39.5099983215332
2016-04-15,39.349998474121094
2016-04-18,39.439998626708984
2016-04-19,39.7400016784668
2016-04-20,39.95000076293945
2016-04-21,39.13999938964844
2016-04-22,39.86000061035156
2016-04-25,39.68000030517578
2016-04-26,40.09000015258789
2016-04-27,40.2400016784668
2016-04-28,39.75
2016-04-29,39.68000030517578
2016-05-02,40.150001525878906
2016-05-03,39.86000061035156
2016-05-04,39.7599983215332
2016-05-05,39.709999084472656
2016-05-06,39.65999984741211
2016-05-09,39.41999816894531
2016-05-10,39.9900016784668
2016-05-11,39.599998474121094
2016-05-12,39.650001525878906
2016-05-13,39.369998931884766
2016-05-16,39.83000183105469
2016-05-17,39.68000030517578
2016-05-18,40.29999923706055
2016-05-19,39.88999938964844
2016-05-20,40.16999816894531
2016-05-23,40.08000183105469
2016-05-24,40.25
2016-05-25,40.22999954223633
2016-05-26,40.470001220703125
2016-05-27,40.650001525878906
2016-05-31,40.47999954223633
2016-06-01,40.439998626708984
2016-06-02,40.54999923706055
2016-06-03,40.2599983215332
2016-06-06,40.20000076293945
2016-06-07,40.15999984741211
2016-06-08,40.540000915527344
2016-06-09,40.099998474121094
2016-06-10,39.790000915527344
2016-06-13,39.709999084472656
2016-06-14,39.36000061035156
2016-06-15,39.47999954223633
2016-06-16,39.689998626708984
2016-06-17,40.040000915527344
2016-06-20,40.040000915527344
2016-06-21,40.34000015258789
2016-06-22,40.25
2016-06-23,40.959999084472656
2016-06-24,39.369998931884766
2016-06-27,38.34000015258789
2016-06-28,39.029998779296875
2016-06-29,39.91999816894531
2016-06-30,41.09000015258789
2016-07-01,40.90999984741211
2016-07-05,40.02000045776367
2016-07-06,40.130001068115234
2016-07-07,40.130001068115234
2016-07-08,40.779998779296875
2016-07-11,40.630001068115234
2016-07-12,41.209999084472656
2016-07-13,41.209999084472656
2016-07-14,41.4900016784668
2016-07-15,41.380001068115234
2016-07-18,41.2400016784668
2016-07-19,41.22999954223633
2016-07-20,41.18000030517578
2016-07-21,41.08000183105469
2016-07-22,41.29999923706055
2016-07-25,41.15999984741211
2016-07-26,41.290000915527344
2016-07-27,41.20000076293945
2016-07-28,41.189998626708984
2016-07-29,41.33000183105469
2016-08-01,40.52000045776367
2016-08-02,40.16999816894531
2016-08-03,40.45000076293945
2016-08-04,40.38999938964844
2016-08-05,41.150001525878906
2016-08-08,41.119998931884766
2016-08-09,41.220001220703125
2016-08-10,40.959999084472656
2016-08-11,41.2599983215332
2016-08-12,41.060001373291016
2016-08-15,41.33000183105469
2016-08-16,41.18000030517578
2016-08-17,41.34000015258789
2016-08-18,41.56999969482422
2016-08-19,41.45000076293945
2016-08-22,41.470001220703125
2016-08-23,41.47999954223633
2016-08-24,41.470001220703125
2016-08-25,41.72999954223633
2016-08-26,41.43000030517578
2016-08-29,41.77000045776367
2016-08-30,41.79999923706055
2016-08-31,41.86000061035156
2016-09-01,41.310001373291016
2016-09-02,41.630001068115234
2016-09-06,41.54999923706055
2016-09-07,41.5
2016-09-08,41.77000045776367
2016-09-09,41.209999084472656
2016-09-12,41.75
2016-09-13,41.20000076293945
2016-09-14,40.70000076293945
2016-09-15,40.93000030517578
2016-09-16,40.16999816894531
2016-09-19,40.369998931884766
2016-09-20,40.310001373291016
2016-09-21,40.869998931884766
2016-09-22,41.150001525878906
2016-09-23,40.119998931884766
2016-09-26,39.900001525878906
2016-09-27,40.43000030517578
2016-09-28,40.939998626708984
2016-09-29,40.77000045776367
2016-09-30,41.150001525878906
2016-10-03,40.91999816894531
2016-10-04,40.869998931884766
2016-10-05,41.2599983215332
2016-10-06,41.15999984741211
2016-10-07,41.290000915527344
2016-10-10,41.54999923706055
2016-10-11,41.18000030517578
2016-10-12,41.38999938964844
2016-10-13,40.91999816894531
2016-10-14,41.13999938964844
2016-10-17,41.0099983215332
2016-10-18,41.290000915527344
2016-10-19,41.83000183105469
2016-10-20,41.40999984741211
2016-10-21,40.79999923706055
2016-10-24,40.88999938964844
2016-10-25,40.880001068115234
2016-10-26,40.880001068115234
2016-10-27,41.0099983215332
2016-10-28,41.02000045776367
2016-10-31,43.029998779296875
2016-11-01,42.36000061035156
2016-11-02,41.790000915527344
2016-11-03,41.849998474121094
2016-11-04,41.40999984741211
2016-11-07,41.83000183105469
2016-11-08,42.54999923706055
2016-11-09,43.13999938964844
2016-11-10,43.47999954223633
2016-11-11,43.40999984741211
2016-11-14,43.959999084472656
2016-11-15,43.939998626708984
2016-11-16,43.61000061035156
2016-11-17,43.9900016784668
2016-11-18,43.86000061035156
2016-11-21,44.20000076293945
2016-11-22,44.45000076293945
2016-11-23,44.7599983215332
2016-11-25,44.470001220703125
2016-11-28,44.33000183105469
2016-11-29,44.41999816894531
2016-11-30,44.650001525878906
2016-12-01,45.0099983215332
2016-12-02,44.880001068115234
2016-12-05,45.209999084472656
2016-12-06,45.939998626708984
2016-12-07,46.4900016784668
2016-12-08,46.939998626708984
2016-12-09,47.369998931884766
2016-12-12,47.5
2016-12-13,47.709999084472656
2016-12-14,47.22999954223633
2016-12-15,47.439998626708984
2016-12-16,47.4900016784668
2016-12-19,47.43000030517578
2016-12-20,47.720001220703125
2016-12-21,47.900001525878906
2016-12-22,47.68000030517578
2016-12-23,47.5099983215332
2016-12-27,47.439998626708984
2016-12-28,47.189998626708984
2016-12-29,46.95000076293945
2016-12-30,46.83000183105469
2017-01-03,47.20000076293945
2017-01-04,46.900001525878906
2017-01-05,46.540000915527344
2017-01-06,46.75
2017-01-09,46.290000915527344
2017-01-10,46.470001220703125
2017-01-11,46.43000030517578
2017-01-12,46.150001525878906
2017-01-13,46.099998474121094
2017-01-17,45.68000030517578
2017-01-18,46.2599983215332
2017-01-19,45.70000076293945
2017-01-20,46.029998779296875
2017-01-23,45.93000030517578
2017-01-24,46.7400016784668
2017-01-25,47.09000015258789
2017-01-26,47.150001525878906
2017-01-27,46.70000076293945
2017-01-30,46.41999816894531
2017-01-31,46.58000183105469
2017-02-01,46.20000076293945
2017-02-02,46.27000045776367
2017-02-03,46.61000061035156
2017-02-06,46.5
2017-02-07,46.41999816894531
2017-02-08,46.25
2017-02-09,46.2400016784668
2017-02-10,46.47999954223633
2017-02-13,46.810001373291016
2017-02-14,46.959999084472656
2017-02-15,47.25
2017-02-16,47.04999923706055
2017-02-17,46.97999954223633
2017-02-21,47.119998931884766
2017-02-22,47.119998931884766
2017-02-23,47.41999816894531
2017-02-24,47.22999954223633
2017-02-27,47.08000183105469
2017-02-28,46.97999954223633
2017-03-01,47.81999969482422
2017-03-02,47.25
2017-03-03,47.68000030517578
2017-03-06,47.5099983215332
2017-03-07,47.45000076293945
2017-03-08,47.2599983215332
2017-03-09,47.13999938964844
2017-03-10,47.20000076293945
2017-03-13,47.150001525878906
2017-03-14,47.20000076293945
2017-03-15,47.540000915527344
2017-03-16,47.369998931884766
2017-03-17,47.209999084472656
2017-03-20,46.880001068115234
2017-03-21,46.470001220703125
2017-03-22,46.22999954223633
2017-03-23,46.34000015258789
2017-03-24,46.040000915527344
2017-03-27,45.91999816894531
2017-03-28,46.4900016784668
2017-03-29,46.349998474121094
2017-03-30,46.86000061035156
2017-03-31,46.77000045776367
2017-04-03,46.7400016784668
2017-04-04,47.09000015258789
2017-04-05,47.0
2017-04-06,47.29999923706055
2017-04-07,47.2400016784668
2017-04-10,47.459999084472656
2017-04-11,47.209999084472656
2017-04-12,46.720001220703125
2017-04-13,46.130001068115234
2017-04-17,46.47999954223633
2017-04-18,46.15999984741211
2017-04-19,45.880001068115234
2017-04-20,46.060001373291016
2017-04-21,45.95000076293945
2017-04-24,47.04999923706055
2017-04-25,47.34000015258789
2017-04-26,47.45000076293945
2017-04-27,47.33000183105469
2017-04-28,46.619998931884766
2017-05-01,47.220001220703125
2017-05-02,47.04999923706055
2017-05-03,47.0099983215332
2017-05-04,46.75
2017-05-05,47.0099983215332
2017-05-08,46.7599983215332
2017-05-09,46.33000183105469
2017-05-10,46.45000076293945
2017-05-11,45.90999984741211
2017-05-12,45.7599983215332
2017-05-15,46.06999969482422
2017-05-16,46.380001068115234
2017-05-17,45.83000183105469
2017-05-18,46.04999923706055
2017-05-19,45.91999816894531
2017-05-22,46.369998931884766
2017-05-23,46.779998779296875
2017-05-24,46.4900016784668
2017-05-25,46.75
2017-05-26,46.880001068115234
2017-05-30,46.880001068115234
2017-05-31,47.15999984741211
2017-06-01,47.66999816894531
2017-06-02,47.29999923706055
2017-06-05,47.13999938964844
2017-06-06,46.7599983215332
2017-06-07,46.65999984741211
2017-06-08,46.70000076293945
2017-06-09,47.470001220703125
2017-06-12,47.650001525878906
2017-06-13,47.77000045776367
2017-06-14,47.65999984741211
2017-06-15,48.04999923706055
2017-06-16,48.13999938964844
2017-06-19,47.9900016784668
2017-06-20,47.5099983215332
2017-06-21,46.81999969482422
2017-06-22,46.400001525878906
2017-06-23,46.279998779296875
2017-06-26,46.61000061035156
2017-06-27,46.619998931884766
2017-06-28,46.970001220703125
2017-06-29,46.83000183105469
2017-06-30,46.810001373291016
2017-07-03,47.400001525878906
2017-07-05,47.0099983215332
2017-07-06,46.779998779296875
2017-07-07,47.209999084472656
2017-07-10,47.150001525878906
2017-07-11,46.900001525878906
2017-07-12,46.790000915527344
2017-07-13,46.93000030517578
2017-07-14,46.95000076293945
2017-07-17,47.150001525878906
2017-07-18,47.2400016784668
2017-07-19,47.90999984741211
2017-07-20,47.79999923706055
2017-07-21,47.88999938964844
2017-07-24,48.02000045776367
2017-07-25,48.47999954223633
2017-07-26,48.119998931884766
2017-07-27,48.119998931884766
2017-07-28,48.2599983215332
2017-07-31,48.68000030517578
2017-08-01,49.189998626708984
2017-08-02,49.119998931884766
2017-08-03,48.970001220703125
2017-08-04,49.13999938964844
2017-08-07,49.02000045776367
2017-08-08,48.939998626708984
2017-08-09,48.869998931884766
2017-08-10,48.58000183105469
2017-08-11,48.27000045776367
2017-08-14,48.439998626708984
2017-08-15,48.369998931884766
2017-08-16,48.310001373291016
2017-08-17,47.43000030517578
2017-08-18,47.58000183105469
2017-08-21,47.400001525878906
2017-08-22,47.77000045776367
2017-08-23,47.4900016784668
2017-08-24,47.209999084472656
2017-08-25,47.47999954223633
2017-08-28,46.900001525878906
2017-08-29,46.619998931884766
2017-08-30,46.619998931884766
2017-08-31,46.58000183105469
2017-09-01,46.90999984741211
2017-09-05,45.84000015258789
2017-09-06,46.16999816894531
2017-09-07,45.119998931884766
2017-09-08,45.970001220703125
2017-09-11,46.72999954223633
2017-09-12,46.880001068115234
2017-09-13,47.15999984741211
2017-09-14,47.220001220703125
2017-09-15,47.4900016784668
2017-09-18,47.5
2017-09-19,47.689998626708984
2017-09-20,47.790000915527344
2017-09-21,47.709999084472656
2017-09-22,47.61000061035156
2017-09-25,47.790000915527344
2017-09-26,47.880001068115234
2017-09-27,47.84000015258789
2017-09-28,47.84000015258789
2017-09-29,47.86000061035156
2017-10-02,48.119998931884766
2017-10-03,48.400001525878906
2017-10-04,48.540000915527344
2017-10-05,48.900001525878906
2017-10-06,48.91999816894531
2017-10-09,48.560001373291016
2017-10-10,48.95000076293945
2017-10-11,48.70000076293945
2017-10-12,48.86000061035156
2017-10-13,48.849998474121094
2017-10-16,49.060001373291016
2017-10-17,48.65999984741211
2017-10-18,48.689998626708984
2017-10-19,48.97999954223633
2017-10-20,49.0
2017-10-23,48.70000076293945
2017-10-24,48.5099983215332
2017-10-25,48.25
2017-10-26,48.369998931884766
2017-10-27,47.95000076293945
2017-10-30,49.459999084472656
2017-10-31,49.5099983215332
2017-11-01,49.540000915527344
2017-11-02,49.5
2017-11-03,49.61000061035156
2017-11-06,49.68000030517578
2017-11-07,49.4900016784668
2017-11-08,49.58000183105469
2017-11-09,49.34000015258789
2017-11-10,49.5099983215332
2017-11-13,49.88999938964844
2017-11-14,49.939998626708984
2017-11-15,49.689998626708984
2017-11-16,49.20000076293945
2017-11-17,49.220001220703125
2017-11-20,49.349998474121094
2017-11-21,49.380001068115234
2017-11-22,49.36000061035156
2017-11-24,49.349998474121094
2017-11-27,49.65999984741211
2017-11-28,50.11000061035156
2017-11-29,50.33000183105469
2017-11-30,50.279998779296875
2017-12-01,50.4900016784668
2017-12-04,50.650001525878906
2017-12-05,50.11000061035156
2017-12-06,49.959999084472656
2017-12-07,49.9900016784668
2017-12-08,49.84000015258789
2017-12-11,50.04999923706055
2017-12-12,50.31999969482422
2017-12-13,49.900001525878906
2017-12-14,49.45000076293945
2017-12-15,49.75
2017-12-18,49.97999954223633
2017-12-19,49.63999938964844
2017-12-20,49.5099983215332
2017-12-21,49.790000915527344
2017-12-22,49.65999984741211
2017-12-26,49.91999816894531
2017-12-27,50.0
2017-12-28,50.13999938964844
2017-12-29,50.029998779296875
2018-01-02,49.88999938964844
2018-01-03,50.470001220703125
2018-01-04,50.720001220703125
2018-01-05,50.619998931884766
2018-01-08,50.58000183105469
2018-01-09,51.130001068115234
2018-01-10,51.209999084472656
2018-01-11,51.5099983215332
2018-01-12,52.779998779296875
2018-01-16,52.189998626708984
2018-01-17,52.349998474121094
2018-01-18,52.52000045776367
2018-01-19,52.5099983215332
2018-01-22,52.79999923706055
2018-01-23,52.900001525878906
2018-01-24,53.040000915527344
2018-01-25,53.150001525878906
2018-01-26,53.459999084472656
2018-01-29,53.11000061035156
2018-01-30,51.9900016784668
2018-01-31,51.650001525878906
2018-02-01,51.59000015258789
2018-02-02,50.81999969482422
2018-02-05,48.189998626708984
2018-02-06,47.810001373291016
2018-02-07,47.86000061035156
2018-02-08,46.04999923706055
2018-02-09,46.72999954223633
2018-02-12,47.5
2018-02-13,48.09000015258789
2018-02-14,48.869998931884766
2018-02-15,49.88999938964844
2018-02-16,50.08000183105469
2018-02-20,49.88999938964844
2018-02-21,49.75
2018-02-22,49.599998474121094
2018-02-23,50.34000015258789
2018-02-26,50.72999954223633
2018-02-27,50.18000030517578
2018-02-28,49.33000183105469
2018-03-01,48.650001525878906
2018-03-02,48.81999969482422
2018-03-05,50.369998931884766
2018-03-06,50.880001068115234
2018-03-07,50.939998626708984
2018-03-08,51.2599983215332
2018-03-09,51.720001220703125
2018-03-12,51.5099983215332
2018-03-13,51.2400016784668
2018-03-14,50.959999084472656
2018-03-15,50.939998626708984
2018-03-16,51.15999984741211
2018-03-19,50.9900016784668
2018-03-20,51.40999984741211
2018-03-21,51.59000015258789
2018-03-22,50.2400016784668
2018-03-23,49.06999969482422
2018-03-26,50.119998931884766
2018-03-27,49.099998474121094
2018-03-28,49.439998626708984
2018-03-29,49.72999954223633
2018-04-02,48.650001525878906
2018-04-03,49.470001220703125
2018-04-04,49.93000030517578
2018-04-05,50.5099983215332
2018-04-06,49.380001068115234
2018-04-09,49.630001068115234
2018-04-10,50.43000030517578
2018-04-11,50.08000183105469
2018-04-12,50.540000915527344
2018-04-13,50.43000030517578
2018-04-16,51.02000045776367
2018-04-17,51.0
2018-04-18,51.02000045776367
2018-04-19,51.52000045776367
2018-04-20,51.56999969482422
2018-04-23,51.619998931884766
2018-04-24,51.279998779296875
2018-04-25,51.540000915527344
2018-04-26,51.70000076293945
2018-04-27,51.75
2018-04-30,52.459999084472656
2018-05-01,52.439998626708984
2018-05-02,51.09000015258789
2018-05-03,50.439998626708984
2018-05-04,50.970001220703125
2018-05-07,51.20000076293945
2018-05-08,51.22999954223633
2018-05-09,51.61000061035156
2018-05-10,51.86000061035156
2018-05-11,51.689998626708984
2018-05-14,51.2599983215332
2018-05-15,51.34000015258789
2018-05-16,51.29999923706055
2018-05-17,51.45000076293945
2018-05-18,51.310001373291016
2018-05-21,51.41999816894531
2018-05-22,51.290000915527344
2018-05-23,50.70000076293945
2018-05-24,50.13999938964844
2018-05-25,49.72999954223633
2018-05-29,47.9900016784668
2018-05-30,48.779998779296875
2018-05-31,48.869998931884766
2018-06-01,49.18000030517578
2018-06-04,49.63999938964844
2018-06-05,49.619998931884766
2018-06-06,49.720001220703125
2018-06-07,50.130001068115234
2018-06-08,50.41999816894531
2018-06-11,50.029998779296875
2018-06-12,49.779998779296875
2018-06-13,49.81999969482422
2018-06-14,49.61000061035156
2018-06-15,49.88999938964844
2018-06-18,49.93000030517578
2018-06-19,49.72999954223633
2018-06-20,49.189998626708984
2018-06-21,48.56999969482422
2018-06-22,48.77000045776367
2018-06-25,48.86000061035156
2018-06-26,48.63999938964844
2018-06-27,48.06999969482422
2018-06-28,48.290000915527344
2018-06-29,48.279998779296875
2018-07-02,48.290000915527344
2018-07-03,48.29999923706055
2018-07-05,48.36000061035156
2018-07-06,48.900001525878906
2018-07-09,50.060001373291016
2018-07-10,49.90999984741211
2018-07-11,49.529998779296875
2018-07-12,49.36000061035156
2018-07-13,49.4900016784668
2018-07-16,49.810001373291016
2018-07-17,49.709999084472656
2018-07-18,50.18000030517578
2018-07-19,49.38999938964844
2018-07-20,49.619998931884766
2018-07-23,49.88999938964844
2018-07-24,50.040000915527344
2018-07-25,49.880001068115234
2018-07-26,50.130001068115234
2018-07-27,49.77000045776367
2018-07-30,49.81999969482422
2018-07-31,50.779998779296875
2018-08-01,51.59000015258789
2018-08-02,50.970001220703125
2018-08-03,51.13999938964844
2018-08-06,50.95000076293945
2018-08-07,50.84000015258789
2018-08-08,50.72999954223633
2018-08-09,50.33000183105469
2018-08-10,50.11000061035156
2018-08-13,49.720001220703125
2018-08-14,49.95000076293945
2018-08-15,49.709999084472656
2018-08-16,50.150001525878906
2018-08-17,50.15999984741211
2018-08-20,50.04999923706055
2018-08-21,50.11000061035156
2018-08-22,49.75
2018-08-23,49.41999816894531
2018-08-24,49.83000183105469
2018-08-27,50.209999084472656
2018-08-28,50.27000045776367
2018-08-29,50.459999084472656
2018-08-30,50.209999084472656
2018-08-31,50.310001373291016
2018-09-04,50.27000045776367
2018-09-05,50.27000045776367
2018-09-06,49.88999938964844
2018-09-07,49.65999984741211
2018-09-10,49.959999084472656
2018-09-11,50.11000061035156
2018-09-12,49.869998931884766
2018-09-13,50.369998931884766
2018-09-14,50.97999954223633
2018-09-17,50.7599983215332
2018-09-18,51.040000915527344
2018-09-19,51.79999923706055
2018-09-20,52.15999984741211
2018-09-21,51.7599983215332
2018-09-24,51.029998779296875
2018-09-25,50.7400016784668
2018-09-26,49.970001220703125
2018-09-27,49.939998626708984
2018-09-28,50.22999954223633
2018-10-01,50.25
2018-10-02,50.099998474121094
2018-10-03,50.150001525878906
2018-10-04,50.349998474121094
2018-10-05,49.93000030517578
2018-10-08,50.880001068115234
2018-10-09,50.720001220703125
2018-10-10,49.209999084472656
2018-10-11,47.2400016784668
2018-10-12,46.79999923706055
2018-10-15,46.84000015258789
2018-10-16,47.060001373291016
2018-10-17,47.31999969482422
2018-10-18,46.75
2018-10-19,47.0
2018-10-22,46.56999969482422
2018-10-23,46.18000030517578
2018-10-24,44.83000183105469
2018-10-25,45.75
2018-10-26,45.20000076293945
2018-10-29,45.29999923706055
2018-10-30,46.119998931884766
2018-10-31,46.560001373291016
2018-11-01,47.15999984741211
2018-11-02,46.290000915527344
2018-11-05,48.79999923706055
2018-11-06,49.5099983215332
2018-11-07,49.7400016784668
2018-11-08,49.439998626708984
2018-11-09,49.59000015258789
2018-11-12,48.77000045776367
2018-11-13,48.650001525878906
2018-11-14,47.4900016784668
2018-11-15,48.150001525878906
2018-11-16,48.5
2018-11-19,48.45000076293945
2018-11-20,47.43000030517578
2018-11-21,47.29999923706055
2018-11-23,46.970001220703125
2018-11-26,48.060001373291016
2018-11-27,47.54999923706055
2018-11-28,48.72999954223633
2018-11-29,47.97999954223633
2018-11-30,48.060001373291016
2018-12-03,48.5
2018-12-04,46.970001220703125
2018-12-06,46.91999816894531
2018-12-07,45.779998779296875
2018-12-10,45.13999938964844
2018-12-11,44.86000061035156
2018-12-12,45.09000015258789
2018-12-13,45.5099983215332
2018-12-14,45.06999969482422
2018-12-17,45.0099983215332
2018-12-18,45.060001373291016
2018-12-19,44.880001068115234
2018-12-20,44.650001525878906
2018-12-21,43.869998931884766
2018-12-24,42.540000915527344
2018-12-26,44.459999084472656
2018-12-27,44.970001220703125
2018-12-28,44.90999984741211
2018-12-31,45.52000045776367
2019-01-02,45.08000183105469
2019-01-03,44.52000045776367
2019-01-04,45.650001525878906
2019-01-07,45.959999084472656
2019-01-08,45.849998474121094
2019-01-09,46.04999923706055
2019-01-10,46.38999938964844
2019-01-11,46.58000183105469
2019-01-14,46.650001525878906
2019-01-15,46.650001525878906
2019-01-16,46.68000030517578
2019-01-17,46.79999923706055
2019-01-18,47.529998779296875
2019-01-22,46.939998626708984
2019-01-23,47.2599983215332
2019-01-24,47.41999816894531
2019-01-25,47.790000915527344
2019-01-28,47.650001525878906
2019-01-29,47.72999954223633
2019-01-30,48.11000061035156
2019-01-31,47.900001525878906
2019-02-01,48.04999923706055
2019-02-04,48.0099983215332
2019-02-05,48.08000183105469
2019-02-06,48.02000045776367
2019-02-07,47.84000015258789
2019-02-08,47.470001220703125
2019-02-11,44.560001373291016
2019-02-12,45.91999816894531
2019-02-13,46.77000045776367
2019-02-14,45.880001068115234
2019-02-15,46.70000076293945
2019-02-19,47.060001373291016
2019-02-20,47.439998626708984
2019-02-21,47.529998779296875
2019-02-22,47.790000915527344
2019-02-25,47.97999954223633
2019-02-26,47.58000183105469
2019-02-27,47.56999969482422
2019-02-28,47.619998931884766
2019-03-01,47.900001525878906
2019-03-04,48.11000061035156
2019-03-05,47.93000030517578
2019-03-06,47.439998626708984
2019-03-07,46.81999969482422
2019-03-08,46.880001068115234
2019-03-11,47.20000076293945
2019-03-12,47.59000015258789
2019-03-13,47.709999084472656
2019-03-14,47.88999938964844
2019-03-15,47.779998779296875
2019-03-18,48.40999984741211
2019-03-19,48.040000915527344
2019-03-20,47.5099983215332
2019-03-21,47.93000030517578
2019-03-22,47.33000183105469
2019-03-25,47.099998474121094
2019-03-26,47.56999969482422
2019-03-27,47.72999954223633
2019-03-28,47.86000061035156
