Date,DGX
2015-07-01,72.9000015258789
2015-07-02,71.83000183105469
2015-07-06,71.06999969482422
2015-07-07,71.37999725341797
2015-07-08,69.69000244140625
2015-07-09,70.83999633789062
2015-07-10,71.58000183105469
2015-07-13,73.18000030517578
2015-07-14,74.08000183105469
2015-07-15,73.23999786376953
2015-07-16,73.87000274658203
2015-07-17,73.26000213623047
2015-07-20,73.08999633789062
2015-07-21,72.08999633789062
2015-07-22,72.47000122070312
2015-07-23,74.4000015258789
2015-07-24,73.37000274658203
2015-07-27,71.98999786376953
2015-07-28,72.12000274658203
2015-07-29,73.66000366210938
2015-07-30,73.48999786376953
2015-07-31,73.80999755859375
2015-08-03,74.19999694824219
2015-08-04,74.58000183105469
2015-08-05,74.4800033569336
2015-08-06,73.88999938964844
2015-08-07,72.43000030517578
2015-08-10,73.63999938964844
2015-08-11,72.55000305175781
2015-08-12,72.38999938964844
2015-08-13,72.19999694824219
2015-08-14,72.72000122070312
2015-08-17,73.56999969482422
2015-08-18,73.5
2015-08-19,73.44000244140625
2015-08-20,70.9800033569336
2015-08-21,70.18000030517578
2015-08-24,67.30999755859375
2015-08-25,65.30999755859375
2015-08-26,67.70999908447266
2015-08-27,69.08000183105469
2015-08-28,68.88999938964844
2015-08-31,67.80000305175781
2015-09-01,65.69999694824219
2015-09-02,66.55999755859375
2015-09-03,66.93000030517578
2015-09-04,65.16999816894531
2015-09-08,66.30000305175781
2015-09-09,65.5999984741211
2015-09-10,65.45999908447266
2015-09-11,65.62000274658203
2015-09-14,66.08000183105469
2015-09-15,66.69999694824219
2015-09-16,67.91999816894531
2015-09-17,68.16000366210938
2015-09-18,66.9000015258789
2015-09-21,67.30000305175781
2015-09-22,66.11000061035156
2015-09-23,66.05999755859375
2015-09-24,65.5199966430664
2015-09-25,64.41000366210938
2015-09-28,60.5099983215332
2015-09-29,60.70000076293945
2015-09-30,61.470001220703125
2015-10-01,61.58000183105469
2015-10-02,62.810001373291016
2015-10-05,63.65999984741211
2015-10-06,61.58000183105469
2015-10-07,62.68000030517578
2015-10-08,63.0
2015-10-09,63.2599983215332
2015-10-12,63.36000061035156
2015-10-13,63.0
2015-10-14,61.900001525878906
2015-10-15,64.06999969482422
2015-10-16,65.36000061035156
2015-10-19,65.66000366210938
2015-10-20,65.31999969482422
2015-10-21,65.04000091552734
2015-10-22,62.290000915527344
2015-10-23,64.83999633789062
2015-10-26,64.44999694824219
2015-10-27,64.88999938964844
2015-10-28,66.29000091552734
2015-10-29,66.81999969482422
2015-10-30,67.94999694824219
2015-11-02,69.26000213623047
2015-11-03,69.01000213623047
2015-11-04,69.12000274658203
2015-11-05,68.6500015258789
2015-11-06,68.19999694824219
2015-11-09,67.73999786376953
2015-11-10,68.43000030517578
2015-11-11,67.19999694824219
2015-11-12,66.37000274658203
2015-11-13,67.19999694824219
2015-11-16,67.51000213623047
2015-11-17,68.04000091552734
2015-11-18,69.08999633789062
2015-11-19,67.8499984741211
2015-11-20,67.94999694824219
2015-11-23,68.58000183105469
2015-11-24,68.25
2015-11-25,68.52999877929688
2015-11-27,68.76000213623047
2015-11-30,68.31999969482422
2015-12-01,69.11000061035156
2015-12-02,68.69000244140625
2015-12-03,66.20999908447266
2015-12-04,68.56999969482422
2015-12-07,68.83000183105469
2015-12-08,68.41999816894531
2015-12-09,68.04000091552734
2015-12-10,68.19000244140625
2015-12-11,67.4800033569336
2015-12-14,67.45999908447266
2015-12-15,68.58000183105469
2015-12-16,68.76000213623047
2015-12-17,68.8499984741211
2015-12-18,69.4800033569336
2015-12-21,71.06999969482422
2015-12-22,71.37000274658203
2015-12-23,71.7300033569336
2015-12-24,71.41000366210938
2015-12-28,71.5999984741211
2015-12-29,72.11000061035156
2015-12-30,71.73999786376953
2015-12-31,71.13999938964844
2016-01-04,70.76000213623047
2016-01-05,70.77999877929688
2016-01-06,69.68000030517578
2016-01-07,68.1500015258789
2016-01-08,67.41999816894531
2016-01-11,67.94000244140625
2016-01-12,68.23999786376953
2016-01-13,66.68000030517578
2016-01-14,66.9000015258789
2016-01-15,65.7699966430664
2016-01-19,65.4800033569336
2016-01-20,65.0
2016-01-21,64.75
2016-01-22,65.94000244140625
2016-01-25,65.56999969482422
2016-01-26,66.2300033569336
2016-01-27,65.75
2016-01-28,64.1500015258789
2016-01-29,65.66999816894531
2016-02-01,65.86000061035156
2016-02-02,63.970001220703125
2016-02-03,64.0199966430664
2016-02-04,63.869998931884766
2016-02-05,62.04999923706055
2016-02-08,60.540000915527344
2016-02-09,60.54999923706055
2016-02-10,62.119998931884766
2016-02-11,61.29999923706055
2016-02-12,61.900001525878906
2016-02-16,63.220001220703125
2016-02-17,64.56999969482422
2016-02-18,66.05000305175781
2016-02-19,66.30999755859375
2016-02-22,66.69999694824219
2016-02-23,66.13999938964844
2016-02-24,66.06999969482422
2016-02-25,66.72000122070312
2016-02-26,67.22000122070312
2016-02-29,66.52999877929688
2016-03-01,68.4800033569336
2016-03-02,67.93000030517578
2016-03-03,69.70999908447266
2016-03-04,69.31999969482422
2016-03-07,69.62000274658203
2016-03-08,68.43000030517578
2016-03-09,68.61000061035156
2016-03-10,68.02999877929688
2016-03-11,70.72000122070312
2016-03-14,69.8499984741211
2016-03-15,69.30000305175781
2016-03-16,69.68000030517578
2016-03-17,69.08000183105469
2016-03-18,70.11000061035156
2016-03-21,70.0199966430664
2016-03-22,69.87999725341797
2016-03-23,70.1500015258789
2016-03-24,69.79000091552734
2016-03-28,70.4000015258789
2016-03-29,71.4800033569336
2016-03-30,72.26000213623047
2016-03-31,71.44999694824219
2016-04-01,72.56999969482422
2016-04-04,72.06999969482422
2016-04-05,71.43000030517578
2016-04-06,73.16000366210938
2016-04-07,71.9800033569336
2016-04-08,72.3499984741211
2016-04-11,72.6500015258789
2016-04-12,72.8499984741211
2016-04-13,73.22000122070312
2016-04-14,73.94999694824219
2016-04-15,74.44999694824219
2016-04-18,74.75
2016-04-19,74.37000274658203
2016-04-20,74.72000122070312
2016-04-21,75.0
2016-04-22,75.30000305175781
2016-04-25,75.36000061035156
2016-04-26,75.69999694824219
2016-04-27,75.72000122070312
2016-04-28,75.33000183105469
2016-04-29,75.16999816894531
2016-05-02,75.1500015258789
2016-05-03,74.83999633789062
2016-05-04,74.98999786376953
2016-05-05,75.51000213623047
2016-05-06,75.77999877929688
2016-05-09,76.54000091552734
2016-05-10,76.30999755859375
2016-05-11,76.2300033569336
2016-05-12,75.72000122070312
2016-05-13,75.94999694824219
2016-05-16,76.80000305175781
2016-05-17,76.16999816894531
2016-05-18,76.7300033569336
2016-05-19,76.16000366210938
2016-05-20,76.5199966430664
2016-05-23,76.0999984741211
2016-05-24,77.62000274658203
2016-05-25,77.37000274658203
2016-05-26,77.23999786376953
2016-05-27,77.20999908447266
2016-05-31,77.16999816894531
2016-06-01,77.27999877929688
2016-06-02,78.22000122070312
2016-06-03,77.2699966430664
2016-06-06,77.7699966430664
2016-06-07,78.16000366210938
2016-06-08,78.86000061035156
2016-06-09,78.75
2016-06-10,77.44999694824219
2016-06-13,76.4800033569336
2016-06-14,77.41999816894531
2016-06-15,76.62000274658203
2016-06-16,77.0999984741211
2016-06-17,75.7300033569336
2016-06-20,77.83999633789062
2016-06-21,77.87000274658203
2016-06-22,79.58999633789062
2016-06-23,80.52999877929688
2016-06-24,78.9000015258789
2016-06-27,77.58000183105469
2016-06-28,78.23999786376953
2016-06-29,80.1500015258789
2016-06-30,81.41000366210938
2016-07-01,81.23999786376953
2016-07-05,81.06999969482422
2016-07-06,81.19000244140625
2016-07-07,81.2300033569336
2016-07-08,82.2300033569336
2016-07-11,82.81999969482422
2016-07-12,83.01000213623047
2016-07-13,83.0999984741211
2016-07-14,83.55999755859375
2016-07-15,83.30000305175781
2016-07-18,83.04000091552734
2016-07-19,83.1500015258789
2016-07-20,83.55999755859375
2016-07-21,84.0199966430664
2016-07-22,85.0
2016-07-25,84.44999694824219
2016-07-26,84.91999816894531
2016-07-27,84.30999755859375
2016-07-28,85.30999755859375
2016-07-29,86.36000061035156
2016-08-01,86.23999786376953
2016-08-02,85.23999786376953
2016-08-03,85.6500015258789
2016-08-04,85.80000305175781
2016-08-05,85.68000030517578
2016-08-08,84.93000030517578
2016-08-09,85.5199966430664
2016-08-10,85.36000061035156
2016-08-11,86.05999755859375
2016-08-12,85.79000091552734
2016-08-15,85.68000030517578
2016-08-16,85.25
2016-08-17,84.69000244140625
2016-08-18,85.18000030517578
2016-08-19,84.91000366210938
2016-08-22,85.0999984741211
2016-08-23,84.4800033569336
2016-08-24,83.44999694824219
2016-08-25,83.16999816894531
2016-08-26,82.9800033569336
2016-08-29,84.33000183105469
2016-08-30,83.54000091552734
2016-08-31,82.81999969482422
2016-09-01,82.36000061035156
2016-09-02,83.04000091552734
2016-09-06,83.33999633789062
2016-09-07,84.26000213623047
2016-09-08,84.12999725341797
2016-09-09,80.91999816894531
2016-09-12,82.2699966430664
2016-09-13,82.30999755859375
2016-09-14,82.08999633789062
2016-09-15,83.05000305175781
2016-09-16,83.25
2016-09-19,83.27999877929688
2016-09-20,83.0999984741211
2016-09-21,84.86000061035156
2016-09-22,85.7300033569336
2016-09-23,85.44000244140625
2016-09-26,84.61000061035156
2016-09-27,84.87999725341797
2016-09-28,84.94000244140625
2016-09-29,83.55000305175781
2016-09-30,84.62999725341797
2016-10-03,84.06999969482422
2016-10-04,83.69000244140625
2016-10-05,84.05000305175781
2016-10-06,84.2300033569336
2016-10-07,84.73999786376953
2016-10-10,84.83000183105469
2016-10-11,83.30999755859375
2016-10-12,83.2300033569336
2016-10-13,83.31999969482422
2016-10-14,83.16999816894531
2016-10-17,83.04000091552734
2016-10-18,83.69999694824219
2016-10-19,82.9800033569336
2016-10-20,84.56999969482422
2016-10-21,83.69000244140625
2016-10-24,83.66999816894531
2016-10-25,83.16999816894531
2016-10-26,80.1500015258789
2016-10-27,79.93000030517578
2016-10-28,80.44000244140625
2016-10-31,81.44000244140625
2016-11-01,80.52999877929688
2016-11-02,80.9800033569336
2016-11-03,81.30000305175781
2016-11-04,81.22000122070312
2016-11-07,82.47000122070312
2016-11-08,83.5199966430664
2016-11-09,80.41999816894531
2016-11-10,81.51000213623047
2016-11-11,81.45999908447266
2016-11-14,85.0999984741211
2016-11-15,85.19999694824219
2016-11-16,84.69000244140625
2016-11-17,85.79000091552734
2016-11-18,85.54000091552734
2016-11-21,87.29000091552734
2016-11-22,86.63999938964844
2016-11-23,87.81999969482422
2016-11-25,88.31999969482422
2016-11-28,88.2300033569336
2016-11-29,88.75
2016-11-30,87.45999908447266
2016-12-01,87.44999694824219
2016-12-02,88.0
2016-12-05,88.31999969482422
2016-12-06,88.66999816894531
2016-12-07,88.70999908447266
2016-12-08,89.68000030517578
2016-12-09,91.13999938964844
2016-12-12,91.70999908447266
2016-12-13,91.94999694824219
2016-12-14,91.05000305175781
2016-12-15,91.9800033569336
2016-12-16,92.30999755859375
2016-12-19,92.37999725341797
2016-12-20,92.5999984741211
2016-12-21,92.04000091552734
2016-12-22,91.80999755859375
2016-12-23,92.41000366210938
2016-12-27,92.51000213623047
2016-12-28,91.76000213623047
2016-12-29,91.87000274658203
2016-12-30,91.9000015258789
2017-01-03,92.44999694824219
2017-01-04,93.06999969482422
2017-01-05,92.69000244140625
2017-01-06,92.0199966430664
2017-01-09,92.43000030517578
2017-01-10,93.0
2017-01-11,93.2699966430664
2017-01-12,93.12000274658203
2017-01-13,92.69999694824219
2017-01-17,92.26000213623047
2017-01-18,92.95999908447266
2017-01-19,91.52999877929688
2017-01-20,91.0
2017-01-23,91.06999969482422
2017-01-24,91.33999633789062
2017-01-25,91.87999725341797
2017-01-26,92.88999938964844
2017-01-27,92.72000122070312
2017-01-30,90.54000091552734
2017-01-31,91.91999816894531
2017-02-01,92.55000305175781
2017-02-02,92.4800033569336
2017-02-03,93.30999755859375
2017-02-06,92.77999877929688
2017-02-07,92.62000274658203
2017-02-08,93.05000305175781
2017-02-09,93.7699966430664
2017-02-10,93.55999755859375
2017-02-13,93.95999908447266
2017-02-14,94.61000061035156
2017-02-15,95.38999938964844
2017-02-16,95.30000305175781
2017-02-17,95.63999938964844
2017-02-21,95.87000274658203
2017-02-22,95.5999984741211
2017-02-23,95.61000061035156
2017-02-24,97.30999755859375
2017-02-27,97.47000122070312
2017-02-28,97.44000244140625
2017-03-01,98.4000015258789
2017-03-02,98.2699966430664
2017-03-03,98.5199966430664
2017-03-06,98.37000274658203
2017-03-07,98.16999816894531
2017-03-08,97.91999816894531
2017-03-09,98.19999694824219
2017-03-10,98.77999877929688
2017-03-13,98.79000091552734
2017-03-14,98.66000366210938
2017-03-15,99.73999786376953
2017-03-16,98.72000122070312
2017-03-17,99.05999755859375
2017-03-20,99.16999816894531
2017-03-21,98.43000030517578
2017-03-22,98.56999969482422
2017-03-23,98.2699966430664
2017-03-24,98.69999694824219
2017-03-27,98.63999938964844
2017-03-28,98.83999633789062
2017-03-29,98.22000122070312
2017-03-30,98.37000274658203
2017-03-31,98.19000244140625
2017-04-03,98.01000213623047
2017-04-04,97.62000274658203
2017-04-05,97.88999938964844
2017-04-06,97.86000061035156
2017-04-07,97.8499984741211
2017-04-10,98.20999908447266
2017-04-11,98.2300033569336
2017-04-12,98.12000274658203
2017-04-13,97.25
2017-04-17,97.7699966430664
2017-04-18,97.11000061035156
2017-04-19,98.11000061035156
2017-04-20,104.02999877929688
2017-04-21,103.30000305175781
2017-04-24,104.08999633789062
2017-04-25,105.87000274658203
2017-04-26,105.76000213623047
2017-04-27,105.80999755859375
2017-04-28,105.51000213623047
2017-05-01,106.2699966430664
2017-05-02,106.80000305175781
2017-05-03,106.73999786376953
2017-05-04,107.22000122070312
2017-05-05,107.08999633789062
2017-05-08,107.19000244140625
2017-05-09,107.27999877929688
2017-05-10,107.8499984741211
2017-05-11,107.41000366210938
2017-05-12,106.47000122070312
2017-05-15,107.58999633789062
2017-05-16,106.38999938964844
2017-05-17,105.12000274658203
2017-05-18,105.6500015258789
2017-05-19,105.88999938964844
2017-05-22,106.55000305175781
2017-05-23,106.51000213623047
2017-05-24,106.54000091552734
2017-05-25,108.13999938964844
2017-05-26,107.9800033569336
2017-05-30,107.88999938964844
2017-05-31,108.7699966430664
2017-06-01,109.72000122070312
2017-06-02,109.94000244140625
2017-06-05,109.33999633789062
2017-06-06,109.13999938964844
2017-06-07,108.93000030517578
2017-06-08,108.31999969482422
2017-06-09,108.41000366210938
2017-06-12,107.44000244140625
2017-06-13,108.43000030517578
2017-06-14,107.2300033569336
2017-06-15,107.7300033569336
2017-06-16,107.66999816894531
2017-06-19,108.13999938964844
2017-06-20,108.33999633789062
2017-06-21,109.02999877929688
2017-06-22,109.55999755859375
2017-06-23,109.69999694824219
2017-06-26,110.05000305175781
2017-06-27,109.47000122070312
2017-06-28,111.11000061035156
2017-06-29,110.54000091552734
2017-06-30,111.16000366210938
2017-07-03,110.66000366210938
2017-07-05,110.79000091552734
2017-07-06,109.01000213623047
2017-07-07,109.7300033569336
2017-07-10,108.58999633789062
2017-07-11,108.55999755859375
2017-07-12,108.9000015258789
2017-07-13,108.66999816894531
2017-07-14,109.02999877929688
2017-07-17,109.66000366210938
2017-07-18,109.61000061035156
2017-07-19,109.93000030517578
2017-07-20,109.6500015258789
2017-07-21,109.38999938964844
2017-07-24,109.44000244140625
2017-07-25,108.18000030517578
2017-07-26,108.22000122070312
2017-07-27,108.98999786376953
2017-07-28,109.51000213623047
2017-07-31,108.30999755859375
2017-08-01,108.33999633789062
2017-08-02,107.97000122070312
2017-08-03,107.55999755859375
2017-08-04,106.97000122070312
2017-08-07,106.7300033569336
2017-08-08,106.20999908447266
2017-08-09,106.5
2017-08-10,105.61000061035156
2017-08-11,106.0999984741211
2017-08-14,106.45999908447266
2017-08-15,106.5999984741211
2017-08-16,106.75
2017-08-17,105.37000274658203
2017-08-18,104.87000274658203
2017-08-21,105.0
2017-08-22,106.83999633789062
2017-08-23,106.73999786376953
2017-08-24,106.56999969482422
2017-08-25,107.0199966430664
2017-08-28,107.04000091552734
2017-08-29,106.79000091552734
2017-08-30,107.26000213623047
2017-08-31,108.3499984741211
2017-09-01,108.16999816894531
2017-09-05,107.41999816894531
2017-09-06,107.26000213623047
2017-09-07,107.29000091552734
2017-09-08,107.54000091552734
2017-09-11,108.2300033569336
2017-09-12,107.52999877929688
2017-09-13,106.88999938964844
2017-09-14,105.5999984741211
2017-09-15,104.95999908447266
2017-09-18,103.86000061035156
2017-09-19,101.86000061035156
2017-09-20,101.80000305175781
2017-09-21,101.55000305175781
2017-09-22,102.11000061035156
2017-09-25,94.56999969482422
2017-09-26,94.30000305175781
2017-09-27,93.08999633789062
2017-09-28,91.95999908447266
2017-09-29,93.63999938964844
2017-10-02,93.56999969482422
2017-10-03,92.88999938964844
2017-10-04,92.95999908447266
2017-10-05,92.44000244140625
2017-10-06,92.41999816894531
2017-10-09,91.05999755859375
