Date,AVB
2020-08-26,153.85000610351562
2020-08-27,158.4499969482422
2020-08-28,159.6199951171875
2020-08-31,158.05999755859375
2020-09-01,158.1999969482422
2020-09-02,161.3000030517578
2020-09-03,160.32000732421875
2020-09-04,162.10000610351562
2020-09-08,158.4600067138672
2020-09-09,156.33999633789062
2020-09-10,152.52000427246094
2020-09-11,149.8699951171875
2020-09-14,154.55999755859375
2020-09-15,152.57000732421875
2020-09-16,153.08999633789062
2020-09-17,153.5
2020-09-18,151.05999755859375
2020-09-21,145.92999267578125
2020-09-22,149.1999969482422
2020-09-23,147.05999755859375
2020-09-24,146.9600067138672
2020-09-25,148.0399932861328
2020-09-28,151.4499969482422
2020-09-29,147.52000427246094
2020-09-30,149.33999633789062
2020-10-01,155.60000610351562
2020-10-02,157.94000244140625
2020-10-05,160.42999267578125
2020-10-06,158.60000610351562
2020-10-07,156.85000610351562
2020-10-08,160.10000610351562
2020-10-09,158.33999633789062
2020-10-12,159.10000610351562
2020-10-13,154.89999389648438
2020-10-14,153.6199951171875
2020-10-15,153.16000366210938
2020-10-16,148.94000244140625
2020-10-19,145.41000366210938
2020-10-20,145.5500030517578
2020-10-21,145.97000122070312
2020-10-22,146.47999572753906
2020-10-23,145.7899932861328
2020-10-26,143.3800048828125
2020-10-27,139.8800048828125
2020-10-28,132.7100067138672
2020-10-29,136.1300048828125
2020-10-30,139.1300048828125
2020-11-02,145.33999633789062
2020-11-03,151.14999389648438
2020-11-04,148.3300018310547
2020-11-05,148.24000549316406
2020-11-06,147.9499969482422
2020-11-09,164.69000244140625
2020-11-10,171.7899932861328
2020-11-11,168.82000732421875
2020-11-12,166.5
2020-11-13,169.33999633789062
2020-11-16,173.35000610351562
2020-11-17,174.1199951171875
2020-11-18,169.60000610351562
2020-11-19,170.3000030517578
2020-11-20,171.89999389648438
2020-11-23,171.0500030517578
2020-11-24,173.30999755859375
2020-11-25,171.0500030517578
2020-11-27,167.8699951171875
2020-11-30,166.58999633789062
2020-12-01,167.4499969482422
2020-12-02,169.27999877929688
2020-12-03,171.1300048828125
2020-12-04,173.83999633789062
2020-12-07,172.67999267578125
2020-12-08,169.35000610351562
2020-12-09,166.4499969482422
2020-12-10,162.52000427246094
2020-12-11,162.36000061035156
2020-12-14,159.6699981689453
2020-12-15,161.97000122070312
2020-12-16,161.50999450683594
2020-12-17,163.22999572753906
2020-12-18,158.44000244140625
2020-12-21,157.9600067138672
2020-12-22,158.55999755859375
2020-12-23,156.72000122070312
2020-12-24,157.74000549316406
2020-12-28,160.3300018310547
2020-12-29,157.2100067138672
2020-12-30,158.0500030517578
2020-12-31,160.42999267578125
2021-01-04,155.52000427246094
2021-01-05,155.07000732421875
2021-01-06,159.22999572753906
2021-01-07,157.05999755859375
2021-01-08,158.44000244140625
2021-01-11,157.3800048828125
2021-01-12,157.3800048828125
2021-01-13,159.19000244140625
2021-01-14,160.49000549316406
2021-01-15,164.0
2021-01-19,162.41000366210938
2021-01-20,165.9199981689453
2021-01-21,165.4600067138672
2021-01-22,164.72999572753906
2021-01-25,166.61000061035156
2021-01-26,168.11000061035156
2021-01-27,163.8699951171875
2021-01-28,166.02000427246094
2021-01-29,163.6699981689453
2021-02-01,165.22999572753906
2021-02-02,166.44000244140625
2021-02-03,167.7899932861328
2021-02-04,171.85000610351562
2021-02-05,172.22000122070312
2021-02-08,173.3300018310547
2021-02-09,173.8300018310547
2021-02-10,175.85000610351562
2021-02-11,178.92999267578125
2021-02-12,179.50999450683594
2021-02-16,178.55999755859375
2021-02-17,179.0
2021-02-18,177.77000427246094
2021-02-19,178.00999450683594
2021-02-22,178.27999877929688
2021-02-23,180.74000549316406
2021-02-24,185.0
2021-02-25,180.32000732421875
2021-02-26,175.75
2021-03-01,177.02000427246094
2021-03-02,178.22000122070312
2021-03-03,181.39999389648438
2021-03-04,178.0500030517578
2021-03-05,177.64999389648438
2021-03-08,183.91000366210938
2021-03-09,182.02000427246094
2021-03-10,185.17999267578125
2021-03-11,186.32000732421875
2021-03-12,190.49000549316406
2021-03-15,193.4199981689453
2021-03-16,190.3000030517578
2021-03-17,189.72000122070312
2021-03-18,188.6999969482422
2021-03-19,182.7899932861328
2021-03-22,185.1300048828125
2021-03-23,184.75
2021-03-24,184.85000610351562
2021-03-25,187.33999633789062
2021-03-26,189.1199951171875
2021-03-29,187.35000610351562
2021-03-30,187.3699951171875
2021-03-31,184.50999450683594
2021-04-01,186.89999389648438
2021-04-05,185.99000549316406
2021-04-06,186.5
2021-04-07,187.77999877929688
2021-04-08,185.64999389648438
2021-04-09,185.94000244140625
2021-04-12,187.1199951171875
2021-04-13,187.8000030517578
2021-04-14,186.25999450683594
2021-04-15,188.4600067138672
2021-04-16,189.80999755859375
2021-04-19,190.36000061035156
2021-04-20,192.67999267578125
2021-04-21,193.6199951171875
2021-04-22,192.39999389648438
2021-04-23,193.8800048828125
2021-04-26,194.77000427246094
2021-04-27,195.30999755859375
2021-04-28,191.35000610351562
2021-04-29,191.50999450683594
2021-04-30,192.0
2021-05-03,191.64999389648438
2021-05-04,190.38999938964844
2021-05-05,187.9600067138672
2021-05-06,193.2899932861328
2021-05-07,195.52999877929688
2021-05-10,196.99000549316406
2021-05-11,196.17999267578125
2021-05-12,192.83999633789062
2021-05-13,196.5
2021-05-14,197.9600067138672
2021-05-17,198.27000427246094
2021-05-18,199.0
2021-05-19,196.6699981689453
2021-05-20,199.8800048828125
2021-05-21,200.41000366210938
2021-05-24,203.39999389648438
2021-05-25,204.39999389648438
2021-05-26,204.8699951171875
2021-05-27,204.07000732421875
2021-05-28,206.94000244140625
2021-06-01,210.67999267578125
2021-06-02,212.75
2021-06-03,213.10000610351562
2021-06-04,211.75
2021-06-07,212.13999938964844
2021-06-08,211.02999877929688
2021-06-09,210.75999450683594
2021-06-10,214.66000366210938
2021-06-11,214.63999938964844
2021-06-14,214.2100067138672
2021-06-15,210.97000122070312
2021-06-16,209.69000244140625
2021-06-17,210.02000427246094
2021-06-18,206.10000610351562
2021-06-21,212.10000610351562
2021-06-22,211.5800018310547
2021-06-23,212.7100067138672
2021-06-24,212.02999877929688
2021-06-25,213.94000244140625
2021-06-28,212.3800048828125
2021-06-29,210.30999755859375
2021-06-30,208.69000244140625
2021-07-01,210.50999450683594
2021-07-02,211.3300018310547
2021-07-06,213.5500030517578
2021-07-07,215.72999572753906
2021-07-08,217.27000427246094
2021-07-09,220.8300018310547
2021-07-12,223.97000122070312
2021-07-13,221.22000122070312
2021-07-14,224.07000732421875
2021-07-15,224.92999267578125
2021-07-16,225.8699951171875
2021-07-19,223.1699981689453
2021-07-20,228.74000549316406
2021-07-21,228.17999267578125
2021-07-22,224.4499969482422
2021-07-23,226.8000030517578
2021-07-26,226.1999969482422
2021-07-27,228.27999877929688
2021-07-28,227.4499969482422
2021-07-29,229.9199981689453
2021-07-30,227.8300018310547
2021-08-02,228.80999755859375
2021-08-03,228.89999389648438
2021-08-04,227.8800048828125
2021-08-05,229.19000244140625
2021-08-06,228.9199981689453
2021-08-09,227.5399932861328
2021-08-10,222.77999877929688
2021-08-11,222.1999969482422
2021-08-12,222.3000030517578
2021-08-13,224.5500030517578
2021-08-16,225.11000061035156
2021-08-17,224.58999633789062
2021-08-18,222.8699951171875
2021-08-19,223.9499969482422
2021-08-20,224.6300048828125
2021-08-23,223.14999389648438
2021-08-24,221.7899932861328
2021-08-25,222.25999450683594
2021-08-26,224.38999938964844
2021-08-27,225.6199951171875
2021-08-30,228.22000122070312
2021-08-31,229.5800018310547
2021-09-01,232.60000610351562
2021-09-02,233.02000427246094
2021-09-03,232.85000610351562
2021-09-07,227.58999633789062
2021-09-08,230.49000549316406
2021-09-09,226.0
2021-09-10,223.5500030517578
2021-09-13,223.7100067138672
2021-09-14,224.2899932861328
2021-09-15,224.75
2021-09-16,223.67999267578125
2021-09-17,219.88999938964844
2021-09-20,220.47999572753906
2021-09-21,220.7100067138672
2021-09-22,223.47999572753906
2021-09-23,227.27000427246094
2021-09-24,226.41000366210938
2021-09-27,221.66000366210938
2021-09-28,222.14999389648438
2021-09-29,225.0
2021-09-30,221.63999938964844
2021-10-01,222.75999450683594
2021-10-04,224.7899932861328
2021-10-05,224.4600067138672
2021-10-06,226.35000610351562
2021-10-07,226.0399932861328
2021-10-08,223.85000610351562
2021-10-11,223.80999755859375
2021-10-12,226.5
2021-10-13,228.3000030517578
2021-10-14,232.38999938964844
2021-10-15,230.6300048828125
2021-10-18,230.0
2021-10-19,228.5
2021-10-20,233.0
2021-10-21,232.00999450683594
2021-10-22,232.75999450683594
2021-10-25,232.77000427246094
2021-10-26,234.41000366210938
2021-10-27,236.6300048828125
2021-10-28,239.1999969482422
2021-10-29,236.67999267578125
2021-11-01,235.10000610351562
2021-11-02,235.60000610351562
2021-11-03,236.72999572753906
2021-11-04,233.72000122070312
2021-11-05,237.83999633789062
2021-11-08,238.3800048828125
2021-11-09,240.1300048828125
2021-11-10,240.36000061035156
2021-11-11,241.02000427246094
2021-11-12,241.00999450683594
2021-11-15,245.42999267578125
2021-11-16,241.88999938964844
2021-11-17,243.89999389648438
2021-11-18,246.1199951171875
2021-11-19,242.00999450683594
2021-11-22,238.3800048828125
2021-11-23,242.72999572753906
2021-11-24,246.86000061035156
2021-11-26,239.38999938964844
2021-11-29,240.77999877929688
2021-11-30,238.8699951171875
2021-12-01,230.10000610351562
2021-12-02,238.4199981689453
2021-12-03,237.9600067138672
2021-12-06,240.86000061035156
2021-12-07,241.22999572753906
2021-12-08,245.4600067138672
2021-12-09,242.52000427246094
2021-12-10,244.8699951171875
2021-12-13,248.07000732421875
2021-12-14,244.24000549316406
2021-12-15,248.89999389648438
2021-12-16,245.91000366210938
2021-12-17,244.52999877929688
2021-12-20,241.5500030517578
2021-12-21,245.1699981689453
2021-12-22,247.17999267578125
2021-12-23,245.77000427246094
2021-12-27,249.6999969482422
2021-12-28,250.41000366210938
2021-12-29,252.5500030517578
2021-12-30,251.25999450683594
2021-12-31,252.58999633789062
2022-01-03,252.6199951171875
2022-01-04,255.1199951171875
2022-01-05,251.14999389648438
2022-01-06,251.92999267578125
2022-01-07,248.8699951171875
2022-01-10,248.63999938964844
2022-01-11,249.2100067138672
2022-01-12,250.72000122070312
2022-01-13,251.07000732421875
2022-01-14,248.67999267578125
2022-01-18,247.97999572753906
2022-01-19,245.97000122070312
2022-01-20,243.3699951171875
2022-01-21,242.0
2022-01-24,240.38999938964844
2022-01-25,241.5
2022-01-26,240.5
2022-01-27,237.2100067138672
2022-01-28,243.36000061035156
2022-01-31,244.22999572753906
2022-02-01,244.47999572753906
2022-02-02,251.6300048828125
2022-02-03,250.2100067138672
2022-02-04,247.3000030517578
2022-02-07,244.3699951171875
2022-02-08,240.49000549316406
2022-02-09,248.75
2022-02-10,242.0
2022-02-11,240.6699981689453
2022-02-14,238.14999389648438
2022-02-15,239.9600067138672
2022-02-16,239.8699951171875
2022-02-17,236.13999938964844
2022-02-18,235.08999633789062
2022-02-22,236.25
2022-02-23,234.3800048828125
2022-02-24,236.3699951171875
2022-02-25,244.0500030517578
2022-02-28,238.58999633789062
2022-03-01,234.17999267578125
2022-03-02,240.67999267578125
2022-03-03,243.10000610351562
2022-03-04,247.33999633789062
2022-03-07,244.5800018310547
2022-03-08,239.9499969482422
2022-03-09,244.4600067138672
2022-03-10,244.02000427246094
2022-03-11,241.1199951171875
2022-03-14,239.32000732421875
2022-03-15,240.22000122070312
2022-03-16,243.00999450683594
2022-03-17,245.97000122070312
2022-03-18,245.3800048828125
2022-03-21,244.8300018310547
