Date,TPL
2024-12-16,405.3133239746094
2024-12-17,401.2200012207031
2024-12-18,371.4866638183594
2024-12-19,365.4433288574219
2024-12-20,377.7066650390625
2024-12-23,379.8166809082031
2024-12-24,387.0666809082031
2024-12-26,389.0033264160156
2024-12-27,381.7066650390625
2024-12-30,369.1433410644531
2024-12-31,368.6533203125
2025-01-02,393.3599853515625
2025-01-03,403.6766662597656
2025-01-06,408.8766784667969
2025-01-07,419.42999267578125
2025-01-08,425.3133239746094
2025-01-10,433.6433410644531
2025-01-13,433.5233459472656
2025-01-14,442.7699890136719
2025-01-15,458.3299865722656
2025-01-16,464.3299865722656
2025-01-17,470.9333190917969
2025-01-21,472.5533447265625
2025-01-22,471.8933410644531
2025-01-23,468.4333190917969
2025-01-24,453.35333251953125
2025-01-27,418.5733337402344
2025-01-28,425.07666015625
2025-01-29,423.9966735839844
2025-01-30,431.46331787109375
2025-01-31,432.3900146484375
2025-02-03,444.26666259765625
2025-02-04,452.4200134277344
2025-02-05,464.7733459472656
2025-02-06,446.1933288574219
2025-02-07,448.4166564941406
2025-02-10,460.39666748046875
2025-02-11,454.7066650390625
2025-02-12,447.7200012207031
2025-02-13,451.05999755859375
2025-02-14,457.4666748046875
2025-02-18,470.2799987792969
2025-02-19,468.2900085449219
2025-02-20,477.0033264160156
2025-02-21,448.5199890136719
2025-02-24,431.3066711425781
2025-02-25,429.74334716796875
2025-02-26,450.489990234375
2025-02-27,452.00665283203125
2025-02-28,475.98333740234375
2025-03-03,452.1266784667969
2025-03-04,455.8133239746094
2025-03-05,456.3766784667969
2025-03-06,434.99334716796875
2025-03-07,458.2466735839844
2025-03-10,443.75665283203125
2025-03-11,442.4766540527344
2025-03-12,449.30999755859375
2025-03-13,418.2799987792969
2025-03-14,440.3566589355469
2025-03-17,446.5299987792969
2025-03-18,447.9100036621094
2025-03-19,461.663330078125
2025-03-20,457.1600036621094
2025-03-21,424.3833312988281
2025-03-24,448.32666015625
2025-03-25,454.1199951171875
2025-03-26,452.9166564941406
2025-03-27,443.9700012207031
2025-03-28,435.2366638183594
2025-03-31,441.663330078125
2025-04-01,450.9466552734375
2025-04-02,463.80999755859375
2025-04-03,406.99334716796875
2025-04-04,359.6666564941406
2025-04-07,384.63665771484375
2025-04-08,372.4966735839844
2025-04-09,421.163330078125
2025-04-10,395.5566711425781
2025-04-11,412.0333251953125
2025-04-14,415.84332275390625
2025-04-15,421.42333984375
2025-04-16,425.8599853515625
2025-04-17,432.8800048828125
2025-04-21,416.3233337402344
2025-04-22,436.80999755859375
2025-04-23,443.5666809082031
2025-04-24,445.2633361816406
2025-04-25,444.8766784667969
2025-04-28,450.1266784667969
2025-04-29,443.42999267578125
2025-04-30,429.6233215332031
2025-05-01,435.3766784667969
2025-05-02,448.7966613769531
2025-05-05,440.53668212890625
2025-05-06,444.71331787109375
2025-05-07,447.7933349609375
2025-05-08,429.163330078125
2025-05-09,433.79998779296875
2025-05-12,447.0400085449219
2025-05-13,459.5466613769531
2025-05-14,468.6400146484375
2025-05-15,472.3666687011719
2025-05-16,476.8500061035156
2025-05-19,473.38665771484375
2025-05-20,456.9033203125
2025-05-21,451.88665771484375
2025-05-22,426.29998779296875
2025-05-23,424.13665771484375
2025-05-27,414.5133361816406
2025-05-28,406.5133361816406
2025-05-29,399.4433288574219
2025-05-30,371.34332275390625
2025-06-02,370.0466613769531
2025-06-03,375.4566650390625
2025-06-04,367.510009765625
2025-06-05,364.35333251953125
2025-06-06,371.086669921875
2025-06-09,368.3466796875
2025-06-10,366.52667236328125
2025-06-11,366.6700134277344
2025-06-12,365.8333435058594
2025-06-13,373.1933288574219
2025-06-16,364.3333435058594
2025-06-17,362.5333251953125
2025-06-18,359.913330078125
2025-06-20,361.4033203125
2025-06-23,350.0
2025-06-24,353.3133239746094
2025-06-25,345.4266662597656
2025-06-26,358.48333740234375
2025-06-27,351.8133239746094
2025-06-30,352.1300048828125
2025-07-01,356.2266540527344
2025-07-02,357.3166809082031
2025-07-03,358.65667724609375
2025-07-07,344.6400146484375
2025-07-08,348.8233337402344
2025-07-09,349.1833190917969
2025-07-10,350.34332275390625
2025-07-11,348.9266662597656
2025-07-14,345.8833312988281
2025-07-15,327.54998779296875
2025-07-16,328.88665771484375
2025-07-17,330.739990234375
2025-07-18,332.3699951171875
2025-07-21,323.32000732421875
2025-07-22,312.4566650390625
2025-07-23,310.4266662597656
2025-07-24,323.14666748046875
2025-07-25,326.42999267578125
2025-07-28,325.5233459472656
2025-07-29,331.2066650390625
2025-07-30,328.6966552734375
2025-07-31,322.7099914550781
2025-08-01,311.6000061035156
2025-08-04,317.3466796875
2025-08-05,319.60333251953125
2025-08-06,316.8733215332031
2025-08-07,289.1533203125
2025-08-08,287.3666687011719
2025-08-11,284.9433288574219
2025-08-12,285.60333251953125
2025-08-13,294.1300048828125
2025-08-14,304.1833190917969
2025-08-15,294.04998779296875
2025-08-18,297.3500061035156
2025-08-19,300.7266540527344
2025-08-20,298.25665283203125
2025-08-21,293.4266662597656
2025-08-22,303.8766784667969
2025-08-25,300.21331787109375
2025-08-26,303.67999267578125
2025-08-27,302.8999938964844
2025-08-28,307.2966613769531
2025-08-29,311.1600036621094
2025-09-02,314.1066589355469
2025-09-03,303.1600036621094
2025-09-04,309.6433410644531
2025-09-05,296.39666748046875
2025-09-08,304.1933288574219
2025-09-09,300.0400085449219
2025-09-10,312.5433349609375
2025-09-11,312.9966735839844
2025-09-12,312.3900146484375
2025-09-15,307.8399963378906
2025-09-16,311.8900146484375
2025-09-17,304.3333435058594
2025-09-18,304.42333984375
2025-09-19,291.70001220703125
2025-09-22,292.32000732421875
2025-09-23,310.4266662597656
2025-09-24,311.6666564941406
2025-09-25,308.5233459472656
2025-09-26,318.09332275390625
2025-09-29,306.8800048828125
2025-09-30,311.21331787109375
2025-10-01,319.32666015625
2025-10-02,322.5799865722656
2025-10-03,315.2966613769531
2025-10-06,325.1333312988281
2025-10-07,319.8699951171875
2025-10-08,317.6400146484375
2025-10-09,303.2633361816406
2025-10-10,296.4166564941406
2025-10-13,297.4100036621094
2025-10-14,302.50665283203125
2025-10-15,308.9166564941406
2025-10-16,312.7266540527344
2025-10-17,312.99334716796875
2025-10-20,311.4866638183594
2025-10-21,309.5433349609375
2025-10-22,308.6199951171875
2025-10-23,312.5466613769531
2025-10-24,309.5433349609375
2025-10-27,309.79998779296875
2025-10-28,305.0033264160156
2025-10-29,308.1333312988281
2025-10-30,309.5
2025-10-31,314.4599914550781
2025-11-03,308.2200012207031
2025-11-04,304.80999755859375
2025-11-05,306.3500061035156
2025-11-06,337.0433349609375
2025-11-07,327.2300109863281
2025-11-10,331.28668212890625
2025-11-11,329.7300109863281
2025-11-12,335.4666748046875
2025-11-13,329.65667724609375
2025-11-14,340.8833312988281
2025-11-17,319.15667724609375
2025-11-18,306.7066650390625
2025-11-19,301.9200134277344
2025-11-20,294.5199890136719
2025-11-21,298.80999755859375
2025-11-24,292.239990234375
2025-11-25,288.13665771484375
2025-11-26,287.63665771484375
2025-11-28,288.0966796875
2025-12-01,284.5799865722656
2025-12-02,288.22332763671875
2025-12-03,304.90667724609375
2025-12-04,306.5833435058594
2025-12-05,308.3599853515625
2025-12-08,301.3833312988281
2025-12-09,293.6066589355469
2025-12-10,297.5
2025-12-11,296.76666259765625
2025-12-12,279.5466613769531
2025-12-15,279.8766784667969
2025-12-16,273.5633239746094
2025-12-17,294.3333435058594
2025-12-18,298.4700012207031
2025-12-19,299.6199951171875
2025-12-22,302.79998779296875
2025-12-23,297.3299865722656
2025-12-24,296.0
2025-12-26,287.5400085449219
2025-12-29,294.5299987792969
2025-12-30,292.67999267578125
