Date,VTRS
2022-06-23,10.729999542236328
2022-06-24,10.960000038146973
2022-06-27,11.069999694824219
2022-06-28,10.899999618530273
2022-06-29,10.8100004196167
2022-06-30,10.470000267028809
2022-07-01,10.710000038146973
2022-07-05,10.5
2022-07-06,10.300000190734863
2022-07-07,10.420000076293945
2022-07-08,10.350000381469727
2022-07-11,10.050000190734863
2022-07-12,10.220000267028809
2022-07-13,9.979999542236328
2022-07-14,9.850000381469727
2022-07-15,9.850000381469727
2022-07-18,9.829999923706055
2022-07-19,10.069999694824219
2022-07-20,9.970000267028809
2022-07-21,9.880000114440918
2022-07-22,9.550000190734863
2022-07-25,9.739999771118164
2022-07-26,9.920000076293945
2022-07-27,10.069999694824219
2022-07-28,9.779999732971191
2022-07-29,9.6899995803833
2022-08-01,9.65999984741211
2022-08-02,9.710000038146973
2022-08-03,9.75
2022-08-04,9.619999885559082
2022-08-05,9.729999542236328
2022-08-08,10.09000015258789
2022-08-09,10.460000038146973
2022-08-10,10.770000457763672
2022-08-11,10.960000038146973
2022-08-12,11.130000114440918
2022-08-15,11.109999656677246
2022-08-16,11.039999961853027
2022-08-17,10.75
2022-08-18,10.59000015258789
2022-08-19,10.569999694824219
2022-08-22,10.350000381469727
2022-08-23,10.149999618530273
2022-08-24,10.15999984741211
2022-08-25,10.170000076293945
2022-08-26,9.880000114440918
2022-08-29,9.869999885559082
2022-08-30,9.699999809265137
2022-08-31,9.550000190734863
2022-09-01,9.569999694824219
2022-09-02,9.449999809265137
2022-09-06,9.40999984741211
2022-09-07,9.720000267028809
2022-09-08,9.680000305175781
2022-09-09,9.880000114440918
2022-09-12,10.109999656677246
2022-09-13,9.489999771118164
2022-09-14,9.430000305175781
2022-09-15,9.550000190734863
2022-09-16,9.300000190734863
2022-09-19,9.289999961853027
2022-09-20,9.039999961853027
2022-09-21,9.039999961853027
2022-09-22,8.9399995803833
2022-09-23,8.6899995803833
2022-09-26,8.529999732971191
2022-09-27,8.479999542236328
2022-09-28,8.729999542236328
2022-09-29,8.600000381469727
2022-09-30,8.520000457763672
2022-10-03,8.720000267028809
2022-10-04,9.210000038146973
2022-10-05,9.180000305175781
2022-10-06,8.9399995803833
2022-10-07,8.739999771118164
2022-10-10,8.75
2022-10-11,9.390000343322754
2022-10-12,9.390000343322754
2022-10-13,9.649999618530273
2022-10-14,9.550000190734863
2022-10-17,9.609999656677246
2022-10-18,9.609999656677246
2022-10-19,9.380000114440918
2022-10-20,9.34000015258789
2022-10-21,9.380000114440918
2022-10-24,9.529999732971191
2022-10-25,9.779999732971191
2022-10-26,9.970000267028809
2022-10-27,9.869999885559082
2022-10-28,10.069999694824219
2022-10-31,10.130000114440918
2022-11-01,10.25
2022-11-02,10.069999694824219
2022-11-03,9.670000076293945
2022-11-04,9.699999809265137
2022-11-07,10.970000267028809
2022-11-08,11.100000381469727
2022-11-09,10.829999923706055
2022-11-10,11.34000015258789
2022-11-11,11.4399995803833
2022-11-14,11.5600004196167
2022-11-15,11.319999694824219
2022-11-16,11.079999923706055
2022-11-17,10.960000038146973
2022-11-18,11.0
2022-11-21,11.09000015258789
2022-11-22,11.069999694824219
2022-11-23,11.020000457763672
2022-11-25,11.140000343322754
2022-11-28,11.0600004196167
2022-11-29,11.180000305175781
2022-11-30,11.029999732971191
2022-12-01,11.239999771118164
2022-12-02,11.170000076293945
2022-12-05,10.920000076293945
2022-12-06,10.930000305175781
2022-12-07,10.899999618530273
2022-12-08,10.960000038146973
2022-12-09,10.779999732971191
2022-12-12,11.140000343322754
2022-12-13,11.34000015258789
2022-12-14,11.319999694824219
2022-12-15,11.140000343322754
2022-12-16,10.960000038146973
2022-12-19,10.90999984741211
2022-12-20,10.739999771118164
2022-12-21,10.850000381469727
2022-12-22,10.75
2022-12-23,11.010000228881836
2022-12-27,11.039999961853027
2022-12-28,10.920000076293945
2022-12-29,11.130000114440918
2022-12-30,11.130000114440918
2023-01-03,11.380000114440918
2023-01-04,11.75
2023-01-05,11.84000015258789
2023-01-06,12.100000381469727
2023-01-09,12.010000228881836
2023-01-10,11.84000015258789
2023-01-11,11.770000457763672
2023-01-12,11.65999984741211
2023-01-13,11.539999961853027
2023-01-17,11.84000015258789
2023-01-18,11.470000267028809
2023-01-19,11.520000457763672
2023-01-20,11.600000381469727
2023-01-23,11.819999694824219
2023-01-24,11.600000381469727
2023-01-25,11.640000343322754
2023-01-26,11.640000343322754
2023-01-27,11.890000343322754
2023-01-30,11.9399995803833
2023-01-31,12.15999984741211
2023-02-01,12.260000228881836
2023-02-02,12.1899995803833
2023-02-03,12.180000305175781
2023-02-06,12.050000190734863
2023-02-07,12.109999656677246
2023-02-08,11.920000076293945
2023-02-09,11.720000267028809
2023-02-10,11.84000015258789
2023-02-13,11.979999542236328
2023-02-14,11.8100004196167
2023-02-15,11.850000381469727
2023-02-16,11.649999618530273
2023-02-17,11.6899995803833
2023-02-21,11.5
2023-02-22,11.489999771118164
2023-02-23,11.539999961853027
2023-02-24,11.510000228881836
2023-02-27,11.199999809265137
2023-02-28,11.399999618530273
2023-03-01,11.3100004196167
2023-03-02,11.130000114440918
2023-03-03,11.130000114440918
2023-03-06,10.859999656677246
2023-03-07,10.729999542236328
2023-03-08,10.5600004196167
2023-03-09,10.130000114440918
