Date,OGN
2021-12-23,30.219999313354492
2021-12-27,30.09000015258789
2021-12-28,29.889999389648438
2021-12-29,29.81999969482422
2021-12-30,30.729999542236328
2021-12-31,30.450000762939453
2022-01-03,31.15999984741211
2022-01-04,31.520000457763672
2022-01-05,31.100000381469727
2022-01-06,31.510000228881836
2022-01-07,32.40999984741211
2022-01-10,32.209999084472656
2022-01-11,32.75
2022-01-12,32.61000061035156
2022-01-13,32.900001525878906
2022-01-14,32.86000061035156
2022-01-18,32.06999969482422
2022-01-19,32.2400016784668
2022-01-20,31.81999969482422
2022-01-21,30.969999313354492
2022-01-24,30.450000762939453
2022-01-25,30.709999084472656
2022-01-26,30.729999542236328
2022-01-27,30.700000762939453
2022-01-28,31.450000762939453
2022-01-31,31.90999984741211
2022-02-01,32.9900016784668
2022-02-02,33.33000183105469
2022-02-03,32.91999816894531
2022-02-04,33.119998931884766
2022-02-07,33.52000045776367
2022-02-08,33.75
2022-02-09,34.59000015258789
2022-02-10,34.45000076293945
2022-02-11,34.720001220703125
2022-02-14,34.380001068115234
2022-02-15,35.220001220703125
2022-02-16,36.34000015258789
2022-02-17,36.369998931884766
2022-02-18,36.09000015258789
2022-02-22,35.97999954223633
2022-02-23,35.5
2022-02-24,36.029998779296875
2022-02-25,37.56999969482422
2022-02-28,37.33000183105469
2022-03-01,37.459999084472656
2022-03-02,39.36000061035156
2022-03-03,39.02000045776367
2022-03-04,38.81999969482422
2022-03-07,38.41999816894531
2022-03-08,36.650001525878906
2022-03-09,36.459999084472656
2022-03-10,35.97999954223633
2022-03-11,35.83000183105469
2022-03-14,32.36000061035156
2022-03-15,32.290000915527344
2022-03-16,32.900001525878906
2022-03-17,34.34000015258789
2022-03-18,35.08000183105469
2022-03-21,34.77000045776367
2022-03-22,35.349998474121094
2022-03-23,35.34000015258789
2022-03-24,35.29999923706055
2022-03-25,34.9900016784668
2022-03-28,35.16999816894531
2022-03-29,35.31999969482422
2022-03-30,35.810001373291016
2022-03-31,34.93000030517578
2022-04-01,35.150001525878906
2022-04-04,34.720001220703125
2022-04-05,35.400001525878906
2022-04-06,36.20000076293945
2022-04-07,36.20000076293945
2022-04-08,35.869998931884766
2022-04-11,35.18000030517578
2022-04-12,34.9900016784668
2022-04-13,34.97999954223633
2022-04-14,34.900001525878906
2022-04-18,33.380001068115234
2022-04-19,33.95000076293945
2022-04-20,33.349998474121094
2022-04-21,32.77000045776367
2022-04-22,32.2599983215332
2022-04-25,32.5099983215332
2022-04-26,31.65999984741211
2022-04-27,32.41999816894531
2022-04-28,33.0
2022-04-29,32.33000183105469
2022-05-02,32.08000183105469
2022-05-03,32.439998626708984
2022-05-04,33.189998626708984
2022-05-05,34.869998931884766
2022-05-06,34.77000045776367
2022-05-09,34.720001220703125
2022-05-10,34.7599983215332
2022-05-11,33.349998474121094
2022-05-12,34.630001068115234
2022-05-13,34.939998626708984
2022-05-16,35.43000030517578
2022-05-17,36.72999954223633
2022-05-18,35.959999084472656
2022-05-19,36.56999969482422
2022-05-20,37.63999938964844
2022-05-23,37.529998779296875
2022-05-24,37.52000045776367
2022-05-25,38.099998474121094
2022-05-26,38.560001373291016
2022-05-27,38.900001525878906
2022-05-31,37.959999084472656
2022-06-01,37.75
2022-06-02,37.33000183105469
2022-06-03,37.18000030517578
2022-06-06,37.470001220703125
2022-06-07,37.810001373291016
2022-06-08,37.61000061035156
2022-06-09,36.38999938964844
2022-06-10,35.459999084472656
2022-06-13,34.20000076293945
2022-06-14,33.130001068115234
2022-06-15,33.59000015258789
2022-06-16,32.810001373291016
2022-06-17,33.16999816894531
2022-06-21,32.880001068115234
2022-06-22,33.59000015258789
2022-06-23,34.91999816894531
2022-06-24,35.86000061035156
2022-06-27,35.43000030517578
2022-06-28,34.790000915527344
2022-06-29,34.56999969482422
2022-06-30,33.75
2022-07-01,34.25
2022-07-05,34.20000076293945
2022-07-06,33.290000915527344
2022-07-07,33.04999923706055
2022-07-08,32.75
2022-07-11,32.70000076293945
2022-07-12,32.86000061035156
2022-07-13,32.279998779296875
2022-07-14,31.850000381469727
2022-07-15,31.969999313354492
2022-07-18,31.200000762939453
2022-07-19,31.56999969482422
2022-07-20,31.65999984741211
2022-07-21,31.760000228881836
2022-07-22,31.959999084472656
2022-07-25,32.79999923706055
2022-07-26,32.900001525878906
2022-07-27,32.63999938964844
2022-07-28,32.45000076293945
2022-07-29,31.719999313354492
2022-08-01,31.829999923706055
2022-08-02,31.770000457763672
2022-08-03,32.56999969482422
2022-08-04,32.40999984741211
2022-08-05,31.5
2022-08-08,31.540000915527344
2022-08-09,31.389999389648438
2022-08-10,31.520000457763672
2022-08-11,31.690000534057617
2022-08-12,30.989999771118164
2022-08-15,31.010000228881836
2022-08-16,31.18000030517578
2022-08-17,30.8700008392334
2022-08-18,30.729999542236328
2022-08-19,30.65999984741211
2022-08-22,30.3700008392334
2022-08-23,29.920000076293945
2022-08-24,30.059999465942383
2022-08-25,30.34000015258789
2022-08-26,29.690000534057617
2022-08-29,29.350000381469727
2022-08-30,28.65999984741211
2022-08-31,28.530000686645508
2022-09-01,28.809999465942383
2022-09-02,28.5
2022-09-06,28.709999084472656
2022-09-07,28.959999084472656
2022-09-08,29.360000610351562
2022-09-09,29.829999923706055
2022-09-12,29.709999084472656
2022-09-13,28.729999542236328
2022-09-14,28.6200008392334
2022-09-15,28.75
2022-09-16,28.610000610351562
2022-09-19,28.299999237060547
2022-09-20,27.299999237060547
2022-09-21,26.799999237060547
2022-09-22,26.290000915527344
2022-09-23,25.75
2022-09-26,25.149999618530273
2022-09-27,24.260000228881836
2022-09-28,24.510000228881836
2022-09-29,23.549999237060547
2022-09-30,23.399999618530273
2022-10-03,24.06999969482422
2022-10-04,25.709999084472656
2022-10-05,25.6299991607666
2022-10-06,24.760000228881836
2022-10-07,24.010000228881836
2022-10-10,23.670000076293945
2022-10-11,23.5
2022-10-12,23.649999618530273
2022-10-13,24.030000686645508
2022-10-14,23.309999465942383
2022-10-17,23.809999465942383
2022-10-18,24.170000076293945
2022-10-19,23.799999237060547
2022-10-20,23.559999465942383
2022-10-21,23.68000030517578
2022-10-24,24.040000915527344
2022-10-25,24.729999542236328
2022-10-26,25.290000915527344
2022-10-27,25.950000762939453
2022-10-28,26.18000030517578
2022-10-31,26.18000030517578
2022-11-01,26.389999389648438
2022-11-02,25.93000030517578
2022-11-03,25.8799991607666
2022-11-04,24.350000381469727
2022-11-07,24.0
2022-11-08,23.559999465942383
2022-11-09,23.850000381469727
2022-11-10,24.709999084472656
2022-11-11,25.309999465942383
2022-11-14,24.780000686645508
2022-11-15,24.8799991607666
2022-11-16,24.389999389648438
2022-11-17,23.920000076293945
2022-11-18,24.399999618530273
2022-11-21,24.719999313354492
2022-11-22,24.829999923706055
2022-11-23,24.809999465942383
2022-11-25,25.110000610351562
2022-11-28,24.65999984741211
2022-11-29,24.940000534057617
2022-11-30,26.020000457763672
2022-12-01,26.420000076293945
2022-12-02,26.719999313354492
2022-12-05,26.350000381469727
2022-12-06,26.149999618530273
2022-12-07,26.079999923706055
2022-12-08,26.860000610351562
2022-12-09,27.049999237060547
2022-12-12,27.579999923706055
2022-12-13,28.200000762939453
2022-12-14,28.6200008392334
2022-12-15,28.280000686645508
2022-12-16,27.440000534057617
2022-12-19,27.43000030517578
2022-12-20,27.450000762939453
2022-12-21,27.790000915527344
2022-12-22,27.639999389648438
2022-12-23,27.93000030517578
2022-12-27,27.940000534057617
2022-12-28,27.649999618530273
2022-12-29,28.18000030517578
2022-12-30,27.93000030517578
2023-01-03,28.06999969482422
2023-01-04,28.940000534057617
2023-01-05,28.84000015258789
2023-01-06,29.149999618530273
2023-01-09,29.579999923706055
2023-01-10,30.1200008392334
2023-01-11,30.639999389648438
2023-01-12,31.3799991607666
2023-01-13,32.060001373291016
2023-01-17,32.08000183105469
2023-01-18,31.940000534057617
2023-01-19,31.40999984741211
2023-01-20,31.34000015258789
2023-01-23,32.0099983215332
2023-01-24,31.40999984741211
2023-01-25,30.639999389648438
2023-01-26,30.31999969482422
2023-01-27,29.940000534057617
2023-01-30,29.56999969482422
2023-01-31,30.1299991607666
2023-02-01,30.309999465942383
2023-02-02,30.40999984741211
2023-02-03,29.760000228881836
2023-02-06,29.579999923706055
2023-02-07,29.84000015258789
2023-02-08,29.68000030517578
2023-02-09,29.059999465942383
2023-02-10,29.020000457763672
2023-02-13,29.479999542236328
2023-02-14,29.1299991607666
2023-02-15,29.260000228881836
2023-02-16,24.8700008392334
2023-02-17,26.020000457763672
2023-02-21,27.040000915527344
2023-02-22,26.829999923706055
2023-02-23,26.649999618530273
2023-02-24,25.59000015258789
2023-02-27,25.09000015258789
2023-02-28,24.489999771118164
2023-03-01,24.290000915527344
2023-03-02,24.110000610351562
2023-03-03,24.559999465942383
2023-03-06,24.1200008392334
2023-03-07,23.739999771118164
2023-03-08,23.68000030517578
2023-03-09,23.270000457763672
2023-03-10,22.68000030517578
2023-03-13,22.260000228881836
2023-03-14,21.950000762939453
2023-03-15,21.520000457763672
2023-03-16,21.719999313354492
2023-03-17,21.670000076293945
2023-03-20,22.389999389648438
2023-03-21,22.3799991607666
2023-03-22,21.850000381469727
2023-03-23,21.420000076293945
2023-03-24,21.860000610351562
2023-03-27,22.079999923706055
2023-03-28,22.239999771118164
2023-03-29,22.68000030517578
2023-03-30,23.09000015258789
2023-03-31,23.520000457763672
2023-04-03,23.530000686645508
2023-04-04,23.079999923706055
2023-04-05,23.639999389648438
2023-04-06,23.950000762939453
2023-04-10,23.850000381469727
2023-04-11,23.75
2023-04-12,23.610000610351562
2023-04-13,23.979999542236328
2023-04-14,23.799999237060547
2023-04-17,24.040000915527344
2023-04-18,23.59000015258789
2023-04-19,23.889999389648438
2023-04-20,23.690000534057617
2023-04-21,24.110000610351562
2023-04-24,24.030000686645508
2023-04-25,23.59000015258789
2023-04-26,23.700000762939453
2023-04-27,24.329999923706055
2023-04-28,24.6299991607666
2023-05-01,24.5
2023-05-02,24.059999465942383
2023-05-03,24.239999771118164
2023-05-04,22.010000228881836
2023-05-05,22.520000457763672
2023-05-08,21.81999969482422
2023-05-09,21.239999771118164
2023-05-10,21.5
2023-05-11,21.149999618530273
2023-05-12,20.8700008392334
2023-05-15,20.84000015258789
2023-05-16,20.40999984741211
2023-05-17,20.579999923706055
2023-05-18,20.469999313354492
2023-05-19,20.43000030517578
2023-05-22,20.739999771118164
2023-05-23,20.6299991607666
2023-05-24,20.1200008392334
2023-05-25,19.860000610351562
2023-05-26,19.540000915527344
2023-05-30,19.270000457763672
2023-05-31,19.389999389648438
2023-06-01,19.450000762939453
2023-06-02,19.760000228881836
2023-06-05,20.190000534057617
2023-06-06,20.079999923706055
2023-06-07,20.469999313354492
2023-06-08,20.010000228881836
2023-06-09,19.829999923706055
2023-06-12,20.420000076293945
2023-06-13,20.389999389648438
2023-06-14,20.290000915527344
2023-06-15,20.920000076293945
2023-06-16,20.90999984741211
2023-06-20,20.8799991607666
2023-06-21,20.790000915527344
2023-06-22,20.90999984741211
2023-06-23,20.239999771118164
2023-06-26,20.520000457763672
2023-06-27,20.6200008392334
2023-06-28,20.420000076293945
2023-06-29,20.729999542236328
