Date,CL
2016-04-06,71.41000366210938
2016-04-07,70.63999938964844
2016-04-08,71.06999969482422
2016-04-11,70.94000244140625
2016-04-12,71.2300033569336
2016-04-13,70.83000183105469
2016-04-14,70.80000305175781
2016-04-15,71.25
2016-04-18,71.31999969482422
2016-04-19,71.66000366210938
2016-04-20,70.30999755859375
2016-04-21,68.9800033569336
2016-04-22,69.05999755859375
2016-04-25,69.41999816894531
2016-04-26,68.95999908447266
2016-04-27,69.30999755859375
2016-04-28,71.16000366210938
2016-04-29,70.91999816894531
2016-05-02,72.37000274658203
2016-05-03,71.8499984741211
2016-05-04,71.87999725341797
2016-05-05,71.47000122070312
2016-05-06,71.81999969482422
2016-05-09,71.76000213623047
2016-05-10,72.19999694824219
2016-05-11,71.9800033569336
2016-05-12,72.6500015258789
2016-05-13,71.66999816894531
2016-05-16,72.0199966430664
2016-05-17,70.8499984741211
2016-05-18,70.12999725341797
2016-05-19,70.43000030517578
2016-05-20,70.0199966430664
2016-05-23,70.08000183105469
2016-05-24,70.87000274658203
2016-05-25,70.66999816894531
2016-05-26,70.48999786376953
2016-05-27,70.58999633789062
2016-05-31,70.41000366210938
2016-06-01,71.19999694824219
2016-06-02,71.41999816894531
2016-06-03,71.5999984741211
2016-06-06,71.83999633789062
2016-06-07,71.58999633789062
2016-06-08,72.0
2016-06-09,72.33999633789062
2016-06-10,72.12000274658203
2016-06-13,71.66999816894531
2016-06-14,72.08999633789062
2016-06-15,71.72000122070312
2016-06-16,72.0
2016-06-17,71.44000244140625
2016-06-20,71.63999938964844
2016-06-21,71.80000305175781
2016-06-22,72.25
2016-06-23,72.66999816894531
2016-06-24,70.58000183105469
2016-06-27,69.98999786376953
2016-06-28,71.12999725341797
2016-06-29,71.86000061035156
2016-06-30,73.19999694824219
2016-07-01,72.94999694824219
2016-07-05,73.27999877929688
2016-07-06,73.27999877929688
2016-07-07,73.4000015258789
2016-07-08,74.25
2016-07-11,74.48999786376953
2016-07-12,73.94999694824219
2016-07-13,74.47000122070312
2016-07-14,74.70999908447266
2016-07-15,74.72000122070312
2016-07-18,74.5
2016-07-19,74.55999755859375
2016-07-20,74.12000274658203
2016-07-21,73.87000274658203
2016-07-22,74.61000061035156
2016-07-25,74.2300033569336
2016-07-26,73.9800033569336
2016-07-27,73.27999877929688
2016-07-28,73.25
2016-07-29,74.43000030517578
2016-08-01,75.11000061035156
2016-08-02,74.87000274658203
2016-08-03,74.08000183105469
2016-08-04,74.77999877929688
2016-08-05,74.58000183105469
2016-08-08,74.43000030517578
2016-08-09,74.77999877929688
2016-08-10,74.83999633789062
2016-08-11,74.88999938964844
2016-08-12,74.97000122070312
2016-08-15,74.70999908447266
2016-08-16,74.31999969482422
2016-08-17,74.58000183105469
2016-08-18,74.58999633789062
2016-08-19,74.48999786376953
2016-08-22,74.5
2016-08-23,74.54000091552734
2016-08-24,74.36000061035156
2016-08-25,74.62999725341797
2016-08-26,74.47000122070312
2016-08-29,74.80999755859375
2016-08-30,74.5
2016-08-31,74.33999633789062
2016-09-01,74.2699966430664
2016-09-02,74.88999938964844
2016-09-06,75.2699966430664
2016-09-07,73.76000213623047
2016-09-08,72.98999786376953
2016-09-09,70.86000061035156
2016-09-12,72.77999877929688
2016-09-13,71.83999633789062
2016-09-14,71.8499984741211
2016-09-15,72.0999984741211
2016-09-16,71.95999908447266
2016-09-19,72.19000244140625
2016-09-20,72.4800033569336
2016-09-21,73.0
2016-09-22,73.52999877929688
2016-09-23,73.25
2016-09-26,73.11000061035156
2016-09-27,73.45999908447266
2016-09-28,73.5999984741211
2016-09-29,73.29000091552734
2016-09-30,74.13999938964844
2016-10-03,73.62000274658203
2016-10-04,72.80000305175781
2016-10-05,72.97000122070312
2016-10-06,73.27999877929688
2016-10-07,73.05000305175781
2016-10-10,72.61000061035156
2016-10-11,72.19999694824219
2016-10-12,72.43000030517578
2016-10-13,72.16000366210938
2016-10-14,72.30999755859375
2016-10-17,72.08000183105469
2016-10-18,71.93000030517578
2016-10-19,71.69999694824219
2016-10-20,70.91999816894531
2016-10-21,70.91999816894531
2016-10-24,71.02999877929688
2016-10-25,71.30999755859375
2016-10-26,71.26000213623047
2016-10-27,70.56999969482422
2016-10-28,71.16999816894531
2016-10-31,71.36000061035156
2016-11-01,70.98999786376953
2016-11-02,71.18000030517578
2016-11-03,70.56999969482422
2016-11-04,69.56999969482422
2016-11-07,70.54000091552734
2016-11-08,71.58999633789062
2016-11-09,70.37000274658203
2016-11-10,67.19999694824219
2016-11-11,67.41999816894531
2016-11-14,66.58000183105469
2016-11-15,66.58999633789062
2016-11-16,66.73999786376953
2016-11-17,65.98999786376953
2016-11-18,65.86000061035156
2016-11-21,66.22000122070312
2016-11-22,66.33000183105469
2016-11-23,65.98999786376953
2016-11-25,66.52999877929688
2016-11-28,66.43000030517578
2016-11-29,66.52999877929688
2016-11-30,65.2300033569336
2016-12-01,65.08000183105469
2016-12-02,64.72000122070312
2016-12-05,64.62999725341797
2016-12-06,65.02999877929688
2016-12-07,65.93000030517578
2016-12-08,65.69999694824219
2016-12-09,66.29000091552734
2016-12-12,66.75
2016-12-13,66.88999938964844
2016-12-14,65.91000366210938
2016-12-15,66.2300033569336
2016-12-16,66.2300033569336
2016-12-19,66.05999755859375
2016-12-20,66.38999938964844
2016-12-21,66.05000305175781
2016-12-22,66.37000274658203
2016-12-23,66.2699966430664
2016-12-27,66.01000213623047
2016-12-28,65.61000061035156
2016-12-29,65.88999938964844
2016-12-30,65.44000244140625
2017-01-03,65.54000091552734
2017-01-04,66.26000213623047
2017-01-05,66.8499984741211
2017-01-06,67.36000061035156
2017-01-09,66.41999816894531
2017-01-10,65.38999938964844
2017-01-11,65.30999755859375
2017-01-12,65.8499984741211
2017-01-13,65.87999725341797
2017-01-17,67.0999984741211
2017-01-18,67.86000061035156
2017-01-19,67.04000091552734
2017-01-20,67.94999694824219
2017-01-23,67.55000305175781
2017-01-24,68.26000213623047
2017-01-25,68.43000030517578
2017-01-26,68.23999786376953
2017-01-27,64.68000030517578
2017-01-30,64.52999877929688
2017-01-31,64.58000183105469
2017-02-01,64.72000122070312
2017-02-02,65.68000030517578
2017-02-03,65.97000122070312
2017-02-06,65.48999786376953
2017-02-07,66.55999755859375
2017-02-08,66.58999633789062
2017-02-09,66.5999984741211
2017-02-10,67.72000122070312
2017-02-13,67.70999908447266
2017-02-14,67.73999786376953
2017-02-15,68.61000061035156
2017-02-16,69.0
2017-02-17,71.9800033569336
2017-02-21,73.18000030517578
2017-02-22,73.48999786376953
2017-02-23,74.44000244140625
2017-02-24,73.3499984741211
2017-02-27,72.6500015258789
2017-02-28,72.9800033569336
2017-03-01,73.45999908447266
2017-03-02,73.73999786376953
2017-03-03,73.58999633789062
2017-03-06,73.79000091552734
2017-03-07,73.72000122070312
2017-03-08,73.16000366210938
2017-03-09,73.37000274658203
2017-03-10,74.26000213623047
2017-03-13,73.9000015258789
2017-03-14,73.6500015258789
2017-03-15,73.94000244140625
2017-03-16,73.9000015258789
2017-03-17,73.95999908447266
2017-03-20,73.80000305175781
2017-03-21,73.69999694824219
2017-03-22,73.68000030517578
2017-03-23,73.91999816894531
2017-03-24,73.66999816894531
2017-03-27,73.43000030517578
2017-03-28,73.7699966430664
2017-03-29,73.55999755859375
2017-03-30,73.2300033569336
2017-03-31,73.19000244140625
2017-04-03,73.37000274658203
2017-04-04,73.62000274658203
2017-04-05,73.45999908447266
2017-04-06,73.12999725341797
2017-04-07,73.44999694824219
2017-04-10,73.7300033569336
2017-04-11,73.69999694824219
2017-04-12,74.0
2017-04-13,73.66000366210938
2017-04-17,74.06999969482422
2017-04-18,74.37000274658203
2017-04-19,73.38999938964844
2017-04-20,73.18000030517578
2017-04-21,73.0199966430664
2017-04-24,73.66000366210938
2017-04-25,74.22000122070312
2017-04-26,73.5
2017-04-27,73.30000305175781
2017-04-28,72.04000091552734
2017-05-01,71.80000305175781
2017-05-02,70.76000213623047
2017-05-03,71.08000183105469
2017-05-04,71.94999694824219
2017-05-05,71.80999755859375
2017-05-08,71.83999633789062
2017-05-09,71.5
2017-05-10,71.80000305175781
2017-05-11,71.62000274658203
2017-05-12,71.25
2017-05-15,71.6500015258789
2017-05-16,71.58000183105469
2017-05-17,75.69000244140625
2017-05-18,73.93000030517578
2017-05-19,74.81999969482422
2017-05-22,74.27999877929688
2017-05-23,73.83999633789062
2017-05-24,74.5999984741211
2017-05-25,75.37000274658203
2017-05-26,75.44999694824219
2017-05-30,76.08999633789062
2017-05-31,76.36000061035156
2017-06-01,76.69000244140625
2017-06-02,77.11000061035156
2017-06-05,77.2300033569336
2017-06-06,77.0
2017-06-07,77.16000366210938
2017-06-08,75.79000091552734
2017-06-09,75.7699966430664
2017-06-12,75.55000305175781
2017-06-13,75.69000244140625
2017-06-14,75.87999725341797
2017-06-15,76.3499984741211
2017-06-16,76.30999755859375
2017-06-19,76.9000015258789
2017-06-20,76.3499984741211
2017-06-21,75.68000030517578
2017-06-22,75.52999877929688
2017-06-23,75.91999816894531
2017-06-26,75.88999938964844
2017-06-27,75.37000274658203
2017-06-28,75.08999633789062
2017-06-29,74.12000274658203
2017-06-30,74.12999725341797
2017-07-03,73.94000244140625
2017-07-05,73.76000213623047
2017-07-06,73.44999694824219
2017-07-07,73.33999633789062
2017-07-10,73.08000183105469
2017-07-11,72.4000015258789
2017-07-12,72.27999877929688
2017-07-13,72.2300033569336
2017-07-14,72.48999786376953
2017-07-17,72.58999633789062
2017-07-18,72.5199966430664
2017-07-19,72.48999786376953
2017-07-20,72.08999633789062
2017-07-21,73.2699966430664
2017-07-24,71.8499984741211
2017-07-25,72.05000305175781
2017-07-26,73.0
2017-07-27,72.94999694824219
2017-07-28,72.54000091552734
2017-07-31,72.19999694824219
2017-08-01,71.69999694824219
2017-08-02,71.62000274658203
2017-08-03,71.5999984741211
2017-08-04,71.4800033569336
2017-08-07,71.73999786376953
2017-08-08,71.69999694824219
2017-08-09,71.56999969482422
2017-08-10,71.55000305175781
2017-08-11,71.26000213623047
2017-08-14,71.44999694824219
2017-08-15,71.80000305175781
2017-08-16,71.93000030517578
2017-08-17,71.30000305175781
2017-08-18,71.0199966430664
2017-08-21,71.61000061035156
2017-08-22,71.63999938964844
2017-08-23,71.22000122070312
2017-08-24,70.77999877929688
2017-08-25,71.1500015258789
2017-08-28,70.9000015258789
2017-08-29,71.30000305175781
2017-08-30,70.94999694824219
2017-08-31,71.63999938964844
2017-09-01,71.30000305175781
2017-09-05,71.11000061035156
2017-09-06,71.48999786376953
2017-09-07,71.55999755859375
2017-09-08,71.81999969482422
2017-09-11,72.0199966430664
2017-09-12,71.94999694824219
2017-09-13,71.6500015258789
2017-09-14,72.13999938964844
2017-09-15,72.27999877929688
2017-09-18,72.38999938964844
2017-09-19,72.80999755859375
2017-09-20,72.55000305175781
2017-09-21,71.37000274658203
2017-09-22,71.19000244140625
2017-09-25,73.0
2017-09-26,73.38999938964844
2017-09-27,73.08000183105469
2017-09-28,73.1500015258789
2017-09-29,72.8499984741211
2017-10-02,72.94999694824219
2017-10-03,72.44000244140625
2017-10-04,72.87999725341797
2017-10-05,73.20999908447266
2017-10-06,72.72000122070312
2017-10-09,72.36000061035156
2017-10-10,72.9000015258789
2017-10-11,74.7300033569336
2017-10-12,75.16000366210938
2017-10-13,75.98999786376953
2017-10-16,75.75
2017-10-17,74.95999908447266
2017-10-18,74.44000244140625
2017-10-19,73.13999938964844
2017-10-20,72.31999969482422
2017-10-23,72.19000244140625
2017-10-24,71.83999633789062
2017-10-25,71.41999816894531
2017-10-26,71.20999908447266
2017-10-27,70.4000015258789
2017-10-30,69.19999694824219
2017-10-31,70.44999694824219
2017-11-01,70.55999755859375
2017-11-02,70.94000244140625
2017-11-03,70.1500015258789
2017-11-06,70.25
2017-11-07,70.9000015258789
2017-11-08,73.2699966430664
2017-11-09,72.91000366210938
2017-11-10,73.20999908447266
2017-11-13,73.69999694824219
2017-11-14,73.45999908447266
2017-11-15,72.4800033569336
2017-11-16,72.62999725341797
2017-11-17,71.88999938964844
2017-11-20,72.06999969482422
2017-11-21,72.22000122070312
2017-11-22,71.75
2017-11-24,72.01000213623047
2017-11-27,72.0
2017-11-28,72.76000213623047
2017-11-29,72.01000213623047
2017-11-30,72.44999694824219
2017-12-01,73.04000091552734
2017-12-04,74.5199966430664
2017-12-05,74.58999633789062
2017-12-06,74.25
2017-12-07,73.19999694824219
2017-12-08,73.31999969482422
2017-12-11,73.16999816894531
2017-12-12,72.48999786376953
2017-12-13,73.3499984741211
2017-12-14,73.23999786376953
2017-12-15,74.05000305175781
2017-12-18,73.98999786376953
2017-12-19,74.8499984741211
2017-12-20,74.5199966430664
2017-12-21,74.66000366210938
2017-12-22,75.1500015258789
2017-12-26,75.4800033569336
2017-12-27,75.37000274658203
2017-12-28,75.13999938964844
2017-12-29,75.44999694824219
2018-01-02,75.13999938964844
2018-01-03,74.8499984741211
2018-01-04,75.33000183105469
2018-01-05,75.41999816894531
2018-01-08,75.52999877929688
2018-01-09,75.63999938964844
2018-01-10,74.81999969482422
2018-01-11,74.55000305175781
2018-01-12,74.62000274658203
2018-01-16,75.41999816894531
2018-01-17,76.68000030517578
2018-01-18,76.62999725341797
2018-01-19,77.5
2018-01-22,77.37999725341797
2018-01-23,76.9000015258789
2018-01-24,76.80000305175781
2018-01-25,77.30999755859375
2018-01-26,73.55999755859375
2018-01-29,73.79000091552734
2018-01-30,74.66999816894531
2018-01-31,74.23999786376953
2018-02-01,73.33000183105469
2018-02-02,72.43000030517578
2018-02-05,69.80999755859375
2018-02-06,70.41000366210938
2018-02-07,70.16999816894531
2018-02-08,68.94999694824219
2018-02-09,69.76000213623047
2018-02-12,70.19000244140625
2018-02-13,70.30000305175781
2018-02-14,69.62000274658203
2018-02-15,71.22000122070312
2018-02-16,71.45999908447266
2018-02-20,70.02999877929688
2018-02-21,69.13999938964844
2018-02-22,69.38999938964844
2018-02-23,70.30000305175781
2018-02-26,71.06999969482422
2018-02-27,69.91999816894531
2018-02-28,68.97000122070312
2018-03-01,68.86000061035156
2018-03-02,69.2699966430664
2018-03-05,70.06999969482422
2018-03-06,69.63999938964844
2018-03-07,69.68000030517578
2018-03-08,71.0199966430664
2018-03-09,71.23999786376953
2018-03-12,71.08000183105469
2018-03-13,70.87000274658203
2018-03-14,69.98999786376953
2018-03-15,69.55999755859375
2018-03-16,69.62000274658203
2018-03-19,70.05999755859375
2018-03-20,69.69000244140625
2018-03-21,68.69000244140625
2018-03-22,68.81999969482422
2018-03-23,68.37999725341797
2018-03-26,68.19000244140625
2018-03-27,69.27999877929688
2018-03-28,70.80000305175781
2018-03-29,71.68000030517578
2018-04-02,70.1500015258789
2018-04-03,70.94999694824219
2018-04-04,71.6500015258789
2018-04-05,71.80999755859375
2018-04-06,71.63999938964844
2018-04-09,71.41999816894531
2018-04-10,71.7300033569336
2018-04-11,71.37999725341797
2018-04-12,70.94000244140625
2018-04-13,71.5999984741211
2018-04-16,72.44000244140625
2018-04-17,72.2300033569336
2018-04-18,72.08000183105469
2018-04-19,69.7699966430664
2018-04-20,67.5199966430664
2018-04-23,66.37000274658203
2018-04-24,66.62999725341797
2018-04-25,66.41000366210938
2018-04-26,66.58999633789062
2018-04-27,66.58000183105469
2018-04-30,65.2300033569336
2018-05-01,65.0
2018-05-02,63.13999938964844
2018-05-03,63.31999969482422
2018-05-04,63.709999084472656
2018-05-07,62.81999969482422
2018-05-08,62.279998779296875
2018-05-09,61.90999984741211
2018-05-10,62.47999954223633
2018-05-11,62.709999084472656
2018-05-14,62.040000915527344
2018-05-15,61.650001525878906
2018-05-16,62.09000015258789
2018-05-17,62.290000915527344
2018-05-18,62.220001220703125
2018-05-21,62.25
2018-05-22,62.40999984741211
2018-05-23,62.720001220703125
2018-05-24,62.4900016784668
2018-05-25,63.75
2018-05-29,63.560001373291016
2018-05-30,64.38999938964844
2018-05-31,63.09000015258789
2018-06-01,62.689998626708984
2018-06-04,62.709999084472656
2018-06-05,62.290000915527344
2018-06-06,62.56999969482422
2018-06-07,62.7599983215332
2018-06-08,63.34000015258789
2018-06-11,63.75
2018-06-12,63.72999954223633
2018-06-13,63.060001373291016
2018-06-14,63.310001373291016
2018-06-15,64.7300033569336
2018-06-18,63.310001373291016
2018-06-19,64.0
2018-06-20,63.900001525878906
2018-06-21,63.4900016784668
2018-06-22,64.62999725341797
2018-06-25,65.11000061035156
2018-06-26,65.13999938964844
2018-06-27,64.70999908447266
2018-06-28,64.93000030517578
2018-06-29,64.80999755859375
2018-07-02,64.58000183105469
2018-07-03,64.66999816894531
2018-07-05,65.95999908447266
2018-07-06,65.77999877929688
2018-07-09,65.0
2018-07-10,65.7300033569336
2018-07-11,65.23999786376953
2018-07-12,65.16999816894531
2018-07-13,65.75
2018-07-16,65.62000274658203
2018-07-17,65.55999755859375
2018-07-18,64.80999755859375
2018-07-19,65.75
2018-07-20,65.94999694824219
2018-07-23,65.83999633789062
2018-07-24,65.2699966430664
2018-07-25,65.94999694824219
2018-07-26,66.94000244140625
2018-07-27,66.66000366210938
2018-07-30,66.45999908447266
2018-07-31,67.01000213623047
2018-08-01,66.08000183105469
2018-08-02,67.23999786376953
2018-08-03,67.5
2018-08-06,67.37999725341797
2018-08-07,67.2300033569336
2018-08-08,66.58999633789062
2018-08-09,65.93000030517578
2018-08-10,65.43000030517578
2018-08-13,65.55000305175781
2018-08-14,65.5199966430664
2018-08-15,65.83000183105469
2018-08-16,66.72000122070312
2018-08-17,67.5
2018-08-20,67.66000366210938
2018-08-21,67.4000015258789
2018-08-22,66.98999786376953
2018-08-23,66.56999969482422
2018-08-24,66.87999725341797
2018-08-27,67.08999633789062
2018-08-28,66.77999877929688
2018-08-29,66.95999908447266
2018-08-30,66.23999786376953
2018-08-31,66.41000366210938
2018-09-04,65.2300033569336
2018-09-05,66.58999633789062
2018-09-06,67.0
2018-09-07,67.01000213623047
2018-09-10,67.16000366210938
2018-09-11,67.18000030517578
2018-09-12,67.9800033569336
2018-09-13,68.16000366210938
2018-09-14,67.98999786376953
2018-09-17,68.80999755859375
2018-09-18,68.26000213623047
2018-09-19,67.93000030517578
2018-09-20,68.79000091552734
2018-09-21,69.08999633789062
2018-09-24,67.94000244140625
2018-09-25,67.13999938964844
2018-09-26,67.0999984741211
2018-09-27,66.7300033569336
2018-09-28,66.94999694824219
2018-10-01,67.06999969482422
2018-10-02,67.38999938964844
2018-10-03,65.91999816894531
2018-10-04,64.91999816894531
2018-10-05,64.70999908447266
2018-10-08,65.3499984741211
2018-10-09,65.06999969482422
2018-10-10,63.83000183105469
2018-10-11,62.349998474121094
2018-10-12,62.540000915527344
2018-10-15,62.54999923706055
2018-10-16,62.61000061035156
2018-10-17,63.54999923706055
2018-10-18,62.63999938964844
2018-10-19,64.5199966430664
2018-10-22,63.63999938964844
2018-10-23,63.400001525878906
2018-10-24,64.63999938964844
2018-10-25,63.81999969482422
2018-10-26,59.58000183105469
2018-10-29,57.880001068115234
2018-10-30,60.189998626708984
2018-10-31,59.54999923706055
2018-11-01,60.08000183105469
2018-11-02,60.290000915527344
2018-11-05,60.22999954223633
2018-11-06,60.5099983215332
2018-11-07,61.33000183105469
2018-11-08,60.900001525878906
2018-11-09,63.79999923706055
2018-11-12,61.349998474121094
2018-11-13,61.86000061035156
2018-11-14,62.470001220703125
2018-11-15,62.400001525878906
2018-11-16,63.2400016784668
2018-11-19,62.77000045776367
2018-11-20,62.310001373291016
2018-11-21,61.91999816894531
2018-11-23,61.779998779296875
2018-11-26,62.7400016784668
2018-11-27,63.2400016784668
2018-11-28,62.83000183105469
2018-11-29,63.040000915527344
2018-11-30,63.52000045776367
2018-12-03,63.7599983215332
2018-12-04,63.08000183105469
2018-12-06,63.22999954223633
2018-12-07,62.709999084472656
2018-12-10,63.540000915527344
2018-12-11,64.55000305175781
2018-12-12,65.27999877929688
2018-12-13,65.47000122070312
2018-12-14,65.16999816894531
2018-12-17,62.91999816894531
2018-12-18,62.459999084472656
2018-12-19,61.880001068115234
2018-12-20,60.97999954223633
2018-12-21,59.90999984741211
2018-12-24,58.040000915527344
2018-12-26,59.400001525878906
2018-12-27,59.689998626708984
2018-12-28,59.619998931884766
2018-12-31,59.52000045776367
2019-01-02,59.25
2019-01-03,58.970001220703125
2019-01-04,59.52000045776367
2019-01-07,59.880001068115234
2019-01-08,60.54999923706055
2019-01-09,61.29999923706055
2019-01-10,61.81999969482422
2019-01-11,62.099998474121094
2019-01-14,61.61000061035156
2019-01-15,62.220001220703125
2019-01-16,62.130001068115234
2019-01-17,62.0
2019-01-18,62.630001068115234
2019-01-22,61.7400016784668
2019-01-23,62.349998474121094
2019-01-24,62.20000076293945
2019-01-25,61.84000015258789
2019-01-28,62.7400016784668
2019-01-29,63.689998626708984
2019-01-30,63.95000076293945
2019-01-31,64.68000030517578
2019-02-01,65.05000305175781
2019-02-04,65.19000244140625
2019-02-05,64.73999786376953
2019-02-06,65.33000183105469
2019-02-07,65.05000305175781
2019-02-08,65.69000244140625
2019-02-11,65.79000091552734
2019-02-12,66.0199966430664
2019-02-13,65.94000244140625
2019-02-14,65.44999694824219
2019-02-15,66.4800033569336
2019-02-19,66.72000122070312
2019-02-20,66.51000213623047
2019-02-21,66.69999694824219
2019-02-22,66.9000015258789
2019-02-25,66.5199966430664
2019-02-26,66.48999786376953
2019-02-27,65.87000274658203
2019-02-28,65.87000274658203
2019-03-01,66.0
2019-03-04,66.02999877929688
2019-03-05,65.72000122070312
2019-03-06,65.61000061035156
2019-03-07,65.33999633789062
2019-03-08,65.3499984741211
2019-03-11,65.8499984741211
2019-03-12,65.73999786376953
2019-03-13,66.5199966430664
2019-03-14,66.25
2019-03-15,67.19999694824219
2019-03-18,66.29000091552734
2019-03-19,65.75
2019-03-20,65.11000061035156
2019-03-21,65.83000183105469
2019-03-22,66.0
2019-03-25,66.26000213623047
2019-03-26,66.91999816894531
2019-03-27,67.01000213623047
2019-03-28,67.37000274658203
2019-03-29,68.54000091552734
2019-04-01,68.30000305175781
2019-04-02,68.37000274658203
2019-04-03,67.81999969482422
